Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D01_458642
Composite Element REF	Signal
PTPN4	7.6065048431426
STX5	4.53514471209997
CD72	3.94367745577639
ERH	9.92029714970922
XRCC1	4.99584830419304
VEGFA	7.19778061566054
MPHOSPH1	4.69921298689906
MORC1	2.68402623784565
PARVB	3.47274586489580
ELL	3.58979673581918
SETBP1	4.71220958927421
CDH11	7.25141031775497
NDC80	6.4308858709006
GIMAP6	4.81463908213337
AREG	4.01541352099253
BAT2D1	6.64896818770672
CDS2	5.24751063968859
LIPT1	7.23862427726709
SENP3	4.75467111902289
IL1F9	3.78645988595613
GRIN2A	3.72489121257571
MAN2C1	4.24387912389129
NSUN5	6.7611915615883
SF3B5	9.04958269818829
CEP72	4.8066999617507
MYC	7.3847799301954
NRXN1	3.10442263258009
DECR2	4.96996690959046
SLC37A1	5.09662219102264
SUPT16H	7.35954247520762
MUS81	5.63121802906698
PHYH	9.33891085034911
ULBP1	3.38617141599795
OIP5	6.81706191404016
IL10RB	7.26830969027054
OTUB2	3.74249509552286
NELL2	5.46328949893252
MAPK8IP2	3.44658041704968
ARHGAP10	5.18432057979958
POU3F2	3.25951355513940
RPLP2	8.63188543120279
FGF22	3.42261096390133
PSCD4	3.67655607088371
TRAPPC6A	5.63562967508239
C21orf2	3.75026802371875
CEMP1	2.81351709953423
IL1RAPL1	3.16187581456437
LIN7B	3.49492624653460
VCP	7.77048777193249
NKX2-1	3.18359616120604
BGN	5.45570585779122
LAMA3	6.96130130903737
APOBEC3F	3.35219756454511
COCH	4.21177410050705
SCGB1D2	6.11509017808474
SP4	3.37615507195993
SLC11A1	3.94808975998452
ICAM2	4.15023382097035
C21orf25	6.02985909269052
SH3GL1	6.48023896566022
RALB	7.6178376864727
GSK3B	6.39730487156901
GNGT1	3.86078720342036
GPD1L	7.13680388505571
VPS37B	5.60819683192038
TNFAIP3	6.08874311886038
C6orf32	3.61237111944582
ATG3	9.36185544826957
KLHDC2	9.02648595739995
NDUFV2	9.32006039313955
PANK3	3.92037648198166
BLK	3.27462398986572
MATN4	3.52434120085559
GPM6A	3.93722455433209
WDR82	8.23657308029636
APOM	4.44312680584742
PKP2	5.09547155380937
C1orf135	5.75758187638944
TRIP10	5.15262386883398
HRASLS	4.40398381429432
TESK1	6.36096881608038
FSD1	3.67681181853554
SFXN3	4.39858844567519
MMP1	5.77080662889625
CA12	4.64507644770259
ZNF611	5.65398715895124
C19orf58	7.46979991036028
NCOA6	8.55207275554487
PDE6G	4.23854220955603
PPP4R1	8.17377166857021
HLA-DQA1	6.03011411821276
GCLC	6.37460386408842
MAN1A2	3.81005517455142
SEC61A1	7.96298838084449
IKBKAP	5.47986732990714
TWSG1	6.23961498941701
UPF1	4.57831544576037
KIAA1219	6.20217958601041
CTDP1	4.52334431429046
ZMYND10	3.66404617924017
WNT16	4.30925817714876
ADAMTS6	3.32603908404927
SNW1	7.5042410897381
IL18RAP	3.73424911769223
RPP30	8.14428699452213
KRT86	4.50986209050441
CDC40	5.54959726696848
SLIT1	3.63240031431876
KIAA0574	3.55469481837246
GTPBP2	6.34936803255386
SETD3	6.20590389188934
C15orf44	6.01469971438002
PRRX2	4.99204714019901
GPR110	3.56912537711691
C11orf10	10.6974938512899
MKKS	8.05642620196591
ELK4	3.38354807845721
ACOX3	4.11050624936589
ADCY1	3.48017855362348
KIAA0372	5.82881567582027
TP53AP1	5.48881530084444
RHBG	3.67115132563851
SMURF2	6.88290513877372
TP53I3	8.01398623571423
EBP	6.00900437053958
SLC22A3	2.64787470679636
TOR1A	6.5965574019823
P2RY4	3.40645584660502
TRPV1	3.90954906029134
ADAMTS12	3.36452770943451
PES1	5.34370053248956
UCP2	8.33742618043472
ATG4A	4.64055618520887
FOXG1	3.68246336999298
MAGEA10	5.31272040413408
WFS1	5.10903929591637
TRIM24	6.64777470947964
PABPN1	9.09349800059594
PROC	3.57464572431203
SLCO1C1	3.71552175220937
SLC25A30	3.46873987082895
SLC22A5	3.71454214905205
DEPDC1	5.52120755258589
KIF23	6.62034625234705
SYN2	3.56002944952063
ASPN	3.71282146699999
CENTG2	6.68094697460455
ZDHHC17	4.90150304089681
VNN3	3.53225139692685
KCNH1	3.48145566787091
PPARD	5.11073052796771
PSMAL	2.79869258945804
FLJ10815	4.99993696698149
YBX1	10.0259110635672
STK24	8.44517048152554
SPEG	4.55277966048872
STK10	4.09421270257111
ZNF695	3.20441114370654
SCTR	3.02033026962706
AAAS	4.75657383164346
SSX3	3.41449466291589
ABCD3	7.41548686295113
MTF2	6.09655801378555
FIG4	7.40747096402635
TMCO6	4.89353160396145
C9orf46	7.72688730618725
ATP6V1F	9.4069629757549
IGHMBP2	4.68461712021358
CCDC94	4.00749647558318
EGR4	3.11623416581434
DUS2L	4.70799844329968
FAM3C	9.21780849180574
DCTN4	4.63738671546956
EIF2AK2	6.8870108300533
CST4	3.74221731710682
CCL11	3.90940631864917
LMO7	3.77375686918317
PAM	9.55389923405017
NUTF2	9.66337394760742
ADRBK1	4.35716604070452
ZNF84	6.47576311216127
SLC39A4	6.21624837201223
CITED2	4.86236682990275
C12orf49	5.93958020067514
GRM3	3.09433771888614
CCDC49	4.28627206531921
STARD8	3.72632721048566
FNDC4	4.61361098307385
SIAH2	6.49950554553579
CCDC103	2.83382674388921
ATP5A1	10.657779751923
HTR7P	3.28704511969807
LALBA	3.23547188658708
RMND5A	4.80563072426801
ATP5J2	9.94565984995037
PSCD2	5.85104337965178
MMP3	4.36422711659915
ZNF409	4.1395271526512
CRHR1	3.32971806488206
WDR70	7.14751859690177
ZFAND1	6.41179646005847
CCL18	4.6014134239645
KRTAP1-3	3.16856822312357
RINT1	5.65481846369955
NRN1	4.35198130753534
SPAG5	5.85749869888891
KIAA0408	2.77277587071616
F13A1	6.68587973329715
DNAH7	3.27408676340930
SLC10A1	3.77878941785394
BRCA2	3.68212051653266
ACADM	7.52002920826545
GIPC2	3.35441162564311
OGN	3.13833149202479
RAGE	4.56116660931864
XPO6	6.69266562041341
FMR1	7.68605890165451
DUSP3	4.31498588380561
ANKMY1	3.28074726969891
CHMP2A	8.47092134006858
FAM8A1	8.11809891869398
GPR21	3.87795536835898
BBS9	4.56123864278093
UNC119B	7.36345022826083
SLC12A3	3.43388809488855
ZDHHC7	7.01470788583874
FVT1	5.85596836750138
ENTPD6	6.67222666472474
PPP1R2P9	3.55299232090204
ERCC4	3.76833447517336
MMP8	3.04245677396144
HMHA1	4.23042963966917
RAD23A	7.33759754032471
ACY1	6.10977598735129
MT1E	6.56066309057066
PPP5C	4.4916235232662
GPR20	3.37924826175235
RFPL3	3.45570949443663
GHITM	9.10068110472781
SCAMP4	3.73204255903543
NARG1L	4.01697265920736
MYO9A	5.52114427804864
BLMH	5.3531769847337
NDUFB7	7.416179012358
ADCYAP1	3.34727937953904
SP110	5.95585216296003
MIER2	3.74280611920059
KIAA0513	3.82286846641281
SH3BP2	4.31930510904572
PNMA2	3.91756420349586
MAP3K7IP2	6.37697269576218
AGRN	5.71723733561063
CEP290	3.98644109103677
ANXA10	3.62254955788375
RTN2	4.18796998809128
C14orf133	6.37320422502257
PRPS1L1	3.16466068882826
PRPH2	3.60041521354888
KLRA1	2.84917418238306
IRX4	3.12364797738547
GOLGB1	6.64441732193871
GPR97	3.60452020096272
NFKBIL1	4.89634848104009
CHD7	6.22831918476039
APBB3	3.98702784887306
RPS10	10.6400415564978
HIC1	3.29468650830054
TLE3	4.09992771779113
PSMB7	9.22871683648158
IAPP	3.64300631768732
SHQ1	7.30074955676898
API5	6.41141452499654
GP1BB	3.68590090112377
FTHP1	7.81123238707015
TRIM6-TRIM34	4.88366604747988
SLC6A1	3.58750914926405
OCLN	4.31602114135316
NAGLU	3.82080290837451
PTTG3	4.94902624667927
FAM117A	6.62885499672891
SPRY1	7.55721803787425
FLJ10781	7.82444624056935
CDON	3.72266330114101
SH3YL1	9.11917829524369
IGKC	7.75031413434921
TREM2	4.65431184876739
MMP14	4.82426461769953
SERPINI1	4.17770679111106
HDHD3	4.29822370168296
DYNC1LI1	6.84586930807898
FASTKD5	6.62806790503446
TDRD3	4.37253232480923
THSD7A	4.83095797744611
NDST3	3.39713366815727
CXCL2	7.18612376306795
DHRS12	3.81091214624852
MAP3K15	5.63286488299226
FBXO9	7.03042382769223
APPL2	6.39188822127926
TNPO1	7.69998190707009
CARD10	4.25357023978246
MRPL13	7.37822009643738
SNX5	7.58765438267059
EEF1D	6.9967038876901
RAB6A	3.88673041760168
SOD1	10.9632495059676
C12orf5	6.4036896416913
PACS1	4.31554471940607
PAPOLG	3.17366509061805
CHML	3.73421737843327
SIRT5	5.84607195875554
MSRB2	7.51063886952055
BCR	5.51636010055284
PUS3	5.80042805661949
CAPN2	10.1467588342949
FXYD5	5.7874562381823
TWISTNB	3.11725516287769
UBE1L	5.35215525887066
UBE1C	8.16074623462578
CHD2	3.29024192140422
C15orf2	3.32712237757181
FZD5	5.48848644410964
NR4A1	4.79620540837569
LOC339047	6.32703203134828
TRIM17	3.83938680808493
ZSCAN21	3.15596808299013
RPL15	11.7995512959961
ATP5G3	10.0061426793514
PRC1	7.43590776768005
ADAMTS8	3.26405481924161
ABCB9	3.44998033120376
HOXC4	6.68516337208611
TRAK2	6.06651494640476
STAB1	5.4348235389892
CEACAM5	3.08622371043966
MYT1L	2.80503335314279
RASA2	4.31765922982397
LRRTM2	3.06511713541061
STAG1	6.5738512483065
OSBPL7	3.51574169994555
GIMAP4	6.34305013537878
FUT3	3.91720160489701
DBI	8.88138603746947
LPIN2	5.40446361719107
PAPD1	7.77253245486529
APOOL	3.78515469638834
DIABLO	9.02168641033505
ARMC9	4.44123122509004
RPS6KA4	4.42672607439378
TRHR	2.98889527566831
SLITRK3	3.67979244658867
TGFBRAP1	4.28836693844617
FAHD2A	6.20218018398458
CNTN1	3.84483551897248
ZNF211	4.95026727520755
BBS4	4.79208200642582
TMEM181	3.63292266629372
PFDN1	6.53290567449903
MINPP1	6.98195838173683
MPHOSPH6	7.6936896401858
RGS11	3.28864363162193
HOXC10	3.60059397380011
ITPKB	4.83345289709375
HS6ST1	3.49307544379694
AKR1D1	3.14312595488496
TNP2	3.11563934826088
MEOX2	2.79843462069655
EML4	4.92125329914573
SGTA	5.1505542722816
ATP6V0C	9.166975045699
PRPF8	7.34862699534289
PSMD6	10.0001030139300
HIST1H2BI	4.52252681752043
TMC5	3.73740157309668
FKBP3	8.88508665364622
FLJ20273	8.00058273149985
PLEKHB2	7.19970214549513
RPL28	8.67253540666947
NOX3	2.99539521883975
ZNF544	6.70383663310952
EPYC	3.56477492958756
ELAC1	3.01931839347782
METT11D1	7.0888495283047
BIN2	3.88843604501921
NACA2	3.41300211134692
RPL18A	12.9917887546767
UBOX5	4.65264916013655
TCERG1	6.7096584234394
MPP6	5.07845216750054
KRT16	3.11427453106789
UBE2O	4.07065310878234
KLF5	6.72898098345764
C9orf31	3.69109387326979
APOLD1	5.46642677177832
UBL5	9.29248677935882
ARHGAP29	8.96875519712127
TNFSF8	3.37820712891303
PDE5A	3.27927050512286
CDR1	2.86244525030807
FBLN2	4.63210450091853
C14orf104	5.58065421488054
HBE1	3.41960585711067
ROBO4	3.29910500419938
C1orf108	7.49108681334128
FOXI1	3.01126479781422
BCKDHA	6.1223788832993
RAB4A	7.20309912684894
C11orf80	4.04639381873381
MYOC	3.51489400518483
GIF	3.75339080823824
TMEM39B	5.69653556713754
RPL3	11.8390367044114
THBS1	4.83396722502436
APOO	7.1978314478467
ATPBD1C	7.72284306540055
FARSA	5.65982314603
ARMCX1	7.55679533291912
EIF4ENIF1	5.101678544472
CMAS	6.14120378105081
OR7E24	3.71479208963688
TNFRSF21	7.21623860115205
PLAC1	3.65042596989652
KLHL18	5.07082406728297
LBA1	4.84457609395309
MKL2	6.85166174603978
TBX3	3.80262482759379
TAZ	4.91944812123974
CRIP2	7.57282695553499
DAXX	6.17290280588961
ELMO1	3.68731138948747
RGS13	2.59892176830892
DIO2	3.37829697293795
UNC13A	4.14078453359965
TAF11	7.80211291175382
ORC3L	6.75619744056292
PRX	3.38611627713816
TARBP2	7.066248370871
CABIN1	4.50898881669793
TRIOBP	6.51740700086942
HIST1H2AC	9.00786615655555
RBM5	6.22623151413138
TUBGCP4	5.22345350795302
NCOA1	6.76772074917224
CDK7	7.42070851649976
SSR2	9.7794439437406
IL25	3.15092824873807
CRELD1	5.65571806695050
GPR6	3.45105423940211
SNCG	4.24096612189685
CHEK2	5.86963478758334
GAL3ST4	5.08431873123931
KBTBD10	2.88743511182999
DRD4	3.05126836237147
GDF11	4.47864496704325
SEMG2	2.939021005472
MCM2	8.1801386223362
CD247	3.88486752360709
SOX14	3.10093129104094
RBMX2	5.59303737712379
KIAA0922	4.41834651734571
TGS1	5.2425789801822
C16orf57	5.42024539681314
SYF2	8.29718300741202
MCM4	5.43315942834174
PDZD2	5.15211119768904
CEP192	6.20157086927922
IFT88	5.44843571409613
MCC	3.64729065084043
RPL9	12.0748715310109
RAB32	6.98216168389821
P2RX2	3.75937113493235
DDX43	3.05979382679286
HHLA3	4.54662556064804
ID2	7.07341641870965
UBE1	8.81350428021936
SLC24A1	4.19272188764911
ARHGAP5	5.21932497232965
C20orf23	4.53638868990259
CETP	3.59303646500223
ZNF688	3.77155938800238
APOC2	4.01029520840754
PWP1	8.76859768029097
FAM50B	5.22387164715393
PTPN6	5.62497846951747
BAHD1	5.07775503489718
GPR56	5.57889148401346
GRIK3	3.17802575905404
DGCR14	4.44284797312680
CACNB2	3.31406553804168
PDE10A	3.04022466079217
METAP2	6.67441114987997
RHOQ	8.28099174040667
MAP3K4	5.42883410998727
PDHX	7.29151781819714
RPL23AP13	4.60360472717976
MTA1	4.96898795650033
GNG11	7.31685381102061
ZBED4	3.59676802811129
CLCN3	6.29758759339577
CDK2	6.09784326629351
HCG9	3.64879740650492
SLAMF7	4.27681078783596
CDC37	6.17319690822272
ZER1	3.98371775935925
GRK4	3.22930320578875
PRPH	3.6832923549277
PPP2CA	7.9384986550261
LRP12	4.06794011715002
POLR2A	4.1558870419384
SEC14L2	3.08530890161166
OGFOD1	5.80346050394961
DKFZP586H2123	4.3267040503162
MC3R	3.24522714121599
NOL5A	7.02175434485739
PHEX	3.66558444544329
HIST1H2AB	4.02902480728016
C20orf117	4.55855197248541
POLH	4.15254527005152
DDX17	7.34684751947963
CAMTA2	4.59320759171544
PLEKHA2	4.15639142917803
SNAPC2	4.06357019336112
FILIP1L	7.51012669876944
PDE4DIP	3.90795191136668
LRRC1	7.37684038658997
SCN7A	2.89607181854041
GAS1	6.5970453662636
DGKA	3.82332107354522
PEG3	3.55267836027317
NADK	5.46849279318817
SGSH	5.7604741842413
CXCL10	8.9346149375428
GALT	5.19510783007782
MCF2	2.90246445499959
ZMYM4	6.78795355873891
ZNF263	5.99421893071372
STK32B	3.38077282446501
KIAA0888	3.34797395142194
TACSTD1	11.6668209200872
ATP6AP2	6.9426855046855
TYR	3.45882448595587
GDPD2	4.06746160588502
ABHD10	6.84293697048394
TACR3	2.93314943764564
SLC35C1	4.17213492844286
KIF1A	6.27500737725169
VCAN	6.89998303872133
HERC5	8.78977619901541
UBE2A	8.46548619395802
SYDE1	3.94682829851689
ELA3A	3.36085833376295
TM9SF3	7.78633005832058
HAO2	3.72724108646779
RNH1	7.87373002862436
MAFG	5.99001841711688
BICD2	5.0527348649788
C14orf43	4.27847455583753
CDH7	3.091456693729
JUP	6.86537874174182
SHANK2	3.57496902632408
OSBP2	3.52675842623887
ACOXL	3.10990444337685
DAK	4.52544756736232
CBX3	10.4221589795047
C3orf58	4.18465518831829
RBMXL2	3.21899446813772
TCL1B	3.61538391476659
FGF13	5.83138070174429
KBTBD2	6.85736238918782
KIF3A	3.6664744369131
DCXR	7.72470181669253
MYL9	7.44901573775333
PDIA6	8.81880263972728
CDC23	6.41802771333319
CASKIN2	4.17222849340656
PBXIP1	5.16561088902438
EHD1	4.98921543322096
NBL1	6.39492945514083
MARCKSL1	10.5410245147271
RAB11FIP5	4.77452739426206
CDKN1A	6.19201748425208
NCK1	6.84081671725817
SAPS3	5.03792224950693
ZNF550	3.55691832291016
TRAF3IP3	3.29675982707523
LSR	6.33669586929632
MIS12	6.57347776966974
KIAA0774	2.85786238152696
CXorf1	3.57538944149201
CUL7	6.26434394648651
DIO1	2.93101383661253
LIPC	3.29181666701278
EIF2B1	8.9331987949914
OMP	3.50204267269279
HS3ST2	3.97604085440546
C20orf11	7.52341024442734
CTRL	3.05068483063566
GSTZ1	4.35698906689719
PAK4	7.14840660187686
CCRL1	2.94446829173382
RNF10	5.88636463693394
MAGOH	7.45354896684602
CENPB	4.62567741038906
C19orf7	7.67316153660278
JMJD1A	8.47470422894278
GATA2	4.04242471053502
HIST1H4H	4.12540180333018
CELSR2	5.53657769582909
GABRA5	3.02727091531075
STAM2	4.85665481466878
GPC3	6.01786558151793
GRP	3.04784914416761
SV2A	3.67084768876932
EBNA1BP2	8.37212403809635
TAF1C	4.70133322200433
MAGEA12	3.20117045053470
GSG1	2.91082239746378
PDGFRA	5.89934300000493
CACNG1	4.20112003506846
CIAPIN1	7.12492100303638
CSTB	10.9237561803134
FRMPD1	3.68004203942175
PTPRJ	3.14146496925725
ZNF668	3.97598411035904
PLEKHJ1	5.4707340819678
ADAT1	5.47552849038652
TMEM50A	8.95970113413733
CENPI	4.29720162281655
HOOK1	5.24703191193675
RPP21	7.71312814784417
GTF2E2	7.01315123905447
IL17B	3.02876267702614
CCNF	4.12753500777486
CRYL1	4.27660209620459
FOXH1	3.05708032054383
NFYB	6.63775407149364
KCNQ3	3.82191904669899
PPM1G	6.5121138757698
NOVA1	3.31157912286852
FZD3	5.62426568950882
NMT1	5.29554965561143
AKAP8	5.41323291805512
SOCS5	8.01962483022567
HADHA	7.28094474635898
PLEKHF1	6.91846074741792
DLG5	7.30452275607866
CFDP1	5.87020553424347
SAGE1	3.36740941860307
PGM5	3.32701407110617
C1orf144	4.93796148298867
SUHW4	4.2490632379932
TFEB	3.76696204239938
RND2	3.53434539529011
ATG12	5.71468300139867
BMI1	8.92139187687396
RNMT	4.74272019867489
MASP1	3.26058263147604
MYH4	3.1708755611896
SLURP1	3.15416434480407
KIAA0984	3.42716882814239
ASTN1	3.63439574683607
MYCL1	5.5665009822456
SH3BGR	4.94806685037147
RPAP2	4.12006729508086
FOSB	5.36688032235611
KRT35	3.17432577752009
MIA3	4.92885131078119
KIR3DL3	3.16891109415626
SEMA3F	6.17874112796992
TMEM135	6.02226773152967
SLC27A2	3.49943900047459
NDUFB2	9.72082185103089
FAM46C	3.64728406239461
G6PC	2.89122773659277
KRT33A	3.56332930904231
OVOL1	3.41547371031573
PAMCI	5.94194695723662
S100A7	3.47650482003623
MAPKBP1	4.75284550267238
CPE	8.23432686975943
HARS2	5.61081905795876
GNB1	9.89965277622053
TRIM46	3.15138063996285
UPF3B	7.23660548567813
CXCR6	3.6456418326594
C16orf3	3.35272587678846
HLA-DOB	4.2578146742074
HPSE	4.57593007551957
GSCL	2.67344193399324
POLD1	4.7362704104122
DMWD	4.14703952092848
CALD1	6.9338945718701
LCAT	3.46484222818245
SCRT1	3.09594118770668
ST6GAL1	4.94854965813239
POMC	3.13478413685477
UNC84B	5.14740245305791
NSMAF	6.31018200996189
ADSS	7.66788043848141
SKIL	3.31849812638275
HMGCS1	5.15444235829053
PYGO1	2.94515678028946
POLR3F	5.9568490159398
ZNF277P	7.26904732746122
CNNM3	5.63686442912201
WRNIP1	3.17756887417207
ALAS2	3.88917212874246
MRPL23	7.81646144587658
ST3GAL5	4.75285540245833
ZBTB7B	3.24336272293729
DHRS1	7.03983172827815
NFKBIA	8.73388495303653
CNOT3	3.55972786786913
GAK	5.74360968056606
SFT2D2	4.65316335829768
HOXA6	3.34035595930331
PSMA6	10.4949728645026
CRTC1	4.01216023553567
LY6D	3.40675490441816
CPT1A	3.41897040740273
ALMS1	5.86068889877963
LMO1	3.56677224043578
EIF3I	9.29353661872067
DCN	9.5602780174027
PRB4	4.34964811785952
MCM3APAS	4.53400300075566
SUCLG2	6.38829233279701
FOXF2	3.79024407979085
MLH1	8.42533693398364
S100A12	3.91010267999785
ABHD14A	5.90482514253899
DEXI	6.50091127674488
ACTN1	7.34038584376715
AMPD2	5.30138148153715
IFNAR2	5.83502724277556
CYB5A	8.33525717540532
TLOC1	8.04327281545335
NRBF2	6.27581859436902
MKS1	4.38835369552292
P2RY11	3.13672426319321
CX3CR1	4.27014844163336
PDE1B	3.35621377859518
KCTD3	5.27763248382814
ITGAE	7.44559473080849
SLC30A3	4.19648041248394
KISS1	3.48515529015035
PLP1	3.35213141085773
C14orf2	9.13041172493872
IFRD2	6.99531990645501
ANKRD7	3.21672987499305
XAB1	9.1229001745062
NARS2	7.80669917518708
TMLHE	3.61744089717842
SERPINB3	2.96500073359798
FAM127B	6.17268981884693
ZNF391	3.16588977168678
ABCA5	3.62447721778749
DNAJB14	5.04709411621847
TSFM	7.15939788587399
WRB	7.51054820849973
ABCC8	3.3793778382116
MAP1S	5.46066648828087
BPI	3.08748922517105
TTC4	6.36159525820003
BNC2	5.58297932486283
HIST1H4A	3.29699642020129
NDUFS3	8.67962420202469
WDR3	6.32821568035555
MAGED1	9.79721890679502
TTC33	5.78171809336064
CPN2	3.25601024486926
STMN2	2.96051690953582
PCOLCE2	4.59741984167289
ROR1	4.64266915886692
HSD17B14	4.53185366804018
SAMD4B	3.77661736410645
HEXA	7.97695378569399
USP39	7.72431920279161
HNRNPU	5.85299156999327
NRD1	7.47606730920642
ATXN2L	3.53625350109021
MAP2K3	5.08212044752691
FLT4	4.00319018804192
OMG	3.35679743268836
SCAP	6.80103464164929
ELA2	3.03611323063808
NARS	10.3906482586045
PRCC	6.22658006105859
ZNF675	3.08293677334063
VENTXP1	2.87909521833823
CALCOCO1	5.66773721507641
ZBTB32	3.40967048404950
RFC5	6.8253426563535
BRAF	3.98939605910814
PAX5	3.56794575007491
MGC14376	5.3233078364583
TNFSF5IP1	9.80572744166188
PEBP1	9.66705218758932
AAK1	3.75622371069633
FBXO2	6.16789080952003
RMND1	5.67356065508063
IGKV1-5	7.6792516750396
COL1A2	11.3774158894365
SERPINA5	4.89720613021065
GMEB1	4.38949230853008
AKT3	3.09230421494184
AANAT	3.01094599771209
CRB1	3.10287421028102
C19orf21	5.99067789631608
UBR4	7.29673392547142
LTBP3	6.17931353233047
AMHR2	3.70225481847307
CTTN	5.60861309017659
UTP15	3.45553417261627
C20orf39	4.02328414186649
MYBBP1A	4.24585861820623
HSBP1	9.50576589050203
PROCR	5.08496665130457
PHF11	7.66196734950555
PASK	4.74238982975957
RFXDC2	4.68836034714981
KIAA0467	3.68710150640255
NDEL1	6.31622172208959
USP8	6.17776365710142
BAIAP2	4.8722255648426
SI	2.7787738804055
ARSJ	3.84389422249461
GULP1	6.56526283537997
KCNE4	3.86175578044202
KCNS3	4.16830684589174
BAAT	3.41799746383509
DKFZp434K191	3.18628837408803
MBD1	6.1227979846798
ITGAL	3.60930591073423
WDR73	6.62207170994219
ARFGAP1	5.04987496574389
ZBTB40	4.8364042662411
CH25H	4.00905051620061
LOC81691	4.20358384295593
CYP4B1	5.09464232024507
ALPL	5.14448476693308
FOLR3	4.55382202976795
CHST3	4.06006308225988
TRIM62	4.07529323430544
MAP3K9	3.44499387419597
ABLIM1	7.15778436880812
BTAF1	6.45125979291153
MAST3	4.38813332943696
RBM35B	5.94661950923382
ANKRD25	6.27712447832128
RYBP	8.14337869833571
UQCRC2	8.71052658462917
TTC26	4.54038490720376
ZNF22	7.76960664259759
MAEA	8.18972579505124
RNPEPL1	4.05632382441935
HYAL1	3.52922869243512
PSD3	4.13757906906006
AGR2	6.7898789587958
HDLBP	6.3518879229924
GNB3	4.09657908482229
HECW1	3.52642509183756
ACTR2	8.56105528839946
HMGB1	10.5651571771439
EDG1	4.30242110513914
HOPX	8.09337887603739
ZNF304	4.80483381348001
OR12D3	3.42646132947804
METTL1	6.09093101918544
PSPH	6.15475693262097
SOAT2	3.4912452656955
RAP1GDS1	6.59397142892258
CLCA3	3.14140930504928
DARS2	5.923789360774
CDC25A	4.73085392144663
RCN3	4.98240787188724
CREBL1	3.83855293706279
PTGER3	3.43260179191658
USP29	3.91964560585622
ARHGEF10L	4.73253657836944
ADAM30	3.19241518331571
ATOX1	7.87118097405786
KIF26B	3.57440828212313
C17orf70	5.36468906855238
STT3A	7.09582194286005
ZNF225	3.28979264289243
DNASE1	3.11937558146033
C1orf106	6.7759308200244
PTN	7.77560666411585
RAB6IP1	5.83526920841219
HECA	7.07736925964622
RAE1	8.51910914548583
TNIK	3.31037785644092
RNF122	4.45484521990936
ACTN3	3.30256990031055
SLC22A18AS	3.97925142974738
CCNA1	7.17757784601667
ELP4	5.10854312051382
FAM65A	6.09493413599727
IL26	3.64067819502583
RYK	6.26646830642525
QARS	9.57354306607124
RPL10A	11.8297915325538
LRP3	5.13680982914422
OR2S2	3.35035787370522
BID	6.77148201401374
IRS4	3.30787895907931
MACF1	6.4771285287601
CXCL14	3.44050245696659
SEC24D	4.73807916471342
LOC374395	4.178488274116
TGFB2	3.10647811751189
CHRNE	4.82060378528328
MDFIC	4.41263031478945
HSPB8	4.97891151446191
PRDM14	3.62884209522457
MNAT1	5.33686854146602
ADD3	8.96343879213202
MBNL2	4.65555463377049
KLK6	7.07006065617875
ATP6V0D1	8.48046838506387
MTA2	3.27215034949413
TMEM111	8.70402572627156
KIAA1279	7.9439633759782
LZTR1	4.56201038731673
RAP1A	8.01364963737831
AXIN1	4.81899762469494
POLR1C	7.11009933681938
TRIO	4.93645220263134
NUBP2	5.58263622336888
