Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A05_543736
Composite Element REF	Signal
MGRN1	7.67800205696773
ZFY	2.96866415681204
CHRNG	3.42305690623998
IVL	3.68262196172351
PLEKHA6	3.89619962214022
CALM1	7.8299076389826
PGDS	3.91908817873023
C8orf33	7.94279018816044
CYFIP2	6.05194821527339
TEX11	3.72576596131075
CKM	3.40593893373635
MAP3K11	7.39323528878161
CEBPE	3.43054315625986
ACOT8	6.160924534813
ESR2	3.11307921620942
OLIG2	3.17924153853588
AGTR2	3.09915434908921
DNAI2	3.27344006310198
EPM2AIP1	7.64930124611994
C14orf106	6.19680561066229
PZP	3.6048904797789
RPS9	10.7308578592923
SIVA1	7.56248374028503
HEATR2	7.50731630550675
CD3E	4.11758476666672
APRT	7.41480831419348
AMIGO2	3.82464862115271
GPS2	7.8258531886244
NOL14	4.88828971234037
TRIM36	5.26649847450032
RALBP1	8.42968639636105
EVPL	4.75098190868239
ITIH4	4.5595901810103
ADARB2	3.46500483517645
PIM2	5.33302783540493
REGL	3.66012747930491
GJA5	3.70776764576887
SLC17A5	5.12162678635233
PIPOX	4.39986110249934
HGF	3.53516061558971
EPHB4	5.2566843813252
SOX18	4.31971111822615
SERPINA10	3.51142162505068
INSIG1	6.86662685259705
WDR23	6.07596055682571
SYNGR1	4.3547130598911
TEX15	3.76171130533222
REEP2	5.38712541880986
CDK3	5.24156484542856
HSPA12A	5.11400567155804
REPIN1	9.06373968950272
ARL8B	9.0802072733514
PDE4A	3.94435068154582
CAPZB	8.90355992149116
SATB1	4.44906638267028
PPM1D	5.91217403080538
VPS45	7.35474345538691
TP53BP2	6.61722014990422
GINS2	8.04624758915365
CYP1B1	3.31512647697807
CACNA1G	3.43956599697303
VGLL4	8.46695332219258
XYLT1	3.48621696931283
BRWD1	3.93947653947048
ROS1	3.32636557030982
BMP8B	3.25463406931352
SLC5A4	3.60474244751274
SLC6A3	3.38673294908074
C16orf53	6.39767306636268
APC2	3.86073644193747
GOLPH3L	7.53961948831719
ZBTB17	4.44234355889752
C6orf54	3.35834911271933
SLC19A2	4.19037630563694
C6orf134	5.53710142352081
C9	2.66704503889161
ZBED5	7.29050911527897
PVR	3.8146287173253
ARTN	4.40330893516592
LTA4H	8.97735452382324
MAGEA4	3.00729012469571
IFIT3	6.48372070904035
PDE3B	4.1484685136692
GNRH2	4.00767080710402
STEAP1	6.59056340846417
FLJ10292	6.67848193946931
RPL39L	7.18244133557643
PGK1	8.94253141826567
CCL13	3.79923260235229
RLF	5.83155708218778
MLXIP	5.25321069371382
PLOD1	7.0643492173421
MTFR1	5.36453973184531
NPDC1	6.52381054677654
C11orf16	4.0374951756187
RRN3	5.06449921547569
GPAA1	8.27136015078231
C3orf14	7.93245537382841
TEX264	6.78301200182404
C22orf28	7.27574685506743
RYR3	2.78810624717788
VAMP2	6.0484497889243
XPNPEP2	3.47295467063405
PDE6A	3.18152248074692
SUPV3L1	7.82566611470573
FIBP	8.3235887663092
SPIB	3.52915599623601
TBCB	9.0836219939145
DHCR24	9.3775427181404
ADRA2C	5.77208256099544
MEF2D	4.17880828482635
MYO1B	4.70341327442154
VAMP8	9.44708410928362
ANKRA2	6.48928718898326
TLX3	3.35014673758825
PANX1	5.73958574248254
RCBTB1	4.99838262880499
FGL2	5.83576612290793
CEP70	7.77243388895786
WASL	6.27788031991008
DCHS2	3.91169233151081
RNF25	4.22948379357206
CYBA	9.34502035187714
ARHGAP11A	3.33347995730704
PLAU	5.44001915369654
MPZL2	5.44565610337575
MATK	3.36713102722634
EHF	4.33152288177551
CTNND2	3.2337890485876
PTEN	5.66819238462154
ANXA1	9.78271532536337
AFF1	4.84836792096825
ZNF189	5.22968415940873
SUSD5	3.44948898423675
SLC28A3	3.94216259990261
GUCY1A3	4.59915396155587
RASSF7	6.82391869401051
SETD2	6.51592296616863
ROGDI	6.91109633741262
C20orf195	3.41256984680521
TICAM1	6.04626707618374
PACSIN2	6.72331180606638
SERPINB5	3.42304100042599
PRKCDBP	4.66881261282767
TFDP3	3.26306986248794
PLCB2	4.20333097440876
RFX5	8.0641273165039
TXNDC15	6.32702010357884
PTPN18	6.89423076394906
HLTF	8.34934076351347
PKP1	3.99866875621796
NDUFA6	7.88296771607214
KCNF1	3.84812862014362
HMG20B	5.79854754332423
SYNE2	6.68780099797584
SLC22A4	4.29251121270315
VCPIP1	3.64553486413100
NETO2	4.3971718021785
SQRDL	7.79345626214208
BAI3	2.81328564932854
GALK1	3.76436402058860
SERPINA6	3.47858732707903
ASCL3	3.49195875860094
NOSIP	6.9209682920987
HD	5.02930964082398
TRIM23	3.63380166303247
FBXL6	4.52731293740060
FABP7	2.85019170308825
ARL1	7.31592470900704
MAGEC3	3.07832625564374
CDK5RAP2	5.81032813885299
KCTD15	5.15217016491612
CD1D	3.21876660220243
EIF3B	7.23595577936286
KIAA0141	6.07934007971381
BIK	8.16528379630282
PAX4	3.31587497060688
NANOG	3.01678618874270
CEP135	5.23429762960791
ALOX5	5.26852843682147
TRIM22	8.44365876633585
LYRM2	7.11469424580206
GPR162	3.36538465633722
RNASE6	6.65973562200082
GJA1	7.95838863154022
TAS2R10	2.88269845586107
FASN	4.44441501151586
MRPS14	8.23532623419596
HMHB1	3.10273823981961
GPR116	4.82491233366744
TAF7	8.437060162699
GK2	3.31129792349568
ZNF219	4.64378783537069
AMBP	3.17762954708481
CD33	4.17473752478188
RAB3GAP1	5.33370951328557
NXPH3	4.00801461813236
KIAA0953	3.59550676916264
CROCC	3.90858328736123
CCBP2	3.58587990839522
GPX7	4.77977294855946
TGM2	4.01261362783154
STAM	6.99450200063751
BASP1	5.49364720401104
ZNF202	5.02630898746549
ACTL6A	7.78426490673748
POU3F4	3.19042528934391
ARHGEF7	5.29959023877588
SLC23A2	3.79730431424891
TBK1	6.10191044939724
CRYM	3.5430086849451
PKD2	6.04740336433228
STX2	4.35198157703465
ACTL7B	3.20912817951284
RPL29	12.0214459879170
NR1H3	6.24505562420266
MPPE1	6.99040359720479
CLCN6	4.81805248186693
C16orf59	5.93249754611091
AADAC	7.33201263870578
SQSTM1	8.19764070543942
TCP10	3.77901975342853
BIN3	5.29242471118663
DEFA4	3.43668066533712
HPS6	5.79985964537087
ZNF197	3.64638401756168
MAN2A2	6.11447280668884
PTOV1	5.08209006596478
GABPB2	5.06640096388039
KCND1	3.57322453035977
RNF208	3.99636831872959
PTPN11	5.42282959037279
ZNF274	6.88454812830059
C7orf26	5.07311024495871
ATF3	8.4208859377885
UCHL1	5.06582516523005
APOL6	5.9671945023453
PLK1	6.8456082505259
NPHP1	3.65125965711886
DAB1	3.42611385003218
MLL	5.55928115452536
ANKRD15	7.36969212055561
C1orf218	4.83896853870833
DDX47	8.9673452734809
ATP8B2	4.47118102893487
ANXA13	3.01499896386535
RFTN1	8.30599255128946
TAPBPL	7.3451080893182
BTG1	8.78895395670702
DPP4	3.21004345220714
KLHL23	6.40096384167692
APOC3	3.7075449206281
NPPB	3.34604971223435
ZNF148	7.20233684467688
CNOT4	4.65260660287528
HIST1H3I	3.02803874788978
IKZF1	4.15015555681362
ZNF141	2.95002551109249
PSMC2	9.08484260402796
APEH	7.4818533721138
GGA3	5.04666758461012
OR2J2	3.15055055371908
KCNA2	3.08575009176777
ZNF749	3.14022472319933
LPGAT1	6.7760535523377
TMEM159	4.47477192471766
PCYT1A	3.30943125004212
BRMS1	6.47419213808486
CHST1	5.77679414375438
LGALS1	7.9086159024755
THOC2	6.84951381747855
TAF1B	4.94608178234144
GPR173	3.41850814478793
CASP10	4.08409793405569
COL15A1	6.15974448257106
ALK	4.48494295883966
GAN	2.8126772426576
EXOC6B	3.13220992270229
PCMT1	8.34065789975547
HIST1H2AE	6.62375905584046
VAMP1	5.11830078896443
HDAC5	5.54275003997114
SRI	7.77719801551052
HLA-E	11.4529112087989
SLC25A32	5.33760080671746
FLT3LG	3.12625798479384
WDR1	7.64708881112581
ATP1B1	8.91799688962938
SGPL1	6.43236794600112
AFG3L2	7.24684249242142
C5orf15	8.27067601658545
SWAP70	5.60192830440687
UBXD1	5.5435703196087
TRIM31	3.12349974237368
LILRB4	3.92292587642658
GSTA4	7.6020061494895
ARNT	3.97155460465025
CDKN1B	8.75874941585109
SEMA3A	3.10457875907585
FOXC1	5.4033125762779
HIST1H3B	3.94525083451501
BTRC	3.68716602333395
LSM14A	7.79708430309355
IQCH	2.64162270485334
STEAP3	5.36979780250531
YEATS2	6.16160292018281
CABP5	3.69863419976307
TRIM3	3.59750486383542
FGG	3.02742380579645
ABCA1	5.50891690632738
HNRPM	8.07679064788522
PLSCR2	4.02406762971026
JTB	9.736386549979
PQBP1	5.89089629821803
CLEC2B	5.05116014045799
EDC3	4.89839149744667
REST	4.75792383693999
THBS3	6.78879369276147
EVI1	9.2034946793658
MGAT5	3.66695112770978
TSPAN8	3.14614212606107
DYNLT1	9.50590432978075
MUC1	10.1702915454495
IGSF1	3.50855657535414
TEAD3	6.5920702044497
ATP13A3	5.51078504992616
C3AR1	5.76211921815307
STOML1	5.01513886468562
EFNA4	5.38681410858189
HAO1	3.50423175321715
USP24	5.61160818524287
TWF1	6.30130667564243
MRPS17	7.95342899717429
MYH9	8.32129478457587
C9orf9	6.6945412130231
LBP	3.12478709473071
FSCN3	3.96665990313888
BDKRB2	3.82393326702724
HSD17B4	8.08572367602242
SEC31B	5.35507870480701
IDH2	8.87409564834101
SFRS16	6.2013987192918
AICDA	3.10251559855637
RAP1GAP	7.60606899388368
C1orf56	4.53433470782365
DCLK1	3.27180922250457
MEF2A	5.52347473578404
ASF1B	7.81294501236162
HTN3	2.85592323255947
ADAMTS9	3.34793692683883
COPZ1	7.72101353065335
SLC4A3	3.38025970670363
TAF2	7.28557464982863
KATNA1	6.77098875804662
STIM1	4.66677152044334
TBX2	4.40820597881894
FOXD3	3.00659779522276
RPS4X	12.9743965585257
PODXL2	3.52482755200692
C1orf176	3.39875621527829
RPS3	11.9714944387067
COL21A1	2.91694667503423
RAI14	6.98864620547938
LRFN3	4.40437538805802
SRPK3	3.74019034259224
FKBP14	4.54866859741203
TNNI3	4.0283170305795
CXorf9	5.12685316648737
REC8	8.0211555299534
HOXB3	3.83137219627929
SGCB	5.60302364141855
FRAT1	5.72328920082103
CLP1	7.10702179236907
MORN1	4.61562436150847
DUOX2	3.20050653068447
TSC22D3	5.62086381556588
ARHGEF2	6.67354987246062
CASP8	5.13677306925689
PRKD3	4.78836517301778
CFH	3.23917909577386
NRIP1	6.358239368759
TRO	3.39438131002224
BNIP2	5.95304856324231
DHX30	7.03713435129666
TBC1D22B	3.03984795621786
GJA8	3.71454592206201
GPR52	3.33186835260047
FGF20	2.86686357646671
CASC3	7.65985591174458
METRN	5.53968456057587
KRT3	2.98826575746792
ARF1	9.76841151332555
MOG	3.32389409865229
ATP7A	4.48944302153214
CCNG2	4.68694874786044
PLCH2	3.76791205528396
ITSN2	4.60239474551941
GIP	3.16029369320358
LOC390688	3.10304251403353
LOC89944	7.12851673395657
PSPN	3.64931440457049
HOXB13	2.90617166661414
MTMR8	3.44891872635605
UBXD8	6.70785851617428
GYPE	3.01889358418256
SPAM1	3.34197195598587
PPP2R1B	4.39444607787289
CNN3	8.54889938077414
JAG1	5.63787377640583
HIST1H2AL	2.9408902988981
CHGA	3.46139488691532
CACNA1B	3.03999517042443
PAPPA	3.60156927884185
RAPGEFL1	4.0148599005791
RHOA	11.5264728522093
CYP4F8	3.20691717319032
TRH	3.58326632835734
DCTN3	9.8423443004029
NT5C	4.65151970925082
ZWILCH	7.3287198443246
SLC1A5	5.42707583682173
CALCA	3.30755521004165
VPS41	4.93871095560485
SYCP1	2.98733549544108
KIAA0174	7.97741496996801
CXCL11	4.89899516005697
ZNF639	4.07138347087079
CACNG4	5.89476994266707
TNNC1	3.177491622761
GFI1B	2.87960689904173
C11orf58	9.52216064901549
PSCD1	4.53508406360097
NUDT18	3.65566424631123
CASD1	5.07792564276023
LPPR2	5.0370773619629
TTC35	6.27924131153623
SMC4	9.26774739371924
ZNF771	3.51655691809992
TTBK2	3.48700007711417
GJB3	4.31581141348892
RGS19	6.01289762879169
SFRS3	8.91184737031575
HLA-DQB1	7.40432834764046
SCRG1	3.53390607516303
NRAS	6.47703635499228
FBXW2	6.71942934870674
SIX3	3.22688164569012
DUSP26	3.61153873594707
HDAC9	5.45044256336473
ZDHHC24	4.39955500582112
OGG1	5.83022146659639
DNAJC3	4.68444333751714
LITAF	7.7452337247218
ZNF410	6.88368487630352
APLP1	5.49972766459584
AFP	3.11573918935783
OR7A5	4.00825746012663
ZW10	6.19659762433716
DLX4	3.54932663814669
TUBA1B	12.6697317523870
MGC70863	5.07608879622545
C12orf29	6.70482722295077
CRY1	6.81611569717764
OR1D2	3.65381248909926
C1orf25	5.64522809641212
PHOX2B	3.33871475961088
CUZD1	3.62327725405486
SCAND1	7.78022896300759
MYT1	3.53967190129369
VILL	3.5452978720671
PPP3CC	3.62230702262909
GOLGA1	5.37971494691813
ZBTB43	5.2986299535289
VAPA	8.37897558429325
MEA1	9.31314059041281
STAP1	3.05170846969870
PIK3R3	5.50604723653583
TGM5	4.39454198128901
SLC34A1	3.54613142771435
USPL1	6.37793782795707
DLX6	3.18744239105962
FBXO40	3.59273349472147
NKG7	5.63530341023596
BRF1	3.96739039620065
CCL27	3.13430864746293
EMP1	7.89135763892247
ACTR6	7.10386341393594
PFN2	9.95440240855027
MYBPH	3.65868993066027
CHCHD7	6.66969618298667
TCEA2	7.24708306688258
PPP1CC	10.4077399943682
COG2	6.71783004073934
FLJ20294	4.74405036529682
TARS	8.28455698085697
ARHGAP28	3.28406214287413
TRAPPC2L	7.49531025070069
CCDC109B	8.43202252383855
LGTN	8.99081039639079
KCNB2	3.57545095820295
USP13	6.90082535884688
RPS2	11.6540115323493
C17orf75	5.33999770506496
FBXW4	6.79996820897306
SLC2A8	6.36520294652812
WT1	8.85890053639992
SNRPE	8.21130846948182
LEPROT	8.04135869701198
STK38L	8.23830137291004
CUEDC2	7.5578301326271
IL13RA2	2.85751578415483
DDX42	6.55650839345137
TXNRD2	4.27273840829925
C4orf19	3.31794995353836
TNFRSF4	4.04804029309642
AOC3	3.9666582311058
MTHFD2	7.36271505347504
KSR1	3.54104189012464
SS18L2	7.91962333108958
OAS3	7.88472017649485
SLC22A11	3.16703601258835
LARGE	4.55307519604728
LIMA1	6.52664525399591
STARD3	3.79333321523295
VPS39	5.82713372175388
ZNF236	4.66190647859486
C8orf32	6.29341439433499
GABRB1	2.68108084779364
ZXDA	3.26284068303556
ODAM	3.36561025973939
MORF4L2	10.4119996693246
FBLN1	3.58635145172098
PRKAB2	3.32790221823021
AFF4	3.25644137142957
HSPB2	4.04706182276525
ZNF76	6.26881295760621
RAF1	7.91326333930896
SUB1	9.55782931480433
MRPS33	9.5431284887873
ZIC1	6.22233045711356
KLRK1	5.17184732700829
LYST	4.02981664020851
UBE2M	5.72806062983835
RAG1AP1	7.21826020312427
ZNF281	4.51814346241385
P2RX5	4.12933238986229
NCR3	3.71213788918687
ST8SIA1	3.27421148944577
HLA-DPA1	9.84195269770181
FKBPL	5.70277076535091
ANKRD46	5.9220197595801
CD248	5.65007684145381
SNX4	6.27424391360487
CCR2	3.53458607981530
ZYX	9.28919432544262
SMOX	4.00182667469902
ZSCAN5	4.08909126527383
RIMS3	3.87586369201189
NACAP1	8.56280290961777
DRD2	4.16343101866728
COPS2	7.82955619486215
CEACAM4	3.92715511343457
KRT76	3.20785990802566
SOX3	3.04440329173734
GATAD1	7.59010957740987
AVIL	3.89227691293840
LMOD1	5.21111697503212
FCER1A	4.34286301395703
TMEM112B	6.68394209689128
HIGD1A	9.50581046382832
CALR	7.40366247027206
ADRA1B	3.9887210870504
SNRPD1	7.21540665104237
LTB	5.52657362140621
NCAPG2	8.38902746263824
NEU3	3.39269173949777
KCNMB1	3.96400720697051
DES	4.76900617402654
BZW1	6.85043085275049
ITGAV	7.72909283485698
ZNF221	3.11900331177858
LENG4	5.31365959724531
C20orf3	7.90399480555086
GDAP1	3.27997706481115
PIP5K1A	5.17183083856421
PCNA	9.17463056103342
C1orf34	3.25112624547186
BEST1	3.60290429345611
RBBP4	8.30429199030494
MMACHC	5.67480302795797
REV3L	6.80110097141654
PHKA1	6.06328167500746
PRKAR1A	6.77377628318197
AVPI1	7.30389011628947
HSD3B1	4.08543744742589
ATG5	6.98256915969692
SARM1	4.69566977414719
RAD52	3.88656605103871
RGS7	3.10028456677867
CD207	4.59498002707795
HMP19	3.1904903974199
TMEPAI	4.11759411940326
ARL17	3.37401794871960
MYCT1	3.29626985794669
GM2A	5.12014436025126
SCGN	3.52215118823129
ETV4	4.15015462691693
MPP1	6.10602836083027
CD2AP	8.05146453538925
CCL20	4.20494301725346
CCDC86	7.37251811045442
ZFP30	5.4256858809661
MYH10	8.58002791482368
CTBP1	8.01075635674234
MAK10	7.19644709316387
OR10J1	3.91266488783471
TMEM9B	6.68774686623247
DNAJA1	10.3932650143662
LOR	3.44940082125266
MAP6D1	3.94899773954635
LRRC50	4.62824494075088
PRKX	7.56271011209775
ARMC7	4.75868700557984
KIF5A	3.41160434151831
ARG1	3.28365049590888
PCTK1	7.12847252500447
NSL1	5.5129330742812
ASCC2	5.51542782818918
KIF2C	6.92794764353578
PSENEN	8.82185454285614
FCRL2	3.11516353988435
RAB11FIP3	6.43073098315226
NPR3	3.89098421934247
CENTD3	4.67043690497505
KBTBD11	3.94947898914852
HBD	3.09453456540224
PCK1	3.70223854021067
IRAK3	3.32272779890909
OLAH	4.00394349910231
CNNM4	4.99013487372977
MYO5A	4.19292501703886
CYB561D2	5.11297632834109
MEGF8	4.15818498895846
SIPA1L3	5.94389963444998
ADAM10	4.11190614577617
ALPPL2	3.39143371825379
OBFC2B	5.42294389419378
GALC	4.7755693920652
LIPA	8.86327403241737
NAP1L4	6.27779293666036
MRPS22	8.92698615283513
GNG4	4.77899880623888
TBKBP1	4.14893563705188
PSG5	4.25714149754289
CAMLG	7.86851522380996
RSAD1	5.4402335103746
SLC6A13	3.91872705470013
AGPAT4	3.88916367868192
ZNF167	3.26526650354764
FAM53C	7.19671107514065
VWF	7.16929701345354
VTN	3.14325365581624
BAD	6.66688234228524
TPM1	8.86338993317789
PYHIN1	3.9448761889475
PDS5B	5.85452496546958
CIDEC	5.42691682952187
CRIM1	5.36520922197287
DHTKD1	7.38593808130575
SH3GLB2	7.15851847163114
SMPDL3A	3.91847448705568
SFRS2IP	7.43886759829151
FLNB	8.10759080239275
NOC2L	4.803485730339
NRG2	3.27067330790953
C14orf162	3.14135566579737
HMG4L	5.63959507994398
IL15	6.55448627318694
GABARAPL1	4.32316130241199
SPTBN5	4.17690601987982
C1orf77	6.18830344948266
LAT2	4.3906094269986
WDR78	3.90231024483782
SLCO1A2	3.24720841056957
LIG4	3.51817204362113
GSDMDC1	6.72155013987079
METT10D	3.98137800759865
ECSIT	7.21755810444987
BMP4	3.55738867458358
VSIG4	4.76816927858325
DIRAS2	3.45253347085702
SLC12A9	4.8925779270992
MC1R	3.92949546063017
TXNL1	10.3275807392147
GALNT7	7.30936324472555
ISG20L2	6.6076231237436
OBSCN	4.04900047898404
GBA	5.97505070466318
C6orf64	6.04058454592586
ESD	8.34326597284504
PNRC1	7.35730030073415
PPIA	13.0315093909286
VDAC1	8.68693913314541
CLDN17	4.16998935973658
TRIB1	7.16337634915161
MED6	4.73824619319957
TXNDC5	8.18161331592613
CD46	8.24914123647661
ICOSLG	4.48430503970001
RGR	3.56681113672279
DSG1	3.32643113301141
CCK	3.43729845685215
C17orf48	4.93654368100717
C1orf69	3.79893479486846
DEF6	3.93704697789742
SIT1	4.92219502043613
UTP14A	5.5917113416752
RPH3AL	3.63896503151913
NXF1	8.6413582162182
C20orf46	4.12429630681595
NHEJ1	4.99300616898429
SLC24A2	4.04488250910403
TUBB3	5.52238026548016
SEC22B	6.65077446615992
S100A6	11.5343709261395
CDKL2	3.22391567800892
TINF2	5.75691277446307
SLC7A10	3.36889313284005
SPRR1A	3.09229760065304
CYP4A11	3.06182503571355
SCEL	2.96974361640321
TES	5.50283957183012
CCDC70	3.33136282749538
SH3TC1	4.01494585927198
RAB36	6.7826572424058
GRIA3	3.35260479425874
CRYGB	3.26661070563874
BHLHB9	4.40574538443036
CRISP2	3.44539544138382
ILF3	7.70228948844572
NTRK3	3.37439213409
B3GNT1	5.97931458793295
ZNF444	5.25162456314966
LARP6	4.21510221334863
FMO1	3.65198659049162
POLR3C	5.82515202166946
FBN1	4.18300439635654
SGCG	2.95497439414544
JOSD1	7.22045951621455
BEX4	6.16579472153005
INHBB	5.13030048088678
TBL2	8.84185444457803
HYDIN	3.30379259098445
RPS6KB2	5.53387911063575
ADRM1	7.98882594938467
DDEF1	5.39505370729586
PEX6	6.64327601004591
BAT3	9.10589252751763
TXLNA	6.22944213275876
RAB31	6.53778442581975
SCGB2A1	8.8650447099646
TMEM187	7.45072307815328
AIP	6.42583209347062
LGALS14	2.98988021551175
SLC6A14	2.77646425803778
DDX4	2.81236466758486
CTNNA3	3.53306162055963
PRRC1	6.81700148798563
AP3B2	3.262907477054
TRGV7	3.32244147493633
LAMA5	8.7668437900661
PMS2L11	5.50161478304397
TMEM184B	6.68749219557055
AKAP4	3.27227453102625
ZNF292	5.56286123975894
C21orf45	7.5835877045023
ARNTL	5.29995838826043
CTCF	7.70447729575784
CCL2	7.10547232210388
SNTB2	4.70010873263837
KPNA1	5.94560930978061
KIAA0746	7.0433197137948
KRT81	4.55428015736561
ALDH3B2	5.47740266766862
TMEM41B	6.91552401535554
M6PR	7.2977210776778
S100A11	10.5865362006048
LAMC1	7.55787955162849
CCND3	7.40817733710656
COASY	7.01889748831329
EFHC2	4.92871380914028
DOT1L	3.35414201663086
CLTC	9.36684297960511
CLASP2	5.51265559952384
SRP9	10.5502072001385
EIF2AK3	5.74530082349545
GPR88	2.92734132706074
COL13A1	5.17083553416711
SMYD2	8.48590729125179
TMPRSS2	3.47565217557143
PBX3	6.53036728034531
SIGLEC6	3.52187907431526
PVRL2	4.93775436927047
ALKBH4	4.02292787032174
ZNF629	5.71796544915351
NXT1	7.62108210512516
CCDC93	4.23856553300382
TROAP	7.47480979336347
KCNA10	3.37586974838712
FLJ10154	8.81755664867878
ANGPT1	3.58903251384004
MED23	6.80843368520421
RAN	10.5372298962483
LMTK2	3.28203116302301
SEMA6A	3.88466326406812
UFC1	9.29501876480814
UBE1DC1	5.91316050954297
GMEB2	7.07859158617938
EEF1A1	12.8033490492702
PSMD14	8.06914094733069
FLJ10213	4.75516478798453
CHAC1	4.44708322620965
PDCD2	5.57633706176129
MAST1	3.61723853745733
EPHA1	4.48949630946142
HMGA2	3.08780369083005
EIF4G1	7.74546014493075
ING2	6.26449729358789
C1orf109	6.00001977786928
INTS3	6.02175891888734
TRPM4	4.46443818572091
LTB4R	3.54846294221139
ISYNA1	8.4239877322401
UBE2D1	5.57820947205482
LSM7	8.04785829460646
IDH3A	7.0756927836206
FLJ21511	3.03183511937803
CREB5	3.7434969973048
LRRC47	9.24850077159033
ANGPT2	4.05863819652292
RANBP3	5.4762713078772
DYRK1B	3.61733293815569
HLA-DRB6	4.53857426236619
ATP6V0A4	3.08644450650903
COPS7B	5.83399530031441
TMSB4Y	4.39353474277768
RBKS	4.61494782039672
ITGA4	3.05651964201178
RIN1	3.79939951766404
DNAJC6	3.13108073667659
SEC23A	5.73058404978387
PHLDB1	4.99113324405159
CLOCK	5.54808800755425
LOC26010	5.97487536133806
MLX	4.68925208185018
TPD52	7.93975854149336
PSMA4	9.31671628585545
C1orf149	8.02778909107433
C14orf135	4.24683162214610
KIFC3	4.25573701615966
ROCK1	6.01015671561531
NCAPH	5.29482895337219
TAGLN	12.2163275727548
PTPRK	8.83520356357963
CCDC19	5.66770755100654
ZNF45	3.76906965327907
ZNF329	5.04743298742157
TK1	6.23360973030021
TAX1BP1	8.09949357158366
ZDHHC18	4.99249799338521
C10orf88	3.82204629469244
TMBIM4	8.02399777428737
KLF1	3.04009553513501
NMUR1	3.01542798409474
KIR2DS4	3.22962945026929
SAP30L	6.69208068721307
KDR	4.72122855298453
KCNK2	2.92576892528914
VEZF1	6.99899664836037
GIT1	5.88771204110668
RLN2	3.93852378098482
ST3GAL2	4.14609627806145
DNM3	3.54440888311727
C7orf10	3.33253418912164
MMP28	3.01257407464326
ZNF394	6.38188641766523
HPD	3.36498502479118
MOXD1	3.51509607729628
PDGFRL	3.40905382694615
ODF2	4.28025296409233
TREX2	2.91873078465462
MFAP4	3.31002858756312
SMCR7L	5.71865222892901
EPB41	3.06030193842713
GZMH	4.18874065168418
CNNM1	3.56671650661461
PHF17	5.92670879023612
CBLN1	3.16052913709188
NUP98	5.54192173355659
PRKRIR	8.52784206645264
RMI1	8.0501301322028
MED4	6.46368450995074
TRABD	4.87191209786012
C11orf21	3.83222365381811
SHCBP1	5.92833647056216
ECM2	3.88354822193398
PTPRS	3.72954243564043
COTL1	5.81751332103662
ANKRD57	4.0509634280023
CLDN15	5.81968415197285
ZNF659	2.85015802625797
TNC	7.82348415617626
GUCA2B	3.23795929244617
DOCK9	4.01210804961806
ITGB1BP1	6.24905426572653
DLG2	2.88955734322775
BRAP	4.99883296978725
C13orf7	4.48381762199319
ZC3H7B	4.37418899797533
PPP1R12B	5.70476380758237
SOCS7	3.55167470524972
MARCKS	7.14400561615667
SACS	7.35442615403939
TTLL12	6.22557241123479
SH2D3A	4.08766046612981
RFC2	7.80377097463364
PPARA	3.11315713258729
DVL3	7.26199387961814
ADFP	6.18752847472591
KRIT1	5.78166407194817
SERTAD3	5.30217521781759
