Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_F01_586114
Composite Element REF	Signal
SMPD3	3.1367239503285
TMEM38B	4.96448189011659
CCDC56	9.03326738429265
NFE2L1	6.51543637063956
MRPS31	7.49218558837905
STIP1	7.22693866337789
MMP26	3.07305302429133
RASL11B	3.81230884348045
NT5DC2	5.68988581938074
HLA-G	7.57771463308905
LRP2	4.03437650478163
MTDH	8.53191219244763
HSP90AB1	9.92156612446936
PMAIP1	6.18165698756575
LMBR1L	4.8944023090284
SLC25A20	4.18610925100277
RSBN1	7.00369804284647
S100A2	7.17693462107387
C2	6.70547830904264
RHOT2	5.44435093188608
RALGPS2	3.69168325286252
EIF4EBP1	7.72019174787852
C2orf27	4.45667000021222
GCKR	3.5669879564734
FER	4.62714743662343
TRPC6	3.19953771006731
RGL2	7.46692047285977
ARPC1B	8.8577022851481
SNRK	8.10043392295147
UTP6	7.2242683181464
DNM2	4.48641806482366
GCS1	6.08642782243973
EHMT1	3.36438850933863
GLDC	3.94822462515664
FBP1	4.14354545673616
VARS	4.77175753917845
PLA2G7	4.48411692876647
RAX	3.05133491813633
TERT	3.51351701923784
CCL1	2.85157882960127
FUCA1	9.4627039552669
ALS2CR8	3.79358287042572
CXorf21	6.04136354355083
KCMF1	9.50192086520062
MFAP2	6.77148564101216
OXCT2	3.54821162444556
WWC3	6.45058024769426
SOCS1	3.719443867397
IL17RA	4.87787123541367
C14orf115	3.80659357512703
ST5	7.45955806724843
STRA6	5.09919561230946
MPP5	4.60771431842006
SPA17	6.572238079922
C21orf7	3.54524224527779
FLJ10986	4.55351563213541
LHFP	5.63321820111674
CAMK4	3.74909001604006
GALNT14	6.36143274944389
CXorf27	3.05719652949559
CLPX	7.1707566990738
NPLOC4	6.56327542071278
PJA1	6.97284020538219
CPLX2	3.39470996045005
ARSD	3.93039653483547
WHDC1L1	3.54742175245295
RB1	5.62071383418112
PHLDA2	5.89395378755241
C2orf56	5.36435083483439
GUCY2F	3.20110657069926
MPV17	7.90915495281885
PSMD4	6.92974592582367
SLC35D1	3.67677577775304
C20orf103	6.51990831030418
COL16A1	4.92653814865448
ERLIN1	6.58392725243576
JMJD4	5.40823254641484
SLC29A1	6.18667707781740
GLRX	6.76800557797311
HIST1H2BK	10.9256738639276
TP53I11	4.89073194183119
ST3GAL4	4.47814847197334
ALG8	7.67477954197645
PF4V1	2.77526073042711
SHOC2	7.38222267687085
REG1A	10.9477745202986
FBXW7	4.11079184807812
CYB5R3	9.31191887274231
MINA	7.33433985371284
HHLA1	3.953183143331
MYST4	6.5703283636713
NR0B2	3.84484538175703
TFAP2A	5.37097761366791
UCHL5IP	6.22671307764609
TIMELESS	5.9521101511629
DDX10	6.92024743986524
SLC25A36	8.60774738635262
TMED10	8.767024095729
ZNF507	2.94736137714342
LOC90379	4.84440330958844
RAB11FIP1	6.9110978007251
ATAD4	8.31058809828165
PHF15	5.3947972129345
ZNF26	5.93741764502086
KRT7	5.9476211548217
RPA3	8.63917397396813
YIF1A	8.6711618021843
PPRC1	6.45528519908821
PCDH17	5.75689995104903
PHF8	4.27353724313767
RDH14	7.68430228419981
DNAJB2	5.97027470425502
HNRPK	10.1613919489806
PTPLB	8.99278546300046
RABEPK	7.17958294558048
SNF8	6.90631215933717
CBARA1	7.87327653520937
RAD51AP1	6.97369088585452
HAT1	9.3895985192386
HTR1D	3.29289142085255
H2AFV	8.43476488474212
OAZ3	4.63444870493851
CXorf48	3.19011070963095
RC3H2	5.81039796547716
SGCD	4.35906720636768
PHTF1	5.37444798819088
CA3	3.10362590044362
PKIA	3.58240514653130
STX10	7.8358603592971
PEO1	5.54459200705882
JMJD2D	3.40629987081964
KRT19	8.91266333475307
ZNF143	6.96573268344058
ENO1	8.28606332742722
TIPRL	9.02174079209091
MAN1B1	7.06147255343614
P4HA1	7.52910510671701
TPTE	3.01370994467665
AKAP8L	5.58278516332346
GPR17	3.08949864997663
LRRC20	4.8714084912161
UBE2Z	7.15218037946646
COL4A1	7.55109884548537
ISOC1	8.402727019411
RNASE1	9.2487005403027
C20orf20	6.27868439453195
NDUFB11	9.69215477483938
STK19	6.17335034238289
OSBPL2	5.91459799996191
PTTG2	3.10344709932998
GRM7	3.37154243194399
SLC39A8	4.46024527359355
APPBP1	7.8097328081196
STS	6.03705288938161
FFAR2	2.95252478062917
TMEM123	9.0789806168191
GLI2	3.66440409728831
BTNL2	3.39105566507683
ALDH1A3	5.61010645729825
TGIF1	7.25445299825563
SCO2	5.7365164087517
TP53	5.97681843389424
CCDC69	4.52433175436008
ZFAND5	8.51263305687606
ICA1	4.24465533852183
RAPGEF2	4.80937425518245
NAV3	5.73780249412992
EPS8L2	6.52435459324954
ATP6V1G2	3.11841914089338
MNT	7.22039737050354
C6orf145	5.54936918064697
PPP6C	8.76588751046428
OR51E2	3.06688573790606
OTUB1	6.76811191984186
ENTPD1	6.14126444330379
TMEM115	5.55030057045751
STK11	4.26019725787164
PRPSAP2	7.47142107238173
SH3BGRL3	8.5888408805123
MX1	8.985526675661
PSMC5	8.37143488354958
TTTY9A	3.48492059342182
EXOSC4	6.76368640848073
SETD1A	4.33493528605526
YARS	8.01357706084643
SLN	3.86942365292273
RELB	4.84306908929526
NLRP1	3.72164932395583
LAMB2	6.78427878739658
FNTA	9.3368866517816
HNF1B	4.95343432591219
C14orf139	3.47545749029995
UMOD	3.20663806270626
ZNF512B	5.77858922256167
GPR25	3.81330287480877
C6orf49	10.0236020885777
ATP6V0A1	4.96397890616183
SNFT	4.58267653168986
ZNF768	3.86692713634103
GTF2I	7.4223162019502
KCNN2	3.34556266795418
DYNC2LI1	6.29481535440077
DGKE	2.98641157760982
DNAH3	3.42860744708797
RPS6KA1	6.37565648086964
C9orf53	3.51985349509284
PTPRM	6.15855760918242
MRPS15	8.33971546796062
TMEM59L	3.68663570255334
SSPN	5.0401977326905
IGSF9B	3.17808884493128
CNOT8	7.24720435337222
GORASP2	8.73812700694737
ADAM17	5.58249565220696
CHRNA3	3.28384573914024
MYOG	3.28955852375219
UBE2D4	5.54585885205075
CPNE1	6.65144974614959
AK5	3.43324604203026
RPL37A	8.24012996671198
CPS1	2.91282566841773
NDRG4	3.14705676110531
ALG5	8.57536150996187
NCOA2	4.08816694847455
LOC130074	6.13359300298413
PIAS4	3.52594405674702
S100PBP	7.04329785034488
TEGT	9.41255537545878
USP5	4.79880984172622
CFLAR	6.7189240281471
KIAA0692	4.94975111849105
WDR48	5.83125553103362
PCDHGB6	3.06390241997251
NRXN3	3.06710655824514
ACACB	3.65744286636961
CDKN2C	8.29018594504968
KIAA0226	6.49278006776756
TRAK1	4.72892256411252
CUTC	6.55662146891414
AGPAT5	7.36827691379611
WDR68	5.95690758078884
PREPL	7.33833732551348
ABCB6	4.16457767955887
RABGAP1L	6.97538505786456
FCGR1A	7.00349029007335
EIF4H	8.7434274518299
DLC1	4.04433858352811
MAPK8IP3	3.65867402489894
SPRY4	6.15648540351612
RPL11	11.2186724603084
RAP2C	6.34762515297343
ETFB	7.1903321435155
RORC	3.51782122416565
GRAP	2.98295537636603
SEPW1	8.75237268328553
NMU	7.68265678527591
MXD1	2.81614607559542
IFIH1	7.68015860863524
AZI2	5.91914547725668
WDR37	5.19397271039206
SEMA4A	6.38497078100088
RPL8	12.0907038026305
NUAK2	6.96033157064312
AHSG	3.48274088313550
RBM39	8.63707920536467
MANSC1	7.7070654446939
IMP3	8.6071230306603
ARHGDIG	3.44434372748936
ELTD1	5.61606305670421
PRAMEF10	3.14718395928579
RGS17	3.71516309557661
KPTN	5.53323181074171
C2orf3	6.46092465583853
PCTP	6.84940968267016
MRPL42	7.08324379110109
SIRT1	7.08395206932842
MANBA	6.56778505968984
CD164	7.89395332480094
ZNF671	3.86461558562889
GFRA1	3.03868661220843
PRM2	2.94747927723888
IL1B	5.6360671992015
HAX1	9.69139157520367
REN	3.26957516248598
ZKSCAN3	5.12567926681665
CTSA	8.74216518914215
TPRKB	8.77060532272601
UBFD1	6.19943167072614
CDKL5	3.2843599980562
HIST1H2BD	9.14613917318296
COQ4	6.7461374493209
TXNDC4	7.29534113468609
C5orf22	7.60727239941393
VGF	3.69269477572481
INPP4A	3.74906044351774
RNF8	5.11913443260362
BMX	3.23747490426821
SLCO5A1	3.7760160909629
PTPRU	6.095983025668
ATP8B3	3.075714161613
HOXC8	3.74616226273462
ADPGK	7.72305698173354
IL12B	2.78104868533597
LARP4	5.86002123495155
ZMPSTE24	8.7851221612977
PFDN4	6.53094480765252
KLHL11	3.29123085383818
PSMB3	10.2030880713310
KIAA0157	6.8788601190752
DDX25	2.89369258702031
NCAN	3.45127690008418
RPS25	11.1605191353552
SOBP	4.32636749059866
TESK2	3.98715660685771
DNM1L	6.92658456588689
LOC55908	3.02880044020491
MTIF2	8.45714224625336
ZNF207	8.94976135795834
EXOC7	5.39203449176635
CLEC11A	4.09207366488649
TXN2	7.20440174013749
TOLLIP	5.36477308035248
TRAPPC3	7.69354789290589
TAF15	5.39776523092098
HAMP	7.48748862903688
GRIA4	3.54761108349166
IDE	6.43933606757624
DLK1	2.95707865450054
PLVAP	6.17957990850743
NOD2	4.41761253185915
SCMH1	6.63284935541501
ELMO3	5.12006840282294
GPR68	3.23208769925741
HTR2A	3.07418622477075
FUT7	3.41188669264222
PRELP	4.27259846349523
COL8A2	4.31526194219683
GYG1	9.2297623326753
C16orf68	5.47051130127799
R3HDM1	5.74954754543602
ZNF91	8.98509544639673
LPIN1	5.12757830090166
KRT12	3.49069935768575
BAALC	3.27543499625032
MKRN1	7.79983554096965
KIAA1598	8.54360371104324
ANXA7	9.20968984563236
TNP1	3.46923278111984
WDR13	7.06316183981644
GAPDH	11.6177090221268
BSPRY	7.27209694245193
COX7C	11.4120873041818
FAM108B1	3.89349299868298
PGAM2	3.33673849455272
PEX12	5.50684846321484
APC	4.83474136254896
PMP22	7.82400088389876
TLR2	6.43483995157278
NPBWR2	2.8016035769215
WFDC1	3.63741899967563
MTL5	4.57431022188
COMMD9	7.45225054244034
INADL	3.49304831620791
GPX1	9.93680640196735
PSG11	3.13323630206673
SLC39A1	7.12320385827057
SNAPC3	6.72460190555007
C4orf16	5.4290101516366
GNA12	5.08934718743212
LIMK1	3.7150155847311
MECR	5.48315545875881
CDC42EP1	4.71788336912217
KIAA0101	8.51110934613484
B4GALT5	7.84562442445224
PIGC	7.90048883991081
LRAT	2.89015979477416
MMP19	4.24815053054831
IL18R1	5.77073667390248
VNN2	3.52690954747989
AKAP11	6.41453350208781
BCL10	7.15890856701274
GLB1	7.61107028798064
DTX3	3.31793505313025
ACCN3	3.54832194151838
MOCS2	7.57416386987454
HCRT	3.10266952902343
CYBRD1	6.75801017882457
REG3A	3.17778904841068
SULT2B1	3.89483561470761
SEPT6	5.56627775981554
MMP10	3.26333382521957
CDA	3.51073314611058
ME1	4.66392623838223
TCN2	4.94825145406742
MGRN1	6.29566511391191
ZFY	2.82356374702369
CHRNG	3.41171307392864
IVL	3.44583363976476
PLEKHA6	3.64697832541679
CALM1	7.3822398308516
PGDS	5.88997159629195
C8orf33	7.07798283343112
CYFIP2	5.24670276690971
TEX11	3.69242086281389
CKM	3.437542680217
MAP3K11	6.86788783185131
CEBPE	3.27005388551951
ACOT8	6.12699759256866
ESR2	3.07321241907743
OLIG2	3.13416839908348
AGTR2	2.8711083866547
DNAI2	2.99469620679369
EPM2AIP1	5.25187127432916
C14orf106	5.57476269872587
PZP	3.58617653125377
RPS9	11.3259756987405
SIVA1	7.471076811594
HEATR2	8.30163824838392
CD3E	3.78803802244267
APRT	7.10827127610187
AMIGO2	5.24953941162465
GPS2	6.95852740489388
NOL14	5.34246441866355
TRIM36	6.50015246631633
RALBP1	7.60374438834099
EVPL	3.64650685393210
ITIH4	3.79548967955931
ADARB2	3.12487494881408
PIM2	5.48929552007999
REGL	3.84188639676752
GJA5	3.4382358816772
SLC17A5	6.27112701148482
PIPOX	5.0773924058105
HGF	3.52630401221046
EPHB4	5.57488624481662
SOX18	3.41767832516935
SERPINA10	3.34688403112462
INSIG1	7.59141106069825
WDR23	6.0887072160309
SYNGR1	4.92102851338421
TEX15	3.7839377238994
REEP2	4.43997731810525
CDK3	5.0832204139399
HSPA12A	3.44945031913416
REPIN1	7.61627018131262
ARL8B	9.00948472584968
PDE4A	3.89982598219853
CAPZB	8.77595532714709
SATB1	6.28153743868445
PPM1D	5.70375437882327
VPS45	8.41984010937794
TP53BP2	7.53308420281443
GINS2	7.45812070304891
CYP1B1	6.5539671797727
CACNA1G	3.35828095975080
VGLL4	8.1291024926606
XYLT1	3.60118000688161
BRWD1	3.99667398013937
ROS1	2.82128137301363
BMP8B	2.95774246936747
SLC5A4	3.59292643610799
SLC6A3	3.41088011167728
C16orf53	6.08537455380533
APC2	3.60578016274376
GOLPH3L	8.62586688776973
ZBTB17	4.39380808594864
C6orf54	3.3067751350319
SLC19A2	6.46368164161516
C6orf134	5.55490508945128
C9	2.79116040392767
ZBED5	8.3999308386126
PVR	3.617909298677
ARTN	4.03883243822539
LTA4H	8.95433433373117
MAGEA4	3.03977685306794
IFIT3	6.62837745295663
PDE3B	4.12321427997972
GNRH2	3.45940985485041
STEAP1	7.67959349285859
FLJ10292	6.3284184080472
RPL39L	8.22729761732374
PGK1	9.40537132322735
CCL13	3.19758686713051
RLF	6.91036348867519
MLXIP	4.18975142906107
PLOD1	7.28225901145503
MTFR1	6.63084467319882
NPDC1	7.37003043523726
C11orf16	4.00074466464395
RRN3	4.95221450857806
GPAA1	7.47461858366703
C3orf14	8.96474609358874
TEX264	6.33069535599982
C22orf28	8.19463708848114
RYR3	2.62516491659587
VAMP2	5.4488821879049
XPNPEP2	3.29309510268356
PDE6A	3.08062449267409
SUPV3L1	7.51774230505803
FIBP	8.52059961880525
SPIB	3.30402594412175
TBCB	7.55522172609395
DHCR24	8.60812112543862
ADRA2C	5.14070996716277
MEF2D	4.12097298585791
MYO1B	5.12255029831443
VAMP8	10.7693165801806
ANKRA2	7.02061139939168
TLX3	3.04351163062372
PANX1	5.82336170014412
RCBTB1	6.24940674701173
FGL2	6.91382292985853
CEP70	7.47959168549438
WASL	5.83652090112295
DCHS2	5.2360268963138
RNF25	5.39210368983998
CYBA	9.4864844766586
ARHGAP11A	4.08803735123089
PLAU	6.67590084019558
MPZL2	6.93596928399987
MATK	3.19001920183884
EHF	8.0910036821732
CTNND2	3.37479951424995
PTEN	6.50787724998333
ANXA1	8.99704101580642
AFF1	4.51907722248888
ZNF189	6.65747230610814
SUSD5	3.43080064642123
SLC28A3	6.32812060769356
GUCY1A3	5.01209696413104
RASSF7	6.50062224158708
SETD2	5.77050491115234
ROGDI	5.23258648764711
C20orf195	3.1059722712125
TICAM1	5.9288927755241
PACSIN2	6.35300194466678
SERPINB5	2.95216686422106
PRKCDBP	4.70208177325648
TFDP3	3.18266425270703
PLCB2	4.46501193713318
RFX5	7.74095512667457
TXNDC15	7.44839273543467
PTPN18	6.81729373527517
HLTF	9.23910361685394
PKP1	3.26488896345358
NDUFA6	8.97303831305655
KCNF1	3.59027956659819
HMG20B	5.11522419552471
SYNE2	7.19377017957544
SLC22A4	4.15878547958411
VCPIP1	4.07635649594506
NETO2	4.11499235654858
SQRDL	9.6919857302669
BAI3	2.82480805841289
GALK1	3.78598060240272
SERPINA6	3.35473067859722
ASCL3	3.58333692246755
NOSIP	7.71926158978893
HD	4.93312818104223
TRIM23	4.53537897413746
FBXL6	4.12002282644629
FABP7	2.77964622446673
ARL1	7.18412849670295
MAGEC3	3.02293210209153
CDK5RAP2	5.65471119024332
KCTD15	4.08733738962722
CD1D	3.79257326728321
EIF3B	7.78119390021305
KIAA0141	6.83957585950155
BIK	7.54472559151057
PAX4	3.18898703831588
NANOG	3.35816128178727
CEP135	5.12338496422953
ALOX5	4.21778409093264
TRIM22	8.22986792585981
LYRM2	6.44960824758553
GPR162	3.36938394825516
RNASE6	8.10890231050384
GJA1	10.6039188892030
TAS2R10	2.89538298122504
FASN	4.38774547170745
MRPS14	8.85028509732312
HMHB1	2.94859385767376
GPR116	5.37019330905676
TAF7	8.91224512952661
GK2	3.45498361391066
ZNF219	4.64909343634127
AMBP	3.07462037695299
CD33	4.96364886540451
RAB3GAP1	6.0073428273971
NXPH3	3.54802119591923
KIAA0953	3.41229279867738
CROCC	4.21024891461655
CCBP2	3.17964459678122
GPX7	4.14837029146939
TGM2	4.30394890693114
STAM	7.0768482096886
BASP1	7.21499079235391
ZNF202	4.59566872617677
ACTL6A	9.2289281682044
POU3F4	3.76495893471983
ARHGEF7	5.59110729217834
SLC23A2	4.43221653126347
TBK1	5.92100635079017
CRYM	3.49883569697571
PKD2	5.63881062436812
STX2	4.53636805663989
ACTL7B	3.06506502199558
RPL29	10.8254656237134
NR1H3	6.77038886457422
MPPE1	7.0825345153006
CLCN6	5.34456993650812
C16orf59	4.71039457538861
AADAC	4.08338729259633
SQSTM1	9.13068901210585
TCP10	3.71415221815607
BIN3	6.37811727929271
DEFA4	3.47995315741449
HPS6	6.1329372324997
ZNF197	3.46442272965983
MAN2A2	5.89702863821214
PTOV1	4.85704121311675
GABPB2	6.47623261216443
KCND1	3.61922234326604
RNF208	3.79616004814721
PTPN11	5.07042103786787
ZNF274	7.04019037337029
C7orf26	5.65095268053526
ATF3	7.33884721217091
UCHL1	4.22744995841579
APOL6	5.59136620150365
PLK1	5.46440041779575
NPHP1	3.3710628558284
DAB1	3.18379149482502
MLL	4.72774464513267
ANKRD15	6.0401632773678
C1orf218	6.74215799183929
DDX47	8.79868774493506
ATP8B2	4.76116670091008
ANXA13	3.01379000979335
RFTN1	5.87999430188277
TAPBPL	6.15890517801262
BTG1	8.61830607121944
DPP4	3.39222150240882
KLHL23	7.31051390693506
APOC3	3.57111378427168
NPPB	3.13241861466116
ZNF148	7.84850374593258
CNOT4	4.3354418782852
HIST1H3I	2.90936529727101
IKZF1	4.12841006378441
ZNF141	3.42231312183827
PSMC2	9.73888371367014
APEH	6.66256396585712
GGA3	4.71717153419513
OR2J2	3.01032338348869
KCNA2	3.03731552889933
ZNF749	3.34258825403596
LPGAT1	8.25367439329269
TMEM159	6.43671560816864
PCYT1A	3.47903752404538
BRMS1	6.86676785416129
CHST1	7.62787404214137
LGALS1	9.85437819624191
THOC2	7.35523238517675
TAF1B	6.51960410157022
GPR173	3.18131576769643
CASP10	4.16910108397655
COL15A1	6.23888910693711
ALK	3.68833932210563
GAN	3.13969076626479
EXOC6B	3.54355663243695
PCMT1	7.46104547638068
HIST1H2AE	6.50805225098838
VAMP1	4.20024773316808
HDAC5	5.18000200035374
SRI	8.57470392402131
HLA-E	10.3439015025534
SLC25A32	7.51200220209797
FLT3LG	3.26800993078835
WDR1	6.80422449053377
ATP1B1	11.1574551882056
SGPL1	6.6901043585464
AFG3L2	6.64186873828073
C5orf15	9.2501071130719
SWAP70	7.17275542708938
UBXD1	5.48151824365998
TRIM31	3.14480540871944
LILRB4	4.31083116955412
GSTA4	7.20402285966052
ARNT	4.75991662058035
CDKN1B	8.31674818291987
SEMA3A	6.3646765131096
FOXC1	7.26403390932887
HIST1H3B	4.11546028364416
BTRC	3.94892932012901
LSM14A	7.93397297993093
IQCH	3.02614888527304
STEAP3	7.31375119986485
YEATS2	6.28962015254658
CABP5	3.55551208109163
TRIM3	3.46762806117322
FGG	2.8190158544423
ABCA1	6.22321632689338
HNRPM	8.2971531942713
PLSCR2	3.42756860974753
JTB	10.0896877537779
PQBP1	6.43620129131548
CLEC2B	6.12524349911679
EDC3	4.59625846935405
REST	4.52044639633717
THBS3	4.67947515981968
EVI1	9.41598902340396
MGAT5	3.57349672326592
TSPAN8	8.8500277000116
DYNLT1	10.1279836189743
MUC1	9.37249898063436
IGSF1	3.08157006839988
TEAD3	5.87650401926647
ATP13A3	6.62960775542971
C3AR1	7.26650004722627
STOML1	5.2908354465577
EFNA4	7.21280760586802
HAO1	3.51887798782561
USP24	5.54817092966418
TWF1	6.71801804065521
MRPS17	8.39856691861401
MYH9	6.41289347604847
C9orf9	4.59001326416246
LBP	3.39373635146974
FSCN3	3.95608444241351
BDKRB2	4.48705946794899
HSD17B4	9.87996252848519
SEC31B	4.56731437172415
IDH2	9.23727984870788
SFRS16	5.48299451567403
AICDA	3.02494518568221
RAP1GAP	5.9633701721518
C1orf56	5.02404259716308
DCLK1	4.549217573189
MEF2A	6.40172652266265
ASF1B	7.71134874287554
HTN3	2.90663200225153
ADAMTS9	3.08567311201976
COPZ1	7.52493967166523
SLC4A3	4.19943226984035
TAF2	8.50421805146012
KATNA1	6.29713499815495
STIM1	4.5238237048606
TBX2	3.69103709522828
FOXD3	2.65274991409782
RPS4X	12.7563674752023
PODXL2	3.10782495093074
C1orf176	3.76420687452365
RPS3	11.6740082783415
COL21A1	3.05666235379946
RAI14	7.21517347678664
LRFN3	4.35150825865087
SRPK3	3.74146102003741
FKBP14	5.46978115866472
TNNI3	4.07289164978421
CXorf9	5.77217228916891
REC8	7.04345739584697
HOXB3	3.80310768243731
SGCB	6.83506088903226
FRAT1	5.1706741926186
CLP1	7.20751574491558
MORN1	4.24810549545644
DUOX2	3.01928275707321
TSC22D3	7.9807659407297
ARHGEF2	6.4868780973606
CASP8	5.79003164253161
PRKD3	4.87942012342729
CFH	8.74400579971326
NRIP1	6.92535884918309
TRO	3.48590458956464
BNIP2	6.98020853796895
DHX30	5.6413435516113
TBC1D22B	3.03585909571105
GJA8	3.56979964590132
GPR52	3.20967690716289
FGF20	3.72905745422957
CASC3	7.8698139877684
METRN	3.2614064458027
KRT3	3.27342156542828
ARF1	10.2024227915513
MOG	3.29961455211341
ATP7A	6.01674657978857
CCNG2	4.70630492949098
PLCH2	3.59503445196151
ITSN2	5.16618699297589
GIP	3.19291057322681
LOC390688	2.93518879460844
LOC89944	5.373945488847
PSPN	3.74237667099909
HOXB13	3.01426162239506
MTMR8	3.46109557583006
UBXD8	7.4377532150716
GYPE	2.81865774883028
SPAM1	3.28167977311947
PPP2R1B	4.83608513351997
CNN3	8.32492683017518
JAG1	5.93232245098326
HIST1H2AL	2.93169299640561
CHGA	3.03559082156714
CACNA1B	3.11466756053653
PAPPA	3.59820928656027
RAPGEFL1	4.22034909870976
RHOA	10.5773307423654
CYP4F8	3.17508182715635
TRH	3.79376135335678
DCTN3	9.72354981675923
NT5C	4.64210778702478
ZWILCH	7.55751920972796
SLC1A5	5.25849041232981
CALCA	3.20394895293499
VPS41	5.70242763155662
SYCP1	2.79722464696779
KIAA0174	8.07016189976398
CXCL11	5.19643358511218
ZNF639	4.59341517389189
CACNG4	5.03039941038143
TNNC1	5.00414089727999
GFI1B	3.06993532053974
C11orf58	9.67437795872497
PSCD1	4.75241188663886
NUDT18	5.21365039921005
CASD1	5.91449645142851
LPPR2	4.70022326835336
TTC35	7.92737270698093
SMC4	9.30369491975035
ZNF771	3.30283147485971
TTBK2	4.39615123910976
GJB3	5.12326638739624
RGS19	6.8928618364226
SFRS3	9.38614957126022
HLA-DQB1	7.75599775154737
SCRG1	3.74083266496619
NRAS	7.58127610502913
FBXW2	6.45332326513921
SIX3	3.15601269221693
DUSP26	3.23725898480922
HDAC9	6.76540660348068
ZDHHC24	5.26397218035277
OGG1	5.76408859866993
DNAJC3	5.58302593811373
LITAF	8.35368986448088
ZNF410	7.53189613415754
APLP1	5.36716516239198
AFP	2.99159398372969
OR7A5	3.76377392553518
ZW10	5.77442785857085
DLX4	3.60179742001847
TUBA1B	12.3797273721652
MGC70863	6.29644561622753
C12orf29	7.27218524102727
CRY1	7.17831258753484
OR1D2	3.35655311923614
C1orf25	6.19719959201489
PHOX2B	3.27270167944076
CUZD1	3.79140685812046
SCAND1	7.57294581171487
MYT1	3.5408922420855
VILL	4.310024841966
PPP3CC	4.05140727952392
GOLGA1	5.67258277506764
ZBTB43	5.24575143311272
VAPA	8.23474157749529
MEA1	8.39634098365057
STAP1	3.93741064032205
PIK3R3	5.60541531213157
TGM5	4.42502274547215
SLC34A1	3.44422213206796
USPL1	5.82735317194811
DLX6	3.27012947386006
FBXO40	3.54851503489451
NKG7	5.15886974708013
BRF1	3.68164634638384
CCL27	3.40076545511169
EMP1	6.29960672717593
ACTR6	6.71759401283576
PFN2	6.69380394236469
MYBPH	3.37009071666184
CHCHD7	6.40248684896132
TCEA2	6.17766421617508
PPP1CC	9.85914014311819
COG2	7.8007669226677
FLJ20294	4.82622357775262
TARS	8.05722710924297
ARHGAP28	3.32143118583991
TRAPPC2L	8.32581832100897
CCDC109B	7.10310800466859
LGTN	8.03601443366519
KCNB2	2.94554037227761
USP13	6.5592352850588
RPS2	11.2280004264501
C17orf75	6.40960341820637
FBXW4	6.94820180681996
SLC2A8	6.56212035323291
WT1	6.82036265863034
SNRPE	9.15041203043645
LEPROT	8.18832563725225
STK38L	6.66426215618253
CUEDC2	8.0567807459128
IL13RA2	2.83306244513112
DDX42	6.29533679017964
TXNRD2	3.49886320278516
C4orf19	5.87770473317641
TNFRSF4	3.61837878047827
AOC3	4.03457733877802
MTHFD2	7.84788039315884
KSR1	3.31340883645637
SS18L2	7.72296143705246
OAS3	7.30429045824224
SLC22A11	3.04108041152768
LARGE	3.82803738245717
LIMA1	7.42223277992918
STARD3	4.10712702185405
VPS39	6.26013938550857
ZNF236	4.33433085078841
C8orf32	7.53445333426355
GABRB1	2.77080511693657
ZXDA	3.17683603584369
ODAM	3.80049145194999
MORF4L2	10.9283098109674
FBLN1	4.63216852869196
PRKAB2	4.71382247660276
AFF4	3.19557706651175
HSPB2	3.39677173656532
ZNF76	5.66505111969496
RAF1	7.36411808611998
SUB1	10.0994600221321
MRPS33	7.86441505090241
ZIC1	7.30488978840436
