Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D05_452028
Composite Element REF	Signal
PYGB	6.72148933279617
BAT1	8.92792983560454
TSC1	5.61288142997699
NARF	7.16434059351559
DKK3	4.65578072780208
UTP18	5.17676270110248
TSKS	3.17186427326835
DDX31	4.75773262568213
TULP1	3.66713363691680
TNRC4	3.74085571737609
ZNF430	5.06777652878718
POSTN	10.4296365987800
AASS	3.2103566889123
APOL5	3.63953745287764
PLA2G1B	3.75541441173131
FLJ11506	5.09546141266622
GTF2A2	8.6956234763181
RCHY1	6.16115664587026
CYP27B1	3.18196386485852
VPREB1	3.11161535552203
MGC4294	3.46203552370325
TACC3	5.68311380666953
PDCL	5.45043954272026
DMXL2	6.12240906013853
LOC4951	3.52942686035437
EID1	8.25334070044762
MS4A4A	5.90251312530978
RBM14	5.25671533047635
MGC29506	3.75425609851008
PPP2R5B	4.64027285317613
TNFSF11	3.13396983420807
ATG2A	6.61150496684808
RPGRIP1L	3.69473152838298
SPOP	6.39447682522858
OSGIN1	3.5216105031306
PTPRF	8.07575038924325
ICMT	6.60015667524934
SEC24B	7.50852115386569
MAML1	6.92704567119244
POLL	4.52135506255826
FXR2	4.27935099700084
TYK2	4.7716893427857
MUC6	3.3452598570771
ADAM28	4.2283359209292
MYL3	3.45991358985617
NRL	3.41262941037246
PIP4K2A	4.8178680034348
TCL1A	3.46622984158403
MED7	5.53620013359793
MYLK	8.10504495844607
RRP1	5.25977658922301
TFAP4	4.16718091349905
CYP4F2	3.4272597670894
UNC5C	3.19347588034687
ARL4D	5.35486113102415
SH3BP5	7.41071051176659
AKAP6	3.41080120039279
CTLA4	3.30461368743088
ACSBG1	3.49014320267172
MTMR4	6.06562616967116
NECAP1	6.3900100283007
SLC25A17	4.70956261826549
POLR2F	6.06262459904457
PLA2G2D	3.15999787197459
WNT2	4.3488214734307
GLMN	5.51339436943593
MCM7	7.04268787674765
TRIM52	5.17663291077448
DCLRE1A	4.64972708039310
PDX1	3.46898056926525
UBQLN3	2.91839805297291
PRPF31	5.1876100229351
TLR7	4.46291846176795
SMAD1	7.40940712264933
CLCN1	3.25086365282732
RIOK2	6.0618733119941
CEACAM21	3.35692635549074
PDLIM4	4.53585153601705
STX18	6.11019589732386
CCPG1	4.62436732959378
SLC2A6	5.58559972767549
SORCS3	3.11806722534829
NOLA3	8.95454032343534
PDGFA	5.4208172072932
TRDMT1	3.21241073949522
CFL1	11.5775769236093
IL4	2.99870163485467
NAT2	3.3587917603255
CPSF6	6.27459882517285
PRG2	3.52815050627093
PIGQ	3.98803053857627
CLSTN3	4.8059218407352
KIAA0146	4.61884542170411
GBP1	8.83741167669253
CEP55	5.36873277604663
ZNF408	5.29284930523926
KRT20	3.08467119043533
EYA3	3.33936983235468
KRT38	3.24313039117217
WDR7	5.34576189015523
BLCAP	8.61599225051912
HLA-DPB1	8.69622321548011
SFI1	3.79182394553987
GNE	5.20774792627135
MGAT4C	3.18497353161343
CTSE	3.51967836032974
SLC35A2	4.87525242691721
TUSC3	7.52129131517627
GABRD	3.39534454628695
IARS	9.93391698746829
ARFIP1	5.41260692896789
SFRS9	7.79993136346156
CEP110	3.91869066439425
MYF6	3.16555630205196
MGST2	9.68600876668914
EVI2B	5.96613989544966
TRPV4	3.3204577885637
SLC25A11	6.0572358698079
EHD4	7.30034082890884
NOX5	4.60803255170998
NCKAP1L	4.69776584852961
EMP3	5.68666359091526
SYNCRIP	8.15543081164788
BPY2C	3.48235388761557
C1orf38	5.34014362594793
ZNF426	4.05480252150598
ELOVL2	3.14748133251605
ATP5J	10.0126274370945
CBX7	5.0820572466601
OSBPL1A	7.00004574665983
MED13	7.34084666532403
ZNF589	3.83691966146986
CHRNB3	3.21056701141857
GOLGA2	6.07517047471402
NIF3L1	8.19478961175609
TRA2A	5.98434604838314
F2R	7.58986049793673
PHF2	5.9293983869042
PID1	4.22000967434868
MTAP	3.48473735598096
RFC1	5.3418875557014
C5orf3	4.74988814282302
ADORA3	3.92654701599946
ACTL7A	3.31911708781412
RAI2	8.40027334389014
MAP2K7	3.4879289446766
HYAL4	3.13586754182158
GZMB	4.26742008392944
FCGR3B	4.24995179479838
BMP1	4.78075921276778
CPNE6	3.21248169071270
SP2	3.85623781748054
DPF1	3.68511448957931
SMPD3	3.83430254913703
TMEM38B	3.86246379057701
CCDC56	8.29401040344982
NFE2L1	6.8156547654049
MRPS31	6.84887705543107
STIP1	9.06421367930052
MMP26	3.18317299909062
RASL11B	3.53281129041741
NT5DC2	4.79206353246916
HLA-G	7.72558552083963
LRP2	3.48145505195398
MTDH	9.93847056727565
HSP90AB1	10.3253086121676
PMAIP1	4.77918872298468
LMBR1L	4.2982810453662
SLC25A20	4.15479586337729
RSBN1	6.07307918259231
S100A2	6.67357521148981
C2	6.62982783811831
RHOT2	5.36074837871737
RALGPS2	3.52768507794467
EIF4EBP1	6.97012915523623
C2orf27	4.16782926636096
GCKR	3.76996482703582
FER	4.34059338787339
TRPC6	3.41881011824502
RGL2	6.58744894578796
ARPC1B	9.64438420370432
SNRK	6.16933325978435
UTP6	6.59387993110422
DNM2	4.13282947698643
GCS1	5.76129992884712
EHMT1	3.43184774185567
GLDC	6.67277406714866
FBP1	5.28869333220368
VARS	4.15764468822727
PLA2G7	5.00369015187567
RAX	3.27328809056822
TERT	3.62459010942823
CCL1	3.00921679924752
FUCA1	8.00019931412369
ALS2CR8	3.69287182306504
CXorf21	5.027560144792
KCMF1	9.65102266774511
MFAP2	8.12890668948174
OXCT2	3.73367211920711
WWC3	6.10205771451267
SOCS1	3.63946657505326
IL17RA	4.72090752046585
C14orf115	3.94429187285624
ST5	5.87715651583771
STRA6	4.44219533945919
MPP5	4.9629035050021
SPA17	4.56464609585310
C21orf7	3.79892510743273
FLJ10986	4.44230546124741
LHFP	6.21108057484135
CAMK4	3.37193387230398
GALNT14	5.63634947737802
CXorf27	3.11742956579776
CLPX	5.9241031775526
NPLOC4	7.21116778519123
PJA1	6.04444381627699
CPLX2	3.61647222818405
ARSD	3.6727636023043
WHDC1L1	3.38084243271815
RB1	5.01916837523729
PHLDA2	5.66335755044882
C2orf56	3.46387006667390
GUCY2F	3.21686839019684
MPV17	7.38588754022421
PSMD4	6.38758838003233
SLC35D1	3.72174954405976
C20orf103	5.46443918288045
COL16A1	6.65082310213795
ERLIN1	6.30606892300594
JMJD4	4.71285546425780
SLC29A1	4.28191206218514
GLRX	5.99755922249892
HIST1H2BK	9.2161922626868
TP53I11	4.49138791910541
ST3GAL4	4.22634750978354
ALG8	9.06794454706838
PF4V1	2.7897959955152
SHOC2	6.36656181100147
REG1A	3.28468165212897
FBXW7	4.41783874011612
CYB5R3	9.47560554750197
MINA	6.83316989028855
HHLA1	3.89736411850516
MYST4	5.88841384057112
NR0B2	3.99049128510996
TFAP2A	3.99932868153944
UCHL5IP	4.75466989585119
TIMELESS	5.70050226555239
DDX10	6.53206479675801
SLC25A36	9.05356616094159
TMED10	9.55311528387165
ZNF507	3.17022460232764
LOC90379	3.67154085075818
RAB11FIP1	8.08244274513097
ATAD4	5.7931848503672
PHF15	4.94872680458332
ZNF26	4.75752267094227
KRT7	5.56950716923382
RPA3	7.85846777808835
YIF1A	8.46512581285764
PPRC1	6.04432724261522
PCDH17	5.36415095647028
PHF8	3.84325564576311
RDH14	7.98260197211679
DNAJB2	4.8133656090522
HNRPK	9.69826994172355
PTPLB	6.88823303347386
RABEPK	6.31992937328977
SNF8	5.88729286162783
CBARA1	6.89070986544992
RAD51AP1	6.06871334202418
HAT1	8.79307200346116
HTR1D	3.51714540708925
H2AFV	7.0161468727621
OAZ3	3.93129921105003
CXorf48	3.54119010439784
RC3H2	6.30107274262879
SGCD	3.6498342866214
PHTF1	4.26093733116444
CA3	3.15593921746129
PKIA	3.42147624285929
STX10	4.54666276685787
PEO1	4.85859743900444
JMJD2D	3.17562660156489
KRT19	10.1261357042605
ZNF143	5.29664683666886
ENO1	7.67316283086977
TIPRL	8.42658391919544
MAN1B1	6.47412491034209
P4HA1	8.33868810444317
TPTE	2.9478092036024
AKAP8L	4.33292338492802
GPR17	3.09687613760218
LRRC20	4.81379244266037
UBE2Z	7.2438689574425
COL4A1	9.15011107608386
ISOC1	6.87945910712135
RNASE1	8.58897168788017
C20orf20	6.05957105910298
NDUFB11	10.1786004227004
STK19	6.1205263021994
OSBPL2	5.88814977654372
PTTG2	3.00439553704825
GRM7	3.34908114183653
SLC39A8	5.24634759447869
APPBP1	7.41576690825825
STS	3.93649506699328
FFAR2	2.90082425352034
TMEM123	9.14418257344653
GLI2	4.03774382875448
BTNL2	3.23223250766412
ALDH1A3	7.8858014585474
TGIF1	6.71860697633609
SCO2	5.18347864545077
TP53	3.76648007812654
CCDC69	3.90080730507405
ZFAND5	8.26469700697023
ICA1	4.87886582400568
RAPGEF2	4.90963630977333
NAV3	4.46472022975322
EPS8L2	6.50624716112973
ATP6V1G2	3.08322317376338
MNT	6.48462231374376
C6orf145	6.00655157104166
PPP6C	7.81372229092517
OR51E2	3.10760421069675
OTUB1	6.62649677688904
ENTPD1	4.52270747270977
TMEM115	5.45838020271798
STK11	4.44330060623922
PRPSAP2	6.05215176034597
SH3BGRL3	7.71981033759446
MX1	9.55800139786744
PSMC5	9.16343977174003
TTTY9A	3.55677452178842
EXOSC4	8.57898577944374
SETD1A	4.54829606833527
YARS	8.4213394769554
SLN	3.70698664034411
RELB	5.00926157105815
NLRP1	3.6428257971681
LAMB2	5.5715338197781
FNTA	9.44589134070037
HNF1B	4.82575829627609
C14orf139	4.7639157243072
UMOD	3.40113003292717
ZNF512B	5.84272774163584
GPR25	3.72584437048109
C6orf49	9.98534400099773
ATP6V0A1	4.63197033298879
SNFT	4.08964379339616
ZNF768	4.33237260788115
GTF2I	7.35964032495327
KCNN2	2.99440005352072
DYNC2LI1	5.59213785919414
DGKE	3.13309563574525
DNAH3	4.23152750966843
RPS6KA1	4.97556541195376
C9orf53	3.14298671684244
PTPRM	6.03724379802727
MRPS15	8.11501506571063
TMEM59L	3.67972996110857
SSPN	6.96600061986438
IGSF9B	3.20244984507312
CNOT8	6.13501500993849
GORASP2	9.1394750047185
ADAM17	5.4852124225805
CHRNA3	3.58326575440733
MYOG	3.6223968469799
UBE2D4	4.99825831269135
CPNE1	6.33794468927712
AK5	3.493194579196
RPL37A	7.45819043330579
CPS1	2.97375866642725
NDRG4	4.20215043446937
ALG5	8.96747492053851
NCOA2	4.29461289682159
LOC130074	7.09421189701849
PIAS4	3.38217226937792
S100PBP	6.74449101811014
TEGT	10.5018382779999
USP5	5.51083441717153
CFLAR	6.36390534607028
KIAA0692	4.61223780384341
WDR48	4.97711323811344
PCDHGB6	3.09564571279407
NRXN3	3.41403238358955
ACACB	4.20291938947603
CDKN2C	4.54702441773662
KIAA0226	5.35176798303837
TRAK1	4.81227769856769
CUTC	4.75334887682112
AGPAT5	6.63209917438993
WDR68	5.83655133443768
PREPL	6.56538557054599
ABCB6	3.75013223928947
RABGAP1L	4.99726581027977
FCGR1A	5.36192891937607
EIF4H	8.22598214336018
DLC1	4.19312450740116
MAPK8IP3	3.85189874640739
SPRY4	6.08741654682462
RPL11	10.6604290281044
RAP2C	6.64503839556095
ETFB	6.69913057449987
RORC	3.59555639390425
GRAP	3.18811083926728
SEPW1	9.14473027198656
NMU	6.992183491681
MXD1	2.88016885618463
IFIH1	8.26874772122013
AZI2	5.72917241215924
WDR37	4.51188509223452
SEMA4A	5.04199980284737
RPL8	12.687148933037
NUAK2	7.61105621304933
AHSG	3.51644270226778
RBM39	8.53162275895457
MANSC1	8.11486879973944
IMP3	8.42714478144286
ARHGDIG	3.41742350424763
ELTD1	5.15105650002789
PRAMEF10	3.21235522292946
RGS17	3.20429590844341
KPTN	3.87380623832408
C2orf3	4.68990458306676
PCTP	6.57491510920099
MRPL42	6.45213627440984
SIRT1	6.00558154887519
MANBA	6.19358115523527
CD164	8.73114964447376
ZNF671	3.80554885870113
GFRA1	3.45003522272778
PRM2	2.99436647241046
IL1B	4.92911489423618
HAX1	8.40128474550431
REN	2.97054100865477
ZKSCAN3	4.3219323600508
CTSA	8.64905801248
TPRKB	8.35793746271896
UBFD1	6.28026103632611
CDKL5	3.33417178985914
HIST1H2BD	7.08161492557617
COQ4	6.69227782001873
TXNDC4	6.84155772558667
C5orf22	6.17061765769357
VGF	4.2342028874461
INPP4A	3.72403935994077
RNF8	4.59908640796212
BMX	3.2777438521889
SLCO5A1	3.72580859812561
PTPRU	4.82256023123395
ATP8B3	3.27900292237807
HOXC8	3.9208953510368
ADPGK	6.7849106653223
IL12B	2.82271785751361
LARP4	5.57675753975372
ZMPSTE24	9.17357329614251
PFDN4	5.7427000538877
KLHL11	3.2879387691033
PSMB3	8.9451620503465
KIAA0157	6.11960924997305
DDX25	2.88255452513509
NCAN	3.37714485169333
RPS25	11.0017133053236
SOBP	4.28642352242190
TESK2	4.04222780543261
DNM1L	6.93403950191324
LOC55908	3.14331672344781
MTIF2	7.51042651337992
ZNF207	8.71972596057183
EXOC7	6.22995122169677
CLEC11A	4.91421193148713
TXN2	6.04596508092891
TOLLIP	4.96138221628098
TRAPPC3	8.29520210399025
TAF15	6.17950975034025
HAMP	4.12779962655288
GRIA4	3.45012145863352
IDE	4.90953651717229
DLK1	3.2728989793051
PLVAP	5.82201652667214
NOD2	5.110776717384
SCMH1	5.82525005996376
ELMO3	4.78469334811137
GPR68	3.06804643143664
HTR2A	3.11063559611064
FUT7	3.72092463287374
PRELP	5.54237645164173
COL8A2	5.44489798176165
GYG1	8.55604910137913
C16orf68	5.60891793161659
R3HDM1	5.36736409033532
ZNF91	8.6612175887432
LPIN1	5.15065947264177
KRT12	3.54523776675654
BAALC	3.8035450500321
MKRN1	7.25440527590466
KIAA1598	6.59990648768014
ANXA7	8.53648224737388
TNP1	3.48666331920787
WDR13	5.51773485736985
GAPDH	11.7396263248388
BSPRY	5.44786617441777
COX7C	10.0455632109537
FAM108B1	3.79881883792315
PGAM2	3.62511440430663
PEX12	4.63173370537296
APC	3.99488555420291
PMP22	8.08721937420732
TLR2	5.54596982035542
NPBWR2	3.03529698820433
WFDC1	4.40472489450437
MTL5	5.33150115042573
COMMD9	6.13059224258219
INADL	3.52383423124145
GPX1	9.41663776990158
PSG11	3.10878556761681
SLC39A1	7.58169606551204
SNAPC3	4.95664167195104
C4orf16	4.7422924726517
GNA12	4.64323053259007
LIMK1	3.69869375255689
MECR	4.38162677933299
CDC42EP1	4.83819012531316
KIAA0101	6.54975682369946
B4GALT5	8.2559235432084
PIGC	7.51695431872417
LRAT	3.04539023245058
MMP19	4.52826391825304
IL18R1	3.37651598573499
VNN2	3.99345775919934
AKAP11	6.36155469965633
BCL10	7.24098620462325
GLB1	8.8004848360566
DTX3	3.35679112054699
ACCN3	3.26247168352479
MOCS2	6.46828222180254
HCRT	3.10427560868153
CYBRD1	7.6722524586993
REG3A	2.86733011999268
SULT2B1	4.29175414852141
SEPT6	4.57767257259203
MMP10	4.20664804783533
CDA	3.63829691941866
ME1	5.17428249303997
TCN2	4.34130761123422
MGRN1	6.48672444218855
ZFY	2.87180684187293
CHRNG	3.4413310346175
IVL	3.19578625111024
PLEKHA6	4.13007183800117
CALM1	7.44430328108546
PGDS	4.68067672316398
C8orf33	9.0848622252877
CYFIP2	6.03746501262029
TEX11	3.98862618440085
CKM	3.3930360984676
MAP3K11	7.42042056194457
CEBPE	3.26104669486204
ACOT8	4.99635745647274
ESR2	3.13901027402949
OLIG2	3.11839965389407
AGTR2	3.05024457697561
DNAI2	3.14003838359703
EPM2AIP1	8.40265949990653
C14orf106	4.89216608981563
PZP	3.47641137026215
RPS9	10.4442213736444
SIVA1	6.46575894247205
HEATR2	8.40670521711057
CD3E	3.52625696274999
APRT	5.56827867607838
AMIGO2	6.9204270051872
GPS2	5.66184364842561
NOL14	4.78311294587266
TRIM36	2.87282073913395
RALBP1	7.7942635467553
EVPL	4.92278862532073
ITIH4	3.60189487618999
ADARB2	3.17269378594169
PIM2	4.73331525735031
REGL	3.47395614623882
GJA5	5.53101765181988
SLC17A5	5.80290896060882
PIPOX	4.15509862229314
HGF	3.24388202857778
EPHB4	5.36724489685874
SOX18	3.59113320803502
SERPINA10	3.35099945691423
INSIG1	5.51914238785594
WDR23	4.99424086004226
SYNGR1	4.59786081132063
TEX15	3.74254063292128
REEP2	4.70519869027312
CDK3	5.02684742870772
HSPA12A	5.15489503936654
REPIN1	7.5894229051399
ARL8B	9.51609122146337
PDE4A	3.96518388801367
CAPZB	8.06981783921158
SATB1	6.40028741771016
PPM1D	5.74981501833096
VPS45	6.69010585089519
TP53BP2	6.1105232944895
GINS2	5.24656288289969
CYP1B1	6.23961076514405
CACNA1G	3.37720867659542
VGLL4	8.20353395981743
XYLT1	4.78296922340336
BRWD1	4.10519446218823
ROS1	3.04191493993665
BMP8B	3.19291824651997
SLC5A4	3.54814952327799
SLC6A3	3.54131360466173
C16orf53	5.49400260736124
APC2	3.81009029107164
GOLPH3L	7.54166561103486
ZBTB17	4.05052209691514
C6orf54	3.64845951386524
SLC19A2	4.60258753187308
C6orf134	3.94471769012676
C9	2.76096069595133
ZBED5	7.74933035983561
PVR	3.76477422075747
ARTN	3.86577045549173
LTA4H	7.77078536051782
MAGEA4	3.6876529049324
IFIT3	5.76396980673862
PDE3B	3.38049316884804
GNRH2	3.69673071279727
STEAP1	9.58045525461486
FLJ10292	5.57448924321341
RPL39L	5.9711270738248
PGK1	9.1598382387585
CCL13	3.29821125360673
RLF	6.434701392967
MLXIP	4.46770292978626
PLOD1	7.13284720151764
MTFR1	5.66578989350433
NPDC1	7.15828562747947
C11orf16	4.10208367263727
RRN3	5.82149957418406
GPAA1	8.89226560862849
C3orf14	5.42197516795064
TEX264	5.90913572084248
C22orf28	7.60880200246969
RYR3	3.11467169043134
VAMP2	4.72251603407455
XPNPEP2	3.3059981158498
PDE6A	3.28348772592918
SUPV3L1	6.51518922072267
FIBP	8.21524325524533
SPIB	3.30951909706309
TBCB	6.96150683635667
DHCR24	9.09852353319367
ADRA2C	4.90638721777123
MEF2D	4.14432714249189
MYO1B	6.29672272463385
VAMP8	9.77163131791036
ANKRA2	5.57082354225855
TLX3	2.97621413288695
PANX1	7.00840246176944
RCBTB1	5.44617577132188
FGL2	5.57368162333554
CEP70	5.68109811738856
WASL	5.63517053608537
DCHS2	3.76619636363882
RNF25	4.13515361001818
CYBA	8.72623552074436
ARHGAP11A	3.1563630350704
PLAU	7.82734929502586
MPZL2	4.34141851496953
MATK	3.52852839231628
EHF	6.1710150359916
CTNND2	3.32897179179711
PTEN	5.40719526932976
ANXA1	10.6706163806679
AFF1	4.62065041454289
ZNF189	6.66353584597031
SUSD5	3.65667111289225
SLC28A3	3.87230908816666
GUCY1A3	6.66924170401487
RASSF7	5.99692244393712
SETD2	5.07891564997386
ROGDI	6.45373143662446
C20orf195	3.83406148251313
TICAM1	5.00083800001394
PACSIN2	6.82702117272866
SERPINB5	3.10871012627305
PRKCDBP	5.09765249619101
TFDP3	3.33585999640831
PLCB2	3.92389478979589
RFX5	6.15286953977905
TXNDC15	6.82709785437002
PTPN18	6.04088014647778
HLTF	7.59792285448008
PKP1	3.35833797771026
NDUFA6	7.83376875283843
KCNF1	3.78307057022131
HMG20B	5.49312871991963
SYNE2	6.67770491195524
SLC22A4	3.68782320528301
VCPIP1	4.41061153693137
NETO2	4.56591799937972
SQRDL	9.32529131678646
BAI3	2.72627803972766
GALK1	3.8603056550797
SERPINA6	3.4831061195533
ASCL3	3.51501315773965
NOSIP	5.96051125338394
HD	4.86002919417208
TRIM23	4.87024862515317
FBXL6	6.04337929418645
FABP7	2.89005641856796
ARL1	6.6036273636183
MAGEC3	2.92256680065601
CDK5RAP2	4.55026169625388
KCTD15	4.44772230423842
CD1D	3.37254494491341
EIF3B	8.6860214876662
KIAA0141	5.71585173391556
BIK	5.56331208361805
PAX4	3.08664129917383
NANOG	3.37171138239005
CEP135	4.46547685234223
ALOX5	4.88337687299535
TRIM22	8.48392842438505
LYRM2	7.15838240644907
GPR162	3.84531105824417
RNASE6	6.04688253101473
GJA1	9.63944029858876
TAS2R10	3.03510951440671
FASN	4.05142951830382
MRPS14	7.79157070698244
HMHB1	2.87107049307494
GPR116	5.47953975731846
TAF7	8.60451454538753
GK2	3.15794607921095
ZNF219	4.86222530291903
AMBP	3.10603826817147
CD33	3.807044042208
RAB3GAP1	5.88849364492323
NXPH3	3.86622169115275
KIAA0953	3.58118057971006
CROCC	3.91877945512806
CCBP2	3.4725198001645
GPX7	6.09747793632212
TGM2	5.28656636264261
STAM	6.34729560219406
BASP1	7.80260037494829
ZNF202	4.20925760820275
ACTL6A	6.56356008661305
POU3F4	3.54993351394973
ARHGEF7	5.0866681839887
SLC23A2	4.09522830769403
TBK1	6.13346507117193
CRYM	3.85041788035132
PKD2	6.28911902568333
STX2	4.3200854660341
ACTL7B	2.83297198419847
RPL29	10.8473049499822
NR1H3	4.85599630294744
MPPE1	5.68243422150814
CLCN6	4.29912149814603
C16orf59	4.48621377709459
AADAC	5.83945130171829
SQSTM1	8.27150548751409
TCP10	3.76591299790503
BIN3	5.46419672817803
DEFA4	3.31421064730523
HPS6	5.66369045226231
ZNF197	3.39174560638311
MAN2A2	5.14034581543176
PTOV1	4.79674288782782
GABPB2	4.70852781147131
KCND1	3.66668095003613
RNF208	3.80643702897246
PTPN11	4.83374887516978
ZNF274	6.5040578646295
C7orf26	5.3483814293093
ATF3	6.23415609889838
UCHL1	6.37789004990832
APOL6	5.62129756657573
PLK1	4.58563915107435
NPHP1	3.34882349910616
DAB1	3.73672190856716
MLL	5.01537319369473
ANKRD15	6.5899810440608
C1orf218	5.79906112098358
DDX47	8.87719949326689
ATP8B2	4.56604137583613
ANXA13	6.66341358235357
RFTN1	7.54981685851885
TAPBPL	6.76691160946998
BTG1	7.57378481038389
DPP4	4.63106856505542
KLHL23	5.37569783788022
APOC3	3.50766388210055
NPPB	3.1967713985221
ZNF148	7.6022863343557
CNOT4	4.07199403237677
HIST1H3I	3.02322812589937
IKZF1	4.23001471687736
ZNF141	3.4828565677474
PSMC2	9.40965637199787
APEH	7.12643728982337
GGA3	4.30623820618662
OR2J2	3.00492113599682
KCNA2	3.22379050316188
ZNF749	3.24583715281709
LPGAT1	5.73529829119339
TMEM159	4.50627827954682
PCYT1A	3.29111475899286
BRMS1	6.430204316973
CHST1	5.57923340512906
LGALS1	10.3311356320067
THOC2	8.0253455728818
TAF1B	4.71211573807337
GPR173	3.2768758025985
CASP10	3.89546323309297
COL15A1	6.29005007380877
ALK	4.02557047785790
GAN	3.19437588309762
EXOC6B	3.02934823228595
PCMT1	6.87099319837004
HIST1H2AE	4.08762437449915
VAMP1	3.91783404445635
HDAC5	4.41915781764504
SRI	8.26916735233363
HLA-E	10.6105508883622
SLC25A32	8.51174746694978
FLT3LG	3.26920031817844
WDR1	7.86900072589218
ATP1B1	7.74038028980419
SGPL1	6.02764298806166
AFG3L2	6.21924209484174
C5orf15	8.52131695825879
SWAP70	5.58606070780066
UBXD1	5.18691580968332
TRIM31	3.15239007129787
LILRB4	4.10979734435669
GSTA4	6.93293956000283
ARNT	3.87419998687061
CDKN1B	7.32410636411358
SEMA3A	5.98970311452941
FOXC1	5.7582988628672
HIST1H3B	3.44146832476672
BTRC	3.93237751406799
LSM14A	6.4239473520606
IQCH	2.84634622856902
STEAP3	5.08422155868484
YEATS2	5.98098038972075
CABP5	3.43170417786774
TRIM3	3.54420344534040
FGG	3.05305766029734
ABCA1	5.72070445164296
HNRPM	7.59314523143316
PLSCR2	3.21301000426661
JTB	9.3291115762799
PQBP1	6.06408339286977
CLEC2B	6.71473738936118
EDC3	4.63929400279954
REST	5.10568795439601
THBS3	7.422198126287
EVI1	3.63531215735488
MGAT5	3.95452754423187
TSPAN8	3.38158994835273
DYNLT1	8.99720472548129
MUC1	5.41789074883806
IGSF1	3.83937440882946
TEAD3	5.22275746974687
ATP13A3	5.42473757265527
C3AR1	6.77911736933461
STOML1	4.53441521812269
EFNA4	6.29437605269608
HAO1	3.29936720766553
USP24	5.33148898619396
TWF1	6.49329879932851
MRPS17	7.05024441087947
MYH9	7.5814365641328
C9orf9	3.78568503465687
LBP	3.28121479970681
FSCN3	3.87247950208812
BDKRB2	3.96130881699660
HSD17B4	8.49766597143961
SEC31B	4.13346710939022
IDH2	7.50466589814376
SFRS16	5.51708039181335
AICDA	3.0428828826688
RAP1GAP	4.56746153623753
C1orf56	4.93014627283542
DCLK1	3.86953011835467
MEF2A	5.6562696946154
ASF1B	4.29636131094337
HTN3	2.6902542252966
ADAMTS9	3.09326006407563
COPZ1	7.86810277187955
SLC4A3	3.40502586992989
TAF2	8.49015140638362
KATNA1	4.8281481085852
STIM1	3.93165990706257
TBX2	3.73742076043364
FOXD3	2.91290924897175
RPS4X	12.1569439228234
PODXL2	3.53839546484665
C1orf176	3.24964081876718
RPS3	11.7254596671519
COL21A1	3.00748638116004
RAI14	6.94757157505251
LRFN3	4.1915567267748
SRPK3	3.65968761216256
FKBP14	4.75477182326886
TNNI3	3.93656488734665
CXorf9	4.41217312431048
REC8	8.17586595092961
HOXB3	3.64484284011111
SGCB	5.6928882073575
FRAT1	4.47772714424348
CLP1	7.06074424576498
MORN1	4.37119675962927
DUOX2	3.07873652823099
TSC22D3	4.72251645098767
ARHGEF2	6.3144486834187
CASP8	5.59968905589955
PRKD3	5.07073023911979
CFH	5.42500724561318
NRIP1	7.60863260286048
TRO	3.92346087686042
BNIP2	6.19283504177101
DHX30	4.87062632116434
TBC1D22B	2.80716857910607
GJA8	3.49153227097581
GPR52	3.12693585494439
