Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H10_298006
Composite Element REF	Signal
LGALS1	10.2795320873083
THOC2	7.02661174820895
TAF1B	5.2539234945277
GPR173	3.3154208902649
CASP10	4.03021264638395
COL15A1	5.56689368626333
ALK	4.1836964054831
GAN	3.08839844716138
EXOC6B	3.12921728859235
PCMT1	7.01352151859295
HIST1H2AE	5.68017910924493
VAMP1	3.97028795919608
HDAC5	5.04394893873274
SRI	7.82247883448761
HLA-E	10.536038714567
SLC25A32	7.44554143810758
FLT3LG	3.21190373751933
WDR1	7.40424998685429
ATP1B1	9.09678607933271
SGPL1	7.45075629836524
AFG3L2	6.26058133941166
C5orf15	8.433316348142
SWAP70	5.34297312022525
UBXD1	5.59089378260357
TRIM31	3.17292843544851
LILRB4	3.92998777217421
GSTA4	7.75129386688328
ARNT	4.09421044702264
CDKN1B	6.88720545912255
SEMA3A	4.71432570849062
FOXC1	6.42630187048047
HIST1H3B	3.60329604389796
BTRC	3.56612617650974
LSM14A	6.92204453881838
IQCH	3.30857789806333
STEAP3	5.40370693232801
YEATS2	6.25258776863352
CABP5	3.6140036579568
TRIM3	3.57258366293651
FGG	3.1387825388217
ABCA1	6.24507405382739
HNRPM	8.36169524419485
PLSCR2	3.62352074258387
JTB	9.60549082162679
PQBP1	5.83552867387291
CLEC2B	5.91244122686226
EDC3	4.95526305161592
REST	4.82388624423111
THBS3	6.02290383363385
EVI1	8.73970697115847
MGAT5	3.85852810458744
TSPAN8	3.25197006252695
DYNLT1	9.53353280329712
MUC1	9.5871777700934
IGSF1	3.6455568521431
TEAD3	6.33992732081539
ATP13A3	5.33381950160143
C3AR1	6.05923568761011
STOML1	5.24066382853988
EFNA4	6.24111033295265
HAO1	3.41046157388403
USP24	5.02424724241063
TWF1	5.37264789427138
MRPS17	8.43298070748866
MYH9	6.70304715749574
C9orf9	4.41781724091356
LBP	3.24090543543790
FSCN3	3.82797915822304
BDKRB2	4.42881571252293
HSD17B4	8.6261839280788
SEC31B	3.63804607656543
IDH2	8.523359630453
SFRS16	4.89827191571165
AICDA	3.02220574864301
RAP1GAP	7.36288343595961
C1orf56	4.32849373878097
DCLK1	3.55311247072733
MEF2A	5.90311699739179
ASF1B	5.79843185190464
HTN3	2.82502970713003
ADAMTS9	3.27091036907841
COPZ1	7.23782074573773
SLC4A3	3.53682357990269
TAF2	7.52367895933501
KATNA1	5.17919840129218
STIM1	5.09111057085018
TBX2	3.68319028415376
FOXD3	2.78598708566038
RPS4X	12.5621106849556
PODXL2	3.42624619645483
C1orf176	3.11830585912563
RPS3	11.5682471268048
COL21A1	3.34714377804596
RAI14	7.55385014713207
LRFN3	4.21866270585202
SRPK3	3.97411065384892
FKBP14	3.96151407829801
TNNI3	4.55148942717832
CXorf9	4.40536625890804
REC8	8.49242130682167
HOXB3	3.68679575945965
SGCB	5.30096539431932
FRAT1	4.71184905816547
CLP1	6.71485422747218
MORN1	4.13067016140900
DUOX2	3.22540898595643
TSC22D3	6.12821086208188
ARHGEF2	6.17116198171035
CASP8	5.54815293420695
PRKD3	4.87808291540238
CFH	5.20336562883280
NRIP1	6.15128044776898
TRO	4.59240376978245
BNIP2	5.38855800013442
DHX30	5.97023458756554
TBC1D22B	3.30992037750653
GJA8	3.71139075754945
GPR52	3.03132613635227
FGF20	3.30970032535838
CASC3	7.2318425606979
METRN	4.99284673519675
KRT3	3.40299654556146
ARF1	8.86328622796019
MOG	3.21121502811968
ATP7A	4.55641366985129
CCNG2	5.85893818203729
PLCH2	3.93290523805012
ITSN2	4.55065356135388
GIP	3.13609714610595
LOC390688	3.43765112601165
LOC89944	6.04789872221438
PSPN	3.81393762732693
HOXB13	3.06736542500102
MTMR8	3.62214791701826
UBXD8	6.50460989460496
GYPE	3.06734293810163
SPAM1	3.33842696655157
PPP2R1B	4.57105451342369
CNN3	6.42430253069581
JAG1	5.90864256203529
HIST1H2AL	3.01896097139119
CHGA	4.04195152515006
CACNA1B	3.53455342886682
PAPPA	3.59368096314189
RAPGEFL1	3.85259256101460
RHOA	10.6553721824792
CYP4F8	3.24114729290051
TRH	3.70033631317394
DCTN3	9.3095475455836
NT5C	4.80444440032524
ZWILCH	5.32753729431378
SLC1A5	4.84905379223593
CALCA	3.0464872446804
VPS41	4.96369498570964
SYCP1	3.08193489881141
KIAA0174	8.15636612141352
CXCL11	5.89478474226108
ZNF639	4.28825216209221
CACNG4	5.64241521887846
TNNC1	4.68529664070439
GFI1B	3.2082084551649
C11orf58	8.54258734493531
PSCD1	4.41396681104242
NUDT18	3.95063829897775
CASD1	6.00879618398578
LPPR2	4.72754835294282
TTC35	7.06722261902824
SMC4	7.66427344253074
ZNF771	3.53625966787319
TTBK2	3.64040547891298
GJB3	4.71464988556559
RGS19	6.70633233481188
SFRS3	9.0574028062573
HLA-DQB1	5.68486299124693
SCRG1	3.44855367827007
NRAS	6.16447701865847
FBXW2	6.26300751896217
SIX3	3.31116471925142
DUSP26	3.67165098295301
HDAC9	5.84095104666026
ZDHHC24	5.88850906644273
OGG1	5.65891793027978
DNAJC3	5.18311755777829
LITAF	8.46422652300832
ZNF410	7.25950134321694
APLP1	5.16138287591195
AFP	3.07208417917487
OR7A5	3.48744115523103
ZW10	5.56581889558286
DLX4	3.47397670110323
TUBA1B	12.3920427485291
MGC70863	4.18736853624169
C12orf29	6.23585691075449
CRY1	5.90842166675832
OR1D2	3.57044082442677
C1orf25	4.52138633608982
PHOX2B	3.59818906434423
CUZD1	4.06007232052637
SCAND1	7.98153653631686
MYT1	3.5480195491145
VILL	4.82754894297531
PPP3CC	3.42425639189580
GOLGA1	4.46433709509548
ZBTB43	5.46864691096765
VAPA	8.31543111762788
MEA1	9.33994661568104
STAP1	3.04472478846331
PIK3R3	5.13551985732766
TGM5	3.74475101405038
SLC34A1	3.72332638990767
USPL1	5.46048864319237
DLX6	3.11577791758956
FBXO40	3.48467455093934
NKG7	5.26101325513625
BRF1	3.87200090162653
CCL27	3.20999379192295
EMP1	9.48915547775282
ACTR6	5.75169298917548
PFN2	10.4599079632021
MYBPH	3.19992450786145
CHCHD7	7.03422350962434
TCEA2	4.87331822012271
PPP1CC	9.75772041984775
COG2	6.49468849587531
FLJ20294	4.4404221077702
TARS	7.9746493260006
ARHGAP28	3.25715919780844
TRAPPC2L	7.84332389677837
CCDC109B	6.7597386747456
LGTN	8.0950144876969
KCNB2	3.08366419065519
USP13	4.69469401986018
RPS2	11.5190175749964
C17orf75	4.23490964855003
FBXW4	5.3996273641768
SLC2A8	5.96895632662648
WT1	8.18631270892625
SNRPE	8.57366475218669
LEPROT	8.23250085529281
STK38L	7.42921235584694
CUEDC2	7.22098019503893
IL13RA2	3.01587133544077
DDX42	6.99968472135385
TXNRD2	4.0115422399238
C4orf19	5.3879217358076
TNFRSF4	3.59519179436524
AOC3	3.23841669377822
MTHFD2	7.54959703196765
KSR1	3.34048377896691
SS18L2	8.08604662798608
OAS3	7.41473426199918
SLC22A11	3.07293972067396
LARGE	4.4329096206245
LIMA1	6.02991266189699
STARD3	3.75164436897199
VPS39	6.2031148135871
ZNF236	4.45912752126336
C8orf32	7.40022304189261
GABRB1	2.76049479300950
ZXDA	3.12741173331951
ODAM	4.32731909067215
MORF4L2	10.8029046231208
FBLN1	4.95372204853503
PRKAB2	2.99858457660738
AFF4	3.50098905596536
HSPB2	3.90257264990321
ZNF76	5.68099986028945
RAF1	8.56615382277522
SUB1	9.4159690434644
MRPS33	9.18182044120516
ZIC1	3.27863817592694
KLRK1	3.44189619612909
LYST	4.27589984724975
UBE2M	5.86736311553983
RAG1AP1	7.17701585754323
ZNF281	5.37036574364954
P2RX5	3.85478222740887
NCR3	3.40327772525775
ST8SIA1	3.44758031136175
HLA-DPA1	10.0133300006832
FKBPL	5.51186941254048
ANKRD46	7.20140619799782
CD248	5.54415461713437
SNX4	5.97270157516591
CCR2	3.55707169497638
ZYX	7.88540862967015
SMOX	4.28103476975842
ZSCAN5	3.82752335856793
RIMS3	3.38988704729994
NACAP1	8.76142553539022
DRD2	3.92465595268154
COPS2	9.49696053645891
CEACAM4	3.79586309159857
KRT76	3.19338127678679
SOX3	3.32313435832201
GATAD1	5.77161630762343
AVIL	3.49031693997558
LMOD1	3.4883479169721
FCER1A	3.24562451218374
TMEM112B	6.00955750853852
HIGD1A	9.54901587531677
CALR	7.01632798437287
ADRA1B	3.85340598443369
SNRPD1	8.00668835608433
LTB	5.35822367120205
NCAPG2	6.01767311045618
NEU3	3.42093256988627
KCNMB1	3.27616715398006
DES	3.73752081929218
BZW1	8.51223422281396
ITGAV	7.76361641127469
ZNF221	3.09877329090178
LENG4	5.7920819071041
C20orf3	8.37432194855542
GDAP1	3.5756463400402
PIP5K1A	4.97148566795147
PCNA	8.392534006385
C1orf34	3.85768216508155
BEST1	3.60399164824285
RBBP4	8.15530202206477
MMACHC	5.13026276909187
REV3L	4.50188649492526
PHKA1	5.18051274853443
PRKAR1A	8.1787145378529
AVPI1	7.49229905102613
HSD3B1	3.94800917358692
ATG5	6.63899860570792
SARM1	4.04593009669799
RAD52	3.68303657529193
RGS7	3.00452961211528
CD207	3.23357169908744
HMP19	3.28502468960041
TMEPAI	5.65543016321836
ARL17	3.51761448778694
MYCT1	3.52394164378273
GM2A	5.15927176006083
SCGN	3.87624076429544
ETV4	6.17486184874572
MPP1	5.42829397009576
CD2AP	7.41508500870387
CCL20	6.51873394563198
CCDC86	6.3705996150464
ZFP30	4.19003864961478
MYH10	8.38456323321681
CTBP1	7.18694209799316
MAK10	5.9626355221978
OR10J1	3.84058893360438
TMEM9B	8.05554326693029
DNAJA1	10.464713500224
LOR	3.63583854769629
MAP6D1	4.09293678797727
LRRC50	3.86209312915451
PRKX	4.99639857744245
ARMC7	5.09142763809817
KIF5A	3.43624781231628
ARG1	3.42247687200420
PCTK1	6.36067926748143
NSL1	5.42568959407647
ASCC2	4.97161240018359
KIF2C	5.11685252871654
PSENEN	7.74673213603861
FCRL2	2.97952925275242
RAB11FIP3	5.19286573630572
NPR3	3.73030655995938
CENTD3	6.02088772809644
KBTBD11	3.68574833615319
HBD	3.45234846130722
PCK1	6.97523704920857
IRAK3	3.23479390084431
OLAH	3.87378962645433
CNNM4	5.29323461726689
MYO5A	3.87900647614084
CYB561D2	5.69179899176389
MEGF8	3.61379283607492
SIPA1L3	4.89176442365329
ADAM10	4.69448244502768
ALPPL2	3.21776072486128
OBFC2B	4.57152143690401
GALC	4.76274131157189
LIPA	8.67364324727707
NAP1L4	7.32681717928819
MRPS22	8.44038738133824
GNG4	4.28486249809742
TBKBP1	4.29686776875205
PSG5	3.56897536798991
CAMLG	8.00164716907359
RSAD1	6.05238811528574
SLC6A13	3.80756443085104
AGPAT4	4.27911035827774
ZNF167	4.33025125213944
FAM53C	6.93682068672201
VWF	7.14418490783037
VTN	3.51395006553131
BAD	6.00365652899461
TPM1	7.29498203810367
PYHIN1	3.5403661048367
PDS5B	4.61234760729341
CIDEC	4.44096494812724
CRIM1	5.94467935831575
DHTKD1	4.60306021381779
SH3GLB2	4.65704951563858
SMPDL3A	4.79875793949466
SFRS2IP	8.05782634147486
FLNB	6.65733055370143
NOC2L	4.03410795477742
NRG2	3.58783690510692
C14orf162	3.12561621161896
HMG4L	4.51221927042078
IL15	4.47616560307601
GABARAPL1	4.51631561149792
SPTBN5	3.65012144605960
C1orf77	6.21517525462366
LAT2	3.99586399963155
WDR78	3.36556514188119
SLCO1A2	3.19776187177709
LIG4	3.88846921169641
GSDMDC1	7.02038046327658
METT10D	3.47278205179393
ECSIT	5.23491710168254
BMP4	4.7596348628719
VSIG4	7.31463122953928
DIRAS2	4.64497834592010
SLC12A9	4.58754737602275
MC1R	3.92202221029296
TXNL1	10.4610692144913
GALNT7	5.95657981741796
ISG20L2	6.40342544619136
OBSCN	3.57825566372482
GBA	5.54712729273204
C6orf64	5.1502683798308
ESD	8.54843483725132
PNRC1	7.44251251807772
PPIA	12.8548988123535
VDAC1	7.78918337192946
CLDN17	4.1648934268733
TRIB1	10.4075730069820
MED6	4.56241258419416
TXNDC5	7.57042009339148
CD46	6.63513155734635
ICOSLG	3.95665620472307
RGR	3.59944627888284
DSG1	3.22685783866909
CCK	3.79694335164001
C17orf48	4.27614357843849
C1orf69	3.74053994965887
DEF6	3.85637518339744
SIT1	4.08999026831225
UTP14A	5.59404833729469
RPH3AL	4.61161178706006
NXF1	8.08867292961196
C20orf46	3.93057863113787
NHEJ1	4.98618161261295
SLC24A2	3.85958701188472
TUBB3	5.6698133748994
SEC22B	6.44444395384751
S100A6	11.8148715862752
CDKL2	3.12652961219278
TINF2	6.39899674667302
SLC7A10	3.19906017200808
SPRR1A	3.16758674238717
CYP4A11	3.19040946402045
SCEL	4.86000152621649
TES	8.4978668172045
CCDC70	3.29472899093049
SH3TC1	4.83350346954353
RAB36	4.31318239467654
GRIA3	3.33265423649972
CRYGB	3.18226491718501
BHLHB9	4.03795977369245
CRISP2	3.40602602894305
ILF3	6.66475628530996
NTRK3	3.26902991517592
B3GNT1	5.73245977423112
ZNF444	5.12264903043832
LARP6	6.20796607418866
FMO1	4.73206544170555
POLR3C	5.36399875778186
FBN1	5.38529078469622
SGCG	3.35482993110455
JOSD1	6.46582917620614
BEX4	8.69615517476996
INHBB	7.28019900642239
TBL2	8.29653229708888
HYDIN	3.26453451825002
RPS6KB2	4.8150059092692
ADRM1	8.04836929607963
DDEF1	5.52311251782406
PEX6	4.77301652814628
BAT3	9.6442534837822
TXLNA	5.44451826599607
RAB31	7.48136771227174
SCGB2A1	8.69200446666154
TMEM187	6.10549981741349
AIP	5.9576695930815
LGALS14	2.86355308600552
SLC6A14	3.01913154710795
DDX4	2.99778858691063
CTNNA3	3.3966039973082
PRRC1	6.962002295597
AP3B2	3.26112232606093
TRGV7	3.06931733038648
LAMA5	8.01655174910329
PMS2L11	4.71238499276728
TMEM184B	6.47150082991679
AKAP4	3.36850099968221
ZNF292	5.94227412347988
C21orf45	6.29639394131381
ARNTL	4.60455130622998
CTCF	7.85099275090292
CCL2	6.73386789025749
SNTB2	4.26569616077841
KPNA1	5.6137024744081
KIAA0746	8.61984461940468
KRT81	4.54177383071027
ALDH3B2	4.66952470238733
TMEM41B	7.42975662079775
M6PR	7.02150122592883
S100A11	9.25268621908227
LAMC1	8.48235364140217
CCND3	7.96039821407372
COASY	5.98791235110119
EFHC2	3.40703418529848
DOT1L	3.25766967786587
CLTC	10.9641731214159
CLASP2	5.65813911881093
SRP9	10.0933182622021
EIF2AK3	5.97734701155317
GPR88	2.99741390217891
COL13A1	5.01921182103831
SMYD2	8.55794252043285
TMPRSS2	3.31517803819843
PBX3	5.27593180735615
SIGLEC6	3.37156675883728
PVRL2	6.24177692165014
ALKBH4	3.84309449537193
ZNF629	5.27206902758447
NXT1	8.40714105787148
CCDC93	4.46665453992938
TROAP	5.52726651749898
KCNA10	3.28976506833299
FLJ10154	7.8360532452669
ANGPT1	3.84396847954429
MED23	5.93653568362023
RAN	10.1443637104068
LMTK2	3.31341949329278
SEMA6A	4.18251453378249
UFC1	9.50778302848816
UBE1DC1	5.85369342464076
GMEB2	6.41010348862094
EEF1A1	12.7768973304926
PSMD14	10.0619752965043
FLJ10213	4.27879100358133
CHAC1	4.28247381510268
PDCD2	4.91409602690885
MAST1	3.23439616655199
EPHA1	4.64758940524087
HMGA2	5.95335314933756
EIF4G1	7.28025707102393
ING2	4.81101213724129
C1orf109	4.81609098371639
INTS3	5.68054377821427
TRPM4	4.31193051039082
LTB4R	3.25088070762590
ISYNA1	8.1163890193686
UBE2D1	5.31176314088872
LSM7	7.5288747108616
IDH3A	6.15158657733622
FLJ21511	3.00254962431495
CREB5	3.16789662689677
LRRC47	7.8993438298515
ANGPT2	4.23290086849901
RANBP3	5.56021410070505
DYRK1B	3.79741020059562
HLA-DRB6	3.86298036287074
ATP6V0A4	3.99988235907057
COPS7B	4.60139358668133
TMSB4Y	4.17847611656412
RBKS	7.3039617235302
ITGA4	3.07384083511381
RIN1	4.03568679528458
DNAJC6	3.48165053078372
SEC23A	5.45309752811709
PHLDB1	4.4833284402502
CLOCK	6.19349783831478
LOC26010	6.09144135888565
MLX	4.98122625665074
TPD52	6.98718237442748
PSMA4	10.0556984855884
C1orf149	7.43748070753133
C14orf135	4.33908543298771
KIFC3	4.52832199223079
ROCK1	6.26804092357876
NCAPH	4.77874982209068
TAGLN	9.68086726695829
PTPRK	8.6246210080707
CCDC19	4.68059260122937
ZNF45	4.07922287339324
ZNF329	4.27488286215318
TK1	6.45424544279977
TAX1BP1	8.13365962964362
ZDHHC18	4.71121323721566
C10orf88	5.46828508100592
TMBIM4	7.06521724706813
KLF1	3.04995437785138
NMUR1	3.35982903558303
KIR2DS4	3.35165921987529
SAP30L	5.57596422617014
KDR	4.16582446370388
KCNK2	3.12000225330462
VEZF1	7.14110241169672
GIT1	5.06736345535961
RLN2	3.16047528076828
ST3GAL2	4.28865038987527
DNM3	4.18827114831015
C7orf10	4.74982831396883
MMP28	3.34225741488800
ZNF394	6.52777264051115
HPD	2.96480856825691
MOXD1	3.60163852967906
PDGFRL	5.59517209904154
ODF2	4.54205391184783
TREX2	3.03968533397354
MFAP4	3.80176883696184
SMCR7L	5.02864331190752
EPB41	3.11024959236595
GZMH	4.70327406375685
CNNM1	3.2202922628761
PHF17	6.51100543928335
CBLN1	3.23076676819179
NUP98	5.85348213311103
PRKRIR	7.94392752730256
RMI1	6.70279823788818
MED4	6.1368980490525
TRABD	4.11413279813823
C11orf21	3.67278776842807
SHCBP1	5.09345528453088
ECM2	3.63011545114242
PTPRS	3.4731182243478
COTL1	5.23116272030581
ANKRD57	5.51940805927549
CLDN15	4.78141584756982
ZNF659	3.13989447674745
TNC	6.19082553694783
GUCA2B	3.19974212832657
DOCK9	4.19033184206294
ITGB1BP1	6.85709514303283
DLG2	3.04496386353917
BRAP	4.49620147363537
C13orf7	5.14036547635575
ZC3H7B	4.18232508979941
PPP1R12B	3.88556940456012
SOCS7	3.24575447907782
MARCKS	6.16875091421735
SACS	3.94156384122742
TTLL12	6.36526423108616
SH2D3A	4.82676560245903
RFC2	5.68367658180856
PPARA	3.32999843347951
DVL3	6.79618480827402
ADFP	8.8161511548826
KRIT1	4.36699154468044
SERTAD3	5.44431124406088
LEFTY2	3.95137009922059
MN1	3.5873072402385
PTPRD	3.41824072907241
RORA	4.48751537069963
PIAS2	4.92279497562693
MOSPD3	6.0537358422617
FBXL15	4.90011805310905
MYH15	2.85115225881379
LY6G6D	3.39748871958078
CRX	3.45907385036640
SLC22A17	4.32177206378923
TBC1D13	5.0486022806159
PLK2	7.76056961153085
EIF1B	8.77927400200156
PRIM1	5.42521526289839
ATP1A2	3.34085766457045
CRYAA	3.55322206208562
PLEK2	5.30282924414722
BACE1	7.63471922625313
FAM12A	3.17338496194994
TG	3.49551630421745
AGTRL1	4.83062342222206
OPTN	6.44243734317805
MAPKAPK5	4.66625445600539
DGKG	3.56718588065099
RBP4	3.39026698144304
ZNF428	4.25380306010013
TFB2M	6.95566693319076
METTL9	9.06400903220864
ATP5O	9.95000975407195
SP100	5.11119474397732
CPSF1	7.1914821786476
LIME1	4.68817730158873
S100A4	10.7285455312302
BTC	3.13049986561784
MAP2K5	4.93311881362605
NUP188	4.48830586583764
SDPR	3.13569112706816
RPS20	10.9436330159355
LAMB1	5.38389581282306
IGF2	10.8040245434491
ATAD2	6.37593959360434
ADM2	3.72300405263742
NPEPPS	6.61299444547304
DMN	3.48201813660964
EPN3	5.7079015802191
CD80	4.05924658180689
GPR77	3.34194318988408
CLIC3	5.19760681303356
HOMER2	5.64760148147906
KLF8	4.07098829281761
DNMT1	7.40565100187659
HTR1B	3.79351956767277
EPB41L2	5.42525496722252
JMJD6	5.27929643873588
CTSL1	8.3661036609014
BRIP1	3.20022677587173
SMARCD2	5.84529401927876
WIPF2	5.84837260150675
GPR27	3.74587319075221
ELAVL4	3.40167340718846
CDH9	3.68203647874437
PPM1B	6.40812160725832
SUV39H1	5.25126987802206
SLC7A5	4.90968464719389
GZMA	4.81821216202305
DLG7	5.32071558937095
AAMP	7.19236837431915
T	3.17043688386354
NFIB	5.50733820542492
MBD6	3.85764600520005
TUSC4	5.0964780697253
CAPRIN1	7.1255511042355
ETFDH	4.51597853227454
SLC15A1	3.53681705989197
KLK13	3.83725170110891
GSPT2	6.4246676159961
TRIM13	6.48684201686551
NAT9	4.59694405703065
MB	3.46316163039023
C15orf5	3.12714783074918
LIFR	3.23650841332747
DMBT1	4.00008667665223
KCNAB2	3.31152216675181
EIF4A1	10.1241131059526
MXI1	8.79985401446073
SPTLC2	5.11840630802099
TTC28	5.72341701475977
TSEN2	5.59999669636308
MAGI2	4.38988547223514
NLRP2	7.14395503070833
EXPH5	5.44798191582181
NELL1	3.58646450297923
MAP3K2	3.77967597807974
SEPX1	7.67575485800593
TSPO	7.80455094554472
ADORA1	3.9636577721175
CLINT1	6.6244279085876
SYMPK	3.70388361837002
LEPROTL1	6.55158459197175
C2orf54	3.72031962774103
SEMA6C	3.75998263371599
POLE2	5.17957003797586
IL2	2.91954595769745
TBPL1	7.4097411716985
STX12	6.2893071973467
MRPL39	6.42042326058068
PLCL1	3.14900295488709
CASC5	2.69204215162746
IFIT5	7.38896717927659
DDIT3	5.92214274392116
FAM46A	7.92939432321044
CYLC1	3.63193171161933
HPCAL1	6.04202118484069
HOMER1	6.05759318940169
CDH1	6.16201862152698
CCDC101	5.41853117779802
ITPA	8.09920909886484
D15Wsu75e	5.44927335324153
EDA	3.82105807681328
CREG1	8.57065888760503
SAP18	6.6220748387577
IFIT1	10.2041911139826
CHRNA4	3.63114851801299
CALML3	3.28672850370087
HSPA5	10.600310283669
JUNB	9.75631188524364
SERPINB6	8.09140294035186
NSUN5B	6.4014324102161
RAB40A	3.63460103173835
SCN2A	3.33172077233804
ALDH8A1	3.21835481540332
ZKSCAN5	4.51047613435575
WNT7A	8.772028378992
PRRG2	4.08628235509781
RALA	6.36947287902817
H6PD	4.17016025452688
CAD	6.55527053228929
SAP30	3.93227765998458
DOCK10	3.38703059927688
XPA	6.34516874418265
FAIM2	3.70772247167615
PRB1	2.98729255379373
SPDEF	5.2848197239316
ETHE1	7.61575792571782
GNPTAB	4.71925093445411
IRF5	4.08829103380159
ABCC10	6.79167155072984
ACAT2	5.04089586110114
INSL4	3.43668409612532
GNMT	3.13452439963321
PFDN6	6.42005221500541
RPA1	7.39577729613937
ACTR1B	6.5821204990371
TROVE2	6.79467911523232
C12orf35	7.92687597407702
EEF1E1	5.82033684906861
PLEKHM1	4.76301526796234
MSX1	3.66329728114531
FNDC3A	5.11664839356553
ESF1	6.86316436243932
HSPC171	5.92657108423253
MRPL2	6.30403639188687
MICB	4.70377961523263
CELP	3.04566818779338
ST8SIA3	3.15415136232034
C10orf116	9.44921289016785
MYL7	3.55571170282380
NCR1	3.33398078443925
CD52	5.19208673572652
KHDRBS3	7.32732032432821
SLC30A10	3.23231464227172
PMS2L5	6.12585044778123
UBE2E1	10.7103648296008
AP4S1	3.97932941749282
TPK1	4.28198321268043
MICAL2	5.69091255920303
UBA52	11.6237538100239
GEMIN7	3.63051399156425
PPIF	7.35425960679657
RIPK1	4.4729825504189
COL14A1	3.82093755648276
HSPC159	4.48393088383105
CPNE3	8.3322831362653
ATP8A1	3.03376459478360
ALOX12P2	4.4101851559316
CSAD	4.21796376042032
MTHFS	6.54811447257524
RECK	3.69274893494018
CXCL9	5.73918995315687
ABAT	5.15773827262807
VPREB3	3.42683930231092
EGFL6	7.76998156904972
C1orf14	3.53026701395929
RAB3IL1	4.17798790620352
FGF18	6.27231839075614
LHX6	4.72391024747012
SLC20A2	4.36744234736332
JARID2	6.28564237484938
CRBN	7.28643748275113
SPINT1	9.65219606323592
PIN1L	3.20052164697594
ABCF3	6.08625254706118
NCBP1	4.02615260092615
SSX1	3.28694207910883
CELSR1	4.5776966566979
SLC9A1	5.57332879035616
CHRND	3.34869695645191
ELSPBP1	3.77413091989762
SRPRB	9.44188518120422
FOXF1	3.47024329830985
LTF	4.25218205880607
TPO	3.1879657608338
KIAA1467	4.06822376854536
DNAJB9	6.05597744004663
PAFAH1B2	4.52047924822114
MRPS27	6.34128249720945
DKFZp547H025	3.29766231253452
TNN	3.28447226036794
UBAP2L	6.53198106264243
WBP2	6.40851335542696
AGRP	3.50757097737901
PRPF18	4.91654611008876
GTDC1	4.65882174563228
TMEM131	7.15236685968018
RCE1	4.83369802182913
CD81	11.1192224732335
TIMM8B	10.8005803192190
MYH7	3.19963340837475
CYP2W1	3.42146173216225
SCRN3	3.39265139080809
SH2B3	5.44093264191773
KIF1C	5.21805129497773
TMCO1	7.57083280497187
NEUROG2	3.12838646312328
SUHW2	3.81586473330264
PAPSS1	9.81438326473214
CABP2	3.42286243280188
H1FX	7.60964227780449
ELF2	5.43206624789427
HOXA4	3.85152421651632
KCNK13	3.08223888077029
SEMA3D	3.14630048472303
AP3D1	5.97717378173096
GLYAT	3.18210621313847
OGFR	4.56140822192596
MC5R	3.22450149918234
FLJ30092	6.04552471753184
TGFA	3.73385279211502
C8orf17	3.22849534522476
DDX54	5.05150867893988
NPAL3	3.84422724747094
NXF3	3.32469600967844
MMP17	3.30346750546525
KIF15	4.5830727794694
MYL5	3.82885663209638
PRLR	3.24005672182295
AP3S1	8.94760082375553
CHIA	3.65065122576657
FGFR1OP	4.33861915231140
MED28	7.56691725439335
PTPRA	5.49322390332387
CEACAM7	3.17057196974366
GOLIM4	4.28132801458277
PADI2	4.6796080959002
ADSL	7.86793890774417
HSF1	5.49452749153203
LAS1L	6.15821812492817
DR1	5.92270080679176
