Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B02_491104
Composite Element REF	Signal
MPHOSPH10	8.1766551265944
PGF	3.53599577714751
G3BP2	6.84079117501313
SR140	6.60025991461573
ISLR	5.77213432405718
HOXA2	3.35992177352238
PYGB	6.81440037931509
BAT1	9.91251450523201
TSC1	5.1261933791024
NARF	6.69056552744129
DKK3	4.21580002865071
UTP18	6.5181567923751
TSKS	3.17235410207887
DDX31	4.80922419385571
TULP1	3.82597291096436
TNRC4	3.62088361060179
ZNF430	5.47280671289279
POSTN	3.46059887723574
AASS	4.17227962340826
APOL5	3.66904053270923
PLA2G1B	3.58568109455428
FLJ11506	4.58380562566051
GTF2A2	8.87071445168317
RCHY1	5.9754614180948
CYP27B1	3.52548998350083
VPREB1	3.1647217535965
MGC4294	3.50197830909795
TACC3	6.53733027241995
PDCL	6.38840283638071
DMXL2	5.25928654015203
LOC4951	3.7569660005902
EID1	7.8890017251002
MS4A4A	4.0449933700592
RBM14	6.36216416233875
MGC29506	3.25177565708748
PPP2R5B	3.6387771562614
TNFSF11	3.16594695207066
ATG2A	5.8976382254643
RPGRIP1L	3.62994942496309
SPOP	6.81589560548405
OSGIN1	3.45847645483726
PTPRF	8.92291372120461
ICMT	7.04535390099654
SEC24B	7.99006500089011
MAML1	6.79102493556823
POLL	4.93010493436432
FXR2	4.84491336610758
TYK2	6.20696649249367
MUC6	3.4361969696163
ADAM28	5.29064213125218
MYL3	3.75118617586857
NRL	3.27023828559236
PIP4K2A	4.84878958609674
TCL1A	3.64931999687564
MED7	5.1618018691292
MYLK	6.54615486634556
RRP1	4.9855638505535
TFAP4	4.40408181517715
CYP4F2	3.66444967174572
UNC5C	3.26645257874258
ARL4D	7.06060770897568
SH3BP5	6.34261605788835
AKAP6	3.42322749789561
CTLA4	3.22408692905843
ACSBG1	3.50130292543142
MTMR4	6.67038449515758
NECAP1	6.2325349624635
SLC25A17	5.11048713309983
POLR2F	7.14130373985436
PLA2G2D	3.39460922763103
WNT2	4.11227818269642
GLMN	6.64182409823433
MCM7	7.84591274928952
TRIM52	4.73449235990472
DCLRE1A	6.87288291016175
PDX1	3.45053670361403
UBQLN3	3.14526019021150
PRPF31	5.52296710247683
TLR7	2.91025907935186
SMAD1	8.46934383974665
CLCN1	3.19147600378149
RIOK2	7.10763022883589
CEACAM21	3.23644403542964
PDLIM4	4.64923950945363
STX18	8.95388240235294
CCPG1	4.34708753280974
SLC2A6	3.60525184540467
SORCS3	3.23573276775203
NOLA3	8.49529133963772
PDGFA	3.53947253252739
TRDMT1	5.85644500130861
CFL1	11.843531122351
IL4	2.9909322407153
NAT2	3.40747848459219
CPSF6	7.06550850125002
PRG2	3.58480484134358
PIGQ	3.98424407652988
CLSTN3	4.28802342713403
KIAA0146	4.07840949226787
GBP1	8.2066586290161
CEP55	6.74501260499472
ZNF408	5.86090169431229
KRT20	3.06975213069882
EYA3	4.1528132309909
KRT38	3.61121542066402
WDR7	4.81708944171053
BLCAP	8.7263567329263
HLA-DPB1	8.2678788110642
SFI1	4.06907897864765
GNE	4.32469985470065
MGAT4C	3.33468615084174
CTSE	3.9713823444407
SLC35A2	4.98662753249704
TUSC3	8.15094033086775
GABRD	2.99231697741403
IARS	9.38945869757953
ARFIP1	5.89011608814379
SFRS9	8.91526888005042
CEP110	4.26901435812032
MYF6	2.78615703636118
MGST2	8.53468343462055
EVI2B	3.36495804934555
TRPV4	3.15954217013769
SLC25A11	6.3980704024025
EHD4	6.67301624775221
NOX5	4.54701358836298
NCKAP1L	3.68757324658268
EMP3	4.10188673173818
SYNCRIP	7.99126535626067
BPY2C	3.7790987286143
C1orf38	5.63896823435375
ZNF426	5.31583835652213
ELOVL2	3.15055814577404
ATP5J	10.0776244989261
CBX7	4.08421166261509
OSBPL1A	6.03163726830326
MED13	7.38058339904478
ZNF589	4.63741988416426
CHRNB3	3.31267013972198
GOLGA2	5.16183015639609
NIF3L1	8.82739126215522
TRA2A	6.55928150466835
F2R	4.68934337939748
PHF2	5.71790093568724
PID1	3.80399617432728
MTAP	3.67777221571643
RFC1	5.65159153012594
C5orf3	5.72635486180363
ADORA3	3.88478565560928
ACTL7A	3.36770841616855
RAI2	10.1145303142308
MAP2K7	3.59685729610667
HYAL4	3.32717639066921
GZMB	3.34648086429123
FCGR3B	3.447576654167
BMP1	4.35414699489853
CPNE6	3.21437545125752
SP2	4.07839385522538
DPF1	3.49504291065885
SMPD3	3.21127519376055
TMEM38B	4.60097206495993
CCDC56	9.09856047757304
NFE2L1	7.74416793378975
MRPS31	7.67797948297531
STIP1	7.50307125042011
MMP26	3.21260295281154
RASL11B	4.07944572002968
NT5DC2	7.85504334178247
HLA-G	6.6950757536994
LRP2	5.19302010185874
MTDH	7.94566815408453
HSP90AB1	11.2902232159796
PMAIP1	6.67594820587365
LMBR1L	4.40146339965656
SLC25A20	5.19383483615503
RSBN1	7.72232194793167
S100A2	5.42339165728491
C2	6.58625259619787
RHOT2	5.41491190348125
RALGPS2	3.60936374349748
EIF4EBP1	6.85885539827017
C2orf27	4.31962568111582
GCKR	3.91719887276859
FER	4.55202243341133
TRPC6	3.24853334446347
RGL2	6.59205890933508
ARPC1B	7.91845647081522
SNRK	6.43105171249226
UTP6	7.13470017384504
DNM2	4.20945083701695
GCS1	6.22810159689634
EHMT1	3.06114223942970
GLDC	8.11981043420326
FBP1	3.99212850303340
VARS	4.52585506917280
PLA2G7	3.76965809105843
RAX	3.18468968898933
TERT	3.52210544027291
CCL1	3.09199702182411
FUCA1	8.04981498843061
ALS2CR8	3.43813763491623
CXorf21	4.2557423458386
KCMF1	9.74837355604138
MFAP2	8.18538119289572
OXCT2	3.65643261036147
WWC3	6.12942845779836
SOCS1	3.58723386380202
IL17RA	4.31925397079951
C14orf115	3.81132990573786
ST5	7.0721440557859
STRA6	5.48346498993635
MPP5	5.26426619284923
SPA17	5.91112066478972
C21orf7	3.36863967036108
FLJ10986	5.49770446193872
LHFP	3.90642630533603
CAMK4	3.6944720301965
GALNT14	4.35478581972206
CXorf27	3.06349547708776
CLPX	6.66039181401484
NPLOC4	6.26072345955682
PJA1	6.53783891936019
CPLX2	3.53765742418938
ARSD	3.66252028756604
WHDC1L1	3.06422091709059
RB1	5.35452206468819
PHLDA2	4.52191057604419
C2orf56	4.24476826574335
GUCY2F	3.27715470823527
MPV17	7.301802610994
PSMD4	6.80273298613928
SLC35D1	3.94191920511301
C20orf103	5.7842598138003
COL16A1	3.84627706812958
ERLIN1	5.78002646351122
JMJD4	4.82201983426028
SLC29A1	6.03180113668464
GLRX	4.19399977249030
HIST1H2BK	10.6875648106554
TP53I11	4.0490343914279
ST3GAL4	3.86232094867825
ALG8	9.5967513110701
PF4V1	2.87369868011626
SHOC2	7.79184997224871
REG1A	3.11475349168072
FBXW7	4.05390798875286
CYB5R3	9.75481126724687
MINA	7.84637922927001
HHLA1	4.04147450812446
MYST4	6.15860599035705
NR0B2	3.82249964604015
TFAP2A	3.7911677584122
UCHL5IP	4.63849060214218
TIMELESS	7.89556141536644
DDX10	7.04913811866095
SLC25A36	7.83584176303296
TMED10	9.8852541683589
ZNF507	3.33816129185018
LOC90379	4.37187100975468
RAB11FIP1	4.45165408685107
ATAD4	5.30458959744692
PHF15	4.27314748748855
ZNF26	6.54280092267813
KRT7	5.63828377059018
RPA3	7.67462105547332
YIF1A	8.28510500222814
PPRC1	6.24713842231596
PCDH17	3.86375251196734
PHF8	4.09305353044583
RDH14	8.42463417397713
DNAJB2	5.52205933156951
HNRPK	10.1964951207678
PTPLB	7.86383000656218
RABEPK	6.43689119896754
SNF8	6.79016770145654
CBARA1	7.09105163774038
RAD51AP1	7.2402094688837
HAT1	8.55482793897902
HTR1D	3.42597880320839
H2AFV	7.44225774283787
OAZ3	3.91246288183028
CXorf48	3.21487061990727
RC3H2	6.99815310051966
SGCD	3.56819307387224
PHTF1	5.03790918282037
CA3	3.07358803067426
PKIA	3.92927421331504
STX10	5.44494232806698
PEO1	5.8946830844896
JMJD2D	3.61869153414931
KRT19	9.58443613780023
ZNF143	6.30238121928918
ENO1	8.79177566574504
TIPRL	7.9140070387287
MAN1B1	6.06866168633141
P4HA1	8.85527817122799
TPTE	3.20871928709721
AKAP8L	5.55991349096058
GPR17	3.31357269391587
LRRC20	4.33462778125444
UBE2Z	7.75252469242869
COL4A1	6.60866621368559
ISOC1	8.26973993759648
RNASE1	10.1464179603896
C20orf20	5.68733307032569
NDUFB11	9.04121362755332
STK19	6.30312924401573
OSBPL2	5.69060506152341
PTTG2	3.14745400468809
GRM7	3.43383627773936
SLC39A8	5.02691866552143
APPBP1	8.88774085580278
STS	3.96151204702545
FFAR2	2.97682647321963
TMEM123	9.83560856672973
GLI2	3.6018565744334
BTNL2	3.48414397890733
ALDH1A3	3.43099124630479
TGIF1	6.96982782737016
SCO2	4.60190586792643
TP53	7.63674121142734
CCDC69	5.15383325497001
ZFAND5	8.5924490529737
ICA1	4.80614503287307
RAPGEF2	4.64171298812142
NAV3	3.87820670853522
EPS8L2	6.0393501605621
ATP6V1G2	3.12831251188493
MNT	7.17494106921247
C6orf145	6.60454248371322
PPP6C	7.77079070284142
OR51E2	3.08847722265964
OTUB1	7.20761806420402
ENTPD1	4.18275774338553
TMEM115	6.27148539772028
STK11	4.30893723645564
PRPSAP2	7.50752004660091
SH3BGRL3	7.34729397993676
MX1	7.99603525853937
PSMC5	8.56669305132115
TTTY9A	3.61586084029127
EXOSC4	7.5757050763645
SETD1A	4.68328367972824
YARS	8.44490745758243
SLN	3.7877092036944
RELB	4.32423590626212
NLRP1	3.7335794470479
LAMB2	5.0842458929939
FNTA	9.00522156366405
HNF1B	5.34399594745831
C14orf139	3.43454767786034
UMOD	3.07978765512581
ZNF512B	5.98105723852855
GPR25	3.60764389135504
C6orf49	10.6692570611019
ATP6V0A1	4.3438430980909
SNFT	3.48542422285918
ZNF768	4.73806246080117
GTF2I	8.27519782476304
KCNN2	3.35175221490955
DYNC2LI1	5.87644069256532
DGKE	3.30313440146056
DNAH3	3.72697292793337
RPS6KA1	4.42854751729136
C9orf53	3.34669916451361
PTPRM	7.90277144608671
MRPS15	7.77813680118826
TMEM59L	3.77570772580139
SSPN	7.13044644766726
IGSF9B	3.22448044966417
CNOT8	7.11169780775431
GORASP2	9.24793026516338
ADAM17	5.07823291414766
CHRNA3	3.46795984136347
MYOG	3.82695592711153
UBE2D4	5.27033696489016
CPNE1	7.99820639635117
AK5	3.46188918886763
RPL37A	8.35046322784026
CPS1	3.08807828644959
NDRG4	4.32783932579847
ALG5	8.27556969343116
NCOA2	3.99715061718091
LOC130074	7.35697724996694
PIAS4	3.25944430498665
S100PBP	6.7258807658627
TEGT	10.3209679746981
USP5	5.45934130928429
CFLAR	5.9804365805155
KIAA0692	5.29858968306671
WDR48	6.11614959225534
PCDHGB6	3.17589061444705
NRXN3	4.63762772395649
ACACB	3.61161662698773
CDKN2C	3.87545258593283
KIAA0226	5.5004119315088
TRAK1	4.75092590642341
CUTC	5.55745704047869
AGPAT5	9.56459446610953
WDR68	6.70605309238307
PREPL	7.67589804126594
ABCB6	4.02735208766346
RABGAP1L	5.57304199943077
FCGR1A	3.47530446952263
EIF4H	9.18689843496275
DLC1	3.78600035131219
MAPK8IP3	3.72157339815994
SPRY4	4.94779154999412
RPL11	11.9047468795366
RAP2C	4.39728410885106
ETFB	5.1909543580923
RORC	3.82847055123311
GRAP	3.21985743156813
SEPW1	8.21798372231559
NMU	9.8810329066042
MXD1	2.89190206297851
IFIH1	6.90961891522953
AZI2	5.02893378352227
WDR37	5.41616187055524
SEMA4A	4.01680828768655
RPL8	12.7019692880204
NUAK2	8.80150638531145
AHSG	3.46425108146438
RBM39	9.08973041992632
MANSC1	7.9705640907356
IMP3	8.04531456866629
ARHGDIG	3.21531095638389
ELTD1	3.89862869391838
PRAMEF10	3.31233776895795
RGS17	3.38734922605654
KPTN	4.61883243037609
C2orf3	6.19928278313012
PCTP	5.6375287826832
MRPL42	8.83852754705699
SIRT1	6.53190374699883
MANBA	5.47990975103744
CD164	9.10752790939899
ZNF671	3.43471844313695
GFRA1	2.86401824438743
PRM2	3.12186609653738
IL1B	3.82700207439135
HAX1	8.69975352941621
REN	3.11405477552743
ZKSCAN3	5.48669694944137
CTSA	8.08052951065634
TPRKB	9.8237733444013
UBFD1	7.63448714820094
CDKL5	3.07939965594321
HIST1H2BD	7.68642155326002
COQ4	6.20572062632953
TXNDC4	6.11529913823896
C5orf22	7.44029536492563
VGF	3.65196218285916
INPP4A	3.71980866681022
RNF8	5.62198600010719
BMX	3.33385811833881
SLCO5A1	4.09778637540644
PTPRU	4.49555594997871
ATP8B3	3.2261146269493
HOXC8	3.77754388634925
ADPGK	6.8888666879747
IL12B	3.06018647422327
LARP4	5.43301484832168
ZMPSTE24	8.90781570318687
PFDN4	6.74200313831243
KLHL11	3.11722027976357
PSMB3	9.6627693012950
KIAA0157	6.94968807738708
DDX25	3.44938079490967
NCAN	3.54391953454899
RPS25	11.2219739514308
SOBP	4.65081685842169
TESK2	5.10022376107229
DNM1L	8.77787051617451
LOC55908	3.20374288994942
MTIF2	9.4950351008029
ZNF207	9.12211674482635
EXOC7	5.17837338116011
CLEC11A	5.6102864993569
TXN2	6.69393365107714
TOLLIP	5.16502596491959
TRAPPC3	7.44615822485062
TAF15	5.15189589267604
HAMP	3.41548802347203
GRIA4	3.38702770593378
IDE	5.91376834075951
DLK1	4.76721236172932
PLVAP	4.92803794534673
NOD2	3.84850441451892
SCMH1	7.08806857859765
ELMO3	5.72553206036649
GPR68	3.17783314004163
HTR2A	3.0722903013225
FUT7	3.70585108493193
PRELP	7.83955606168382
COL8A2	3.65166739799021
GYG1	8.12057581750813
C16orf68	5.77939404547103
R3HDM1	5.57875768675826
ZNF91	8.12820692812202
LPIN1	4.65302752541537
KRT12	3.93128216593208
BAALC	3.07834531415967
MKRN1	7.64314056448937
KIAA1598	7.50785100404908
ANXA7	8.02738398157928
TNP1	3.32019966617870
WDR13	6.9140070387287
GAPDH	11.8675810557422
BSPRY	5.21217203279598
COX7C	10.8469633602067
FAM108B1	3.78108481528261
PGAM2	3.57398850514178
PEX12	5.61472040170543
APC	4.15230325793413
PMP22	5.27157259394627
TLR2	4.22818293925051
NPBWR2	3.23867019233346
WFDC1	3.71756702978295
MTL5	4.06196804743951
COMMD9	7.30438572159152
INADL	4.14089497220308
GPX1	9.62530997627394
PSG11	3.39710245497192
SLC39A1	6.89253911101024
SNAPC3	5.92682250992337
C4orf16	5.10595916734083
GNA12	4.16115203170013
LIMK1	3.61705543630886
MECR	5.59567646505891
CDC42EP1	4.54524731306138
KIAA0101	6.85908410886347
B4GALT5	7.61905371495427
PIGC	7.86759613689118
LRAT	3.07317727199706
MMP19	4.19247794412071
IL18R1	2.99221427057513
VNN2	3.34555414084658
AKAP11	6.6997684592407
BCL10	7.37979544475799
GLB1	7.80944412798886
DTX3	3.47950682327865
ACCN3	3.09659597359901
MOCS2	5.71057230157402
HCRT	3.2439651001362
CYBRD1	7.00945636352602
REG3A	3.05937185915744
SULT2B1	3.58637321506309
SEPT6	3.66723934088964
MMP10	3.90645172086046
CDA	3.28770519423399
ME1	3.54820303864792
TCN2	3.99628521176302
MGRN1	6.64272148367915
ZFY	2.95282903306842
CHRNG	3.31323277966271
IVL	3.41271700698629
PLEKHA6	3.44009673649119
CALM1	7.40417811990409
PGDS	3.52144456775599
C8orf33	8.57181929077819
CYFIP2	5.12141115189814
TEX11	3.72052316822338
CKM	3.48411176459101
MAP3K11	6.71737583307605
CEBPE	3.34430837104781
ACOT8	5.64592455198139
ESR2	3.13988557964892
OLIG2	3.02008046242005
AGTR2	3.08120449542755
DNAI2	3.11718729858906
EPM2AIP1	6.8590726362688
C14orf106	5.21220751471112
PZP	3.5767784105372
RPS9	11.3521690016143
SIVA1	6.34375148911319
HEATR2	8.43144786915643
CD3E	3.34567378644704
APRT	8.53550854956294
AMIGO2	5.61543858568302
GPS2	5.61389465475346
NOL14	6.20051356501803
TRIM36	3.52757842099128
RALBP1	7.8447991314171
EVPL	3.90668759593723
ITIH4	3.74470564900584
ADARB2	3.80881573992867
PIM2	4.72626535693469
REGL	3.35958161590228
GJA5	3.62471102308719
SLC17A5	5.77674937367151
PIPOX	5.30465072673710
HGF	3.37676926042873
EPHB4	4.8001853116721
SOX18	4.02832040337377
SERPINA10	3.45705981167679
INSIG1	4.7444379456717
WDR23	5.44172792448547
SYNGR1	4.10846607122555
TEX15	3.90437617489499
REEP2	4.3005875875945
CDK3	4.7925135940231
HSPA12A	3.67207685629114
REPIN1	7.9176380415139
ARL8B	8.89194265712036
PDE4A	3.63270405355774
CAPZB	7.78717323088955
SATB1	3.87919395982563
PPM1D	6.68521717301809
VPS45	7.09648434316184
TP53BP2	7.5846839765979
GINS2	7.10033542340927
CYP1B1	4.57304072776001
CACNA1G	3.44515595455695
VGLL4	7.89708506493508
XYLT1	3.47531857235893
BRWD1	4.1746464080151
ROS1	3.29659628914886
BMP8B	3.37745481300116
SLC5A4	3.73723877993879
SLC6A3	3.61344776790841
C16orf53	6.64324749045308
APC2	3.68399712092052
GOLPH3L	8.6905346240351
ZBTB17	4.4474268273228
C6orf54	3.41814072499568
SLC19A2	4.03460655477247
C6orf134	5.01987675188677
C9	2.85695091397257
ZBED5	8.22556270331961
PVR	3.75950503672926
ARTN	4.03587603943232
LTA4H	10.0249970783448
MAGEA4	3.53877399206668
IFIT3	5.04967010219621
PDE3B	3.82842919659243
GNRH2	3.66119888323236
STEAP1	5.4142751567802
FLJ10292	7.17038156223943
RPL39L	7.66387000928006
PGK1	8.61021766239928
CCL13	3.5156825158619
RLF	7.47765933998224
MLXIP	4.52114176139035
PLOD1	7.96860351866953
MTFR1	5.19643718727166
NPDC1	4.8363154594549
C11orf16	4.15545953293664
RRN3	6.36910607083163
GPAA1	7.9368115229334
C3orf14	5.82386720150575
TEX264	7.12275991830371
C22orf28	8.50391512451227
RYR3	2.95048612758696
VAMP2	4.67324296530619
XPNPEP2	3.22814006623471
PDE6A	3.20929836839743
SUPV3L1	6.4114727139145
FIBP	9.0906643954075
SPIB	3.31437178586596
TBCB	8.85906723179176
DHCR24	9.10402440152078
ADRA2C	4.20568021232059
MEF2D	4.0007276470472
MYO1B	4.92489910665669
VAMP8	9.27701902347465
ANKRA2	5.60203277675598
TLX3	3.57817618088184
PANX1	4.89471305531425
RCBTB1	5.59666840532994
FGL2	3.92019200273570
CEP70	4.68025971352979
WASL	5.59965500829014
DCHS2	3.90104244698401
RNF25	4.95244070891577
CYBA	9.69557101780807
ARHGAP11A	3.32239223578933
PLAU	3.53178859848295
MPZL2	4.7834337211595
MATK	3.22084251678873
EHF	5.50847980754705
CTNND2	3.43913705331351
PTEN	6.02492304199093
ANXA1	9.76741676875593
AFF1	4.47164222435121
ZNF189	5.54828454285886
SUSD5	3.40657898030109
SLC28A3	3.13183890998164
GUCY1A3	4.95216917536424
RASSF7	6.79002189512777
SETD2	5.49745035693515
ROGDI	4.91792998788405
C20orf195	2.92276104652377
TICAM1	3.82028376757527
PACSIN2	6.6782732397519
SERPINB5	3.81718617485428
PRKCDBP	5.03023184596214
TFDP3	3.11925239949028
PLCB2	3.92217469090540
RFX5	7.4094480413409
TXNDC15	6.0319742381972
PTPN18	5.64491180447932
HLTF	7.84879101849755
PKP1	3.63698321252003
NDUFA6	7.16363140465522
KCNF1	3.65475445015282
HMG20B	5.28234867005903
SYNE2	6.49025156137357
SLC22A4	3.71635216510159
VCPIP1	3.78600982670309
NETO2	4.8416550392514
SQRDL	6.18537423563597
BAI3	2.99059956755729
GALK1	3.8167922712868
SERPINA6	3.68997931555365
ASCL3	3.60080015576894
NOSIP	7.19143428509114
HD	5.44486134133568
TRIM23	3.8040015920846
FBXL6	4.23601755054907
FABP7	2.96272976746258
ARL1	7.7262023571467
MAGEC3	3.12334549233123
CDK5RAP2	5.1394111443532
KCTD15	4.09781514254781
CD1D	3.00640330126686
EIF3B	7.91720124061352
KIAA0141	5.56296939459842
BIK	8.39666422369367
PAX4	3.31118731355336
NANOG	3.24961203201472
CEP135	5.89804942671081
ALOX5	3.80004940407074
TRIM22	6.94356291086816
LYRM2	6.37242524874666
GPR162	3.3689739704127
RNASE6	4.26762525056224
GJA1	10.5733542184806
TAS2R10	2.85695936492084
FASN	4.81123914988394
MRPS14	8.95092738040829
HMHB1	3.03663913935281
GPR116	3.81568446955979
TAF7	8.54637922191363
GK2	3.43049747183760
ZNF219	5.50755960581724
AMBP	3.22827264544584
CD33	3.36174704144326
RAB3GAP1	6.07013978405332
NXPH3	3.82991973286492
KIAA0953	3.52953564451797
CROCC	4.33287764279574
CCBP2	3.53147962673283
GPX7	7.61903747812038
TGM2	4.24415025117035
STAM	6.20566291298919
BASP1	4.74087321226276
ZNF202	4.50422872186619
ACTL6A	8.50109064875632
POU3F4	3.39421931224256
ARHGEF7	5.44448667116257
SLC23A2	3.75561744115459
TBK1	5.94338709669781
CRYM	3.60710451372835
PKD2	5.76438720628439
STX2	4.19732994524657
ACTL7B	3.29264741399391
RPL29	12.4988456770203
NR1H3	6.27211089968312
MPPE1	6.55771084243631
CLCN6	4.94364741209016
C16orf59	4.90514531525568
AADAC	5.52990173293087
SQSTM1	8.17196991573446
TCP10	3.2751315973603
BIN3	5.2312033058512
DEFA4	3.46487462644021
HPS6	5.8725219615203
ZNF197	3.86968749583076
MAN2A2	4.55242414044813
PTOV1	4.94482990980653
GABPB2	5.72720160868109
KCND1	3.16269695367415
RNF208	3.67805526569521
PTPN11	5.72409828969565
ZNF274	6.58003033082834
C7orf26	4.71423388176442
ATF3	6.55395944817942
UCHL1	8.51577574172305
APOL6	4.32111899924677
PLK1	6.29193186253086
NPHP1	3.26693433992782
DAB1	3.58641009745112
MLL	4.96745090944558
ANKRD15	6.29210098660121
C1orf218	5.09501545382238
DDX47	9.91469908520322
ATP8B2	5.00937469058792
ANXA13	3.4808494784104
RFTN1	6.91907162539891
TAPBPL	5.36387554392259
BTG1	9.13210964567808
DPP4	3.19692894769617
KLHL23	7.4706418710695
APOC3	3.73935675007936
NPPB	3.42946114437502
ZNF148	6.83029314205722
CNOT4	4.21303567300228
HIST1H3I	3.31062359783811
IKZF1	3.67641725742631
ZNF141	3.88370678081387
PSMC2	9.23119510092327
APEH	7.76231461439111
GGA3	4.66171537072607
OR2J2	3.16998721960192
KCNA2	3.19287957872535
ZNF749	3.49798373091083
LPGAT1	5.61580427746489
TMEM159	4.11641535551191
PCYT1A	3.2877945150247
BRMS1	6.38483762274935
CHST1	6.74965760912106
LGALS1	8.66141909261737
THOC2	6.65593245622078
TAF1B	5.67187003465013
GPR173	3.20680064777630
CASP10	3.94984238074543
COL15A1	4.16228513621695
ALK	3.56364689504464
GAN	3.40519289264211
EXOC6B	3.04819266174273
PCMT1	8.2469762625704
HIST1H2AE	5.46694996263606
VAMP1	4.15746012261452
HDAC5	5.25327100906045
SRI	8.91690732493294
HLA-E	9.55186993137812
SLC25A32	6.49309658341134
FLT3LG	2.96047996739328
WDR1	7.89244072283194
ATP1B1	8.53747377332926
SGPL1	6.55001574272439
AFG3L2	6.04388137402811
C5orf15	8.56396510916726
SWAP70	6.04488617682076
UBXD1	6.06082421602359
TRIM31	3.13279512528384
LILRB4	3.11642709556545
GSTA4	7.70400091646525
ARNT	4.24440492208396
CDKN1B	8.92142138875998
SEMA3A	7.34270299233073
FOXC1	4.19171123244535
HIST1H3B	3.50049618078741
BTRC	3.78847261359855
LSM14A	6.86252130173212
IQCH	2.86952738856994
STEAP3	5.08954891844852
YEATS2	6.86876435246468
CABP5	3.74870706125828
TRIM3	3.56193804287939
FGG	3.03623734627817
ABCA1	4.83892363795971
HNRPM	8.53351189151349
PLSCR2	3.26752424250279
JTB	10.0162079260708
PQBP1	5.44168563191166
CLEC2B	5.74356941554345
EDC3	4.32439016026535
REST	5.2530314643361
THBS3	5.97242883259667
EVI1	9.90466723430592
MGAT5	3.72820349077113
TSPAN8	6.53916543889733
DYNLT1	10.3518943913807
MUC1	9.44081836081408
IGSF1	3.66604560565315
TEAD3	5.88714018273378
ATP13A3	6.16339262737005
C3AR1	4.13235820693543
STOML1	4.38086316925244
EFNA4	6.19416889910429
HAO1	3.41391001351411
USP24	6.33436276999424
TWF1	6.91983115493498
MRPS17	8.24490716281198
MYH9	7.66096167196674
C9orf9	5.47691006984058
LBP	3.34652671819361
FSCN3	3.86141740621601
BDKRB2	3.63982578594720
HSD17B4	8.1134415711498
SEC31B	3.67519953857577
IDH2	7.79211339174534
SFRS16	5.23140387252305
AICDA	3.06728877113856
RAP1GAP	6.20443830922838
C1orf56	4.51670177885843
DCLK1	3.05315695465449
MEF2A	5.01387552124486
ASF1B	6.13640729646082
HTN3	2.75067714018874
ADAMTS9	3.37780428367967
COPZ1	8.2306805880475
SLC4A3	3.92862960324236
TAF2	8.18901887087361
KATNA1	6.47402214364958
STIM1	3.91891617853280
TBX2	3.77325151036094
FOXD3	2.68627951755845
RPS4X	12.6265336502530
PODXL2	3.85899374785808
C1orf176	4.00400764360976
RPS3	12.2379104380203
COL21A1	3.23650432592730
RAI14	6.82223023965047
LRFN3	4.51575709703275
SRPK3	3.81116407107212
FKBP14	4.6625949310087
TNNI3	4.36653713277297
CXorf9	2.96405410926899
REC8	7.47825403159684
HOXB3	3.59547410240337
SGCB	5.49782808745016
FRAT1	5.34628742323337
CLP1	7.59045227703346
MORN1	4.16082084955103
DUOX2	3.25904727367053
TSC22D3	6.22948819429194
ARHGEF2	7.02546740780324
CASP8	5.86816203730278
PRKD3	5.22055324636818
CFH	6.21282051629113
NRIP1	8.92647869984234
