Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A12_433732
Composite Element REF	Signal
C5orf22	5.89245267429636
VGF	4.21721876245227
INPP4A	4.01987675188677
RNF8	4.91230142114447
BMX	3.27265356037396
SLCO5A1	4.18043717223816
PTPRU	5.22009693721493
ATP8B3	3.07627982895019
HOXC8	4.02133736958451
ADPGK	6.99166066892799
IL12B	3.01682647656329
LARP4	5.90818680818211
ZMPSTE24	7.64604500963435
PFDN4	6.70671490089179
KLHL11	3.63793401196336
PSMB3	9.1848680806123
KIAA0157	5.88007036829165
DDX25	3.01073467702394
NCAN	3.45621728076418
RPS25	11.7385635971329
SOBP	3.7137278913485
TESK2	4.78287746540971
DNM1L	7.14208570572674
LOC55908	3.48530198693344
MTIF2	8.23398238314008
ZNF207	8.45197661084911
EXOC7	5.30308129283521
CLEC11A	4.03397357703706
TXN2	6.05564718915877
TOLLIP	5.1758120551093
TRAPPC3	7.07192285987287
TAF15	5.6072351433493
HAMP	4.59138686201845
GRIA4	3.69496516433492
IDE	5.42423345010988
DLK1	3.16457645202922
PLVAP	4.98087826683021
NOD2	5.03227715792086
SCMH1	5.90527048108024
ELMO3	4.97324077359675
GPR68	3.58482513737149
HTR2A	3.31945437824813
FUT7	3.97180971194859
PRELP	4.65307313256768
COL8A2	4.29015739345956
GYG1	7.85116408057503
C16orf68	5.22280787159696
R3HDM1	5.68527514314848
ZNF91	9.63322052966858
LPIN1	5.11726435919456
KRT12	3.99434178245803
BAALC	3.34739306947247
MKRN1	7.62406071401154
KIAA1598	7.79488551635081
ANXA7	8.47815921348099
TNP1	4.03571464660173
WDR13	6.36910513871379
GAPDH	12.2322860933394
BSPRY	4.97037635161618
COX7C	10.6962233216254
FAM108B1	3.75629386386324
PGAM2	3.62722382144476
PEX12	4.71365301569665
APC	4.32066257320275
PMP22	5.86656516597428
TLR2	5.39759160156776
NPBWR2	3.10707368950831
WFDC1	3.73307171310899
MTL5	4.83714119016606
COMMD9	6.07665611063451
INADL	4.37711201122443
GPX1	8.94934887252559
PSG11	3.58247739073217
SLC39A1	7.26734206723285
SNAPC3	4.43222647312259
C4orf16	5.10615826943369
GNA12	4.4842586904596
LIMK1	3.88537585806762
MECR	4.7921157754126
CDC42EP1	4.07131112242073
KIAA0101	7.77525429927405
B4GALT5	7.79917527943647
PIGC	6.52467453884023
LRAT	3.04332271790706
MMP19	4.33113467503068
IL18R1	3.14569663939271
VNN2	4.03380306726288
AKAP11	5.84127256067072
BCL10	6.89178852306931
GLB1	7.30052502911444
DTX3	3.6329408548003
ACCN3	3.38273456943827
MOCS2	4.78073258478051
HCRT	3.32985257745582
CYBRD1	3.54234669265925
REG3A	3.49209314885045
SULT2B1	4.13393300188544
SEPT6	5.48553699013651
MMP10	3.62907563908132
CDA	3.68241686073366
ME1	4.62140970113743
TCN2	3.92474238393806
MGRN1	5.56774932249992
ZFY	3.02011336550318
CHRNG	3.82986632551590
IVL	3.74496098841166
PLEKHA6	3.5692984362757
CALM1	7.43430765612692
PGDS	4.42660234514178
C8orf33	6.43088102293652
CYFIP2	6.09923157617697
TEX11	3.93837633919833
CKM	3.62603672751723
MAP3K11	6.66138538372988
CEBPE	3.68825831412163
ACOT8	5.41521708098469
ESR2	3.28233990242873
OLIG2	3.32826992650235
AGTR2	3.17952918844254
DNAI2	3.40006873674102
EPM2AIP1	7.07662267821997
C14orf106	6.05185945598551
PZP	4.47294066858331
RPS9	11.6489750975032
SIVA1	5.91713694313649
HEATR2	7.03446869710239
CD3E	3.96589848762891
APRT	6.16905320645241
AMIGO2	6.94207478915808
GPS2	5.40532665272081
NOL14	4.74284722769013
TRIM36	4.81091518529257
RALBP1	8.6761052550296
EVPL	5.27889703774667
ITIH4	3.99187203458275
ADARB2	3.4065483600476
PIM2	4.71299973383021
REGL	3.78673525736636
GJA5	4.05867353446357
SLC17A5	6.20851241600391
PIPOX	4.52630640046703
HGF	3.61293203502502
EPHB4	4.38300772436451
SOX18	4.22411593517658
SERPINA10	3.50710866324545
INSIG1	5.944184706177
WDR23	5.6827338227021
SYNGR1	4.41213344606021
TEX15	3.81428820175280
REEP2	4.46238694137046
CDK3	5.32752016268402
HSPA12A	5.2514743202176
REPIN1	7.77218759577486
ARL8B	7.95692928727727
PDE4A	3.99497581773899
CAPZB	8.43109406282754
SATB1	4.93133907239157
PPM1D	5.08417402448385
VPS45	6.91634610483903
TP53BP2	6.19065737414647
GINS2	5.16280280864685
CYP1B1	5.74947409678164
CACNA1G	3.55309266134746
VGLL4	7.42621087113138
XYLT1	3.45141915849346
BRWD1	4.53513913396876
ROS1	3.51548906801780
BMP8B	3.14947502213795
SLC5A4	3.66528223726653
SLC6A3	3.34842046872826
C16orf53	5.30427040199872
APC2	3.86262752107822
GOLPH3L	7.96505923277365
ZBTB17	4.39181993042723
C6orf54	3.56044922555307
SLC19A2	4.51702330574509
C6orf134	3.92353214690553
C9	3.0226223037373
ZBED5	8.20170217405221
PVR	3.96148290236513
ARTN	4.0692150439548
LTA4H	9.01015278775902
MAGEA4	4.26998100319951
IFIT3	6.22611756762347
PDE3B	3.77926408143496
GNRH2	3.64149085247016
STEAP1	7.62376988225264
FLJ10292	6.46171062028453
RPL39L	6.34163296802225
PGK1	8.2144556442449
CCL13	3.48695504152482
RLF	6.01771439282051
MLXIP	4.40966245702788
PLOD1	6.04520723261427
MTFR1	5.41916000416856
NPDC1	4.96551604383946
C11orf16	4.03520333826916
RRN3	4.85032210991292
GPAA1	7.13279120380458
C3orf14	6.67814641467203
TEX264	5.35520495785944
C22orf28	7.54692506695666
RYR3	2.9570534952684
VAMP2	4.39161805372918
XPNPEP2	3.47224683928804
PDE6A	3.63503089431068
SUPV3L1	6.06388909288903
FIBP	7.80614139361315
SPIB	3.71799712975093
TBCB	8.68894924406532
DHCR24	8.45422297298212
ADRA2C	5.71233251041512
MEF2D	4.35730620788849
MYO1B	4.58505238751976
VAMP8	10.1081121978394
ANKRA2	5.43527895069473
TLX3	3.34487343387465
PANX1	5.2457705790722
RCBTB1	4.75464634959379
FGL2	6.75327347882278
CEP70	5.2174902128524
WASL	6.17693051349045
DCHS2	3.7460980750943
RNF25	5.13761283803521
CYBA	9.69745736900742
ARHGAP11A	4.01618598799263
PLAU	4.69808836125416
MPZL2	4.86728430206716
MATK	3.67250422252422
EHF	7.14214321399495
CTNND2	3.54973649823367
PTEN	5.63757388747953
ANXA1	8.4642805011964
AFF1	4.80988085447873
ZNF189	5.13311947314393
SUSD5	3.53004549819064
SLC28A3	4.86152086723467
GUCY1A3	6.69458616414152
RASSF7	5.91960923871265
SETD2	5.83218704336735
ROGDI	5.01379869744303
C20orf195	3.61817778477741
TICAM1	4.7396728798416
PACSIN2	6.53982806411074
SERPINB5	3.25751272591773
PRKCDBP	4.80040929422732
TFDP3	3.76056321606942
PLCB2	4.45852151214025
RFX5	7.10248243968769
TXNDC15	7.03272006982198
PTPN18	5.82654683868095
HLTF	6.99214899433103
PKP1	3.53393066352171
NDUFA6	7.15753691217881
KCNF1	3.7749200408239
HMG20B	5.2450624446424
SYNE2	6.62080823144236
SLC22A4	3.84367593254541
VCPIP1	3.98781019741234
NETO2	4.14666702067143
SQRDL	7.31746216116967
BAI3	3.02373777414270
GALK1	4.00871361892947
SERPINA6	3.55853212087927
ASCL3	3.72518607952961
NOSIP	7.80720877854043
HD	4.94333576135765
TRIM23	4.22346617615487
FBXL6	4.53655991088136
FABP7	3.06718978807057
ARL1	6.6322559658445
MAGEC3	3.51053384224914
CDK5RAP2	5.05341004975774
KCTD15	4.91470236944244
CD1D	3.55977162153472
EIF3B	7.97732098036124
KIAA0141	5.54990661237600
BIK	5.61827402868788
PAX4	3.51942521703940
NANOG	3.10917212266706
CEP135	4.50555451182208
ALOX5	4.45452183058672
TRIM22	8.20646025622417
LYRM2	6.7351175925865
GPR162	3.81783219764228
RNASE6	7.20850050885113
GJA1	10.5667054757073
TAS2R10	3.38669887914513
FASN	4.52328855251264
MRPS14	7.83774418048966
HMHB1	3.25663989975442
GPR116	4.27289542074419
TAF7	8.25987541213727
GK2	3.57661454947057
ZNF219	4.86328915865666
AMBP	3.47334778778979
CD33	4.16156386515897
RAB3GAP1	6.07806967418896
NXPH3	4.2903571020952
KIAA0953	3.70406795474799
CROCC	4.494607446655
CCBP2	3.81032823692646
GPX7	4.52673980356863
TGM2	5.21705142888621
STAM	6.46358847996338
BASP1	6.50588095470172
ZNF202	4.55234415981919
ACTL6A	7.88896494870358
POU3F4	3.86481552585383
ARHGEF7	5.36953611239577
SLC23A2	4.15801544418121
TBK1	5.76338025961014
CRYM	4.2769684932526
PKD2	4.49913007927269
STX2	4.53298709661078
ACTL7B	3.26181573814854
RPL29	11.6134913836861
NR1H3	4.85166060239718
MPPE1	5.96843486092597
CLCN6	4.59361520423705
C16orf59	4.56628740020743
AADAC	4.23931008166913
SQSTM1	8.01464217238105
TCP10	4.05004092874746
BIN3	5.08643397774989
DEFA4	3.54043894786303
HPS6	6.08144215277793
ZNF197	3.89574925585978
MAN2A2	6.33460636938856
PTOV1	5.39773259541925
GABPB2	4.8914350555192
KCND1	3.59996628702221
RNF208	3.79570983493854
PTPN11	5.32064356953047
ZNF274	5.54098219825753
C7orf26	4.88235833459815
ATF3	5.05437544757993
UCHL1	4.4075739145744
APOL6	5.6892599746233
PLK1	5.18223899823267
NPHP1	3.51154842381459
DAB1	3.57712175500185
MLL	5.43030578567176
ANKRD15	8.16963909973123
C1orf218	6.05265527414041
DDX47	8.84512830963138
ATP8B2	4.73608456765627
ANXA13	3.69020210413137
RFTN1	7.90008883946292
TAPBPL	6.70490540678103
BTG1	7.49714198438029
DPP4	3.70758967903164
KLHL23	6.07338291113461
APOC3	3.60643718103914
NPPB	3.44119867150464
ZNF148	7.50176746785603
CNOT4	4.65240572440727
HIST1H3I	4.05654659792678
IKZF1	4.33817734526905
ZNF141	3.68724495651607
PSMC2	9.562620801947
APEH	7.26508261178733
GGA3	4.37189426788814
OR2J2	3.28928918347044
KCNA2	3.30240897214764
ZNF749	3.4880691061081
LPGAT1	5.95482125982305
TMEM159	4.46814783285127
PCYT1A	3.69204491941101
BRMS1	6.28357533011011
CHST1	4.08878985588987
LGALS1	9.6298756294167
THOC2	7.7481339743272
TAF1B	5.58248244424518
GPR173	3.63582515507619
CASP10	4.3329243407183
COL15A1	4.74986247296896
ALK	4.0546980416607
GAN	3.45971764433474
EXOC6B	3.4364923406698
PCMT1	8.33715691782436
HIST1H2AE	5.25019546637844
VAMP1	4.15122051495463
HDAC5	5.22634427555716
SRI	7.46551633582583
HLA-E	10.7457582226527
SLC25A32	6.35387491411274
FLT3LG	3.98392855274203
WDR1	6.62819175442762
ATP1B1	8.58986621125055
SGPL1	6.50331660226274
AFG3L2	6.02208583976262
C5orf15	8.67906414019377
SWAP70	6.07892558243789
UBXD1	5.31893814162689
TRIM31	3.38760152643504
LILRB4	4.03907768066147
GSTA4	6.3501692692409
ARNT	4.21229703215029
CDKN1B	8.25319987131543
SEMA3A	4.59251862891098
FOXC1	4.30892599113158
HIST1H3B	4.72735089136696
BTRC	3.88902865671521
LSM14A	7.74188888976368
IQCH	3.01176555400686
STEAP3	5.37159720010954
YEATS2	6.24025329513073
CABP5	3.67274547744582
TRIM3	3.89119722963881
FGG	3.15412307864773
ABCA1	5.98665756224836
HNRPM	7.98356721107398
PLSCR2	3.57630522684082
JTB	9.89950287496486
PQBP1	6.26979157752404
CLEC2B	5.93375854042907
EDC3	4.57318430386792
REST	5.19665795246241
THBS3	7.54274909549557
EVI1	9.21370823882075
MGAT5	3.87412736354843
TSPAN8	3.06613305306767
DYNLT1	9.10923893005971
MUC1	9.81542854429294
IGSF1	4.07855738424602
TEAD3	4.983176895193
ATP13A3	5.85223288222729
C3AR1	7.32176504612107
STOML1	4.73896141315303
EFNA4	6.04566152282431
HAO1	3.59002457530409
USP24	6.09025055456523
TWF1	6.24000444337545
MRPS17	7.26278607017755
MYH9	6.83066925894031
C9orf9	4.59966193136914
LBP	3.43061040415998
FSCN3	4.09615213521693
BDKRB2	4.11205000718503
HSD17B4	9.34037348254127
SEC31B	3.89936273178303
IDH2	9.39730604680826
SFRS16	5.93159895576847
AICDA	3.17017569214694
RAP1GAP	4.24367287620064
C1orf56	4.29901106897606
DCLK1	3.40253993449615
MEF2A	5.81299219733792
ASF1B	5.57821569246563
HTN3	3.29408362487374
ADAMTS9	3.181719611603
COPZ1	7.68408960794556
SLC4A3	3.53172590529264
TAF2	8.11509859423819
KATNA1	6.26893300197777
STIM1	3.76955650380288
TBX2	4.08171308641519
FOXD3	2.96158587752996
RPS4X	13.0648312282435
PODXL2	3.67290805360247
C1orf176	3.44755269300652
RPS3	11.6911235929672
COL21A1	3.20888952422117
RAI14	5.08763618934761
LRFN3	4.75357678131817
SRPK3	4.05429379400432
FKBP14	4.64336420799879
TNNI3	4.63605104205658
CXorf9	5.58102905967317
REC8	4.65676013209416
HOXB3	3.59038488587108
SGCB	4.36027886612467
FRAT1	4.8874342751051
CLP1	6.89089759667024
MORN1	4.3404380042572
DUOX2	3.38720458374335
TSC22D3	5.66852471380691
ARHGEF2	6.61609234319112
CASP8	6.38044970309362
PRKD3	4.70136907757205
CFH	3.63001654895887
NRIP1	7.1979335566489
TRO	3.89503390762943
BNIP2	6.82438359783106
DHX30	5.3463679140971
TBC1D22B	3.23995376496625
GJA8	4.59550915938427
GPR52	3.3950623391533
FGF20	3.40540235802661
CASC3	6.55360937445758
METRN	3.91468029191276
KRT3	3.44730309494083
ARF1	8.54735490995562
MOG	3.58258155843344
ATP7A	5.34390827786008
CCNG2	4.72892930891792
PLCH2	3.66525111284338
ITSN2	4.93383893647088
GIP	3.40787624071889
LOC390688	3.28617277754764
LOC89944	5.77455343327428
PSPN	3.95582645033987
HOXB13	3.37022910157387
MTMR8	3.90040195682106
UBXD8	7.28339955118852
GYPE	3.11886061724353
SPAM1	3.59502864522031
PPP2R1B	4.24670537601628
CNN3	6.893176989068
JAG1	7.28413968435419
HIST1H2AL	3.38673992082168
CHGA	4.0785824657431
CACNA1B	3.34267098587544
PAPPA	3.73278166180775
RAPGEFL1	4.36834046606417
RHOA	10.5465266533993
CYP4F8	3.32986379767349
TRH	3.80563052748135
DCTN3	8.94561868574092
NT5C	4.63133883264306
ZWILCH	6.9834305646856
SLC1A5	6.46711432287811
CALCA	3.49120391069758
VPS41	5.09902027561576
SYCP1	3.07664110691503
KIAA0174	7.35693306990439
CXCL11	6.62067177843611
ZNF639	4.38054548455438
CACNG4	5.21963590513303
TNNC1	3.00051963797661
GFI1B	3.06416959379506
C11orf58	9.4437322338113
PSCD1	4.41198958709691
NUDT18	3.62608330736621
CASD1	4.84295106501203
LPPR2	4.08223904322348
TTC35	8.11933663302843
SMC4	8.83433245055193
ZNF771	3.61709457010516
TTBK2	3.80531976786022
GJB3	3.95726396884719
RGS19	6.66289379204361
SFRS3	8.53697080575416
HLA-DQB1	9.30915143620046
SCRG1	3.77321800131855
NRAS	6.36954436580979
FBXW2	5.5649280500288
SIX3	3.75066773651516
DUSP26	3.61462111237813
HDAC9	4.60762301087533
ZDHHC24	4.75295980534326
OGG1	4.81192428403133
DNAJC3	5.06279799342905
LITAF	7.34305677909904
ZNF410	6.46472434222784
APLP1	4.53384810674583
AFP	3.38646484035156
OR7A5	3.77723233538287
ZW10	6.04906464597459
DLX4	3.84808132845724
TUBA1B	12.0982761421024
MGC70863	4.96677227692034
C12orf29	6.21594633301466
CRY1	5.10825484255019
OR1D2	3.7251300032643
C1orf25	5.20842578922418
PHOX2B	3.51181284361248
CUZD1	4.23654709707708
SCAND1	7.1848385771589
MYT1	3.70085040716854
VILL	4.64776790370233
PPP3CC	3.71871555927392
GOLGA1	4.4417903480849
ZBTB43	4.70545995775608
VAPA	8.22686298219456
MEA1	8.58021773143312
STAP1	3.53407153367239
PIK3R3	5.12465837962661
TGM5	4.31723221371172
SLC34A1	3.67096003429776
USPL1	5.40042345755926
DLX6	3.75068000216418
FBXO40	3.53101860400686
NKG7	4.89749162303351
BRF1	4.21026392917354
CCL27	3.40418669734126
EMP1	5.43606591429553
ACTR6	5.60429430004715
PFN2	4.68125889704941
MYBPH	3.73754670968109
CHCHD7	6.2545526189826
TCEA2	4.65916016082129
PPP1CC	9.87396324389397
COG2	6.00453115510619
FLJ20294	4.68691402775408
TARS	8.6423900978731
ARHGAP28	3.8093453040815
TRAPPC2L	6.8367769639588
CCDC109B	6.49129224745002
LGTN	7.44122919842912
KCNB2	3.45431033969353
USP13	4.13714250263323
RPS2	11.5917841484002
C17orf75	4.50920041785295
FBXW4	6.37200071890206
SLC2A8	4.84840097097643
WT1	8.38332183475524
SNRPE	8.67243807537588
LEPROT	7.96071035425678
STK38L	7.30168750332114
CUEDC2	7.09117418361489
IL13RA2	3.19929911058844
DDX42	7.0860419292535
TXNRD2	3.89749245394568
C4orf19	3.94487601026641
TNFRSF4	3.98747246641772
AOC3	4.34414132903675
MTHFD2	7.94929008909403
KSR1	3.69992357203447
SS18L2	7.83889517766098
OAS3	6.81174744631506
SLC22A11	3.36164786213744
LARGE	4.1447074035085
LIMA1	6.23518874939153
STARD3	3.95119398866017
VPS39	5.38271438742342
ZNF236	3.82489534333454
C8orf32	6.46759709278706
GABRB1	2.97655293622058
ZXDA	3.39545254979518
ODAM	3.64644983190873
MORF4L2	10.0223888106344
FBLN1	4.05288159907700
PRKAB2	4.34557254850789
AFF4	3.35246268778347
HSPB2	3.69449084060217
ZNF76	5.57472020566255
RAF1	6.41899124625792
SUB1	10.2137730460913
MRPS33	9.11838761301497
ZIC1	3.65437194825776
KLRK1	4.74381222123714
LYST	4.18714740227858
UBE2M	6.55366749163853
RAG1AP1	6.95545356584068
ZNF281	4.99074756638975
P2RX5	4.10712718152877
NCR3	3.78168638103592
ST8SIA1	3.54659859732039
HLA-DPA1	11.3640138581058
FKBPL	5.06713528703128
ANKRD46	6.07897475526892
CD248	4.69493584238999
SNX4	6.19958413726904
CCR2	3.65025284080225
ZYX	5.99502396748763
SMOX	4.19344564999496
ZSCAN5	4.34397006718832
RIMS3	4.01064949135342
NACAP1	8.85148532845223
DRD2	4.10713133306533
COPS2	9.11440242831799
CEACAM4	3.97054732774022
KRT76	3.32119140832737
SOX3	3.24179888386695
GATAD1	6.22885904852679
AVIL	4.12671203390679
LMOD1	4.03686480541572
FCER1A	3.73586307377229
TMEM112B	5.6534795959411
HIGD1A	9.788429001056
CALR	7.06167492405642
ADRA1B	3.90956892763629
SNRPD1	7.60040931499052
LTB	6.17723216156521
NCAPG2	7.20072517765508
NEU3	3.68087649310233
KCNMB1	4.20970947619205
DES	4.22609198355744
BZW1	8.9054147343089
ITGAV	9.52972114251218
ZNF221	2.86952428225690
LENG4	5.82304044663071
C20orf3	9.0619362499749
GDAP1	3.49988529242624
PIP5K1A	5.24618462080162
PCNA	9.7144646953617
C1orf34	3.73719204314794
BEST1	3.65274466325083
RBBP4	6.65229203405665
MMACHC	5.16778257141652
REV3L	4.58941581845015
PHKA1	4.73323342527781
PRKAR1A	7.15227958065554
AVPI1	4.97461309404705
HSD3B1	3.94454040813283
ATG5	5.21372143779157
SARM1	4.04776246167699
RAD52	3.91270691176215
RGS7	3.05430108173237
CD207	4.10048381184768
HMP19	3.37679270463466
TMEPAI	4.26658768824433
ARL17	3.54179296915308
MYCT1	3.53730029065860
GM2A	5.30020619007568
SCGN	4.12025718129961
ETV4	3.89706742604931
MPP1	5.19227791275858
CD2AP	7.90790094938107
CCL20	5.95592309195029
CCDC86	6.24872080514842
ZFP30	5.4140429678552
MYH10	7.75031157836615
CTBP1	6.90475358533577
MAK10	5.60596492641622
OR10J1	4.09137243078737
TMEM9B	7.2992955117713
DNAJA1	11.0629025469222
LOR	3.82837360324035
MAP6D1	4.00173288794314
LRRC50	4.06918652048364
PRKX	6.33957956136035
ARMC7	5.22777236312419
KIF5A	3.61009417576351
ARG1	3.71167915525841
PCTK1	6.80405921606256
NSL1	5.33530093372319
ASCC2	5.51445919542487
KIF2C	6.54790791489737
PSENEN	7.92237107671008
FCRL2	3.23836975011248
RAB11FIP3	4.42168528343055
NPR3	3.61995071202705
CENTD3	5.51542012790888
KBTBD11	3.69841006000634
HBD	3.30603219831356
PCK1	10.4296866517288
IRAK3	3.56863541323547
OLAH	4.03255882796451
CNNM4	5.19091880159237
MYO5A	4.56443642574856
CYB561D2	4.9154037481152
MEGF8	4.58147851503859
SIPA1L3	5.14026997792924
ADAM10	4.96993538897441
ALPPL2	5.27586973307943
OBFC2B	4.71805181112563
GALC	4.41515775313552
LIPA	7.35590378847085
NAP1L4	6.27780953421075
MRPS22	7.5780425476818
GNG4	4.68259378081808
TBKBP1	4.50941029650549
PSG5	3.89694570262353
CAMLG	8.6485065822269
RSAD1	5.32792318176487
SLC6A13	4.06061183165247
AGPAT4	3.83065098244874
ZNF167	3.43723342525275
FAM53C	6.59009015532713
VWF	5.46960418529523
VTN	3.63587418695571
BAD	6.01774785954928
TPM1	8.1193611738296
PYHIN1	3.91252784478416
PDS5B	5.25328428386994
CIDEC	4.46235411272305
CRIM1	6.35975880809039
DHTKD1	6.46429446289321
SH3GLB2	4.68472005304729
SMPDL3A	4.60848969171711
SFRS2IP	8.13800503179164
FLNB	6.26918918693845
NOC2L	4.31133201958744
NRG2	3.59217904374977
C14orf162	3.20712576295893
HMG4L	4.97631265279316
IL15	4.97696147476302
GABARAPL1	3.79371750356542
SPTBN5	4.16232386435846
C1orf77	5.89287674822278
LAT2	4.3612315291372
WDR78	3.76209122981001
SLCO1A2	3.29833698822654
LIG4	3.51962281657747
GSDMDC1	5.97872014600943
METT10D	3.64949861027782
ECSIT	4.74278813386807
BMP4	3.93037830589247
VSIG4	5.92688673903922
DIRAS2	4.31009004171235
SLC12A9	5.02673145035107
MC1R	3.80846275280493
TXNL1	10.4551457049622
GALNT7	7.3746201803363
ISG20L2	6.52348538435784
OBSCN	4.24838408228413
GBA	5.16332167756422
C6orf64	4.76154798616922
ESD	8.64145601320577
PNRC1	7.32447929864807
PPIA	12.4015856582243
VDAC1	8.1990324555675
CLDN17	4.20183855086783
TRIB1	9.1018514750379
MED6	4.60189634931416
TXNDC5	7.65648258350728
CD46	6.9861889922025
ICOSLG	4.24868505197871
RGR	3.8183047235511
DSG1	3.6562139302109
CCK	3.84500806009630
C17orf48	3.91857957730789
C1orf69	4.08956605135383
DEF6	4.42027007286551
SIT1	4.4593768333054
UTP14A	7.16832781290843
RPH3AL	3.69098425661949
NXF1	7.62816671834569
C20orf46	3.99210265072791
NHEJ1	5.7294115326584
SLC24A2	3.93000185380335
TUBB3	4.48469077481279
SEC22B	6.6172824872445
S100A6	11.2481363395778
CDKL2	3.47703215390275
TINF2	5.16954200257266
SLC7A10	3.63777275186158
SPRR1A	3.3689100465125
CYP4A11	3.28926300665559
SCEL	4.14308141263298
TES	8.30391714356444
CCDC70	3.63766077656816
SH3TC1	4.50233992238067
RAB36	3.84069649191915
GRIA3	3.50015185832997
CRYGB	3.74043896762641
BHLHB9	4.01833671297773
CRISP2	3.50660383238891
ILF3	6.32442683265511
NTRK3	3.59233886519856
B3GNT1	5.33983940361861
ZNF444	5.00116161899426
LARP6	4.05527233892046
FMO1	3.79977824200599
POLR3C	6.33329554908803
FBN1	5.26695735179231
SGCG	6.53091064580388
JOSD1	5.7361742913979
BEX4	7.49679759164478
INHBB	5.79770466232248
TBL2	7.54930771690787
HYDIN	3.52345942084347
RPS6KB2	4.41267088376851
ADRM1	8.48113671089986
DDEF1	4.95672780307235
PEX6	4.25506531903136
BAT3	8.7457314535644
TXLNA	5.86726252390101
RAB31	6.95808431007267
SCGB2A1	8.33353277752432
TMEM187	6.54389924464256
AIP	6.39152038245996
LGALS14	3.13668671894374
SLC6A14	2.87793206617685
DDX4	3.06275666389575
CTNNA3	3.74453474751108
PRRC1	7.34080130952084
AP3B2	3.60694541639188
TRGV7	3.75964949043734
LAMA5	7.3074533460708
PMS2L11	5.29616313211208
TMEM184B	5.80481569899178
AKAP4	3.83030871479712
ZNF292	6.27740106551383
C21orf45	6.3730420891773
ARNTL	4.76048575767446
CTCF	7.28390803623157
CCL2	5.98810718617231
SNTB2	4.42779262317244
KPNA1	5.52033692462344
KIAA0746	6.09864512482296
KRT81	5.11597313014261
ALDH3B2	4.99123490317671
TMEM41B	6.50682110922985
M6PR	7.41389465198024
S100A11	9.5300681277053
LAMC1	7.61524683545405
CCND3	6.88060206701072
COASY	5.80705731223924
EFHC2	3.95295928041513
DOT1L	3.45322629173662
CLTC	10.1993756524478
CLASP2	5.13975539477449
SRP9	10.1660922689602
EIF2AK3	5.6849637670041
GPR88	2.97822908646687
COL13A1	5.82647003076354
SMYD2	7.61629082482274
TMPRSS2	3.79903413675659
PBX3	5.20003110985177
SIGLEC6	3.67926381133466
PVRL2	5.95849094278008
ALKBH4	3.9093782997091
ZNF629	5.77657419485977
NXT1	8.09024910058251
CCDC93	4.9619309585398
TROAP	5.07203493452588
KCNA10	3.62658667494915
FLJ10154	7.83803495022805
ANGPT1	3.70880289253399
MED23	7.04353515953889
RAN	9.96932916360204
LMTK2	3.54217993652762
SEMA6A	3.74937097592602
UFC1	10.0609294072627
UBE1DC1	5.14936337760174
GMEB2	5.95046343398673
EEF1A1	12.8774183867534
PSMD14	9.87665323820746
FLJ10213	5.14824816386316
CHAC1	4.79903225871468
PDCD2	6.13812396626114
MAST1	3.66615008879906
EPHA1	4.09552097074086
HMGA2	6.44929829352122
EIF4G1	7.86493876287358
ING2	4.86787680600614
C1orf109	5.84577199119268
INTS3	5.06557440332185
TRPM4	4.80361008210883
