Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_A11
Composite Element REF	Signal
NUDC	7.09181290048165
GABRP	3.28460541050164
SCARA3	6.36339595206247
TACSTD2	5.17022276822579
EIF3J	7.55876705296364
PPP2R2A	7.95520051702175
CPA3	4.30472870111569
PVALB	2.99158983202009
BCAT2	6.05118852459798
MFN1	5.72187832866468
F10	3.21059272365691
FAM134C	7.2707800829145
SNX11	6.30669157027179
COMP	5.9013582118396
GPR177	7.17894365260754
TAL1	3.04406254039938
ACSL1	6.01947077160238
ABCC5	5.34532483749832
HCFC2	4.49484569885165
TCAP	3.3059750227841
ABL1	8.03851280718623
RBBP7	9.8770672797445
PTPRG	5.67747921716173
NCOR1	7.05247153518741
MOCOS	5.84298232177351
C14orf93	4.13861975953124
PRDM10	4.58859764332587
TNRC15	6.4790789824907
SPINK4	3.60466147003733
TXNRD1	8.25992051220606
UBE2H	7.09368255169872
BRDT	2.76064270050515
SLC16A4	4.4702107720979
VIP	2.84582385607298
CALCR	3.12635835423896
CCNE2	3.76630101891983
SLC6A8	4.18353240706794
LILRA1	3.57785624695305
MC2R	3.24435483358003
MBTD1	5.24665304803287
USP33	5.84938791935916
PPP1CB	8.20046716771696
C15orf39	5.64769655087842
ABHD8	3.41305313223704
MAP3K12	5.43651788412036
PAAF1	7.28364795276917
ARF5	7.01170704189396
CCT3	9.80392652970775
SLC3A2	6.01321548672728
PIWIL2	3.21185859605576
RAD50	6.55986635825807
IER5	8.8984125339489
SYNE1	4.0350091379378
MBTPS2	4.12424676124615
MVK	4.35489838176858
TSPYL1	9.31142501743239
NCL	9.63385298042646
PSMD10	8.65551281723023
MOBP	3.25695124195285
GUF1	4.09830024050215
WDR44	6.02070600131132
HRH1	7.12400405804635
HIST1H3C	3.43522514836479
C5orf30	6.44445355903449
RASGRP3	4.59415155897665
RNPEP	8.20856837830564
PRKRIP1	6.12521180465242
MED21	7.06474605345303
GRPR	3.64218878349299
SYT11	5.4150334146851
NTSR2	3.15744531933704
Gcom1	6.52891643037666
SPTBN2	3.58776264014334
LRMP	3.48541144692548
HTRA1	10.1931833262165
RNF111	7.82479864025809
SLC26A2	6.99306095137843
WISP1	3.92579680876708
ATP2B4	6.9552524076211
FLJ10769	7.35611932398756
PTH	2.68998603169312
KIAA0895	5.85109019297797
CHST12	6.15386927356056
RAB22A	6.54888527383379
TARDBP	7.30710253433689
RANBP5	7.54733902263894
P2RY10	2.90420590364271
STAU1	9.37415144584203
NME5	8.05372888306877
DDX21	9.0671443159602
CHMP1A	6.31953610451865
BARX1	2.98170872057832
HDAC11	4.25958682450348
NOLA2	7.2086418999452
MTO1	6.50958450763561
DHX29	6.41907138300148
HADHB	9.3132010816212
ADAR	9.88268418469351
SF4	6.45422498147169
PLXNB2	6.13284673095767
P2RX1	3.22662298045793
SLC15A3	4.87863639319271
GAS2	3.31014303167604
EN2	2.99251009488468
NUMB	6.13261221614569
C14orf172	5.07991555480533
TNIP1	7.7571791907256
INHBE	3.21437041125361
TM9SF2	9.07723445030978
PSKH1	4.36925932944627
NSFL1C	7.12298814356677
RHOG	7.90366573604285
HBB	6.05049037830759
MED15	5.31387959978874
HEY1	5.90376106361979
KNG1	3.14695518087806
CASR	3.33346016628832
ITGAX	4.79643189105971
CANT1	6.99930106521227
C6orf66	7.29510987664117
UNC50	8.13441723265352
C21orf33	7.54867976709527
IRF2	5.89416210319078
HEATR6	5.84215781790997
GNG7	4.05099264606308
RUNX2	3.15344595966056
PGR	2.92815409101735
SOX1	3.24829286694899
CROCCL1	6.52418084119682
BRE	6.72426475845434
SRPX	7.56611409562236
MBNL3	4.03285775845669
ODC1	9.33478079183588
SDC3	5.55801845318338
NR2F6	4.55917599106821
ADORA2B	5.4978824062461
ZRSR1	2.99140887506809
ZFYVE16	6.54636238173569
RPUSD2	5.49777717694618
SYNJ2BP	7.2485940004318
POLE	4.70891168977196
E2F2	2.85036589419902
C14orf173	6.11169319182722
THRA	3.99929538702341
MAPK11	3.57620187385101
TBC1D22A	6.013237470022
PTGES2	5.26784724342483
HIP1R	4.58285853672241
ENO3	3.63548742072463
COL4A6	3.83156317055231
TOMM70A	7.82490456668294
IRGC	3.32537010517692
NAB1	5.69335710226154
DET1	7.16933020105744
TRPM3	2.96702233657074
ZNF532	8.03714021771793
RAP2A	6.25781251663055
PLG	3.33818401146677
FECH	5.64131532457992
CRIP1	9.73093174371929
AZIN1	7.47082864476236
SLC7A7	7.60962187707618
CA8	3.49138583935427
IL10RA	5.510900680085
CDC42EP4	5.35538053745369
C16orf58	6.2448367725519
ARG2	4.08825803170555
NOL7	7.4989015396536
JARID1A	6.28268081087129
PANK2	7.46019801988284
ASH2L	7.6150644919247
ICAM3	6.51412746254243
TMEM16C	3.20466053981038
MDS1	3.50314066180087
CABYR	3.61471748152863
SLC1A3	8.2708459401922
RNF139	8.06181745635554
ADAM8	4.08273184199962
SFTPC	3.57399566801877
BCL7B	5.4137042328337
MAN2B2	6.887785470971
PCDHGA11	2.99379210579066
RGS12	3.57091199874292
EIF1AY	3.24317296633427
NUDT13	3.95595048733922
ARL6IP4	7.2078097257877
RPL35A	11.5002929043014
CCDC21	4.92860547897318
RAB40C	3.47498117986966
EMR3	3.14982897123534
PRRG3	3.28118366405829
LRCH1	2.92442073197338
SAA4	4.20786511973073
RAPGEF5	4.7227804370329
ZCCHC2	6.08696420773484
CLIP3	5.86453473277632
MAP4K2	3.29380278227061
C20orf30	8.8440829716343
SULF1	9.4910710283312
C11orf48	7.8253623590113
PRDM5	3.36658675559264
ELOVL1	6.58428553285765
PPP4R2	7.20832650437008
KCNV1	2.66663620442318
ACP1	8.54100359305229
SIGLEC5	3.73567377023096
ZMYM2	6.21942335546619
C19orf61	4.33132004311316
DAGLA	3.3972211659556
GPR32	3.732462258526
EDG7	3.96627906956588
NEUROD6	4.19051963481284
NEURL	3.5211588985481
SLC2A4RG	6.6711942033908
LPL	8.423171833362
CA5B	3.63649717836335
MPHOSPH9	5.10654824455001
CLEC2D	3.35091854980176
HMG2L1	6.52047217433852
GRRP1	3.40458575171056
HCN4	3.48937833836651
CD8B	3.43439878254782
HIST1H3D	4.12269689334021
TGM4	3.06756253967836
SLC6A12	3.70392215569985
CD84	3.76039103553143
TBC1D15	7.32590833164743
RASA1	8.10420841105136
PHKG1	3.44336220295387
MAGEA11	2.89223530893469
NONO	9.14331080610823
IMPA1	7.39731153124544
SH3BP1	3.24301530116892
RARRES1	5.82508572071018
NPM3	5.77292725506326
CLEC5A	5.98801311021754
B3GNTL1	4.72837343117483
ITCH	4.93000239540173
MGAT3	3.55002431774103
ARPC5L	7.43728651767663
KLHL26	5.78437504958787
MBP	4.73522989907108
SIM2	3.06891224016563
RPP25	4.34997483782878
SLC2A2	2.72781900070177
EXO1	5.13155650598356
SOSTDC1	9.65373400101558
HRC	3.09545771032635
TRIM48	2.92461409417424
KIRREL	5.80895681243248
PIK3R1	7.01663624696836
HOXC11	3.70158926833235
MAF	7.04644377988566
DOK5	9.28487252090338
HELZ	6.4721460463996
ZMIZ2	5.4310388285593
SLC46A3	6.33364892060643
ADRB3	3.73307036801814
PTRH2	8.1826304612305
DMD	3.47704290372508
STAMBP	7.69747253471943
KRTAP2-4	3.33490283409672
ADCY2	3.30651969807955
MS4A12	3.11184789692225
TCF20	4.49319922222263
KLHL20	5.27091165192525
SRM	6.7793426424369
OTC	3.49474256684407
ABCB11	2.92559609002188
KCNC2	3.27160906662134
CDH19	3.17379209892353
SSH3	5.90749942329579
ZNF135	4.48476156776193
FLJ12529	7.57516909088478
PER1	4.74989918787864
KLC2	4.73181215898817
HDAC1	7.58917164929732
FAM128A	7.96887443717581
FNDC3B	8.30422360301283
MTCP1	6.37531868756633
GPR63	3.44420253933139
FLJ21986	3.60384431586600
LMCD1	7.97654349695754
MICAL1	5.16144823148775
BLZF1	4.89873487075675
IQCA	5.03114622468995
PCDHGC3	3.42722472237941
ATRNL1	2.93719590286066
CAV2	7.25564914564166
SAC	2.89414257776924
DUS1L	6.14322484622769
NEK9	5.05677446277662
WARS2	6.00259151337803
DDO	3.23776444822097
MARCO	4.55183907708308
DCHS1	4.64515298885512
TOMM40	5.84683475311908
RP6-213H19.1	6.81312219277533
TUBGCP5	3.82424761973685
IGSF6	5.083879699374
TPPP	3.47937643657256
SEPT11	5.86971949632722
ADNP	9.15053428489534
UST	4.02391336818646
C13orf34	5.29419022413469
GSTM5	3.3087981214672
BTD	5.0534322576871
PDCD1LG2	2.90599031809170
SNRPB2	9.18580295190717
APOA4	3.15530773599504
APBA3	4.88123189181787
CUTL1	6.98060427687928
PMS1	7.89362788121034
EIF3E	11.2892576586457
IL9	3.22069611778408
HOXA11	3.33981983553831
NARG1	7.3033667461332
RPL31	9.4145453729882
RAB28	4.600820228017
LY9	3.12974098809871
TFCP2	6.06170853987911
ATP2B3	3.1032759609476
KDELR2	8.53803744798009
TLE4	4.137640196579
FLJ43806	3.75773821998838
TLK2	6.36834113221568
PKP3	5.60125313091397
CIR	5.65310441145975
RPN2	10.4145375020760
SH3GL2	3.28906722842718
CTSO	7.14261986772843
SFMBT1	5.12519508987835
WDR57	6.2823065283808
SDF2L1	6.8065264157606
IGFBP3	7.8353227052958
FER1L3	9.1780458252226
DEK	9.75181167279037
C20orf43	7.96949666289048
ARHGAP24	3.32710743450501
ALB	3.07282771628926
SORBS3	5.54760414140017
C4BPA	6.90919085182213
UPF2	7.29804452295148
AGBL2	4.51466193034554
C1QA	7.92163885004407
DOPEY1	6.26109534612611
TERF1	7.03711490812991
KIF22	4.47395069791241
DNTT	3.03551346747345
C10orf6	5.23160060294952
C11orf41	3.57478244371798
NINJ1	6.35420713639652
SEC61A2	4.25681450723677
HNRPF	7.30673981873548
COL11A1	9.83779094622224
HIST1H1D	5.90287833025803
UCP3	3.38552909524157
MYL6B	8.19016588285892
UBAP2	7.83760089085463
TREM1	6.43224329765116
CKMT2	4.25572376389966
HLA-C	10.1865518033327
SLC13A3	3.84658104321963
PLA2G12A	5.89606109841797
SPRED2	4.38098745013185
SCN10A	3.43754471206326
TIMP4	3.60659328481342
PITPNC1	6.1861928445435
SLIT2	7.94580369222695
RSF1	5.81565212717736
POU3F3	2.77310317914759
LIN7C	6.16336851711314
NKX2-2	3.00804608728759
DPPA4	2.77186813740507
ZNF804A	2.99410073107282
CCIN	3.5425972630098
SLC25A31	2.72496301000990
KCNMB4	5.20725120028347
FUT2	4.23742092743295
RABL5	6.11673214481403
FZD4	5.17881314673985
GALNS	6.62151523158726
PNMA3	3.47500407111074
STX6	6.28075562230583
HIST1H1C	7.76960835757585
CIDEB	4.7933999992528
CASP4	7.51408928729514
PDK3	3.69732797673029
WIT1	5.78359807836664
TPR	7.71892862561733
MTX2	8.1883399761055
HIST1H2BH	4.65131287581204
BRD3	7.70561140161797
HIST1H2BO	3.64563842474021
SERPINA3	7.30944818147967
UBXD6	6.67431319066848
HOXB7	6.9140633529122
C7orf23	7.50803012003657
KIAA0143	8.17342354577484
KCNJ16	5.48512444998434
STAB2	3.30044584964871
TNPO2	5.19733369516525
CENTG1	3.24376990343491
IRF9	8.56424952271425
MCPH1	3.70592921329733
FABP2	2.97654646858405
C9orf3	7.78367340665864
FBXL4	5.88981873655794
LBH	8.30057278605626
MYO1D	6.83782587519404
PTDSS2	5.36445624081341
BMP2K	4.34762907252559
NFU1	8.26007117068542
UGT8	4.05145490992441
SLC25A23	5.02253713985518
MAPK4	3.47189756743262
HINT1	10.5921552002030
GLP2R	3.02704711922648
WNT7B	3.46899137924911
SETD4	5.95594481325607
CHCHD2	10.9396527411540
DYNLT3	8.5044881824487
FKBP11	7.31257736058784
NDP	3.75694727498735
RHOBTB1	6.28721918660219
FLII	6.88685412201854
SLC4A4	3.39571873215316
RPL38	9.3048450978825
HTF9C	4.77390362448992
RPS16	12.3138742039013
AP2A2	5.82068392467795
CHPF	5.88698627870234
CSNK2A1	7.4707159629295
MAP7D1	6.24535366184866
FKBP6	3.40273989849518
ZNF214	4.38339975835743
DDX56	6.82997952352951
TWIST1	7.46778637510696
EPO	3.15633803544782
MRPS18B	7.35757374977279
ZNF682	2.76089939618645
AOX1	6.90385151327881
RPL14	10.1058842172998
CYR61	8.05137524843997
JRKL	6.8135118152503
DTNA	3.40608573349866
MAFF	7.69980647135877
LOC51136	3.63618671218807
TMOD3	4.89873339485078
LY96	6.28335376602447
EEA1	4.11928153345079
KLK3	2.98652815212879
IL1R1	6.09482930170112
HRSP12	6.33434858376772
KTN1	9.69638603310683
LOH11CR2A	6.9646875817141
ARL5A	8.83951781076159
MAB21L1	3.42097586059481
C20orf59	4.00720233962355
ADAM2	2.78448029156326
PHKB	6.77737642979631
CCT6A	8.69293778466754
TBC1D8B	5.32237971942543
FAM13A1	5.87354718401327
EHHADH	5.05355273803225
LAPTM4B	10.5698334785199
TMEM147	9.34499476078505
ITGB5	7.13429783550306
YIPF3	7.39494946700034
FKBP2	7.68526016953719
XPO7	6.31613041434451
GPR75	3.31728701244071
NR1D1	5.33280103854404
TRIM5	5.87892399430422
TMEM110	4.71837034381949
APOC1	8.60252387671321
RNASE4	7.13784232105762
PARD6B	3.05196016003169
ARID1A	6.22832432307848
NEK2	5.74354917989096
RRAGB	5.3637608734156
PCDHGA3	3.18899412904120
HIST2H2BE	7.83020598964615
RCN2	8.90551398611082
STARD7	9.5206173618269
SHMT2	7.554750316055
MLYCD	5.90177700702517
KIAA1751	3.0236198536233
NDUFA5	8.91540383929962
THAP9	2.95179241013506
FLVCR2	4.08931808928468
RP11-217H1.1	7.25694433356225
AP1S1	5.70813877794364
NCLN	4.61907185520083
SDHA	8.19498118218559
SMAD6	4.27574358764796
SAV1	7.5427618458635
SAT1	9.1737649600329
ADAMTS7	3.26777639227141
RPP38	7.22257839630153
RCBTB2	6.06155874569684
VEGFB	5.19213234955576
COLQ	3.72674722470374
RBMS1	8.30608172078514
NRXN2	3.09992274310321
WBSCR16	6.30730074511005
DRG2	5.7623407733733
KLRB1	3.68346081481689
DNASE2B	2.87689131958631
SAFB	5.10744394138234
MAPK8IP1	3.980033820439
RFX2	3.65093811313042
MLLT4	3.9799481104419
ANKZF1	5.82778693375114
DUSP8	3.90340969010878
C19orf50	5.19140265639915
MEF2C	4.514330244082
SENP5	4.13261551059767
NFKBIL2	3.15622491445672
LBR	7.02511454832394
CBFA2T3	3.24472312494537
AFF3	3.22067161811248
IL2RG	5.01382612281742
CCDC51	8.15986394751886
COG7	6.68332748359713
MYB	6.70856380440143
KLF3	4.68750554420592
PLXNA3	4.3835189430011
KCTD14	6.0043372396542
FZR1	3.77448064350477
XRCC2	4.90966652085097
SLC44A4	6.35027625605847
ESPL1	5.48744397671536
MMS19	7.0694350163788
GMPR2	8.08090257187235
ST8SIA5	2.96294462011896
TBC1D19	5.71936176698099
CHPT1	7.41723780042042
ERBB4	6.31247903588894
TSPAN32	3.45807137655905
MAP4	7.20378365691892
ACTR3	9.91442026252579
UGCG	8.60426522560252
GPHN	5.89546646896175
ZAP70	3.13925421384381
SLC6A2	3.68851498387237
LPP	6.66712150645733
PTPRCAP	4.26249792087243
IL12RB1	3.61308485149599
HIVEP1	6.33860731995751
ATRX	6.4742219748086
EIF4EBP2	7.05633970251162
DFFB	3.70153988168574
DMRT1	3.42154519877877
CHST8	3.80290432738252
HSPB6	3.42530978300983
C14orf109	7.99832004162968
IER2	8.47256169421963
NMB	6.65812048232876
COX5A	10.6158844074811
EIF6	8.6219753838019
AIFM1	7.12175087221591
WWC2	6.11030806510897
GSTA1	3.72476914873676
POLR2L	8.34756257385361
MRPL4	6.94299004987035
SEMG1	3.02853455966376
MPPED2	4.0508267925122
FLJ21062	5.06727908652782
TRAF3IP2	7.47196725497399
EPB41L4A	3.47747036046971
LILRA4	3.18200600990234
LAMA2	3.71721181045758
TAF4B	3.42430752897723
RLBP1	2.97183242299323
SLTM	8.23395679192991
CD300C	3.70699728128978
FLJ10404	5.89525177644808
RTDR1	5.07352461834526
MALT1	5.8866431670552
ARVCF	4.23348831945878
RENBP	3.55288142252489
ATXN7L1	3.05702725473726
NID1	6.64720565757987
TUBGCP3	5.45047264360419
ZNF783	4.86456118046977
ITIH5	7.77883943727727
ZNF85	5.25228790087446
MMP13	5.514696960631
KIAA0329	5.22321691621141
C8A	3.60565403523508
MGC87042	3.16088607675732
HOXC13	3.10885590155297
CLGN	2.87053696242030
SLC25A37	4.3283478675213
SMARCC2	6.85964814459881
TFDP2	5.74112943658896
POLI	7.0564910318087
HCP5	5.12160418102669
UCN	3.47571710604893
ZNF764	4.88299485381826
USF2	5.71891765435731
C20orf24	10.1659201250950
FHL3	4.95919037673046
SPATA5L1	6.56891450203349
JMJD3	4.92588896525943
MMRN2	4.58293799165639
DSP	10.6216555170024
NDST1	4.01208076211218
ZNF248	5.37586166361801
PELP1	5.82356753695452
MBL2	3.12505395269706
ZNF230	5.02404885534059
RNF41	5.81970461412629
THOC5	4.41670528257376
MSN	9.09308980898512
SLC9A5	3.50811332097965
SERINC3	8.32044856086462
ZNF434	4.86866969806226
MUSK	2.84960983246541
SMARCD1	4.66376622935200
C11orf75	7.09207285813861
ZFP106	6.88239518649627
GTF2E1	6.86011911136338
RY1	7.02431404180618
ATAD2B	5.18765441946663
DDOST	8.67440446860495
ARHGAP17	6.96830108083564
GPNMB	9.92947866508534
TTF2	5.03004842902679
SFPQ	7.5269837892418
GFRA4	3.10969836631832
TIGD6	3.54957940679587
SLC39A14	8.03929476494667
AKR1B10	3.40267237959348
NGRN	9.47069685082057
RGS16	6.18919959407243
URB1	5.35534276141254
GPR137B	7.36326934422466
MECP2	4.85870062824569
PSMA1	10.33322511012
TOP3B	3.55450442402175
NFATC4	4.14156335088206
RAB7L1	5.63849380603022
CSN3	3.58196540110043
NOS1	3.51036167756229
CA14	3.6811382335379
BMPR1A	7.05672237783092
YBX2	3.86168726015407
PRL	3.00574994519516
SNRP70	7.45726163023019
C6orf130	7.34118135792757
KIAA1166	5.8878959805192
FUBP3	6.83530940355329
STAG2	8.00739090837702
ACACA	6.76943372197167
ABCG1	4.75975177767035
ATOH1	2.8234815322274
ODF1	3.31007020465459
TMEM127	6.44595105936976
CD55	8.52154401146344
PLN	3.31863203429027
RPS23	12.9252965443575
LYPLA1	8.86013029140218
PRDM9	3.32348363018246
SSX2	3.88573407086218
PLUNC	3.02421832323195
SYNGR3	4.27546796127962
EML1	6.48882792411514
LNPEP	3.49968497076112
SMAD3	4.73077091330408
NUP93	7.31625404447522
HISPPD1	6.75455735961786
HNRPUL2	4.4862260548184
YARS2	6.07016222740159
TBC1D12	5.73381825193462
ZCCHC4	4.03115026411286
FBXO22	3.94544160374137
C16orf24	5.8005599789716
ZNF669	4.93682580763736
PTGDR	2.91356813262238
DDX27	7.96618857710689
KIAA0409	5.7307105972757
ASB8	5.67755803693548
MEPE	3.54748294357324
PLP2	9.21498501363675
COQ7	5.93672482342542
CHMP5	9.05591159445065
CACNB3	5.74769433054903
C10orf84	3.77046700295792
SPO11	3.43981528882234
NEDD4	4.2960943583953
THAP11	6.98279970119275
ZNF43	6.92256779871657
KRT13	5.9845470152829
NEK4	6.91876007810825
MRPL19	7.14107075180804
RBBP9	3.80726814191585
PRKAR2A	5.24112401115396
IHPK1	6.01934164151496
ATP6V0B	8.154122305862
CACNA1E	2.97077383112314
CEACAM8	2.85731359553794
PEX14	5.71742896905782
BXDC5	7.5383721366487
ZBTB38	8.10741185345419
PAFAH1B1	6.69293033754086
PCTK2	5.29968064319578
LRRC16	6.30197086095934
OSTF1	6.7695128200925
KIAA0323	6.46671888102965
FYCO1	6.91702163765081
TXNDC13	7.73920623190213
PLTP	8.58495264034881
SLC25A1	6.73043810736283
EZH2	5.99286116705615
PLEKHB1	5.97957608922594
GRB7	6.3639212492066
ZFP37	4.53888006132955
MRPL33	8.90702102135523
C9orf27	3.11447582509749
PELO	7.20153497523404
ARMC1	7.6372231826569
ZNF154	3.42061716364860
C3orf64	4.42995297571687
FLJ10357	6.56043243219182
PON1	3.29214635455309
SYT5	3.33757236163239
TMEM66	9.97158810704724
ATP4A	3.05770225175915
HBEGF	4.68381298557966
PI4KA	6.85708469901634
LEPRE1	5.67507147357551
POU2AF1	3.47178323289336
MRPL12	6.93928695291403
GNPDA1	7.61430062180682
RASAL1	5.48188132675804
ZC3H3	5.38436547705362
DDAH1	8.6915087219116
MGAT1	6.73406167019445
TIPARP	7.19107382753955
UGT2B15	2.99602637703139
DNASE1L3	3.1419658505052
CHEK1	4.87725810530053
ZNF8	4.28736265268226
TXNDC1	7.867888397277
CKB	8.49121541191067
RTN3	9.02222166799919
IPO8	3.95391125704482
FZD2	6.09884829008044
PART1	5.90777518656305
PSMB6	8.59301959064925
MAP3K14	4.01745325772285
PCDHB8	2.99415555826091
PHC3	3.66336091676811
PPP1R8	5.74640904069015
NOVA2	3.23735381828104
TNFRSF11B	6.40500443871097
GOLPH3	8.35255145545968
LOC51233	3.92074591480437
GGTLA4	3.17907126043381
PDE6D	6.96080755286809
TTLL1	4.95359293566522
ZNF117	4.28619548458670
NKRF	7.2844969710245
CLK2	7.9798066734532
TNFSF15	3.87244286573306
DUSP2	4.81262838278709
HSD17B11	6.73572458409501
SECISBP2	5.70319219992397
PPAP2C	6.32953741789104
GABRR2	3.31973454364677
LOC51145	2.86884374435348
PIK3C3	7.66987326450757
DHDDS	5.43651305504497
CTSW	3.39369969743941
NEFM	3.19743433934134
TNNC2	3.86778840772283
ANKRD28	5.5679284636652
MRPL28	6.21640380861492
STMN3	3.33499146166975
SYN1	3.82153421861315
RAB14	5.985767513747
PIGV	6.06702266691533
CDK2AP2	8.12890212828775
ZIM2	3.17686950689322
APBB1	4.57311298000289
SND1	7.33125005442347
C1orf123	7.29397645662465
B4GALT1	3.35077964867766
CHD3	5.62726535260225
RNASE2	4.09811145893002
BCAP31	8.68829097401421
SLC25A44	5.63264237903256
CXXC1	6.95456676892744
PIB5PA	3.87402358279252
CD40	5.52967015378992
FAT2	3.71187068837291
DYNC1LI2	5.63115484743286
GDI1	7.33433262409615
ZNF81	2.69462038131173
VSNL1	4.45456010900747
PIH1D1	7.66899315603055
KRTAP5-9	3.5055322213768
FLJ10081	3.79706985224381
CS	8.93359422327288
ZNF318	5.19852837290981
IGFBP7	11.4407675522280
ZNF609	4.76168371482119
SIRT4	3.45322202073742
SCN4A	3.57579196481255
ARHGAP4	4.03569182869495
EHMT2	5.75730678445214
UFD1L	8.82704327607246
EXOSC10	6.71698865535911
ECE2	3.38029736444365
ERMP1	6.87253689717391
OVGP1	5.0874105575771
GTPBP3	5.97430473555149
FAM82C	6.96992862819547
PACS2	5.74060047372778
C19orf36	3.45029114577334
UNC84A	8.5872965945907
ARL4C	7.09692872259915
SCD5	4.02347231251341
ATG4B	5.9899168454221
LASS6	7.91285718296578
LSG1	6.55952179943248
MAL	4.52245210657576
GPR22	3.17190381376772
WDR5B	6.06893207928414
GALR1	2.94046361913305
AQP4	3.045822806433
C17orf60	3.36048102308785
HDAC7A	5.2036464184662
GRIN2C	3.14355526545359
ARMC8	5.19919140586999
SLC47A1	3.58914935651546
DMPK	3.93783472250914
CCRN4L	3.3155038127404
CBR4	5.46572756033675
KIFC1	5.248290695085
LHX5	2.84787618879283
SMC1A	6.26786966937543
LPXN	6.50681554154106
TRPC7	2.73644250010436
SERPINA1	7.26416537894806
SMYD5	5.35928562156246
RPS13	12.6297332511373
CRHR2	3.39136002991689
TUSC2	5.31316080057235
PRKAA1	3.89060086996103
FADS2	4.92665712940611
ENAH	8.03375300243804
PRO1768	3.03192696958318
KIR3DL2	2.92632567800962
APBA2BP	6.11570934886361
ATP2C1	6.37501768262994
ALDH1A2	7.85699516220894
RNF103	7.74810182230012
AHCY	9.81503357395136
CROT	6.47815266981343
PABPC3	8.61836186385918
ALG12	3.95920125708475
EGR1	6.99568133555218
THSD1	5.37522706672122
CCL17	3.25010971602899
BZRPL1	3.07932673169665
KHK	3.60418671036144
ESRRG	4.50878975518617
SLC12A2	5.80905507399379
CNGA1	3.22265459734855
RDH5	4.93958468412322
CD58	5.61912347527172
PTGFR	2.97690135913109
CCDC48	3.05371148493959
CCDC76	5.45809128262975
CDR2	6.41442214312504
ZIC4	3.33340174707718
SELE	2.9960296537106
OR1G1	3.45886302577049
EXOSC9	5.75139920012742
PSMC6	9.87462326867473
ABCB1	6.50729367927529
GPR12	3.08560147664889
KIAA0196	7.07752410367753
PCDHA2	3.04423150841559
SSR3	6.7627040097488
MSI1	3.66562011636118
TRAT1	3.00993742240123
CC2D1A	4.64138666292535
PLAGL1	6.6592956353496
LLGL1	3.57503425526767
KLF6	7.43074463537658
MTF1	4.7438213616009
RNF2	5.15474102014431
tcag7.1314	7.1202154084758
NR5A1	2.9519940513351
THBD	7.17045919529948
ABCD2	2.66587358216428
ITGB7	3.51933750632537
DNAJC7	6.32144302227388
CCDC81	4.45999686177039
TM2D3	8.43989871462253
HUWE1	5.08049210163842
CDH17	3.46852312089105
CD180	3.76725955069765
FAAH	3.62575498766641
IL17A	2.77593935738898
POLA1	6.31344274429898
TMPO	4.98990957147135
LYRM5	5.63754260170446
GNAT3	2.82351340802368
TM7SF2	5.96389188430949
FLOT2	5.48661741390116
MAP4K1	3.85342492679273
HDGFRP3	6.7486528130511
RRAS2	7.3620287484355
OXCT1	6.66138505751099
LTBP2	8.92969184563614
ARPC5	10.6764301708695
SV2B	3.34168603344617
ZDHHC4	7.71517210498327
CYP2A6	4.05142553526397
PDE9A	4.63612540768909
ABCA8	3.13951122743455
NDUFS2	9.72793488805385
UBR5	7.049779931284
FLJ22662	6.414474275158
GP6	3.68988752518046
CRYBA2	2.97472021197372
LEF1	4.95490137789516
ZNF20	6.26508189620941
CTPS	5.3400849332889
EPS8L1	6.08853545229587
EYA1	3.0733289704766
SERPINB2	6.85149638496926
MAPK14	5.33295342374834
GTF2F2	5.4019144940755
ZNHIT4	4.26074427395825
PLA1A	5.16868083946414
