Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A06_458806
Composite Element REF	Signal
MUC13	3.30775488702576
C8orf30A	6.09343529620191
NUP205	7.10634536200761
MFAP1	8.19831164115
ACTA1	3.71940459348066
NHLH1	3.56904840374818
GABBR2	3.27559683026514
CXorf34	3.89930786939559
TDRD7	5.800998316913
KCND2	3.49883423647559
WIPF1	4.42229566774643
TIMM17B	6.10327147809785
SNX15	4.55809730219449
AGXT	3.21445164211277
IGF2R	6.07108685190869
PIP5K1B	3.90970112548983
ATP8A2	2.84991024365221
FGF21	3.24995309641763
AFTPH	8.41942133417153
RBM15B	6.51728660392794
FCER1G	6.36765923179492
AGBL5	5.88781809493944
SNTB1	4.11608262805956
APEX2	5.43977509564345
C17orf39	3.71656223165185
SLC24A3	5.96982580776946
TXNL4B	4.68153493720885
UBE3A	6.29354447665067
TGFB1I1	6.22358843331609
RPL10L	5.3137477406571
RBM13	5.60478395236186
LOC389517	3.81180936647462
TOP2B	9.00747970853647
NPVF	3.23768320674011
SHOX2	3.2069579995616
ITGA7	4.86957087625027
RAD54L2	4.92476684467433
KCNIP2	2.92188151448055
C2orf47	7.60165009005152
KLF13	4.46519221544955
TSPAN4	5.38249790766611
NLE1	3.7918235481819
TPST1	5.54898895662646
CEACAM1	3.45312591991255
PFKFB4	3.60022712840871
SREBF1	4.80217021669874
RNF11	7.95584657715393
IL21	3.10267817811487
LTK	3.24782279936426
DKKL1	3.51561117897324
EPAS1	5.56875310786604
POLD3	6.27340932837534
UBTF	4.29682884907845
PHB	7.16782084607284
KIAA0427	3.66817993837493
FPRL2	3.59094219610077
HSDL2	5.73554641786676
SEMA6B	3.90437121314601
AKR1A1	9.8295920979537
CLTB	4.69497961261034
NXT2	6.95617007494452
JDP2	3.03476185975335
MORF4L1	10.5860658633450
HSPB7	3.52849035777815
POU2F1	4.65917301184519
MLLT11	6.59171179815514
CNNM2	4.24199609250239
ZC3H15	9.39746064771387
ELK3	3.20407421887235
CBLC	3.52016592589551
SEC61B	8.74629175722044
RRP15	5.49011320362653
OR3A2	3.32999268708595
GALNT1	8.47136339116802
RSL1D1	6.03427775674518
P2RX7	3.38089856595991
ANKMY2	7.16197342903327
PSME2	8.94755695047863
ADNP2	4.99381127805879
RBM25	6.67445931880186
PLEKHA5	7.21554647826246
DHX58	4.58598658049341
ARCN1	7.94269472071514
POLR2E	7.10901457890494
SEC24A	4.92976226685046
IFITM1	9.8203527244386
ZNF643	4.90869267334527
DNA2L	3.73799533387025
ZBTB25	3.81213401191511
HIGD2A	5.20711816486093
TTLL5	4.37192005075216
TBX6	3.47207413572986
SPTBN4	3.67075078372368
SGK3	3.75542286761618
FBXO28	6.59520568339139
GCN1L1	6.5692315565301
CLEC10A	3.26799993297199
GAS6	7.85447483922694
AMOT	4.59938804718434
TSHR	3.12799589479354
ETV1	3.84349987747743
LDOC1	7.85235967542326
ERGIC2	8.9076497794844
ADAM11	3.26053511145804
NAT1	4.98226893927562
ASB9	3.68914712519465
ATP6V0E2	6.1074875223508
HGFAC	3.97375735288052
TRAFD1	4.59577763574336
MTCH2	7.84855446210238
BACH2	3.24782786868563
AUTS2	7.64647817839859
PGS1	5.87335023406952
LEPREL1	5.48416598751138
TFF1	3.60276217271000
RPRM	4.98104303661959
PPP2R3A	4.75130050790661
HAP1	3.47635759681515
BAT2	4.42974436368777
EPHB2	5.54038916430945
LPHN2	6.46116403809981
ACTG1	11.7865057516059
CENPT	3.57099790285980
RNF123	5.08805336949828
ZP2	3.33515043225869
PLAUR	4.99723238196575
BMP5	3.58654845527374
MUM1	5.06980702454989
SNX26	3.78127605873796
MID2	4.63218117855713
ISG20L1	4.4689257725839
RBM28	5.37841816750024
SRRM2	8.38752120004432
MEP1B	3.30133389092241
PCSK7	4.83129390498498
HNRNPA1	11.3618487567261
PBX2	4.51102124905472
CENTB1	3.64952119578750
BCAS3	4.49640435207528
HGS	5.91699713632492
FLJ20184	3.21396611594325
TMC7	3.31517513533685
POLA2	4.44534668832224
NOL10	3.6003941147482
KCNJ8	4.74188950679184
HSD17B6	4.88943405607384
EDEM3	4.88880083653865
SLC16A1	4.14925870300183
TCOF1	4.03022510929714
SF3B3	5.05228279699024
RANBP9	7.2549186048187
CPNE7	4.29085765858452
EVL	6.07683842597468
NUDT21	5.63192183414905
IFNA21	3.49084145315980
CFD	5.31497675929147
PYCARD	5.00506887265064
MYBPC2	3.2454807516802
ZNF235	3.93868753767418
ACSL4	5.11755908595967
KIAA0644	4.93304693469723
ERC1	5.92901038798365
NKIRAS2	4.73748255017715
TRMT5	9.1419898535186
TMEM176B	6.39967247223419
PPP1R7	6.60271732532958
SOX2	3.65869003960324
C16orf30	4.24655592458445
COMT	6.47427223776943
AOC2	3.23843098067765
PDLIM5	5.15004164000827
SPHK2	4.37202224736571
THNSL2	4.97527676460565
LARP5	4.57369225436911
C1QTNF1	4.38652272869115
TRADD	4.36632675041139
PCDHA6	3.19551534149911
C1orf43	4.80708129628234
SCARF1	3.52055837742537
RAD51L1	3.85627553266205
LETMD1	6.99623391409857
KRT75	3.43066897235779
CD3EAP	4.20523588184126
B3GNT2	4.89420069056897
TMEM63A	3.99476102267418
DUSP13	3.5538295277853
FNBP1	6.57093156495524
MAGEB2	3.06640424880539
EYA2	4.75316664974296
FANCG	7.2876196721434
CD1C	3.96181908998719
LASS2	7.28371463806132
BCL2L14	3.53684444373897
ZNF471	3.19985877602307
ZNF224	4.01962499988469
AVP	3.73364202209383
CKAP4	9.18420736133675
EFS	4.2094132047969
PITPNM1	4.19344670280393
TRIM68	4.50043928571006
ZNF652	4.29211166154177
UCK2	6.1147212482469
TMEM4	8.5646401655035
SCN3B	3.49187914573335
RNASEH1	7.26958029861774
FAM50A	6.2119095285917
DRD1	3.11404698892534
OAT	7.64120880666706
IQGAP2	6.36934880045022
CDYL	5.67440155900778
C20orf149	7.06330356689973
ANKS1A	6.2511502333914
HYAL3	3.86373899723978
CLPB	4.71406069490918
SMNDC1	7.62424515979696
COBLL1	3.51500088187054
DONSON	5.45671511396766
SLC30A9	7.61077322149672
E2F8	4.74177391224321
CCDC25	5.06998119628534
C20orf116	7.27481391937703
C2orf55	3.43324948099586
PRCP	9.12401210672637
SPINK1	3.23357564852926
FAM12B	3.47106763018171
NDUFB1	9.86517642477645
DIO3	3.30614389968358
HPN	4.04519006477201
NBN	6.32000928165886
C14orf94	6.51267102958235
PVRL1	3.47056566542166
CNTD2	3.89538991560642
OCLM	3.2664896100129
ZSCAN18	6.72960902356639
MYL4	4.43954050743394
SLC17A1	2.87155560614393
TAF5L	5.09705945313891
L3MBTL	3.97425510144388
TSTA3	7.11631508521635
CCDC59	7.68030017496841
RAC1	10.6300225499587
C19orf15	2.84013921458738
MED20	7.1073626825079
CHMP4A	7.41123878021642
NFE2	3.31570211633214
KLK14	3.42517312388818
FBXL12	6.01778761089859
ZNF364	7.17148637019895
TOMM20	9.27261825305559
ARSF	3.08413070697092
MAST2	4.72889900892939
GTF2A1	3.57049560388533
ATP1A3	3.53252964680251
PNKP	6.3779224756264
MRPS35	8.76515202408784
MATR3	9.28161610637044
S100P	3.82472688549314
MSC	3.50138141250303
CILP	7.45915942259865
PROZ	3.70213420698606
SEC23B	7.2913737810284
FAM5C	2.75425966711472
C19orf40	3.88729444226269
DCK	6.16729302557011
C17orf63	5.70534003584378
TIA1	7.88386988904897
SPAR	3.28150050866889
SLC6A4	3.81595168174397
SPTLC1	7.22507898992685
HMGB3	6.77439528176217
TOPBP1	7.29174768578128
NAT8	3.06730928916688
MID1IP1	4.52635189599959
TPSG1	3.57316280304162
KLF11	5.07118474945635
HOMER3	4.61184836173293
KCNAB3	3.36855974652501
KLHDC4	3.97860625533331
PHLDA3	5.19581162750896
DOCK2	3.91347317696185
TUG1	8.49770494915365
NUP214	4.42905332838332
GABARAP	9.89921363030755
GOLM1	8.15856207757547
DPYSL2	8.37012305201723
SDCCAG8	4.71026591781836
SOX13	4.8658145284304
KEL	3.27957870233925
EXOC5	4.40958839917331
GK	3.3428160942007
SLCO1B3	3.87579012144110
RPL36A	11.6032046827140
DNAJB1	7.56546692332967
ALPK3	3.30000965627677
IKZF5	4.49222019054148
CYLC2	2.93109050722509
C8orf51	3.66225416910778
NRP1	3.65010182897042
NR2F1	5.36651965766398
ACAD8	6.10456276328552
PLEK	4.50551707821479
NLRP3	3.10967652966930
RBM35A	8.31666395104885
GPR3	3.00535590468163
RAB8B	3.54396329843378
UBE2E3	9.72984392371274
FBP2	3.69242692904752
C20orf111	7.03581296080792
GNAI2	7.27394182873459
METTL8	4.90610843583623
SLC39A7	5.28789791736144
CAMK1	3.70667243368537
PRDX6	10.0403124663278
RFC3	6.50117364329868
FAM129A	4.51280712037354
BCAN	3.55453814883753
TETRAN	5.54392543272408
ILF2	9.9534091918592
SMPD4	6.71830438499544
AKAP7	4.39969137548049
ZNF500	4.99077404878990
ZNF506	3.24567310608711
FLJ11151	3.57004607287987
PSMA3	8.64654025306868
ASCC3	6.17612002585474
ACYP2	6.57146218280176
SOX21	3.66713623628771
CLDN4	5.99892883846008
LYRM1	8.64555531299317
DEFB1	3.83921715011072
GRM8	2.90659576428989
SLC22A18	5.26403433898766
RNF141	5.19769649120547
OR7C2	3.55115917660622
GRK6	4.64367192267471
PIGZ	3.77802888896643
VPS26A	8.69812726570692
EPHA2	4.97816003145276
KIAA0562	4.61830663139723
TCHH	3.06207612062939
MGC16824	5.96761387798958
SARS2	5.57585081058999
ZCWPW1	4.07287513526536
WDR8	5.49330380854736
MTHFR	3.35717463372066
RPGRIP1	3.45985082016128
ACAT1	7.58164079034411
MEOX1	3.28483398212778
DACH1	5.69245981397534
ADAMDEC1	3.25023074834747
PLK3	4.91181162876714
PHKA2	5.46224913093168
CALML4	4.80637084574696
TSSC1	6.89835929624166
TMEM45A	6.38738183432033
ATP5I	9.49242558558687
MRPS34	7.25796598421518
POU1F1	3.24239144661015
TMEM28	3.33807272274318
FBN2	3.52727761545194
DAP3	8.96113356220703
ZC3H7A	5.70334831815782
LAIR2	3.66184886626011
ST3GAL1	4.45615798555327
PHF3	5.74601060714698
DVL2	5.07553790610839
LCT	2.97800637000361
GEMIN8	3.59482858301964
DICER1	5.38433978389019
ARMCX5	4.95510870600439
HIF3A	3.39343052360269
CAPZA2	7.66919227904074
IFNA2	3.01948892694284
PLA2G2A	5.15868841951307
FOLH1	4.52272758401536
MAPKAP1	6.18822344992922
CYFIP1	7.00948165044394
NPAS1	3.19653894456131
TRPV6	3.34648519274549
RSHL1	3.33447148096506
PIAS3	5.96789544565758
SOCS6	3.41889116555057
TAF7L	3.99880327846639
MRPL24	8.69782575526029
YWHAE	9.00360437766961
GREB1	3.81794488044473
NUP62CL	3.10741520595768
MOSPD2	4.70203737223731
NEUROG3	3.07793672261143
MARK1	3.52773697193279
MGST3	10.1074251037797
BDNF	4.17991546640588
LMBRD1	8.3717310543267
PNMT	3.74834765446655
PRPF19	6.50807946070974
NDUFS8	7.58638444023752
TFCP2L1	3.65211880044519
SLC25A16	4.45842914315458
EIF2B3	7.40380690194665
HSPB3	3.39543254491285
RPA2	7.78533202967368
PAK6	3.97375025970750
RBM4	6.85155281001236
CSF1	3.99911479175266
SEMA3E	3.24097339827929
MXD4	5.34096371473068
TNFSF10	7.93498443086637
SMARCB1	5.9857278255635
TADA2L	4.08196950821941
SCIN	5.77653564262666
PPAP2A	6.66035666649325
ULK1	4.84106798659193
NPAL2	4.13154159150636
MRPS11	7.51452529206522
SLC2A3	4.63379844870731
ARID3A	3.50531862753007
FEM1B	4.06044048327472
GNG5	9.01141171568801
ACOX1	5.0738016181943
MTHFSD	3.79957076120245
TLX2	3.1893493750255
KIF5B	6.74579750359578
POLM	3.48639903683986
C1orf181	5.67496558787088
C10orf92	2.82263131591407
MUC7	2.91332370043790
NUP153	8.16738981477671
CSDE1	8.37359017046105
CLPTM1	4.84148382423725
LRRC17	6.31297114615746
ATP5B	10.3724077119592
S100A5	3.2718513870356
ZNHIT1	8.93150851589323
EFHD1	7.6390700586996
HIST1H4G	3.02521392552815
GOLGA2L1	3.61731040363338
COPZ2	6.1184928088782
ELF3	6.51012730256666
CPSF3L	6.93354785093598
POLR2I	8.6586826314628
ZNF665	5.96523868005423
TLR6	3.19579871413107
GPI	8.31508998213197
ANGPTL7	3.60192195877102
RAD9A	4.83210522193041
NDST4	3.20161169766997
AGPAT3	3.75572042207734
ADORA2A	3.33908094631524
TNRC5	7.64995792563062
KCNH2	3.99437320596052
CCHCR1	4.86706245107891
RPS27A	11.9322455754365
GCM2	2.78811690388898
TUBA3C	5.26441654140372
HOM-TES-103	4.53526042378756
HIST1H2BC	3.54016056361136
IGFALS	3.20884443714832
E2F1	4.3439791456605
PLCB3	4.2996870704968
NPAT	5.58229200645178
NR0B1	3.61947121876403
COIL	6.45471245960663
RASGRP2	3.54660754590421
APOB	3.21316119099387
RAB11FIP2	5.97753201166129
PIGR	3.52782882568039
CDC25C	3.57036206807204
RCOR3	5.17756963450005
TSC2	6.9881555657033
NRP2	3.49378180348362
FUT6	3.47100162155165
CDH2	7.12406955090343
PTPRB	3.15600960511763
ACP2	5.74476456170562
GTF3A	9.2951244540005
LAG3	3.48389608227998
AIM1L	4.22254906445823
ARID5B	8.87203566986614
KIAA0256	6.02371392012376
FLNC	4.72075109947693
PRAF2	6.44180566867723
ITGB1BP3	3.06393466771455
C14orf147	6.67447020238473
ZRSR2	4.43912538304638
KRAS	8.77807171383461
SPTAN1	6.37384767551802
FLJ14803	5.05059782019509
RCAN2	4.21718858170521
NECAP2	7.21612978482796
CDX2	3.81172167812379
ECOP	7.59441106166275
ACTR1A	6.24245265210675
PPARG	3.55486458304097
BBS10	6.09963787348758
ISOC2	5.54281650588604
CITED1	3.75347670772505
PRDM4	5.90968821750731
HSPA4	6.63097628050832
SERPINB7	3.83004385861290
DHX40	7.6251011347806
RAB26	3.94248586924456
RRP9	4.5449894227801
EVI5	4.37378834724216
CAPN9	3.44801835100884
HIP2	7.18504962704576
GNB1L	3.98789266669999
MYBL2	4.85591458549363
ZNF407	3.62898723049682
PPIG	7.23292047844231
C12orf10	7.04382531794563
MYL6	11.6859231376980
NAGA	4.67536689991727
MAPT	3.49817564370358
MRE11A	4.51819738194904
HSPA4L	3.32698089205562
PLXNC1	5.27961412308825
STBD1	4.54462042279256
CTAG2	3.49120146361914
C14orf169	4.96283088896142
MTTP	3.14264510619684
KCTD5	6.54395858001949
ECM1	4.66984050930788
CHRNB4	2.76612122961068
NYX	3.39010242121672
RLN1	3.39452811297647
GZMK	5.13912631456498
C1orf21	3.83169962048942
EPB41L1	4.84914363230566
HOXA3	3.73774690612477
TOM1L2	3.43108870532369
TMEM165	8.10582029094716
MAGEA9	3.31582605950785
MNDA	4.63685580201384
RAB21	6.6395096320907
RPS8	11.7519115555643
FOXJ2	5.95633201822682
MSX2	3.65918945663254
C10orf76	4.43558722606826
PBRM1	6.33808741661179
ZNF343	3.16757801443874
CPB2	3.34751283300573
LY6G6C	4.20384771697219
PIM1	5.99671423021466
CTF1	3.43890324941999
GRLF1	3.84630021763613
EGFL7	3.55636677352041
USP9X	6.87233802425349
IFIT2	5.15748942032006
S100G	3.27909122450122
GUCY1B3	6.27396216882631
NR3C1	6.06301779396194
FCN2	3.23639250184489
CORO1B	4.67272012383913
PARP11	3.86125997599497
F11	3.32111941223662
DNALI1	5.96164619318815
MAP2K6	4.63286288659883
LEFTY1	3.95023309599493
ATHL1	4.03108748347035
FSTL4	3.78968626576718
ANKRD47	3.38878802169707
ATP2A1	3.42888789567284
SERINC2	3.49075908599829
PAXIP1	5.7598338459959
ZC3HAV1	5.76450829233535
YY1	8.22537044372409
PNLIP	3.17265716619106
C14orf105	3.22914372401989
ZNF80	3.40758026770508
SLBP	8.6720110133699
AASDHPPT	7.72906762235797
UBL4A	6.19312826826675
CKS1B	9.84033613999588
MCM3	8.46479662017123
KAZALD1	3.65901062311907
SLC19A3	3.30493837559415
CDC37L1	5.67565052982462
NDUFA4L2	4.20564039372118
THTPA	5.88109388434219
BNIP3	8.2918241128548
HIST3H2A	7.69664412613746
STEAP4	3.2828628973475
HTR3B	2.99752959109062
FES	3.30741457194647
C11orf71	5.5931679185754
NPTX2	3.87976682630869
CBLB	4.67242534197150
NME6	5.09547155380937
CETN1	3.34794206169178
RORB	3.08845651822258
AP2M1	8.53568640017566
SNAPC4	5.19912354327432
FAF1	7.53832180803338
SLC9A7	3.018486478133
CDK6	3.35545890950165
P2RY1	3.11529961455732
VAPB	5.53183273190324
CSK	5.26162538072311
IGHM	7.05453907207311
RAB27B	2.92928134794155
C2orf33	7.46649523046684
CTSS	5.43609896525653
SNAP25	3.72276240872928
TUFT1	6.39467490099414
LILRA2	3.93139173817657
TLL2	3.24740386702657
LUC7L	7.92435893034098
LCK	3.98232474025928
PRPF6	6.53785822853388
AKTIP	5.7649929397538
FURIN	4.51731868672964
SOX12	5.6380498340048
UQCRFS1	9.6245032104204
ADH7	3.04634285657643
RAMP1	4.38675925736081
KIR3DX1	3.14555345134692
INSL5	3.64975218358826
PDE8A	5.14106607294783
NAT6	3.70955778051388
EDN3	3.26310626412848
BLM	4.51673796172361
GMIP	4.26565310067175
CHST4	3.50732404916221
SF3A2	4.29639800255291
FN3KRP	6.41592302409936
PRUNE	5.87241768944205
SMAD7	5.41184778214849
SDC4	7.16258264001759
IQWD1	7.76634176670045
FHL2	9.67498325398127
KIAA1107	3.9919425117444
PSMB2	9.81101899911413
GOLGA8A	6.03883260564059
TMEM57	3.87136637504344
WARS	6.74277580093904
PHOX2A	4.29592766307551
S100A14	4.63207575962477
FGFR2	4.58131955488652
ASPA	3.2808891158842
CLDND1	6.04333423361279
XRCC3	3.51661318110135
TUBB4Q	2.9461053483496
ITPKA	3.38260595372604
MGC3771	3.60796202733685
BTBD2	4.74945680818423
GH2	3.20351080987079
RDBP	8.60858872714878
CSF3	3.41742118631667
LMO2	6.24761204466979
GPATCH4	3.20335248414925
PDPR	3.04875126456419
PTK7	7.75509264377119
PPP2CB	5.96000440751102
TWF2	5.59753657536442
B4GALT6	3.20411064697241
DOLPP1	5.17993884626493
C4orf8	5.99444710029111
GLT25D1	5.54569697851697
TNNI2	3.12581057042093
JHDM1D	4.46734160933206
CD7	3.55977897202036
RPL22	11.2696857279491
CYC1	8.8764574612967
EPRS	7.36552055657606
B4GALT2	5.75329898602916
CHUK	5.09567645401771
CHAT	3.74403106055866
RAB6B	4.66779361843191
HR	3.64120748341372
CCDC134	3.33673631565642
PDPK1	5.53622954526009
C14orf130	6.54701476547275
RAB33A	3.42194102160502
DENND4B	6.698668003163
CPT1B	4.96632070475374
KYNU	3.83982744111394
MS4A5	3.33550307719718
TNMD	3.91212787873175
PEX7	5.82728823212609
IL22	3.76448865197748
SRD5A2L	3.87994337065730
FAM62A	7.97675874924075
HOXC5	3.83579291056498
SPATA6	4.04327782246641
C18orf22	4.57653878193928
STX11	3.01282194612485
KCNC3	3.35323231990588
CYP7B1	3.28982837648644
THOC1	6.79633197369867
C14orf159	6.59058842042205
TBXAS1	3.426599913954
HSF4	4.04370252082022
ALDH1B1	4.53814961167943
USP25	8.31395873715298
ZNF124	5.76571545846068
PCYOX1	6.34381870573608
FBXO17	4.83204609894871
C19orf29	4.08090468571945
RAD51C	5.54306581432359
SLPI	8.83406727089925
GPR45	3.33778616238840
PARP6	7.40088790309554
C1orf159	4.27822200002004
REV1	7.10704654354526
SULT2A1	3.11029962096279
SPEN	6.98411957938118
PRPS1	5.861853066089
GNA15	3.70005738974061
NIP30	5.57902146963489
GAMT	4.76813645915999
SMCP	3.35572504694264
ZNF217	7.16847273716574
GJA7	3.27161006390810
NOX4	4.10934766483277
FRAT2	5.14115013415686
RNASEN	8.10673257135089
MCHR1	3.06013170796988
ACCN2	3.35496306398916
TBX1	3.25237020107268
OPRS1	5.50739567600494
KCNG2	3.42947302078314
HIRIP3	5.38514619922403
SALL2	6.10939214487797
MPHOSPH8	5.00611133990546
CYP2E1	3.39038835554649
ACO1	5.57153798595483
THEM2	6.98705379227553
OPRL1	3.25301140426825
CTH	3.72492045225191
ATF5	3.70187180781848
IQCG	8.13049530945803
TULP4	5.7787980385596
MEGF9	5.36093801580004
TM7SF4	3.20969653789863
PLEKHA1	6.17593674322753
PAPPA2	3.5732844056468
SLC4A2	6.23212855163468
NR6A1	3.64509052454113
SNUPN	7.5415005485828
PFKFB3	7.41049858088197
PKNOX1	4.86407644950646
KIAA0406	6.54379755488241
C20orf29	4.97226395258722
FLJ20581	3.37068567762714
SFRP4	7.1045661224162
OSTM1	4.46558159953038
CLCN7	6.01852926532194
AGTR1	3.27695273768097
FLJ23049	3.75877421657735
HAPLN2	3.12698562323572
PCDHGA9	3.24655766416641
MAP3K10	4.01812817051724
AMDHD2	4.7505490609755
USP2	3.22402685361892
MAN2A1	6.44874723960487
ABCG4	3.77221448264345
CLCA2	3.09655688784362
CBX8	3.87015623214802
STRAP	9.8725760673045
RND3	9.38040953904399
COQ3	6.15103264739017
RRBP1	5.45157158960193
NAT13	8.20043139587584
IL1RAP	6.20051910266074
MAT2B	8.15837054058703
NDOR1	3.68049216351596
CSNK1D	5.80944952532608
KIR3DL1	3.58710324222103
TJP1	6.76733502962863
RALGDS	5.08264252049991
PTPRT	2.92280558964776
ASPHD1	3.98460359736533
GPR44	3.24546044127154
PER2	4.78078834282252
ZKSCAN4	6.28245246343957
KCNE1L	3.52442729264754
CCKBR	3.91731716919125
RBM12B	4.17301294874397
FAM118A	4.35780889865696
TAF4	4.67055155156665
NDUFB6	9.54415214029727
ADRB2	3.27162744508088
PMFBP1	3.87338881885018
TRIM9	3.26482555336125
PRSS3	4.08134982543441
DKFZp762E1312	5.89135235404523
CD3D	5.27778073662977
TBP	4.79180964058392
CTSD	5.05841227745698
HPGD	5.76455789823430
DNAJC12	5.3260458065702
SEMA3B	4.06221021238791
MRPL17	7.357758704567
FKBP1B	6.16449834830765
IL3	2.92685362973941
DRAM	5.37806355210407
ARHGAP19	3.97796620579054
GLI3	5.0422147776841
VAV2	3.78089614893958
PTCH1	4.0889940902639
TP53BP1	6.19581613214847
ERCC3	6.53971733222031
SLC17A7	3.73310409837936
AMACR	3.72385151829736
TFRC	10.1177196621328
RHCG	3.4466809929018
TMEM80	4.65462433878142
DDX46	7.75260441681188
TCEAL4	8.06635645240935
AK2	5.95045622535666
VPS13A	4.60748372470086
LHPP	5.17797604847979
FAM55D	3.53598142485216
PRPF38B	4.8162521508416
BCOR	3.99021322772172
AVPR2	3.51790530370092
PFDN5	10.9689517578096
NSUN3	6.12520486646783
CMTM6	9.99873287747221
KCNK12	3.89171891173507
GRB14	3.23830035233023
RP2	5.78573800788314
SERPINF2	3.30777725690787
PICK1	3.67370944700765
DYNC1I2	8.99687211688393
TYRO3	3.82997100979977
OR12D2	3.49924603893979
FANCF	5.52323458358945
CSNK1A1	7.11700128967571
TBL1Y	3.26242092795701
CCNC	9.58536064294251
C3orf60	7.24568311477736
SLC10A2	3.35028043823195
ZBP1	3.31383767736315
CHKA	5.39933621379777
UBAP1	6.12862512668639
DHRS3	7.13468466521719
MAP3K1	3.39203619554666
PBK	5.83924137445322
ALDOA	10.4640287935055
EXOSC5	5.83635610705717
AZU1	3.0768407088472
GAB2	6.43185755876461
DIS3	3.09863661213630
THAP3	4.12176114636312
VPS13D	4.59014853503465
IQCB1	6.87148952378619
SPATS2	6.13374757212297
SKIV2L	5.95511331887123
ATF4	9.67727134026967
C19orf62	7.5598516581398
SPIN1	7.93176800812769
IL12A	3.16380812046397
PRB3	4.23994473586742
RAPGEF4	3.35100592928722
FUZ	4.6091183046831
CST5	3.2698326599031
C3orf37	6.29954147113384
CROP	8.4105133316585
ZNF696	3.80551766591077
HEG1	6.36490690144747
LIN28	3.2994570670785
SURF2	6.57042507349977
KIAA1539	4.11321850864849
WHSC2	5.98298574368437
PSMC1	9.16950667899309
RFXANK	8.25670511013242
SLC7A8	4.55875444326671
SPATA7	4.98879553142622
ADA	3.92709125806083
MAZ	5.13491806027363
PIN4	6.6580518195276
PDCD10	10.0221552797356
PDE1A	5.73170849285285
TAF6L	3.41738126581013
KIAA0284	5.89355400751026
DCTN6	8.0245719091893
ACADS	4.36841773758728
MKRN2	6.73621476334234
GALNT4	3.69520991558224
C22orf31	3.41804573400931
PSME4	6.47311017100046
TFG	7.27014744333572
SSNA1	5.79686534730421
EPHX2	3.79605723955541
ANXA5	8.57633371682079
ELOVL4	3.55897778204946
CCL24	3.39724467192248
KRTAP1-1	3.11799686363224
ZMAT3	4.28538415616102
BATF	3.83340811390255
KARS	9.16125584695877
ATF7IP	7.70556352345257
MSTP9	3.87432270634688
FAM131A	5.89739126378772
VIPR2	3.83889556226335
CCDC72	11.2138678048003
ANP32D	3.43807759193515
TEF	3.58331350626752
LYK5	5.80880003162867
MRPL44	4.74488001951417
LIMK2	5.32290270086914
ETF1	6.65638449047821
HHAT	3.80727590615021
PROL1	3.30157336325123
KCNJ14	3.15182360118535
UBE4A	8.07188751773871
MYST1	5.49493405697983
EMX1	3.35580259391928
MX2	6.06574826516324
C11orf30	3.90092511108006
HSP90AA1	11.1598451663139
ICK	5.28268165915349
CCDC68	3.10221457779079
EIF2C1	6.76875414695733
NDUFC2	9.03269619573048
SEL1L	4.86996794662026
DUOX1	3.70940843324458
UBE2G2	5.3906422240316
PARP1	6.58692955787616
GPR31	3.73778083672026
FAM60A	10.4908060835878
SIAH1	5.49218607746133
SH2D4A	3.75944855159905
LHX1	3.94660032408734
EIF4B	8.53488643387471
KRT2	3.44438151857329
RPS15	11.8481045445697
GOLGA7	8.63911445274816
MAGEC2	2.94059453955302
JAG2	4.38333805270455
PPBPL2	3.13262633517267
