Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F02_298040
Composite Element REF	Signal
REN	3.45498750330549
ZKSCAN3	4.29952023084316
CTSA	8.39478897192101
TPRKB	6.48810797611426
UBFD1	5.2950662838513
CDKL5	3.51059227215753
HIST1H2BD	9.88293087879587
COQ4	6.9506122263058
TXNDC4	6.55049175522376
C5orf22	5.79164720978101
VGF	4.76680487585391
INPP4A	3.71673061867229
RNF8	4.93933260304234
BMX	3.28373823148368
SLCO5A1	4.18350741952323
PTPRU	5.93063863306117
ATP8B3	3.53321671787065
HOXC8	4.12449052797493
ADPGK	6.6149322110744
IL12B	2.81312933826924
LARP4	4.7371698606975
ZMPSTE24	8.54967023287685
PFDN4	6.68130340593015
KLHL11	3.35426633363293
PSMB3	9.52885575788337
KIAA0157	5.86250645120933
DDX25	3.05908629676487
NCAN	3.74858054717640
RPS25	11.1061533161836
SOBP	4.41657386186602
TESK2	4.17992412003424
DNM1L	5.95846200253378
LOC55908	3.27989561628163
MTIF2	8.63189564187797
ZNF207	7.88795899226686
EXOC7	5.79938973452846
CLEC11A	5.3276425465826
TXN2	6.97432854531099
TOLLIP	4.80949653037294
TRAPPC3	7.56059720859793
TAF15	5.97903349533037
HAMP	3.57308650720112
GRIA4	3.50855560822608
IDE	5.00703599536315
DLK1	3.54755813449196
PLVAP	6.00137297191595
NOD2	4.71215185156233
SCMH1	6.34865535836356
ELMO3	6.50868181296099
GPR68	3.22669088457064
HTR2A	3.24571633152709
FUT7	3.8777892502042
PRELP	8.03253780971074
COL8A2	4.25062804472526
GYG1	7.40924032812768
C16orf68	5.3988023941554
R3HDM1	5.23108052008966
ZNF91	10.6732985067520
LPIN1	5.35196567648905
KRT12	3.46764895513050
BAALC	3.33030104453199
MKRN1	7.73634917986747
KIAA1598	6.92097673957992
ANXA7	7.69800779283891
TNP1	3.54280328378106
WDR13	7.61937818935836
GAPDH	11.9069921305926
BSPRY	4.81967099757811
COX7C	11.0040395432923
FAM108B1	3.64212971712972
PGAM2	4.01231388310972
PEX12	4.42902522532221
APC	3.84115688532103
PMP22	7.15098850348138
TLR2	4.32630247368317
NPBWR2	2.88278230777831
WFDC1	4.26736907348988
MTL5	4.14732869375725
COMMD9	6.6134419223947
INADL	4.24604207623888
GPX1	10.3763884042881
PSG11	3.00394744390031
SLC39A1	6.11073514697588
SNAPC3	4.89976910951101
C4orf16	4.53768064547193
GNA12	4.99030897831422
LIMK1	3.86790667925477
MECR	4.99193152964013
CDC42EP1	4.9991424116457
KIAA0101	6.67283976737533
B4GALT5	8.03233282364476
PIGC	5.78598319570928
LRAT	3.24005512000451
MMP19	4.14002886308836
IL18R1	3.42599390859952
VNN2	4.04632253782873
AKAP11	6.20512891781614
BCL10	6.45084865660149
GLB1	6.99152859291566
DTX3	3.49266823193275
ACCN3	3.40366273028807
MOCS2	5.05059615963947
HCRT	3.47012448718130
CYBRD1	4.81883296162013
REG3A	7.81335680097671
SULT2B1	4.40843094552744
SEPT6	4.43750445557589
MMP10	3.5433114212731
CDA	3.57996877897174
ME1	3.81773053166567
TCN2	4.26965962099746
MGRN1	6.49283274372022
ZFY	2.90657778258369
CHRNG	3.59020017225909
IVL	3.69000415445317
PLEKHA6	3.95811476281319
CALM1	7.37465811821559
PGDS	3.77432972373235
C8orf33	6.576082362726
CYFIP2	4.86014961940049
TEX11	3.74475388780606
CKM	3.76652991956426
MAP3K11	6.50398995265607
CEBPE	3.70984433673274
ACOT8	5.67270480357147
ESR2	3.15855976633941
OLIG2	3.19218262847541
AGTR2	3.19944065741325
DNAI2	3.28942104547105
EPM2AIP1	7.5118264734291
C14orf106	5.02342628742833
PZP	3.48103111555516
RPS9	11.4076662267027
SIVA1	7.04330002001503
HEATR2	8.26090991717958
CD3E	3.55632981673431
APRT	8.08383848257566
AMIGO2	4.15700099611804
GPS2	6.17854176612714
NOL14	5.75894008588348
TRIM36	3.39403975871682
RALBP1	7.54748247288222
EVPL	4.66844507432095
ITIH4	3.69344154671815
ADARB2	3.24578783922697
PIM2	4.46185122928442
REGL	3.87576959598831
GJA5	4.03530487600373
SLC17A5	5.20522081486432
PIPOX	4.64885225174065
HGF	3.62499285534726
EPHB4	4.65611527322527
SOX18	3.31815578417045
SERPINA10	3.57301529410947
INSIG1	6.57976397071156
WDR23	5.08094533602288
SYNGR1	4.78626663596528
TEX15	3.61961618042941
REEP2	4.69291118761003
CDK3	4.78765082331089
HSPA12A	3.96369868937956
REPIN1	7.96970409965647
ARL8B	8.95179027621504
PDE4A	4.33841377239326
CAPZB	8.08852008637013
SATB1	6.48435482966532
PPM1D	5.24394418746712
VPS45	6.56373544357246
TP53BP2	6.00630227733435
GINS2	5.67816339698175
CYP1B1	5.4939006363187
CACNA1G	3.56525469915714
VGLL4	9.16326792538827
XYLT1	3.85114606188412
BRWD1	3.89342198819499
ROS1	3.05961611045502
BMP8B	3.35636948755578
SLC5A4	3.72047265111101
SLC6A3	3.43700477526498
C16orf53	5.77067971956539
APC2	3.79441120576768
GOLPH3L	7.72012691628772
ZBTB17	4.28386551628607
C6orf54	3.5662146891564
SLC19A2	4.41327566555254
C6orf134	4.53326437277611
C9	3.22634765679366
ZBED5	7.09982164089006
PVR	3.86653630252022
ARTN	3.83506937277828
LTA4H	8.1300713665351
MAGEA4	3.56061808126532
IFIT3	5.4939535156153
PDE3B	4.04914377025107
GNRH2	4.10761841697812
STEAP1	5.57453913423327
FLJ10292	5.48264648254188
RPL39L	4.95094250465031
PGK1	6.3322407889858
CCL13	3.56559312728398
RLF	6.49049469602659
MLXIP	4.49204007903743
PLOD1	6.07388838419885
MTFR1	4.70976936440149
NPDC1	6.48933496962007
C11orf16	4.05452499579670
RRN3	4.50093047887976
GPAA1	7.22644174019667
C3orf14	5.22268083198074
TEX264	6.75119312391856
C22orf28	7.0246476542591
RYR3	2.9335345242411
VAMP2	5.03888450341597
XPNPEP2	3.74599512281953
PDE6A	3.62794226437346
SUPV3L1	5.77108762428774
FIBP	8.46405160983123
SPIB	3.68751814520437
TBCB	8.62594668373707
DHCR24	10.4299722522950
ADRA2C	7.358977095437
MEF2D	4.16552916113118
MYO1B	4.56471725814683
VAMP8	9.75584733009604
ANKRA2	5.45401143827036
TLX3	3.40132094689384
PANX1	4.44608576450037
RCBTB1	5.20866318182582
FGL2	4.63752568720429
CEP70	5.46731585946346
WASL	6.2779478397054
DCHS2	3.79527523851353
RNF25	4.92405169525181
CYBA	9.18600191765496
ARHGAP11A	3.16805736092310
PLAU	4.46923377497096
MPZL2	5.42975917434923
MATK	3.52127262180083
EHF	7.52013150785278
CTNND2	3.62668703778851
PTEN	5.58348360942563
ANXA1	8.18532039136073
AFF1	5.1306293173875
ZNF189	5.63864647961895
SUSD5	3.51625741293327
SLC28A3	4.45081204116888
GUCY1A3	4.84402098415788
RASSF7	6.89699289706757
SETD2	6.47409507161085
ROGDI	6.12470586043191
C20orf195	3.36726702972530
TICAM1	4.91250253607681
PACSIN2	7.31374760228861
SERPINB5	3.42037044349940
PRKCDBP	4.58795132746015
TFDP3	3.08901527206353
PLCB2	3.9849080247647
RFX5	6.00420640486775
TXNDC15	6.19874477241575
PTPN18	7.09469160453115
HLTF	7.79757376488227
PKP1	3.46446161878799
NDUFA6	7.87217811693116
KCNF1	3.61816837292116
HMG20B	5.48852910288559
SYNE2	6.04345105441686
SLC22A4	3.76519654836762
VCPIP1	3.99464053703516
NETO2	3.82830454440328
SQRDL	7.26776853557839
BAI3	3.0006535579988
GALK1	3.6899083144525
SERPINA6	3.22895370202474
ASCL3	3.64027263249086
NOSIP	8.18915026703157
HD	4.98473813386633
TRIM23	3.90510977463052
FBXL6	4.62687326420458
FABP7	3.05371347330783
ARL1	6.29010366430465
MAGEC3	3.19845373452711
CDK5RAP2	5.02187207915902
KCTD15	3.84216635595805
CD1D	3.07811073028837
EIF3B	7.86068548924993
KIAA0141	5.05802658093043
BIK	7.19727474531578
PAX4	3.15642275463754
NANOG	3.39364510738942
CEP135	4.37819363197818
ALOX5	3.89586581190066
TRIM22	6.39143870060336
LYRM2	4.97651290632884
GPR162	3.84230727441839
RNASE6	4.60525896778492
GJA1	6.52030239074928
TAS2R10	3.26932603814407
FASN	5.22375191766622
MRPS14	7.66129871565184
HMHB1	3.46954754923172
GPR116	4.6348234553676
TAF7	7.10044098129236
GK2	3.43849707889633
ZNF219	4.71685566654477
AMBP	3.30585189989966
CD33	3.64651465445754
RAB3GAP1	6.04505388154292
NXPH3	3.92075009377869
KIAA0953	3.61292618742129
CROCC	4.16278898187806
CCBP2	3.21705009724153
GPX7	4.6544214465033
TGM2	4.5884450702553
STAM	5.471578474541
BASP1	5.80171556116578
ZNF202	4.72112401920192
ACTL6A	5.92776403954283
POU3F4	3.8634462730881
ARHGEF7	5.5396695350604
SLC23A2	3.9984749119561
TBK1	5.13678886830196
CRYM	3.95534208082131
PKD2	4.99004127625675
STX2	4.07185381100785
ACTL7B	3.00387249089376
RPL29	11.9604274690371
NR1H3	6.0391121619205
MPPE1	4.70120015727004
CLCN6	4.44358744493232
C16orf59	4.42469336966626
AADAC	4.73066095384161
SQSTM1	7.03564585622792
TCP10	4.02235121793014
BIN3	5.04900879093128
DEFA4	3.74680428958237
HPS6	6.115424245791
ZNF197	3.17406986203495
MAN2A2	4.83919321375372
PTOV1	5.89685814406688
GABPB2	4.93361790410494
KCND1	3.52352247428214
RNF208	4.60066508609181
PTPN11	5.49385728117691
ZNF274	6.50932620371655
C7orf26	4.89538658710752
ATF3	5.6010175335565
UCHL1	5.07847008420671
APOL6	5.68566846564578
PLK1	4.05297808726548
NPHP1	3.76939739995307
DAB1	3.64034369140109
MLL	5.44699125740371
ANKRD15	7.21005638738977
C1orf218	4.74359817638855
DDX47	8.81340123227563
ATP8B2	4.44237760544783
ANXA13	4.04680161769153
RFTN1	7.74545204078794
TAPBPL	4.83228450818461
BTG1	7.70593975661237
DPP4	3.45597344025338
KLHL23	5.37317355207098
APOC3	4.51426967752186
NPPB	3.25083908200032
ZNF148	7.51310589648397
CNOT4	4.20413886318824
HIST1H3I	3.42651750706119
IKZF1	3.90754150627161
ZNF141	3.68231526386489
PSMC2	9.26640053318839
APEH	6.29006470238313
GGA3	5.44016125887299
OR2J2	3.25934257881759
KCNA2	3.40113823779862
ZNF749	3.25405790766911
LPGAT1	5.98465000866106
TMEM159	5.29257046886551
PCYT1A	3.36329581647586
BRMS1	5.5894606240319
CHST1	4.9966857880937
LGALS1	10.562401170943
THOC2	7.4241170693977
TAF1B	5.28080545380327
GPR173	3.16713955848642
CASP10	4.09893420511890
COL15A1	4.74847265342582
ALK	4.43146393760752
GAN	3.0646075925798
EXOC6B	3.30442569132818
PCMT1	5.63116139890839
HIST1H2AE	6.4138208110641
VAMP1	4.45969250836303
HDAC5	4.8321293727782
SRI	7.81842439124507
HLA-E	9.90373201557508
SLC25A32	5.47891721377607
FLT3LG	3.33048966550995
WDR1	6.29120794482044
ATP1B1	6.6176720346078
SGPL1	5.87775789618133
AFG3L2	5.21265994396135
C5orf15	7.02877548964401
SWAP70	5.3026712730483
UBXD1	5.80729556225294
TRIM31	3.31757463712355
LILRB4	3.19081182548205
GSTA4	6.01660955501857
ARNT	4.12931902474891
CDKN1B	6.74451144585912
SEMA3A	4.38134649700816
FOXC1	5.44169183658841
HIST1H3B	3.98517155504546
BTRC	3.75054834541723
LSM14A	7.85092209651522
IQCH	2.97466280335499
STEAP3	6.4193840409546
YEATS2	5.31490942965316
CABP5	3.60419361172827
TRIM3	3.58816515851055
FGG	3.21727764268057
ABCA1	5.33143035042454
HNRPM	6.44409483773129
PLSCR2	3.40662244437545
JTB	9.30641831725879
PQBP1	6.16164474171325
CLEC2B	4.70016833045291
EDC3	4.03754326753962
REST	5.28237525545098
THBS3	5.77579763059504
EVI1	8.86051670745807
MGAT5	3.81918342084824
TSPAN8	5.74190452106247
DYNLT1	9.35575031400636
MUC1	9.07477992526581
IGSF1	3.31494966190933
TEAD3	5.15431116238142
ATP13A3	5.81836919124385
C3AR1	4.84808591438561
STOML1	5.4910890158871
EFNA4	5.68066642278246
HAO1	3.77147254347488
USP24	5.35260439018435
TWF1	6.47177244380846
MRPS17	7.42432521506473
MYH9	7.29539831277756
C9orf9	3.84682958947246
LBP	3.52226830597457
FSCN3	3.89010875717803
BDKRB2	3.85892367388532
HSD17B4	6.96897073587723
SEC31B	3.82360611594035
IDH2	7.50096961155335
SFRS16	5.69280553925559
AICDA	3.32406638640411
RAP1GAP	7.21874133080583
C1orf56	3.92078652302041
DCLK1	3.23385603126739
MEF2A	5.32050626744602
ASF1B	5.71232127894375
HTN3	2.83727278193884
ADAMTS9	3.42633041058477
COPZ1	7.26895041543277
SLC4A3	3.76893915951144
TAF2	6.7041701425462
KATNA1	4.62487854537673
STIM1	4.49157777552038
TBX2	3.9783286036818
FOXD3	3.23205943869228
RPS4X	12.4829123145726
PODXL2	4.15514140503663
C1orf176	3.17887285577881
RPS3	11.0135884757073
COL21A1	3.07768496087543
RAI14	6.48452152133859
LRFN3	4.65146945440869
SRPK3	5.34356459418079
FKBP14	4.4579034785822
TNNI3	4.95236427583381
CXorf9	3.77885818158439
REC8	6.8743641734127
HOXB3	4.53960043933702
SGCB	4.07962084779486
FRAT1	4.53572436411127
CLP1	5.70999490052913
MORN1	4.67918186251004
DUOX2	3.29235505684532
TSC22D3	4.94783238478015
ARHGEF2	6.17808975699602
CASP8	4.71367828928532
PRKD3	4.32949416874034
CFH	4.37137891267185
NRIP1	6.52677704866874
TRO	3.72562129872678
BNIP2	5.46490640094785
DHX30	5.80339112910431
TBC1D22B	3.14222051147033
GJA8	3.73179797135568
GPR52	2.92559011420492
FGF20	3.05133093483529
CASC3	5.74610227916453
METRN	5.85708374955655
KRT3	3.24287258843969
ARF1	8.93651914955611
MOG	3.49953449837014
ATP7A	4.75941451722449
CCNG2	4.30360058619009
PLCH2	3.89337375091562
ITSN2	4.38101558023713
GIP	3.12748919436044
LOC390688	3.52813559867026
LOC89944	6.45400390530515
PSPN	3.90423163399296
HOXB13	3.17188778396615
MTMR8	3.78603765407029
UBXD8	6.08472162739135
GYPE	3.32246568127511
SPAM1	3.28910466902145
PPP2R1B	4.234776362503
CNN3	5.5182446949814
JAG1	5.53343964847411
HIST1H2AL	3.39641167409941
CHGA	4.17910574299257
CACNA1B	3.39860618895079
PAPPA	3.68263042660281
RAPGEFL1	4.03151595333296
RHOA	9.49365660928245
CYP4F8	3.17312033755818
TRH	4.04395694619171
DCTN3	7.35139677982196
NT5C	4.38429814681787
ZWILCH	4.65092223120567
SLC1A5	5.6960660057986
CALCA	3.4839618724915
VPS41	4.45250456467875
SYCP1	3.0514520886553
KIAA0174	8.57588980901806
CXCL11	4.17051115210061
ZNF639	4.53058517494735
CACNG4	5.08271365334263
TNNC1	5.0100439989677
GFI1B	3.18203072027274
C11orf58	7.39118300518566
PSCD1	4.41555494526466
NUDT18	4.32305214824369
CASD1	5.38228601363215
LPPR2	4.91075735766837
TTC35	5.44239557765223
SMC4	6.89288341680404
ZNF771	3.53522007409910
TTBK2	3.94628047457752
GJB3	3.53281224142132
RGS19	5.76954994628639
SFRS3	7.75869310442244
HLA-DQB1	6.31013221189394
SCRG1	3.71832299175195
NRAS	6.2621674101402
FBXW2	5.41499007428339
SIX3	3.17590934016945
DUSP26	3.63140122905786
HDAC9	5.54073087431868
ZDHHC24	4.90125959454273
OGG1	4.8534247364185
DNAJC3	6.04842401174592
LITAF	5.95212384072589
ZNF410	7.78119600176834
APLP1	4.54540688021175
AFP	3.37379153271493
OR7A5	3.65405317383903
ZW10	4.99380065561738
DLX4	3.4791522721847
TUBA1B	11.8920208764011
MGC70863	4.66273638440608
C12orf29	6.30536793210514
CRY1	5.95556956497286
OR1D2	3.68381127258244
C1orf25	4.50596512743547
PHOX2B	3.49837824473591
CUZD1	3.99430958129077
SCAND1	8.22883600789834
MYT1	3.73267910028278
VILL	4.02960166322394
PPP3CC	3.60857350004747
GOLGA1	4.67010101690003
ZBTB43	5.773071176248
VAPA	7.80141579880923
MEA1	8.35125859882202
STAP1	3.0596260116625
PIK3R3	6.45371234933204
TGM5	4.20246314744752
SLC34A1	3.74910219278483
USPL1	5.63901992049467
DLX6	2.87815402991384
FBXO40	3.60694270627817
NKG7	4.080883547109
BRF1	4.33262405487938
CCL27	3.32277510153099
EMP1	6.8250072816729
ACTR6	5.10685650750064
PFN2	8.08208161750226
MYBPH	3.2758819492809
CHCHD7	7.0912101865509
TCEA2	5.7947035042228
PPP1CC	9.29989817744635
COG2	5.78225069621469
FLJ20294	4.56517682155995
TARS	7.18684147462875
ARHGAP28	3.43371952318924
TRAPPC2L	7.71152708673957
CCDC109B	5.51527814662557
LGTN	9.24667493614604
KCNB2	3.22426949592309
USP13	5.80020763248141
RPS2	11.5738566787493
C17orf75	3.92891653365239
FBXW4	7.25570806269494
SLC2A8	5.60745245683134
WT1	6.24055800362046
SNRPE	8.4068445448142
LEPROT	8.6661104207779
STK38L	5.96619667588507
CUEDC2	6.50943796389455
IL13RA2	2.83237095560939
DDX42	7.11257202086295
TXNRD2	4.06501520835974
C4orf19	4.91171198652681
TNFRSF4	3.95537640528932
AOC3	4.29821111374009
MTHFD2	8.08807229994862
KSR1	3.54852926304300
SS18L2	8.0200713036964
OAS3	6.17247329047569
SLC22A11	3.39976920209926
LARGE	4.10352633800978
LIMA1	5.17687711384163
STARD3	3.83498945005582
VPS39	5.28203399190199
ZNF236	4.02131262854002
C8orf32	5.26128333411773
GABRB1	2.89606017426575
ZXDA	3.38707413023847
ODAM	3.35733238703138
MORF4L2	10.5466189670424
FBLN1	4.80041640421517
PRKAB2	3.40825587365664
AFF4	3.5039831612829
HSPB2	5.20140515098131
ZNF76	5.29201726985503
RAF1	6.64404571596506
SUB1	8.81402038778857
MRPS33	9.50292125218474
ZIC1	6.49889435917482
KLRK1	3.67568229204085
LYST	4.11035012578013
UBE2M	5.91347664660561
RAG1AP1	7.37049745063543
ZNF281	4.8110453680075
P2RX5	3.6736842181526
NCR3	3.55783597420485
ST8SIA1	3.5741545130062
HLA-DPA1	9.33280021922524
FKBPL	5.43726886275729
ANKRD46	5.92687552176593
CD248	4.921899215676
SNX4	5.33855509323604
CCR2	3.73905817098226
ZYX	6.10643514504562
SMOX	4.03107098837114
ZSCAN5	4.46026777481658
RIMS3	3.76365237263687
NACAP1	8.99729105331288
DRD2	4.02231480964771
COPS2	8.8797012124736
CEACAM4	4.20324373717339
KRT76	3.29020718256551
SOX3	3.68414655302566
GATAD1	6.0556023446567
AVIL	3.62736021285317
LMOD1	4.22720579356294
FCER1A	3.65662932870110
TMEM112B	6.29936245600111
HIGD1A	8.65619177663005
CALR	7.08723782993036
ADRA1B	3.93863747047835
SNRPD1	6.5408444838357
LTB	5.22549504027822
NCAPG2	5.53086957909632
NEU3	3.46560364404597
KCNMB1	3.74346946714841
DES	4.97624674048631
BZW1	6.98633336410832
ITGAV	7.2686978997614
ZNF221	3.25810663651052
LENG4	5.98888808322127
C20orf3	7.62597131260659
GDAP1	3.20939624766548
PIP5K1A	5.06642921399094
PCNA	7.01028735343835
C1orf34	4.54467843159859
BEST1	3.50462759292794
RBBP4	7.30070906618008
MMACHC	5.6271191531709
REV3L	4.84632030574989
PHKA1	4.65476876059493
PRKAR1A	7.00698345260376
AVPI1	5.92551052482795
HSD3B1	4.24861672766769
ATG5	5.07380178160034
SARM1	4.0862917509817
RAD52	3.85799722070987
RGS7	3.41601815494902
CD207	3.94053396457268
HMP19	3.52507759796976
TMEPAI	5.62622604629349
ARL17	3.80994697498237
MYCT1	3.63215987345715
GM2A	4.74914690818435
SCGN	4.24105678300201
ETV4	4.78517226104026
MPP1	4.27434175051013
CD2AP	6.36023920842009
CCL20	4.32903312886952
CCDC86	5.87678033846636
ZFP30	4.86030840236913
MYH10	6.78370317723342
CTBP1	8.77933803310849
MAK10	4.89113454463285
OR10J1	3.97813410223108
TMEM9B	7.93035890354662
DNAJA1	9.2227667544305
LOR	3.61671518544879
MAP6D1	3.91531675555333
LRRC50	3.71296951710691
PRKX	5.7843854343367
ARMC7	5.32142072565463
KIF5A	3.26164933816353
ARG1	3.4922991732871
PCTK1	6.90469424252392
NSL1	5.67569499673154
ASCC2	6.17041197411302
KIF2C	5.2668930319956
PSENEN	8.55319674546314
FCRL2	3.163683761465
RAB11FIP3	4.70354698006074
NPR3	4.06560069757267
CENTD3	3.91520741469466
KBTBD11	3.30281362906319
HBD	3.09575644250899
PCK1	5.3233327155266
IRAK3	3.67878956067428
OLAH	4.19702856991334
CNNM4	5.25853584324813
MYO5A	3.99619615095478
CYB561D2	4.97019921021573
MEGF8	3.73148632604768
SIPA1L3	5.81458119470469
ADAM10	3.97630898136455
ALPPL2	3.358133507567
OBFC2B	4.70115985463886
GALC	4.2265289088739
LIPA	7.32002664047801
NAP1L4	6.88483278382959
MRPS22	7.9498912593252
GNG4	4.52181918319977
TBKBP1	4.35818382279036
PSG5	3.90388055891761
CAMLG	8.57959837693489
RSAD1	6.17125515159537
SLC6A13	3.80321225669256
AGPAT4	3.85074892619010
ZNF167	4.59407727656865
FAM53C	6.13240370909377
VWF	6.26388165884119
VTN	3.77001898573992
BAD	5.53442258019721
TPM1	6.55191509712195
PYHIN1	3.9664527322866
PDS5B	5.22189977892174
CIDEC	4.84587074338217
CRIM1	6.53419326956077
DHTKD1	5.67373499885986
SH3GLB2	4.12074017083915
SMPDL3A	3.9108318193007
SFRS2IP	7.83670426175642
FLNB	6.00948182129999
NOC2L	4.52586175836245
NRG2	3.32837197496276
C14orf162	3.3223445079731
HMG4L	4.58045065405295
IL15	4.34902672741954
GABARAPL1	4.59896468997394
SPTBN5	3.53098753858227
C1orf77	5.77141974911901
LAT2	4.1148397353537
WDR78	3.71246255818774
SLCO1A2	3.23852879840281
LIG4	3.76748173239832
GSDMDC1	5.92135736990316
METT10D	3.68102013440915
ECSIT	5.82533634756382
BMP4	3.33463541853099
VSIG4	5.22481440894637
DIRAS2	3.75513095809642
SLC12A9	5.04937247485103
MC1R	3.73617542710570
TXNL1	9.66454548192207
GALNT7	6.79883801644142
ISG20L2	5.53479621551034
OBSCN	4.24991086550499
GBA	5.93659597743341
C6orf64	4.63378592385472
ESD	8.65957177232413
PNRC1	6.6568589631559
PPIA	12.6950309240661
VDAC1	6.21606937712165
CLDN17	3.95749433843643
TRIB1	6.66341314800609
MED6	3.78723362372476
TXNDC5	7.82580671349952
CD46	6.05487603369264
ICOSLG	4.08479736060205
RGR	3.93736358223296
DSG1	3.43814398180836
CCK	3.44756126862547
C17orf48	3.52247748957423
C1orf69	3.6179694770765
DEF6	3.52163110893517
SIT1	4.28854521097011
UTP14A	5.57031724452101
RPH3AL	3.81468073617712
NXF1	7.0249490734708
C20orf46	3.29939012723882
NHEJ1	4.45998035780893
SLC24A2	3.88893327938859
TUBB3	4.03910345799113
SEC22B	6.71075504978629
S100A6	11.579915048382
CDKL2	3.08672956370645
TINF2	4.76833689845444
SLC7A10	3.61729224122491
SPRR1A	3.26432504543535
CYP4A11	3.21857875568264
SCEL	3.23448899564662
TES	8.31322765819226
CCDC70	3.14898170512631
SH3TC1	3.91151359570445
RAB36	4.29789162295595
GRIA3	3.40238730831834
CRYGB	3.45134507518370
BHLHB9	4.195111435549
CRISP2	3.57470992861961
ILF3	6.56165235757748
NTRK3	3.36338659389085
B3GNT1	5.06899487403439
ZNF444	5.63974322172193
LARP6	4.21874591220297
FMO1	3.97947098849925
POLR3C	4.79285630931037
FBN1	5.09713968655826
SGCG	3.04954913098327
JOSD1	5.82970705925475
BEX4	6.61654087953621
INHBB	6.05157024532068
TBL2	8.25154395398339
HYDIN	3.69913025670516
RPS6KB2	5.32719009925543
ADRM1	7.89898353935338
DDEF1	4.17566999800368
PEX6	3.90898469512638
BAT3	9.9281430643593
TXLNA	6.52910165045507
RAB31	5.93110006821574
SCGB2A1	9.58166526796664
TMEM187	5.7752353071078
AIP	6.17049235617974
LGALS14	3.09557666336447
SLC6A14	2.98740888366134
DDX4	2.91202643037062
CTNNA3	3.27797649210891
PRRC1	8.0450127073382
AP3B2	3.79844114711358
TRGV7	3.06479357437136
LAMA5	8.1264308301873
PMS2L11	5.09747922229157
TMEM184B	7.06292724349147
AKAP4	3.33142966700991
ZNF292	5.92249049234519
C21orf45	6.0501301322028
ARNTL	4.66120268960597
CTCF	7.56443654204658
CCL2	7.72016429137687
SNTB2	4.62487196530762
KPNA1	5.10734272628861
KIAA0746	5.9712337491016
KRT81	4.56055884408085
ALDH3B2	5.14938880850595
TMEM41B	6.25491428099083
M6PR	7.59160052689608
S100A11	9.7633090316793
LAMC1	7.08100842302561
CCND3	6.4945387221374
COASY	6.01424561496085
EFHC2	3.66172015416705
DOT1L	3.40689980514861
CLTC	10.7398915240608
CLASP2	4.87931064559848
SRP9	9.60847559158685
EIF2AK3	5.85608200628068
GPR88	2.89574352486786
COL13A1	4.79337013040764
SMYD2	6.77025909509519
TMPRSS2	4.01782787076417
PBX3	4.88136848567622
SIGLEC6	3.36362173297425
PVRL2	4.79134345981403
ALKBH4	4.21191383475866
ZNF629	6.10825149199726
NXT1	8.15006721395166
CCDC93	4.49808383074298
TROAP	5.31656438539694
KCNA10	3.79823446290395
FLJ10154	7.49223535165153
ANGPT1	4.93743165431645
MED23	5.64435548594877
RAN	8.96061359095293
LMTK2	3.26226721658860
SEMA6A	3.3410474902035
UFC1	8.9273288472486
UBE1DC1	4.51645208032948
GMEB2	7.02043591166329
EEF1A1	12.6179318238467
PSMD14	9.18130499900027
FLJ10213	4.43777657772129
CHAC1	5.09672753844274
