Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C08_452026
Composite Element REF	Signal
FER	4.60388890190564
TRPC6	3.38502069571443
RGL2	5.71763480021341
ARPC1B	8.36568500811512
SNRK	5.92584116773496
UTP6	6.64165401251172
DNM2	4.33297704474503
GCS1	5.02373202214585
EHMT1	3.62946490602093
GLDC	4.21529540169882
FBP1	4.90523127035758
VARS	4.4663251979932
PLA2G7	5.47910254911155
RAX	3.08081086044646
TERT	3.88911539167216
CCL1	3.14361567322739
FUCA1	8.01633053507826
ALS2CR8	3.37162219071758
CXorf21	5.15031316564260
KCMF1	8.54714471248556
MFAP2	6.2295103443782
OXCT2	3.68733584715828
WWC3	6.32009166530897
SOCS1	3.44650583243599
IL17RA	4.87622605432664
C14orf115	3.89158246006785
ST5	6.97186057016247
STRA6	4.74439657450579
MPP5	4.42410386702797
SPA17	5.12830385776885
C21orf7	3.34029985634248
FLJ10986	4.23424324134974
LHFP	5.97591075072627
CAMK4	3.47146895223968
GALNT14	6.68471352633932
CXorf27	3.44625794655941
CLPX	5.10616993347153
NPLOC4	5.7173122346824
PJA1	6.56390915045352
CPLX2	3.38486054106885
ARSD	3.74250455261776
WHDC1L1	3.3156150595752
RB1	4.82319325752515
PHLDA2	4.6118048087957
C2orf56	3.66193560999399
GUCY2F	2.906303717313
MPV17	6.54928891294643
PSMD4	6.28999366801324
SLC35D1	3.55734543294317
C20orf103	7.66210679942805
COL16A1	6.51789881773976
ERLIN1	5.76751810267816
JMJD4	4.33241344880477
SLC29A1	4.11572903096101
GLRX	4.81138253367715
HIST1H2BK	8.26450631349804
TP53I11	4.60259512046811
ST3GAL4	4.42108902690406
ALG8	7.27307106083554
PF4V1	2.85744317037727
SHOC2	5.49327546347
REG1A	3.17313909927219
FBXW7	4.44154506983974
CYB5R3	9.3597504985044
MINA	6.4409380896822
HHLA1	3.96956024955697
MYST4	5.71467608486343
NR0B2	4.35837513879088
TFAP2A	3.80236519427335
UCHL5IP	4.11551854558192
TIMELESS	4.7261670095262
DDX10	6.33913424164431
SLC25A36	8.17629567522567
TMED10	8.86735595085659
ZNF507	3.02631287158063
LOC90379	3.70615271507966
RAB11FIP1	4.50523841566088
ATAD4	5.70211369885907
PHF15	4.57815947740875
ZNF26	5.00595257717035
KRT7	5.87604802370417
RPA3	6.95384795353425
YIF1A	6.50954137965495
PPRC1	6.03545557503689
PCDH17	4.78292474449473
PHF8	4.0359964851018
RDH14	7.42640015868791
DNAJB2	4.3356648533554
HNRPK	9.40104759091458
PTPLB	7.27224277461039
RABEPK	6.45686084682144
SNF8	6.4017392805
CBARA1	6.60313618633396
RAD51AP1	4.22679934814668
HAT1	7.12217758289351
HTR1D	3.49848720407819
H2AFV	6.38521717696323
OAZ3	3.36925573451319
CXorf48	3.27489920892618
RC3H2	4.68247783685317
SGCD	3.80381599768125
PHTF1	3.89221594274201
CA3	3.47190041947991
PKIA	4.75982917391457
STX10	4.91561673920322
PEO1	5.67014651983181
JMJD2D	3.61961897877386
KRT19	9.87559750810237
ZNF143	5.10495620825503
ENO1	8.05150071328626
TIPRL	7.09711830213514
MAN1B1	5.35100323246867
P4HA1	7.80716946370225
TPTE	3.24428877216925
AKAP8L	4.50938649487723
GPR17	3.04565852357818
LRRC20	4.14315071729041
UBE2Z	7.2618196110231
COL4A1	7.2677089661684
ISOC1	7.25259123327949
RNASE1	6.73542266976449
C20orf20	4.31371771438534
NDUFB11	8.37270806642975
STK19	5.7843527820379
OSBPL2	4.97285107090444
PTTG2	2.9999957864189
GRM7	3.46063512014932
SLC39A8	4.51986249116753
APPBP1	7.60941965757113
STS	4.31271334229762
FFAR2	3.01702738889799
TMEM123	8.65244522396227
GLI2	4.24340311200941
BTNL2	3.41305468221052
ALDH1A3	4.79040766300875
TGIF1	6.79860765964679
SCO2	4.77928903303309
TP53	5.67270329311373
CCDC69	3.59727081346848
ZFAND5	7.60723480465339
ICA1	4.40709177295981
RAPGEF2	4.82416350115654
NAV3	4.45809428729581
EPS8L2	7.74354198948924
ATP6V1G2	3.38452371050153
MNT	7.54055529987301
C6orf145	6.1070701765301
PPP6C	6.7189469108653
OR51E2	3.48335156849357
OTUB1	5.71212350674905
ENTPD1	4.19530852093146
TMEM115	6.01426570937108
STK11	4.34952920635514
PRPSAP2	6.7794702949416
SH3BGRL3	6.71632683363536
MX1	5.9195674153642
PSMC5	8.13095917836423
TTTY9A	3.32722532972446
EXOSC4	5.36880150256918
SETD1A	4.31396067402705
YARS	7.31035719117621
SLN	4.14841420522254
RELB	5.27398435769024
NLRP1	3.94206046681715
LAMB2	6.07313100732545
FNTA	8.15191152697597
HNF1B	7.04995686979239
C14orf139	4.27991913059011
UMOD	3.25559382768522
ZNF512B	5.43678993828614
GPR25	4.06734047601107
C6orf49	9.2590306025751
ATP6V0A1	4.47203445934321
SNFT	4.15304943472379
ZNF768	4.22326170367765
GTF2I	7.56437118108058
KCNN2	3.34779017042145
DYNC2LI1	6.52491899353496
DGKE	3.39636071460491
DNAH3	3.84834298968074
RPS6KA1	5.35582691888848
C9orf53	3.46111444075786
PTPRM	6.77220088822196
MRPS15	6.59271559045946
TMEM59L	4.09885294728845
SSPN	7.1297291986975
IGSF9B	3.51616445870347
CNOT8	5.75889333543556
GORASP2	7.8202448074383
ADAM17	4.67298259301373
CHRNA3	3.48837071969866
MYOG	3.64786296213594
UBE2D4	4.99798700120405
CPNE1	6.27308443935019
AK5	3.48753597861530
RPL37A	8.2944589315283
CPS1	3.19992810131525
NDRG4	3.75354373025697
ALG5	8.20679438911177
NCOA2	3.87701053283104
LOC130074	6.05892071071461
PIAS4	3.53533221970738
S100PBP	6.36191901638499
TEGT	8.94490638573333
USP5	4.91641991410463
CFLAR	5.54659235682776
KIAA0692	4.59322172785804
WDR48	5.176504934904
PCDHGB6	3.03233887779339
NRXN3	4.04084269817468
ACACB	4.2486078973829
CDKN2C	5.3090546823797
KIAA0226	4.51848231743087
TRAK1	4.93091415872431
CUTC	4.96237287369444
AGPAT5	7.15214075898866
WDR68	5.25474247040882
PREPL	5.93290235532925
ABCB6	3.88220886484336
RABGAP1L	3.97459025169563
FCGR1A	4.78677563144958
EIF4H	8.26189907437612
DLC1	4.34423792584271
MAPK8IP3	4.16722425840655
SPRY4	5.90593433039012
RPL11	11.1914927210409
RAP2C	4.0684092847794
ETFB	6.9480737143793
RORC	4.22621739995552
GRAP	3.13972089537473
SEPW1	7.55633063540754
NMU	6.51251431037676
MXD1	2.91668577840567
IFIH1	6.19025421592887
AZI2	5.49822008687087
WDR37	5.03184925055945
SEMA4A	4.78164756500199
RPL8	11.8465080682584
NUAK2	8.15204433429527
AHSG	3.68506196845382
RBM39	8.53295856967853
MANSC1	6.16453671019239
IMP3	7.99247733416226
ARHGDIG	3.6352980955049
ELTD1	4.48894777840571
PRAMEF10	3.50584595193221
RGS17	3.32454906722228
KPTN	4.27331583955696
C2orf3	4.42451436574528
PCTP	5.8261780845775
MRPL42	5.50281541880371
SIRT1	5.74053511174105
MANBA	6.30863885859978
CD164	6.85823944410944
ZNF671	4.33201878694085
GFRA1	3.03237940630071
PRM2	3.01394212127468
IL1B	4.80175028931534
HAX1	7.67459638129713
REN	3.14853864612415
ZKSCAN3	4.27865646506117
CTSA	7.34116995385904
TPRKB	8.92043418370054
UBFD1	5.204530101026
CDKL5	3.5684016188704
HIST1H2BD	5.10220176018528
COQ4	6.41777102298026
TXNDC4	6.02435986947605
C5orf22	5.04476497051707
VGF	4.57211939677974
INPP4A	3.52084596354027
RNF8	4.5593692711644
BMX	3.04839923195961
SLCO5A1	3.83515815989959
PTPRU	5.39332852292432
ATP8B3	3.27811549074237
HOXC8	4.17357558345123
ADPGK	6.15897341861764
IL12B	2.84409207312607
LARP4	4.57146415026219
ZMPSTE24	7.15507807994742
PFDN4	5.40936154096822
KLHL11	3.25464430433961
PSMB3	8.40398836355425
KIAA0157	5.55094378058209
DDX25	2.85215771556006
NCAN	3.63628176220811
RPS25	11.2462800293342
SOBP	5.39975082131674
TESK2	4.59627507834736
DNM1L	6.7104159120954
LOC55908	3.53266411500724
MTIF2	7.52496022997493
ZNF207	8.16820705708143
EXOC7	5.67260543366035
CLEC11A	6.47959760592781
TXN2	6.86277127835256
TOLLIP	4.96289891697648
TRAPPC3	7.09573648603704
TAF15	6.85763053494769
HAMP	4.66559788990497
GRIA4	3.39066177070867
IDE	4.44285265452016
DLK1	4.69219171078356
PLVAP	4.86699107060022
NOD2	4.40649347550921
SCMH1	5.78418421652056
ELMO3	5.01239180908771
GPR68	3.42580251928211
HTR2A	3.13687646382875
FUT7	3.67791283388916
PRELP	6.85117942965274
COL8A2	6.45778840522382
GYG1	7.61306292518245
C16orf68	5.34542920617411
R3HDM1	5.03955197674655
ZNF91	8.39165672710226
LPIN1	5.05181714823494
KRT12	3.87323090574778
BAALC	3.39868929241794
MKRN1	6.50869172512582
KIAA1598	6.61160289505758
ANXA7	7.81293062161568
TNP1	3.82043687072201
WDR13	6.22812714534997
GAPDH	11.6663623917160
BSPRY	5.39388256560228
COX7C	10.5211907755168
FAM108B1	3.6018043328243
PGAM2	3.4919625495803
PEX12	5.36645175618557
APC	4.16387751119636
PMP22	8.34798665306732
TLR2	4.8905002157496
NPBWR2	2.96346569239054
WFDC1	4.65641198775089
MTL5	4.14905026162467
COMMD9	5.53859604809909
INADL	3.91436971102140
GPX1	8.96214451774236
PSG11	3.24552195191659
SLC39A1	6.69125492752466
SNAPC3	4.82347103638425
C4orf16	4.45090741550812
GNA12	4.40303894711885
LIMK1	3.76119693955621
MECR	4.98356738502676
CDC42EP1	5.35131454687016
KIAA0101	5.43053562736246
B4GALT5	7.09105050749283
PIGC	6.46507460727096
LRAT	3.0197897293772
MMP19	4.66991109962118
IL18R1	3.15628448541573
VNN2	3.52830887510960
AKAP11	6.62124893122947
BCL10	6.73471210064954
GLB1	7.40600578075009
DTX3	3.60892830614447
ACCN3	3.36975774010803
MOCS2	5.49216810357851
HCRT	3.17701068532011
CYBRD1	4.59486023955808
REG3A	3.26492961315283
SULT2B1	3.59086740569852
SEPT6	4.24586935078104
MMP10	3.66370445721051
CDA	3.54442786871406
ME1	4.39049502511144
TCN2	4.40039218516623
MGRN1	5.83989095421055
ZFY	2.78986145135437
CHRNG	3.72795347485428
IVL	3.29528409447911
PLEKHA6	3.57825462702027
CALM1	6.59870611871524
PGDS	3.68796999979699
C8orf33	6.33089582130248
CYFIP2	6.34410488340007
TEX11	4.0249110403063
CKM	3.48430073678283
MAP3K11	5.5820544408433
CEBPE	3.48539117718315
ACOT8	4.91694694829507
ESR2	3.13113303186926
OLIG2	3.18516519970689
AGTR2	3.02298423647686
DNAI2	3.24565265333024
EPM2AIP1	7.11332360511442
C14orf106	4.81332998494915
PZP	3.72432232573145
RPS9	11.2560338636878
SIVA1	5.59788535618621
HEATR2	7.59723091085598
CD3E	2.99619184003075
APRT	6.7834153359671
AMIGO2	10.0742260846691
GPS2	5.50755404097776
NOL14	5.03194328668191
TRIM36	3.25448774374770
RALBP1	7.3478807125166
EVPL	4.21881507475353
ITIH4	3.87515435292583
ADARB2	3.63184003721772
PIM2	4.73684626766838
REGL	3.49064195253045
GJA5	3.80505422101516
SLC17A5	4.77635240503882
PIPOX	5.81253428125997
HGF	3.39778990287026
EPHB4	5.10853354939749
SOX18	3.43731014190698
SERPINA10	3.50002867500764
INSIG1	4.68979487601294
WDR23	4.88377538172425
SYNGR1	5.11399852035511
TEX15	3.48239832844571
REEP2	4.80633672037155
CDK3	5.6124593147274
HSPA12A	5.2115572703054
REPIN1	7.27177432187615
ARL8B	8.42104843705814
PDE4A	4.05121524833633
CAPZB	7.69782607334249
SATB1	7.32573928264707
PPM1D	5.9185233481511
VPS45	5.97633887701153
TP53BP2	6.46246470358891
GINS2	4.77483490610891
CYP1B1	4.29858101358405
CACNA1G	3.40891510105673
VGLL4	7.90098239871832
XYLT1	4.04154669736102
BRWD1	4.2574197839012
ROS1	3.20605821057413
BMP8B	3.18570648295184
SLC5A4	3.73809432179975
SLC6A3	3.48637215171238
C16orf53	4.90821769110665
APC2	3.87092003727979
GOLPH3L	7.19292576931678
ZBTB17	4.19025285931852
C6orf54	3.30514217337118
SLC19A2	4.79626106679472
C6orf134	4.17429697214794
C9	3.28007621333682
ZBED5	8.1329068045385
PVR	3.67616348481335
ARTN	3.618755711959
LTA4H	10.0380750204459
MAGEA4	3.71985617898219
IFIT3	4.14761796389161
PDE3B	3.38499936034899
GNRH2	3.71994096604753
STEAP1	5.82289335571765
FLJ10292	5.01561803280222
RPL39L	4.67335760481621
PGK1	8.61353556017861
CCL13	3.68088003335125
RLF	6.10868093754885
MLXIP	4.53040193135963
PLOD1	6.6026169799292
MTFR1	4.87930335301417
NPDC1	7.2768251254044
C11orf16	4.15371313497288
RRN3	5.12178928134559
GPAA1	6.32231383479667
C3orf14	5.1294573869874
TEX264	6.05108577468288
C22orf28	7.72507829464655
RYR3	3.09454841774614
VAMP2	4.57074017516235
XPNPEP2	3.28084126912894
PDE6A	3.62173196960526
SUPV3L1	6.30758244666511
FIBP	7.52895671836329
SPIB	3.44295361709107
TBCB	7.3791747417701
DHCR24	7.75509641410897
ADRA2C	6.7544100502862
MEF2D	4.14681988478983
MYO1B	5.04111919086207
VAMP8	8.99033114029433
ANKRA2	6.07401010925117
TLX3	3.45481723836640
PANX1	5.12226717610312
RCBTB1	5.23361192437805
FGL2	5.74781406047321
CEP70	5.551983019046
WASL	5.38850505451411
DCHS2	3.61600537966216
RNF25	4.52745350064114
CYBA	7.47222130079665
ARHGAP11A	3.47989951582075
PLAU	6.88573825941502
MPZL2	5.67051016746702
MATK	3.80621358694607
EHF	5.65617300584212
CTNND2	4.00518266412066
PTEN	5.46741985128191
ANXA1	9.51927102981066
AFF1	4.72808305661852
ZNF189	6.11693801263492
SUSD5	3.34235481617029
SLC28A3	3.91005270916395
GUCY1A3	4.77520043724162
RASSF7	6.82979937003179
SETD2	5.44823719491482
ROGDI	5.01955068732503
C20orf195	3.44517578699065
TICAM1	4.89690007678134
PACSIN2	6.87676451008359
SERPINB5	3.41117760721653
PRKCDBP	5.19817852832901
TFDP3	3.50215706278771
PLCB2	4.16321048513534
RFX5	5.72426028205986
TXNDC15	6.19797253901372
PTPN18	5.93106543187314
HLTF	6.9024040058444
PKP1	3.61351409034739
NDUFA6	7.23610049209545
KCNF1	4.12177853321481
HMG20B	5.19732184538894
SYNE2	7.62447822180347
SLC22A4	4.34849395182765
VCPIP1	3.75577613668335
NETO2	3.91311055318374
SQRDL	7.71261400340898
BAI3	2.92450346227259
GALK1	3.7247804918476
SERPINA6	3.6364276999332
ASCL3	4.01212391024367
NOSIP	6.27398677568684
HD	4.83919946223863
TRIM23	4.54858441049091
FBXL6	3.7892331318051
FABP7	3.01980805034175
ARL1	6.58247417485104
MAGEC3	3.14641904808256
CDK5RAP2	4.88354486600217
KCTD15	4.41862536482845
CD1D	3.05186294009791
EIF3B	7.2417053603196
KIAA0141	6.24948067612537
BIK	7.54716307361968
PAX4	3.25524400774251
NANOG	3.48102581710203
CEP135	4.27535869068509
ALOX5	4.96550926231872
TRIM22	8.35509241973101
LYRM2	5.85796372559389
GPR162	3.59500849223131
RNASE6	5.7138749047819
GJA1	9.10117790662002
TAS2R10	3.13189572945323
FASN	4.46844083687126
MRPS14	6.93603157906833
HMHB1	2.91657080129696
GPR116	3.88362792302009
TAF7	8.16599094723084
GK2	3.38422093058547
ZNF219	5.0790504651259
AMBP	3.34162143180224
CD33	3.69915462076343
RAB3GAP1	5.61751275327511
NXPH3	3.95846244504956
KIAA0953	3.72688772183907
CROCC	3.90955931443903
CCBP2	3.69602938123154
GPX7	5.15967212141326
TGM2	5.04586362432198
STAM	5.87635300485141
BASP1	8.12670589054563
ZNF202	4.37376020859393
ACTL6A	6.43749912182452
POU3F4	3.68462514538661
ARHGEF7	5.32337958597593
SLC23A2	4.20972985005106
TBK1	5.30818888418505
CRYM	4.06423177370761
PKD2	7.15552206924878
STX2	4.38620378771187
ACTL7B	2.97884659339971
RPL29	11.2933581199254
NR1H3	4.89023885308569
MPPE1	5.22982774269775
CLCN6	4.87311729526295
C16orf59	4.15936369901396
AADAC	3.76484233994659
SQSTM1	7.70861379309252
TCP10	3.96165820303280
BIN3	5.53550961744392
DEFA4	3.47327445039111
HPS6	5.23731311360059
ZNF197	3.70398222964858
MAN2A2	4.89421262746256
PTOV1	4.713380221526
GABPB2	4.24537165241373
KCND1	3.33558935098644
RNF208	3.6326302878543
PTPN11	5.25938122985951
ZNF274	6.44996106831611
C7orf26	4.66719136350937
ATF3	5.92660483337181
UCHL1	4.96818478228102
APOL6	4.57154863279627
PLK1	3.98385533509929
NPHP1	3.41336761358086
DAB1	3.61751723715627
MLL	5.17826319082793
ANKRD15	6.46948345837305
C1orf218	5.44084800888797
DDX47	8.8442675769804
ATP8B2	4.92366524743476
ANXA13	3.50914736942189
RFTN1	7.86061843352838
TAPBPL	5.42213754458705
BTG1	7.80252080238234
DPP4	6.03501283084133
KLHL23	5.04446999819319
APOC3	3.67516194960718
NPPB	3.42804574716842
ZNF148	6.72344305533102
CNOT4	4.17289212677235
HIST1H3I	3.06791796735417
IKZF1	3.69060154505865
ZNF141	3.53436107009770
PSMC2	7.73387730066362
APEH	6.60809596428269
GGA3	4.64201829992509
OR2J2	2.93315448153946
KCNA2	2.87343228416756
ZNF749	3.31756663298965
LPGAT1	6.0933761355732
TMEM159	5.33732095891543
PCYT1A	2.96855351225476
BRMS1	5.08966625861155
CHST1	5.94547491431985
LGALS1	10.0124134639185
THOC2	6.73470238563234
TAF1B	4.91041152723673
GPR173	3.25971036833721
CASP10	3.89594585207058
COL15A1	5.37010389041263
ALK	3.40516198320947
GAN	3.31372767708856
EXOC6B	3.38927566170788
PCMT1	6.91569487060165
HIST1H2AE	3.49724433579969
VAMP1	3.92821925503808
HDAC5	4.40282185360993
SRI	8.09461091271386
HLA-E	9.45415003781049
SLC25A32	5.91190916179956
FLT3LG	3.46873353284686
WDR1	7.01389340646531
ATP1B1	6.98943278793658
SGPL1	5.70757862120227
AFG3L2	5.5639831411386
C5orf15	8.17820300055446
SWAP70	5.62085196078158
UBXD1	5.59848191798033
TRIM31	3.23199442264795
LILRB4	4.01542287948699
GSTA4	7.56181862584783
ARNT	3.90846986164444
CDKN1B	7.99374538311528
SEMA3A	4.86513016072878
FOXC1	4.61162326779231
HIST1H3B	3.76499010603158
BTRC	3.55124203975321
LSM14A	6.96246872475771
IQCH	3.03475380109532
STEAP3	5.55294132746385
YEATS2	5.95872297477659
CABP5	3.5511285418582
TRIM3	3.7235858534676
FGG	2.97097818897354
ABCA1	5.74049445200334
HNRPM	7.50964780799502
PLSCR2	2.97285562738942
JTB	8.45927288555332
PQBP1	5.88409187302945
CLEC2B	6.44033186800648
EDC3	3.69821418739664
REST	5.27704428792202
THBS3	5.73962292585279
EVI1	7.70033356125167
MGAT5	3.58524016865239
TSPAN8	5.07735882745077
DYNLT1	8.8440462776693
MUC1	8.12787596500789
IGSF1	3.21488321551616
TEAD3	4.7912795618367
ATP13A3	5.336394869182
C3AR1	5.75074562161512
STOML1	4.42320954182911
EFNA4	5.55339621903134
HAO1	3.28447903819015
USP24	5.4190673955641
TWF1	6.01148491308629
MRPS17	6.29305874807631
MYH9	6.93051276149151
C9orf9	4.85579380622256
LBP	3.46694237249808
FSCN3	3.64336156544186
BDKRB2	3.76968391547658
HSD17B4	7.70191230202099
SEC31B	4.4615914790215
IDH2	6.2997919991225
SFRS16	5.98022361987739
AICDA	3.01930498750509
RAP1GAP	5.58169422687107
C1orf56	3.69921574095965
DCLK1	3.94383687355987
MEF2A	4.99446229304888
ASF1B	3.69254473663223
HTN3	2.73577436342146
ADAMTS9	3.22620005109185
COPZ1	7.58757232587584
SLC4A3	3.27760879034171
TAF2	6.80835728175824
KATNA1	5.47374253166785
STIM1	4.24179815664658
TBX2	5.14340470208122
FOXD3	2.80951546934312
RPS4X	12.5176048770081
PODXL2	3.68772252230118
C1orf176	3.20557447437321
RPS3	11.7927378772249
COL21A1	3.36289761182469
RAI14	6.82074487827212
LRFN3	4.5687512526557
SRPK3	3.68919309800286
FKBP14	4.89092235978516
TNNI3	4.2726630988964
CXorf9	3.71506880771285
REC8	6.74286439013791
HOXB3	3.90912692899647
SGCB	5.33071067220355
FRAT1	4.87147843142946
CLP1	5.82533508580258
MORN1	4.83616441757171
DUOX2	3.05766771623798
TSC22D3	5.17566740948078
ARHGEF2	5.75803417871332
CASP8	5.35667467672998
PRKD3	4.85098140448008
CFH	6.73768430259733
NRIP1	8.62827086559094
TRO	4.45753618841578
BNIP2	5.90733584730419
DHX30	5.29262312336563
TBC1D22B	2.91532861019436
GJA8	3.73630530488236
GPR52	2.87176830874314
FGF20	3.05377544274431
CASC3	6.95402711391992
METRN	4.98994048550874
KRT3	3.3760404457219
ARF1	8.24770721400399
MOG	3.46534394573627
ATP7A	4.31903147765409
CCNG2	5.14162586884037
PLCH2	3.74903803348637
ITSN2	4.33243407371479
GIP	3.38235647251184
LOC390688	3.30630663713449
LOC89944	5.86661836376877
PSPN	4.10935770883381
HOXB13	3.2549511772389
MTMR8	3.58136380802577
UBXD8	6.03548779372305
GYPE	3.10648131243968
SPAM1	3.33613426949709
PPP2R1B	4.14062416419255
CNN3	8.0184129559122
JAG1	5.05129890205625
HIST1H2AL	3.09731766340650
CHGA	3.28359383934505
CACNA1B	3.37918214683008
PAPPA	3.73162076953518
RAPGEFL1	4.20635845103026
RHOA	10.0296193545459
CYP4F8	3.3550464338833
TRH	4.12181488686397
DCTN3	8.3018140514973
NT5C	5.25367280652276
ZWILCH	4.22625606658745
SLC1A5	5.80270222537262
CALCA	3.2901347486932
VPS41	5.22615094385518
SYCP1	2.79503707646656
KIAA0174	7.94271261575018
CXCL11	3.25186333053988
ZNF639	4.61963431360504
CACNG4	5.38227506184934
TNNC1	3.46573229260721
GFI1B	3.19901222972076
C11orf58	8.63680138368097
PSCD1	3.99462905757749
NUDT18	3.48691466782596
CASD1	4.9917558046016
LPPR2	4.14798494139273
TTC35	6.56683946649268
SMC4	5.97171035788617
ZNF771	3.49464455409206
TTBK2	4.11430694336909
GJB3	4.258287824778
RGS19	5.59725126018943
SFRS3	8.25731345434413
HLA-DQB1	8.02253917165643
SCRG1	3.59264545378992
NRAS	4.27545659411323
FBXW2	5.7651768161859
SIX3	3.32727975019779
DUSP26	3.8153320841594
HDAC9	4.74780002933656
ZDHHC24	4.30697825647056
OGG1	4.72685145576732
DNAJC3	5.05477520183328
LITAF	8.25876168268763
ZNF410	6.28234372059686
APLP1	4.17581068485034
AFP	3.11718507867523
OR7A5	3.32900300831162
ZW10	5.34513963558157
DLX4	3.54965390105367
TUBA1B	11.0391807872168
MGC70863	5.30220311411927
C12orf29	6.27296929466848
CRY1	5.39125591577988
OR1D2	3.24163030437868
C1orf25	5.12935739015372
PHOX2B	3.83584022136299
CUZD1	3.59112418891305
SCAND1	6.23602952479922
MYT1	3.62149656309723
VILL	5.03936522244624
PPP3CC	3.71807188483871
GOLGA1	4.2436522498098
ZBTB43	4.98202777760087
VAPA	7.74201568350637
MEA1	7.37900851461778
STAP1	3.15562412886450
PIK3R3	4.17077136639409
TGM5	4.17312094769906
SLC34A1	3.53061993978492
USPL1	6.17143414308056
DLX6	3.29845991504146
FBXO40	3.55037502748794
NKG7	3.92719282838291
BRF1	3.9353661502369
CCL27	3.62236500689838
EMP1	7.66631200104884
ACTR6	6.03969119003095
PFN2	9.2303550210138
MYBPH	3.36136005632366
CHCHD7	6.13851164643629
TCEA2	6.28481294770975
PPP1CC	9.71606417664138
COG2	6.33225554237266
FLJ20294	4.3502682964045
TARS	7.32444619859718
ARHGAP28	3.6526609752975
TRAPPC2L	6.9149025114662
CCDC109B	6.16887437826282
LGTN	8.48562874524053
KCNB2	3.14509067488262
USP13	4.96639296932016
RPS2	11.4655097345615
C17orf75	4.69858407602248
FBXW4	6.5611585665244
SLC2A8	4.81499202785072
WT1	7.45422372616604
SNRPE	8.13735970781629
LEPROT	8.58491159295833
STK38L	5.56279417735775
CUEDC2	7.37843139773127
IL13RA2	3.01244381423661
DDX42	6.74839382651469
TXNRD2	3.69584327160178
C4orf19	3.59238802869288
TNFRSF4	3.78035413394079
AOC3	4.98688936047839
MTHFD2	6.54917103002895
KSR1	3.39011239509811
SS18L2	7.26398721897776
OAS3	4.63365257731126
SLC22A11	3.28161497449171
LARGE	4.181606037191
LIMA1	6.26591215720223
STARD3	3.89581811841791
VPS39	5.59834186002344
ZNF236	4.03083751199628
C8orf32	5.2473958986006
GABRB1	2.63308668727936
ZXDA	3.08700015396639
ODAM	3.40319670638657
MORF4L2	9.79518098932062
FBLN1	6.30943125004212
PRKAB2	4.10893627899585
AFF4	2.93840406981445
HSPB2	4.51978200429177
ZNF76	4.88522018278877
RAF1	6.18429984392757
SUB1	8.59483040499753
MRPS33	8.2460500521459
ZIC1	3.16001465013926
KLRK1	3.81282616203474
LYST	3.84108545956084
UBE2M	5.41712948361462
RAG1AP1	5.80420439858162
ZNF281	5.37855390390741
P2RX5	3.56923746803634
NCR3	3.83050234439276
ST8SIA1	3.44047951861457
HLA-DPA1	9.663155991341
FKBPL	4.74557513678551
ANKRD46	5.45880509052985
CD248	4.68502271007056
SNX4	5.49552972290477
CCR2	3.85594708298892
ZYX	7.2363551278953
SMOX	3.91628596116387
ZSCAN5	4.01741196788543
RIMS3	3.68502677502085
NACAP1	9.02738263158655
DRD2	3.93437629550629
COPS2	9.09891573783204
CEACAM4	3.89484264421371
KRT76	3.4518781638004
