Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C05_586182
Composite Element REF	Signal
CRTC1	4.03983072448207
LY6D	3.2113726419198
CPT1A	3.27761616799596
ALMS1	5.74749714883843
LMO1	3.40401981804476
EIF3I	7.78046998247923
DCN	5.99247742060314
PRB4	4.48625232879629
MCM3APAS	5.6900809071484
SUCLG2	7.00542975264212
FOXF2	3.06656290177829
MLH1	7.55189057875075
S100A12	4.46839932019177
ABHD14A	5.1319952366171
DEXI	6.84420253191748
ACTN1	7.57926529061052
AMPD2	7.09133756192361
IFNAR2	7.41032932433674
CYB5A	9.21477992827688
TLOC1	8.1914731422492
NRBF2	6.46383826933315
MKS1	4.36797976646881
P2RY11	3.08032358638380
CX3CR1	4.69533609922152
PDE1B	3.26486863817443
KCTD3	6.3060717051415
ITGAE	7.26998200161233
SLC30A3	4.26229058980209
KISS1	3.59386420611274
PLP1	3.10387029548254
C14orf2	9.53842412130447
IFRD2	7.18456303116485
ANKRD7	2.87815889551545
XAB1	8.04976099010151
NARS2	7.56002851628974
TMLHE	3.90098930623807
SERPINB3	2.81278837067002
FAM127B	6.24503893575667
ZNF391	2.91842243952492
ABCA5	5.19985188823111
DNAJB14	7.27215234331876
TSFM	7.10823075030594
WRB	7.74685020359505
ABCC8	3.34545560172465
MAP1S	4.96019350111485
BPI	3.25215158986815
TTC4	5.98652207625103
BNC2	6.3586796357762
HIST1H4A	2.98776171957426
NDUFS3	9.55055046781866
WDR3	7.3619969002366
MAGED1	9.26936699109069
TTC33	6.14535971286768
CPN2	3.58386804672033
STMN2	2.89150412430551
PCOLCE2	3.06130443899104
ROR1	3.59539260301277
HSD17B14	4.50380439114273
SAMD4B	3.51895600467612
HEXA	7.54700970389394
USP39	7.24503095425774
HNRNPU	5.37556223017565
NRD1	8.30977941479876
ATXN2L	4.27673384518311
MAP2K3	4.42211328552357
FLT4	3.75689811912344
OMG	3.41236477944938
SCAP	7.0394338357064
ELA2	2.84768841313561
NARS	10.5883786147206
PRCC	6.08556581970856
ZNF675	3.10786820120594
VENTXP1	2.88154455409924
CALCOCO1	6.22487724764393
ZBTB32	3.63313437074741
RFC5	6.42800432991709
BRAF	5.53893356652534
PAX5	3.47646798473692
MGC14376	5.05362763958469
TNFSF5IP1	9.85132166302709
PEBP1	9.49131524837613
AAK1	3.80735226860855
FBXO2	5.19728029540432
RMND1	4.8096732517207
IGKV1-5	3.56098755911393
COL1A2	8.96564884953488
SERPINA5	7.67215532417593
GMEB1	4.51527586037195
AKT3	3.30688358124743
AANAT	2.75276864944606
CRB1	3.07646186563478
C19orf21	5.40157680491664
UBR4	8.24698640714612
LTBP3	6.99879097144992
AMHR2	3.51877463900923
CTTN	6.91054126910971
UTP15	3.42700522592823
C20orf39	4.04197992399119
MYBBP1A	5.53982605303039
HSBP1	8.98801059566084
PROCR	4.88577307047255
PHF11	8.73737856858749
PASK	4.30301981820561
RFXDC2	5.06364177911218
KIAA0467	3.95847288838261
NDEL1	6.66503875478337
USP8	6.77639477766199
BAIAP2	4.10624422958130
SI	2.8423225261696
ARSJ	6.02382117552
GULP1	4.61360907225931
KCNE4	3.77728923231987
KCNS3	8.31933818942541
BAAT	3.61541557251073
DKFZp434K191	3.17680286831042
MBD1	6.39913812493951
ITGAL	3.60558249026842
WDR73	7.11596773437823
ARFGAP1	5.34544003517634
ZBTB40	5.05410877275914
CH25H	3.1792978884148
LOC81691	5.17557802645879
CYP4B1	5.88622842226639
ALPL	5.00566891869712
FOLR3	4.00020309721436
CHST3	3.53294632669711
TRIM62	4.17669925289334
MAP3K9	3.16951340736064
ABLIM1	6.2219426903213
BTAF1	6.71527392831936
MAST3	6.6844429094551
RBM35B	6.6355172012024
ANKRD25	6.28961888622798
RYBP	7.96170756597668
UQCRC2	8.47947376513432
TTC26	4.04374506720325
ZNF22	7.67690175518838
MAEA	7.61078470890405
RNPEPL1	3.78152940977001
HYAL1	3.95912235054128
PSD3	3.32320927814281
AGR2	3.63545686465125
HDLBP	6.02710484371084
GNB3	3.59870657298734
HECW1	3.52691014429385
ACTR2	8.66434148431705
HMGB1	10.4574268473701
EDG1	3.77933763229663
HOPX	4.90146041312922
ZNF304	5.36056340497834
OR12D3	3.51032328179381
METTL1	5.88135420134644
PSPH	5.15158317109245
SOAT2	3.30641205894997
RAP1GDS1	6.33092125351753
CLCA3	2.92685055397354
DARS2	4.92337028809561
CDC25A	4.83073375666606
RCN3	3.87413393169951
CREBL1	4.38192178927639
PTGER3	3.30869940000000
USP29	3.91527690500745
ARHGEF10L	5.80609398403701
ADAM30	3.05983012641635
ATOX1	7.30728795813998
KIF26B	3.45781545267074
C17orf70	4.74676893069719
STT3A	7.49499238990542
ZNF225	3.04741884164020
DNASE1	3.22973798648361
C1orf106	6.8876223400619
PTN	10.8709858636209
RAB6IP1	7.18628973443143
HECA	7.65768861524427
RAE1	8.09586587631866
TNIK	3.13141677483709
RNF122	4.61901485822649
ACTN3	3.42307024646488
SLC22A18AS	5.0693404421815
CCNA1	4.54002560951752
ELP4	5.89174950035155
FAM65A	7.46583353456987
IL26	3.3118870072719
RYK	6.69859318955939
QARS	9.28853957868392
RPL10A	11.5148677662294
LRP3	4.82291941124861
OR2S2	3.07628700645874
BID	7.69590708028897
IRS4	3.42082247460589
MACF1	7.53971283651531
CXCL14	2.84704472575875
SEC24D	5.40034110546644
LOC374395	4.20057642349735
TGFB2	2.96415813524138
CHRNE	5.70660087941078
MDFIC	4.43631047347903
HSPB8	4.7989758174723
PRDM14	3.57166736289972
MNAT1	5.45531555483588
ADD3	9.48480310784052
MBNL2	4.6523235487376
KLK6	5.32597446393405
ATP6V0D1	9.26912396756303
MTA2	3.47202367213693
TMEM111	8.8412703528463
KIAA1279	7.55595902696153
LZTR1	4.74838635309051
RAP1A	8.09410443226654
AXIN1	5.72700212544947
POLR1C	6.7402669422006
TRIO	5.57788827810443
NUBP2	5.89464710017698
ID3	4.88426490737918
TM9SF1	6.35578485390412
POU4F2	2.94122567629987
ZNF473	4.55870283576589
IQCK	6.91776039854062
MTM1	6.55021871026539
GPR107	5.93232524474193
CAPN3	3.70683397100778
FLJ14154	6.57831233577336
RECQL	5.49475245319032
AP1G1	7.09637801276836
CTNNBL1	5.47016955462325
ENPP4	5.43265836801281
PADI3	3.30341705699745
ECHDC1	6.42530273904163
RNF170	6.26900964815297
SMARCC1	7.30378604262064
C16orf7	5.5333327031232
CG018	4.34447634188779
GNAI3	7.60893214019025
KCNE1	3.18966306520026
POLG2	6.64386950804973
CD4	5.17139947666855
EBI2	5.12340533130666
IRF1	8.85105882535705
TPD52L2	8.37305032255863
PTPRE	5.80215295641271
PTK2B	3.91205522049538
SDHB	7.72513614158882
SOX4	6.38214231435281
TSPAN3	9.69842934905222
RHOF	5.71360970349651
SH2D1A	3.27076269152989
PTPLAD1	6.4909283435822
DUSP22	6.83681548019726
USP20	5.09093408725226
CALB1	3.22893917421686
DERA	8.37610630722841
TMEM118	4.18074552293121
MCRS1	5.68770778761689
C18orf8	7.15737130067114
FLJ10241	6.05116130239281
GINS3	5.77221387844966
C19orf53	9.03501400585411
TPP2	6.61867036492624
GJA12	3.83926492550737
PKD1	3.95724899930812
ST6GALNAC5	8.38453701660324
JAM3	4.5933780142034
CHSY1	8.04004468455426
LAPTM4A	11.0088004574108
TRPM8	3.57449605713498
MYOM1	3.75987883939598
PHKG2	6.40092932463544
EXT2	6.91076595662809
MOBKL1B	8.44117460417934
DIAPH2	5.36722876365169
DOLK	5.75360758748973
TUBAL3	3.76520191142677
CRYZL1	6.66784233356687
CLN8	4.05952386093951
PTPN12	6.8222912252131
ABL2	3.41209829047719
ACVRL1	3.62836554849536
C14orf156	8.3036327745531
CRY2	4.88630183463796
PTPRZ1	3.43125120742319
LAMP1	7.24809043517636
PNPLA4	5.90676501987732
FCGR2B	6.72532912135524
DIP2C	5.11449441200105
RXRA	4.64963663949639
MAP3K5	7.1033941110371
PDLIM7	3.83909275362731
ALKBH1	7.03192394164765
ARL14	2.74698404280278
SNIP1	5.02814450163526
CLDN11	3.77981051285123
TIMP3	4.68728671779248
CIB2	4.0089679656988
HRK	3.3143709560139
MXRA8	4.50940147665858
RGS3	4.62667200051586
SPAG16	6.95001197965026
C4orf31	3.43535653444619
FAM5B	3.23263610817256
ABHD4	5.33331493285177
ARHGEF12	6.31825951609408
CCR9	3.51201980996798
NFATC1	4.28178021938799
RAC2	5.73751999409286
GLUD2	3.38525773410357
SEPT10	7.06048418811485
UAP1L1	3.32054262553874
RPP40	5.50493994471904
SLC18A3	3.19463889180617
YOD1	2.96459214234456
RALY	6.5252983243311
TBX5	3.44506335748468
NAPG	5.39498935909467
C14orf45	4.30063604062446
RHD	3.53711943883646
HMOX2	5.35940507223915
DBNDD2	8.22247433189083
YIPF4	4.95249474288393
ZBTB22	5.10363470386517
THAP10	6.64534003570444
ANKRD10	5.65731419675821
PLCG1	5.24320391609008
TAGLN2	8.73616871609208
SLC16A7	3.16056975881727
HTR2C	2.93335190010146
TSGA14	3.62817105796435
MDH1	9.855733935487
ITGB4	4.31465791805941
DCBLD2	3.77377930087853
C5orf28	7.63025823615474
YTHDF3	7.2769747386568
FMO4	4.17038492438762
THYN1	6.91738865231995
OTOR	3.17701038107111
PGRMC2	7.28463675476949
DRD5	3.03939936213479
TMEM30B	7.13104273117301
PAQR6	4.27158826591182
UBE2I	6.26845005169434
TBC1D5	5.92984613583755
C8orf70	6.51744364664647
HRH4	3.14520062883814
ANGPTL3	2.90120333086127
MYO6	7.17598134820335
GLRX2	6.78146227407814
ATP11A	3.92058183507080
MUC16	10.0460756921537
SLC25A5	10.7379239758584
MYO1C	6.97301360584427
RBM23	7.12303078373059
FAM89B	6.7973377632991
FAS	6.43844618849248
KIFAP3	6.46778264442073
NGFB	3.44133078130257
C1orf63	8.27577086327046
PERLD1	4.77549806011903
GLRA2	3.64744096903802
BTN3A2	6.18776585780253
C17orf59	3.51340063470800
HSPBAP1	7.22121597357008
CSTF3	7.0105639591969
PRKCI	8.22441199980712
OSMR	7.68013059424206
SOD3	3.78399785280647
ZNF574	4.63641685745598
CYSLTR2	3.42547613873367
RPL12	12.2712693791410
WIZ	4.92286382929531
ALDH4A1	3.93619534923048
CRYAB	6.5424823744674
RNF17	3.54255215883531
NEIL3	4.45827267812778
COPA	6.62464309405939
KIF11	6.15472958777118
SLC26A3	2.95877597761290
SKP2	5.50090726614014
ZNF175	4.97543456564525
PARVA	6.9076741650479
JAKMIP2	2.77545033607324
C8orf4	6.33519910156947
PTHLH	3.07701664222633
RNF34	8.22745289636938
PKLR	3.14337714121033
PCDHB17	3.05375671963905
CD36	3.54249453679132
CCT2	9.30884255086559
PRKG2	3.97654541977539
ARF4	9.44036203304992
SIKE	4.39600682313116
ANAPC13	9.35889529343878
MBTPS1	6.36498315522211
SLCO3A1	6.79773038529086
ZNF692	4.89040038952209
GPSN2	7.25175760176106
NCF2	5.45369200601869
SH3GLB1	8.40554869304243
SLC12A6	3.54093125136399
MRPL48	8.03043999340857
HMGN3	9.73181360881137
SUPT5H	5.51886130367461
XRCC6	8.91662419117323
SOS2	4.45976291299015
PAX9	2.96179313029851
CCDC99	6.03743417868121
NNAT	4.12314037896175
USP16	7.72019686329066
C20orf42	5.99673887959927
LARS	7.03885169084599
SCML2	4.82530257080527
BCL9	5.92479764649304
ABO	3.23013128851354
TRAF3	4.60342724519283
LETM1	4.43691228875469
PLXNB1	5.35001788215548
NIPSNAP1	6.52046042442294
USP10	7.7823887907866
F9	2.97917090777474
CNGB3	4.11813821747572
LIPE	3.38309819305911
C12orf52	6.02491289972876
PI4K2A	4.43181421087076
KIAA0515	7.02264414416152
MED8	6.04878485033809
TEX261	5.35305836374623
STAT4	3.51081920886034
LY86	5.23723243031998
WDR32	6.50639039714913
FLJ13611	4.88000551585603
SNRPA	7.72299113264194
ZMYND8	9.76265109626927
GATAD2A	7.8981082129135
PDXK	7.66133851619363
PTGES3	10.4430087766138
C7orf42	8.83191789422574
TAP1	9.92483524193938
CYP11B2	3.24036074388366
ETS2	6.22547400525134
C6orf166	4.04674684045854
PRMT2	5.85015726303458
PRDX1	10.8520395749873
FGB	3.37879610742552
INTS8	8.1326337083874
COX17	8.19868647962119
C16orf33	7.69538176903073
EPHA5	3.15817805342662
PIWIL1	2.93415840569075
FOLR1	8.64740363800374
FREQ	4.77199524438497
KIAA0082	6.70222004196228
TSGA10	3.32066202237519
TMCC2	4.10510028463133
TCF12	7.59987369344018
FAM130A2	3.35433279309038
MYOT	3.03491849097829
HAL	3.2022872173672
POU4F1	3.01209611139774
SNRPF	7.5917774156441
BCL2L2	5.6242152573027
CUGBP2	5.33006355767364
EMG1	6.71798939263953
PRRG4	6.99459841647251
HIRA	6.33517333566829
MERTK	4.20258585233071
BAG1	7.17908660299565
MYNN	6.06804971261716
CORO2B	3.44521393523664
ALOX15	2.80128948133697
TBXA2R	3.56521320370693
RNF144A	6.82909614977513
MARCH5	6.88861784850302
CST1	3.03374342608233
NUPR1	8.0614712349677
DULLARD	6.57941377328175
DCLRE1B	5.69861629105782
ITGA8	3.76786357461426
CCL7	5.06276407366014
TP73	3.39382680439556
PRKCD	6.43140208584217
NDUFB4	10.5291381195603
DSC2	4.76514817874467
RBMS2	4.45308081940993
GRIK4	2.90021204883989
TMPRSS6	4.26535579350476
GLB1L	4.12003390417028
COL4A3	3.13150469713716
PUS1	6.36540895378336
MYO10	6.96814320085519
PEX1	6.20434009300018
OLFM1	4.59212314199024
RBM19	4.2493218178943
RET	3.27640899406595
TAPBP	8.07737659473847
RUNX1	3.80414678040234
IL1RL1	3.6536508077305
ALX3	3.54761261310055
MID1	7.92194305924032
C14orf138	5.37188137628334
GPR64	4.10640495172935
SNX10	6.3249508575514
MYO16	3.77781564833428
DBF4	7.50280655854691
POGK	7.84778426300059
MAPK9	5.82296510451369
RIPK2	8.26511395375214
LRRC31	3.09801987088528
C8orf79	3.70155870591745
CLDN7	8.45211942885221
EFNB3	4.37894172743296
GLP1R	3.52107117332878
CSTF2T	5.9971843920268
TRIM37	7.17936365247132
GRHL2	7.24511323413707
IREB2	4.90396125860405
GRSF1	6.4837423551376
CNR1	2.94290899917501
ABCC4	7.35449435483313
DLG3	5.30761815921369
ZFP36L2	5.44473359795254
VGLL1	4.63550114860488
IL1F7	3.10992436419263
NR2E1	2.96780681316776
MS4A6A	6.09718727782089
FTL	9.5249185154244
DYRK2	5.95706536622838
PCLO	3.32558695692351
ARIH2	5.57084774097184
PCNX	3.64739573248431
ANXA9	3.38315990897169
SRR	5.38245859219565
SCNN1D	3.16102975081410
NOL3	6.6084601376858
IFITM2	11.1947708289721
ARNTL2	7.34493450483369
MRPS18A	6.54344795640433
ASPH	5.05212273163092
PVRIG	4.05460150284369
CPA2	3.37510812331206
LEPR	3.16640032914565
SH3BGRL	8.26250379911986
C16orf42	4.67772082430999
C9orf6	7.09567774159393
ERN2	5.68309399041356
SYNGR2	8.98042594630506
CDKN2D	3.44253301964326
PITPNA	7.10050257989259
PRPF4B	6.19546187439015
NRBP1	5.0826860451215
SLC43A3	6.45140419120442
SLC25A22	5.18979274409474
ILK	7.40326029943195
SLC22A8	3.49549641993310
SEC14L3	2.81653292933813
MRPS7	7.15914208075667
SLC22A1	3.09492801684679
BTN2A3	3.87559478977391
RASA4	5.49492282945152
PITX2	2.73648523545433
CCNL2	6.77816427940519
GJA4	5.10271789920229
FABP3	3.78166047044875
MYBPC3	4.15910018661389
LOC728215	3.34055182711206
TRPV2	4.04172999500162
NIBP	4.97873803606484
CDADC1	3.25684703688086
ZFHX4	3.61530656366806
TFPT	5.61965804309552
TSPYL2	5.2120041128168
EIF2S3	7.63314878636936
ABTB2	4.62928624097761
SOX30	2.92934302938072
VBP1	8.93459613196747
DKFZP564O0523	4.67329613415145
MORC3	6.52514452452701
BHMT2	3.11607628058115
FZD7	6.16369942207705
CDH18	3.59812316976352
CHL1	8.59059515872924
PMS2CL	4.90452015006782
TBC1D2B	6.2348421301836
FA2H	3.19081604440848
TTLL7	3.13007513825932
SPOCK3	3.47012709442705
SLC13A2	3.83486922020233
AIM1	7.1000214312872
GSN	6.32957354909887
EGR2	3.84961221844236
SMARCA5	5.52429540271177
GARNL4	5.41549447079335
WWC1	6.95330696368975
PLEKHG3	4.2691159754893
PLS1	7.51412216383031
DGKZ	4.9770952405309
EFNA1	7.69605432850137
ANK2	3.37817775306964
PAGE4	3.02306141899072
SH3GL3	3.46044652206514
SENP6	5.91047328875127
AKR7A2	7.1127625780002
FKBP10	4.41423566535924
RIF1	5.78938847109459
PRLH	3.13628665558344
VLDLR	7.03762369643805
VEGFC	3.87832843276975
LARP1	7.63827371552283
SRBD1	4.33953103960272
DBT	5.3516259288915
ITGB6	4.9073584959832
CGGBP1	5.41916682095594
SLC1A2	3.62978093442106
INVS	3.79162763737327
MPO	3.38642129100148
ZBTB16	4.50732900991965
TADA3L	5.44191645324263
MOBKL3	8.48559373896162
PDGFB	3.51403485270331
CUTL2	3.08615096831107
RFX1	3.11523816819041
KLK2	3.29447898440516
VIM	10.6443617576913
REG1B	2.94176217175089
SUMO3	8.72883726554485
UQCRB	7.59857278367263
MLL4	3.98682332217072
LGALS3BP	8.86535920046366
DKFZP564O0823	4.96375503689917
MRFAP1L1	7.45738826917013
SPR	6.99069823513252
HOXA10	3.73262745453484
NGB	3.2634567620586
LZTS1	3.25747157895244
ABCE1	6.77172067121871
ARHGEF3	7.52081371934714
ChGn	3.89463146660982
CSNK1G2	6.98715808178153
SUPT3H	4.56954518064738
GABRB2	3.94685220920724
MGC72080	7.5355836552646
SLIT3	3.53288808196462
CD27	3.94553849698863
EGLN1	6.42990625128662
PEX13	5.8168447979768
MAN1C1	4.742057534307
RWDD3	6.1868694262673
GRIN2B	3.32665111662351
HSPA6	4.655690774788
ATP6AP1	9.02570243057296
NR1H2	5.15799540575458
PDK2	4.00073675750275
PHC2	7.39629368052864
LIN7A	3.16870991018973
SLC38A2	9.77885437260052
FAM83E	3.56370426021679
SPHK1	4.44737738609453
TRIM26	7.93317654836757
C18orf24	4.08916596108161
C15orf29	4.75640748642918
ADAM9	8.75160504260875
RUVBL1	7.19985278664062
TMUB2	4.57234460881349
APAF1	3.73541161662129
GPR176	3.56786372480054
MYH11	4.09320009014282
NEK1	4.19493716080077
MPP2	4.0042950583061
TNK2	3.86983233947202
C12orf24	5.99973606848146
MATN3	2.91158618979700
ZNF289	6.29878738906196
AGK	7.10754243568927
IFNGR2	9.30438042934825
NDUFA4	9.64708266105028
ITPR1	4.39770726976118
PKP4	6.67803838960425
DUSP1	5.18497292646468
DDAH2	6.98302759558847
ATXN3	5.33386589614318
TRIM27	8.26682499282295
LUZP4	3.85629386739413
SETD6	7.52914086066499
CDC42EP2	4.54166088509985
P2RY2	3.14499984379554
SLC45A2	3.13562553347301
RABGAP1	7.73923981911251
CHP	6.31805245865654
GPRC5A	5.29457784241622
SOX17	8.26558013875328
PAK3	3.34933387867425
ZNF259	6.33580290071879
LOC63920	4.48055910722811
TGFBR1	3.41629410204486
GBP2	8.82789603203299
MRC2	5.14610638028821
CDC42	6.06964069795098
AOF2	6.92733562976859
LRPPRC	8.8561823354215
CD97	4.99036057364785
SETD5	8.1178131780258
NINJ2	3.50312112501916
PTER	8.03684435273986
POMGNT1	5.93764931973939
RRS1	6.88105111615268
HRB	6.26676238251404
SNX2	7.91602913768546
ECGF1	5.18167867125677
ATP1B2	3.21369266684598
RBX1	8.45483781677366
LOC400506	6.61786772144501
COL4A3BP	7.69303235983224
C6orf97	4.36670080157178
GRHPR	7.53573800715661
TSNAX	8.1544564198061
TAS2R1	3.87422550737674
SEMA7A	3.28835187016949
ZBTB7A	4.01821478383107
ATM	5.67408933590959
TIE1	3.32777012725371
PCID2	6.49432398270054
HIST1H3G	4.86627631675881
EDF1	7.95944555692971
GTF2H4	5.27513841920747
NEUROD1	3.29555806308115
LRRC15	3.22798471429299
TFF2	3.73062136223761
PARP2	5.61391375900287
WDR60	6.2209083324682
IFNA5	3.18544562157674
ZNF134	4.80436266437064
GSDML	5.82577508239128
SMEK1	6.94322163653115
PCGF2	4.48653333221204
CYP2A13	3.55254668281037
TNS1	5.86996982865616
MDM1	4.75390317088983
KCNH6	3.24833224951543
SMPX	3.15539637623074
CD9	10.0828982900394
SRGN	9.01754602810891
ALDH7A1	7.80761277471374
EIF3F	10.4030976048876
VDAC3	7.35437718737861
CASP7	6.65789104859877
KCNJ10	3.13660114569055
EDEM2	5.32088729330091
CCNJL	3.51491338318957
CAMK1G	3.54185711652643
AATF	7.0411679978531
CDC20	6.97324164960832
E2F5	4.25737489335259
ACSL5	7.51020144694535
FTSJ3	6.18948074108699
PRUNE2	7.50172434848441
LYPLA2	6.57834113169302
C19orf56	8.90429007694072
FAM30A	3.83247613437321
SMAD4	7.51550615214277
AFM	2.79756347463289
ACPP	6.39958407997495
G0S2	8.76217823527076
FCHSD2	6.49972377233277
SLC4A7	4.4427881258679
RRP1B	6.34953123103712
STAT6	6.77547967398939
CCDC40	3.44329605278426
GNL1	4.91492914632398
ZNF195	7.8315367874538
GART	5.54343426807164
THOP1	4.86054105038287
PER3	5.56775141106135
TRIAP1	8.13783434916682
SCARB1	4.61218897462483
ADCY8	3.0300548296431
CACNA1F	3.47722810934964
C10orf10	6.37833468194413
SFRS8	6.08089866937724
PBOV1	3.0316399603367
GOLSYN	8.14829316761474
PSG1	3.26586466937115
DHX34	3.80154328929284
CAMK2N1	3.66000699451576
FLJ20433	4.29823125439596
GREM1	3.23297608727961
NFIC	6.7139835299058
ITPR2	5.03913007176383
QPCT	8.60892210399004
PRKAG2	6.6796137867514
H2AFZ	9.82515017732087
MLLT3	5.15711945456093
CCNT2	4.84969171693825
PLK4	5.29565964946765
H2AFX	5.23226486427987
MED16	4.89645371713978
PLEKHQ1	5.65447596909513
GOSR1	6.29425670442268
BTG4	3.00211589802016
RPL30	12.3141268204739
PLOD3	7.92630033870636
ZBTB39	4.71064765254898
SHC3	3.63829935028139
HAVCR1	2.64659782081809
DYNC2H1	4.05358886360276
WASF3	5.24199318401631
DRG1	8.34953595528402
SPCS1	9.95248132345244
PRR4	3.57997913367341
KDELR3	5.97687872774274
SRP19	9.23967762373712
GABRA6	2.89931330962467
RNF5	8.62603015272843
MFSD1	9.09180128116875
KRI1	5.25272923491125
LRP10	8.03352550480724
KLHL25	4.68230969083387
PUS7L	5.59353189012438
MGMT	6.38407900533196
BUB1	4.76695234000884
RNF138	8.79582861769929
MYLPF	4.8291503600608
HOXD1	6.94547786133132
DYNLRB1	8.28576159138047
AIF1	5.66194778413577
HCN3	3.19005116238628
CSH1	3.31737755691295
MAP4K5	5.60442416628793
CHODL	8.24118832606416
EXOSC8	7.62577571881867
LASP1	8.28395705268681
SLC28A1	3.43762534865146
PLAA	5.87011050388934
KRT6A	3.72789823293559
MYO7B	3.7037213279626
SEH1L	7.96615574137737
MTNR1A	3.30635156056506
TSPAN5	3.99878081593069
MCL1	6.59073505715011
EHBP1	6.89349651671277
CDC45L	5.25853756844468
ATAD3A	4.91552365064821
PRNP	8.23196938190339
OSGIN2	3.39486300854443
DARC	3.83508460483342
SHMT1	4.17434894332804
POPDC2	3.49481921476744
CRISP3	2.79829459227354
FBXL8	3.44318929544408
TRIP13	8.1008830212905
C1orf113	4.31459845591429
NEB	3.28866306151495
ASGR1	3.2052488602002
IL6	4.00247322514583
CTGF	3.91589633344816
RAB17	5.27015699844195
JARID1B	6.56832855036078
FBXL2	6.18662433994519
PTBP1	8.14691650395738
PTPN7	3.91423794029044
BRD1	6.0479925498274
STATH	2.85888128648789
CDC7	6.18323661764354
ZNF335	5.10037809667501
SNX7	8.29674204602428
MCCC2	4.79651902840137
CPT2	6.07428766931396
CDC2	7.71321700281153
C5orf23	5.74251637389921
IVD	3.98417035325867
HEATR1	7.07005361145779
HSPC152	10.6571391658565
PSME1	9.97151540059576
STAG3	4.36155791225583
MSL3L1	5.49208030955857
MVP	7.64579089376359
EPOR	4.00512782597844
ZMYM1	5.04069807841478
BCL7C	5.68017159596629
PSTPIP2	4.80932008180136
SF1	7.39055104643509
PNLIPRP2	3.58929373903929
BCAS4	3.93648014998036
TRSPAP1	5.82352866539644
NUP210	4.99222957332023
RAB11B	4.14543232897356
ANP32C	3.02214325500397
ITGB3BP	7.7023766881999
EDG6	3.87409583600701
UBASH3A	3.50748084924329
PPAN	5.76596963505022
YWHAB	10.1868783404597
CUL1	8.23810045056585
CCRK	4.4794828932051
LY6G5C	3.73609489288189
DHX9	6.39571886287899
SLC7A2	2.99868820806737
CLK1	6.70567931417566
NCKAP1	6.6628324170572
TNFAIP1	4.80987957912766
PKN2	7.6524446768844
VDR	5.88331822932085
PODNL1	4.26725690133372
ACE	3.43232474089075
DALRD3	6.11049844358785
PSMA2	9.02361850010371
OPN1SW	3.33748157859061
CCDC131	7.31802321163995
EML2	4.07065949552738
DUSP11	8.81109604590285
DSPP	3.28347260660486
L1CAM	3.31675715815718
NEK11	3.98950199844712
DLL3	3.22278149190089
CREB3L2	8.6267108743292
GFRA3	3.19051194875148
CPA1	3.05393863828379
PPT2	5.69731843093873
FASLG	3.48740729698878
RTN4	10.1797106487157
GNL3L	5.27670374841644
NUDT2	5.28058403023255
GTPBP8	6.48866565152057
CACNA1D	3.5940053830501
PRKAA2	3.8175714812663
CD163	7.69626025969701
CD37	3.57606390452681
NBLA00301	3.09934411802345
DPT	3.13694638001281
RGS5	5.9758932627781
ACTL8	3.45764339220858
PRDM8	3.28711658128411
PRKAR2B	3.18697850802192
OPLAH	4.60959121908562
KRT14	2.91471395544888
MRPL18	8.52493082672093
PACRG	2.9850377540608
ABCG2	3.72459368338751
