Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B08_547200
Composite Element REF	Signal
ZNF395	6.90224730468911
CNTFR	3.49034938331298
HIST1H2BL	2.79157100505317
WNT3	3.30104370772325
ZNF549	3.69029909702044
ZNF467	3.9391025439799
SLC25A21	2.96850482244559
IL5	3.09749690425518
CLSTN2	4.24992431589558
LSM12	6.4090230001235
KRT37	3.02266479914223
NACAD	4.66964428684767
NAG18	3.04832522268143
PTGES	4.55197316528641
GDAP1L1	3.21472479920571
MFAP5	7.12846513049234
OPRK1	3.06172781918869
C12orf4	4.75522806404931
NTAN1	6.22832285498947
CST3	9.56315262229142
WDR6	5.16883398970077
NUP88	6.7667810214283
CD300A	3.95798489156425
FCGBP	6.33571323276014
CNIH	9.39737447019859
VASH1	4.41807083386165
DHX16	5.77043504234989
SLC35A5	5.74371886296959
CLEC3B	3.7228163887577
ARL2BP	5.32751221353872
C10orf79	3.27601390607296
ZNF79	4.10708614454395
CRP	3.31280722035764
OCRL	4.95508289141963
GLA	6.5804851579097
NEBL	3.51386202130498
HSPA8	10.2526342519406
DIDO1	5.53039478688870
PLA2R1	3.13066277815228
NGDN	7.3507990686681
CBFA2T2	4.51334810196912
SAC3D1	6.37937360732734
PNOC	8.81070018164071
PIGP	7.82115357083048
AGGF1	4.99236832809168
PRRG1	5.43354341857364
DPF2	7.39337343553652
MYH13	3.09671628030695
TMED9	7.7089890213113
TRPV5	3.7238794253655
UGT2B4	2.95561328393822
PJA2	7.2591731629642
COLEC11	3.81660772927746
SCYE1	6.9918109804179
MED12	5.81512194097253
CARS	7.69293629524528
MYH1	3.33226551448387
CYP7A1	2.58616301326872
PHF1	5.66179603481399
LOC644096	5.44997856859728
FRYL	5.94795069214353
RHOBTB2	3.72765429172774
MMP27	2.97324252561936
ZNF432	6.24004623716084
SRD5A2	3.82854686535006
UTP14C	7.9542000385221
RABEP2	5.27536863763557
VWA1	5.54105678315602
FUBP1	5.62841616959065
IGLL1	3.91276683941942
KIAA0586	4.28920586636679
IL27RA	3.55637484307247
STON1	8.25546171867166
IL5RA	3.30007824360756
PERP	8.97873725065243
SMPD2	3.92091578943974
TNFSF12	4.18143376307303
FN1	8.77589727271428
MTR	6.95683457371298
CSRP3	3.27804329822566
MMP20	3.03816530180571
PHLPPL	5.23161730109529
CBX6	6.01936573762523
DHFR	5.18496309276194
PRG3	3.25288411014288
ALPP	3.38290181867047
ASH1L	5.03507946933984
CHRNA2	3.94772066590707
PPP1R12A	6.65430594795518
RBM38	7.06631078976849
ZNF7	7.11813996054206
RDH8	3.08060188621979
GPR132	3.45025187278016
DGKD	5.16830623371149
TPMT	5.18266304047043
ATP1A1	9.61096950844415
SERTAD2	7.23360885266814
C5orf4	5.17564000130635
ZNF672	6.46928172747433
PLXNB3	3.79549711109433
FAIM3	4.78278690114456
UBQLN2	8.03486796121933
NR1I3	3.08130674815583
ACVR2A	6.14873304415505
YWHAZ	10.6009177502194
LILRP2	3.36490863756773
GNAO1	3.98689612901719
OPA1	6.17204654748008
RPS6KA6	3.53804680515851
RPL10	12.0242778521378
MMP23B	3.40616542225129
PFKL	6.26376190963438
TMEM140	5.72406143285175
AURKB	4.66554302703996
IFI16	9.2584991823337
CSTA	7.32657843248219
PRPF39	6.00014308247002
DISC1	3.78457584143225
USP4	8.047794739451
OSBPL10	6.51537741467026
CAPN6	3.12041777388517
CLTCL1	3.79546797925796
NUAK1	6.89910684315759
ALG6	6.63551122301454
NPPA	4.04072265643696
LAMB3	5.9888292424585
PPL	7.79619976318478
LRTM1	3.08813879725408
RRAD	4.09707086938869
TIPIN	5.7317870975283
CARD14	3.83487365548318
RBM9	6.00657091689767
LCN1	3.37184721961884
RALGPS1	4.35091774070772
NCOA3	6.08766321747268
CCDC6	7.90769048297674
RASSF4	4.74908551368824
MTHFD1	7.78205348104886
FCMD	6.2358192308311
IGHD	4.20200332232191
PLA2G6	4.55980102325255
TPT1	11.6112409778171
S100A3	3.50166823063978
SEC63	6.42827377641747
C10orf59	3.07887347694698
TOR1AIP1	6.32256635328155
PAFAH1B3	6.6453493819126
CEBPD	7.70086320955955
ZNF107	5.80937297938346
ALDH6A1	7.3587229576578
G6PC2	3.30607852135098
SNTG2	2.74992045959937
GRWD1	5.13257864368219
FLJ22222	5.5145466012655
BCKDK	6.29376812906963
CTSB	10.4808280353387
PFKFB1	3.39915299232849
ZFP36	10.1790501451562
SVEP1	4.25055099397254
PXN	4.56045797201797
TNF	4.43148268390759
SIRT2	5.72379247432542
C5orf21	5.97338101627467
VIL2	6.70855833185006
DIXDC1	4.82577129825519
GANAB	7.77746673232939
PDSS1	5.578640114556
GRM6	3.10515273061679
NGFR	3.24800658708907
ATP8B4	3.01840752225067
MEIS1	9.636250669701
BMP8A	3.56352936495158
NGFRAP1	10.2382937914428
EDAR	3.87194104191038
NEDD4L	4.83900074716404
CRYBB3	3.43428729189405
C6orf60	3.38851517082497
IL1A	3.04706515202065
GNRH1	3.11400233433442
PDGFD	5.81027900320542
CACNA1H	3.44822748883219
TXNDC3	3.37785391753539
ERCC1	6.52582663977073
CAV3	3.37107282923101
HARS	6.65569907166002
AQP8	3.46739061988938
CREBBP	5.5941876734282
ITGB1	5.0439567793701
SPACA1	3.17763091561733
ZNF254	4.40432509893622
PARK7	9.57836439837629
PAX1	3.12235376178414
PSMC4	7.94992945290981
KCNH4	3.44120234490318
TUBA1A	9.2981256526906
PRMT8	3.55840599841276
SELP	4.06446221080634
PSMD8	8.23680501088651
SOX10	4.08082956094443
HTR1E	3.3815116628951
RABGEF1	6.6573063453596
EPS8L3	3.81393889909570
MAP1LC3B	7.07725173008213
AGXT2L1	3.05559191935136
CYB5R4	4.42000928220168
MEMO1	7.6647528137589
LRBA	6.61540782653115
TRAPPC2	6.59559031075022
FLJ14107	3.39470996045005
FNTB	4.82476358864693
MYST3	5.46157474350675
KRT8	9.67853459322794
AURKAIP1	7.8348135851952
LMAN2L	7.46728339158274
C1GALT1C1	6.79351768243847
DSE	6.8681533690622
FHIT	4.68610454540634
OSBPL3	6.31326046297202
PPOX	6.37638959669033
SLC39A9	3.77189100137248
EPB49	5.29872698953879
LOC137886	6.53845431654291
C7orf49	6.28825202125671
RHCE	3.15702012287925
CST8	3.27488371503287
ATG7	5.71228842376382
SPP1	10.0960823055128
GLI1	3.41683398595765
HYPK	8.00291782873731
SFTPD	4.53906317818748
MCFD2	7.06165910457471
ZNF157	3.07593151375004
EPS15	7.86952023462684
SFRS2B	7.31184571965915
BTNL3	4.00786410398428
GPR23	3.36793645513373
TRPA1	3.01132196276047
ASPSCR1	4.52805199399133
GNS	6.86945951881317
FDFT1	9.57719887520932
ENO2	4.7135997404578
CBX1	6.74830076426677
PTGS2	4.04211138663665
BMP7	3.97872529487738
CCDC90B	7.18880779734396
LRP5	6.36371516305044
UBE2D3	8.645293523674
ARFGEF2	4.80623266741413
ARR3	3.68076341512758
MAP1A	3.65162229376681
NEFL	2.98653483556477
CD2	6.36673094555227
FLJ23861	3.80545626235925
NAV2	7.04311057882691
ENTPD2	3.22313691408648
COX7B	9.86869145499696
ATP6V1A	7.30621344784896
TRGV3	3.25093244891672
ANKRD17	6.99104152839653
ADH1C	3.37561962971394
ATXN7	4.86990292077201
IL21R	3.91213646952659
CHN2	3.99228715168639
HAS2	3.48287638088347
C6orf48	7.94328415587323
TGIF2	6.32223790556372
KIAA0241	4.51959546379268
IGF2AS	3.38856811607403
CYP2C9	3.3665987608571
DNMT3A	5.22488666585455
CNOT7	8.7605953961195
FCAR	3.04134114906269
SFRS10	7.93344951864176
MARCH3	3.90252876570358
RUNX1T1	3.91597873367312
CTSK	8.2332104988676
LRRC61	4.96961171406088
HNF4G	3.20151508356610
LRCH4	5.26340188595285
PSIP1	7.03207129380612
AP2B1	6.24791187198928
C7orf28A	4.53520856236342
SMCHD1	5.49746436676599
EIF2C3	5.49476136304927
S100B	3.34200940533444
BMP2	3.61845507084562
POP7	7.8851503469127
UGT2A3	2.68245243938018
ESR1	4.44193734309307
ZFPL1	4.41937902558637
ARHGAP12	5.79942145536327
PGGT1B	4.1304574456423
LRRC19	2.79079879533080
ZNF767	5.3934870856972
DEPDC6	7.6996314378906
SLCO1B1	3.29983908179093
SST	3.10756478354257
NACA	11.5931178695810
KCNN3	6.14887886427003
GLOD4	6.56992037373317
SCCPDH	6.17934011140989
PRF1	4.80090098580139
LST1	4.81333067003635
CDK4	8.99759048986576
TCF15	3.81976697318488
PARC	4.68250719877525
PRMT1	8.64437287071199
ITIH3	3.71915074956556
PPM2C	6.4698009038208
TEX10	7.43071477894264
EDA2R	3.38214205042912
LOC283345	4.2283787881252
NARFL	5.4638522353103
DENND2A	3.61297071857576
C1orf103	6.63540438640635
DMXL1	5.67327068237265
KCNAB1	3.7018946454197
FLJ20254	7.6368235052021
RBM3	7.5757724644078
GPR1	5.51159836812747
DMTF1	7.56992581899227
HTR5A	3.13976850745215
MXRA5	9.99985363533986
GRM1	3.3282514337269
SCFD1	7.40315430946562
RAPSN	3.31837082649799
ACOT9	7.08961146873144
PDE4D	3.14841917065115
TRPC4	3.06674469072246
EPHB3	4.93904298275122
GEMIN4	4.73584252319859
RAMP3	3.74931695729793
CNTN5	3.12896677007029
DLEU2	3.67463376951289
TSPYL5	9.01144328145507
GRTP1	3.9326999198695
ITGB8	4.63923360315467
GAP43	3.08724155342481
FRS3	3.71188927329212
PDE3A	3.37694885716786
TNFRSF10C	3.08271365334263
JMJD5	3.66481421558556
OTOF	2.86927038915101
TEX14	3.0656075997341
XYLT2	5.11517147924934
HIPK3	3.30005882715844
XPOT	8.485700597573
RRH	2.78474426137258
CDR2L	6.58032505304522
GAL3ST1	3.43922242098359
DHCR7	7.02677500663501
PDZD7	3.97882992636543
FGFR4	3.28475605442513
CRAT	4.90101573870819
C1orf217	5.04511355704938
SLC19A1	3.55457339511149
PPP1R14D	3.26286963704558
LIMS1	8.08588281141365
TMPRSS11D	3.33440519143549
TRIM14	6.17113112740583
PIK3CD	4.55566665578403
MFAP3L	3.44683808920568
DERL2	6.68144314416731
SLC7A11	4.88299727847177
FHL5	2.95380311556650
OR10H2	3.17272018210212
ACAN	3.41533650312607
BRWD2	7.56876957275322
PPM1E	2.88810507971412
DCUN1D2	5.04425168984674
TINAGL1	3.96967389056896
C3orf36	2.97006857863933
DOCK4	6.43512974922989
ENOPH1	7.24563220028341
FAM127A	8.66651669541417
SLC5A3	7.52264330619396
ARPC1A	8.62601455141477
CHST2	6.47419857593638
SPATA2	5.39799574708056
PGLYRP4	3.39556172187968
RUFY1	7.03886977133401
NTS	2.82803399175922
FRMD4A	3.72036096443964
RPS4Y1	4.87587653133209
BCL11B	3.7326819981858
TNFRSF8	4.92720142037953
FOXE3	2.97982324200489
PTGIR	4.10264662469747
ART4	3.22932315810872
EVX1	3.83635812977524
PRM1	3.38060413930258
GLCE	4.30227006304259
GPR18	4.29600765121666
ACAA2	6.49973715194309
PIGK	6.31399000351661
HIST1H2AG	4.73967782364747
C16orf67	5.60706770497492
UQCC	6.16984000129047
PLS3	8.33840397871319
DAG1	7.1220598549619
WWOX	4.45006002394698
GTSE1	4.68998080803179
GP2	3.31099379506256
CHIT1	3.20824388582735
PLOD2	7.4867704668203
RPS24	12.2110963236080
KLF9	5.49998197690214
TTC27	6.34298532360467
PYROXD1	6.89955579391497
MIA	3.88549176565163
TSPAN2	3.76108359210449
MRPL9	6.8135937194763
PCSK2	3.64910231958803
PI3	4.34730858018673
RPL24	11.5056070868343
HIST1H2BE	6.28937080704781
CD86	4.28916082809108
CALM2	10.9700124771745
LFNG	3.30455241731803
GYG2	4.89059613890653
INTS12	5.94790843425939
RAB4B	5.35562410867218
CTSF	6.47082144728726
HUNK	3.14619822959687
GNA13	3.29879633692441
B4GALT4	5.12820189263774
TSPAN31	6.95829020765273
CHD1L	5.69877809714737
CNKSR2	3.50871843927972
C1orf156	5.50584062271634
IBSP	3.36573012222492
FUT8	9.38104899227865
TRMT11	5.5482238561786
AGA	4.69469699507607
GFRA2	3.87939385324558
WWP1	7.57897392089449
B9D2	3.80615604895526
CPZ	4.69749522996268
STAT1	7.10301048819076
PTTG1	7.8481916733141
TMEM62	4.57961322246184
COL8A1	2.89567900342016
RBPJL	3.28354820164203
CASP8AP2	5.38407518356757
SSBP2	6.26284139972599
MMP12	3.00406269584588
NME4	6.75065823056545
LOC55565	3.61373799036517
GABRA1	3.4733887906902
PEX11B	8.18285016743648
HABP2	3.32660709515635
REEP1	3.83784377235605
C9orf156	4.99209651181807
SMARCA1	5.25689136813526
WEE1	6.50516656045647
APOF	2.77187780679233
GCDH	5.49778119626182
SSR4	10.5675401029422
SPAST	5.05631356972522
RGS1	8.3057507504142
ACCN4	3.94476629590043
PLXND1	5.60169009729215
FLJ20489	5.56874986124639
MLCK	3.1013545844496
INTS5	6.05568425514883
BSG	7.57281897748351
PARP8	5.75509590460444
ZNF215	2.91796011680912
TEAD4	5.47538970298469
PDE7B	3.26048270841501
MS4A3	2.92663704361023
DTX4	8.08304393661819
EFEMP1	6.78701496176353
TNRC6B	5.48624938220577
TULP2	3.62843129994687
RERE	4.51089126586747
BNC1	7.20235194180292
FGFBP1	3.78492094640049
TIMM8A	4.60266115088638
PIGB	5.8632782866882
AJAP1	3.17124812587937
COMMD8	6.53474872989449
TRIP11	5.44838945841675
SLC25A42	2.76695264320954
SYP	3.51438731640619
PCDHB6	3.53031631445459
FLJ12716	5.19648536529015
FKBP8	4.41278211960704
KIAA1109	4.52832294619859
PTPRC	6.48175386396238
POT1	5.76932455137067
CCT7	8.02330884912451
MMP11	4.08301698417945
MYO1E	5.32508471703681
EEF1A2	3.58095789264609
MIPEP	5.13522815099526
ZFX	4.99399815114709
UCHL3	8.19261685101369
LRFN4	5.39293773728867
XCL1	2.96218803791881
CARHSP1	6.00760922035691
GREM2	3.21544368287546
CCDC102B	3.36332763601377
HDDC2	5.62498605276346
SHC2	4.06452635162999
SDS	4.29000295191175
CASQ1	3.15768261608011
LYPLA3	4.69038126940961
INPPL1	6.61869735843133
SLC25A40	3.77980450263027
IHH	4.54052857757886
CHGB	3.01738461059331
COL9A3	4.51801532037756
C2orf18	4.65739499825298
DDEF2	6.89515144621074
BUB3	7.5374543405157
C6orf211	6.72522810929011
FOXD2	3.30510946186982
GGH	7.89470565516852
GGT1	3.6910735271741
ADARB1	4.44034403549486
VPS35	8.88117148015646
CNN2	5.63505592230014
DBP	6.02828549457156
WNT1	3.46058925396434
COL5A3	3.6620131096955
RHOD	5.6926447644277
ASNA1	7.1983769938506
WDTC1	5.01577471483208
COL4A2	8.54106139287266
HEBP1	8.81521587387319
SLC1A6	3.95464397279208
LUM	10.0799293855162
C1S	10.9169606112711
TCF7L1	4.64023853621216
ZCCHC6	6.95743535457111
ME2	5.67419657928329
PAGE1	3.54671433590383
DTX2	3.70134464511378
KPNA4	5.15439800953598
H3F3A	10.2200837964441
GLO1	8.46560601038638
WDR61	7.29586518238817
CD302	5.4140966624457
SIRT7	6.3427809711879
D4S234E	6.95151790876336
RABIF	6.15910496137541
DYRK3	5.03228893030741
PKIG	6.90092999259128
PFAS	5.81070635866325
ALOXE3	3.46465978748609
RPLP0	12.3086119196371
RBM34	6.29317300232868
MKNK2	9.96857926269887
ZNF528	4.43846611337815
U2AF2	5.1716720513092
SEC16A	7.88329547978153
EFNA5	3.07278896238245
ZNF44	5.12755153803115
FCGRT	6.83317828862944
NOL4	3.17432455825673
CCS	6.00941176862451
IGF2BP2	9.09278165422409
MFSD7	3.64114120892286
OR1D5	3.2774372492436
SIX6	3.11824675895243
CCR6	2.93934130241178
TSSC4	5.52400192526893
COL11A2	3.44661120889591
CHRNA6	4.02654674358985
PLD2	4.98271163155355
PALM	6.20880872361529
ORC1L	3.51950788340553
SASH1	5.98689543480954
PUM2	8.41848266650484
ZNF365	3.70972015183322
CDC14B	4.6174017727754
PHC1	6.35089683895445
KIAA0913	4.17106743103651
LDLRAP1	5.17573927733209
NAT8B	3.44661890675478
PPP3CB	7.1379848697861
ANGPTL4	3.60091559573033
HHEX	3.88795072097018
LSM14B	4.46124361515891
PLCH1	3.85432093031633
INSM1	2.95169744763942
TLN2	5.61878886377556
ZNF493	3.92749767729743
HDAC4	6.24771184918413
GLRA1	3.14949595452668
RPS6	11.3450141233992
SFXN1	5.07434484103435
FAM102A	6.80002362364068
KLHL1	3.17361614445679
SAPS2	4.8632114459167
CTNNBIP1	5.12580536894485
SCGB1A1	3.01282910546606
SCAND2	3.63885215466858
HMGN2	10.2057485128269
NEUROD2	2.92583953824598
YAF2	4.42422358118472
BRPF1	5.84706585519266
RICH2	4.36524634000277
TBCE	6.15984501236856
LIAS	4.30816124229232
MAPK1	5.44649384300976
MRM1	4.02035553624324
HDHD1A	7.85347547026222
CTA-246H3.1	7.25255239989651
ATP9A	7.66602045920201
HSD17B3	3.49481897067223
HN1L	6.43082884250237
SAG	3.24418510047251
C20orf10	3.52541865198406
CTRC	3.45204525577367
HNRNPA2B1	10.2276835070597
RNF216	4.97743820437294
GADD45A	9.34553492083193
MSH4	2.97721501633339
HOXD12	2.8806143971811
TMEM70	6.80947798367934
PPP1R14B	7.2818158690581
SBF1	3.98478749553454
HIST1H2AM	4.17684470796287
GNG3	3.72143196528194
C1orf50	6.42770734362305
FTO	7.29020619805182
CALCB	3.21109350072854
PPP3R1	5.85163248756478
USP46	5.58835848300787
CCNJ	4.15195703575597
PSD	3.49652930807004
GNAZ	4.38642708011472
FAM57A	4.31943067262894
LILRB3	4.86465572700908
DHX8	5.55687495026031
SPI1	4.31698911415197
OXSM	7.01721841664
GYS2	2.78072377541336
UBE3B	4.85549518810092
PLAT	9.02125399395952
NUPL2	6.06366860228337
SF3A1	6.63047155396914
COPE	7.31469815732996
EIF3A	8.76278611303023
IQCE	4.0412300070937
FBXW10	2.68271582267039
KIAA0182	4.7251111719702
YRDC	5.63080668809718
GPRC5D	3.38727348789029
LRRC23	4.25568544689789
BLVRA	5.08745879459406
SLC22A7	3.28366109227608
RASL12	3.74823656931662
DAZAP2	8.64129812346186
IKBKB	5.83598503479435
PPFIA2	3.53212902133733
ZNF271	6.13745852613282
CXorf6	7.29062511826518
FRG1	7.14533607685848
BTN2A2	4.60980975575116
THBS4	4.26546081660578
ARHGAP1	5.46010525809765
ENOX1	3.41841304930566
ZNF706	10.1773687419151
DOK1	3.96588977083601
FCHO1	5.398644414531
PGAP1	4.85191694627339
HOXD10	3.18170641984052
CXCR3	3.57030936840437
FSCN1	5.56091644577098
KIF17	3.39895631307125
TRIM66	4.13871802293153
CHI3L2	3.82945119012701
SRPX2	5.10839396340225
C13orf24	5.73878725331758
CBR3	5.95572306324831
ZNF132	3.34907871145971
AQP3	5.00976028976194
BNIP1	4.19942448133614
ST6GALNAC4	5.2058873407894
KIAA0391	4.7598501981614
KRTAP5-8	3.92221798157054
SIRPA	6.08864381786191
LYVE1	3.55259968355491
IGFBP6	5.15203164228262
APOH	3.27530057070335
TSC22D2	4.56685815919195
PLCD1	6.29474679680928
NPHS2	3.05006950103187
ARHGEF15	3.4221832377999
M-RIP	7.6476404541037
POLDIP2	6.21205385242522
NDUFV1	8.28853957868392
SRD5A1	5.7512180548813
RAB3GAP2	6.77589034218472
CLEC7A	5.18753753586568
REXO4	4.91809992135127
HSPA14	7.27182531924461
TAAR5	3.66307127598366
ZNF142	5.42890258737604
MUT	6.80796076341796
C2orf43	5.05583217867861
SELPLG	5.13106408976106
BAZ2B	6.60680538718657
SLC38A3	3.64084254998571
BRD7	7.08514451486602
POU6F2	3.12338133285999
NISCH	8.35507682235629
TCEB1	8.01318907224794
OPCML	3.22056977766906
DTYMK	5.77181022044766
TAX1BP3	5.5165379228305
F13B	3.04586145850383
RPL34	9.82857795154262
AKAP12	7.46670481832628
MARK2	4.22908019049318
AMBN	3.41361630880061
C14orf32	7.25929947234497
FLJ21865	6.3974949867137
HSD3B2	3.16556902897455
HMG20A	6.1576926375007
WDR77	6.77931137887717
ATF2	5.39133118292361
C10orf137	5.8835243573604
ARL6IP5	9.63043322574889
QTRT1	5.324497153132
CCNT1	5.30530725073837
AP1B1	5.46026189953109
CD74	10.750244405508
DYNLL1	10.2977186991351
PLSCR1	8.49117748203072
LIPG	3.21232850296515
PHACTR2	5.7374037394217
SLC35E1	6.63851623304727
VENTX	3.43942941343779
FEZ1	4.09410797695873
APOD	5.13110994683773
LAD1	5.54055494515554
C16orf44	4.25389133158669
C1orf166	4.68243732927906
PAOX	4.30773057154309
MAPK8	3.34896623454202
NELF	5.1553849490497
RBBP8	7.71731662808263
DNAJC8	5.19225668884217
KCNJ12	3.12500932208929
WNT11	3.97665431700387
SRP54	7.06430809670905
GPR35	3.7777119253633
NRGN	3.90535909155139
IFNW1	3.64205918696104
ACVR1	7.74754867476435
SCN1B	4.37621456800054
RNASEH2B	4.39105343554124
STAR	3.25889622076252
C14orf65	3.45510505845265
TAAR2	2.98500543144256
VAMP5	4.35860559660796
TUBA1C	10.4141473865092
PIK3R2	4.76710807570805
ARD1A	6.81910972911959
SYTL2	3.21026764562392
UBXD2	7.95723588976171
EBF2	3.44101967699602
CAMSAP1L1	6.44530222813551
CYP3A43	3.19584901559082
CCDC91	5.7561307448583
AKR1B1	8.33953498120695
KAL1	6.10852270205556
GRID2	3.18880130924806
ZNF423	4.83512345548637
PSMB4	10.2618381146135
ARPP-21	3.18403297541388
XPNPEP3	5.56185788892841
CYBB	6.06152792802298
UXS1	7.32401816439393
SART1	6.75774198341856
C7orf16	3.13184283405023
SPTA1	3.20548826760398
SHB	5.11925414121097
CHST7	3.47157524976758
SEMA6D	4.49752052654821
IKZF4	3.61551660321823
NDUFA1	9.95817159440622
HSPE1	9.2613263813559
MAPK13	5.52273428772159
MYCN	4.51924007038833
KCNJ3	2.94073198872877
ZNF573	6.34317283588902
PCDHGA8	4.249210693543
ERO1LB	3.4307596909508
NTF3	4.24219240175820
GTF2B	8.07579673317372
GSPT1	7.99294524921047
GUSB	8.33790863104321
EXTL3	4.29608441324843
PMPCB	7.98396602969381
COPS3	6.87968410752196
LIG1	5.19868318278609
NID2	6.27394125977685
LSM8	6.64275541117477
TMEM97	6.97858391250593
SUZ12	7.15685707453231
EXTL2	7.53762010348794
PDE6B	3.99102353067800
MRPS16	7.49556180526035
KRT18	11.9424449723363
C10orf118	4.0932465217926
ZDHHC13	7.61665282359065
JMJD2C	5.0687864767626
OR2F1	3.28680787567946
ZNF415	5.63875340779396
CDK5RAP3	7.4789125245573
YTHDF2	8.2035414274629
GGCX	5.37458383332040
FZD8	3.08586320402949
TCEA1	8.7044090099581
ARPC4	6.38633181993409
SUSD4	5.92162241674542
C22orf24	3.15789428452496
EGLN2	6.20291610229977
KBTBD4	5.75627512953423
TNFRSF14	4.87645202787436
ROBO3	4.70974233975878
TRIM28	8.10333183529885
FGF5	3.29700145963283
RTCD1	7.65357231085
MZF1	4.91225152641198
CNIH4	7.8731744771955
ZFP2	3.41862433549523
CSPG5	3.93826119310685
FKBP15	5.50313119680923
BZW2	9.14629255943284
PTPRN	3.10446694478837
HTATSF1	6.47810995004683
WFDC2	11.1926127878383
TST	7.78413737817353
NDUFA7	7.40317563813373
TTC22	3.03601225301053
RNF24	5.33828073589014
SFRS4	7.92207031603584
CD70	4.06433490749476
DCPS	4.87129699348874
PDXDC1	9.09107973218067
SRC	3.98704997454658
NTNG1	2.90899834212646
SETD1B	7.51059034062814
TINP1	8.52670231874705
ZNF606	6.20953189913652
SSR1	7.20197297109961
NFS1	5.58912260472251
CRMP1	4.43723482244683
NUP107	7.96192654400205
OSBPL9	8.91031178824568
MYOZ3	4.32600272701573
PDE4B	5.23123290181063
ADAM18	3.21947771444178
FBXL7	4.91595849865561
IDH3G	6.46536474823445
CCDC87	3.48782752454604
ARFGAP3	6.62622593487126
MAPRE2	4.50356458120915
CSNK1G1	3.70726559681903
IL1RN	4.02204790041426
MAFB	7.92884444504427
RAC3	3.43248748614204
C1orf54	6.35388702562467
TMEM14B	8.09057459459956
ADIPOR1	7.79676971694507
GRINA	6.72405310349105
CLIP4	4.2918502432416
TFPI	3.43324374938198
DPEP1	3.27180081794062
C14orf118	3.81804448276262
FABP6	3.18869055445973
TMEM87A	8.46084693551957
BBS5	6.71185630327107
SMTN	4.15534062926157
CYP17A1	3.77822835978277
SCG3	2.75498146532813
GFER	4.53556645130219
CD209	3.68258542287717
NRIP2	3.34306301603308
CYB5R2	7.42405720914174
RIC8B	4.95899274690894
CSGlcA-T	6.35055886276828
DNTTIP2	8.10725970545348
TNNI1	3.42603333548545
GABRB3	2.76568764095417
PCBD1	7.74983117762865
KTELC1	6.7482613466534
HOXD3	3.40681289240165
GPR85	3.46430904773576
P11	4.51099892222793
SP3	8.6273436238931
GOSR2	4.61822439497005
DDX1	8.15942221656921
BFSP1	3.38161265430118
FLRT3	5.76205249142486
RNPS1	8.12342127742219
LCP2	5.60686478833192
TAS2R8	2.80637605790903
SEZ6L	3.46668142166649
NR2C1	5.34815960051462
EXDL2	6.38977114418949
SLC25A10	4.30409002255683
ADAMTS3	3.2420935233978
PCYOX1L	6.01599142175539
TNFRSF13B	3.76938811751272
VPS54	6.47432076586316
MKI67	5.362603233437
C7orf54	4.69421099721872
GLS	4.84288538525455
PCDHB12	3.50532601842957
LGALS13	3.10510716028069
IL4R	5.73988606608272
SEC11A	9.4284597265064
C4orf6	3.22207525046642
SPP2	3.66560103415615
CCL5	6.8609131523712
PEX5	5.28589405831368
CLSPN	3.88543972476381
LOC51336	3.55983124106038
SPAG1	5.71073046051789
C9orf82	7.10615603248415
KIAA1024	3.94863814496892
TM4SF1	8.77082930810127
SMG7	6.25293260446739
WDR45L	8.73043365008214
TAS2R13	3.2215533442834
SPAG8	3.37886792730428
