Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C12
Composite Element REF	Signal
PLCG1	4.73741684046081
TAGLN2	8.20203516799186
SLC16A7	3.28609012654909
HTR2C	4.01522106285488
TSGA14	3.77518395666574
MDH1	10.6373874894145
ITGB4	3.61740950805671
DCBLD2	3.62192587726251
C5orf28	7.51676861427146
YTHDF3	8.18052807577428
FMO4	4.96324527188315
THYN1	8.69923194744044
OTOR	3.40531184881757
PGRMC2	6.80348632157721
DRD5	3.0504053490711
TMEM30B	7.45029366323645
PAQR6	3.76272276214455
UBE2I	6.16860571187608
TBC1D5	4.75269403768299
C8orf70	7.13488626437679
HRH4	3.21702050482041
ANGPTL3	3.18629109477355
MYO6	6.5397834647882
GLRX2	7.87586997110977
ATP11A	3.68147756724232
MUC16	6.75420093695559
SLC25A5	11.0582208461167
MYO1C	6.2991016494753
RBM23	7.72408860705666
FAM89B	6.87813905872905
FAS	3.89351049616741
KIFAP3	6.63744995645499
NGFB	3.5558317433913
C1orf63	7.32532906437455
PERLD1	4.35399373710742
GLRA2	3.57427891973943
BTN3A2	4.17724402540461
C17orf59	3.77722340426661
HSPBAP1	6.57163773914938
CSTF3	7.03318738444646
PRKCI	6.76040220352443
OSMR	4.69828414495295
SOD3	3.74761822672385
ZNF574	4.53893889326145
CYSLTR2	3.44472525822857
RPL12	12.3867918789618
WIZ	4.13725306400137
ALDH4A1	4.03122936719882
CRYAB	5.79622125440758
RNF17	3.83349024752839
NEIL3	4.1170011310901
COPA	6.02600616317199
KIF11	4.83620092723119
SLC26A3	3.2301807003143
SKP2	5.37998907059064
ZNF175	5.06150007618991
PARVA	5.36118105230862
JAKMIP2	3.01828967468104
C8orf4	5.94280128237416
PTHLH	3.23370699787948
RNF34	6.80631075700923
PKLR	3.11738390597963
PCDHB17	3.1557203146015
CD36	3.44216736465458
CCT2	9.66067785905719
PRKG2	4.00326551969159
ARF4	9.32981275866194
SIKE	4.65680049438318
ANAPC13	9.44586558389392
MBTPS1	5.51781113429213
SLCO3A1	5.61407287633411
ZNF692	5.90763171923372
GPSN2	7.32754469511491
NCF2	3.89979842180822
SH3GLB1	7.77450990060768
SLC12A6	3.35195610912717
MRPL48	8.66854624601075
HMGN3	10.3981998654104
SUPT5H	5.82813493426822
XRCC6	9.19686292918415
SOS2	4.3643923836113
PAX9	3.23902026488707
CCDC99	6.79649694750469
NNAT	3.83489882062286
USP16	6.4447717578927
C20orf42	3.67474431228729
LARS	7.26835895397361
SCML2	5.15424362815151
BCL9	5.22254169455461
ABO	3.43872980664418
TRAF3	3.36119323653239
LETM1	4.66059637083022
PLXNB1	4.49786170201351
NIPSNAP1	6.83989076204201
USP10	6.02902413305122
F9	3.16712470102578
CNGB3	3.88503031442211
LIPE	3.54098491695071
C12orf52	4.46463199565568
PI4K2A	4.11442784753875
KIAA0515	5.30205846594231
MED8	6.60080344446148
TEX261	5.27321110211772
STAT4	3.53117296901219
LY86	5.00525275108666
WDR32	5.26635406235695
FLJ13611	6.46685302983987
SNRPA	7.53779722014023
ZMYND8	6.74809967197975
GATAD2A	6.35678077931953
PDXK	5.89809732334244
PTGES3	11.2420433545794
C7orf42	9.13990072029259
TAP1	9.14995871531614
CYP11B2	3.08639024208173
ETS2	4.78872510231615
C6orf166	4.45360435068405
PRMT2	5.37928409477413
PRDX1	10.6391535448837
FGB	3.36982708328800
INTS8	7.1519630725271
COX17	9.09341869278262
C16orf33	8.63081090871342
EPHA5	3.2505495483281
PIWIL1	3.04545272707732
FOLR1	9.6747969948983
FREQ	4.41621213541486
KIAA0082	6.49239367791798
TSGA10	4.07491382118376
TMCC2	4.02040352463816
TCF12	8.71107551260855
FAM130A2	3.76395157693207
MYOT	3.37291459856634
HAL	3.27205165173096
POU4F1	3.41023317052833
SNRPF	7.97693063086361
BCL2L2	5.67527708292387
CUGBP2	4.60528270879845
EMG1	9.4895846283384
PRRG4	4.29679398847941
HIRA	5.39489636302555
MERTK	3.94137542436202
BAG1	7.29491573141837
MYNN	6.25076103071513
CORO2B	3.73558132985232
ALOX15	2.83913745684405
TBXA2R	3.53617463509913
RNF144A	5.44902531255053
MARCH5	6.67640025454979
CST1	3.30535735480286
NUPR1	6.9860394830358
DULLARD	6.51894544264174
DCLRE1B	4.71227162849466
ITGA8	3.39783480734593
CCL7	3.88242606672904
TP73	3.2846957705067
PRKCD	4.32399700664996
NDUFB4	11.1045952345545
DSC2	3.92732251686784
RBMS2	3.8679026270838
GRIK4	2.93123283315953
TMPRSS6	4.30669184836554
GLB1L	4.42621803865826
COL4A3	3.17268371560293
PUS1	5.60832363983881
MYO10	5.14431329312467
PEX1	4.81847715110959
OLFM1	3.70985432573940
RBM19	3.82721214219775
RET	3.36354153065780
TAPBP	6.09145588663605
RUNX1	3.62076080989360
IL1RL1	3.67743437506851
ALX3	3.58847560903553
MID1	5.26832825360255
C14orf138	6.81813803048936
GPR64	7.63392579700827
SNX10	7.70383800573433
MYO16	3.72154482065780
DBF4	7.22809308064458
POGK	6.36312547642715
MAPK9	5.0930029002038
RIPK2	5.93196805036897
LRRC31	3.57526305277652
C8orf79	3.92509331049747
CLDN7	8.15355527868859
EFNB3	4.08804527948647
GLP1R	3.59494461564325
CSTF2T	6.63440527500628
TRIM37	7.61416478781275
GRHL2	5.84621039164866
IREB2	4.35090290723659
GRSF1	5.35649374710194
CNR1	3.26234880609871
ABCC4	6.95341665218918
DLG3	4.89786659277085
ZFP36L2	3.91486821380177
VGLL1	3.35956821167435
IL1F7	2.92198835378013
NR2E1	2.97679387872082
MS4A6A	6.26993821342936
FTL	9.43033386379944
DYRK2	5.9904504282299
PCLO	3.61690595561962
ARIH2	4.83475573022595
PCNX	3.37262225724723
ANXA9	3.44020270886113
SRR	5.15411596900347
SCNN1D	3.06578786592323
NOL3	4.57508447377243
IFITM2	10.0339317494111
ARNTL2	4.75232643420998
MRPS18A	6.99087054100468
ASPH	4.57812434188583
PVRIG	4.09217531150927
CPA2	3.79646555838380
LEPR	3.76113636015497
SH3BGRL	9.11573299909328
C16orf42	4.7604267728047
C9orf6	6.52054830667678
ERN2	5.28507197437767
SYNGR2	9.39351942460207
CDKN2D	3.30929926128665
PITPNA	7.30226490250693
PRPF4B	7.17382076191662
NRBP1	5.10669695370948
SLC43A3	4.59791921832456
SLC25A22	4.13866568952119
ILK	7.22992878508716
SLC22A8	3.57602525690737
SEC14L3	2.93065099404965
MRPS7	8.41768901147073
SLC22A1	3.23582346622042
BTN2A3	3.83435280245084
RASA4	3.92942574881082
PITX2	3.05617363548629
CCNL2	5.24531245680593
GJA4	4.53653619727666
FABP3	4.96458297701282
MYBPC3	4.36389706033316
LOC728215	3.47417814803925
TRPV2	4.18219519262896
NIBP	5.37739272014936
CDADC1	3.53130208973412
ZFHX4	3.65880061247222
TFPT	6.51784993187218
TSPYL2	5.18624030779775
EIF2S3	7.024944509544
ABTB2	4.28446138754497
SOX30	3.22311613932846
VBP1	8.9566930676833
DKFZP564O0523	4.34277527548363
MORC3	6.11467375537431
BHMT2	3.57695562706768
FZD7	5.33986005852655
CDH18	3.6786338779445
CHL1	9.1724314764616
PMS2CL	4.89817197985348
TBC1D2B	4.08417840483409
FA2H	3.27716662971734
TTLL7	3.61145498713094
SPOCK3	3.77777080962842
SLC13A2	3.58306233214195
AIM1	5.91840970033276
GSN	6.08694202425314
EGR2	5.04564669315764
SMARCA5	7.15786992804768
GARNL4	5.27020505824046
WWC1	6.00312652200912
PLEKHG3	4.17264175510144
PLS1	8.08262043287625
DGKZ	4.17963639701972
EFNA1	8.04951406737572
ANK2	3.51117825119740
PAGE4	3.22306118054737
SH3GL3	3.59169559302877
SENP6	6.44047229485913
AKR7A2	7.79147323455304
FKBP10	5.93753240947332
RIF1	6.65129009932769
PRLH	3.1845485033917
VLDLR	4.44721605969091
VEGFC	3.66297862644277
LARP1	6.61217941110507
SRBD1	5.19322123374744
DBT	5.50513408509204
ITGB6	3.49762638362088
CGGBP1	5.02715817773124
SLC1A2	3.75755207051440
INVS	3.48935408143171
MPO	3.39236184275674
ZBTB16	3.19574931188593
TADA3L	5.295060676966
MOBKL3	8.18197963149387
PDGFB	3.63706991601369
CUTL2	3.06737313940401
RFX1	3.03253360602324
KLK2	3.30140967230459
VIM	9.23197157847732
REG1B	3.02554665412253
SUMO3	7.62667389410697
UQCRB	7.9987441521901
MLL4	3.7859144715103
LGALS3BP	8.59655990420103
DKFZP564O0823	3.69045885460705
MRFAP1L1	8.97136067889512
SPR	7.18418874301157
HOXA10	3.88693912777710
NGB	3.24695162544664
LZTS1	3.25903362063252
ABCE1	8.1222943531903
ARHGEF3	6.7349144475187
ChGn	3.70602093755746
CSNK1G2	5.53657022617775
SUPT3H	6.25701816527433
GABRB2	4.12255235201142
MGC72080	7.64884040534627
SLIT3	4.55091278907998
CD27	4.50728835540455
EGLN1	5.57887144975827
PEX13	5.31388873124462
MAN1C1	3.81818055904554
RWDD3	6.10256237208987
GRIN2B	3.15792002794953
HSPA6	4.17126324639965
ATP6AP1	8.02153714644585
NR1H2	5.06178697375278
PDK2	4.53087636411123
PHC2	6.88694693987123
LIN7A	3.57011407329092
SLC38A2	10.7516797107111
FAM83E	3.47223989683027
SPHK1	4.22577758597967
TRIM26	5.01529951264024
C18orf24	4.00517049708779
C15orf29	5.92918868536192
ADAM9	6.50416663839741
RUVBL1	7.96922155678886
TMUB2	5.65864700649145
APAF1	3.40206482754373
GPR176	3.67990173599067
MYH11	4.27689766279933
NEK1	4.64256857974017
MPP2	3.96900869126355
TNK2	3.49760202134633
C12orf24	6.62679051225166
MATN3	3.64489827584404
ZNF289	5.69224046052441
AGK	6.63797623061649
IFNGR2	7.1613259757057
NDUFA4	11.0710043377796
ITPR1	4.26093991465447
PKP4	6.36932829716856
DUSP1	5.24255877424817
DDAH2	4.48020666402873
ATXN3	4.16919683425848
TRIM27	6.6289300678489
LUZP4	3.64775220638385
SETD6	5.641586435625
CDC42EP2	4.06565394196282
P2RY2	3.34036927155002
SLC45A2	3.00526114758524
RABGAP1	5.93691798100541
CHP	6.22296584493456
GPRC5A	5.1448337200965
SOX17	7.18117804366341
PAK3	3.39432308189668
ZNF259	7.1447210935253
LOC63920	7.22171676443136
TGFBR1	3.7075785158892
GBP2	7.6548525448388
MRC2	5.81572658196806
CDC42	7.23687418875185
AOF2	7.15179356896575
LRPPRC	9.50936462603
CD97	5.73522029085459
SETD5	6.56974043690957
NINJ2	4.39748245242065
PTER	6.05400854991233
POMGNT1	6.22156691417009
RRS1	6.56566796124712
HRB	5.87767749573712
SNX2	7.30265774779907
ECGF1	4.4556419014945
ATP1B2	4.64330441896397
RBX1	9.06016849396569
LOC400506	6.03293391026275
COL4A3BP	6.8972108396385
C6orf97	3.67322473861818
GRHPR	8.2607623607115
TSNAX	9.46937464644163
TAS2R1	4.31753806614969
SEMA7A	3.51423608185239
ZBTB7A	3.53877292659926
ATM	5.55491749870201
TIE1	3.3419163229125
PCID2	8.05997729553161
HIST1H3G	5.07185757441977
EDF1	9.58379105270805
GTF2H4	4.37893670173753
NEUROD1	3.51343268355875
LRRC15	3.96754369735486
TFF2	4.26216654970977
PARP2	6.60313811107004
WDR60	4.95292783022275
IFNA5	3.51008757217037
ZNF134	5.07185561090174
GSDML	5.71781393727154
SMEK1	4.28041751544265
PCGF2	5.13322830468373
CYP2A13	3.62046293560716
TNS1	4.63119493311386
MDM1	5.51462701959285
KCNH6	3.24098664120116
SMPX	3.67741759925092
CD9	10.6043592346288
SRGN	7.7540960120224
ALDH7A1	7.54540428768122
EIF3F	10.0906401691214
VDAC3	7.04989340702045
CASP7	7.79583267932219
KCNJ10	2.95944829865557
EDEM2	6.72829598983265
CCNJL	3.7912865182079
CAMK1G	3.61272724232085
AATF	6.57098424190024
CDC20	7.84035266129577
E2F5	4.1940006745515
ACSL5	7.46565632533753
FTSJ3	6.5242824880899
PRUNE2	4.78017939231608
LYPLA2	6.62875878876804
C19orf56	9.73415183000112
FAM30A	4.07994744659791
SMAD4	6.16343823611707
AFM	2.81654728419639
ACPP	4.08784948736677
G0S2	5.36824200548913
FCHSD2	6.69143119315486
SLC4A7	4.50811876273462
RRP1B	5.12532517616889
STAT6	5.66231219993903
CCDC40	3.48220886064708
GNL1	4.8984862515512
ZNF195	6.61071082751025
GART	5.20723436669181
THOP1	4.83193084081137
PER3	4.21424203345348
TRIAP1	8.20012512866544
SCARB1	4.17468922447007
ADCY8	3.00212963640283
CACNA1F	3.61235795718761
C10orf10	5.39104858301068
SFRS8	4.69244810745265
PBOV1	3.19527622600974
GOLSYN	3.42678083431531
PSG1	3.41919434501512
DHX34	3.85691150721186
CAMK2N1	5.28829596126296
FLJ20433	4.05175990636223
GREM1	4.71099009783734
NFIC	4.04017147312594
ITPR2	3.91331730830477
QPCT	5.67801527871355
PRKAG2	5.38146769972156
H2AFZ	9.53078637079207
MLLT3	3.90896866660573
CCNT2	4.65079527905391
PLK4	4.31125343104217
H2AFX	5.0807367065204
MED16	4.2171477479248
PLEKHQ1	6.29774850059218
GOSR1	5.77571556130236
BTG4	3.29581965103492
RPL30	12.1883950661634
PLOD3	6.08364861046389
ZBTB39	4.33975881947278
SHC3	3.35693011556624
HAVCR1	2.81747770161749
DYNC2H1	5.70324491020185
WASF3	4.86446010988451
DRG1	9.22937039706037
SPCS1	10.222913090837
PRR4	4.312521413271
KDELR3	4.92667748634632
SRP19	9.10824814143655
GABRA6	2.80538157086264
RNF5	9.33220035300398
MFSD1	7.54659777310593
KRI1	4.95603763490651
LRP10	7.86180896659887
KLHL25	4.69018259818041
PUS7L	6.17315008162572
MGMT	8.01820255638435
BUB1	4.09927749302622
RNF138	7.61848643722721
MYLPF	4.69928988676848
HOXD1	7.8767693803737
DYNLRB1	9.12692451509355
AIF1	5.32800429270272
HCN3	3.26897781978875
CSH1	3.16795556478573
MAP4K5	4.68920877748873
CHODL	6.09753419641338
EXOSC8	8.7550303808224
LASP1	7.37571135818423
SLC28A1	3.52632025227715
PLAA	4.95637075073511
KRT6A	3.3450221120943
MYO7B	3.94037785578518
SEH1L	7.41079356776093
MTNR1A	3.54355521651522
TSPAN5	4.20182120540948
MCL1	6.61311689704712
EHBP1	6.4823067369833
CDC45L	5.8094138043916
ATAD3A	4.40560075720095
PRNP	7.3092091800087
OSGIN2	3.14793216695769
DARC	3.44566102822169
SHMT1	4.41262269182848
POPDC2	3.29938872971428
CRISP3	3.29936888471982
FBXL8	3.29336822422044
TRIP13	8.01680930762964
C1orf113	4.20096488799655
NEB	3.99564804300635
ASGR1	3.32174646977587
IL6	3.66096787193222
CTGF	6.17723140105936
RAB17	5.25344631327598
JARID1B	6.2937773887109
FBXL2	6.93028760896511
PTBP1	7.40701875037701
PTPN7	3.84617528242092
BRD1	4.65480404451366
STATH	2.91467016532951
CDC7	6.86723706848491
ZNF335	4.66260699094053
SNX7	8.35650986647503
MCCC2	5.59648221965903
CPT2	5.62793937083696
CDC2	7.61529758213971
C5orf23	5.69057373271723
IVD	4.47307225771516
HEATR1	6.95226144028692
HSPC152	11.4077888682308
PSME1	11.0582418238704
STAG3	4.51084540085213
MSL3L1	5.76452732500437
MVP	6.74376374553103
EPOR	4.43550482227066
ZMYM1	5.98275253412971
BCL7C	6.61480946425857
PSTPIP2	4.31707512168843
SF1	5.69713991300157
PNLIPRP2	3.74082309399136
BCAS4	4.36799309277187
TRSPAP1	6.16173806700729
NUP210	4.53848084046626
RAB11B	3.55909603369855
ANP32C	2.76445878597242
ITGB3BP	8.77969340920433
EDG6	3.85346756998733
UBASH3A	3.5755451325512
PPAN	6.07650786051678
YWHAB	9.2275596869214
CUL1	6.66537593182515
CCRK	4.28659935629991
LY6G5C	3.66263958484647
DHX9	6.20686934228571
SLC7A2	3.28947733294277
CLK1	4.82823596657861
NCKAP1	5.82514464426096
TNFAIP1	4.64017685189988
PKN2	7.86955327425186
VDR	4.66932021810723
PODNL1	3.95349871327284
ACE	3.55640361241248
DALRD3	5.99293384266903
PSMA2	9.5664689295354
OPN1SW	3.56830338146167
CCDC131	6.82804300131051
EML2	3.69921341060103
DUSP11	8.3134199084926
DSPP	3.50856141098476
L1CAM	3.48517789766203
NEK11	5.61852889277892
DLL3	3.14511773646381
CREB3L2	6.58254940162148
GFRA3	3.08377097535437
CPA1	3.05772588084994
PPT2	5.13384507070896
FASLG	3.48514718084787
RTN4	9.58698016549325
GNL3L	4.71259175465683
NUDT2	7.0176007360531
GTPBP8	7.92060591216894
CACNA1D	3.79757495221401
PRKAA2	4.1499260091269
CD163	5.75851388934538
CD37	3.52142012512062
NBLA00301	3.12871243276045
DPT	3.46297935134443
RGS5	5.57087367598427
ACTL8	4.57695309061507
PRDM8	3.24644705157352
PRKAR2B	5.73239373182385
OPLAH	4.40997457169844
KRT14	3.86315509683512
MRPL18	8.50287404077556
PACRG	3.8840606556839
ABCG2	3.78106429838792
KREMEN2	3.90897214709963
HNRPUL1	6.15137026489634
FBXO21	6.8968728298919
GRB10	4.56014703178244
CLSTN1	6.4280252943534
TBL1X	4.11051787830382
PCDHA10	3.25242881905273
CHCHD3	8.60547748341054
LMAN2	7.73769523520482
CRKRS	3.99583174618273
INSIG2	5.85017662970333
GPR65	4.14514992975272
STXBP2	5.32110096524127
CMAH	3.34561829594307
ZNF155	4.0268107960857
DFFA	7.08672292381018
FUT1	3.86123147957277
COQ6	5.22693954507702
TSPAN15	5.1609496089132
PRPF4	6.89357955824045
PGK2	3.59969484391325
MS4A1	4.04816970767054
TMEM51	5.24845140418955
ZNF580	6.63252079706704
DDX28	4.54753107091942
BTN1A1	3.20315529952311
EZH1	4.34753837947062
TTC31	5.34966701322336
LSP1	4.51035141464248
PCAF	7.20297512091533
CHP2	3.5415794784393
WDR46	5.93138154785791
ALOX15B	3.97427663602833
CDK9	5.42702671656602
CD59	8.3899291796451
ERP29	7.95910359633342
LRRTM4	2.97230927236243
BCMO1	3.08784414720945
TTR	3.51662448152506
DDIT4	8.5197929200627
MAOB	5.39110773031072
CACNB4	3.76559528298598
PTGDS	6.1037723503793
C3orf63	6.92037102973141
BST2	9.35364908307936
ATP5L	10.5966685190585
CYP1A2	3.84778053615573
ONECUT1	3.22736710566095
NUDT9	6.35897722953483
TMEM149	6.70801823625939
STX1A	3.57471339279957
STX17	3.81669443766944
USP6	5.16112127018878
MRPL3	10.5653631396145
POMP	9.8443890376708
INPP4B	4.60341637823939
GMPPB	5.23702274941175
ALLC	3.77712264941714
BMPR2	4.67934543332173
KLF7	3.6857518644672
EAPP	8.68614398814116
AHSA1	7.97687505775442
GCC1	5.16722502420592
TIMM9	8.3297138226742
CDO1	3.50026396668337
IFI6	10.3912008397722
MGAT2	6.3186291383702
WBP5	9.55223579189342
SLC5A6	6.28423402793004
HIVEP2	4.80695576881964
KIAA0907	8.51710046153647
SUMO2	10.4494091339926
KIAA1822L	2.96975898373463
C11orf67	6.17730364732543
CTSG	3.55149177410446
TXK	3.89001243039527
GRIK1	3.23053210575773
CUL5	6.91211828257064
FRMD1	3.76864593440164
ICAM4	3.45834290173072
NOL12	3.3397078575294
FPGS	5.86089070964144
ANAPC2	4.89128652325012
SNRPA1	7.71347220748527
TAF13	3.68998795058438
KCNJ4	3.46180540174633
HIST1H2BG	5.91648670367929
SLC5A5	3.40336953247619
IL12RB2	2.9646956008011
EIF5	6.57409005293079
SYNC1	3.53106323706663
PALB2	6.40693690362223
UBL3	6.71693152712652
RNASE3	3.46130994684127
PIK3CG	3.29819125254021
BCORL1	4.20606029786349
CD5L	3.85559489274947
ZNF238	4.24887958483649
TRIM49	2.95795948252921
POLR2K	7.63630046164948
C8B	3.32347978191744
PREB	7.70248227212026
OR3A3	4.01877170209269
TUBA8	3.67099006363992
IGLV2-14	4.18524204132576
STIL	6.97307230668541
NME7	7.43750597950123
UBE2C	8.55475312600746
FHOD1	5.15309351561773
CDK2AP1	8.7102022154609
CYP3A7	3.66734731123483
DHPS	7.14904390244855
RPL5	12.587592583008
TFDP1	6.80567322955711
TRGV5	3.48150518673123
HCCS	6.85362271204697
LHX3	3.32599778787633
GTPBP4	7.44959515050854
TUBGCP2	5.38126080397817
CXorf57	3.00922175497434
SLITRK5	3.51164939640055
IRF2BP1	4.35269490002296
NDST2	6.01458258505204
CD79A	3.98972190818309
CIC	4.95490962900537
IL1R2	5.33131115801845
PPME1	6.96498646084877
PIK3CA	4.79630929575231
TNPO3	5.66156305332369
COLEC10	3.44872922034251
SLC9A6	8.05655503188263
CCDC53	7.09579715929316
DCUN1D1	7.47349321275356
PRAMEF9	3.69952066768879
GK3P	3.29021660573399
CYB5R1	7.4232560988829
TSR2	6.31183408132664
SLC6A5	3.07317825285742
RAB3D	3.12206554404929
ERBB3	5.23729954511855
DAZL	3.19564224285562
DCUN1D4	5.73253854499854
CYP2C18	3.16527352074026
SDC1	4.44308708433237
ATP6V1H	7.95298770937759
SYK	5.33694574701961
IFI44L	8.07944425511671
RPL3L	3.70490920507781
ST20	4.44329795005890
FUT9	2.91910855180036
ACSM1	3.31149708317457
ADMR	3.87124462606779
TDG	6.96348447817527
PMP2	3.16262043827734
PLAG1	6.71615871354283
MYCBP2	7.4836435921793
AGPAT2	6.21871472885748
WIPI1	4.04043254219947
SLC12A1	4.09823742316391
ENTPD4	4.70865346709446
BRP44L	7.85372711421341
CYP27A1	5.16836745045049
THAP7	6.39371998817841
XPO1	10.0910542211600
KCNN1	4.062997379443
C1orf2	6.41485462713561
SLC7A9	3.97051143145629
CAMK2A	3.46151541828987
DBC1	3.65036285688631
IHPK2	6.43666872104789
FADS3	4.40957804112837
GRM5	3.04905517071776
PEX3	6.83392043166011
AZGP1	4.53803413149722
MED1	3.94693205733531
CLU	9.00155148087273
PABPC4	7.53220465995312
CXCL12	4.71361033273875
HNRPH3	6.05169154497617
TFAP2C	4.76777125483417
ENDOD1	6.27867546283106
IDI1	7.36733582610631
ULBP2	2.78461917126216
CA10	3.26786095614941
OPRD1	3.38362361696728
CCL16	3.70746666907139
COMMD10	8.0809307020456
SACM1L	8.67467503549645
CST6	6.09524038242624
KLHL12	4.29951226565353
CD63	11.8042977646941
LGI1	2.82351758681061
CRYBB1	3.49731768318383
TOP2A	7.53125508398876
CX3CL1	4.66681507021767
GPR50	3.57751469074547
GYPB	3.67517455117569
NR5A2	3.02611831521833
GADD45GIP1	5.4809054260739
FEN1	5.89472942800179
EHD3	4.9337869901565
IGF1R	5.94276853630408
CAPRIN2	5.27233490901006
KLRC3	4.06825608387573
PURG	3.14136361825424
SF3B1	8.70890842807851
DEFB126	3.27443673697139
CAV1	6.15870089903088
ALDH1A1	4.451896772442
ANKRD5	5.68050192860051
NLGN1	3.02023123379126
DDEFL1	4.52929518837333
HPRT1	9.6852246600663
RNASEL	4.37615069910291
DNAH9	3.29792212031466
TNS4	3.62057479947887
FANCI	6.78553528249245
PSMA7	9.18144422749272
TTF1	5.99076124036948
DBF4B	3.52787439251222
TUBG1	6.87882467318189
RAD54L	4.80948406780617
PLAGL2	5.19017085739053
HMGCL	7.57827109901555
C11orf60	7.14366720466408
ABCD1	3.8044959999169
ACAA1	7.25734654828035
SPARCL1	7.78541205702885
TXNDC14	7.58737168479476
FAM32A	8.24947242981705
IL6ST	5.13819819765549
TMEM109	5.98449729770453
CCBL1	5.0324747531121
FAM90A1	3.89110014090540
PRSS23	8.13124625310374
ANK1	3.30407205302197
IL22RA1	3.87098736818784
SPATA20	7.20238886183169
ATP4B	3.59919029159238
TEC	3.38235673639630
C14orf122	7.38362691262375
APCS	3.67393831941187
PSMB5	9.57109121070066
ABCB4	3.20067070608146
C9orf38	3.20223026344121
C6orf10	3.23478966243137
MXD3	5.35521678931517
SFTPB	3.91430939364171
CARTPT	3.59708493292107
MON2	5.2653788305616
HNF4A	3.45565130701007
CNTNAP2	3.06106871614256
RABEP1	3.83308571111351
TNFRSF10B	4.36949764021384
FRK	4.25885496950273
TBX19	4.66259319263183
PPAP2B	6.87278786817248
TMEM16K	5.43981731747046
CTDSP1	5.27565564866618
CDK5R1	3.05515233316484
CHD4	6.20091207134867
GABRR1	2.90991715684969
MOSC2	4.14487323065004
C6orf26	3.66732478649384
IKBKE	4.19095842594109
HIF1A	9.64927843785467
RELA	5.76455972045934
DBN1	5.96971138838228
TMEM16B	3.20696410851778
ACAD10	3.84541950941394
QTRTD1	5.32653413450202
TSEN34	8.13276532177418
RPS19	10.0692476649346
KIF18A	4.34269132904366
C1QB	6.46864678668575
TXNDC9	8.02153375775604
TMEM22	4.66886659425969
KHSRP	5.0495298544135
SPATA2L	5.67765341063088
TNFRSF11A	3.63775617166542
SEMA4G	3.81122650633674
IBTK	6.92658329915963
FBL	9.65867467856382
C21orf91	4.85713008246569
MATN1	3.91385551801833
GPR172B	3.52956257120436
CFTR	3.86753835638412
VSX1	3.74388739644108
CAMK1D	3.22965555837479
RTP4	8.84070647907009
ARMCX6	9.10384244902186
DYNC1I1	4.28623652559527
PPP4C	7.9936053787562
KIAA0828	4.38913003049934
TREH	3.2423886843056
PAR5	2.89418394173782
CD48	6.97467575549902
ST14	6.39731244531627
LGICZ1	3.70744170772233
GDI2	9.89516735156167
PKN1	4.51125547887982
SPON2	4.37767562477591
XBP1	8.64657771631168
MLF2	7.37565237161473
CEBPA	5.23924160331859
SFRS12	8.60120302151163
EFCAB6	3.62999032207398
SELT	8.95937648140739
SLC39A2	3.53744640142509
ALOX12B	3.23912401695144
ERF	4.75312705873397
ARL3	5.51764776461419
MLLT10	3.92954656845091
BPHL	6.65757523143519
COX5B	9.73731832185656
S100A10	9.64421805092124
TDGF1	3.60386445896825
ERCC6	3.8173891859926
THOC6	5.97945554982224
BAZ1A	7.40022265093758
RRP12	3.97027347531392
