Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_C08_491130
Composite Element REF	Signal
PSG11	3.21984192582483
SLC39A1	7.35823816126069
SNAPC3	5.61168877375206
C4orf16	4.64436131756991
GNA12	4.48654437972089
LIMK1	3.76277253083462
MECR	5.33359542225185
CDC42EP1	6.76653932150856
KIAA0101	5.97335421266922
B4GALT5	7.9074388179864
PIGC	6.77111674872841
LRAT	3.0490438668212
MMP19	4.33445170354357
IL18R1	2.93220637003421
VNN2	3.67655133638114
AKAP11	7.2148669152955
BCL10	7.44241215744508
GLB1	8.16851160560997
DTX3	3.27208084874224
ACCN3	3.62198789985885
MOCS2	6.66839811093305
HCRT	3.41913479463733
CYBRD1	5.63175823564845
REG3A	2.8851477396412
SULT2B1	4.7157017801478
SEPT6	4.75325899052873
MMP10	3.16556182217675
CDA	3.54404563227914
ME1	3.58613345655507
TCN2	3.9809884930194
MGRN1	6.8841529079775
ZFY	2.79323387696723
CHRNG	3.21516992110601
IVL	3.60611769171628
PLEKHA6	3.48616687522770
CALM1	7.12060223552394
PGDS	5.20634607889926
C8orf33	8.56496222959418
CYFIP2	4.6563943109929
TEX11	4.06030556715233
CKM	3.35155530094094
MAP3K11	6.34473882489406
CEBPE	3.25169953429938
ACOT8	5.18100996612796
ESR2	3.13575014310026
OLIG2	3.20499837217263
AGTR2	3.01574426439081
DNAI2	3.42938720195753
EPM2AIP1	7.52154233415653
C14orf106	4.05480252150598
PZP	3.84634737643216
RPS9	11.7285942096080
SIVA1	6.22081624870615
HEATR2	9.3554228830855
CD3E	3.57123949523732
APRT	6.88453145334599
AMIGO2	4.75180156157199
GPS2	6.29144615272046
NOL14	4.8710253579839
TRIM36	5.08322512187088
RALBP1	8.78148508655636
EVPL	4.81284123914234
ITIH4	3.42094143366826
ADARB2	3.41080327025209
PIM2	5.07500672458508
REGL	3.44450689193572
GJA5	3.62605433443120
SLC17A5	6.72809198570247
PIPOX	6.43576015700633
HGF	3.46912208666602
EPHB4	4.88000439446262
SOX18	3.58342874703546
SERPINA10	3.20137688124834
INSIG1	5.58848910536913
WDR23	5.89294491448946
SYNGR1	4.62213786059655
TEX15	4.07669883776335
REEP2	4.75403023885842
CDK3	4.69588584643017
HSPA12A	4.35728754656843
REPIN1	8.36534513873766
ARL8B	8.94966421365158
PDE4A	3.88805322593969
CAPZB	8.21579188374104
SATB1	6.04803679974007
PPM1D	5.98951377862889
VPS45	7.01423812205828
TP53BP2	6.52682169377165
GINS2	4.5517379454521
CYP1B1	6.13040905392499
CACNA1G	3.49277322341907
VGLL4	8.39726439052152
XYLT1	4.36744688000831
BRWD1	3.77785827892111
ROS1	3.18075159216536
BMP8B	3.27685663916297
SLC5A4	3.58859455542520
SLC6A3	3.84407779812917
C16orf53	5.97633004824457
APC2	3.71223656774019
GOLPH3L	8.92464190937832
ZBTB17	4.38370943340737
C6orf54	3.49976342427141
SLC19A2	5.0222428370837
C6orf134	4.28802863886377
C9	2.61475432024906
ZBED5	7.70386820314984
PVR	3.64364759413633
ARTN	3.6743851789438
LTA4H	8.7872258505313
MAGEA4	3.08282213229507
IFIT3	5.2741895885049
PDE3B	4.0763940123515
GNRH2	3.87598139712206
STEAP1	7.18441562801186
FLJ10292	5.223156362525
RPL39L	6.25981163765912
PGK1	8.20287411543515
CCL13	3.36338445487168
RLF	6.04755580025841
MLXIP	4.61390465642147
PLOD1	7.18188502909705
MTFR1	6.05242659186356
NPDC1	6.08834069729778
C11orf16	3.72114592810708
RRN3	5.33250468789563
GPAA1	8.58440998666095
C3orf14	4.00652914322018
TEX264	7.07463703481773
C22orf28	8.49461367198245
RYR3	2.85111641159072
VAMP2	5.03338435087284
XPNPEP2	3.3132272429371
PDE6A	3.490701805616
SUPV3L1	6.54879263483173
FIBP	8.19187355098862
SPIB	3.33616819235101
TBCB	8.51103259336406
DHCR24	9.49539882437991
ADRA2C	5.6981327779696
MEF2D	3.98232012653125
MYO1B	4.58059119459786
VAMP8	10.3994955519156
ANKRA2	5.52524455003999
TLX3	3.21813926777121
PANX1	5.25342625897564
RCBTB1	4.9038739409754
FGL2	5.66011474561573
CEP70	6.15460583425871
WASL	5.71884534644242
DCHS2	4.01251474282752
RNF25	3.98378994042894
CYBA	8.59719600937557
ARHGAP11A	3.31557719515591
PLAU	5.56824445900372
MPZL2	6.68598492791748
MATK	3.53384965101665
EHF	6.86788274301017
CTNND2	3.54102652413748
PTEN	4.68598214848349
ANXA1	10.4041462789716
AFF1	4.80545183411748
ZNF189	6.38429748799378
SUSD5	3.6613324265644
SLC28A3	4.29611971120602
GUCY1A3	5.96500584356028
RASSF7	6.10806416775512
SETD2	6.17668647162146
ROGDI	6.5106428531631
C20orf195	3.65600132910763
TICAM1	5.13416683198546
PACSIN2	7.2094428049259
SERPINB5	3.14971843929586
PRKCDBP	4.36503456748886
TFDP3	3.38865679172925
PLCB2	4.09016492864101
RFX5	7.58425639649934
TXNDC15	7.73058166589987
PTPN18	6.38969001959885
HLTF	8.15384593114305
PKP1	3.53398459014529
NDUFA6	8.86541140435009
KCNF1	3.70836877932674
HMG20B	5.56334129688511
SYNE2	8.13971387050897
SLC22A4	4.11834752883803
VCPIP1	3.61749963784272
NETO2	4.16117341056418
SQRDL	9.41364238961612
BAI3	2.77058173268316
GALK1	3.88436441369635
SERPINA6	3.46183961644926
ASCL3	3.65761633409563
NOSIP	7.09573037028876
HD	4.90005612316332
TRIM23	4.10817745874706
FBXL6	4.14676163055727
FABP7	2.83940161015733
ARL1	6.91962278558077
MAGEC3	3.16873637934090
CDK5RAP2	5.43845519914365
KCTD15	3.9009228084747
CD1D	3.53190707760426
EIF3B	8.33398337682494
KIAA0141	6.81332479784979
BIK	8.14215770758706
PAX4	3.42173445749342
NANOG	3.34907655112132
CEP135	4.53000655077373
ALOX5	4.65822368835998
TRIM22	7.72419375911907
LYRM2	6.83823629942562
GPR162	3.22602478646467
RNASE6	6.57162373708692
GJA1	7.71965348428834
TAS2R10	2.98559190480311
FASN	4.31081536354008
MRPS14	7.96493447865494
HMHB1	3.20975646947711
GPR116	4.86993181105482
TAF7	9.08418392081178
GK2	3.21938864146179
ZNF219	4.96239705771255
AMBP	3.24787363660928
CD33	3.94642612912979
RAB3GAP1	6.65760543164729
NXPH3	4.00202762579079
KIAA0953	3.62627841378735
CROCC	4.23497964802226
CCBP2	3.41606765144669
GPX7	5.18944122695094
TGM2	5.07737414971186
STAM	6.63289261039311
BASP1	6.72892007371486
ZNF202	5.05903033311735
ACTL6A	7.43401782057144
POU3F4	3.53133469535151
ARHGEF7	5.68079216824229
SLC23A2	4.19110998279922
TBK1	5.74027095739047
CRYM	3.66238022561942
PKD2	5.07694001030554
STX2	3.78545396484531
ACTL7B	3.05817591635821
RPL29	12.426108730004
NR1H3	4.70160661142171
MPPE1	5.99513717346897
CLCN6	4.66857967980090
C16orf59	4.25974584931997
AADAC	3.6905749048957
SQSTM1	8.44750754405433
TCP10	4.055081980322
BIN3	5.82864748147395
DEFA4	3.40534639102216
HPS6	5.67645373760542
ZNF197	3.78710795196216
MAN2A2	5.28066501517326
PTOV1	4.94659131144208
GABPB2	5.04320488525903
KCND1	3.37825661659388
RNF208	4.56870985765463
PTPN11	5.10279429515482
ZNF274	7.04497219877548
C7orf26	5.17491654180211
ATF3	7.74588036954462
UCHL1	4.65038247042649
APOL6	6.4327360928155
PLK1	4.05692954903481
NPHP1	3.51257193680218
DAB1	3.71849943041446
MLL	5.71625418638521
ANKRD15	6.3944434610464
C1orf218	5.43236947536185
DDX47	9.22004171564206
ATP8B2	4.42234469267387
ANXA13	3.76300178926798
RFTN1	8.35968643266995
TAPBPL	6.49780263242274
BTG1	8.93878380895834
DPP4	3.3375969959252
KLHL23	5.40426376202719
APOC3	3.58241961863236
NPPB	3.16334916718876
ZNF148	7.08842416694483
CNOT4	4.44582164475099
HIST1H3I	3.15279652356504
IKZF1	3.99241103248205
ZNF141	3.35732473471567
PSMC2	8.85284731098712
APEH	8.15453120622339
GGA3	4.74364039216201
OR2J2	3.08546240959770
KCNA2	3.01063600458366
ZNF749	3.54538696474404
LPGAT1	5.67342424899886
TMEM159	6.07038123649447
PCYT1A	3.71893667115499
BRMS1	6.01506108695038
CHST1	5.47704463357406
LGALS1	9.84769816087038
THOC2	7.15178010070546
TAF1B	5.91715743485317
GPR173	3.37858485954523
CASP10	3.95794584822836
COL15A1	5.16520312350021
ALK	3.83082648522477
GAN	2.94906508674132
EXOC6B	3.22210562404589
PCMT1	7.21790638691693
HIST1H2AE	5.03477529075002
VAMP1	5.24865407483187
HDAC5	4.81320314034126
SRI	8.66978959133281
HLA-E	10.6723940475340
SLC25A32	7.33701886381396
FLT3LG	3.27117119113977
WDR1	7.07125972335367
ATP1B1	9.77585167122749
SGPL1	6.7473575176458
AFG3L2	6.63370866638662
C5orf15	9.3181964777689
SWAP70	5.91930517351999
UBXD1	5.89927144699452
TRIM31	3.152444694498
LILRB4	3.62824850127153
GSTA4	8.5390090859689
ARNT	4.01536043165681
CDKN1B	8.53552195734456
SEMA3A	3.57355728064835
FOXC1	5.39835397910639
HIST1H3B	3.53470314223278
BTRC	3.50890336985677
LSM14A	7.75571634779869
IQCH	3.10925056921741
STEAP3	6.60108114183184
YEATS2	5.82074156775966
CABP5	3.54102546033232
TRIM3	3.52432374272681
FGG	3.20429531134553
ABCA1	6.12021952251972
HNRPM	7.94523707957897
PLSCR2	3.17576683587627
JTB	10.0419732419612
PQBP1	6.25195821985425
CLEC2B	5.81164103932721
EDC3	4.20250619249262
REST	4.81307843808874
THBS3	6.06143530623866
EVI1	7.9973957253413
MGAT5	3.76604245096993
TSPAN8	3.80746026986931
DYNLT1	9.22176867742715
MUC1	10.0907612964839
IGSF1	3.59636005424600
TEAD3	5.30435828527769
ATP13A3	5.83705955295312
C3AR1	6.32928118882041
STOML1	5.29402905983592
EFNA4	6.4496491751848
HAO1	3.36781744221637
USP24	5.48815751239613
TWF1	6.33428679021161
MRPS17	7.66608028969414
MYH9	7.29163374010804
C9orf9	4.01547766800011
LBP	3.33652726248897
FSCN3	3.83497248157391
BDKRB2	4.19843305091848
HSD17B4	9.2796692360444
SEC31B	3.33826073854534
IDH2	7.88260312551476
SFRS16	5.38223785155653
AICDA	3.03204707256712
RAP1GAP	6.57416317677526
C1orf56	4.61147142209386
DCLK1	3.38674347245034
MEF2A	5.18982757446307
ASF1B	4.89403495186425
HTN3	2.87650186470545
ADAMTS9	3.33969372376491
COPZ1	7.96902072783262
SLC4A3	3.28463054244619
TAF2	7.87045230166226
KATNA1	5.60673740036472
STIM1	4.70234603676581
TBX2	3.62155167357236
FOXD3	3.02673803452487
RPS4X	12.8823725156932
PODXL2	3.63997500769292
C1orf176	3.09546366625975
RPS3	11.8798948675069
COL21A1	3.32790125910696
RAI14	6.5872890395672
LRFN3	4.52821275874659
SRPK3	3.75140829254931
FKBP14	4.8217104446692
TNNI3	4.87493361517653
CXorf9	4.35091544827215
REC8	6.83223283043456
HOXB3	3.64078364908567
SGCB	4.31323624010542
FRAT1	4.89636298726238
CLP1	6.70220133206406
MORN1	4.69003240418393
DUOX2	3.32967687388481
TSC22D3	7.02706602340552
ARHGEF2	6.22203381751382
CASP8	5.95939134044171
PRKD3	5.06485506970689
CFH	4.85225565057167
NRIP1	7.88410501206842
TRO	3.57579427253531
BNIP2	6.50312610024955
DHX30	6.14149334626223
TBC1D22B	2.9727098127318
GJA8	3.73067463445742
GPR52	3.24565366872217
FGF20	3.22968283937349
CASC3	7.65081598210848
METRN	5.38239367974531
KRT3	3.20487557388871
ARF1	9.11569411092637
MOG	3.37082440448783
ATP7A	4.60816997970341
CCNG2	5.33073897940211
PLCH2	3.90909359276028
ITSN2	4.61449451980780
GIP	3.33651391474329
LOC390688	3.18546664345807
LOC89944	7.0026747728634
PSPN	3.42441799939167
HOXB13	3.09519755691962
MTMR8	3.66181397163299
UBXD8	7.82934433875413
GYPE	3.02865798018738
SPAM1	3.29178056115839
PPP2R1B	4.64618490813464
CNN3	7.63405479635845
JAG1	5.747841405435
HIST1H2AL	3.06146217046449
CHGA	3.26918818797682
CACNA1B	2.93628342867663
PAPPA	3.46506227280693
RAPGEFL1	4.75939338502968
RHOA	11.0998660946407
CYP4F8	3.27071065867644
TRH	3.64650015203852
DCTN3	8.9723341669523
NT5C	4.54491174021064
ZWILCH	5.57978744459411
SLC1A5	5.34374755901212
CALCA	3.22985648697143
VPS41	5.20696291652836
SYCP1	2.9938117098637
KIAA0174	6.30100476094678
CXCL11	4.54676284209116
ZNF639	4.2962901657744
CACNG4	5.68952254470468
TNNC1	3.79065951506734
GFI1B	3.15030200806174
C11orf58	8.64903903897059
PSCD1	4.40400409088523
NUDT18	4.62143463116678
CASD1	5.15989689100917
LPPR2	4.57772903708697
TTC35	7.49905731073465
SMC4	7.24258305040805
ZNF771	3.40364127881
TTBK2	4.36049857149460
GJB3	4.32399439625744
RGS19	6.46816536255487
SFRS3	8.57007271737512
HLA-DQB1	8.36144238803563
SCRG1	3.95942265004876
NRAS	5.24829330132139
FBXW2	6.42658302348372
SIX3	3.4461368910837
DUSP26	3.29311812211562
HDAC9	6.72666460350551
ZDHHC24	5.41117023524226
OGG1	4.76063001171273
DNAJC3	5.14635549436098
LITAF	8.96656820246367
ZNF410	7.2587741883581
APLP1	4.26464232117981
AFP	3.11604724051127
OR7A5	3.88119911857205
ZW10	6.22646849404395
DLX4	3.48739012221430
TUBA1B	12.1105980039172
MGC70863	4.82788382428705
C12orf29	7.49686584302147
CRY1	6.22350049758466
OR1D2	3.71250695437994
C1orf25	5.74630764845875
PHOX2B	3.44917522543064
CUZD1	3.98047606587332
SCAND1	6.82352992873855
MYT1	3.93639648604349
VILL	5.73827382320852
PPP3CC	3.62910388420411
GOLGA1	4.87598767570767
ZBTB43	5.32623759101322
VAPA	8.35731829062885
MEA1	8.24141005956315
STAP1	3.04105450233979
PIK3R3	5.85459534852529
TGM5	4.53066922822154
SLC34A1	3.1802667316409
USPL1	6.98135292013911
DLX6	3.339861825051
FBXO40	3.55846964492443
NKG7	3.68717285939604
BRF1	3.70380210588653
CCL27	3.1046342630929
EMP1	9.14648322051567
ACTR6	5.73947902809818
PFN2	9.04103461045398
MYBPH	3.55059003875972
CHCHD7	8.02895569717404
TCEA2	6.12822612574457
PPP1CC	9.56982664254108
COG2	6.34069443257351
FLJ20294	4.49922438086407
TARS	8.09053582993367
ARHGAP28	3.29913002460383
TRAPPC2L	7.22782317752111
CCDC109B	5.63598552629949
LGTN	7.72948331294344
KCNB2	3.13594768052876
USP13	5.47583558117977
RPS2	11.8775465429305
C17orf75	4.3274312119921
FBXW4	6.57840989402419
SLC2A8	5.27060501908364
WT1	7.77797823964781
SNRPE	7.59263119795233
LEPROT	9.02291551348291
STK38L	7.86547295153297
CUEDC2	6.89417006134366
IL13RA2	2.92282382380892
DDX42	7.02599636634425
TXNRD2	3.7588828671929
C4orf19	5.17287031061569
TNFRSF4	3.54930936224284
AOC3	3.75535827562452
MTHFD2	8.38216290025189
KSR1	3.4415527947777
SS18L2	8.14006241870004
OAS3	6.08774187129112
SLC22A11	2.99384763557927
LARGE	4.12807710142835
LIMA1	6.837868308427
STARD3	3.88166235670828
VPS39	6.22259962098208
ZNF236	4.04162757175238
C8orf32	7.62067300880777
GABRB1	2.83876777248223
ZXDA	2.93096765187712
ODAM	3.19836125551213
MORF4L2	10.2725937652144
FBLN1	4.85859326575485
PRKAB2	3.85174808843828
AFF4	3.35557867742564
HSPB2	5.31656107102683
ZNF76	4.67590654568918
RAF1	6.9314385405741
SUB1	9.33119537339709
MRPS33	8.89840266159351
ZIC1	3.19598534625136
KLRK1	3.84594260240274
LYST	4.031767826139
UBE2M	6.8198440413597
RAG1AP1	7.37408761824215
ZNF281	4.76351581599945
P2RX5	3.33660925307465
NCR3	3.48332130486624
ST8SIA1	3.21298730263428
HLA-DPA1	11.5568889792924
FKBPL	5.02476735041331
ANKRD46	7.5458980806752
CD248	4.92000659095775
SNX4	5.50849479874688
CCR2	4.12112543403276
ZYX	7.25080265859272
SMOX	4.15267043813960
ZSCAN5	4.28975268774711
RIMS3	3.64238282592149
NACAP1	9.0731066482979
DRD2	4.02149122902208
COPS2	9.3884858727429
CEACAM4	3.94564592032768
KRT76	3.28585653430428
SOX3	3.03505529855255
GATAD1	6.54803789911805
AVIL	3.32823033797511
LMOD1	4.03771987010919
FCER1A	4.00805771701907
TMEM112B	5.46087030203634
HIGD1A	10.1596798195813
CALR	7.16231464346668
ADRA1B	4.19289011091219
SNRPD1	7.46015401503561
LTB	4.52778433102388
NCAPG2	5.58161711675542
NEU3	3.43000735798414
KCNMB1	3.74713016546201
DES	3.81543470110378
BZW1	7.79456688090505
ITGAV	7.70678760859106
ZNF221	3.32068433072307
LENG4	5.69375992380709
C20orf3	8.80945325438364
GDAP1	3.12964069651632
PIP5K1A	4.81950787311776
PCNA	7.42606239292274
C1orf34	5.10655750937074
BEST1	3.57495240113054
RBBP4	7.31746864775129
MMACHC	4.77092999946619
REV3L	5.83297825968639
PHKA1	4.03300686429362
PRKAR1A	7.85044344349696
AVPI1	5.92168669620683
HSD3B1	4.13687052001478
ATG5	6.56729568493504
SARM1	4.66939288850065
RAD52	3.62258251093274
RGS7	3.15352559173792
CD207	3.22686210044863
HMP19	3.23591751786906
TMEPAI	5.66962871764194
ARL17	3.82823703207821
MYCT1	3.09612108233266
GM2A	5.71753471220667
SCGN	3.53654793555971
ETV4	4.34700775816129
MPP1	5.08256163917111
CD2AP	7.08742480223314
CCL20	6.3155615792483
CCDC86	6.16276025250142
ZFP30	4.9563582536321
MYH10	6.90731631597159
CTBP1	8.07740495674431
MAK10	6.80050112887376
OR10J1	3.85960653672302
TMEM9B	8.07685734109507
DNAJA1	10.0340851114446
LOR	3.50242005274709
MAP6D1	3.70085019555782
LRRC50	3.79744127231033
PRKX	6.00320288659109
ARMC7	5.22112184383386
KIF5A	3.36496352460056
ARG1	3.50954427905542
PCTK1	6.68520968593104
NSL1	4.8866861418644
ASCC2	5.89528062587908
KIF2C	4.46291708922739
PSENEN	8.2264195429468
FCRL2	2.90649374265879
RAB11FIP3	5.60595385256302
NPR3	4.06546922152598
CENTD3	5.42376261435076
KBTBD11	3.49556741654962
HBD	3.16306410965973
PCK1	4.27986275226861
IRAK3	3.43821227260117
OLAH	3.83585062760328
CNNM4	5.85826164351466
MYO5A	3.74060788466378
CYB561D2	5.48057697980791
MEGF8	4.01186414922502
SIPA1L3	5.30009835821452
ADAM10	4.32612359346259
ALPPL2	3.46214264337955
OBFC2B	5.2101711634703
GALC	4.31478402501003
LIPA	8.44545644354198
NAP1L4	6.2828260012458
MRPS22	8.34770813707971
GNG4	4.6635306342336
TBKBP1	4.07665513213582
PSG5	3.65119559497693
CAMLG	9.730748424633
RSAD1	6.02890226099326
SLC6A13	4.05403008598737
AGPAT4	3.97848179439795
ZNF167	4.54563524030335
FAM53C	7.75878173802483
VWF	5.97371575661541
VTN	2.92647082744154
BAD	6.11607104389044
TPM1	7.74134940333976
PYHIN1	3.92179336837127
PDS5B	5.94061290868205
CIDEC	4.12782402381789
CRIM1	7.57369676097926
DHTKD1	5.8655388380918
SH3GLB2	4.8766704727971
SMPDL3A	3.49272408982135
SFRS2IP	7.79227110257188
FLNB	6.84383443081495
NOC2L	4.29964305688389
NRG2	3.76077800684727
C14orf162	3.22056328325202
HMG4L	4.04679296003017
IL15	4.44463162256391
GABARAPL1	5.11745984633851
SPTBN5	3.52510233725532
C1orf77	6.13190357727065
LAT2	4.39992288756248
WDR78	4.43514030704459
SLCO1A2	3.27657881172887
LIG4	3.87258743301864
GSDMDC1	7.06076370285452
METT10D	3.13196525962922
ECSIT	6.02132076262886
BMP4	4.04441813419055
VSIG4	6.31886396482044
DIRAS2	4.1881401249232
SLC12A9	4.71955468510369
MC1R	3.33335288059297
TXNL1	9.64895754874899
GALNT7	6.922347936519
ISG20L2	6.97437485066655
OBSCN	3.8622222754522
GBA	6.00677822655566
C6orf64	5.11824564981075
ESD	8.92176813090338
PNRC1	8.35870954544959
PPIA	12.4450605782174
VDAC1	8.96687601910147
CLDN17	4.01283285558299
TRIB1	9.09579056099905
MED6	4.74416002773744
TXNDC5	8.46515857849603
CD46	6.9925049085402
ICOSLG	4.07353900076736
RGR	3.71832915910706
DSG1	3.34436188001062
CCK	3.59207545265468
C17orf48	4.26679240149437
C1orf69	3.7659439463349
DEF6	3.6007099973122
SIT1	4.21701976500211
UTP14A	5.85997357346225
RPH3AL	3.34025271730134
NXF1	7.3624558210526
C20orf46	3.4995093167362
NHEJ1	5.63338895161766
SLC24A2	3.89116533110039
TUBB3	4.42895726474821
SEC22B	7.24956125599093
S100A6	11.5689877727365
CDKL2	2.99637331878859
TINF2	5.57480842355904
SLC7A10	3.40252093842625
SPRR1A	3.14168277185872
CYP4A11	2.97176560414934
SCEL	4.48578362247837
TES	7.89502826627652
CCDC70	3.35536722856984
SH3TC1	4.14752558386694
RAB36	4.35785238089537
GRIA3	3.30575812468788
CRYGB	3.22033625548343
BHLHB9	3.78101976070994
CRISP2	3.26585222501236
ILF3	6.6285583441779
NTRK3	3.29937307734703
B3GNT1	6.14337371552858
ZNF444	5.34013846326351
LARP6	4.74068322701882
FMO1	3.96583931806069
POLR3C	6.25110312420805
FBN1	5.59536619440139
SGCG	3.43740234891089
JOSD1	6.99342147823642
BEX4	5.83656809174831
INHBB	9.34054408526933
TBL2	9.04054307675085
HYDIN	3.03147439093462
RPS6KB2	4.69505057703893
ADRM1	7.59607871596118
DDEF1	5.0174515585759
PEX6	4.90334734960599
BAT3	8.10600742735334
TXLNA	6.43403767941092
RAB31	7.71822796933844
SCGB2A1	9.84740006064284
TMEM187	6.55537867250889
AIP	5.54318880006019
LGALS14	3.18188745487703
SLC6A14	3.68107591358569
DDX4	3.02627994070771
CTNNA3	3.44874522347481
PRRC1	8.17324846148053
AP3B2	3.42439659801147
TRGV7	3.19812306102853
LAMA5	7.77583017575369
PMS2L11	4.83649537901914
TMEM184B	6.9861564349057
AKAP4	3.4708944131302
ZNF292	6.17364191382656
C21orf45	6.00093923542085
ARNTL	5.10971781181515
CTCF	6.84232540384042
CCL2	6.16756438648384
SNTB2	4.04869323581535
KPNA1	4.76071548126256
KIAA0746	7.04930250440052
KRT81	4.86703689783916
ALDH3B2	4.68332491323569
TMEM41B	6.60922169396812
M6PR	8.07993817201664
S100A11	10.0314215527967
LAMC1	7.3869818062149
CCND3	8.09878870861019
COASY	6.78573252110443
EFHC2	3.6708233820952
DOT1L	3.32484074023323
CLTC	10.6976030805147
CLASP2	5.412401091546
SRP9	10.4749378711226
EIF2AK3	6.8943813064926
GPR88	3.03378660318335
COL13A1	3.99392984683154
SMYD2	6.96214354668897
TMPRSS2	3.38204545111573
PBX3	4.64191150325194
SIGLEC6	3.34480924564565
PVRL2	6.08264658068805
ALKBH4	3.78764016315644
ZNF629	6.19195575730986
NXT1	7.87183606997522
CCDC93	4.3918475879564
TROAP	3.86561453784442
KCNA10	3.44047495624692
FLJ10154	7.7351394966534
ANGPT1	3.71475048827506
MED23	6.13449729528663
RAN	9.17197892246546
LMTK2	3.19529860721844
SEMA6A	3.65473260187581
UFC1	9.64324154421212
UBE1DC1	5.54964038897387
GMEB2	6.21116927084147
EEF1A1	13.0447703058093
PSMD14	9.6443189552574
FLJ10213	4.04494802645751
CHAC1	4.50352745987224
PDCD2	5.34070353168169
MAST1	3.60242623647265
EPHA1	4.45108091017673
HMGA2	6.07238173814694
EIF4G1	7.03840178203645
ING2	5.21760528648883
C1orf109	6.10433720375976
INTS3	5.2606561336777
TRPM4	5.81235830178733
LTB4R	3.39917555395068
ISYNA1	6.84887428628671
UBE2D1	5.39357009179298
LSM7	7.58214577267646
IDH3A	6.09709820370416
FLJ21511	3.14981253925289
CREB5	3.18274637936395
LRRC47	8.9291771247005
ANGPT2	3.46887234070905
RANBP3	5.07329431662623
DYRK1B	3.67251673942475
HLA-DRB6	4.50629389904402
ATP6V0A4	3.05279306300011
COPS7B	4.43341874439313
TMSB4Y	4.18259894200984
RBKS	7.7115141685784
ITGA4	3.17199907291422
RIN1	3.96338031541357
DNAJC6	3.50794086717903
SEC23A	5.54821821077623
PHLDB1	4.7217083514154
CLOCK	6.81977213717357
LOC26010	6.88353013709804
MLX	4.69837550865308
TPD52	7.77720805064538
PSMA4	9.43865900250242
C1orf149	7.75509070764796
C14orf135	4.75861910339079
KIFC3	3.53764569493010
ROCK1	6.66006511580576
NCAPH	3.60672147607791
TAGLN	9.12109918373168
PTPRK	8.82671682954332
CCDC19	4.35554829952184
ZNF45	4.39961132831369
ZNF329	4.97701005475175
TK1	4.7860711658861
TAX1BP1	8.505159289916
ZDHHC18	5.29026681471344
C10orf88	5.12293081424917
TMBIM4	8.06013088316102
KLF1	3.073398439132
NMUR1	3.14179205053969
KIR2DS4	3.22078156820166
SAP30L	6.18579493827411
KDR	4.18120944225967
KCNK2	3.05868129548415
VEZF1	7.68984594573765
GIT1	5.53011207559074
RLN2	3.06059204269642
ST3GAL2	4.03269081559897
DNM3	3.81093802693491
C7orf10	5.36313242947591
MMP28	3.69303001946428
ZNF394	7.58248634922038
HPD	3.42130814096969
MOXD1	5.16305980879158
PDGFRL	5.43406339365589
ODF2	4.0676017624505
TREX2	2.98406028296776
MFAP4	6.02781473349479
SMCR7L	6.608825685251
EPB41	3.14635627131825
GZMH	3.55443720623881
CNNM1	3.37146878409419
PHF17	6.40913127966955
CBLN1	3.18780707874584
NUP98	4.84938181030056
PRKRIR	7.62806912911462
RMI1	7.4283388297241
