Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_G02_516324
Composite Element REF	Signal
CTBP1	6.94172304504351
MAK10	5.90056364915317
OR10J1	3.52456443104476
TMEM9B	7.45852564232261
DNAJA1	9.45033784399883
LOR	3.61118389579872
MAP6D1	4.60403238265048
LRRC50	3.72174401701377
PRKX	7.36994779369427
ARMC7	4.53572958407429
KIF5A	3.14544787798578
ARG1	3.45075529170339
PCTK1	6.079257222343
NSL1	5.53124020843386
ASCC2	6.39151592482144
KIF2C	5.84064818770368
PSENEN	8.16635420093728
FCRL2	3.07823014476147
RAB11FIP3	5.53443433568993
NPR3	3.73150041316401
CENTD3	3.6874114603914
KBTBD11	4.07329349930839
HBD	3.38352975351048
PCK1	3.64957162817365
IRAK3	3.30896708473021
OLAH	3.86317532981229
CNNM4	4.86093531067327
MYO5A	4.13736111508666
CYB561D2	6.17603417210774
MEGF8	4.07608944881411
SIPA1L3	4.91822597047309
ADAM10	4.43230753495558
ALPPL2	3.20129491084857
OBFC2B	4.70001430264105
GALC	4.94408647050984
LIPA	8.30569732058844
NAP1L4	6.44509582398333
MRPS22	7.96313474024
GNG4	4.30315154634736
TBKBP1	3.98953352754135
PSG5	3.94633554300904
CAMLG	8.84499973033853
RSAD1	6.30596431081487
SLC6A13	3.66372964406208
AGPAT4	4.30900220772288
ZNF167	6.03691174488692
FAM53C	6.20762610646057
VWF	6.40082173036934
VTN	3.0375866661897
BAD	5.93152754210059
TPM1	8.10284730548232
PYHIN1	3.55627964287352
PDS5B	4.73477038937899
CIDEC	4.78634641206066
CRIM1	6.51915054832067
DHTKD1	6.23290730761426
SH3GLB2	4.32697060913713
SMPDL3A	4.08112418375199
SFRS2IP	7.62312104697442
FLNB	6.49994099320479
NOC2L	5.04508972048114
NRG2	3.57200267059938
C14orf162	3.12354868213415
HMG4L	5.70145971731965
IL15	3.67696511628194
GABARAPL1	4.34267288458328
SPTBN5	3.61129884564464
C1orf77	6.0486007840473
LAT2	3.83516866746005
WDR78	3.97566441343957
SLCO1A2	3.25991921954856
LIG4	3.76812080655672
GSDMDC1	6.0702896727879
METT10D	3.63171394765324
ECSIT	5.00101107559382
BMP4	5.01662094591105
VSIG4	5.31289153924823
DIRAS2	3.49021874852411
SLC12A9	4.25504081966028
MC1R	3.50949184733022
TXNL1	9.75965111571324
GALNT7	7.39320949119195
ISG20L2	6.80313212648589
OBSCN	3.98888080408173
GBA	5.13723633177831
C6orf64	6.44385260616614
ESD	8.28811751708627
PNRC1	6.96190402964939
PPIA	12.3218330197453
VDAC1	8.0482675094411
CLDN17	3.98969601271636
TRIB1	7.04061715189976
MED6	5.00427002326428
TXNDC5	8.38116506999774
CD46	6.89877084549781
ICOSLG	3.96219421714777
RGR	3.30662871970893
DSG1	3.52934058975320
CCK	4.06660231596031
C17orf48	4.48818791996429
C1orf69	3.4881586159078
DEF6	3.80333830738286
SIT1	4.15907662062395
UTP14A	5.54197264548517
RPH3AL	4.7540139225706
NXF1	7.06995055800275
C20orf46	3.59390169512125
NHEJ1	5.18348864071994
SLC24A2	3.69434407041993
TUBB3	5.9576991690776
SEC22B	7.0452725685535
S100A6	10.9091440547304
CDKL2	3.40050437173015
TINF2	5.43226878898729
SLC7A10	3.22565536711858
SPRR1A	3.1745086553546
CYP4A11	3.07005623275332
SCEL	4.17242201472823
TES	8.27137668001125
CCDC70	3.16769147365003
SH3TC1	3.70420012189061
RAB36	5.72840976281161
GRIA3	3.52879889745469
CRYGB	3.29307292507845
BHLHB9	4.24957499896578
CRISP2	3.42364042575537
ILF3	6.33624489048178
NTRK3	3.29733668228003
B3GNT1	5.45280440670176
ZNF444	5.03375199440359
LARP6	7.7627484069182
FMO1	8.27026538029141
POLR3C	5.69905006426843
FBN1	8.31823137678818
SGCG	3.77036779169199
JOSD1	7.4202457823797
BEX4	8.79644209036143
INHBB	5.81941178281426
TBL2	9.11206289672164
HYDIN	3.24820787223199
RPS6KB2	4.50977476274909
ADRM1	7.7911875358265
DDEF1	5.22196820061713
PEX6	5.39272409623553
BAT3	8.44670837557691
TXLNA	7.00029835904579
RAB31	8.29519930081424
SCGB2A1	5.89072164574582
TMEM187	6.71106878887389
AIP	5.22883321951707
LGALS14	2.95396266135834
SLC6A14	3.1599075128153
DDX4	3.01675422967131
CTNNA3	3.3800148413528
PRRC1	7.33615797470787
AP3B2	3.58390648481611
TRGV7	3.33113016356365
LAMA5	7.18629139707162
PMS2L11	4.93327688062774
TMEM184B	7.69025038821981
AKAP4	3.33849415967132
ZNF292	5.65694197165294
C21orf45	7.36770495065784
ARNTL	4.36663064101897
CTCF	6.7712584322563
CCL2	5.90034280330376
SNTB2	4.20580279301928
KPNA1	6.11734664776569
KIAA0746	6.36981976314804
KRT81	4.53714053543329
ALDH3B2	3.64985050936484
TMEM41B	6.08092696222758
M6PR	6.92096220624825
S100A11	8.48756247407436
LAMC1	7.94670097633954
CCND3	8.24080937970947
COASY	6.4926051600322
EFHC2	4.37357503729072
DOT1L	3.29278430439640
CLTC	10.8654357592241
CLASP2	6.3182708268369
SRP9	10.7135256971934
EIF2AK3	6.44005946684584
GPR88	2.99736316152404
COL13A1	3.53411464716665
SMYD2	8.01157090248835
TMPRSS2	3.58408076291518
PBX3	5.57149447196001
SIGLEC6	3.37394787769202
PVRL2	6.03837984392956
ALKBH4	4.52567421039721
ZNF629	5.69527152176809
NXT1	7.37436745676762
CCDC93	4.5448808546279
TROAP	4.57254920087666
KCNA10	3.91235533475818
FLJ10154	6.61704500792614
ANGPT1	4.71313381290507
MED23	5.97625417106939
RAN	10.1878652088438
LMTK2	3.47947795911996
SEMA6A	3.37439545090223
UFC1	9.69567879992705
UBE1DC1	5.71861680034524
GMEB2	6.20904129213146
EEF1A1	12.8584808680147
PSMD14	8.99524786859388
FLJ10213	4.02734229997119
CHAC1	4.20436412524836
PDCD2	5.1982235002504
MAST1	3.37367791317112
EPHA1	4.46429895055278
HMGA2	6.15295894866896
EIF4G1	7.65156153220743
ING2	5.08125505372364
C1orf109	6.99278935200422
INTS3	5.51065082041519
TRPM4	3.86488370886226
LTB4R	3.32461196591876
ISYNA1	6.82743710476053
UBE2D1	5.5037152403596
LSM7	8.24600567653977
IDH3A	8.16413155719096
FLJ21511	3.09606154902749
CREB5	2.97806137569851
LRRC47	8.59358443214293
ANGPT2	4.11774581549312
RANBP3	4.7893843912887
DYRK1B	3.43098499543623
HLA-DRB6	4.13395337732906
ATP6V0A4	3.24407503189054
COPS7B	5.43557959628473
TMSB4Y	4.32671899756172
RBKS	6.7759697901717
ITGA4	3.32448506704396
RIN1	4.02449565288099
DNAJC6	3.57786615594636
SEC23A	6.83955836823967
PHLDB1	4.48572295090216
CLOCK	7.0723848459157
LOC26010	6.85990392610857
MLX	5.2169317239149
TPD52	7.55692802604687
PSMA4	9.95804704000095
C1orf149	8.89027559702338
C14orf135	4.62340609262791
KIFC3	3.7813410016909
ROCK1	6.1702293404133
NCAPH	4.67311936443466
TAGLN	9.68601261506378
PTPRK	7.82543330576197
CCDC19	5.68532156035587
ZNF45	4.67612850417151
ZNF329	4.95517239774631
TK1	5.51062800498496
TAX1BP1	8.65277091729464
ZDHHC18	4.25333839188415
C10orf88	4.44193189910058
TMBIM4	7.37754933728646
KLF1	2.99548355275521
NMUR1	3.15097038085406
KIR2DS4	3.21416731409353
SAP30L	5.64969649556069
KDR	4.13141693184597
KCNK2	3.54901846136538
VEZF1	7.21031640456608
GIT1	4.69461496187613
RLN2	3.18552743882979
ST3GAL2	4.28393360410044
DNM3	4.04815290771957
C7orf10	5.30451607177151
MMP28	3.41867155540074
ZNF394	6.2661660189408
HPD	3.20203935422483
MOXD1	5.50790724475211
PDGFRL	7.52170706034753
ODF2	4.46015376500424
TREX2	2.93391599722833
MFAP4	4.41690496759624
SMCR7L	6.2626247996729
EPB41	3.08915254198987
GZMH	3.38650088927225
CNNM1	3.30178810095689
PHF17	5.31778121121652
CBLN1	2.88124963201073
NUP98	4.99231006135818
PRKRIR	8.44518412411068
RMI1	6.24753338399728
MED4	5.94528807936531
TRABD	4.70657042298004
C11orf21	3.42811835232005
SHCBP1	5.21327631373445
ECM2	6.30938989208869
PTPRS	3.66406506494623
COTL1	4.52668476978568
ANKRD57	5.87417071279295
CLDN15	5.46944010848433
ZNF659	3.02461434720712
TNC	5.56738076009818
GUCA2B	3.34593848737794
DOCK9	3.88828023504559
ITGB1BP1	6.6821027232258
DLG2	2.98448460727894
BRAP	4.55320424673093
C13orf7	4.63087643774987
ZC3H7B	4.29538177620952
PPP1R12B	3.86569448077703
SOCS7	3.55646863368526
MARCKS	7.66003638197751
SACS	5.63424982501935
TTLL12	6.97472143713276
SH2D3A	4.09588164697748
RFC2	6.26327579195304
PPARA	3.62890137445979
DVL3	7.01218530456997
ADFP	5.70707829740148
KRIT1	5.30082955724692
SERTAD3	6.71119359309087
LEFTY2	4.08241188305432
MN1	4.73132762932265
PTPRD	4.41897619600381
RORA	4.9029433583191
PIAS2	4.89920846634400
MOSPD3	5.45240414262804
FBXL15	5.27350935612511
MYH15	3.45257305881359
LY6G6D	3.03703646234762
CRX	3.2153945043941
SLC22A17	4.26657896727226
TBC1D13	5.08535558792292
PLK2	5.18296576492329
EIF1B	9.94670695457685
PRIM1	6.25537757750874
ATP1A2	3.29645065758343
CRYAA	3.10933076524463
PLEK2	4.07340710204739
BACE1	6.32138755535503
FAM12A	3.16848849890518
TG	3.26487135777063
AGTRL1	4.59794035335035
OPTN	7.9439184085447
MAPKAPK5	4.38309476431989
DGKG	3.36796057637616
RBP4	3.44392265016182
ZNF428	4.29967575283887
TFB2M	8.24869996130293
METTL9	9.10594542412805
ATP5O	11.0709517816777
SP100	4.55611905139793
CPSF1	6.44321181127509
LIME1	3.73978112471537
S100A4	9.30487182882831
BTC	3.85380372175382
MAP2K5	4.69667288282264
NUP188	4.47300101273546
SDPR	3.14969751013499
RPS20	10.9561340850797
LAMB1	6.9045116056756
IGF2	12.0609348479803
ATAD2	6.55739194687118
ADM2	3.82742499004873
NPEPPS	6.92096111624247
DMN	4.26907672805611
EPN3	5.3159838402072
CD80	3.89063983099633
GPR77	3.2646801147222
CLIC3	4.82285786888315
HOMER2	6.26350834082941
KLF8	4.34053403439399
DNMT1	6.16039849356170
HTR1B	3.94710851048451
EPB41L2	5.1346984506724
JMJD6	4.45379572880422
CTSL1	7.374492563784
BRIP1	3.80282792629255
SMARCD2	5.53886893389357
WIPF2	5.68037122122105
GPR27	3.47620083887029
ELAVL4	3.67007367121737
CDH9	3.58598440359065
PPM1B	6.73171025347877
SUV39H1	4.78064739194076
SLC7A5	4.21223735447468
GZMA	3.60813263398251
DLG7	5.78519721046232
AAMP	6.78578050477152
T	3.35628847800226
NFIB	5.27111603761882
MBD6	3.38461289856049
TUSC4	5.25133229736894
CAPRIN1	7.4542931429286
ETFDH	4.24223602240994
SLC15A1	3.40583703475625
KLK13	3.62463361274203
GSPT2	6.67945647476836
TRIM13	6.38555147597784
NAT9	4.91743254211662
MB	3.68011374241018
C15orf5	3.45955081332510
LIFR	3.28538274500297
DMBT1	4.09839679071985
KCNAB2	3.06771007084392
EIF4A1	10.0549732163522
MXI1	8.29267324866421
SPTLC2	5.70460921434717
TTC28	5.83160462873234
TSEN2	5.76700418640101
MAGI2	5.72057639715101
NLRP2	3.10472911083663
EXPH5	4.40250389379447
NELL1	4.50419210264333
MAP3K2	3.97473806418828
SEPX1	6.55989610803913
TSPO	7.3751094493796
ADORA1	3.75166295924328
CLINT1	6.88007831111291
SYMPK	3.61412534974146
LEPROTL1	7.09132319441513
C2orf54	3.5391249615664
SEMA6C	3.63581530422669
POLE2	4.26584564519306
IL2	2.96441402484376
TBPL1	7.281004621038
STX12	7.52102742856917
MRPL39	8.14445551512994
PLCL1	3.74519689088782
CASC5	2.89035817468050
IFIT5	6.15135168250117
DDIT3	4.15768893729197
FAM46A	6.82113205845872
CYLC1	3.58660823824066
HPCAL1	5.88222836583333
HOMER1	4.97628336851929
CDH1	6.19986356751112
CCDC101	5.33937948354846
ITPA	7.34669943500145
D15Wsu75e	6.89125240131797
EDA	3.68130576539876
CREG1	8.92772543543505
SAP18	7.07923801307852
IFIT1	7.69227973586415
CHRNA4	3.5154632008238
CALML3	3.16219061674491
HSPA5	10.3139992726181
JUNB	6.97783906995351
SERPINB6	7.79637168400376
NSUN5B	5.52730470364527
RAB40A	3.56567423596827
SCN2A	3.43867803621537
ALDH8A1	3.21465114229354
ZKSCAN5	4.60958986651221
WNT7A	5.24081520145082
PRRG2	4.03682876157088
RALA	7.29616089106505
H6PD	4.35889301364452
CAD	6.45392129120567
SAP30	3.98189742904
DOCK10	3.39141745994078
XPA	5.96153986637925
FAIM2	3.48154817560731
PRB1	3.0447502983616
SPDEF	4.11523372235691
ETHE1	8.23786362371969
GNPTAB	4.96590843703522
IRF5	3.85026773542031
ABCC10	5.63014389815539
ACAT2	5.03800181972295
INSL4	3.90101279155781
GNMT	3.88912885648161
PFDN6	5.94964524704295
RPA1	8.3759596055576
ACTR1B	6.77465728303793
TROVE2	7.18271183218865
C12orf35	9.3129570249045
EEF1E1	5.82762210799994
PLEKHM1	4.71515701943337
MSX1	3.75159962876571
FNDC3A	5.38186833557381
ESF1	6.86294168782883
HSPC171	6.45120243208752
MRPL2	5.99186805662804
MICB	4.32410691362764
CELP	2.94069973325331
ST8SIA3	3.19703907185468
C10orf116	7.070984035961
MYL7	3.29924254117098
NCR1	3.46333715045637
CD52	4.27358718230806
KHDRBS3	6.96221937516389
SLC30A10	3.05124379737327
PMS2L5	6.34267776696338
UBE2E1	11.3919289845274
AP4S1	3.84005448036009
TPK1	4.16953619182679
MICAL2	6.57664856860497
UBA52	11.1680591977799
GEMIN7	3.35562007637087
PPIF	7.58955251684082
RIPK1	4.82567630348462
COL14A1	4.50053702715157
HSPC159	4.70792432257006
CPNE3	8.87509471767926
ATP8A1	3.22244190235345
ALOX12P2	3.54913036230136
CSAD	3.88718574633638
MTHFS	6.88048632641078
RECK	4.15459161969246
CXCL9	4.43303357448027
ABAT	3.82029925393749
VPREB3	3.44351030256573
EGFL6	9.21735294077743
C1orf14	3.57867592845512
RAB3IL1	4.55573826236733
FGF18	5.20616570204905
LHX6	4.2443252152117
SLC20A2	4.56881676332538
JARID2	5.03202301912874
CRBN	7.08444022828053
SPINT1	7.51686405372021
PIN1L	3.25993027891422
ABCF3	5.95811936607850
NCBP1	4.66357363049842
SSX1	3.29327012536407
CELSR1	4.43995221616815
SLC9A1	5.31281843546959
CHRND	3.57694536593649
ELSPBP1	4.17212042761991
SRPRB	9.0191651506921
FOXF1	3.66999098250192
LTF	4.41904385659628
TPO	3.0335087014916
KIAA1467	3.87754710458340
DNAJB9	6.69555158431307
PAFAH1B2	5.0413854363338
MRPS27	6.46290411241572
DKFZp547H025	3.13818616461517
TNN	3.58244316420085
UBAP2L	5.7346552565353
WBP2	4.88995368460469
AGRP	3.226174762544
PRPF18	4.94429714607366
GTDC1	4.49112058534095
TMEM131	7.74797904411391
RCE1	4.37523674618813
CD81	10.1947344648074
TIMM8B	10.6556111878942
MYH7	3.30064274293276
CYP2W1	3.52184553559689
SCRN3	3.71543963776647
SH2B3	5.35322814628076
KIF1C	5.14322266601919
TMCO1	6.79551157770605
NEUROG2	3.36073605680154
SUHW2	4.34027907188306
PAPSS1	8.18639220994663
CABP2	3.3386413207132
H1FX	7.32280988996954
ELF2	5.01153712154878
HOXA4	3.91819138769479
KCNK13	3.02874817840025
SEMA3D	3.10623863753415
AP3D1	7.0403850482026
GLYAT	3.22519066444272
OGFR	4.26710313271597
MC5R	3.32296113429849
FLJ30092	5.29659446884502
TGFA	3.54879404562256
C8orf17	3.24410146073304
DDX54	4.70891547753573
NPAL3	3.76983612892396
NXF3	2.92947947777750
MMP17	3.33343505177715
KIF15	5.78051593882958
MYL5	4.20940115632928
PRLR	3.25975489898562
AP3S1	9.27433890650768
CHIA	3.42329290739086
FGFR1OP	4.15348786368996
MED28	7.4850160741323
PTPRA	5.64223010646984
CEACAM7	3.28058558767813
GOLIM4	4.76949940196673
PADI2	4.43796422702061
ADSL	9.15576446834601
HSF1	5.69835632487576
LAS1L	6.64611292748984
DR1	6.06006456698527
BAP1	6.03666579862387
C14orf140	4.49898125273769
SLC17A2	3.78964189397985
HOXA9	3.74899474737173
TMEM161A	5.86996070075911
TMEM144	3.13672520178693
HIF1AN	5.05931623669633
METTL7A	5.57195257609161
NCKIPSD	6.38932542770469
ITM2A	4.87221955172829
POLR2H	8.3681020973093
ABCG5	3.33657561298277
PCDHA3	3.36579578876292
DSG3	3.25221425987518
ZNF180	4.3862302372316
BUB1B	6.38541955627729
JMJD1C	6.15085714800215
NFKBIB	4.10876579056362
DKK1	3.56186056856558
CAPN5	4.06006753643147
ZNF205	4.23605157468277
COX7A1	5.25652602644202
OLFML2B	7.8866407485214
MAGEA1	2.8753039927852
PA2G4	6.31000056471186
NEDD8	7.670615516299
MRPS2	7.90088651892883
ABHD11	9.16058391460434
NOTCH4	4.26971397428268
CADM1	8.16230941826851
PAIP2B	4.97688204820032
MAT1A	3.56729754201808
THUMPD2	4.48770782244988
CALM3	6.73155976398915
KCNC4	3.35822206118655
TSPAN1	6.10430040701629
NMI	7.18806056920382
ACIN1	4.71289134938304
RGS9	3.21878300620539
XKR8	6.87818949228796
RPL23	7.62632376027295
B4GALT7	5.62260797921426
CNKSR1	5.12572466485257
MPDZ	5.11110955600337
SDHC	8.52388112055035
ATF6	5.49988346812857
OR1F1	4.14858302020853
GBF1	4.77605274888678
ITIH1	3.48265719061211
ZC3H11A	7.93117565193026
RNASEH2A	6.89161889170111
CCR10	3.55138369419553
EIF2AK1	7.25797720238613
B4GALT3	5.55389466517124
TMEM112	4.45349546479304
MAP1B	4.9747187242792
NVL	6.19042679650852
PKM2	10.5758032726188
GGNBP2	7.60459530489914
ARC	3.23308627424929
NUP54	7.82950306438915
PPFIBP2	4.76311002064289
GPR175	5.04025593690046
VCAM1	8.13810114910723
STAT2	3.60285718566041
SEPT8	5.68026196737982
PTAFR	3.51820086443325
ALG3	6.77196996488729
REL	4.02949180368266
GNA14	3.5699306849511
CR2	3.13581400918957
RNF40	5.07021202745306
EWSR1	5.69275510619522
CSN1S1	3.53099741769788
PLEKHH3	3.0593365383179
IFT81	5.35339037024161
PDCD11	5.62117435384732
PCDHB1	3.40549312124413
TM7SF3	4.96462078363098
OR10H3	3.32389904499902
ABP1	3.63206355272445
GLT25D2	3.41904012634209
CHRD	3.34507396983626
PEX10	4.39852699485031
C19orf57	3.6767738412079
KLC1	5.94450948877992
GALE	4.63835713731204
NT5C2	7.67018218620967
TBC1D10B	5.9587847374935
EFCAB2	3.97388020810967
NCALD	5.13035123312138
AKAP13	6.33985435127892
FLG	2.95486287209024
IFNA1	3.06055048500518
ACCN1	3.85302061049119
ZNF337	5.9936384593587
ARMET	8.97925212764299
ALS2CL	4.36082391511867
REEP4	7.26196175266972
MTSS1	3.91250829224782
ACN9	6.42300469859691
ADH1B	3.14388234020468
DLD	9.5192885491894
CDK5	6.01774395230625
PPFIA1	4.92070530544528
DNAJB12	5.39389120446966
MLANA	3.2001288713258
HMMR	7.03152184264477
CUL2	7.09010240235012
DENND4C	4.88945151001593
KIAA0319	3.2541187644364
RPS7	12.1578959802138
JAK3	3.47672989047814
C6orf106	5.33574662041726
HEY2	4.73358513580059
GCG	2.93036485964334
FCER2	3.19835780804364
CAMKV	3.50137873963893
ARHGDIA	5.34140100442021
ARFGEF1	6.51877595942407
CXCL5	2.9481443137074
AP1M2	6.6162587375004
GCAT	6.35301608330676
TRAPPC4	8.17428127374003
LL22NC03-75B3.6	6.09937333572641
SPRR3	3.41915833212146
LAPTM5	7.00254069698035
CETN2	10.4825023466434
NOLC1	6.4558341380513
IARS2	9.09469981841515
HSPC111	6.93381165813692
C16orf61	7.48780189245333
RHOBTB3	6.03433653615252
RGS10	5.74031059392159
PHLPP	4.10909813664603
CAB39L	3.84192314570806
CHERP	5.08498691945366
FSTL3	4.72994720544619
QSOX1	5.22194770394107
PEX11A	5.18714256837078
FCN3	3.48718695365344
NPTX1	3.80476145261501
PTPN3	5.59555639390425
C11orf51	6.75339570525857
ZBED2	5.50004995619495
NPY2R	2.92898491513073
SCAMP2	8.37874412506193
SYT17	5.53582318429638
PLD3	5.81084097196692
ART3	2.87983888592855
SGSM2	5.63902047268703
OR1A2	3.1134800431617
SLC5A1	3.3444548047844
MLNR	2.97091492800088
EPHB6	4.01457866922709
POFUT1	4.03399961370187
C6orf25	3.06202768638991
STAC	3.97046605516892
CXXC4	3.40656937910511
TJP2	7.97415390210025
JARID1C	5.17594100587868
LILRA3	3.00853052303461
KRT10	8.7683613329779
SERINC1	8.72439914792275
CCT5	9.48417508594234
ARF3	7.59017206904315
RAB27A	5.6415834590825
SLC9A8	4.18628459534962
PEX19	6.47374352241713
CNP	6.95078698428889
EDN2	3.76221119051454
PSMD7	6.68396040278376
UQCR	10.1988830772577
CCDC121	4.26083327008076
SSX2IP	4.98714046935744
PPP1R3C	5.54866765680318
TM2D1	5.64978890581616
LRP4	4.03701115093931
TTC17	5.00345940766864
C4BPB	3.8211309876988
POMT2	4.22554990642251
ARL15	3.60693717311355
ZNF253	3.75219513184551
CHRNA9	3.48823230405442
SOX11	4.72507506929913
HIVEP3	3.94347536417055
SEP15	9.5760595206698
MRPL16	7.11800906624788
PKD2L1	4.25676844630917
RHBDD3	4.37543204539234
BMPR1B	3.63936290168350
PDE8B	3.63542110436667
ABLIM3	3.40573253214864
CENPC1	4.98701439976843
C2orf42	5.80221647324704
LTC4S	4.05455795062821
PSMC3	6.94022970708385
SMARCA2	4.13958648034237
FUT5	3.51305070168467
P4HB	9.06173935369517
ADH6	3.25864826424366
CST2	3.21009980117789
PLAC4	3.85112318068244
BRF2	5.54871868394765
RAMP2	3.57375684776945
BCL11A	3.66241488922927
F11R	7.54579064118194
CLUAP1	5.1078297388479
ZNF330	5.13460915618256
PSMB1	9.03949190340393
VIPR1	4.04802265987794
TXN	8.12679236776035
ACTA2	10.5696623375758
KIAA0947	7.07028934517924
REM1	4.60589463990559
FANCE	4.42758190831924
PLAC8	3.93405354405058
BECN1	6.23125019025848
GMPS	8.94781615799483
LGALS8	4.72695754964461
ANKRD1	3.12528055395092
DDR1	8.83933442290758
ATP6V1D	7.93842183866692
PTGS1	8.66910770108712
ALDOB	3.49542236991138
DCC	3.11697036515289
SPAG7	7.06021385657036
HOXD9	4.32382100066246
LOC440295	6.54279525601534
SYNPO	5.55426938231957
C6orf47	5.27585765882516
UBE3C	8.395004923252
TRIT1	5.20310913650155
HOXC6	5.65689659572074
LRP2BP	3.3902102929581
PDSS2	4.23500639013903
MYST2	7.32419867953985
GABARAPL3	3.34436120269438
ARAF	6.62065041454289
PLA2G2E	2.92014883300382
KLF10	8.08163052774534
DCTN5	5.84993419369415
ASCL1	3.2124180128977
TSNAXIP1	4.03149121796079
HKDC1	3.24025562472786
PHF10	6.34268007252603
FAM131B	3.91889143646836
PSME3	6.1949721676769
IFNA10	3.40205493595283
NUP43	7.36222049184958
DBR1	4.90392752705185
NME3	5.2582776155679
CYP46A1	3.3003384546814
L1TD1	3.10241756143593
NMD3	5.93824046044921
CHN1	8.30363737283205
HGSNAT	7.77445580969072
RAG2	3.12050035739747
KIAA0754	3.91316187943705
TMED1	6.11918399570549
PMM2	5.75225649625751
VPS13C	6.47626747544077
METTL3	6.32469092874051
REXO2	9.11076094943917
SLC14A1	3.16870746215121
ANXA4	8.07596724644007
CA1	3.37360503798258
UAP1	7.98053585841966
KCNJ15	3.41316317621658
DHODH	4.32584823370393
TULP3	6.70568374314447
RPS14	12.1568313121333
ATP2A2	8.06189044721376
APBB1IP	3.56479062605234
ATIC	8.92179173430399
ONECUT2	3.16603509433564
ADAM15	3.56599897363006
FAM110B	5.17241606296092
NPL	3.78496955594306
LGR4	5.34835319599166
STRN	3.46691823310529
UEVLD	4.9214583458705
GAB1	3.92665604369456
SULT1B1	3.21617686555102
SNAI2	8.29065014556497
ZGPAT	6.17950139795022
KCNN4	3.81230786409092
SNF1LK	5.18622625037246
DLEU1	6.33591381963125
UBE2Q1	9.15302979122495
ZMYM6	5.97380840518345
JPH3	3.4271441418975
HEATR3	4.42661616444710
CYP2J2	4.13957976706815
FAM119B	4.55475148686919
FAM38A	5.16088699976267
APOL3	4.05345545963621
FLNA	7.0223637489404
YY2	3.81775268023832
IL2RB	4.3180783941941
SLCO4C1	3.55280932228423
DENND2D	5.10486137544078
KIAA0152	7.64733874558343
BAX	3.87471875258721
CP	7.9999864133066
LRPAP1	6.74502153252653
G6PC3	7.07072647276596
RPL37	11.8247974751213
NCOA4	9.6474635867830
LRRC14	5.39402248270935
GORASP1	6.53813847860808
FKBP1A	6.79421376173401
FXYD3	7.67388894727793
CYP24A1	3.4246378897953
SMARCAL1	5.54364347298016
NDUFS7	7.58297243607732
ABCB8	3.92162041931515
CCDC44	6.5645836515373
PRMT7	4.67367171137713
ZNF562	5.51763250782478
COQ2	6.1698828077483
USH1C	3.64849506214044
SRF	5.0946809747295
MAT2A	6.21117907609469
PGPEP1	4.01454053194137
TRPC3	3.22022036602952
SEMA4C	5.88766333366659
SIN3B	4.51839418916318
KLRD1	3.45989633471422
UTX	4.64085302835829
TRIM8	8.82268129675206
NDRG3	7.10632283549316
SLC10A3	6.31985483407985
SEMA3C	6.2565769898194
RNF6	4.78573072542686
GRAMD3	7.38607258566207
VAV1	4.01437230723959
PDGFC	9.8230309197158
CACNA1I	3.37610710231877
PEPD	5.92308080118006
S100A13	10.2670904132023
ARMCX2	8.97417727662755
