Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_E01_452050
Composite Element REF	Signal
KCTD15	4.00910657264768
CD1D	3.08120286972946
EIF3B	8.10820570032734
KIAA0141	6.04506938407662
BIK	6.65203671787684
PAX4	3.12707444591962
NANOG	3.19993019749250
CEP135	4.82916671955046
ALOX5	4.05010056444324
TRIM22	7.40055739997306
LYRM2	6.45592241031476
GPR162	3.8387409438445
RNASE6	4.87848663085786
GJA1	9.9120057742446
TAS2R10	2.90931493460906
FASN	5.12400137514303
MRPS14	7.61382621451291
HMHB1	3.09312237827437
GPR116	5.86989360423823
TAF7	7.61817655227592
GK2	3.22210768824653
ZNF219	4.93718162182071
AMBP	3.16898299340767
CD33	3.63747063079126
RAB3GAP1	5.93548296640039
NXPH3	4.04085122443629
KIAA0953	3.61220258846713
CROCC	4.19152976941181
CCBP2	3.43811110460482
GPX7	6.19510362368339
TGM2	4.84625363126727
STAM	6.09017866144272
BASP1	7.8155243139315
ZNF202	4.61925178961509
ACTL6A	8.27523591124862
POU3F4	3.62904294521722
ARHGEF7	6.06461417059415
SLC23A2	4.35909576713977
TBK1	5.78570857855312
CRYM	3.64957469791415
PKD2	6.1871501213446
STX2	4.44247429833204
ACTL7B	3.07885817060143
RPL29	11.3100861575547
NR1H3	4.46761375858752
MPPE1	6.0835932669657
CLCN6	4.79725987925208
C16orf59	4.86850966619631
AADAC	3.92428561676047
SQSTM1	7.56774897440606
TCP10	3.81800751071648
BIN3	5.30704943257639
DEFA4	3.48223237619678
HPS6	5.8805005259187
ZNF197	3.70335972532315
MAN2A2	5.18444846964865
PTOV1	4.8960041695365
GABPB2	4.67750104626147
KCND1	3.39709096208086
RNF208	3.5754703475419
PTPN11	5.24211097301266
ZNF274	6.93759230247518
C7orf26	5.60615881807186
ATF3	6.31160365072245
UCHL1	6.23523711164011
APOL6	4.87384406011625
PLK1	4.72031169429977
NPHP1	3.41231295882478
DAB1	3.43929903194681
MLL	5.06062321017928
ANKRD15	6.62499508569563
C1orf218	5.99143491281527
DDX47	8.77526947272984
ATP8B2	5.14861932526242
ANXA13	3.40343012724130
RFTN1	7.39280269257615
TAPBPL	5.05015322121165
BTG1	7.90005898010918
DPP4	3.55511064780631
KLHL23	6.06935716112156
APOC3	3.5161091402778
NPPB	2.96249714346225
ZNF148	6.70835593811073
CNOT4	3.98946440516497
HIST1H3I	3.27656617548413
IKZF1	3.63752104397348
ZNF141	2.99460791096898
PSMC2	8.14267112316816
APEH	6.37437210038203
GGA3	4.99629193636364
OR2J2	2.94979180881423
KCNA2	3.11441990408037
ZNF749	3.35932436702953
LPGAT1	7.00135991360846
TMEM159	5.16567068698874
PCYT1A	3.49308094257038
BRMS1	5.43945477811747
CHST1	4.24823321189638
LGALS1	10.2521411927373
THOC2	7.05171411122875
TAF1B	5.05149324544605
GPR173	3.22000184848687
CASP10	3.77931177969632
COL15A1	6.16929349582866
ALK	3.91262405036727
GAN	3.04497036502763
EXOC6B	3.26252057349912
PCMT1	7.19968133002443
HIST1H2AE	5.1065492029825
VAMP1	4.47233560062538
HDAC5	5.22267537875377
SRI	7.65038959259576
HLA-E	9.8192669530841
SLC25A32	7.26910598533488
FLT3LG	3.26185776545364
WDR1	6.56004053159124
ATP1B1	9.19907530346174
SGPL1	5.69149061804181
AFG3L2	6.44029384394388
C5orf15	8.0524214506561
SWAP70	5.41120722406681
UBXD1	5.58196838832928
TRIM31	3.17801618192065
LILRB4	3.60724033667662
GSTA4	8.06509296948692
ARNT	4.04065627809574
CDKN1B	7.8376206192852
SEMA3A	3.44437393515758
FOXC1	4.70169723624755
HIST1H3B	3.50794933313426
BTRC	3.81119376981594
LSM14A	7.826528703847
IQCH	2.82812360038455
STEAP3	5.95655411776336
YEATS2	6.59809658385645
CABP5	3.68511780551288
TRIM3	3.499136650164
FGG	2.97980222607271
ABCA1	5.57865520026175
HNRPM	7.3502712644162
PLSCR2	3.20083785545425
JTB	9.42034229930144
PQBP1	6.56815734678799
CLEC2B	6.63469242009881
EDC3	3.68404668357056
REST	4.86980495299778
THBS3	6.84396627584172
EVI1	8.1148208352477
MGAT5	3.95095175704962
TSPAN8	3.18597319329195
DYNLT1	9.5321764743287
MUC1	8.94185537320269
IGSF1	3.23341005524752
TEAD3	5.09504797966908
ATP13A3	6.30131491006337
C3AR1	5.14316037295598
STOML1	4.64507611777504
EFNA4	6.42201637355479
HAO1	3.30372933533339
USP24	5.62028315219431
TWF1	6.54803307638332
MRPS17	7.49645457959059
MYH9	7.46016189100177
C9orf9	4.1326065684962
LBP	3.64696657345684
FSCN3	3.79090685005543
BDKRB2	4.61219223745825
HSD17B4	7.47290448566357
SEC31B	4.27004789533071
IDH2	7.91812777141914
SFRS16	6.59672356262852
AICDA	3.07064475684232
RAP1GAP	7.2032737629131
C1orf56	4.11197537291289
DCLK1	4.35380681860836
MEF2A	6.53871633730978
ASF1B	6.25179804537842
HTN3	2.86823232350418
ADAMTS9	3.78978942987201
COPZ1	7.20564337642588
SLC4A3	3.41318435742772
TAF2	7.2572727333722
KATNA1	5.6864910163443
STIM1	4.01111615835250
TBX2	4.20674655413616
FOXD3	2.72777393088408
RPS4X	12.5665658984154
PODXL2	3.89654989197121
C1orf176	3.15685059540938
RPS3	11.5783743038800
COL21A1	3.4704404262245
RAI14	8.52478774623706
LRFN3	5.24366924481519
SRPK3	3.75852832496326
FKBP14	5.47716139358553
TNNI3	4.1406240081825
CXorf9	3.56341659688185
REC8	7.14972727596151
HOXB3	3.88188776040339
SGCB	5.32030283802994
FRAT1	4.73263915002646
CLP1	6.55636911252566
MORN1	4.34721340552924
DUOX2	3.11580712179803
TSC22D3	6.03109488937192
ARHGEF2	5.8345218760843
CASP8	5.14752527333588
PRKD3	5.41642438847134
CFH	6.85921162866956
NRIP1	8.0701700906819
TRO	4.95829649211242
BNIP2	6.09939003129101
DHX30	5.48766673388748
TBC1D22B	2.88645246252293
GJA8	3.74740361894697
GPR52	3.36399474881975
FGF20	2.99828069726989
CASC3	6.53056791127494
METRN	5.34296810325043
KRT3	3.65116361759559
ARF1	8.54887539889348
MOG	3.54859934344567
ATP7A	5.54640760246801
CCNG2	5.89011107710793
PLCH2	4.16516125161714
ITSN2	4.19698221043009
GIP	3.20521798046493
LOC390688	3.18943338432194
LOC89944	5.61289717395992
PSPN	3.59524290987576
HOXB13	3.07630168761500
MTMR8	3.68826439788314
UBXD8	6.97074689128223
GYPE	2.80629905367420
SPAM1	3.23407933315021
PPP2R1B	4.29845026587508
CNN3	7.6114931474767
JAG1	5.90464371653422
HIST1H2AL	3.07639564347748
CHGA	2.89311022283288
CACNA1B	3.23935495508065
PAPPA	3.50334584270154
RAPGEFL1	4.16895056269958
RHOA	9.91951422522394
CYP4F8	3.23147404229801
TRH	3.9559770843065
DCTN3	8.66371531366597
NT5C	4.78796830040191
ZWILCH	5.43998936180891
SLC1A5	5.62889403419882
CALCA	3.31511624745524
VPS41	5.42340807219653
SYCP1	2.90019011705045
KIAA0174	7.76646430644075
CXCL11	4.94957356347661
ZNF639	4.56391112824132
CACNG4	5.70895314420101
TNNC1	6.57437940759666
GFI1B	3.01271762026497
C11orf58	8.50740087849182
PSCD1	4.48790809710616
NUDT18	3.87467832745852
CASD1	4.0000894282067
LPPR2	4.41040476758923
TTC35	6.9539535170289
SMC4	7.73045541806658
ZNF771	3.39508941146209
TTBK2	4.10582988008064
GJB3	3.52237667333147
RGS19	6.45104807486046
SFRS3	8.60420028678936
HLA-DQB1	5.31853798286755
SCRG1	3.99332213283507
NRAS	5.80321304515957
FBXW2	5.73980790145204
SIX3	4.73197680816719
DUSP26	3.41625247492009
HDAC9	5.64389801534912
ZDHHC24	4.76230285283369
OGG1	4.76313758389058
DNAJC3	5.00854779077339
LITAF	7.47021015136153
ZNF410	7.1169954219967
APLP1	5.61072805933218
AFP	3.1676025138092
OR7A5	3.45878481890269
ZW10	5.71246560194194
DLX4	3.5442700802014
TUBA1B	11.6224220951064
MGC70863	5.93314727597147
C12orf29	6.40944868877922
CRY1	6.4466753144018
OR1D2	3.36382609505480
C1orf25	5.61568340065867
PHOX2B	3.45102945526862
CUZD1	3.56649238847288
SCAND1	7.01862926693767
MYT1	3.58450380740765
VILL	4.31361849871168
PPP3CC	3.69235807047613
GOLGA1	4.10337602093258
ZBTB43	5.01371011503268
VAPA	8.36573425983892
MEA1	8.20373333269098
STAP1	3.04276250969573
PIK3R3	5.05065145511378
TGM5	4.44436331830862
SLC34A1	3.60990757371369
USPL1	6.12328612456256
DLX6	3.13177785009919
FBXO40	3.73901509960834
NKG7	3.52153682299153
BRF1	3.92939549716759
CCL27	3.54367096353022
EMP1	8.36474783725737
ACTR6	6.33754010504395
PFN2	9.26178963183405
MYBPH	3.49228890332945
CHCHD7	6.97239868051003
TCEA2	6.04927308588187
PPP1CC	10.0447866450192
COG2	6.71378787296079
FLJ20294	4.63721157211759
TARS	8.3187521409021
ARHGAP28	3.29251331900656
TRAPPC2L	6.34172620443833
CCDC109B	6.17883624060523
LGTN	8.47331520761511
KCNB2	3.10418825115196
USP13	5.67998761576268
RPS2	11.3545715644639
C17orf75	5.43245040172099
FBXW4	6.56418322272743
SLC2A8	4.87432148670925
WT1	6.73856194792627
SNRPE	8.86901720466712
LEPROT	7.99983789724488
STK38L	6.82401497034812
CUEDC2	7.24029493611207
IL13RA2	3.08182375312631
DDX42	6.76705158429883
TXNRD2	3.65202522594458
C4orf19	3.66515122819082
TNFRSF4	3.76146702981758
AOC3	4.76025488059254
MTHFD2	7.72495166833402
KSR1	3.39069876436586
SS18L2	8.0020547606308
OAS3	5.68032346392913
SLC22A11	2.95730781364482
LARGE	4.32448410564625
LIMA1	6.72611887299143
STARD3	4.23881725647169
VPS39	5.4789119075537
ZNF236	3.63210627642369
C8orf32	6.48474780273832
GABRB1	2.75843113590344
ZXDA	3.39548105300454
ODAM	3.35414860946814
MORF4L2	10.3620991331375
FBLN1	5.68488331813412
PRKAB2	3.98453041397437
AFF4	3.20608713417188
HSPB2	4.35886793566996
ZNF76	4.98526364461736
RAF1	6.02464900681349
SUB1	9.6321544361677
MRPS33	8.3629864084143
ZIC1	3.2909633718986
KLRK1	3.58243064489764
LYST	4.43042141299818
UBE2M	5.93945672103913
RAG1AP1	6.70527527175643
ZNF281	6.01985469989551
P2RX5	3.75333785814435
NCR3	3.47291700109121
ST8SIA1	3.32035269948436
HLA-DPA1	8.69624444437406
FKBPL	5.16303815065353
ANKRD46	6.6172342769476
CD248	6.07734790616534
SNX4	5.69110282120008
CCR2	3.52231213286939
ZYX	6.69544878420329
SMOX	4.37544225378861
ZSCAN5	4.22554211055599
RIMS3	3.61782076350767
NACAP1	8.57475230651622
DRD2	3.8992504230128
COPS2	8.37137013794305
CEACAM4	3.79806256611398
KRT76	3.20939862762577
SOX3	3.15066628948441
GATAD1	6.57463313716135
AVIL	3.73281043154157
LMOD1	4.16289529095944
FCER1A	3.50025460438855
TMEM112B	5.82635345335871
HIGD1A	9.44154709605698
CALR	7.57537235946343
ADRA1B	4.11657034825319
SNRPD1	7.75072896150762
LTB	4.72570033975071
NCAPG2	5.81278680416721
NEU3	3.22680463884425
KCNMB1	3.39313275045705
DES	4.13640338478777
BZW1	8.0247259312576
ITGAV	8.49416562393649
ZNF221	2.85917105109893
LENG4	5.70171489526501
C20orf3	8.67931890668245
GDAP1	3.32845210191615
PIP5K1A	4.8940447616086
PCNA	8.6473095375517
C1orf34	4.80367491420066
BEST1	3.40775969967912
RBBP4	7.37073302980972
MMACHC	4.58594281265972
REV3L	5.68281589142891
PHKA1	4.65397950802388
PRKAR1A	8.16733958321418
AVPI1	5.46176456780886
HSD3B1	4.02581494409771
ATG5	5.3698353350376
SARM1	4.382911974348
RAD52	3.87217464048818
RGS7	2.90325475335626
CD207	3.13614206100747
HMP19	3.23547699949313
TMEPAI	6.02776766580774
ARL17	3.50443738519515
MYCT1	3.45083116687160
GM2A	5.14136876393827
SCGN	3.63895464986839
ETV4	4.38347332703286
MPP1	4.94043861655187
CD2AP	7.13349768231903
CCL20	4.26011870598708
CCDC86	5.9537641364781
ZFP30	5.02330867989815
MYH10	7.51952851926319
CTBP1	8.00894437897353
MAK10	6.01626472543629
OR10J1	3.54328817243092
TMEM9B	7.08927880585467
DNAJA1	9.5447478740327
LOR	3.52409569146349
MAP6D1	4.09430372712024
LRRC50	4.26378225051144
PRKX	6.71007616900942
ARMC7	4.78624539483624
KIF5A	3.50177791348171
ARG1	3.477820879313
PCTK1	6.48182098345655
NSL1	5.65113492495835
ASCC2	5.32842292800215
KIF2C	5.25755890695309
PSENEN	7.58449027374009
FCRL2	3.16452535518079
RAB11FIP3	5.11765816024144
NPR3	3.35913880836201
CENTD3	5.11997076000409
KBTBD11	3.40104654896326
HBD	2.94331322331421
PCK1	6.57462355237662
IRAK3	3.60119440523994
OLAH	3.98784887444761
CNNM4	4.9911637858011
MYO5A	4.00527005810173
CYB561D2	5.74217403149366
MEGF8	4.42141755710645
SIPA1L3	5.30238512424626
ADAM10	3.99574679715179
ALPPL2	3.41561245168552
OBFC2B	5.24265544036378
GALC	5.21899845768759
LIPA	7.88340167230586
NAP1L4	6.11525245827673
MRPS22	7.12752430236498
GNG4	4.58206363172966
TBKBP1	4.27041325133974
PSG5	3.60643740696129
CAMLG	7.98283755556148
RSAD1	5.92551224523634
SLC6A13	4.06263036272553
AGPAT4	4.36778812061739
ZNF167	4.38173159066918
FAM53C	6.06398040562266
VWF	6.8915573374642
VTN	3.12897966662437
BAD	5.10917132542413
TPM1	7.43543831083477
PYHIN1	3.36102760261629
PDS5B	5.39780047643365
CIDEC	3.92636576749819
CRIM1	6.52399738032404
DHTKD1	5.85332630957735
SH3GLB2	3.81846505844601
SMPDL3A	4.32461224057954
SFRS2IP	7.59592909400159
FLNB	6.33415869315217
NOC2L	3.90751198413822
NRG2	3.23894142581557
C14orf162	3.17864783248827
HMG4L	4.58668485301898
IL15	3.98463749340249
GABARAPL1	4.34227003130225
SPTBN5	3.9626230792449
C1orf77	5.70725400982166
LAT2	3.97189038276468
WDR78	3.81825117708978
SLCO1A2	3.08070515742242
LIG4	3.60779083623801
GSDMDC1	5.46331444757063
METT10D	3.27150434767512
ECSIT	5.78526377340922
BMP4	5.31496265765612
VSIG4	5.42831991472325
DIRAS2	3.62734384656497
SLC12A9	4.73891699923949
MC1R	3.52107153286925
TXNL1	8.8746518769933
GALNT7	7.72853193420441
ISG20L2	6.46214688805138
OBSCN	4.73584324608806
GBA	5.96074366760934
C6orf64	4.5440586070984
ESD	8.91495505098793
PNRC1	6.73872088155174
PPIA	11.8493499282313
VDAC1	6.78182803069172
CLDN17	3.78832703416823
TRIB1	7.99727976723321
MED6	4.65077096080086
TXNDC5	8.0557173489781
CD46	6.86609790319626
ICOSLG	3.93444009922302
RGR	3.28273665505223
DSG1	3.3345714550913
CCK	3.81780439144108
C17orf48	4.3877908213523
C1orf69	3.88884003197269
DEF6	3.66300914822656
SIT1	4.33925319733081
UTP14A	5.57755560339342
RPH3AL	3.75924321561504
NXF1	7.4977556186076
C20orf46	3.97708956163544
NHEJ1	4.56507557439840
SLC24A2	3.82174975444759
TUBB3	5.02753365418876
SEC22B	7.29585677670803
S100A6	9.9103390570217
CDKL2	3.01483538864703
TINF2	5.05720710850855
SLC7A10	3.31254107816925
SPRR1A	3.30219753490208
CYP4A11	3.00866216295367
SCEL	4.06622471668843
TES	7.78645709408689
CCDC70	3.35339427416195
SH3TC1	3.50009823292464
RAB36	4.21189423417069
GRIA3	3.31214495882362
CRYGB	3.37098186924623
BHLHB9	4.78333219999813
CRISP2	3.35544560134076
ILF3	6.64425117296997
NTRK3	3.27667904588408
B3GNT1	5.95237867400299
ZNF444	5.32930350117329
LARP6	5.67210686239617
FMO1	5.68597038928041
POLR3C	5.57744300437895
FBN1	7.73152734403299
SGCG	5.73996041638629
JOSD1	6.54824232119453
BEX4	6.4348662876539
INHBB	7.0520230342818
TBL2	7.6277995838539
HYDIN	3.18289971035071
RPS6KB2	4.85876805766876
ADRM1	7.29725648787478
DDEF1	5.61232240724051
PEX6	4.82128516894495
BAT3	8.12301420159441
TXLNA	5.73051709223894
RAB31	8.76281895303456
SCGB2A1	8.32162385989829
TMEM187	5.46368675473113
AIP	5.31867505870358
LGALS14	3.02696778648851
SLC6A14	2.84971423912514
DDX4	2.90954988428804
CTNNA3	3.50773585495301
PRRC1	7.12374032057172
AP3B2	3.36966363568298
TRGV7	3.33430002216707
LAMA5	8.43801538832575
PMS2L11	5.28280550300379
TMEM184B	7.16488069398937
AKAP4	3.50313653604292
ZNF292	6.14759452010933
C21orf45	6.65926307470713
ARNTL	4.83423570276497
CTCF	7.00742204893962
CCL2	5.09878501479922
SNTB2	4.36483905757338
KPNA1	4.83795307493551
KIAA0746	6.98807302473772
KRT81	4.61974534635186
ALDH3B2	4.77562032694444
TMEM41B	6.01638954013759
M6PR	6.68704959167748
S100A11	8.68577121658148
LAMC1	7.88623809914255
CCND3	6.86106247759476
COASY	7.0244237890345
EFHC2	3.7146880315853
DOT1L	3.31233264430928
CLTC	10.6652594633643
CLASP2	5.29475941501553
SRP9	10.7635027472163
EIF2AK3	6.82291863347838
GPR88	2.75975563742394
COL13A1	4.94186799656747
SMYD2	7.12001032434132
TMPRSS2	3.72530748393858
PBX3	5.19211774726572
SIGLEC6	3.44060371085844
PVRL2	6.6376748154082
ALKBH4	3.92883261060524
ZNF629	6.19379514036584
NXT1	7.16626469881102
CCDC93	4.50563688656651
TROAP	5.05226786936564
KCNA10	3.51749651104551
FLJ10154	8.7966171506302
ANGPT1	4.84016323132029
MED23	6.13568283019105
RAN	9.50398534422776
LMTK2	3.15744393152199
SEMA6A	3.53815896813041
UFC1	9.18802177099025
UBE1DC1	4.84939889650881
GMEB2	6.20469187917988
EEF1A1	12.4035647009321
PSMD14	9.09635967360253
FLJ10213	4.81301980277034
CHAC1	4.93665563976959
PDCD2	6.37311114188777
MAST1	3.70432446618256
EPHA1	4.22103965971635
HMGA2	7.6531445480656
EIF4G1	7.84408345066162
ING2	5.80442500076477
C1orf109	5.46690641212129
INTS3	5.05841409419876
TRPM4	4.39688485810562
LTB4R	3.71624392754503
ISYNA1	6.90482789820113
UBE2D1	5.45356140013759
LSM7	6.97518403532285
IDH3A	4.82737633634147
FLJ21511	2.99062934164177
CREB5	2.82078187760037
LRRC47	8.77702720681018
ANGPT2	4.90600876602238
RANBP3	5.2364911877769
DYRK1B	3.6555067029609
HLA-DRB6	4.0037791801079
ATP6V0A4	3.09095330289076
COPS7B	5.66599444517062
TMSB4Y	4.54447833852667
RBKS	5.64144884679706
ITGA4	3.18231296453746
RIN1	4.12949936472467
DNAJC6	3.33040636893079
SEC23A	6.12379019921887
PHLDB1	4.81069871091716
CLOCK	6.59539123706197
LOC26010	5.99484723795435
MLX	4.74166303973057
TPD52	6.38011659832636
PSMA4	8.55856213173112
C1orf149	6.76128481068255
C14orf135	5.36175761481322
KIFC3	4.26656624313647
ROCK1	7.10245264411212
NCAPH	4.86594126601663
TAGLN	9.3999974432296
PTPRK	8.4594985339714
CCDC19	4.13796939642797
ZNF45	4.96554281732425
ZNF329	5.23300286656029
TK1	5.91606532175853
TAX1BP1	8.41552129134078
ZDHHC18	4.71889633852789
C10orf88	4.76419492586231
TMBIM4	7.60237412876763
KLF1	2.98454362550244
NMUR1	3.22393452692738
KIR2DS4	3.06749114821402
SAP30L	5.34543678648421
KDR	4.76392727016501
KCNK2	3.00151299765242
VEZF1	7.69371601023627
GIT1	5.44768901408989
RLN2	4.17885249724928
ST3GAL2	4.66511912481444
DNM3	3.90272867180304
C7orf10	6.42989910205998
MMP28	3.33788332170680
ZNF394	5.7148216394977
HPD	2.99255417806008
MOXD1	5.46688973814761
PDGFRL	7.06305039074006
ODF2	3.63748102312647
TREX2	3.06816176045299
MFAP4	6.61354882410316
SMCR7L	5.83209372598483
EPB41	3.09631205503082
GZMH	3.52746435852199
CNNM1	3.26945816786618
PHF17	5.89994949052456
CBLN1	3.08721241277678
NUP98	4.89738600096673
PRKRIR	7.7258664157933
RMI1	6.08217860937437
MED4	7.55639215152464
TRABD	4.06253122420492
C11orf21	3.57386777065395
SHCBP1	5.49209791770119
ECM2	6.19334277181277
PTPRS	3.62663045227367
COTL1	5.48319310799005
ANKRD57	5.22076784334623
CLDN15	5.33792591189418
ZNF659	3.03004506026997
TNC	6.01647642792091
GUCA2B	3.21813601509116
DOCK9	4.2623192680743
ITGB1BP1	5.88186760150687
DLG2	2.94025336887732
BRAP	4.55920073610073
C13orf7	5.66036874514987
ZC3H7B	3.94522528952941
PPP1R12B	3.96631991255207
SOCS7	3.53889994844819
MARCKS	7.45894861050817
SACS	6.23720791804994
TTLL12	5.84947229808474
SH2D3A	4.2031729277306
RFC2	5.25253550921415
PPARA	3.20276817161572
DVL3	6.86137906790693
ADFP	7.34821323703421
KRIT1	5.30793619813202
SERTAD3	6.65609420952141
LEFTY2	4.10606031975118
MN1	4.7878955866843
PTPRD	3.99500437988056
RORA	4.05642686350963
PIAS2	4.37605860100475
MOSPD3	5.50244651907217
FBXL15	4.78256046560619
MYH15	3.07438387985026
LY6G6D	3.22956549808222
CRX	3.17412351811932
SLC22A17	5.21140324166061
TBC1D13	4.9894335675478
PLK2	6.25765457324220
EIF1B	9.29480301707868
PRIM1	6.03536965502267
ATP1A2	3.25092970291719
CRYAA	3.20235388498588
PLEK2	4.81332753820649
BACE1	6.63409258522078
FAM12A	3.18575698631294
TG	3.36903589399014
AGTRL1	5.40143657690229
OPTN	6.41439827015437
MAPKAPK5	4.20449890739543
DGKG	3.55737558535894
RBP4	4.39893426975944
ZNF428	4.76730249434877
TFB2M	7.53762685682927
METTL9	8.85847821209723
ATP5O	10.2581574002800
SP100	5.36095274645093
CPSF1	5.90870778884662
LIME1	4.32669554814416
S100A4	7.52909032815969
BTC	3.67293189368835
MAP2K5	4.08322918041974
NUP188	4.37950158608729
SDPR	3.20398404043836
RPS20	11.0269409474045
LAMB1	7.69566149161717
IGF2	11.6982470466713
ATAD2	5.33703996759991
ADM2	4.12399127475637
NPEPPS	7.20649200366582
DMN	3.82425577878393
EPN3	5.02901654795386
CD80	3.59703013053716
GPR77	3.33710722534831
CLIC3	6.16840188372471
HOMER2	4.90306926712358
KLF8	4.53175517038466
DNMT1	7.01879529845424
HTR1B	4.09230598950197
EPB41L2	5.46908891394676
JMJD6	5.00270464210559
CTSL1	7.15956126323875
BRIP1	3.14514899662402
SMARCD2	6.22383188569542
WIPF2	5.88390381324526
GPR27	3.74320780171380
ELAVL4	3.66502129187683
CDH9	3.28270427982838
PPM1B	7.19249841228204
SUV39H1	5.21026586172893
SLC7A5	6.21441132371786
GZMA	4.00578643132879
DLG7	5.69259613475935
AAMP	6.59364130301729
T	3.30504988327238
NFIB	5.86677643642027
MBD6	3.75056429206023
TUSC4	5.17472823052576
CAPRIN1	6.954515297389
ETFDH	4.01810728064561
SLC15A1	3.4812505529984
KLK13	3.50734304514099
GSPT2	6.61372562731476
TRIM13	6.96923025347432
NAT9	6.06706059099736
MB	3.83750869295397
C15orf5	3.55948865770650
LIFR	3.46781932908304
DMBT1	3.80115111153806
KCNAB2	3.11427770877668
EIF4A1	8.60156576520831
MXI1	7.96632818663688
SPTLC2	5.33147135470966
TTC28	6.13460821621116
TSEN2	3.76900284355939
MAGI2	4.25198002762744
NLRP2	3.45530238403207
EXPH5	5.77777010744521
NELL1	3.66975975321296
MAP3K2	3.61166176134552
SEPX1	6.87709200047416
TSPO	7.03751997583386
ADORA1	4.04459756570052
CLINT1	6.6427312874855
SYMPK	4.14969875039002
LEPROTL1	6.00884507121217
C2orf54	4.03700461348355
SEMA6C	3.72523830444352
POLE2	5.66182603809484
IL2	3.56466028208067
TBPL1	6.39030555983265
STX12	6.42883730396759
MRPL39	7.40279167385525
PLCL1	3.39850494497781
CASC5	2.7086363137474
IFIT5	5.35569695697471
DDIT3	5.77969871864297
FAM46A	7.07793297502422
CYLC1	3.42781359068536
HPCAL1	5.20031539321823
HOMER1	5.71138529571103
CDH1	5.80894571954811
CCDC101	4.7655913376618
ITPA	7.99493387955177
D15Wsu75e	4.80947366589635
EDA	3.80241183902313
CREG1	9.36236819584633
SAP18	7.32781150975269
IFIT1	8.4152675077383
CHRNA4	3.53785088397066
CALML3	3.05605188496513
HSPA5	10.3780274240763
JUNB	7.83825274859618
SERPINB6	6.23688878281449
NSUN5B	7.30166155050432
RAB40A	3.53811585688993
SCN2A	3.85001443774969
ALDH8A1	3.0802650243508
ZKSCAN5	4.13724008481719
WNT7A	5.56893061726998
PRRG2	3.99454162081601
RALA	7.27818484321574
H6PD	4.05388247459266
CAD	6.28293230469813
SAP30	4.48334750877555
DOCK10	3.46205512545068
XPA	5.66689642460764
FAIM2	3.49796936077846
PRB1	3.08009420484209
SPDEF	4.46390710034027
ETHE1	7.57935806529553
GNPTAB	5.18017687417292
IRF5	3.77554246718160
ABCC10	6.53042122125441
ACAT2	5.78549158106286
INSL4	3.75252867364836
GNMT	3.31426113471316
PFDN6	5.97311462237747
RPA1	6.83424602412418
ACTR1B	6.72956598032062
TROVE2	7.06132191062005
C12orf35	7.8594255901135
EEF1E1	5.57638112197777
PLEKHM1	5.05186775147739
MSX1	5.89817797804579
FNDC3A	5.99082744483094
ESF1	8.39112661496897
HSPC171	5.82993705112787
MRPL2	5.39069942027321
MICB	4.62294628491311
CELP	3.32888142439471
ST8SIA3	3.06825805229886
C10orf116	5.54869587480199
MYL7	3.31040448507039
NCR1	3.40214109463830
CD52	4.88362139795045
KHDRBS3	6.2731667002561
SLC30A10	2.94786546189270
