Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_H10_491222
Composite Element REF	Signal
MGRN1	5.67703568155897
ZFY	2.89641066273624
CHRNG	3.19655590341182
IVL	3.72342003549014
PLEKHA6	4.06234923294372
CALM1	7.28543185249159
PGDS	4.55557690852784
C8orf33	7.7584557387739
CYFIP2	5.58737923938549
TEX11	3.93060542929771
CKM	3.59845613379776
MAP3K11	7.31909296308182
CEBPE	3.21797692051563
ACOT8	5.05551894010447
ESR2	3.09263247142052
OLIG2	3.17961286040840
AGTR2	3.03772070783078
DNAI2	3.23309885814864
EPM2AIP1	7.29624394754458
C14orf106	5.24093439644058
PZP	3.62290563434463
RPS9	11.2374912428040
SIVA1	6.37856276734166
HEATR2	7.48924295985524
CD3E	3.7144445713949
APRT	6.70931155960154
AMIGO2	6.37369450536805
GPS2	5.91091405194475
NOL14	5.70121866859994
TRIM36	3.64942887802658
RALBP1	8.60976399991133
EVPL	4.89032653593448
ITIH4	3.85294729401077
ADARB2	3.39983333746371
PIM2	4.72366948432511
REGL	3.31388292032484
GJA5	4.30646184652235
SLC17A5	5.05968063210236
PIPOX	5.86369845229746
HGF	3.42125240232944
EPHB4	4.23487062858079
SOX18	3.66253169620250
SERPINA10	3.33576910554684
INSIG1	6.1245102484013
WDR23	5.8709037683069
SYNGR1	4.37171324326041
TEX15	3.70835172785109
REEP2	4.13269473205845
CDK3	5.22092781097242
HSPA12A	6.94128971520237
REPIN1	9.07205882084462
ARL8B	8.58936495328436
PDE4A	3.76593625985873
CAPZB	7.67676319016314
SATB1	5.36272267725294
PPM1D	5.22946751079176
VPS45	7.22049331881453
TP53BP2	6.90284300968673
GINS2	7.29011125964694
CYP1B1	5.56229017819007
CACNA1G	3.44559283655191
VGLL4	8.01202686777173
XYLT1	4.0386186331612
BRWD1	4.35325386100481
ROS1	3.2532633615604
BMP8B	3.21865930655626
SLC5A4	3.47988373124786
SLC6A3	3.10281623622149
C16orf53	4.79008366072634
APC2	3.61408366331459
GOLPH3L	7.96899726960881
ZBTB17	4.2211407292891
C6orf54	3.57556475143335
SLC19A2	5.14259073388566
C6orf134	5.71691813409998
C9	2.92837541979631
ZBED5	7.71878735120384
PVR	3.68062200154471
ARTN	4.00042886098252
LTA4H	9.57246789953412
MAGEA4	7.54916985467719
IFIT3	6.17415308908559
PDE3B	4.01965519887217
GNRH2	3.77390734598628
STEAP1	6.98043257090438
FLJ10292	5.50510451733343
RPL39L	6.39102209052901
PGK1	8.66486368229427
CCL13	3.43264549842010
RLF	6.66253060966958
MLXIP	4.81497052116394
PLOD1	6.1482591821528
MTFR1	4.97441143872433
NPDC1	4.57272265926462
C11orf16	3.97033974885789
RRN3	5.26974621437143
GPAA1	7.54945038398115
C3orf14	6.3995885127541
TEX264	5.65477028994676
C22orf28	7.64723915035399
RYR3	3.05235842791446
VAMP2	4.84846410776015
XPNPEP2	3.34661274105215
PDE6A	3.21288402795480
SUPV3L1	6.93783310651045
FIBP	9.6335120124991
SPIB	3.85883358732325
TBCB	7.23426648819486
DHCR24	8.42897336096295
ADRA2C	5.51291764702509
MEF2D	4.16529882609832
MYO1B	6.29679426848758
VAMP8	9.81170776506873
ANKRA2	5.70392627332628
TLX3	3.16765166441660
PANX1	5.99679696774208
RCBTB1	5.85343806255397
FGL2	5.48973895902771
CEP70	6.30252304612938
WASL	5.99416885461937
DCHS2	3.75480657887185
RNF25	4.29165776639331
CYBA	9.1212704346198
ARHGAP11A	3.31007256292049
PLAU	6.88377855070922
MPZL2	5.54273256707313
MATK	3.33354383267390
EHF	5.53875232740772
CTNND2	3.39789667924658
PTEN	6.23689972826459
ANXA1	9.63342054933206
AFF1	4.55142136465957
ZNF189	6.69397160461789
SUSD5	3.39639534112410
SLC28A3	4.77880455417505
GUCY1A3	4.57764468523029
RASSF7	5.79351847622164
SETD2	5.14458496542287
ROGDI	4.67656962869148
C20orf195	3.14570239149285
TICAM1	5.60019933328977
PACSIN2	6.46707525635651
SERPINB5	3.07264620166928
PRKCDBP	4.53324001073931
TFDP3	3.04191978460725
PLCB2	4.2515361528573
RFX5	8.15841661656996
TXNDC15	7.13716705518235
PTPN18	5.45672112902847
HLTF	9.10457092116075
PKP1	3.43312159690793
NDUFA6	7.71383736639935
KCNF1	3.56610747432385
HMG20B	5.37349419161265
SYNE2	8.753006136168
SLC22A4	5.30263892378755
VCPIP1	3.46152266234184
NETO2	4.15376477079181
SQRDL	7.83148537284992
BAI3	2.95404406996942
GALK1	3.74004289748912
SERPINA6	3.72072803664238
ASCL3	3.61133104346972
NOSIP	6.47577387144361
HD	5.69456809884854
TRIM23	4.47008537792957
FBXL6	4.17478719470941
FABP7	2.92970078390380
ARL1	7.07853018498689
MAGEC3	3.05926754465107
CDK5RAP2	4.55063982380253
KCTD15	4.08998703665457
CD1D	3.16767218162024
EIF3B	7.59786808391693
KIAA0141	6.78869364319816
BIK	6.99876747594511
PAX4	3.15565608856073
NANOG	3.79250654427361
CEP135	4.98364957536933
ALOX5	4.98757533790332
TRIM22	8.05725438252487
LYRM2	6.65533374575194
GPR162	3.36478149461936
RNASE6	6.19404021434653
GJA1	9.23217408822588
TAS2R10	3.10008128278331
FASN	4.85759617710678
MRPS14	7.65045358097032
HMHB1	2.99051725286451
GPR116	4.4320597467337
TAF7	9.16741339850456
GK2	3.33283176266294
ZNF219	4.45672037714724
AMBP	3.14353518086542
CD33	4.18078527595079
RAB3GAP1	5.68416367892589
NXPH3	3.67405452051743
KIAA0953	3.6840093244092
CROCC	4.21648285280626
CCBP2	3.30673370086400
GPX7	6.14622651365474
TGM2	4.57777201776198
STAM	6.6140727639693
BASP1	7.274719526398
ZNF202	5.06162697071845
ACTL6A	7.71424656594095
POU3F4	3.56171679317567
ARHGEF7	5.47138299063479
SLC23A2	4.35371489803754
TBK1	7.02946231541851
CRYM	3.74863991600738
PKD2	5.81917864464657
STX2	4.10482811051482
ACTL7B	2.96431530602042
RPL29	11.4545035067865
NR1H3	5.235276852214
MPPE1	6.0623867859616
CLCN6	4.30217605471449
C16orf59	4.62853854292339
AADAC	4.88957117524054
SQSTM1	8.98536267778565
TCP10	3.38344115767936
BIN3	5.12264982026807
DEFA4	3.47168687234638
HPS6	5.84643135927409
ZNF197	3.80181303464769
MAN2A2	5.3309094945921
PTOV1	4.59271273944182
GABPB2	5.9270969563181
KCND1	4.04888410669408
RNF208	3.74341286431825
PTPN11	5.57976109398399
ZNF274	7.11467041969573
C7orf26	4.76952270705269
ATF3	8.83478533297508
UCHL1	7.97805203360929
APOL6	6.4217722035482
PLK1	4.23096563707461
NPHP1	3.50288496386107
DAB1	3.56953857507729
MLL	5.8274006634002
ANKRD15	8.6033722303993
C1orf218	5.49734436511119
DDX47	9.1966366428158
ATP8B2	4.61253783098994
ANXA13	2.94781321575597
RFTN1	6.68848830515168
TAPBPL	6.6696387727732
BTG1	8.95616980901285
DPP4	3.39207145024135
KLHL23	5.49926185643011
APOC3	3.45191563230682
NPPB	3.24513209835112
ZNF148	7.35404675349684
CNOT4	4.51868472791938
HIST1H3I	3.32419840480032
IKZF1	3.91070859876794
ZNF141	4.42511420405955
PSMC2	8.92282835963411
APEH	6.1807327774564
GGA3	5.02412175265180
OR2J2	3.12422482810981
KCNA2	3.05562600816545
ZNF749	3.33925319733081
LPGAT1	6.99738667991023
TMEM159	4.97492698658644
PCYT1A	3.85464356844758
BRMS1	6.59306189017486
CHST1	4.20070811809772
LGALS1	9.5155116863934
THOC2	7.10859304880773
TAF1B	5.73773257046621
GPR173	3.50868894489134
CASP10	4.19944589962155
COL15A1	5.50395939122504
ALK	3.77817671463061
GAN	3.20669156430740
EXOC6B	3.08545430504381
PCMT1	7.04867112109338
HIST1H2AE	3.56671267483531
VAMP1	3.98814845626817
HDAC5	4.72611700156024
SRI	6.80093691813256
HLA-E	10.6903677342019
SLC25A32	7.59866750506421
FLT3LG	3.06989468651822
WDR1	7.67491528135928
ATP1B1	9.3128059742287
SGPL1	6.78347658572536
AFG3L2	6.76491430189635
C5orf15	9.13107021459194
SWAP70	5.33699340270647
UBXD1	5.1982073105202
TRIM31	3.37146559348866
LILRB4	3.86982706926307
GSTA4	8.38055565683253
ARNT	4.1768713325645
CDKN1B	4.89611589958599
SEMA3A	4.91765379192145
FOXC1	5.36409055996592
HIST1H3B	3.6111754515214
BTRC	3.96988507748349
LSM14A	6.57288650046777
IQCH	3.31971483875954
STEAP3	5.28586302348848
YEATS2	5.95301764802305
CABP5	3.66169330146342
TRIM3	3.55722808963709
FGG	2.98773127916895
ABCA1	5.66611844117615
HNRPM	7.72886362354822
PLSCR2	3.56236401902055
JTB	9.6913177678933
PQBP1	5.6889411362273
CLEC2B	7.20299648655307
EDC3	5.02566593781556
REST	4.94896308480429
THBS3	7.30735731219405
EVI1	8.03459832733963
MGAT5	3.97092984415281
TSPAN8	3.14807015250834
DYNLT1	9.23972670966414
MUC1	9.23522995237624
IGSF1	3.78135581107669
TEAD3	5.97544611138513
ATP13A3	6.0434256884177
C3AR1	5.77720243097846
STOML1	5.41294527582586
EFNA4	5.41672692718916
HAO1	3.62255391443171
USP24	5.89989050279236
TWF1	6.70486214769545
MRPS17	6.87744572270031
MYH9	7.07478368105242
C9orf9	4.21263026135176
LBP	3.24354010680659
FSCN3	3.92602411143288
BDKRB2	4.3890631849232
HSD17B4	8.78517076406122
SEC31B	4.43656134507149
IDH2	9.19012246803678
SFRS16	5.22182280063544
AICDA	3.20932722710902
RAP1GAP	4.68763443227519
C1orf56	4.31633056552725
DCLK1	3.41185191886213
MEF2A	5.82982704276179
ASF1B	6.37605051729389
HTN3	2.85187197027091
ADAMTS9	3.68632205492387
COPZ1	7.31199562407306
SLC4A3	3.25324099599742
TAF2	8.60011469669098
KATNA1	5.474371644331
STIM1	3.84742768457425
TBX2	3.6632174611654
FOXD3	2.95554517755042
RPS4X	13.2133590896153
PODXL2	3.28208321350832
C1orf176	3.94555082027159
RPS3	12.1085495012228
COL21A1	3.78179722107442
RAI14	6.88615993790304
LRFN3	3.9895151645263
SRPK3	3.90615083471911
FKBP14	4.43462860937851
TNNI3	3.81900425372063
CXorf9	4.04950376416316
REC8	6.85116360389298
HOXB3	3.48783402447802
SGCB	5.10853961111187
FRAT1	4.59852087734676
CLP1	6.30357522515583
MORN1	4.06632245194728
DUOX2	3.11266491663502
TSC22D3	6.06540627312715
ARHGEF2	5.89677325891633
CASP8	5.43473116701308
PRKD3	5.92856527096142
CFH	5.16731599827963
NRIP1	7.44019827237497
TRO	4.02818818393441
BNIP2	7.27412516368
DHX30	5.05907754742922
TBC1D22B	3.13253000928870
GJA8	3.82560003145018
GPR52	3.51727566917707
FGF20	2.92984667749438
CASC3	7.61787892836404
METRN	3.24503545292621
KRT3	3.52985896982825
ARF1	8.69278128053522
MOG	3.47658689262284
ATP7A	5.217728780759
CCNG2	4.36748687331753
PLCH2	3.59671287251272
ITSN2	5.00725333433128
GIP	3.13292562603351
LOC390688	3.01709163414656
LOC89944	6.38612272546686
PSPN	3.61036017717482
HOXB13	3.02743190550270
MTMR8	3.70033864171946
UBXD8	7.12832258206373
GYPE	3.05127964885202
SPAM1	3.22209780954528
PPP2R1B	4.58090983279706
CNN3	8.49508086107568
JAG1	5.96380811971662
HIST1H2AL	3.07473305875854
CHGA	3.13370791245279
CACNA1B	3.17857352607036
PAPPA	3.66024784520739
RAPGEFL1	4.67159019533993
RHOA	10.4410760506276
CYP4F8	3.21933058596237
TRH	3.89992248550274
DCTN3	8.33187942051159
NT5C	4.7987619928790
ZWILCH	7.94442217824348
SLC1A5	5.58214508340126
CALCA	3.2240685238587
VPS41	4.52053068269757
SYCP1	2.95068715059966
KIAA0174	8.17099869079228
CXCL11	7.05924179497298
ZNF639	4.38065684727847
CACNG4	5.18472479408844
TNNC1	3.06061892262899
GFI1B	2.81807989309529
C11orf58	8.12890024089292
PSCD1	5.06267828272418
NUDT18	3.76020350186249
CASD1	4.67237386765748
LPPR2	4.32648695497167
TTC35	8.57416317677526
SMC4	8.05611755873727
ZNF771	3.47395490798463
TTBK2	3.93579407031618
GJB3	4.03701852649486
RGS19	5.57027844264815
SFRS3	8.63564794019
HLA-DQB1	6.66252648083703
SCRG1	3.54043729238055
NRAS	6.58448820927117
FBXW2	6.86773270836829
SIX3	3.33168401157232
DUSP26	3.49148493004728
HDAC9	5.85148075331696
ZDHHC24	5.83069991264178
OGG1	4.97700734619831
DNAJC3	4.83575581241815
LITAF	8.27412544812263
ZNF410	7.59960847525776
APLP1	3.83673671339083
AFP	3.11519243896300
OR7A5	3.53630935695106
ZW10	6.30874633172271
DLX4	3.45777926407387
TUBA1B	12.3867337383361
MGC70863	4.94944666147336
C12orf29	7.16866967002959
CRY1	7.69925133142346
OR1D2	3.76770256670111
C1orf25	3.90497118537988
PHOX2B	3.51574867677105
CUZD1	3.84659089407841
SCAND1	7.00159649119402
MYT1	3.76541095400993
VILL	4.04066079258854
PPP3CC	3.49704827772574
GOLGA1	4.93535113161436
ZBTB43	5.99863028209742
VAPA	8.7574209376956
MEA1	8.67617855313616
STAP1	2.98728821618252
PIK3R3	6.88669600170501
TGM5	4.27495180163488
SLC34A1	3.46010188255634
USPL1	6.66469661686393
DLX6	3.11048474354877
FBXO40	3.48903466041360
NKG7	4.03717709181968
BRF1	3.89413341646141
CCL27	3.13217241771417
EMP1	7.95022935759442
ACTR6	7.50933309081027
PFN2	8.34045566232916
MYBPH	3.40744023303095
CHCHD7	6.07486059088013
TCEA2	4.22484384193236
PPP1CC	10.5803955611843
COG2	6.68928322605531
FLJ20294	4.30745098351957
TARS	8.81218582695224
ARHGAP28	3.33211824808104
TRAPPC2L	7.04516389592038
CCDC109B	7.04850832635432
LGTN	8.54946154761328
KCNB2	4.04750953865563
USP13	5.25841608081181
RPS2	11.5711901845067
C17orf75	4.95217735322577
FBXW4	6.88241739047663
SLC2A8	4.95234925536837
WT1	8.34945307625065
SNRPE	8.79402650706823
LEPROT	8.5183993521393
STK38L	7.43109010848138
CUEDC2	8.00898779192319
IL13RA2	2.86605723577992
DDX42	7.8415478403008
TXNRD2	3.70606057750193
C4orf19	3.46586591057399
TNFRSF4	3.56225232456404
AOC3	3.84143564235788
MTHFD2	9.11034279711504
KSR1	3.30855012475527
SS18L2	6.89242488004043
OAS3	7.34923046713626
SLC22A11	3.19413522569706
LARGE	4.27104392156563
LIMA1	6.87739123752633
STARD3	3.9212085264318
VPS39	5.19702271879857
ZNF236	4.39966478049755
C8orf32	7.29080353374333
GABRB1	2.80225582466535
ZXDA	3.11212702443278
ODAM	3.35363670037946
MORF4L2	10.8907284170535
FBLN1	4.20288337954593
PRKAB2	3.75692315523857
AFF4	3.46470340587134
HSPB2	3.56225325635753
ZNF76	5.338255297043
RAF1	6.93806758695132
SUB1	9.29423019682697
MRPS33	8.42907555496214
ZIC1	3.12451908306488
KLRK1	4.29779131287556
LYST	4.03762889065027
UBE2M	5.24702162276254
RAG1AP1	7.09848771230511
ZNF281	5.68349101342981
P2RX5	3.81511695580898
NCR3	3.51142560653243
ST8SIA1	3.33171885916144
HLA-DPA1	10.8969928970676
FKBPL	5.40285424410975
ANKRD46	6.52988874928163
CD248	4.49601637093981
SNX4	6.37563871819987
CCR2	3.37707850787897
ZYX	6.08911276900885
SMOX	4.16832368074677
ZSCAN5	3.89574842394301
RIMS3	3.62431991332117
NACAP1	9.21036426997347
DRD2	3.90446833168619
COPS2	10.2107187515846
CEACAM4	3.91924497119595
KRT76	3.35251549106541
SOX3	3.25712653129526
GATAD1	5.61024684245995
AVIL	4.44320789000395
LMOD1	3.79409692878233
FCER1A	3.43753366386469
TMEM112B	6.14212700593456
HIGD1A	9.1075422760605
CALR	7.08208145503135
ADRA1B	3.92162550367768
SNRPD1	7.88085658893556
LTB	6.91998268564636
NCAPG2	6.92053440655498
NEU3	3.34404418379055
KCNMB1	3.56038601619044
DES	3.57323215939548
BZW1	8.34735805771283
ITGAV	9.30898638165811
ZNF221	2.95939019064095
LENG4	5.65098378638102
C20orf3	8.4790573896991
GDAP1	3.3392357964257
PIP5K1A	5.06653810313689
PCNA	9.14174668764132
C1orf34	4.31956173777451
BEST1	3.43954684815739
RBBP4	8.02691647107494
MMACHC	6.22043235547302
REV3L	6.23820106104293
PHKA1	5.52705814653392
PRKAR1A	7.81528585528451
AVPI1	6.95452053337077
HSD3B1	3.97139295780786
ATG5	6.57770483828831
SARM1	4.13869927685350
RAD52	3.62279205237203
RGS7	2.91028982644062
CD207	3.28581435389548
HMP19	3.20009533674273
TMEPAI	6.10136211922988
ARL17	3.6375637169133
MYCT1	3.22291088042767
GM2A	5.03085451479592
SCGN	3.58647847627846
ETV4	4.93347302175017
MPP1	5.83762244776023
CD2AP	7.64869341421348
CCL20	8.55850584627464
CCDC86	6.16514437981894
ZFP30	4.18352771247134
MYH10	7.41940268768357
CTBP1	8.88582500626432
MAK10	5.56734895905546
OR10J1	3.63115606889666
TMEM9B	7.59533022327374
DNAJA1	9.74368897472282
LOR	3.46320990989352
MAP6D1	3.53958020691494
LRRC50	4.16384435143974
PRKX	5.35456779823634
ARMC7	4.75723922426735
KIF5A	3.59984940933575
ARG1	3.32865726141866
PCTK1	7.02841686195239
NSL1	5.73160430139919
ASCC2	4.66327556186023
KIF2C	5.86083644792828
PSENEN	6.32695676135775
FCRL2	2.87309720123783
RAB11FIP3	4.86549985400141
NPR3	4.12300677905266
CENTD3	5.19318829035463
KBTBD11	3.42118805619816
HBD	3.13664886083620
PCK1	8.55231706860087
IRAK3	3.64933249724405
OLAH	3.94972885852884
CNNM4	4.56343603225524
MYO5A	4.49199214333476
CYB561D2	5.09849012180982
MEGF8	3.37718259082517
SIPA1L3	5.17085814498805
ADAM10	4.66592312096183
ALPPL2	3.67493801107105
OBFC2B	4.95229814906326
GALC	4.91041271674273
LIPA	8.992900140997
NAP1L4	6.71424729973287
MRPS22	8.42551225037527
GNG4	4.49727552716959
TBKBP1	3.93822609999221
PSG5	3.49321168500969
CAMLG	9.2626646530835
RSAD1	5.09855035811972
SLC6A13	3.45296171715458
AGPAT4	4.21498768073986
ZNF167	3.79958627389458
FAM53C	7.8171388340151
VWF	4.75411620225261
VTN	3.38751857062697
BAD	5.67107939183666
TPM1	8.39525719613163
PYHIN1	3.74833690466457
PDS5B	5.28529623837825
CIDEC	3.99293790409942
CRIM1	6.44660628729248
DHTKD1	6.17347539593023
SH3GLB2	4.67635527128987
SMPDL3A	4.82401613611707
SFRS2IP	8.01373583856223
FLNB	5.30273332024697
NOC2L	3.95972421344858
NRG2	3.92497347604818
C14orf162	3.20995825552062
HMG4L	4.69561891016732
IL15	6.16160245890917
GABARAPL1	5.00275613934681
SPTBN5	3.76693354144149
C1orf77	6.09170670939168
LAT2	4.29286895934513
WDR78	3.70198630937587
SLCO1A2	3.34074631030173
LIG4	3.72391889003666
GSDMDC1	6.22365530212718
METT10D	3.62495293152827
ECSIT	5.28928313188341
BMP4	3.59837446191367
VSIG4	5.89517058809416
DIRAS2	3.45924161220085
SLC12A9	4.21279232096487
MC1R	3.51704505880801
TXNL1	10.6341194025226
GALNT7	6.81211197281915
ISG20L2	6.92315970844767
OBSCN	3.86645470826026
GBA	5.57515708548474
C6orf64	4.50827862024454
ESD	8.42554016584755
PNRC1	8.2519128701843
PPIA	12.1249833000730
VDAC1	8.35062711174592
CLDN17	3.96951879558408
TRIB1	8.11468201511663
MED6	5.11392080833107
TXNDC5	7.97679641290397
CD46	7.17365944893335
ICOSLG	4.00760802281077
RGR	3.36434415485507
DSG1	3.28413911940402
CCK	3.63742187426169
C17orf48	4.45586009366661
C1orf69	3.7009871012096
DEF6	3.84370765275848
SIT1	4.30434992893631
UTP14A	6.13584750644921
RPH3AL	4.42710141962590
NXF1	7.14472327147055
C20orf46	3.5930586978011
NHEJ1	5.77258279236323
SLC24A2	3.89389825631609
TUBB3	4.48652424864138
SEC22B	6.93544214027142
S100A6	9.64904781287878
CDKL2	3.07591943949035
TINF2	6.10651725488973
SLC7A10	3.26480408204373
SPRR1A	3.18498835767849
CYP4A11	3.33410098437098
SCEL	3.21538324643364
TES	6.94666662330167
CCDC70	3.49550849692375
SH3TC1	5.53131279968972
RAB36	4.15545567258163
GRIA3	3.31561989619951
CRYGB	3.35207697662825
BHLHB9	3.89582375668312
CRISP2	3.25454757323562
ILF3	6.48329842218996
NTRK3	3.66543871678754
B3GNT1	5.65840948419859
ZNF444	4.82633201838466
LARP6	5.80467008568547
FMO1	4.11329896139578
POLR3C	5.81282988237464
FBN1	6.00418291165088
SGCG	3.20846106570558
JOSD1	6.97014056793351
BEX4	8.03911065547494
INHBB	3.77765022973050
TBL2	7.8895068413302
HYDIN	3.37733088943036
RPS6KB2	4.72926505660447
ADRM1	7.12640373091105
DDEF1	5.00566120980802
PEX6	4.00694562747832
BAT3	8.32691014409386
TXLNA	7.08276886819996
RAB31	8.2374553561341
SCGB2A1	8.86794588106526
TMEM187	5.87539418174515
AIP	5.43885998583677
LGALS14	3.20186845634078
SLC6A14	3.61740558436848
DDX4	3.17961468261137
CTNNA3	3.56056514106245
PRRC1	7.3411660167192
AP3B2	3.67411466546568
TRGV7	3.46041964889332
LAMA5	7.17480105932254
PMS2L11	4.9264058558728
TMEM184B	6.05442132393041
AKAP4	3.22106297274240
ZNF292	6.68038828467909
C21orf45	6.45265160313066
ARNTL	4.709184804132
CTCF	7.34775192481452
CCL2	7.4971494172874
SNTB2	4.3254051056077
KPNA1	5.99310337606196
KIAA0746	6.84091120042976
KRT81	4.88231774977306
ALDH3B2	4.73972293509336
TMEM41B	6.75066957636916
M6PR	7.60566646764786
S100A11	8.64675930587024
LAMC1	6.79262171896327
CCND3	8.22300106237847
COASY	6.52478846346785
EFHC2	3.91676685817895
DOT1L	3.31487901276973
CLTC	10.0358664771586
CLASP2	4.92511332722438
SRP9	10.7331309993292
EIF2AK3	6.79382930797943
GPR88	2.74024048284945
COL13A1	4.3761916444269
SMYD2	9.1719897609994
TMPRSS2	3.59186744939373
PBX3	5.71670518920135
SIGLEC6	3.54931371061907
PVRL2	5.23631205905736
ALKBH4	3.51785077267505
ZNF629	5.45297616573703
NXT1	7.99303312840351
CCDC93	4.43671586229523
TROAP	5.35403006834579
KCNA10	3.4079585526881
FLJ10154	8.9939914158463
ANGPT1	3.71742959663646
MED23	7.9757544883941
RAN	9.71598827043722
LMTK2	3.04342835854387
SEMA6A	3.87867614635445
UFC1	8.44925231741792
UBE1DC1	5.87380182728127
GMEB2	6.18895746810693
EEF1A1	12.9390620892566
PSMD14	9.2129754323575
FLJ10213	5.84952145309905
CHAC1	5.07732899747567
PDCD2	5.47182031200679
MAST1	3.38916312382302
EPHA1	3.88067754094738
HMGA2	3.98866085275911
EIF4G1	7.10704127397559
ING2	5.69620803662941
C1orf109	6.14862785836898
INTS3	5.525776468871
TRPM4	4.08634018741227
LTB4R	3.64229754302611
ISYNA1	6.27860329833064
UBE2D1	5.91190084386935
LSM7	7.35417161688873
IDH3A	6.64860740648633
FLJ21511	3.15797844994543
CREB5	3.67487714634649
LRRC47	8.03346484391577
ANGPT2	3.32400126570128
RANBP3	4.82239276483223
DYRK1B	3.62842328977805
HLA-DRB6	4.37823584256025
ATP6V0A4	3.30065223781622
COPS7B	5.55115248631447
TMSB4Y	4.09225468770132
RBKS	5.19690013998971
ITGA4	3.26284655988658
RIN1	3.63361754824498
DNAJC6	3.61788240249127
SEC23A	5.56191753880418
PHLDB1	4.89695715503753
CLOCK	5.83184929470643
LOC26010	6.5015224598053
MLX	4.59099471834057
TPD52	7.52543239283525
PSMA4	10.2968086888347
C1orf149	8.33208873834827
C14orf135	5.06638634587345
KIFC3	3.73286683097366
ROCK1	7.05479358057914
NCAPH	4.22067501267012
TAGLN	8.05773381220625
PTPRK	8.81879074479142
CCDC19	4.31612792781979
ZNF45	4.58262117923398
ZNF329	5.11025692150452
TK1	6.16701073768306
TAX1BP1	7.89743973623623
ZDHHC18	4.55541249392218
C10orf88	5.13250741727082
TMBIM4	8.02293802654838
KLF1	3.19443224614313
NMUR1	3.35223299796107
KIR2DS4	3.0408557383191
SAP30L	6.49106992704498
KDR	4.42980654190949
KCNK2	2.98912671467178
VEZF1	7.24407067544144
GIT1	5.44713166832619
RLN2	5.19369739986584
ST3GAL2	4.36132082996933
DNM3	4.08974965160337
C7orf10	3.87571879658003
MMP28	3.03770646649771
ZNF394	5.92817162503775
HPD	3.17580703082007
MOXD1	5.42944390425378
PDGFRL	6.92565566575266
ODF2	3.86938656232393
TREX2	2.76504192178678
MFAP4	3.79763619741793
SMCR7L	6.07045772622713
EPB41	3.07993247706878
GZMH	3.83706099704773
CNNM1	3.3419225647788
PHF17	5.5883338899094
CBLN1	3.22427626812045
NUP98	5.19472650063248
PRKRIR	9.1279543454453
RMI1	7.30229056552896
MED4	5.67824035228494
TRABD	4.28096399711783
C11orf21	3.52139903702401
SHCBP1	5.16220460294333
ECM2	4.59681613116959
PTPRS	3.57591161537186
COTL1	5.57457331782489
ANKRD57	6.42535857755429
CLDN15	4.27745158058763
ZNF659	3.13726275921939
TNC	6.0251390552432
GUCA2B	2.98537040903640
DOCK9	4.06686045223103
ITGB1BP1	6.2324054094826
DLG2	2.93168948013544
BRAP	4.79588736152205
C13orf7	5.33562928323702
ZC3H7B	4.16416885443795
PPP1R12B	4.04536740040509
SOCS7	3.68307899414703
MARCKS	7.03366446072615
SACS	5.40314273462959
TTLL12	7.18797466825476
SH2D3A	4.14571964765567
RFC2	5.44331553135195
PPARA	3.21068709702017
DVL3	6.73166136941965
ADFP	6.89684706032637
KRIT1	4.87802574053599
