Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_D02_433686
Composite Element REF	Signal
CNIH4	8.40288091044131
ZFP2	3.58915312916429
CSPG5	4.70394812822366
FKBP15	5.52264689767882
BZW2	8.80379530892795
PTPRN	3.48925619198028
HTATSF1	8.2836400407503
WFDC2	10.2222340411907
TST	7.78607655164104
NDUFA7	7.2047706723014
TTC22	3.01426553908064
RNF24	6.75004532236673
SFRS4	7.70087125067267
CD70	3.84530129436726
DCPS	6.15908016324833
PDXDC1	8.31467036331451
SRC	4.15253412972013
NTNG1	3.03214227315069
SETD1B	7.00475898531789
TINP1	8.82221885928399
ZNF606	4.88959939584863
SSR1	7.60427371042317
NFS1	5.95602380512517
CRMP1	4.3231199237811
NUP107	6.58022187260804
OSBPL9	8.43661065006242
MYOZ3	4.35490712277867
PDE4B	5.75972018824628
ADAM18	3.44323736252282
FBXL7	4.21960311633076
IDH3G	7.8682775460593
CCDC87	3.65995975563757
ARFGAP3	7.52326820969663
MAPRE2	4.14919248270333
CSNK1G1	3.85402771599433
IL1RN	4.00346112337513
MAFB	7.88961694061946
RAC3	3.36819990121648
C1orf54	6.19388340186603
TMEM14B	7.82634443325007
ADIPOR1	7.55614653918943
GRINA	5.10447350351945
CLIP4	4.65293860372802
TFPI	3.38158083947065
DPEP1	2.89419865480982
C14orf118	3.58240801799146
FABP6	3.43125401342113
TMEM87A	8.62878959825844
BBS5	6.31814212741745
SMTN	4.6346824507408
CYP17A1	3.92564833209487
SCG3	2.64135645206285
GFER	4.9012031466885
CD209	3.95180503576388
NRIP2	2.99560120789128
CYB5R2	7.05155531032143
RIC8B	4.24143333669404
CSGlcA-T	6.92722538725756
DNTTIP2	8.22067058498466
TNNI1	3.20865841947421
GABRB3	2.91990242271091
PCBD1	6.65605153547924
KTELC1	5.77378956099963
HOXD3	4.96707978609586
GPR85	3.49051060975638
P11	3.07934903258296
SP3	8.37630095877384
GOSR2	4.34139313139079
DDX1	8.45671386082684
BFSP1	3.66344463785956
FLRT3	3.70911852920395
RNPS1	7.6655404247969
LCP2	5.46324197058311
TAS2R8	2.89098709430987
SEZ6L	3.58858334743391
NR2C1	4.09384870808437
EXDL2	6.0286556197846
SLC25A10	4.13915614312735
ADAMTS3	3.0831051460094
PCYOX1L	5.31569562180304
TNFRSF13B	3.98516686353255
VPS54	5.78480375773058
MKI67	4.1660724956868
C7orf54	4.09289099139052
GLS	4.75917970896085
PCDHB12	3.79573351301658
LGALS13	3.26368570041817
IL4R	7.6745752624531
SEC11A	9.40810385101724
C4orf6	3.16584424037698
SPP2	3.76973788298302
CCL5	7.38655272446257
PEX5	5.21775495722847
CLSPN	4.27709893142125
LOC51336	3.48670247257996
SPAG1	6.46286293522125
C9orf82	7.61834640346427
KIAA1024	3.66993628644668
TM4SF1	9.7365377754903
SMG7	5.76656459524863
WDR45L	9.3879256788298
TAS2R13	2.99044895666814
SPAG8	3.07363477096743
VASP	6.35866286999299
ZCCHC11	5.17108453921049
LOX	3.89763988711931
SYPL1	7.3798139493736
BAG5	6.92451207030067
RPS27L	9.4773631375567
MGC2752	5.03068481450825
IQSEC3	3.77013193589944
TGFBR3	4.06990926902050
PPA2	8.63836564495855
MED24	4.49483935247945
CASP9	4.90810652781362
PDCD1	3.44044365294649
MAP3K7	5.43697606442798
C17orf81	3.64596455910570
SRPR	7.60093804761643
BAG4	3.4875159840347
ZNF32	7.30408263975177
BRD2	8.40892792501783
IL32	8.90983578273254
LAMP2	9.32210405680447
FAM53B	5.31485841187988
CAT	7.62327580260158
C16orf80	8.03891915669746
SLC7A1	4.83067061274529
C1orf76	3.00405480686934
PRKCQ	4.75170606323637
ATXN1	5.7082843620258
LAMC2	6.88136577819973
CPOX	5.56418578173082
SPSB1	5.68641033198647
APH1B	5.05247369110502
USP36	4.65832612421576
CTNND1	7.94111846075296
MADCAM1	4.17741132557151
GABRG2	3.23331496217494
LYZ	6.77062437594057
F5	3.89650388406215
TMEM186	5.74974864058287
TPM2	5.03235451755975
SEMA4F	3.88678427218161
NUDCD3	6.08725612352811
OLFML3	6.96006478932159
PPP1R11	8.72156901770365
ELAVL1	7.55180564107539
GCNT3	3.3829415177307
DNAJC17	5.05680918502912
N4BP1	6.54510104731256
ABCA2	3.6401115232409
BNIP3L	8.32252482005366
SLC35F2	6.92815752553297
ATP10D	5.64440323852995
LCP1	5.53329515154171
IGBP1	7.81955835207199
GALNT8	3.27903594772134
PRKCH	6.33685288198732
DCAKD	3.29083741472578
ELA2A	3.42736540767004
PITRM1	6.07711348610784
RASSF8	3.26946530195609
GUK1	6.33503345560325
USP12	3.79641842391009
STXBP1	5.74976786896586
ADM	9.40215371866606
LSM2	6.73229010747104
GHRHR	3.35480384099859
SERF2	10.5201190356067
VPS72	7.58160447535965
CD22	3.92670860929073
CD47	8.17659547786573
LAP3	9.34659407615065
IMPDH1	5.59384870885200
PPIC	7.69392737854709
ACP6	6.80605021240198
PRKACA	4.86873063548913
PPP1R1A	3.54875865786922
C9orf40	3.88717077559711
ASXL1	5.59655797066875
IDH1	7.416484437403
XRCC5	8.94614150000025
TBRG4	5.02545372089789
RAB1A	8.12564080347388
INHA	3.55260343574621
MLL2	3.59651202008037
FXYD1	3.21615747084806
DKFZP566E164	3.7830059049771
KMO	4.01305937865859
KIAA1128	6.73147472478976
NUDT4	5.30298636152414
USO1	7.5548676269148
RAB9A	8.07061544278781
RUFY3	4.67860185829535
CLDN1	5.29930683241253
FBXO38	5.6729142024406
VRK3	5.34370893503546
ICOS	3.98003643612689
NFKB1	6.44352712248254
FASTK	6.937814881511
LDB1	6.41399585436898
ABCC1	5.14591846729086
IFNA6	3.06592752797630
PCBP2	8.75276395442837
RBP3	3.20887018010507
MUC13	3.23959124592906
C8orf30A	5.1007447780528
NUP205	6.49080816417486
MFAP1	7.70845729640301
ACTA1	3.72105484747503
NHLH1	3.63960733367855
GABBR2	3.77327022678460
CXorf34	6.2601224398115
TDRD7	7.45818667772253
KCND2	3.6686500072511
WIPF1	5.26214460856027
TIMM17B	6.77830256511428
SNX15	5.24135128313624
AGXT	3.06807317284039
IGF2R	7.03607012311349
PIP5K1B	3.47040120140572
ATP8A2	2.93650045864675
FGF21	3.09442696359715
AFTPH	8.64453471500458
RBM15B	7.27313282868641
FCER1G	6.58814559583111
AGBL5	5.84879101849755
SNTB1	4.23868622582192
APEX2	6.45820019777651
C17orf39	3.92166345424626
SLC24A3	6.58696287666533
TXNL4B	5.19745983675113
UBE3A	6.66634104362672
TGFB1I1	5.84284166101363
RPL10L	5.7920133734905
RBM13	5.10547599883261
LOC389517	3.77306443340817
TOP2B	7.98725889358866
NPVF	3.33503618243979
SHOX2	3.26696678512136
ITGA7	3.78848227190568
RAD54L2	5.36472633353168
KCNIP2	3.01919434104911
C2orf47	7.11571649159129
KLF13	5.71262271391188
TSPAN4	6.05462236769784
NLE1	3.43633614724653
TPST1	4.40889126632116
CEACAM1	5.47857115785319
PFKFB4	3.46003099436439
SREBF1	7.84599139943076
RNF11	8.36394757586208
IL21	3.06178137147465
LTK	3.12976739600781
DKKL1	3.34158424382978
EPAS1	6.37825330864676
POLD3	6.56435815505376
UBTF	5.20227167111182
PHB	6.96534561543847
KIAA0427	4.55024666304835
FPRL2	3.83862516149191
HSDL2	6.03325057797035
SEMA6B	3.93451397842179
AKR1A1	9.17474133388595
CLTB	5.97501518273683
NXT2	6.43286452069036
JDP2	2.88093914713683
MORF4L1	10.3802479467167
HSPB7	3.370924018904
POU2F1	5.90466649938136
MLLT11	5.80115199983159
CNNM2	5.6719385826856
ZC3H15	8.69848541300163
ELK3	3.03311427146371
CBLC	4.08710507297944
SEC61B	9.07545956341611
RRP15	5.14878035974383
OR3A2	3.17989709625083
GALNT1	8.18261545937963
RSL1D1	6.81953213831814
P2RX7	4.28770364445537
ANKMY2	6.59656206520462
PSME2	10.5544646089884
ADNP2	6.52612965880176
RBM25	6.29039549361546
PLEKHA5	7.59866943577131
DHX58	4.80857980289095
ARCN1	8.4011679312291
POLR2E	8.07668481296744
SEC24A	6.74857256290586
IFITM1	12.247618128742
ZNF643	3.25297662320178
DNA2L	3.68685783282672
ZBTB25	4.1155226730414
HIGD2A	5.39786352459182
TTLL5	4.22004038675464
TBX6	3.40230467786198
SPTBN4	3.8712383268065
SGK3	4.09794193612816
FBXO28	6.36393153937786
GCN1L1	5.73031464596137
CLEC10A	3.15922463330100
GAS6	7.47320284372582
AMOT	4.90686913201403
TSHR	3.16223887624094
ETV1	3.95530154674159
LDOC1	10.2911054822462
ERGIC2	8.68934444592347
ADAM11	3.43893154132558
NAT1	5.54153127029772
ASB9	3.72723277544457
ATP6V0E2	6.55146454952656
HGFAC	3.60668488343368
TRAFD1	5.18563647087742
MTCH2	7.74444821128597
BACH2	3.84965354293713
AUTS2	7.99840277320541
PGS1	6.20879220580725
LEPREL1	5.2174681732809
TFF1	3.67375656125225
RPRM	3.52928875341648
PPP2R3A	6.45954293402222
HAP1	3.84222688831054
BAT2	5.71245699544795
EPHB2	5.39701808457246
LPHN2	4.92492320239703
ACTG1	11.9934721849477
CENPT	4.13219375958428
RNF123	6.00888523954652
ZP2	3.29094088035283
PLAUR	5.96965219935142
BMP5	3.68933730018428
MUM1	5.72083249476972
SNX26	3.77286575708805
MID2	6.05640288235597
ISG20L1	5.28124352882278
RBM28	5.65179164626433
SRRM2	8.1353750292961
MEP1B	3.19732214538448
PCSK7	5.8425368010242
HNRNPA1	9.98884813415789
PBX2	4.88951631057065
CENTB1	3.46765902889463
BCAS3	4.44632774765448
HGS	7.19927798971277
FLJ20184	3.24354228583399
TMC7	3.43228204430407
POLA2	5.29375143350564
NOL10	3.21989464467213
KCNJ8	3.63493620484669
HSD17B6	3.35326409291413
EDEM3	5.14793340873128
SLC16A1	5.12700326221803
TCOF1	5.24459887159612
SF3B3	5.59600521540147
RANBP9	6.35094902534678
CPNE7	4.65117117395856
EVL	6.73322866625341
NUDT21	6.39805943927555
IFNA21	3.69433599284391
CFD	4.58150046694422
PYCARD	7.2499081175603
MYBPC2	3.2049594299847
ZNF235	4.24380345474753
ACSL4	8.21337392350068
KIAA0644	6.81315811565354
ERC1	6.00590102262163
NKIRAS2	5.58381859202202
TRMT5	8.28764207463083
TMEM176B	7.1114141395605
PPP1R7	8.24709480473045
SOX2	6.57441740635334
C16orf30	3.84349355174582
COMT	8.06274826611677
AOC2	3.00599762166335
PDLIM5	6.58429207125092
SPHK2	4.10969693180408
THNSL2	4.86086864535159
LARP5	5.20451592218662
C1QTNF1	4.8638857622933
TRADD	5.78002025387869
PCDHA6	2.94352097138686
C1orf43	4.25481555006133
SCARF1	3.99891326238564
RAD51L1	3.71428818183613
LETMD1	5.83026896045093
KRT75	3.49995911373682
CD3EAP	4.81558323841726
B3GNT2	4.95252362534284
TMEM63A	5.13437257739571
DUSP13	3.56937956872017
FNBP1	6.91656433242349
MAGEB2	3.29926769895453
EYA2	7.25088533262127
FANCG	5.65671911412467
CD1C	3.68256377772819
LASS2	8.0327399085552
BCL2L14	4.90184981655636
ZNF471	3.55972845126007
ZNF224	3.81048210599219
AVP	3.33680168111402
CKAP4	7.67688088522066
EFS	3.89512657063009
PITPNM1	5.02239219731639
TRIM68	5.32400470041094
ZNF652	6.40321725413926
UCK2	6.43418342983491
TMEM4	7.47313779998926
SCN3B	3.33037832877047
RNASEH1	6.92596971051034
FAM50A	9.29960840395182
DRD1	3.18893830749487
OAT	8.06174709824063
IQGAP2	4.02232700229113
CDYL	5.9584567808373
C20orf149	7.258479485693
ANKS1A	6.36639852666242
HYAL3	3.74966814451673
CLPB	5.35603037245848
SMNDC1	7.62690478220626
COBLL1	4.00058582593410
DONSON	5.36657301611182
SLC30A9	6.95227006204471
E2F8	5.21304798789831
CCDC25	4.85100838784361
C20orf116	7.60658142513402
C2orf55	2.93807943564044
PRCP	8.14083460638692
SPINK1	3.37483704951859
FAM12B	3.41445208056237
NDUFB1	9.7244329775362
DIO3	3.25405978244197
HPN	3.59901396882946
NBN	8.65526211093663
C14orf94	7.27316342698786
PVRL1	3.55211216745872
CNTD2	4.36395345586163
OCLM	3.14533001229369
ZSCAN18	5.4336200770209
MYL4	4.41600152683827
SLC17A1	2.92571044065952
TAF5L	6.02160186889348
L3MBTL	3.60865617563527
TSTA3	6.84472721541751
CCDC59	7.3791231697626
RAC1	11.0464419480073
C19orf15	2.79509496049732
MED20	4.94561922150824
CHMP4A	7.7588318461268
NFE2	3.01501309071967
KLK14	3.26061392779313
FBXL12	6.17236264856564
ZNF364	6.52937514627633
TOMM20	8.6169639330894
ARSF	3.30951451749274
MAST2	4.91616110946999
GTF2A1	4.18873884097143
ATP1A3	3.25206090125922
PNKP	6.07355370991439
MRPS35	7.68919693789271
MATR3	9.38880050040182
S100P	6.52635022427313
MSC	3.4599242179206
CILP	4.91049479028771
PROZ	3.77997368078283
SEC23B	6.39212714828207
FAM5C	2.91512424078587
C19orf40	3.55138897516099
DCK	7.06721982842589
C17orf63	6.32793537609915
TIA1	6.4102030159952
SPAR	3.2617219253446
SLC6A4	3.69760318655848
SPTLC1	6.63059341983383
HMGB3	7.00127211060346
TOPBP1	7.57993069604078
NAT8	3.11086112870334
MID1IP1	7.09920588779166
TPSG1	3.82494272159246
KLF11	6.42144709290408
HOMER3	6.63388124300649
KCNAB3	3.26772882291169
KLHDC4	5.81433084394622
PHLDA3	6.70406520993458
DOCK2	3.70778817897978
TUG1	9.84007965136444
NUP214	5.15063731768074
GABARAP	9.53806540088992
GOLM1	6.89353965816988
DPYSL2	7.85017653430166
SDCCAG8	6.37713372839243
SOX13	5.41442020749348
KEL	3.23200701607453
EXOC5	3.55117373081795
GK	3.59781262944415
SLCO1B3	3.15782969271299
RPL36A	12.3907898014542
DNAJB1	7.66755348290648
ALPK3	3.74589667552609
IKZF5	4.522399543192
CYLC2	2.95066944319013
C8orf51	4.03185446560334
NRP1	4.10664759866323
NR2F1	5.52602981407444
ACAD8	4.73936674285898
PLEK	5.11390014798841
NLRP3	3.17262573349710
RBM35A	8.75086990199046
GPR3	3.29685978890454
RAB8B	4.20141038605625
UBE2E3	8.17265441967229
FBP2	3.76865532256616
C20orf111	6.46681233852248
GNAI2	7.90643593943228
METTL8	3.92569351045582
SLC39A7	5.1604377340276
CAMK1	4.7798002954607
PRDX6	9.26300909549832
RFC3	4.37806633114565
FAM129A	8.60845212866465
BCAN	3.57276625186014
TETRAN	6.281104265113
ILF2	8.35003151034234
SMPD4	6.10994763135719
AKAP7	3.74687264763649
ZNF500	4.16045219887128
ZNF506	3.18289228659732
FLJ11151	6.34853163747995
PSMA3	9.25077779764362
ASCC3	5.57826775855618
ACYP2	5.88940341832441
SOX21	3.5767131450941
CLDN4	8.20326883335692
LYRM1	8.4512570255557
DEFB1	8.12850383326356
GRM8	3.0140220031885
SLC22A18	7.61551020481661
RNF141	5.39747461843219
OR7C2	3.36549198921918
GRK6	5.4453034912279
PIGZ	5.13789827936499
VPS26A	8.87782107150083
EPHA2	4.90704193240349
KIAA0562	5.3895909048868
TCHH	3.17029995132982
MGC16824	5.77477821385451
SARS2	3.82559110367108
ZCWPW1	4.36641947184699
WDR8	4.84990127421146
MTHFR	3.71633635915624
RPGRIP1	3.32289665115538
ACAT1	7.07773759819126
MEOX1	3.3607325745019
DACH1	3.58831055467488
ADAMDEC1	4.12448405961638
PLK3	7.78110242955454
PHKA2	6.23380806145472
CALML4	5.72111890707617
TSSC1	5.66066143122698
TMEM45A	6.18158010639865
ATP5I	9.0297317314967
MRPS34	6.45045854750312
POU1F1	3.18450037909819
TMEM28	3.52250502722789
FBN2	3.60237526156384
DAP3	8.47872296863839
ZC3H7A	5.73279718511669
LAIR2	3.75115899641038
ST3GAL1	7.25965060892008
PHF3	6.56294389919334
DVL2	5.23701501529515
LCT	3.39587049686692
GEMIN8	4.48667006986507
DICER1	5.58540935709202
ARMCX5	6.5620757388346
HIF3A	3.45399938550714
CAPZA2	7.07561461253925
IFNA2	3.10338562632606
PLA2G2A	3.9596491380143
FOLH1	3.58844175327022
MAPKAP1	7.04114225738553
CYFIP1	7.54303724991713
NPAS1	3.34116805317218
TRPV6	3.80823805287339
RSHL1	3.70058703360417
PIAS3	5.27903339643421
SOCS6	4.45784588044241
TAF7L	4.05636517325295
MRPL24	8.89406613921665
YWHAE	7.15521461155372
GREB1	4.11906443963636
NUP62CL	3.71726840455229
MOSPD2	6.01140096610699
NEUROG3	2.87910821594678
MARK1	5.4491192933711
MGST3	9.25546618493186
BDNF	4.93112649590744
LMBRD1	8.53419623860045
PNMT	3.66393741881123
PRPF19	7.36220671072355
NDUFS8	8.06899930071522
TFCP2L1	4.52242672313068
SLC25A16	5.27672972820965
EIF2B3	6.38194039861918
HSPB3	3.68182400423709
RPA2	5.3672794293154
PAK6	4.79054597331258
RBM4	6.34291562736014
CSF1	4.46936172758511
SEMA3E	3.08958415382518
MXD4	5.8285074498064
TNFSF10	10.0986173379431
SMARCB1	6.28387596981077
TADA2L	3.58790956435289
SCIN	5.80833705086235
PPAP2A	5.43852677471159
ULK1	5.18935088331452
NPAL2	4.22277898654155
MRPS11	6.78021914914732
SLC2A3	5.62246007818114
ARID3A	3.60383345205365
FEM1B	4.33679201266005
GNG5	9.06406957392181
ACOX1	6.72522738106211
MTHFSD	3.967729782891
TLX2	3.11534994464454
KIF5B	7.57771797482938
POLM	3.90027498569534
C1orf181	6.39694232985511
C10orf92	2.94222972989448
MUC7	2.80631891978335
NUP153	7.88209502605284
CSDE1	8.79560362555653
CLPTM1	6.08473589862155
LRRC17	5.631294087645
ATP5B	8.30895722792643
S100A5	3.29609295767453
ZNHIT1	8.9131567651592
EFHD1	8.15766103124546
HIST1H4G	2.83811441580992
GOLGA2L1	3.60498806646439
COPZ2	4.78745175434466
ELF3	7.09712183943002
CPSF3L	6.94963580816827
POLR2I	7.56657785939453
ZNF665	6.38797969714871
TLR6	3.18082639337967
GPI	8.44851977716075
ANGPTL7	3.50115335078421
RAD9A	4.96351516991699
NDST4	3.21361391457063
AGPAT3	4.29403901916131
ADORA2A	3.40520185365632
TNRC5	6.7794096764399
KCNH2	5.00670615944141
CCHCR1	5.90637877618625
RPS27A	11.2315921073275
GCM2	2.78381615996588
TUBA3C	4.60997845378426
HOM-TES-103	4.32351304158326
HIST1H2BC	4.09279713609637
IGFALS	3.26469629120102
E2F1	4.5035256401743
PLCB3	5.14634399534453
NPAT	6.45293168876818
NR0B1	3.03919551612313
COIL	6.37178953687862
RASGRP2	3.52272830227109
APOB	3.30543459515992
RAB11FIP2	6.28622228125379
PIGR	3.93946568868885
CDC25C	3.47447339588413
RCOR3	5.954569608683
TSC2	6.38174056660092
NRP2	5.57176028032662
FUT6	3.5307770854476
CDH2	5.58921108952909
PTPRB	3.2037213860289
ACP2	7.36646416278468
GTF3A	8.94871807252147
LAG3	4.16845881160219
AIM1L	4.09283293728972
ARID5B	8.45482853143112
KIAA0256	7.97719116680237
FLNC	3.78732819422416
PRAF2	5.64897257488294
ITGB1BP3	3.46414997772713
C14orf147	8.16729425079052
ZRSR2	6.08516267290213
KRAS	7.93353803601723
SPTAN1	6.9523623205158
FLJ14803	5.78615743528293
RCAN2	4.43943017438467
NECAP2	6.7566331778336
CDX2	3.83799030904649
ECOP	7.51762481930283
ACTR1A	6.59583976855265
PPARG	5.06846062148584
BBS10	5.62352621250985
ISOC2	5.52552319864851
CITED1	3.39311048702262
PRDM4	5.45480343561169
HSPA4	7.47113760595776
SERPINB7	3.54239841621125
DHX40	6.44961542574075
RAB26	3.48968519012976
RRP9	5.40549026469199
EVI5	5.11644978215498
CAPN9	3.51390200922562
HIP2	7.00816665568673
GNB1L	4.79822407846628
MYBL2	3.76660402139907
ZNF407	3.89628204622216
PPIG	7.76442436336912
C12orf10	6.0044018810343
MYL6	10.9715937199382
NAGA	6.59909878356302
MAPT	3.47829254967642
MRE11A	4.61653886042542
HSPA4L	3.44812613830243
PLXNC1	3.72838754871953
STBD1	5.78802288308592
CTAG2	3.50750770680689
C14orf169	6.33762149369979
MTTP	3.27988853358349
KCTD5	6.45784725781607
ECM1	5.80418391238151
CHRNB4	3.03425474815356
NYX	3.30090047891731
RLN1	2.93895148330252
GZMK	4.30585301292195
C1orf21	3.62001214817476
EPB41L1	7.0410422997869
HOXA3	3.6817883028764
TOM1L2	3.6653522918739
TMEM165	8.26610795647762
MAGEA9	3.34104844062666
MNDA	5.551573914114
RAB21	6.6138536359515
RPS8	11.3596056091593
FOXJ2	6.53730704549715
MSX2	3.37008393013722
C10orf76	5.5668806829923
PBRM1	6.5102766742364
ZNF343	3.17170930681128
CPB2	3.46140000814229
LY6G6C	4.18201677336724
PIM1	5.4008139144926
CTF1	3.74103003930104
GRLF1	3.98717664834064
EGFL7	4.05289204398619
USP9X	8.54217981842154
IFIT2	9.08325499252325
S100G	3.00689582003124
GUCY1B3	7.61713773939406
NR3C1	7.65135569024925
FCN2	3.25873494606299
CORO1B	6.16134981255173
PARP11	3.15480096137473
F11	3.81194074206247
DNALI1	5.27340947066725
MAP2K6	4.12477494931083
LEFTY1	3.54579075899278
ATHL1	4.16407983060643
FSTL4	3.80616136025055
ANKRD47	3.32421667486502
ATP2A1	3.22595626279249
SERINC2	3.38284378485596
PAXIP1	6.58545749651798
ZC3HAV1	6.14412545767862
YY1	7.74680377714095
PNLIP	3.29705507249524
C14orf105	3.06536731934800
ZNF80	3.44522530372413
SLBP	8.3223589502743
AASDHPPT	7.14848356450548
UBL4A	7.47971008954694
CKS1B	6.65593245622078
MCM3	6.95619134931925
KAZALD1	3.1795916012036
SLC19A3	4.61880879929845
CDC37L1	6.88136596492241
NDUFA4L2	3.93830858091983
THTPA	6.81097586679981
BNIP3	7.84316956052421
HIST3H2A	9.06794635184604
STEAP4	3.20819699211722
HTR3B	3.3687313109107
FES	3.82398514577198
C11orf71	7.25157429129496
NPTX2	5.81928488702916
CBLB	5.80636376504379
NME6	6.1649009438243
CETN1	3.50698014239790
RORB	2.94988903356065
AP2M1	8.73975352355895
SNAPC4	5.20829330865935
FAF1	7.75729264184396
SLC9A7	3.10476093861467
CDK6	3.30223142831388
P2RY1	3.27562936537754
VAPB	5.81419577340601
CSK	6.97742815946936
IGHM	3.94966465887414
RAB27B	3.41020883988118
C2orf33	7.13715986148512
CTSS	8.05909356032396
SNAP25	3.60201238144698
TUFT1	6.62818418801311
LILRA2	3.83698628732295
TLL2	3.33114820934712
LUC7L	6.67905608402716
LCK	4.14495038199736
PRPF6	6.81043621177414
AKTIP	5.89903472508398
FURIN	5.94423172106310
SOX12	5.20533895961131
UQCRFS1	7.90000202444306
ADH7	3.18700373766885
RAMP1	5.2398401689612
KIR3DX1	3.18334733753014
INSL5	3.62682058416986
PDE8A	6.26591587606277
NAT6	4.2981176797977
EDN3	3.31633995772329
BLM	4.07538137969658
GMIP	5.81761168461827
CHST4	3.95581651982597
SF3A2	6.32245055236097
FN3KRP	6.34524076852221
PRUNE	4.80612968890413
SMAD7	5.62995698212525
SDC4	9.64152624212736
IQWD1	7.64728757623613
FHL2	8.55270204452547
KIAA1107	4.3390610960211
PSMB2	9.84783395334537
GOLGA8A	7.39394499988884
TMEM57	4.48544682615703
WARS	7.34840398854876
PHOX2A	3.97015312179625
S100A14	6.92744188508566
FGFR2	4.36076980788553
ASPA	3.24889130807694
CLDND1	6.3049926687987
XRCC3	3.30486514613829
TUBB4Q	3.131803592884
ITPKA	3.13854523735503
MGC3771	3.77027865705364
BTBD2	5.51025071341551
GH2	3.16700384445022
RDBP	8.89806806874874
CSF3	3.32029085449537
LMO2	5.2750295500461
GPATCH4	3.46122837468051
PDPR	3.02461333276707
PTK7	6.66727009755826
PPP2CB	5.97654541977539
TWF2	5.23548284279214
B4GALT6	3.11132944217173
DOLPP1	5.62332046203366
C4orf8	6.21076704946425
GLT25D1	6.24761711473175
TNNI2	2.96746893979083
JHDM1D	6.48877448893192
CD7	3.78837104810342
RPL22	9.92707253505706
CYC1	6.81897763994786
EPRS	7.77962358325917
B4GALT2	5.59222399175681
CHUK	6.18524945299777
CHAT	3.92478659415139
RAB6B	4.15876252469654
HR	3.54153505138665
CCDC134	3.06226786471813
PDPK1	5.47761944636867
C14orf130	5.80565876609236
RAB33A	3.63187522045535
DENND4B	6.76209822694668
CPT1B	5.4764553764654
KYNU	6.74471847863143
MS4A5	2.99835723268568
TNMD	3.35597716016075
PEX7	4.54431748932598
IL22	3.85725293342694
SRD5A2L	3.72683285476363
FAM62A	6.86794917924593
HOXC5	3.5177376202264
SPATA6	3.80620011244288
C18orf22	5.61114302503719
STX11	2.96494945676728
KCNC3	3.21022066898685
CYP7B1	3.85932908861442
THOC1	6.82473882868535
C14orf159	5.07779658881407
TBXAS1	3.5652557452455
HSF4	4.33261640694771
ALDH1B1	5.97015101486188
USP25	7.77654929666038
ZNF124	5.53568984069849
PCYOX1	6.8373774114539
FBXO17	3.73754660653306
C19orf29	4.86237401940569
RAD51C	4.72475978279821
SLPI	10.7841697357441
GPR45	3.41862189082589
PARP6	8.09309658087809
C1orf159	4.10792405757637
REV1	6.30430285397556
SULT2A1	3.0516517213164
SPEN	7.00517786586643
PRPS1	6.27716421704439
GNA15	4.89621292858878
NIP30	5.55346606342064
GAMT	5.30575144610201
SMCP	3.56449782979962
ZNF217	8.9074147952076
GJA7	3.17041365515266
NOX4	3.9893851442289
FRAT2	5.49699075905329
RNASEN	7.40141496208698
MCHR1	3.11381718578699
ACCN2	3.23336645950925
TBX1	3.05436302593443
OPRS1	5.75718326087516
KCNG2	3.49680807331606
HIRIP3	5.89018113723352
SALL2	4.84184552086716
MPHOSPH8	6.24197849607204
CYP2E1	3.26184227430276
ACO1	5.79762689702127
