Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A04_491166
Composite Element REF	Signal
MGC4294	3.57624293909506
TACC3	6.70734659786501
PDCL	6.16761062913393
DMXL2	5.61406119034758
LOC4951	3.47920631169551
EID1	7.49458266714417
MS4A4A	7.85357750366002
RBM14	5.77083575901001
MGC29506	4.10361197492164
PPP2R5B	4.05469886958145
TNFSF11	3.36897570164561
ATG2A	5.71883113521222
RPGRIP1L	3.42202304849516
SPOP	7.83874257857864
OSGIN1	3.33726514619786
PTPRF	7.44767615178131
ICMT	6.5523192969021
SEC24B	7.5856302121423
MAML1	5.89198454759432
POLL	4.51922819043361
FXR2	4.28871416933195
TYK2	5.47924196679404
MUC6	3.03849304767900
ADAM28	4.43552008258829
MYL3	3.3360856317245
NRL	3.72133464389952
PIP4K2A	5.05010554781596
TCL1A	3.71956721814453
MED7	5.98826437036977
MYLK	6.20113125528013
RRP1	5.04690151002607
TFAP4	4.31741316583446
CYP4F2	3.75318164914557
UNC5C	3.55074807685772
ARL4D	5.7819941712156
SH3BP5	5.62087622943372
AKAP6	3.38507390105375
CTLA4	3.38256598158465
ACSBG1	3.42564055464155
MTMR4	5.89881650445428
NECAP1	6.50392907170532
SLC25A17	5.226989066313
POLR2F	7.91350221214447
PLA2G2D	3.19044955450275
WNT2	5.99083125257686
GLMN	5.5560196230979
MCM7	6.8444865436644
TRIM52	4.29340274669469
DCLRE1A	5.82000449753588
PDX1	3.46147932238528
UBQLN3	3.22027410446248
PRPF31	5.891743846141
TLR7	3.97916898845295
SMAD1	7.30486152633494
CLCN1	3.18157889325075
RIOK2	5.60753688981133
CEACAM21	3.58870846027511
PDLIM4	4.24546276247558
STX18	6.94273829473767
CCPG1	4.36099077761782
SLC2A6	3.96753666151397
SORCS3	2.92741213438571
NOLA3	9.839207825553
PDGFA	4.063419111083
TRDMT1	5.26343025558406
CFL1	12.0113784429156
IL4	3.11782950306022
NAT2	3.68159487834428
CPSF6	6.5304813516787
PRG2	3.24820903062636
PIGQ	3.72727225237844
CLSTN3	3.91665033873656
KIAA0146	4.06929438213858
GBP1	7.76435875566253
CEP55	6.96518882114437
ZNF408	4.56396627252705
KRT20	3.06805282973173
EYA3	3.46166466339483
KRT38	3.39564813847419
WDR7	5.13400149358069
BLCAP	8.4435467243938
HLA-DPB1	8.77599550185744
SFI1	3.56519077009536
GNE	5.17950732055905
MGAT4C	3.15877916317496
CTSE	3.53048932919025
SLC35A2	5.15485255827439
TUSC3	8.2052041067455
GABRD	3.03703629472386
IARS	9.77181354444028
ARFIP1	6.19447042146181
SFRS9	9.03729256870454
CEP110	3.60680945274217
MYF6	2.96887514010933
MGST2	8.89947595377842
EVI2B	5.62236947572415
TRPV4	2.95444492039987
SLC25A11	7.3109167131341
EHD4	6.71896122544054
NOX5	4.17946646924983
NCKAP1L	3.99655012007951
EMP3	5.80361126448309
SYNCRIP	7.88449540124902
BPY2C	3.88962325297159
C1orf38	6.43624005892032
ZNF426	4.45964048426421
ELOVL2	3.29108889639901
ATP5J	10.9024871802826
CBX7	4.21961655687588
OSBPL1A	6.10389990176215
MED13	6.92614250102625
ZNF589	3.96960495176496
CHRNB3	3.11870666236166
GOLGA2	4.49875147238631
NIF3L1	8.16778119350996
TRA2A	5.72272947783588
F2R	5.67569262806888
PHF2	5.33492083275212
PID1	3.68513823577416
MTAP	3.82915762021224
RFC1	5.0125703238536
C5orf3	5.16633136616212
ADORA3	5.02837790830275
ACTL7A	3.33749954510326
RAI2	7.16360177078006
MAP2K7	3.42456421230384
HYAL4	3.23321415667422
GZMB	4.61471388745676
FCGR3B	4.50736893734618
BMP1	4.31916960940755
CPNE6	3.19588445079013
SP2	3.84587170025016
DPF1	3.81220061691443
SMPD3	2.98080654993364
TMEM38B	5.5205526227205
CCDC56	10.3701174632422
NFE2L1	6.65147230113497
MRPS31	7.30234537686793
STIP1	6.48770426557582
MMP26	3.26781124690268
RASL11B	3.68662277328312
NT5DC2	7.44808138549154
HLA-G	6.9681440799675
LRP2	4.28605937804085
MTDH	8.79325600786236
HSP90AB1	9.40812769876513
PMAIP1	5.62372746903958
LMBR1L	4.56512823310855
SLC25A20	5.7708117695473
RSBN1	6.53892149251736
S100A2	9.30213490670876
C2	5.64704455196201
RHOT2	4.79180238871179
RALGPS2	4.36880416632198
EIF4EBP1	7.37937149188056
C2orf27	4.70866956790338
GCKR	3.89235085205983
FER	4.2166333800476
TRPC6	3.65498329097122
RGL2	6.61051765934283
ARPC1B	8.49532428132916
SNRK	6.25824468677825
UTP6	7.53895617542539
DNM2	4.31409237536397
GCS1	5.36136112733544
EHMT1	3.39262702384508
GLDC	8.72357991684636
FBP1	4.55256192658681
VARS	4.10937269499109
PLA2G7	4.22483913269495
RAX	2.94862121437274
TERT	3.36387861771517
CCL1	3.16611219524053
FUCA1	8.91343902791752
ALS2CR8	3.56555547643103
CXorf21	4.47370599731311
KCMF1	10.3350303197349
MFAP2	8.7720935381423
OXCT2	3.58046675595546
WWC3	5.64311413460536
SOCS1	3.71158526954395
IL17RA	3.94072571688724
C14orf115	3.79880114205385
ST5	6.61567004410421
STRA6	4.23180213958751
MPP5	5.71449729139984
SPA17	6.7351057105243
C21orf7	3.94217172976502
FLJ10986	4.38122660456831
LHFP	5.02756655645725
CAMK4	3.63376951945854
GALNT14	6.96302896420199
CXorf27	3.1471132950145
CLPX	6.74945292077876
NPLOC4	6.89620858552531
PJA1	6.93599957789728
CPLX2	3.63988671266635
ARSD	3.57280683688574
WHDC1L1	3.13763894591403
RB1	5.69199403392637
PHLDA2	5.53285503594841
C2orf56	3.88448934589889
GUCY2F	3.20542308709403
MPV17	7.94687772540238
PSMD4	6.27440076229592
SLC35D1	4.26135048724825
C20orf103	6.68879476057807
COL16A1	4.75395630420286
ERLIN1	5.90897489485205
JMJD4	4.73485544122518
SLC29A1	4.40981366825369
GLRX	6.41417449023958
HIST1H2BK	10.6925228147208
TP53I11	3.95455727345418
ST3GAL4	3.92795595985477
ALG8	8.7485239397916
PF4V1	2.76850197489495
SHOC2	6.6936220115629
REG1A	3.63908242732802
FBXW7	4.07493668022054
CYB5R3	9.49450966887013
MINA	6.9449242533563
HHLA1	3.8961489825887
MYST4	4.61959334573590
NR0B2	3.80315016356263
TFAP2A	3.79797581870379
UCHL5IP	4.92357249543382
TIMELESS	7.51039826125893
DDX10	7.27103365969987
SLC25A36	8.11308191950116
TMED10	9.83446921751074
ZNF507	3.19801631795233
LOC90379	3.76030889736325
RAB11FIP1	4.3028320325373
ATAD4	7.86565993691283
PHF15	4.55394773356519
ZNF26	6.23087521888082
KRT7	4.79240546097874
RPA3	8.48836949375479
YIF1A	8.1510809718048
PPRC1	5.12857588687664
PCDH17	4.05847966052981
PHF8	4.33773608332153
RDH14	7.78656338072489
DNAJB2	3.97386322091082
HNRPK	9.6885097548820
PTPLB	7.93762471729074
RABEPK	6.7453844361013
SNF8	7.26167860300003
CBARA1	7.67162658183878
RAD51AP1	8.48547987055843
HAT1	8.24215212418529
HTR1D	3.14868495131067
H2AFV	6.92502963553283
OAZ3	3.79934605547745
CXorf48	4.03803063143472
RC3H2	5.81992928896978
SGCD	3.74193712000253
PHTF1	4.19442112400987
CA3	2.90722718371689
PKIA	5.20834898174947
STX10	5.22744011622764
PEO1	4.6552063075717
JMJD2D	3.41129102740567
KRT19	8.64810003209357
ZNF143	6.19746883572936
ENO1	7.73589250498862
TIPRL	8.13045964522725
MAN1B1	5.96211582725286
P4HA1	8.19057343609579
TPTE	3.85686070413686
AKAP8L	3.95029700334342
GPR17	3.20421559656088
LRRC20	4.01600740983081
UBE2Z	7.74622860063346
COL4A1	7.25739964087907
ISOC1	7.10590179655024
RNASE1	8.80078350847291
C20orf20	6.31476328449265
NDUFB11	10.2044020386644
STK19	6.08252801848944
OSBPL2	5.75223679049956
PTTG2	3.08098744852928
GRM7	3.32684158655750
SLC39A8	5.4338716714727
APPBP1	8.83505799683472
STS	3.88791317426319
FFAR2	3.16406110420464
TMEM123	9.69301225382008
GLI2	3.50520242791985
BTNL2	3.47918509094177
ALDH1A3	6.37501967185548
TGIF1	7.04459923317495
SCO2	5.65024254006208
TP53	4.50159814100193
CCDC69	4.13715829763315
ZFAND5	8.56142395506296
ICA1	4.45056640434304
RAPGEF2	4.34113845643954
NAV3	4.29634268469289
EPS8L2	6.13040606866849
ATP6V1G2	3.33475010919658
MNT	5.50891835665598
C6orf145	6.14805571819255
PPP6C	8.44228672847906
OR51E2	3.23009756435441
OTUB1	6.89329412347101
ENTPD1	4.95204854652191
TMEM115	5.59155727144401
STK11	4.2124010910476
PRPSAP2	7.20351917376534
SH3BGRL3	8.88435779878897
MX1	8.56473702482772
PSMC5	7.77647208943099
TTTY9A	3.47959020538223
EXOSC4	6.53358448737103
SETD1A	3.70588271635883
YARS	7.53493272795035
SLN	3.97604076697413
RELB	5.12638766016958
NLRP1	3.76077354082395
LAMB2	5.55719115490858
FNTA	9.74882015709307
HNF1B	5.84395056238667
C14orf139	3.13492495190271
UMOD	3.14304294321771
ZNF512B	5.32527786468001
GPR25	3.61620409765537
C6orf49	11.0651496847905
ATP6V0A1	4.21714848767747
SNFT	4.23702814867612
ZNF768	3.71717718340103
GTF2I	7.24083950696721
KCNN2	3.14312860245804
DYNC2LI1	6.01296461486702
DGKE	3.30834347455488
DNAH3	3.44083812626437
RPS6KA1	5.23203586339318
C9orf53	3.21996345685172
PTPRM	5.85556675943781
MRPS15	8.41926675393397
TMEM59L	3.83819926405689
SSPN	6.49968436257771
IGSF9B	3.12843460806244
CNOT8	6.49683391152931
GORASP2	8.45804546069695
ADAM17	5.02234884718623
CHRNA3	3.25583222718772
MYOG	3.87237870290058
UBE2D4	5.21375094966024
CPNE1	6.8694382441406
AK5	3.37886131420523
RPL37A	7.95538704836934
CPS1	3.15888006835463
NDRG4	4.25372992914069
ALG5	9.422517036722
NCOA2	3.55891030539311
LOC130074	5.51332918489517
PIAS4	3.16837892829988
S100PBP	6.39109684529123
TEGT	10.9071646411313
USP5	4.8961102624624
CFLAR	5.5497370856789
KIAA0692	4.74328619331515
WDR48	5.6036870089329
PCDHGB6	2.95873235438526
NRXN3	4.26458777648108
ACACB	3.73561851328654
CDKN2C	5.74537089426577
KIAA0226	4.7982609676060
TRAK1	4.65053115211176
CUTC	6.2404515886184
AGPAT5	6.97762799623196
WDR68	5.26219250580217
PREPL	6.95615970357309
ABCB6	3.66988353413652
RABGAP1L	6.14546218292902
FCGR1A	5.29991033157181
EIF4H	7.99306587650753
DLC1	3.88969120183684
MAPK8IP3	3.64595873396155
SPRY4	4.49212066123399
RPL11	11.0829067337208
RAP2C	5.84249661492419
ETFB	7.03615465961328
RORC	3.37770858478578
GRAP	3.09149753204309
SEPW1	9.76715860282254
NMU	10.1835199890695
MXD1	3.0432626344732
IFIH1	6.6916307573654
AZI2	5.60595498255193
WDR37	6.06588464494895
SEMA4A	5.34425770503607
RPL8	12.4484156743517
NUAK2	7.95950268988188
AHSG	3.34422532662611
RBM39	8.28263924443208
MANSC1	8.42521923337998
IMP3	8.73962838482647
ARHGDIG	3.36324875436011
ELTD1	5.56773006117978
PRAMEF10	3.83021933852558
RGS17	3.65444133273743
KPTN	5.01684738498876
C2orf3	5.41353251130632
PCTP	7.1943658126683
MRPL42	9.164648414191
SIRT1	6.00251168276138
MANBA	6.63840840340924
CD164	9.44556884242004
ZNF671	3.58039418096014
GFRA1	3.39270693546499
PRM2	3.28851493717331
IL1B	4.71029282754014
HAX1	9.61420478657872
REN	3.17879111606321
ZKSCAN3	4.65025119707205
CTSA	8.7878048388082
TPRKB	9.31198426402524
UBFD1	6.66260927253791
CDKL5	3.30891294089254
HIST1H2BD	8.11013152437231
COQ4	5.92949112631474
TXNDC4	6.52262020076088
C5orf22	6.58576039419505
VGF	3.83917658303894
INPP4A	3.76549846768413
RNF8	5.27800883176192
BMX	3.36818044756156
SLCO5A1	3.75033458205069
PTPRU	4.40555985908009
ATP8B3	3.14083725816832
HOXC8	4.09387771499665
ADPGK	7.65899450305308
IL12B	3.02234173493112
LARP4	5.57473948935455
ZMPSTE24	8.66172656830166
PFDN4	6.90667759657091
KLHL11	3.40785018508550
PSMB3	10.3758904239840
KIAA0157	6.3837061379394
DDX25	3.27174910742743
NCAN	3.63757377693028
RPS25	11.5357420407279
SOBP	4.1685093102585
TESK2	4.9827373045826
DNM1L	7.84456163219725
LOC55908	3.08565026039867
MTIF2	8.03478318140226
ZNF207	9.02914582627182
EXOC7	5.8494736343597
CLEC11A	4.82224687233231
TXN2	6.35739400683112
TOLLIP	5.2956829082408
TRAPPC3	7.7325191891113
TAF15	4.46061424934131
HAMP	4.32469999202268
GRIA4	3.26749138121345
IDE	5.91805596083635
DLK1	2.92682015781696
PLVAP	4.79299656876886
NOD2	3.81249804906664
SCMH1	4.70382554647661
ELMO3	4.63490929197009
GPR68	3.17472198353308
HTR2A	3.19897777021766
FUT7	3.55450243329618
PRELP	4.07402252626312
COL8A2	4.2635907197637
GYG1	9.52500684366174
C16orf68	5.25717948808961
R3HDM1	4.74600517226952
ZNF91	6.56853603206603
LPIN1	4.42499481998614
KRT12	3.69285980070611
BAALC	3.15358898500661
MKRN1	6.96863190466803
KIAA1598	6.86997425143087
ANXA7	8.92286265001113
TNP1	3.41231722343525
WDR13	6.81863337140815
GAPDH	11.5312225955785
BSPRY	6.02197405132157
COX7C	11.2315222362624
FAM108B1	3.88033180430904
PGAM2	4.19301152642799
PEX12	5.22283218764935
APC	3.91921141322095
PMP22	7.48061827078354
TLR2	5.69227143384894
NPBWR2	3.00042163984001
WFDC1	4.34288647326297
MTL5	5.08027104333602
COMMD9	7.23694671978677
INADL	3.58606506137263
GPX1	10.9739360718171
PSG11	3.21915005240829
SLC39A1	6.43001922989665
SNAPC3	5.92932821885114
C4orf16	5.75657342445705
GNA12	4.09692196867012
LIMK1	3.53360753668286
MECR	5.20101381274125
CDC42EP1	3.97439752136672
KIAA0101	8.98669965492276
B4GALT5	9.11127308062766
PIGC	8.02536027472886
LRAT	2.86709186974649
MMP19	4.68793658534064
IL18R1	3.4918042982936
VNN2	3.91481430279286
AKAP11	5.94648083503714
BCL10	7.4695351287451
GLB1	8.83732264313256
DTX3	3.34083688814569
ACCN3	3.37780984275643
MOCS2	6.41788019276398
HCRT	3.43190345511498
CYBRD1	5.78363554319448
REG3A	3.0198960895094
SULT2B1	4.84187708944603
SEPT6	4.2549912431896
MMP10	5.78120410773865
CDA	3.57821350380563
ME1	6.08843484294668
TCN2	5.24890433378794
MGRN1	5.36022447048176
ZFY	3.02559734244924
CHRNG	3.4688333217642
IVL	3.3509684430574
PLEKHA6	3.42203742518492
CALM1	7.82663091538728
PGDS	3.59593660391468
C8orf33	7.75343814540518
CYFIP2	4.48329669982329
TEX11	3.97144611118275
CKM	3.75525761230771
MAP3K11	5.85497136413328
CEBPE	3.17152973864986
ACOT8	6.72327638755233
ESR2	3.08877772704845
OLIG2	3.08993839933220
AGTR2	3.12435563303041
DNAI2	3.23453358072617
EPM2AIP1	7.10779893630309
C14orf106	5.25768952941647
PZP	3.47737363784832
RPS9	11.6396667241787
SIVA1	8.2873643437494
HEATR2	7.02528676399529
CD3E	3.78564293402017
APRT	6.92885122044276
AMIGO2	7.64985401696105
GPS2	5.32898342961175
NOL14	4.43250456249648
TRIM36	3.451363942262
RALBP1	6.84975708756924
EVPL	4.04410407533941
ITIH4	3.5234046207401
ADARB2	3.37952908417380
PIM2	5.26728119413289
REGL	3.35159573721361
GJA5	3.83191055133449
SLC17A5	6.1888553255288
PIPOX	4.26884650252065
HGF	3.48886052350718
EPHB4	4.4500739980502
SOX18	3.68072597084676
SERPINA10	3.47169158510969
INSIG1	5.48098687903554
WDR23	6.17657630453632
SYNGR1	4.88132404507467
TEX15	4.00047253093127
REEP2	4.36762004304496
CDK3	5.19229055664548
HSPA12A	4.15355141323481
REPIN1	7.04307819608151
ARL8B	8.94854511334471
PDE4A	3.61886132472227
CAPZB	8.40270295212734
SATB1	5.9108297154007
PPM1D	6.17350909753196
VPS45	7.41524751780388
TP53BP2	6.03506923037522
GINS2	7.87794788175516
CYP1B1	5.93032334694257
CACNA1G	3.43367941448395
VGLL4	7.52494684320189
XYLT1	3.73108157345042
BRWD1	4.26581360390501
ROS1	3.25575458962105
BMP8B	2.90910897881116
SLC5A4	3.57896816428204
SLC6A3	3.33290918454070
C16orf53	5.42855058412178
APC2	3.77005125811643
GOLPH3L	7.9293420359963
ZBTB17	4.01899016587967
C6orf54	3.55401520843919
SLC19A2	6.14557863854789
C6orf134	3.87810556014037
C9	2.52602539494955
ZBED5	8.52763115393808
PVR	3.76186740494007
ARTN	3.67317890125488
LTA4H	8.9497844187533
MAGEA4	4.74033231633774
IFIT3	6.059305012913
PDE3B	3.78617738123003
GNRH2	3.92259383877986
STEAP1	5.8012821782699
FLJ10292	7.2248548791473
RPL39L	8.66702467574033
PGK1	9.22374205021728
CCL13	3.51677799021485
RLF	6.72357450096006
MLXIP	4.26503738656497
PLOD1	7.10308766926396
MTFR1	7.05098965787949
NPDC1	4.75483623768326
C11orf16	4.17138451029491
RRN3	4.54898660562529
GPAA1	7.20643297969521
C3orf14	7.74944974946655
TEX264	6.27764553636102
C22orf28	7.88043606650337
RYR3	3.01849259066625
VAMP2	4.75554715321806
XPNPEP2	3.23050586692324
PDE6A	3.26926296547853
SUPV3L1	6.42129709615676
FIBP	9.29472170027104
SPIB	3.45304815521294
TBCB	9.14400483793244
DHCR24	8.77071772297443
ADRA2C	4.64033585743824
MEF2D	3.90782560300342
MYO1B	5.15630794273495
VAMP8	10.6046102347339
ANKRA2	6.17584615891315
TLX3	3.35921094310737
PANX1	5.3700177931179
RCBTB1	5.53434492029328
FGL2	5.14498740073551
CEP70	5.30237382773433
WASL	4.88449512177188
DCHS2	3.70374550901806
RNF25	4.04915557202964
CYBA	9.52547373408527
ARHGAP11A	3.5990350878237
PLAU	6.12993353468213
MPZL2	7.47334642513563
MATK	3.34676516204315
EHF	5.28596980869714
CTNND2	3.4900354480955
PTEN	5.31155099153959
ANXA1	8.74762109477391
AFF1	4.41395261186997
ZNF189	6.13183263144969
SUSD5	3.64862079067870
SLC28A3	4.4310592386969
GUCY1A3	6.9198937871347
RASSF7	7.0380612851242
SETD2	5.22329838711255
ROGDI	5.32526001985544
C20orf195	3.25850090757409
TICAM1	4.28221418006345
PACSIN2	5.72939296463333
SERPINB5	3.08799431136891
PRKCDBP	4.90137920512776
TFDP3	2.94490897655238
PLCB2	4.03708792192114
RFX5	6.12519193612568
TXNDC15	7.44729161667946
PTPN18	5.02114502220995
HLTF	8.79936838927509
PKP1	3.44931806909308
NDUFA6	8.32928803313713
KCNF1	3.79774285087209
HMG20B	5.57349094475688
SYNE2	7.09323201206257
SLC22A4	3.68991343176583
VCPIP1	3.71416154837859
NETO2	6.17476952094345
SQRDL	8.0066094366349
BAI3	3.07578955322561
GALK1	4.01228745211749
SERPINA6	3.58583143930421
ASCL3	3.57089752652167
NOSIP	8.53304676362028
HD	4.26174975424394
TRIM23	4.00208618832028
FBXL6	3.38511011643710
FABP7	2.87845529198763
ARL1	8.07756093781064
MAGEC3	3.01309619169024
CDK5RAP2	4.28887987010544
KCTD15	3.80275211269555
CD1D	3.69300629642933
EIF3B	6.52514918536804
KIAA0141	5.31945575646982
BIK	7.75844455570298
PAX4	3.35047455868465
NANOG	3.04271308875702
CEP135	6.03282144624643
ALOX5	4.21872876883578
TRIM22	8.09844482244794
LYRM2	7.28671384125896
GPR162	3.30523195219120
RNASE6	6.68733274992158
GJA1	9.95969963087437
TAS2R10	2.93121290115869
FASN	4.86046508394327
MRPS14	9.47186631854514
HMHB1	2.82444361836974
GPR116	4.35008858540952
TAF7	8.45182925210461
GK2	3.40573019535785
ZNF219	4.20699778181199
AMBP	3.08258811287632
CD33	4.55066894255958
RAB3GAP1	4.956182839607
NXPH3	3.55940766732753
KIAA0953	3.43961596023564
CROCC	3.75976863862322
CCBP2	4.22835515260275
GPX7	7.72921951321415
TGM2	4.71528702236267
STAM	7.39432046484709
BASP1	8.05914935644486
ZNF202	4.76716224070649
ACTL6A	8.79810618513278
POU3F4	3.40426337216562
ARHGEF7	5.30879895453101
SLC23A2	3.72986030825626
TBK1	5.97515840249793
CRYM	4.62049526515723
PKD2	5.77332899075183
STX2	4.22849050109961
ACTL7B	3.15070006336599
RPL29	12.269306916858
NR1H3	5.70474576376515
MPPE1	5.97287253883284
CLCN6	4.00584261474419
C16orf59	3.98623804380898
AADAC	4.6536770452897
SQSTM1	7.40846100754562
TCP10	3.65332914020206
BIN3	4.73545727485218
DEFA4	3.29180388255289
HPS6	5.85132433215208
ZNF197	3.72121593004561
MAN2A2	4.31358445661551
PTOV1	5.4200455309403
GABPB2	5.71064912379802
KCND1	3.32247833442693
RNF208	3.71315500423191
PTPN11	4.68252788035436
ZNF274	6.72746764729511
C7orf26	5.02037249345561
ATF3	7.91643750019976
UCHL1	10.1414209993888
APOL6	5.56776835150344
PLK1	5.5158623461576
NPHP1	3.44199861824277
DAB1	3.61781684093776
MLL	4.10250999203791
ANKRD15	6.55229924206715
C1orf218	6.30259081686444
DDX47	9.85299452167713
ATP8B2	4.56269544092708
ANXA13	3.13987215585257
RFTN1	6.78050482533657
TAPBPL	6.18593479246069
BTG1	8.80142596293754
DPP4	3.7789225318444
KLHL23	6.0368523997289
APOC3	3.71670770077398
NPPB	3.46113305557727
ZNF148	6.75270628611676
CNOT4	3.90979120351432
HIST1H3I	3.30007628800582
IKZF1	3.92617653171104
ZNF141	3.63542442579267
PSMC2	9.49890421711111
APEH	7.03863236317765
GGA3	4.69880808279225
OR2J2	3.12075124305641
KCNA2	3.18571737005341
ZNF749	3.21287215682825
LPGAT1	6.14212030447176
TMEM159	4.84670345688313
PCYT1A	3.62554186306532
BRMS1	6.16125600075361
CHST1	4.89413832100718
LGALS1	11.0260235608228
THOC2	6.55294566490689
TAF1B	6.52489735887331
GPR173	3.38340859207041
CASP10	3.94491049530621
COL15A1	5.01099737229724
ALK	3.61543577921825
GAN	3.5838751607138
EXOC6B	3.30538477212374
PCMT1	8.272054072969
HIST1H2AE	6.67158911560785
VAMP1	3.90959346388749
HDAC5	5.036279107113
SRI	8.96214937299952
HLA-E	10.0729254957816
SLC25A32	8.41061438336133
FLT3LG	3.58814445180656
WDR1	7.69735852283886
ATP1B1	9.77371472079426
SGPL1	7.68362807720237
AFG3L2	4.81797122060993
C5orf15	8.97398738046381
SWAP70	5.38500159926018
UBXD1	5.95284857980489
TRIM31	3.12790602708468
LILRB4	3.61533507965001
GSTA4	7.69511229625613
ARNT	4.07957218524205
CDKN1B	8.48115100325814
SEMA3A	3.56952235074167
FOXC1	5.3835809045784
HIST1H3B	4.07313934488469
BTRC	3.52892584690032
LSM14A	7.21746728577433
IQCH	2.68867632626111
STEAP3	4.01468524397498
YEATS2	5.82714671134322
CABP5	3.47422271762373
TRIM3	3.46379262957217
FGG	2.81365115730060
ABCA1	5.88207197726984
HNRPM	6.96728589933098
PLSCR2	3.56855133976336
JTB	10.4399513287179
PQBP1	5.97764738451465
CLEC2B	6.92628359642253
EDC3	4.46434307846165
REST	5.36315984020708
THBS3	5.39889839974512
EVI1	7.5877871285507
MGAT5	3.73207486387599
TSPAN8	3.22533778499614
DYNLT1	11.2649824274245
MUC1	8.48995719853523
IGSF1	4.08872969583501
TEAD3	5.0304485813717
ATP13A3	6.09757004098445
C3AR1	6.5174735633284
STOML1	5.17571796096999
EFNA4	7.20628898684807
HAO1	3.33615824717929
USP24	4.9080347665797
TWF1	7.46090353931724
MRPS17	7.62805143549124
MYH9	5.84872350312664
C9orf9	4.56036770595
LBP	3.40257428291901
FSCN3	3.85255884493732
BDKRB2	4.13099121798321
HSD17B4	8.30251119289595
SEC31B	3.50438816228378
IDH2	9.23443519935574
SFRS16	4.90907582533071
AICDA	3.0921814423464
RAP1GAP	8.1522699858307
C1orf56	4.39082403725897
DCLK1	3.29743324554352
MEF2A	5.02693453295827
ASF1B	6.59124794004563
HTN3	2.76426762889795
ADAMTS9	3.38835606062928
COPZ1	9.51404641420434
SLC4A3	3.19975590492566
TAF2	7.70087548281947
KATNA1	7.14619465519845
STIM1	4.2448644936622
TBX2	4.18989135256827
FOXD3	2.92351564448568
RPS4X	12.8754583980982
PODXL2	3.63389454285258
C1orf176	3.09702150551859
RPS3	12.2841127077364
COL21A1	3.04750271577574
RAI14	7.21705128092575
LRFN3	4.52404462313109
SRPK3	3.72323096724415
FKBP14	5.18331068428147
TNNI3	4.98806426748845
CXorf9	4.09611625539943
REC8	6.5648393421407
HOXB3	3.61834561923693
SGCB	5.91672877858326
FRAT1	4.58712659699155
CLP1	7.70436362502662
MORN1	3.79062253046828
DUOX2	3.13125771606209
TSC22D3	8.35118700911904
ARHGEF2	5.40644079476854
CASP8	5.38673268599552
PRKD3	6.07798804728265
CFH	6.31016716782061
NRIP1	7.5797752474283
TRO	3.89892534219944
BNIP2	6.19457953117307
DHX30	5.15455268342421
TBC1D22B	3.03985381161521
GJA8	3.4917579447458
GPR52	3.27140874047576
FGF20	2.97771017630847
CASC3	7.22033714122685
METRN	3.94658925904964
KRT3	3.37300795998263
ARF1	9.38377270493258
MOG	3.40620409696489
ATP7A	5.54651617354349
CCNG2	7.27310422224554
PLCH2	3.98352128680624
ITSN2	4.39146951211977
GIP	3.15740800206765
LOC390688	3.09436478284744
LOC89944	5.65621349369042
PSPN	3.57167025581149
HOXB13	2.90732044233149
MTMR8	3.6953033860044
UBXD8	6.14994708997836
GYPE	2.90754627376445
SPAM1	3.26076609287046
