Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D05_543626
Composite Element REF	Signal
PPP2CA	8.22784270974661
LRP12	3.8953155773015
POLR2A	4.2497040318814
SEC14L2	3.31155722759579
OGFOD1	5.9438430424863
DKFZP586H2123	4.40714546749205
MC3R	3.18475732606855
NOL5A	6.80105073084619
PHEX	3.81487285722092
HIST1H2AB	3.72023089597909
C20orf117	4.40340932245863
POLH	3.77978016097935
DDX17	6.85655043419911
CAMTA2	5.07353867389572
PLEKHA2	5.14290572208998
SNAPC2	3.77077517980866
FILIP1L	8.37453488278989
PDE4DIP	4.175556707714
LRRC1	6.72613571576294
SCN7A	2.97274784513889
GAS1	5.33255330996444
DGKA	4.03325898115597
PEG3	6.11484005300043
NADK	5.09344432322348
SGSH	5.21858984093213
CXCL10	8.79820736430963
GALT	5.40056248120113
MCF2	3.09982260380170
ZMYM4	6.48499506154528
ZNF263	5.88076151040256
STK32B	7.71748869240205
KIAA0888	3.76405315453099
TACSTD1	11.3908518450541
ATP6AP2	7.46079657751494
TYR	3.37408031968803
GDPD2	4.14200434865145
ABHD10	7.01460676077937
TACR3	3.13688084346548
SLC35C1	4.70664872316279
KIF1A	6.29395036472025
VCAN	6.7749474798681
HERC5	7.51236179418968
UBE2A	8.24017364976619
SYDE1	4.16013086051071
ELA3A	3.3656394921546
TM9SF3	9.00775189231158
HAO2	3.52541458944647
RNH1	8.52318863063113
MAFG	5.46321302866893
BICD2	5.48112586832671
C14orf43	3.55916256787772
CDH7	2.98710177332571
JUP	7.90904184680192
SHANK2	4.54513298896325
OSBP2	3.3463611503318
ACOXL	2.97052003260324
DAK	4.41588177300071
CBX3	9.4224894476591
C3orf58	4.11699859371805
RBMXL2	3.07021841615104
TCL1B	3.42363491227988
FGF13	4.48564581817015
KBTBD2	8.19322499436089
KIF3A	4.12478930297789
DCXR	7.14439140804035
MYL9	8.49580636402799
PDIA6	8.63385575129212
CDC23	6.19518309241959
CASKIN2	4.33578613950262
PBXIP1	5.28618293229251
EHD1	5.46219407797343
NBL1	7.62880083188006
MARCKSL1	9.24253202638943
RAB11FIP5	6.11044571365441
CDKN1A	6.80138757570853
NCK1	7.65087655600627
SAPS3	5.94709816296832
ZNF550	3.01934758073445
TRAF3IP3	3.14377804550475
LSR	7.2891197294376
MIS12	7.37772182152561
KIAA0774	3.16495095356252
CXorf1	3.54228953479655
CUL7	6.2129988760601
DIO1	3.23050044319402
LIPC	3.38130675403240
EIF2B1	8.10249253159797
OMP	3.20554852339638
HS3ST2	3.5065587993342
C20orf11	7.86315093674857
CTRL	2.87151593829232
GSTZ1	4.609889092487
PAK4	6.18203360059512
CCRL1	2.96859253322609
RNF10	6.55274378414251
MAGOH	6.80722764928221
CENPB	5.08315547539346
C19orf7	8.16556749561633
JMJD1A	9.66900245842354
GATA2	3.39690575718851
HIST1H4H	3.70407333878989
CELSR2	6.69412617259069
GABRA5	2.95750629433140
STAM2	4.99160868760511
GPC3	7.77237508851921
GRP	2.93509039420194
SV2A	3.86665712901113
EBNA1BP2	7.8968211055675
TAF1C	4.4385605307507
MAGEA12	3.16914681853017
GSG1	2.79030494088116
PDGFRA	6.94442030150045
CACNG1	3.96573347596476
CIAPIN1	6.06280622626239
CSTB	11.9200563091010
FRMPD1	3.92935196980974
PTPRJ	3.05821027453471
ZNF668	4.15106207591231
PLEKHJ1	5.06727449041862
ADAT1	4.93463905151038
TMEM50A	8.31514914755396
CENPI	3.45102568099774
HOOK1	6.17889123898029
RPP21	7.21929586972566
GTF2E2	5.86983271591478
IL17B	3.13730419772334
CCNF	3.79321055480454
CRYL1	5.63759201744151
FOXH1	3.11587933618828
NFYB	5.97081726726648
KCNQ3	3.7179119146818
PPM1G	6.50322305314359
NOVA1	3.4954875146126
FZD3	5.18906518523641
NMT1	5.57557456077438
AKAP8	5.75349915092876
SOCS5	6.38463265883185
HADHA	7.23081132189392
PLEKHF1	6.52264546108595
DLG5	7.9624349216566
CFDP1	5.66671572714486
SAGE1	3.06852688086009
PGM5	3.27815818049162
C1orf144	4.84544573556889
SUHW4	4.39137025734873
TFEB	4.42466172205669
RND2	3.24243331668413
ATG12	5.6511541994646
BMI1	8.15585724855973
RNMT	4.96228681413756
MASP1	3.30469347392725
MYH4	2.85974633063739
SLURP1	2.98218362314683
KIAA0984	3.51568047084001
ASTN1	3.49380403195238
MYCL1	4.83267101837106
SH3BGR	5.01383378820152
RPAP2	4.56784133236651
FOSB	7.42104381282602
KRT35	3.02239473732268
MIA3	6.13997439208485
KIR3DL3	3.17100892565839
SEMA3F	6.60847525318203
TMEM135	6.34441606427969
SLC27A2	3.28383627426738
NDUFB2	9.15326503161328
FAM46C	4.36785449320279
G6PC	2.71611746564552
KRT33A	3.60450934223877
OVOL1	3.56612652499537
PAMCI	5.85604238574943
S100A7	3.18125615967917
MAPKBP1	5.40317615834121
CPE	6.7845885210333
HARS2	5.52423776433926
GNB1	9.31766157571725
TRIM46	3.03098009362522
UPF3B	6.91040951422436
CXCR6	3.56344243306941
C16orf3	2.99959724641038
HLA-DOB	4.3821792631929
HPSE	4.40998324418215
GSCL	2.73302297863236
POLD1	4.37576477540103
DMWD	4.54239381076471
CALD1	7.37586206123066
LCAT	3.56792463510349
SCRT1	3.11869557444172
ST6GAL1	5.57570426861201
POMC	2.94354574176095
UNC84B	5.94969439942997
NSMAF	7.49453969870765
ADSS	7.654682568075
SKIL	3.17159555236489
HMGCS1	5.59937669570231
PYGO1	2.95550278679508
POLR3F	5.01782498296311
ZNF277P	6.4967930820651
CNNM3	6.29942981637038
WRNIP1	3.11467518494848
ALAS2	3.39915429647811
MRPL23	7.7404623351473
ST3GAL5	4.21985743156813
ZBTB7B	3.58837140851481
DHRS1	6.07640184173937
NFKBIA	10.6302351248312
CNOT3	3.88073423721109
GAK	5.9347723908755
SFT2D2	5.03456222682459
HOXA6	3.37495667838151
PSMA6	9.98358164908338
CRTC1	4.23056068941982
LY6D	3.13480324715566
CPT1A	3.52243534397343
ALMS1	6.32293941108819
LMO1	3.22941117975585
EIF3I	8.16402288317124
DCN	9.05299599158031
PRB4	4.4707523248792
MCM3APAS	4.84206226507101
SUCLG2	6.9438873864565
FOXF2	4.32668855438443
MLH1	7.51384190648012
S100A12	4.22846143600713
ABHD14A	6.32093121427975
DEXI	5.6426974695799
ACTN1	8.27126781160564
AMPD2	6.78784269262278
IFNAR2	7.25282320127115
CYB5A	8.55950651232249
TLOC1	8.71213746926371
NRBF2	5.95654844605378
MKS1	4.27961497317554
P2RY11	3.31005799709885
CX3CR1	7.10650894826972
PDE1B	3.33370350871926
KCTD3	5.46952345339017
ITGAE	7.2146395821148
SLC30A3	3.81420995591789
KISS1	3.24223849420739
PLP1	3.14659508814997
C14orf2	9.5749198429049
IFRD2	7.199054928398
ANKRD7	3.27056224781782
XAB1	7.95844731093276
NARS2	7.1255438523838
TMLHE	3.76561824658183
SERPINB3	2.84437361617829
FAM127B	5.98715339672419
ZNF391	3.07067505286493
ABCA5	4.14733956378584
DNAJB14	5.419451039458
TSFM	6.61954353350816
WRB	7.61033111206302
ABCC8	3.27110705893911
MAP1S	5.23075313800148
BPI	3.73063027562543
TTC4	6.50354213868499
BNC2	5.23502874792178
HIST1H4A	3.13169700848997
NDUFS3	8.2645823362143
WDR3	7.13873005153664
MAGED1	10.2735886050511
TTC33	4.72391222589354
CPN2	3.59183675410781
STMN2	2.77460450456657
PCOLCE2	3.44264007864134
ROR1	3.83081758972994
HSD17B14	5.32309724063929
SAMD4B	3.50099172955151
HEXA	8.05007348781727
USP39	7.50830812302269
HNRNPU	5.63180041342755
NRD1	8.2942623144334
ATXN2L	3.64674019225617
MAP2K3	5.94879024409886
FLT4	4.06503888238134
OMG	3.41100442053554
SCAP	7.36029119194592
ELA2	2.80778000054141
NARS	10.0964479890224
PRCC	6.34187602151698
ZNF675	3.36946742086018
VENTXP1	2.92023171774818
CALCOCO1	6.39958277621379
ZBTB32	3.38688474125518
RFC5	5.48107522750259
BRAF	4.20970248655369
PAX5	3.57154967433088
MGC14376	6.61664429909846
TNFSF5IP1	9.35290647155672
PEBP1	9.98147756915253
AAK1	3.85937241081275
FBXO2	3.70131989492899
RMND1	4.06845455302469
IGKV1-5	7.36881029293475
COL1A2	11.9924704188751
SERPINA5	6.418005830781
GMEB1	4.60138644519261
AKT3	3.23032174190145
AANAT	2.91326196951122
CRB1	3.15711297661624
C19orf21	5.81860870103758
UBR4	8.10563776562092
LTBP3	7.68678902845212
AMHR2	3.77139456029135
CTTN	6.92238414394813
UTP15	2.98742900838393
C20orf39	4.8424255432098
MYBBP1A	5.06381965843784
HSBP1	8.42547511427676
PROCR	4.80008071531451
PHF11	7.8925990485418
PASK	4.4644839297056
RFXDC2	4.6689627605841
KIAA0467	4.27923181640745
NDEL1	7.53784507937005
USP8	6.829798499203
BAIAP2	3.93444729833689
SI	2.673606588139
ARSJ	2.91708339007600
GULP1	5.17897753054763
KCNE4	3.78570239332945
KCNS3	5.27073617639249
BAAT	3.40751388259109
DKFZp434K191	3.25743373997302
MBD1	5.71149452855078
ITGAL	3.57665029837003
WDR73	6.73750606878317
ARFGAP1	5.40659701480731
ZBTB40	4.62956195622588
CH25H	4.87148397761848
LOC81691	3.70687780319522
CYP4B1	6.04188102678696
ALPL	5.71868776114801
FOLR3	3.96290253445944
CHST3	5.05241514850582
TRIM62	4.25938812659083
MAP3K9	3.30552727813004
ABLIM1	8.28659808732704
BTAF1	7.01083743941547
MAST3	4.69757116098482
RBM35B	5.29923723002726
ANKRD25	6.6023205464909
RYBP	8.31419556990108
UQCRC2	7.73349111335499
TTC26	4.08616684552509
ZNF22	7.33217917830461
MAEA	7.67809374674396
RNPEPL1	4.44304533761238
HYAL1	3.55792651563547
PSD3	5.44968720532866
AGR2	7.97152075065255
HDLBP	7.35929219093636
GNB3	3.81026841087052
HECW1	3.49427832050733
ACTR2	9.07504084753076
HMGB1	10.4412307184251
EDG1	4.09088871149348
HOPX	8.28633030908478
ZNF304	3.71596387490565
OR12D3	3.34013628949613
METTL1	5.80721782080166
PSPH	3.87602084867656
SOAT2	3.38896428981473
RAP1GDS1	5.80794367050684
CLCA3	2.74284804984797
DARS2	5.2449865472938
CDC25A	4.24378907570910
RCN3	5.32078843178569
CREBL1	4.51522098919821
PTGER3	3.28623652559527
USP29	3.87435469801177
ARHGEF10L	5.21412016774426
ADAM30	2.97895802197518
ATOX1	7.18685235316866
KIF26B	3.15609912831541
C17orf70	4.63131163051434
STT3A	7.81204418824499
ZNF225	3.11895833522415
DNASE1	3.02600278496304
C1orf106	7.42437468369437
PTN	5.88089908271743
RAB6IP1	7.65279290468872
HECA	7.48673794289938
RAE1	7.62938941801435
TNIK	3.63381518528749
RNF122	4.31976802755817
ACTN3	3.36074476251385
SLC22A18AS	3.75396487061909
CCNA1	3.49685170550144
ELP4	5.46202491118109
FAM65A	6.72645797783485
IL26	3.30073824744301
RYK	6.82793895209748
QARS	9.4933929941665
RPL10A	11.7828989560950
LRP3	5.69238361345175
OR2S2	3.21304961998508
BID	6.77825062178299
IRS4	3.4877837412223
MACF1	7.90568823408925
CXCL14	3.26410465808557
SEC24D	5.03984260269092
LOC374395	3.80669003135347
TGFB2	3.17840377701211
CHRNE	5.91179014684769
MDFIC	4.48463337589598
HSPB8	7.56480957785262
PRDM14	3.55865297789762
MNAT1	4.86616951657883
ADD3	8.86155626756297
MBNL2	5.00018693303031
KLK6	9.06419788763252
ATP6V0D1	8.69055124801863
MTA2	3.32959147750624
TMEM111	8.2494353931844
KIAA1279	7.60427789624965
LZTR1	5.2968390690944
RAP1A	8.27536508516113
AXIN1	5.37229212325447
POLR1C	6.38570260268527
TRIO	6.00869071184464
NUBP2	5.65861443120641
ID3	7.18013771156583
TM9SF1	6.73015913797813
POU4F2	2.82169312467444
ZNF473	4.07117820133271
IQCK	4.906736582657
MTM1	4.98095599241776
GPR107	4.83380812139321
CAPN3	3.55949239202355
FLJ14154	6.3075511800894
RECQL	6.21670811979434
AP1G1	5.87756292438239
CTNNBL1	6.34810285441879
ENPP4	4.95907537609894
PADI3	3.12814492749787
ECHDC1	6.18489516273839
RNF170	5.72796728500345
SMARCC1	7.66131296132712
C16orf7	4.10059288766911
CG018	3.84846554048414
GNAI3	7.79149747907534
KCNE1	3.2272910062082
POLG2	4.94752029921838
CD4	5.58409028507504
EBI2	5.59942652804383
IRF1	6.83876286835991
TPD52L2	7.63373371732451
PTPRE	5.59442621116766
PTK2B	3.50067779236771
SDHB	6.90671640106381
SOX4	8.20766080679423
TSPAN3	9.69969889129437
RHOF	5.25404060195844
SH2D1A	3.21614503441278
PTPLAD1	7.03093413910195
DUSP22	7.47668688137769
USP20	4.47469259534535
CALB1	3.22472360440076
DERA	8.59796660125779
TMEM118	4.90210163004111
MCRS1	5.73887031678462
C18orf8	6.03152116958178
FLJ10241	6.6681157573293
GINS3	4.10215657721764
C19orf53	9.1702409562994
TPP2	6.14313405332849
GJA12	3.684118508925
PKD1	3.62735152872337
ST6GALNAC5	7.37185107391328
JAM3	6.31240535721551
CHSY1	7.67615465900833
LAPTM4A	11.0985680269602
TRPM8	3.35077722116048
MYOM1	3.82343750748485
PHKG2	5.11837699794609
EXT2	7.78922248333605
MOBKL1B	9.11083070934427
DIAPH2	4.96559442533708
DOLK	5.19190291092679
TUBAL3	3.49257020038795
CRYZL1	6.5497678674741
CLN8	3.96103143820824
PTPN12	5.49122923771569
ABL2	3.33194104399508
ACVRL1	3.18702277291882
C14orf156	8.18964843789574
CRY2	5.34297434056784
PTPRZ1	3.0210841774812
LAMP1	7.70634477243963
PNPLA4	6.32935510572268
FCGR2B	6.81689341763232
DIP2C	4.99397759974625
RXRA	4.8395677866378
MAP3K5	5.57498669038229
PDLIM7	3.75275068581748
ALKBH1	6.46229456988607
ARL14	2.76557585974734
SNIP1	4.60249703196931
CLDN11	3.34634369967088
TIMP3	4.46832697390140
CIB2	4.15544146638623
HRK	3.25217541634365
MXRA8	6.30273039223692
RGS3	4.94665207878202
SPAG16	7.52612571769352
C4orf31	5.40997832546644
FAM5B	3.08682915848348
ABHD4	5.5378352470341
ARHGEF12	6.20359340120473
CCR9	3.31322973446625
NFATC1	3.87666888047951
RAC2	5.07639857949959
GLUD2	3.56212279941329
SEPT10	7.25717099786483
UAP1L1	3.39117277642628
RPP40	6.95817725973827
SLC18A3	2.97727616717554
YOD1	3.27729108978406
RALY	7.1131681041474
TBX5	3.33248693223733
NAPG	4.48154768290538
C14orf45	4.61959368154283
RHD	3.05681265720840
HMOX2	4.93953671050572
DBNDD2	7.99619140893764
YIPF4	4.83808622815652
ZBTB22	5.26037990677916
THAP10	5.29224972635296
ANKRD10	4.77043201765
PLCG1	4.98290499479186
TAGLN2	7.56255442706726
SLC16A7	3.3175373761224
HTR2C	2.89201346243317
TSGA14	3.44296196706255
MDH1	9.78462975392611
ITGB4	3.93114191935363
DCBLD2	3.86072621366128
C5orf28	6.41541671417664
YTHDF3	6.54811317874106
FMO4	4.01060834777535
THYN1	6.89710805980788
OTOR	3.0560747139705
PGRMC2	6.52473108387747
DRD5	3.29703743506328
TMEM30B	6.77830918324224
PAQR6	4.35955145621431
UBE2I	5.82299621399375
TBC1D5	5.47641075218794
C8orf70	5.34456533141557
HRH4	2.93412753305530
ANGPTL3	3.08514905439648
MYO6	7.02265633402196
GLRX2	7.04625491764029
ATP11A	4.14880704194894
MUC16	9.6582742533510
SLC25A5	10.7477185026602
MYO1C	7.89328236416199
RBM23	7.86348767584777
FAM89B	6.98536137476178
FAS	5.15681773655227
KIFAP3	6.51558964488542
NGFB	3.33092098005524
C1orf63	6.82536410603202
PERLD1	4.98916743577701
GLRA2	3.72148046705664
BTN3A2	5.54436501482001
C17orf59	3.64162446868314
HSPBAP1	5.83929991493506
CSTF3	6.62257301606362
PRKCI	7.42765798913719
OSMR	6.1939803780381
SOD3	3.48902963634975
ZNF574	5.35819401979511
CYSLTR2	3.69474789156901
RPL12	12.2512499379393
WIZ	4.68048658343797
ALDH4A1	3.61002780859709
CRYAB	7.85463424795709
RNF17	3.60682786053108
NEIL3	3.84849218889116
COPA	6.69772332914594
KIF11	5.43999050278615
SLC26A3	2.89801463374818
SKP2	4.8276192008512
ZNF175	4.69499161731737
PARVA	7.73139765692248
JAKMIP2	3.05764524291894
C8orf4	7.58650207023063
PTHLH	3.27725433473562
RNF34	7.92114377154979
PKLR	3.1618074036381
PCDHB17	3.19997885789412
CD36	4.06959579467558
CCT2	9.34243715446491
PRKG2	3.86835988515483
ARF4	10.3361985723825
SIKE	4.11396467084694
ANAPC13	9.11850168046775
MBTPS1	5.95446693021812
SLCO3A1	5.13498431252652
ZNF692	5.39037418482632
GPSN2	7.05609688091989
NCF2	4.70481793768
SH3GLB1	8.35744018639362
SLC12A6	3.34612182790552
MRPL48	7.87743991853571
HMGN3	9.114167755984
SUPT5H	6.05555005189018
XRCC6	8.95580623457879
SOS2	4.15854589884532
PAX9	3.24191887020815
CCDC99	4.95828551641850
NNAT	4.12567374959687
USP16	7.80089683970559
C20orf42	5.15094358373153
LARS	7.25302410419972
SCML2	4.28754161295998
BCL9	6.52908627594818
ABO	3.32382182509653
TRAF3	4.18730857361887
LETM1	3.99550097736157
PLXNB1	5.21455910291881
NIPSNAP1	6.81397675816053
USP10	6.57167777735494
F9	3.02814247771289
CNGB3	3.79107284292758
LIPE	3.34513692777487
C12orf52	5.74705833562556
PI4K2A	4.61129940854985
KIAA0515	6.63881603662928
MED8	6.49256213265743
TEX261	5.89386447376831
STAT4	3.09696570784032
LY86	6.13939225113603
WDR32	6.39632020705598
FLJ13611	4.38888561542475
SNRPA	7.70316610815201
ZMYND8	9.37135019517912
GATAD2A	7.997237379031
PDXK	7.5072182962752
PTGES3	10.8764796631719
C7orf42	8.38201021451032
TAP1	7.66131589744119
CYP11B2	3.23258531664065
ETS2	5.92507175371173
C6orf166	3.89170871538545
PRMT2	5.97891622636077
PRDX1	10.6983713751536
FGB	3.26485446756393
INTS8	8.1810908217548
COX17	8.04413560106189
C16orf33	6.50273798074634
EPHA5	3.14116869246504
PIWIL1	2.93099245831528
FOLR1	9.3889381530559
FREQ	4.34004797742669
KIAA0082	6.06754662050845
TSGA10	3.6318259414843
TMCC2	4.2869854951927
TCF12	8.05748973778898
FAM130A2	4.02377008640461
MYOT	3.06423851792856
HAL	3.68283410448202
POU4F1	3.24394593020112
SNRPF	7.67585584136097
BCL2L2	6.69767561263462
CUGBP2	5.83575417429617
EMG1	7.13075325971394
PRRG4	5.17535629611293
HIRA	6.11463817440522
MERTK	5.50274756969679
BAG1	6.76770014235431
MYNN	5.81671552811197
CORO2B	4.70881162607744
ALOX15	2.84926344218402
TBXA2R	3.5031435740935
RNF144A	6.47778370710899
MARCH5	7.41088567411317
CST1	3.74632815302373
NUPR1	8.0041529015108
DULLARD	6.47696444053693
DCLRE1B	4.92533548518883
ITGA8	3.94366091394323
CCL7	3.96572634323144
TP73	3.09658165836294
PRKCD	6.65059042329438
NDUFB4	10.8069709074014
DSC2	4.87067165685283
RBMS2	4.32636694194497
GRIK4	2.85962918899556
TMPRSS6	3.94001395457334
GLB1L	4.47113450426652
COL4A3	3.03709546470112
PUS1	7.0995515187988
MYO10	8.15472387155064
PEX1	5.08555301541039
OLFM1	3.71987006686
RBM19	4.17935332482715
RET	4.67268268599667
TAPBP	6.6884209658665
RUNX1	4.16447839972444
IL1RL1	3.6123195947073
ALX3	3.83758154710711
MID1	6.44972876029994
C14orf138	5.36707288891316
GPR64	8.07066424462715
SNX10	6.1791748575341
MYO16	3.69391557761156
DBF4	5.89942690429801
POGK	8.2202382298516
MAPK9	5.52917089329654
RIPK2	6.43865341923233
LRRC31	3.27267676592311
C8orf79	3.65345772834893
CLDN7	8.34503565215452
EFNB3	4.41803620882283
GLP1R	3.46717204981424
CSTF2T	5.74701160844826
TRIM37	7.3659328513571
GRHL2	7.19937999618884
IREB2	4.64421386934607
GRSF1	5.84621010465571
CNR1	3.05109457261959
ABCC4	7.44880507613627
DLG3	5.26622050400388
ZFP36L2	5.77209655936072
VGLL1	3.59941256608072
IL1F7	3.11445993866532
NR2E1	2.92098164454632
MS4A6A	7.073124141064
FTL	9.74556241735233
DYRK2	6.90573863171444
PCLO	3.22121789151027
ARIH2	5.51586415036137
PCNX	3.88280254716611
ANXA9	3.72052734311221
SRR	5.09880155657467
SCNN1D	3.12504512130827
NOL3	3.79010872427297
IFITM2	10.6596378587850
ARNTL2	4.16773143489111
MRPS18A	6.99468472777898
ASPH	4.28854563339069
PVRIG	3.50096815321189
CPA2	3.27828198780273
LEPR	3.48365724474686
SH3BGRL	8.5237862638154
C16orf42	4.25690245073601
C9orf6	6.61467794624562
ERN2	5.87307306925834
SYNGR2	8.49669764630301
CDKN2D	3.19311262300148
PITPNA	8.20522200829397
PRPF4B	6.61619815109973
NRBP1	4.9188237574773
SLC43A3	6.12586069277488
SLC25A22	4.47456523844735
ILK	7.98520943410934
SLC22A8	3.32380135151105
SEC14L3	2.83288132448884
MRPS7	6.37718259082517
SLC22A1	3.44876387257037
BTN2A3	3.63794605877308
RASA4	4.30664582311999
PITX2	2.71510641883284
CCNL2	6.039780868398
GJA4	5.02087281108841
FABP3	3.74997292168534
MYBPC3	3.9400601195396
LOC728215	3.63042422680175
TRPV2	4.10622617517966
NIBP	5.56181478103769
CDADC1	3.22373895742089
ZFHX4	3.7256319071158
TFPT	5.63177022314267
TSPYL2	5.37590924382102
EIF2S3	7.22676040213698
ABTB2	4.75866728581232
SOX30	2.85800841720412
VBP1	8.2695875747731
DKFZP564O0523	3.83883719768035
MORC3	6.4890159119886
BHMT2	3.58281432940934
FZD7	9.12363029733207
CDH18	3.54561414973564
CHL1	6.3555843228063
PMS2CL	5.34310206405072
TBC1D2B	5.8016724457942
FA2H	3.69763415100669
TTLL7	3.56885838714343
SPOCK3	3.40433406534216
SLC13A2	3.5965435259633
AIM1	6.28002253233811
GSN	6.67421716478776
EGR2	6.96295167839028
SMARCA5	5.64212012963742
GARNL4	4.62634370336202
WWC1	5.72121978996427
PLEKHG3	4.36036889578577
PLS1	7.66237109775917
DGKZ	5.29504357583125
EFNA1	9.08836932987203
ANK2	4.1487867200817
PAGE4	3.11418030882193
SH3GL3	3.72980669484932
SENP6	5.5888531156203
AKR7A2	7.14641562961621
FKBP10	5.08404779978942
RIF1	5.04953533829146
PRLH	2.88756015026082
VLDLR	6.17078985311661
VEGFC	4.43155320352139
LARP1	8.04697259585839
SRBD1	4.59635140900175
DBT	5.27456228582612
ITGB6	3.82968441608659
CGGBP1	5.29570756773534
SLC1A2	3.46127447038864
INVS	3.57675973062363
MPO	3.33982826071654
ZBTB16	3.39546693221891
TADA3L	5.21036724292775
MOBKL3	8.54465190347063
PDGFB	3.80864411747775
CUTL2	2.96702365626391
RFX1	3.18268167849546
KLK2	3.30674510233088
VIM	11.6175116323026
REG1B	3.1080424659301
SUMO3	8.9588962222368
UQCRB	7.39425948624759
MLL4	3.97123295959317
LGALS3BP	9.26311729909006
DKFZP564O0823	3.93079282204625
MRFAP1L1	7.68361522802685
SPR	7.38563559811081
HOXA10	6.78142505294453
NGB	3.10887057395999
LZTS1	3.41363709602338
ABCE1	6.67793207644148
ARHGEF3	7.56449003814246
ChGn	4.61060044886734
CSNK1G2	6.03852034252025
SUPT3H	5.00944457420334
GABRB2	3.63266877960169
MGC72080	6.82638225913449
SLIT3	3.62143060661721
CD27	3.7991286287619
EGLN1	5.79956522797254
PEX13	5.64187182445511
MAN1C1	6.11572014230511
RWDD3	5.56551317615255
GRIN2B	3.21810407929755
HSPA6	4.73059265246297
ATP6AP1	8.87858036275892
NR1H2	4.87493999210183
PDK2	4.15681619386453
PHC2	6.93504865745041
LIN7A	3.19098238081798
SLC38A2	9.7916479052424
FAM83E	3.74183993802181
SPHK1	3.97841790144415
TRIM26	7.07293219948399
C18orf24	3.31598149158425
C15orf29	4.86568362691974
ADAM9	7.93724045161155
RUVBL1	7.12414166851375
TMUB2	4.12257620627763
APAF1	3.42140047743449
GPR176	3.58407938621216
MYH11	5.83423801784261
NEK1	4.31189670553305
MPP2	3.94474637130523
TNK2	3.90939230924716
C12orf24	4.69149434532769
MATN3	3.23816344229451
ZNF289	6.94749015709492
AGK	6.96290129922237
IFNGR2	8.66542288525845
NDUFA4	9.60120313488329
ITPR1	4.97145277714437
PKP4	7.80229497776817
DUSP1	7.84358738058589
DDAH2	6.35759267584437
ATXN3	4.86638178832892
TRIM27	8.02323269525912
LUZP4	3.81640441281512
SETD6	5.9328411862381
CDC42EP2	4.53031476639702
P2RY2	3.765991075675
SLC45A2	3.08986390510476
RABGAP1	7.00964275870898
CHP	6.11838808831473
GPRC5A	6.37657771891628
SOX17	9.11443658529245
PAK3	3.67084261140901
ZNF259	6.3954096631714
LOC63920	3.96393261859596
TGFBR1	3.2099152835553
GBP2	7.4172527400313
MRC2	6.46850571982801
CDC42	5.70205174985979
AOF2	6.88207272379489
LRPPRC	9.22741220517965
CD97	5.00089867336032
SETD5	8.62886667471525
NINJ2	5.49608246435161
PTER	5.28746960877715
POMGNT1	5.88376354457177
RRS1	6.4861615956027
HRB	5.87253896373015
SNX2	6.43267556976438
ECGF1	4.43020789083458
ATP1B2	3.83368267862862
RBX1	8.07222994002856
LOC400506	5.15565191994485
COL4A3BP	6.77722701685962
C6orf97	3.89524770789216
GRHPR	7.60943927207546
TSNAX	7.64356722998509
TAS2R1	4.10142688465451
SEMA7A	3.24576332684472
ZBTB7A	3.73667598071144
ATM	5.44079276668764
TIE1	3.79882022194846
PCID2	6.05009890331517
HIST1H3G	4.30508774659122
EDF1	8.8324490918972
GTF2H4	4.90599628386624
