Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A02_451976
Composite Element REF	Signal
STK38L	6.87233126002543
CUEDC2	7.40342960712539
IL13RA2	3.03405168562187
DDX42	6.7191397799946
TXNRD2	3.439519836482
C4orf19	4.77733639386485
TNFRSF4	3.72737634164063
AOC3	4.61957342105119
MTHFD2	8.03517598059958
KSR1	3.32913731376794
SS18L2	8.08055472053435
OAS3	6.67638927790282
SLC22A11	3.15733660311419
LARGE	4.1512926818101
LIMA1	6.6817660024791
STARD3	3.72950001275777
VPS39	5.24651417398825
ZNF236	4.2370367582721
C8orf32	6.84011750311674
GABRB1	2.78327254299123
ZXDA	3.29452063179729
ODAM	3.32138562842622
MORF4L2	10.8371100954044
FBLN1	6.0944139155273
PRKAB2	4.16937057573053
AFF4	3.30123423862634
HSPB2	4.58167158841204
ZNF76	4.82629060239691
RAF1	6.5981413478795
SUB1	9.51739102061617
MRPS33	8.38067468036817
ZIC1	7.25767514426213
KLRK1	3.36521856832935
LYST	4.22984739445699
UBE2M	5.83817252104367
RAG1AP1	6.99014742797057
ZNF281	6.75888967664094
P2RX5	3.51791383149436
NCR3	3.49250247894686
ST8SIA1	3.24656259297056
HLA-DPA1	9.23628315111621
FKBPL	5.11601375642643
ANKRD46	6.68934945858507
CD248	5.64746172028348
SNX4	7.43310898620953
CCR2	3.24632686130521
ZYX	6.88094008102611
SMOX	4.13523112629046
ZSCAN5	3.74280591365520
RIMS3	3.83006543199102
NACAP1	8.82474339231806
DRD2	3.92115140060699
COPS2	8.7835763982752
CEACAM4	3.47504279978881
KRT76	3.18035066438909
SOX3	3.11120079452060
GATAD1	6.26103176907162
AVIL	3.72599524934793
LMOD1	3.88667451460728
FCER1A	4.5967315233016
TMEM112B	5.43660925226372
HIGD1A	9.09665114222523
CALR	7.4590480776177
ADRA1B	4.08904146592002
SNRPD1	7.64048149598896
LTB	6.41111643162267
NCAPG2	5.70589610678727
NEU3	3.25772261472714
KCNMB1	3.5443562881717
DES	3.79076181430218
BZW1	8.47219824138207
ITGAV	8.31219136304238
ZNF221	3.22745994743361
LENG4	5.99260396449728
C20orf3	8.15164339848944
GDAP1	3.54554262802889
PIP5K1A	5.27374310659813
PCNA	8.79110047341978
C1orf34	5.2833922030502
BEST1	3.48168280010387
RBBP4	8.452028534875
MMACHC	5.32081280356835
REV3L	5.50096924696812
PHKA1	4.72897205987416
PRKAR1A	8.15773765594678
AVPI1	5.67557052900846
HSD3B1	3.88690601890866
ATG5	6.3624032465675
SARM1	4.07837170245839
RAD52	3.57065807702228
RGS7	2.89420790823737
CD207	4.34256370482331
HMP19	3.12031382584826
TMEPAI	5.80543540030144
ARL17	3.51842024399357
MYCT1	3.18220125576761
GM2A	5.15617074287413
SCGN	3.52739145404
ETV4	5.43889842832246
MPP1	5.29297199863287
CD2AP	6.38188034633134
CCL20	4.21464847456821
CCDC86	5.25663500525835
ZFP30	4.14258839692091
MYH10	8.55575862045293
CTBP1	8.01677921900558
MAK10	6.4051971783515
OR10J1	3.41665735405546
TMEM9B	7.69582830110171
DNAJA1	10.0692960213112
LOR	3.65067554603796
MAP6D1	3.85976310499688
LRRC50	4.28150503653774
PRKX	4.81797863479192
ARMC7	4.60727307678802
KIF5A	3.34307996408721
ARG1	3.41578908263579
PCTK1	6.54866024948704
NSL1	5.73806730701785
ASCC2	4.89218666130628
KIF2C	6.44929640412118
PSENEN	8.3189508257547
FCRL2	2.92510608138246
RAB11FIP3	4.50456879971632
NPR3	3.5191969900867
CENTD3	5.49489427208358
KBTBD11	3.59161810261951
HBD	3.21766385514921
PCK1	6.7159532998904
IRAK3	3.50627501032833
OLAH	3.93383803620406
CNNM4	4.31281151257127
MYO5A	3.96378395934089
CYB561D2	5.6336179916562
MEGF8	4.39859914385277
SIPA1L3	4.72792263517177
ADAM10	4.30037937464288
ALPPL2	3.63308336046696
OBFC2B	5.30667794361231
GALC	5.12695774690429
LIPA	8.70659118400778
NAP1L4	6.96540154635796
MRPS22	8.25488257252373
GNG4	4.58319607517939
TBKBP1	4.08921074437599
PSG5	3.64551100675880
CAMLG	8.1367708792766
RSAD1	5.01230996112211
SLC6A13	3.93307801061343
AGPAT4	4.27547151350075
ZNF167	4.34807637214353
FAM53C	6.2925513723586
VWF	6.63163857723758
VTN	3.24345904464855
BAD	5.29981868414696
TPM1	7.84336607275792
PYHIN1	3.40039700637102
PDS5B	6.06729320305738
CIDEC	4.34799948972297
CRIM1	5.76768953578916
DHTKD1	6.17154607783375
SH3GLB2	3.75683145580403
SMPDL3A	5.49408198102838
SFRS2IP	7.76696345732588
FLNB	6.18297364278972
NOC2L	4.18790355832735
NRG2	3.44259755970664
C14orf162	3.10190628280969
HMG4L	4.83609630869263
IL15	5.14061885984145
GABARAPL1	4.64267631921646
SPTBN5	3.7619252153237
C1orf77	6.43821950768165
LAT2	4.05027978892547
WDR78	3.69836766559263
SLCO1A2	3.00423075509754
LIG4	3.74988977913289
GSDMDC1	5.98291465357193
METT10D	3.70290093827871
ECSIT	5.87170646561763
BMP4	4.84212049933147
VSIG4	6.70880878505103
DIRAS2	3.58113770046435
SLC12A9	4.68868678301554
MC1R	3.50859985367154
TXNL1	9.90803641630332
GALNT7	8.08700193506269
ISG20L2	6.79068605988058
OBSCN	4.26049850131329
GBA	5.88224124194059
C6orf64	4.52297404444796
ESD	8.95207370429049
PNRC1	6.65830432996194
PPIA	12.2036441783396
VDAC1	7.58467308221918
CLDN17	4.01678142892588
TRIB1	7.26224097504492
MED6	5.10090386888915
TXNDC5	7.71467094983854
CD46	7.69691819330707
ICOSLG	3.76440472186863
RGR	3.45380137934711
DSG1	3.29651171260627
CCK	4.33591354711366
C17orf48	5.15500625666514
C1orf69	3.7427519569773
DEF6	3.66585190163022
SIT1	4.24248972305700
UTP14A	5.60038277117943
RPH3AL	4.4813486175607
NXF1	7.8615327936455
C20orf46	3.98390950955591
NHEJ1	4.90189850760586
SLC24A2	4.03474490294146
TUBB3	5.52246515732415
SEC22B	7.18574836760097
S100A6	10.3480059755687
CDKL2	3.19629684649128
TINF2	5.39038218867612
SLC7A10	3.55857859656363
SPRR1A	3.29937629168630
CYP4A11	2.93191477459102
SCEL	3.07742484241588
TES	7.84236501919204
CCDC70	3.16992851752778
SH3TC1	3.83683319732166
RAB36	4.17244566894531
GRIA3	3.33781773308064
CRYGB	3.40398784363956
BHLHB9	4.59490897560467
CRISP2	3.42987024946391
ILF3	7.00965198387627
NTRK3	3.25172784609007
B3GNT1	6.16614162432045
ZNF444	5.22067707891869
LARP6	5.78920944631833
FMO1	6.54104602709322
POLR3C	6.01722793337493
FBN1	7.9730561860953
SGCG	3.71967071601131
JOSD1	6.85640786050029
BEX4	8.52941387243074
INHBB	7.41002013401538
TBL2	8.08702476528407
HYDIN	3.42772946309081
RPS6KB2	4.11574696683206
ADRM1	7.20172146497669
DDEF1	5.32941368902161
PEX6	3.35900914446351
BAT3	7.54007315832486
TXLNA	5.78081767248958
RAB31	8.26733149321672
SCGB2A1	8.83388936388716
TMEM187	5.56488270853941
AIP	5.29110871505864
LGALS14	3.09664293944348
SLC6A14	2.72793478421630
DDX4	2.92694743744879
CTNNA3	3.37015685033831
PRRC1	7.0439954814664
AP3B2	3.23526516392355
TRGV7	3.36266609983599
LAMA5	7.71343130225262
PMS2L11	5.43295905057130
TMEM184B	6.55850806503753
AKAP4	3.43500419435414
ZNF292	6.0437637538455
C21orf45	6.7477228044341
ARNTL	5.17740220060809
CTCF	7.50503410969824
CCL2	6.93097712347657
SNTB2	4.23257448478579
KPNA1	5.88979868817832
KIAA0746	8.21113926040993
KRT81	4.61643128260343
ALDH3B2	4.44700664902526
TMEM41B	7.26753852978643
M6PR	6.68255691979147
S100A11	9.05509075392258
LAMC1	7.99256973650627
CCND3	7.36346346278772
COASY	6.53482078870285
EFHC2	3.45212533739109
DOT1L	3.21161445129634
CLTC	10.2534220749498
CLASP2	5.00035045807254
SRP9	11.1564835518641
EIF2AK3	6.9784831036502
GPR88	2.74131740838976
COL13A1	5.77678591258777
SMYD2	8.51471826729584
TMPRSS2	3.61606956486379
PBX3	5.5445219675493
SIGLEC6	3.44622828322703
PVRL2	7.45602960871325
ALKBH4	3.89844805541648
ZNF629	6.03245474257539
NXT1	7.40125049659094
CCDC93	4.46817717322797
TROAP	5.27748137797592
KCNA10	3.25279462228860
FLJ10154	8.8856603503417
ANGPT1	4.62050779406143
MED23	6.55178769089897
RAN	10.2170995152316
LMTK2	3.09300773756484
SEMA6A	3.60235317187733
UFC1	9.50939519399502
UBE1DC1	6.61999133403523
GMEB2	6.16418957471409
EEF1A1	12.2630648464418
PSMD14	9.15812010190182
FLJ10213	4.60842449156012
CHAC1	4.25182823291099
PDCD2	5.76694425463355
MAST1	3.61259193498204
EPHA1	4.03454308478967
HMGA2	6.93856568652103
EIF4G1	7.39714019802695
ING2	5.76441707377128
C1orf109	6.02137227745986
INTS3	5.49202723927324
TRPM4	5.24458333917499
LTB4R	3.24454095078234
ISYNA1	7.79924159591341
UBE2D1	5.75522796215772
LSM7	7.33646501735483
IDH3A	4.92136209195843
FLJ21511	3.12945927365349
CREB5	3.19418438259472
LRRC47	8.7106258989059
ANGPT2	4.30961401579362
RANBP3	5.62173979347351
DYRK1B	3.83078490798453
HLA-DRB6	4.16864778992773
ATP6V0A4	3.12906286235497
COPS7B	6.00830585262535
TMSB4Y	4.46252785890338
RBKS	5.66622736244066
ITGA4	3.31848074916234
RIN1	3.88642111014558
DNAJC6	3.67413040190208
SEC23A	6.11282285753018
PHLDB1	4.30912464561993
CLOCK	6.26114098210377
LOC26010	5.87454438181482
MLX	5.07958862327792
TPD52	7.20734326016875
PSMA4	9.06819817822705
C1orf149	7.8091116130776
C14orf135	5.6372179855699
KIFC3	3.92994715132004
ROCK1	6.86906786395073
NCAPH	5.48939744960365
TAGLN	9.3736550819962
PTPRK	8.3656721943829
CCDC19	4.27857111378441
ZNF45	6.76599785165525
ZNF329	6.37594622010967
TK1	6.25708422202462
TAX1BP1	8.75736447264794
ZDHHC18	4.18203360059512
C10orf88	4.73553991050977
TMBIM4	8.45713761099941
KLF1	2.97412728794517
NMUR1	3.19555453944090
KIR2DS4	3.23829714478899
SAP30L	5.505902876419
KDR	4.69554298251859
KCNK2	3.09255037397855
VEZF1	7.43290643564717
GIT1	5.05644489045924
RLN2	4.74293211301433
ST3GAL2	4.49153667470415
DNM3	3.72852975451660
C7orf10	6.51467685744404
MMP28	3.45064153438975
ZNF394	6.35809446174443
HPD	3.01498415605028
MOXD1	5.92116565957001
PDGFRL	8.25747388091156
ODF2	3.69061955353014
TREX2	2.8754890521961
MFAP4	5.96318890444967
SMCR7L	5.64199284137393
EPB41	3.02100078722214
GZMH	3.56340705366853
CNNM1	3.11099649503641
PHF17	6.30588668144038
CBLN1	2.95007696502316
NUP98	5.50544935604943
PRKRIR	6.99647124748523
RMI1	6.72530103426121
MED4	7.77183389113728
TRABD	3.46247431435859
C11orf21	3.36255240328175
SHCBP1	5.83755960463178
ECM2	7.37475123423532
PTPRS	3.83061868374409
COTL1	5.02011675753094
ANKRD57	4.65007223844302
CLDN15	4.88153689939721
ZNF659	3.02367044050724
TNC	5.9799523829835
GUCA2B	3.18593388534208
DOCK9	4.04193899607185
ITGB1BP1	6.58300710929714
DLG2	2.86802465840558
BRAP	5.02741840596702
C13orf7	6.1457438992113
ZC3H7B	3.82392957521025
PPP1R12B	3.86534447352842
SOCS7	3.40838636965779
MARCKS	7.62753399579405
SACS	6.23196381723446
TTLL12	6.08491492569748
SH2D3A	5.45350237244663
RFC2	5.94018283049096
PPARA	3.15038522294082
DVL3	6.37135046108445
ADFP	8.39164768155873
KRIT1	5.22959072726525
SERTAD3	5.57858921352979
LEFTY2	4.30276287887284
MN1	4.09838104753124
PTPRD	3.97523599944756
RORA	5.0201186231428
PIAS2	5.79645872596098
MOSPD3	5.72919741533362
FBXL15	4.64084685164261
MYH15	2.90593139327039
LY6G6D	3.39937389846032
CRX	3.29016161294196
SLC22A17	4.86886992482509
TBC1D13	4.9880249025629
PLK2	6.31869243358371
EIF1B	9.10873149906269
PRIM1	6.62572734566665
ATP1A2	3.21259820344744
CRYAA	3.09185534245438
PLEK2	5.27936219181827
BACE1	5.81737786496971
FAM12A	2.99101453173453
TG	3.36689299199845
AGTRL1	4.18365370408978
OPTN	7.89812002523664
MAPKAPK5	4.70840014509512
DGKG	3.87061578652652
RBP4	3.84508293001301
ZNF428	5.69123511626469
TFB2M	8.01107605208552
METTL9	9.03830062951478
ATP5O	10.2512285526168
SP100	5.92741638452326
CPSF1	5.99410392578504
LIME1	3.95003334502736
S100A4	9.08673199292915
BTC	3.21754538426307
MAP2K5	4.0077703667847
NUP188	4.41045613920999
SDPR	3.19231689772062
RPS20	10.7398214956051
LAMB1	6.96585323017143
IGF2	9.51954951474568
ATAD2	7.0731249584778
ADM2	3.99601292532294
NPEPPS	6.96743279092043
DMN	3.61708470265776
EPN3	4.71118792040613
CD80	4.00372343089449
GPR77	3.26707440646404
CLIC3	5.15712917142342
HOMER2	4.41765566479852
KLF8	4.54523352393412
DNMT1	6.96317011481577
HTR1B	3.98068201722912
EPB41L2	5.78044234789055
JMJD6	5.01486670937521
CTSL1	8.05517633511456
BRIP1	3.25327894510255
SMARCD2	5.96089202197911
WIPF2	5.63068939445378
GPR27	3.71067676198334
ELAVL4	3.46344404880353
CDH9	3.29523237794414
PPM1B	6.72763403932617
SUV39H1	6.04288221488528
SLC7A5	4.22315577318223
GZMA	3.86172010108491
DLG7	7.19102667369363
AAMP	7.39356655693043
T	3.40262619432436
NFIB	6.66753150277111
MBD6	3.49525827518365
TUSC4	5.29424253904853
CAPRIN1	7.96732504256353
ETFDH	4.29454909716823
SLC15A1	3.39212845879832
KLK13	3.53009837923888
GSPT2	7.32691850789033
TRIM13	7.18843370341472
NAT9	5.1154882242676
MB	3.9230917758975
C15orf5	3.17932993547733
LIFR	3.49524778224647
DMBT1	3.75170831032865
KCNAB2	3.281515082696
EIF4A1	10.095423262013
MXI1	8.46763253847525
SPTLC2	5.36930659532573
TTC28	6.0495416530342
TSEN2	4.9039515160569
MAGI2	7.00593750493472
NLRP2	6.55950452848718
EXPH5	5.20757308631313
NELL1	3.98387098763923
MAP3K2	3.85608295639996
SEPX1	6.40628248145934
TSPO	7.9880376485925
ADORA1	3.79808838161092
CLINT1	6.82711258918699
SYMPK	3.93472434693746
LEPROTL1	6.74801263251251
C2orf54	3.58234381077723
SEMA6C	3.45051266571193
POLE2	5.98175409297923
IL2	3.32653619171388
TBPL1	7.44396753216197
STX12	6.50679363368742
MRPL39	6.59067179048331
PLCL1	3.74705454422242
CASC5	2.62356639908520
IFIT5	6.39448362881023
DDIT3	6.02113061630826
FAM46A	6.57671141540439
CYLC1	3.45191676389087
HPCAL1	5.65478088612562
HOMER1	6.15910865795413
CDH1	6.18445603674009
CCDC101	5.50386236651893
ITPA	7.62082332995738
D15Wsu75e	4.9913491854357
EDA	3.71396035863028
CREG1	9.55335695937502
SAP18	7.4903573410013
IFIT1	9.12655355832708
CHRNA4	3.55368916781020
CALML3	3.12427816134295
HSPA5	10.4238409480796
JUNB	8.28572067794164
SERPINB6	6.81697483724132
NSUN5B	7.45928389361208
RAB40A	3.22326921722823
SCN2A	3.58846176944369
ALDH8A1	3.13247713713645
ZKSCAN5	4.19086667056331
WNT7A	4.46625984343147
PRRG2	3.85979324149175
RALA	7.60635110212415
H6PD	4.14566616842565
CAD	6.37742701056211
SAP30	4.81690796415860
DOCK10	3.32125018641046
XPA	5.82873860128266
FAIM2	3.5423666501399
PRB1	2.90870952940933
SPDEF	5.045666521554
ETHE1	7.78765181958298
GNPTAB	5.16332229186323
IRF5	4.1278986296684
ABCC10	4.95903512371212
ACAT2	5.45514771216756
INSL4	3.6460291836553
GNMT	2.9183246178435
PFDN6	5.33298496383655
RPA1	7.8923912482748
ACTR1B	6.54313309188918
TROVE2	6.99202777153676
C12orf35	9.49075162009445
EEF1E1	5.56732087142015
PLEKHM1	4.90960930236534
MSX1	4.44462757878158
FNDC3A	5.99651452019654
ESF1	7.60892830614447
HSPC171	7.22463146947423
MRPL2	4.71974475786053
MICB	4.90454495608113
CELP	3.2264364481681
ST8SIA3	2.97939876547024
C10orf116	7.50966979334786
MYL7	3.30658185810482
NCR1	3.2850973804836
CD52	5.46982996223823
KHDRBS3	6.4572360756244
SLC30A10	2.99725909021699
PMS2L5	6.2876570094292
UBE2E1	10.0804836438130
AP4S1	3.65291650917457
TPK1	3.55709787882166
MICAL2	5.89338189859232
UBA52	11.1819720514022
GEMIN7	3.41889528211761
PPIF	6.61192949948684
RIPK1	3.79697888774995
COL14A1	3.89517447192357
HSPC159	4.45674493839805
CPNE3	7.57260656009156
ATP8A1	3.15692063010028
ALOX12P2	4.10541669045615
CSAD	6.57756562969634
MTHFS	5.53947501741154
RECK	4.87233689688434
CXCL9	5.29237654332139
ABAT	4.46476596479608
VPREB3	3.72898793551349
EGFL6	7.6658422536878
C1orf14	3.22688767086155
RAB3IL1	4.57293008811301
FGF18	4.39171178570921
LHX6	3.93611121935071
SLC20A2	4.28424094809917
JARID2	5.0516409355527
CRBN	6.89963387808876
SPINT1	7.44177059567618
PIN1L	3.43048828373437
ABCF3	4.96725396822217
NCBP1	4.01143611523342
SSX1	3.12167863499211
CELSR1	3.77973037451303
SLC9A1	5.11256613514165
CHRND	3.55826993727826
ELSPBP1	3.78086581989931
SRPRB	8.13089635351643
FOXF1	3.0315053525111
LTF	3.56816848259747
TPO	3.09727843643017
KIAA1467	3.77585116900045
DNAJB9	6.09977413645127
PAFAH1B2	4.13363956358526
MRPS27	7.51084648714567
DKFZp547H025	2.99249237479738
TNN	3.2534767548826
UBAP2L	6.5198274661341
WBP2	5.75715405729763
AGRP	3.5302323597043
PRPF18	5.47298168305594
GTDC1	4.3295850452025
TMEM131	8.14243383724812
RCE1	4.37761182052875
CD81	10.9406964180664
TIMM8B	9.22414125983842
MYH7	3.15133774554772
CYP2W1	3.21367012426093
SCRN3	3.22489755558393
SH2B3	5.25575358131348
KIF1C	4.89917563785778
TMCO1	7.67639982409462
NEUROG2	3.23387899186328
SUHW2	3.95680099276163
PAPSS1	8.83714648487294
CABP2	3.4004948603158
H1FX	7.00568330851324
ELF2	6.04403101308032
HOXA4	4.51995304852824
KCNK13	3.05774025640115
SEMA3D	2.9997458732528
AP3D1	6.30753700568519
GLYAT	3.30797273546603
OGFR	4.23525537490744
MC5R	3.00075411877763
FLJ30092	6.52086046719885
TGFA	3.62218937108326
C8orf17	2.90207678198077
DDX54	4.88013119984297
NPAL3	3.76200705869498
NXF3	3.10447478326838
MMP17	3.17435138181251
KIF15	5.37925606311332
MYL5	4.31714635358312
PRLR	3.23504526031012
AP3S1	9.37321869818019
CHIA	3.30463889097195
FGFR1OP	4.27723943377355
MED28	7.84894742810904
PTPRA	5.80814798630147
CEACAM7	3.07664061766068
GOLIM4	4.96188239788156
PADI2	4.22796753351409
ADSL	8.07817491883262
HSF1	5.27542973882687
LAS1L	6.20633117257642
DR1	6.62097262898807
BAP1	5.45579150462625
C14orf140	3.69327977913571
SLC17A2	3.74431690857159
HOXA9	3.29069569976036
TMEM161A	6.88269267279057
TMEM144	3.15275939525928
HIF1AN	4.61181369955377
METTL7A	6.72945032764902
NCKIPSD	5.36863394263345
ITM2A	4.78445652791728
POLR2H	8.04371920582585
ABCG5	3.2275354504194
PCDHA3	3.06759831614087
DSG3	3.39731727682392
ZNF180	7.90078178991798
BUB1B	6.62081147484039
JMJD1C	7.67037066297068
NFKBIB	4.39590395877282
DKK1	3.97649088067453
CAPN5	3.98224578253953
ZNF205	4.33472078962043
COX7A1	5.9597403952742
OLFML2B	5.8994843436541
MAGEA1	3.03302031163857
PA2G4	6.696770396613
NEDD8	8.26128247315987
MRPS2	6.62195370394633
ABHD11	7.768778473476
NOTCH4	4.11748140696444
CADM1	7.40868619360503
PAIP2B	4.47480731831894
MAT1A	3.6471212084123
THUMPD2	5.4573272684176
CALM3	6.55233829596226
KCNC4	3.61030035648151
TSPAN1	5.60546968388797
NMI	8.21205756426754
ACIN1	5.04889990062683
RGS9	3.09556764967526
XKR8	6.21136164962145
RPL23	7.34819526834675
B4GALT7	5.06678015906527
CNKSR1	5.46412142804005
MPDZ	6.29260135973858
SDHC	8.76782408186465
ATF6	6.23056186207078
OR1F1	4.00149564550749
GBF1	4.74586878090488
ITIH1	3.36709142408850
ZC3H11A	7.8301932210372
RNASEH2A	6.8639613598431
CCR10	3.0945546995792
EIF2AK1	7.25461576140969
B4GALT3	6.31396468611507
TMEM112	3.98437099692073
MAP1B	6.50936825072372
NVL	6.73535986199242
PKM2	8.98556028944875
GGNBP2	6.92862707337538
ARC	3.71492202067473
NUP54	8.11459083764855
PPFIBP2	5.01049447125671
GPR175	4.86818766483989
VCAM1	8.61460561184387
STAT2	3.76096495842091
SEPT8	5.84646340155286
PTAFR	4.05825008274481
ALG3	6.35947907039068
REL	3.98425894244064
GNA14	3.41617256809514
CR2	5.4914254764482
RNF40	5.87622961471501
EWSR1	5.41580854939559
CSN1S1	3.32008009330766
PLEKHH3	2.87026565417533
IFT81	5.72964242009161
PDCD11	5.35480491688858
PCDHB1	3.34475304474587
TM7SF3	5.44205064943615
OR10H3	3.32271157265246
ABP1	3.64500342189824
GLT25D2	3.2344055228259
CHRD	3.19646090126375
PEX10	4.5446580344591
C19orf57	3.74791125051281
KLC1	6.10708071543907
GALE	5.29958660571325
NT5C2	7.85521751853864
TBC1D10B	5.98708650285717
EFCAB2	4.55546620865485
NCALD	5.69628775034912
AKAP13	5.56744552063833
FLG	2.86688328598543
IFNA1	2.94006603571975
ACCN1	3.8773875863844
ZNF337	5.95197644886103
ARMET	8.74193876535538
ALS2CL	4.81714908319451
REEP4	6.77518998616656
MTSS1	4.2542080259983
ACN9	7.03481390416898
ADH1B	3.12580426559903
DLD	8.15386509977853
CDK5	5.37621960318758
PPFIA1	4.82663130327307
DNAJB12	5.19869666979115
MLANA	3.09945793529834
HMMR	6.26820815889818
CUL2	7.79199420336083
DENND4C	6.27707494530891
KIAA0319	3.37822618319433
RPS7	11.6627889641607
JAK3	3.1571398136263
C6orf106	4.69112050385151
HEY2	3.92756241887751
GCG	2.71345909696007
FCER2	3.075509507374
CAMKV	3.34863847568034
ARHGDIA	5.40922789546562
ARFGEF1	5.78089765036066
CXCL5	2.90375508859509
AP1M2	7.29990614050563
GCAT	4.53217338220136
TRAPPC4	6.89909743665678
LL22NC03-75B3.6	3.68116183075175
SPRR3	3.32278720195259
LAPTM5	7.9470859420993
CETN2	8.50129855141327
NOLC1	6.47345010705268
IARS2	8.86802381034707
HSPC111	6.07629451017949
C16orf61	7.9987792667774
RHOBTB3	5.63803823011635
RGS10	6.17961468261137
PHLPP	4.24957268436866
CAB39L	3.85796296648877
CHERP	5.63527207518483
FSTL3	4.44883430853363
QSOX1	6.220918366882
PEX11A	4.23955715950247
FCN3	3.57286800133433
NPTX1	3.7512805847449
PTPN3	4.55648921534805
C11orf51	6.09229179295983
ZBED2	6.2199320044816
NPY2R	2.76336870937376
SCAMP2	6.53400715795775
SYT17	6.47846648550381
PLD3	6.25494036788895
ART3	2.85340055868703
SGSM2	5.34383740657833
OR1A2	3.17956077480019
SLC5A1	3.64850910566212
MLNR	2.87014315363767
EPHB6	4.36424929581058
POFUT1	4.25093837447685
C6orf25	3.2393266908218
STAC	5.11161408209153
CXXC4	4.09548330456862
TJP2	8.35168779290058
JARID1C	5.33983152206264
LILRA3	2.85720461076530
KRT10	9.12778435837714
SERINC1	8.48401044464771
CCT5	9.81480774425236
ARF3	7.57524804698822
RAB27A	6.00425356163017
SLC9A8	4.03646206905065
PEX19	6.68009313353294
CNP	7.080073867839
EDN2	3.24674436710229
PSMD7	7.4171444243472
UQCR	9.14847984060184
CCDC121	4.24167990573846
SSX2IP	5.15035159664953
PPP1R3C	5.53865666753761
TM2D1	6.59952709559113
LRP4	3.6482158090483
TTC17	6.59349667108414
C4BPB	3.43706321148684
POMT2	4.69016266559743
ARL15	3.24139667504283
ZNF253	4.41335276282141
CHRNA9	3.71259784161368
SOX11	5.27198855568354
HIVEP3	4.17152393590451
SEP15	10.3968928259167
MRPL16	7.00575731101478
PKD2L1	3.70915124625529
RHBDD3	3.37116378348124
BMPR1B	3.19318001678162
PDE8B	4.30720317210177
ABLIM3	3.45977891924663
CENPC1	5.47872469647408
C2orf42	5.77743061199443
LTC4S	4.66566380932324
PSMC3	7.50624934065162
SMARCA2	5.31885638147479
FUT5	3.57106111205652
P4HB	8.62723495592064
ADH6	3.34243457722545
CST2	3.09853381346380
PLAC4	3.95972739677288
BRF2	5.06505877483525
RAMP2	4.18714256837078
BCL11A	6.10592161290296
F11R	7.64249432515181
CLUAP1	4.66230654909924
ZNF330	6.11099983922034
PSMB1	9.36678096182947
VIPR1	3.73201812284216
TXN	7.82923418838492
ACTA2	10.5689127629684
KIAA0947	7.79982418014911
REM1	4.54878675652176
FANCE	4.41521437259255
PLAC8	3.76519786383680
BECN1	6.31235397380828
GMPS	8.91815807823509
LGALS8	5.85771471769046
ANKRD1	3.11958360527788
DDR1	9.24371470910186
ATP6V1D	7.91030382712997
PTGS1	8.47360790728254
ALDOB	3.37388351020746
DCC	3.1578723945451
SPAG7	6.68180652890666
HOXD9	3.56044187848158
LOC440295	6.67431081973604
SYNPO	5.38067851115127
C6orf47	4.89913718331578
UBE3C	6.30237731432153
TRIT1	5.21911385433692
HOXC6	5.31988597292427
LRP2BP	3.64356678962124
PDSS2	4.69358053961286
MYST2	7.03494551779732
GABARAPL3	3.17095011237788
