Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_D03_491148
Composite Element REF	Signal
PRKAB2	4.0741352547717
AFF4	3.54859358193026
HSPB2	4.07967845953137
ZNF76	5.18251711004921
RAF1	6.93149399809703
SUB1	9.30476239588237
MRPS33	8.75677109994346
ZIC1	3.27290666576672
KLRK1	3.50932717032818
LYST	4.55326144261535
UBE2M	6.24508072906646
RAG1AP1	6.85366439768313
ZNF281	6.39568487376413
P2RX5	3.70725443116865
NCR3	3.40363009791316
ST8SIA1	3.4535769729981
HLA-DPA1	8.30622165431133
FKBPL	5.33316599879712
ANKRD46	7.68362700644211
CD248	5.70411081538760
SNX4	7.79095038775823
CCR2	3.63729041137141
ZYX	7.1232949667255
SMOX	4.08108695273391
ZSCAN5	4.50469292937701
RIMS3	4.42214370555409
NACAP1	8.96280441804972
DRD2	3.75476224239823
COPS2	8.77832302104807
CEACAM4	3.73825908039645
KRT76	3.60453547090500
SOX3	3.38638905574164
GATAD1	6.77624174838649
AVIL	3.46563004720324
LMOD1	4.39109645185525
FCER1A	3.36370594060821
TMEM112B	5.15346095865965
HIGD1A	9.51699133656018
CALR	7.66654432530331
ADRA1B	3.98002231135591
SNRPD1	7.16047528076828
LTB	5.49758411481222
NCAPG2	7.03682943216226
NEU3	3.21826522955765
KCNMB1	3.50934275685126
DES	3.74176043932217
BZW1	8.8584284127391
ITGAV	8.992361412282
ZNF221	3.20214370710701
LENG4	5.87306602677578
C20orf3	9.26323968118677
GDAP1	3.38951108305613
PIP5K1A	4.85130726873219
PCNA	9.13440297445825
C1orf34	6.37474606128078
BEST1	3.33051688288989
RBBP4	9.24459582319021
MMACHC	5.45347185292735
REV3L	6.31592346556794
PHKA1	4.28902556406725
PRKAR1A	8.2709502793346
AVPI1	5.03244179443314
HSD3B1	4.26072762246113
ATG5	6.97276756200601
SARM1	4.30472508096997
RAD52	3.85517236009982
RGS7	3.12912167836986
CD207	3.16944031114097
HMP19	3.12454274707579
TMEPAI	5.54151189206142
ARL17	3.60928550524887
MYCT1	3.22616226513285
GM2A	4.99419950484899
SCGN	3.67738490735362
ETV4	3.84453194204554
MPP1	4.89904828208141
CD2AP	8.15593103621706
CCL20	4.4537491423739
CCDC86	6.49941758861389
ZFP30	4.74798682686124
MYH10	8.73941217307719
CTBP1	7.71513460033865
MAK10	6.83737009629754
OR10J1	3.62502430294077
TMEM9B	8.29845376195731
DNAJA1	9.95263292910627
LOR	3.69068359366982
MAP6D1	4.22434855198558
LRRC50	3.98591557490647
PRKX	4.48239894396007
ARMC7	4.63538246454893
KIF5A	3.30340660474622
ARG1	3.12508123503879
PCTK1	5.68628603718579
NSL1	5.49782492082049
ASCC2	4.9021746992648
KIF2C	6.3988220914753
PSENEN	7.98925268645403
FCRL2	2.92772082457092
RAB11FIP3	5.25054694616445
NPR3	3.51770158255143
CENTD3	4.50484431916475
KBTBD11	3.13851961458545
HBD	3.18173992971383
PCK1	8.84617853508283
IRAK3	3.47433450694009
OLAH	3.93238769735421
CNNM4	5.77363454492289
MYO5A	3.94621924529603
CYB561D2	5.98784670647979
MEGF8	3.97810162456873
SIPA1L3	5.33386575969083
ADAM10	3.93209821167642
ALPPL2	3.24951264820848
OBFC2B	5.06358582733406
GALC	5.0480526029514
LIPA	9.051669310235
NAP1L4	7.23761275485816
MRPS22	8.69870763372672
GNG4	4.6701375490586
TBKBP1	4.06613699570885
PSG5	3.80606142593614
CAMLG	8.49617074676864
RSAD1	5.79007580341374
SLC6A13	3.68791971768535
AGPAT4	5.21862353956751
ZNF167	4.78808035203784
FAM53C	6.88806381987305
VWF	7.24132160304048
VTN	3.01186278463130
BAD	5.22626621089342
TPM1	8.2232777620029
PYHIN1	3.61061666829926
PDS5B	5.43516663764342
CIDEC	4.55280099828459
CRIM1	5.40874332670982
DHTKD1	5.21570154620501
SH3GLB2	4.33104936490162
SMPDL3A	4.26985177422236
SFRS2IP	8.04345505953385
FLNB	6.15964317593387
NOC2L	4.40630026013128
NRG2	3.33762748198142
C14orf162	3.28055132348702
HMG4L	4.75305766980882
IL15	3.69407652979944
GABARAPL1	5.29750447430147
SPTBN5	3.62752920897226
C1orf77	6.39818655422568
LAT2	3.7770940474057
WDR78	4.43772070988616
SLCO1A2	3.37060014713376
LIG4	3.84832589096247
GSDMDC1	5.09207592377813
METT10D	3.62766601675829
ECSIT	5.92798588012767
BMP4	4.18479712000486
VSIG4	6.43228178939528
DIRAS2	5.63634671129772
SLC12A9	4.44903690300949
MC1R	3.20318921122241
TXNL1	10.3192863631605
GALNT7	7.38303370502219
ISG20L2	6.6372698450249
OBSCN	4.07172355818059
GBA	5.48778325064532
C6orf64	4.78742544888308
ESD	8.20367494244022
PNRC1	7.67841187475349
PPIA	13.0464999008496
VDAC1	7.76601646015371
CLDN17	3.82880976950013
TRIB1	7.92981174021193
MED6	4.63733342283652
TXNDC5	8.5337107788236
CD46	7.36421669492422
ICOSLG	4.03361153471717
RGR	3.49691568886175
DSG1	3.40294334675296
CCK	3.47029767255325
C17orf48	5.14513888769109
C1orf69	3.62273073449311
DEF6	3.67451459793164
SIT1	4.35594262486678
UTP14A	5.05522301362504
RPH3AL	3.98101829185524
NXF1	7.72373811424654
C20orf46	3.55799917832519
NHEJ1	5.51776548874447
SLC24A2	3.93934820805944
TUBB3	5.23922630451949
SEC22B	6.78930040442832
S100A6	8.19624896239558
CDKL2	3.29748404362253
TINF2	5.13690274144971
SLC7A10	3.38898333388854
SPRR1A	3.15252267984545
CYP4A11	3.0977410539418
SCEL	3.14827345924803
TES	8.16772178917564
CCDC70	3.08493373522372
SH3TC1	3.80953460431955
RAB36	3.7698863588634
GRIA3	3.41274375002544
CRYGB	3.21677560423918
BHLHB9	4.32047734558158
CRISP2	3.24929230132331
ILF3	7.75204410913994
NTRK3	3.31678284083544
B3GNT1	5.73717894006728
ZNF444	5.32703312814971
LARP6	5.42782842118123
FMO1	4.39535997585459
POLR3C	5.7350186068541
FBN1	7.12090007704276
SGCG	4.00770570509374
JOSD1	6.94188715522214
BEX4	6.81806555347851
INHBB	6.86999523590054
TBL2	7.90886626305357
HYDIN	3.38281555847507
RPS6KB2	4.58527467278351
ADRM1	8.43785136105065
DDEF1	4.98904951469818
PEX6	4.63643046585823
BAT3	8.8588208799239
TXLNA	7.36872118811272
RAB31	8.41428031897756
SCGB2A1	10.4690138687261
TMEM187	4.92818165729378
AIP	5.12467809775874
LGALS14	3.06775864287638
SLC6A14	2.8441188024384
DDX4	2.96025705716768
CTNNA3	3.39948525153827
PRRC1	7.08250592911267
AP3B2	3.23413065698868
TRGV7	3.28135801503581
LAMA5	7.75211548695276
PMS2L11	4.83500449013432
TMEM184B	7.57071910105024
AKAP4	3.22185082002733
ZNF292	6.51754096369995
C21orf45	7.4823449007993
ARNTL	5.33204624873761
CTCF	7.54446666459147
CCL2	5.97771279621265
SNTB2	4.47568903170583
KPNA1	6.97692800953864
KIAA0746	6.62562736191455
KRT81	4.27790358338966
ALDH3B2	5.19361499196088
TMEM41B	7.10152466852443
M6PR	8.15889285430871
S100A11	8.7509265195986
LAMC1	8.6910838600439
CCND3	7.2566495447422
COASY	6.7262346890647
EFHC2	3.73387523244775
DOT1L	3.24052685147758
CLTC	10.8398037070606
CLASP2	5.25842758303798
SRP9	10.8533183132915
EIF2AK3	6.84178017459268
GPR88	3.20385354047235
COL13A1	4.60454067395952
SMYD2	8.4332399282934
TMPRSS2	3.39282731854855
PBX3	5.84691975938569
SIGLEC6	3.34012487716362
PVRL2	5.78589551941366
ALKBH4	3.84326226011796
ZNF629	5.14520280605958
NXT1	7.6929205498302
CCDC93	4.80318377303299
TROAP	5.55310520341246
KCNA10	3.52215514021198
FLJ10154	8.62285493120614
ANGPT1	4.51379565336389
MED23	7.07053110014677
RAN	10.5294318648442
LMTK2	3.08105346025480
SEMA6A	3.56226327309951
UFC1	9.31701990074539
UBE1DC1	6.9435659512096
GMEB2	6.94853156801022
EEF1A1	12.9281427028281
PSMD14	9.75295898892772
FLJ10213	4.53398518403962
CHAC1	4.89660883168682
PDCD2	6.03697343444082
MAST1	3.43984914151437
EPHA1	3.98191841447345
HMGA2	4.14442859672324
EIF4G1	8.08155739111902
ING2	4.9364633456907
C1orf109	7.0065334233657
INTS3	5.53179157247553
TRPM4	3.56400524453794
LTB4R	3.46061512417166
ISYNA1	8.3516937230802
UBE2D1	5.5605443842413
LSM7	7.62172347507168
IDH3A	5.02476853380028
FLJ21511	2.98927399833619
CREB5	3.87522073643303
LRRC47	8.9321445404991
ANGPT2	3.73114239200618
RANBP3	5.25226956317317
DYRK1B	3.56513764870184
HLA-DRB6	3.9997852636801
ATP6V0A4	3.29855542432336
COPS7B	5.23376477025455
TMSB4Y	4.02178805681177
RBKS	6.8632747887331
ITGA4	3.27233006747247
RIN1	3.49199189876076
DNAJC6	3.35197780403969
SEC23A	5.84390936166137
PHLDB1	4.85963601304142
CLOCK	6.65355263129672
LOC26010	6.26681627328525
MLX	5.35162255931592
TPD52	7.24451423964866
PSMA4	9.28248540991316
C1orf149	8.96832595678475
C14orf135	4.70978923823206
KIFC3	3.9149481187995
ROCK1	6.66944100899369
NCAPH	6.67681687493152
TAGLN	10.0213238129004
PTPRK	8.71123361639933
CCDC19	4.40003107022423
ZNF45	5.03279034478415
ZNF329	4.84558174020713
TK1	5.51988312195366
TAX1BP1	9.91282146642598
ZDHHC18	4.71414100084236
C10orf88	4.79839506602222
TMBIM4	7.60422540284423
KLF1	2.93538755375213
NMUR1	2.88881718357898
KIR2DS4	3.3068489627644
SAP30L	5.32578250728774
KDR	5.02084924868197
KCNK2	3.23150919914824
VEZF1	7.5237652102769
GIT1	5.4211502948567
RLN2	3.70330448422962
ST3GAL2	4.41762012850024
DNM3	4.54166761955255
C7orf10	5.76620354313252
MMP28	3.23199705849052
ZNF394	6.04007680091905
HPD	3.15027767803758
MOXD1	4.93549528595248
PDGFRL	6.74024686608363
ODF2	4.08420452442427
TREX2	2.78559364877552
MFAP4	4.91414987350097
SMCR7L	5.92693576835522
EPB41	3.13684909079795
GZMH	3.47826069826113
CNNM1	3.14188635715503
PHF17	5.81161419138873
CBLN1	3.16548760539872
NUP98	6.00196888913591
PRKRIR	8.06630405522794
RMI1	7.4591566703544
MED4	5.71697955266037
TRABD	3.92434814650042
C11orf21	3.52779804936189
SHCBP1	5.03970909268762
ECM2	6.44011689212273
PTPRS	4.14241498357429
COTL1	5.42879399299223
ANKRD57	5.67953679729608
CLDN15	4.83519536981523
ZNF659	2.87725248763691
TNC	7.13416604843581
GUCA2B	3.09503445415853
DOCK9	3.93022434335448
ITGB1BP1	6.98949948648415
DLG2	2.98809660835263
BRAP	4.86038788202938
C13orf7	5.21025723953874
ZC3H7B	3.92352552782574
PPP1R12B	4.36544286272194
SOCS7	3.67882759241099
MARCKS	8.05993671003266
SACS	5.51117113156231
TTLL12	5.3760731780738
SH2D3A	4.48002036073451
RFC2	5.95476154545356
PPARA	3.1752682645886
DVL3	7.22994388950979
ADFP	8.55393156724134
KRIT1	5.55738271432637
SERTAD3	5.49586112487409
LEFTY2	4.60689900499177
MN1	4.07992108710561
PTPRD	3.73811917082804
RORA	3.6124920491041
PIAS2	5.39743636184413
MOSPD3	5.82076552011964
FBXL15	4.38129487053799
MYH15	3.13698032020489
LY6G6D	3.02809896269521
CRX	3.12567438013734
SLC22A17	3.82488126547855
TBC1D13	5.6301501208647
PLK2	4.82689504146705
EIF1B	9.08201792750019
PRIM1	5.85265494320418
ATP1A2	3.11758825413490
CRYAA	3.16072284936011
PLEK2	4.67484946012654
BACE1	7.77861589013826
FAM12A	3.12945675809815
TG	3.26338870391417
AGTRL1	5.15473375905295
OPTN	6.95791061093193
MAPKAPK5	4.44581949826433
DGKG	3.73085008721817
RBP4	3.66806153132018
ZNF428	4.54791697300096
TFB2M	7.852656562248
METTL9	9.75064545365265
ATP5O	10.5393169229229
SP100	5.43157373390034
CPSF1	6.07989635430451
LIME1	3.94043117842438
S100A4	6.37779779806305
BTC	3.38221739868189
MAP2K5	4.24921112763915
NUP188	4.45601005030127
SDPR	3.39987270369398
RPS20	10.8894571732177
LAMB1	6.77411110840399
IGF2	9.8844695028042
ATAD2	6.59660391979362
ADM2	3.74777831665174
NPEPPS	7.2381616925614
DMN	3.45805547654425
EPN3	4.41895805830947
CD80	3.96995725153616
GPR77	3.10387205587291
CLIC3	4.05936030570696
HOMER2	5.00690078373713
KLF8	4.67851621835904
DNMT1	7.53119962714014
HTR1B	3.72764390591630
EPB41L2	6.72052285510623
JMJD6	4.3460957151426
CTSL1	7.3801269057753
BRIP1	3.51112841301388
SMARCD2	5.96664027862855
WIPF2	6.883618601483
GPR27	3.55298048120694
ELAVL4	3.53415431519409
CDH9	3.48235093305202
PPM1B	8.20724404975526
SUV39H1	4.64089549256276
SLC7A5	4.90454284299291
GZMA	3.99808843685926
DLG7	6.58538849617526
AAMP	7.26867677151726
T	3.25020544374407
NFIB	6.51429159255488
MBD6	3.54278026286269
TUSC4	4.87846988569548
CAPRIN1	8.19232848764132
ETFDH	4.14082555909606
SLC15A1	3.66501608550354
KLK13	3.63879030059392
GSPT2	5.92481141650516
TRIM13	5.9927643757753
NAT9	5.2621136322517
MB	3.90499873897511
C15orf5	3.30293199276191
LIFR	3.28303435995141
DMBT1	3.63947606979247
KCNAB2	3.06201582469563
EIF4A1	10.7699701723987
MXI1	8.11042293245255
SPTLC2	5.91365185276551
TTC28	6.11205891848188
TSEN2	4.96890738681622
MAGI2	4.31079096093273
NLRP2	7.16068253965708
EXPH5	5.47424772550976
NELL1	3.72046607540636
MAP3K2	3.99721067037782
SEPX1	7.16853608913176
TSPO	7.03357507344812
ADORA1	3.77875383183767
CLINT1	7.23337509098484
SYMPK	3.58453087436191
LEPROTL1	6.52132810207314
C2orf54	3.52143785805419
SEMA6C	3.89680928260439
POLE2	4.97201900831166
IL2	2.97618003836219
TBPL1	7.7197423559984
STX12	7.09369125483593
MRPL39	7.67713775845104
PLCL1	3.48408262354018
CASC5	2.62752586931975
IFIT5	6.34942162416601
DDIT3	5.5440331291611
FAM46A	7.34153144612012
CYLC1	3.36159311652327
HPCAL1	6.8209389194507
HOMER1	6.32280590240453
CDH1	6.39393374359238
CCDC101	5.22240740831818
ITPA	8.1817599442895
D15Wsu75e	4.87416330035212
EDA	3.76467654052739
CREG1	8.89916411082447
SAP18	7.15983900848852
IFIT1	9.33370323578383
CHRNA4	3.46301802986361
CALML3	3.09795896965110
HSPA5	10.6625949310087
JUNB	7.21523347757546
SERPINB6	6.78030356619124
NSUN5B	7.19190878284273
RAB40A	3.36927117934741
SCN2A	3.30659423416599
ALDH8A1	3.76902696404163
ZKSCAN5	4.67500048900244
WNT7A	3.98933957804742
PRRG2	3.85425510023137
RALA	8.4307128650476
H6PD	4.01559489481732
CAD	8.41203599061193
SAP30	4.19349212325941
DOCK10	3.41422417908943
XPA	5.75203941176374
FAIM2	3.45647988036052
PRB1	3.10120853018958
SPDEF	4.92812390308089
ETHE1	7.2142965880022
GNPTAB	5.53801470623015
IRF5	4.48360312570207
ABCC10	6.7012309388363
ACAT2	6.20694980457975
INSL4	3.42801136070712
GNMT	3.1241049000294
PFDN6	5.63561694471912
RPA1	8.66774327773095
ACTR1B	8.16551551380861
TROVE2	6.38510998474645
C12orf35	10.2572707188773
EEF1E1	5.79949309642687
PLEKHM1	4.73025337781706
MSX1	5.16381902055661
FNDC3A	5.5219023113986
ESF1	7.45022594194868
HSPC171	5.93593224727292
MRPL2	6.79753487922761
MICB	4.53594916131990
CELP	3.0337284733998
ST8SIA3	3.15807016308233
C10orf116	4.75286560835211
MYL7	2.92161923901414
NCR1	3.41844856607841
CD52	5.00710137162972
KHDRBS3	5.85939601470155
SLC30A10	3.10920656314126
PMS2L5	6.20216897192776
UBE2E1	10.0539946341236
AP4S1	3.78163986169581
TPK1	5.33318224441358
MICAL2	6.81973628117257
UBA52	11.7768616977742
GEMIN7	3.4590351910707
PPIF	7.0583107014362
RIPK1	4.89042339841013
COL14A1	4.37732824137465
HSPC159	4.50371342089850
CPNE3	8.60789815748971
ATP8A1	2.96656952257233
ALOX12P2	4.07985258271601
CSAD	5.6442058362861
MTHFS	5.47329551049864
RECK	4.14766717906939
CXCL9	6.04309939517742
ABAT	6.40595983187344
VPREB3	3.54719285111604
EGFL6	7.4714921473508
C1orf14	3.22588273591938
RAB3IL1	4.70352638639756
FGF18	4.66711316670727
LHX6	4.80173292534505
SLC20A2	4.67508472220618
JARID2	6.77443157871517
CRBN	5.34214793233806
SPINT1	7.04673635096389
PIN1L	3.39918963848392
ABCF3	5.99097481457311
NCBP1	4.77623712914023
SSX1	3.02896311402694
CELSR1	4.11067223162788
SLC9A1	5.658131707841
CHRND	3.36446145079515
ELSPBP1	4.298375307834
SRPRB	9.60572557665392
FOXF1	3.61191205694283
LTF	4.53192944004160
TPO	3.23909327097997
KIAA1467	4.25288194517967
DNAJB9	5.8730211418792
PAFAH1B2	4.53896375110322
MRPS27	8.39467686329963
DKFZp547H025	2.98214165968959
TNN	3.27822781454786
UBAP2L	6.20693982153897
WBP2	5.17453593264481
AGRP	3.55533068921271
PRPF18	4.6922688793731
GTDC1	4.4757511160852
TMEM131	8.80020684237016
RCE1	4.26197853335256
CD81	10.7965413069905
TIMM8B	10.0340412713882
MYH7	3.20707570416486
CYP2W1	3.55831023139795
SCRN3	3.16869093778258
SH2B3	5.63029612459095
KIF1C	5.17058388847878
TMCO1	6.79209889101801
NEUROG2	3.27679985711875
SUHW2	3.55364968178348
PAPSS1	8.76459221641927
CABP2	3.29468524642111
H1FX	7.78554366343726
ELF2	5.09264747103777
HOXA4	6.0185277372299
KCNK13	3.01142690146756
SEMA3D	2.89207490454159
AP3D1	7.18057071803041
GLYAT	3.24238766661311
OGFR	4.49419468413295
MC5R	3.42213677446432
FLJ30092	6.792486784933
TGFA	3.68772006653092
C8orf17	3.0002995626749
DDX54	4.86418841216625
NPAL3	4.10482795058544
NXF3	3.00357641417618
MMP17	3.0513710992838
KIF15	5.59082846748109
MYL5	3.57126646494739
PRLR	3.22289511274292
AP3S1	9.58429987140062
CHIA	3.68035791373005
FGFR1OP	5.23015606793674
MED28	6.6779657234162
PTPRA	6.30810345652435
CEACAM7	3.25404002509784
GOLIM4	4.76095663644479
PADI2	5.23389800354511
ADSL	8.3892402073121
HSF1	5.20499688015414
LAS1L	5.74155442166004
DR1	6.03567924513609
BAP1	5.8112189593604
C14orf140	3.74668375834640
SLC17A2	3.92393748499811
HOXA9	4.22272327801573
TMEM161A	6.96942648595417
TMEM144	3.10287997552974
HIF1AN	4.86268776846912
METTL7A	7.27373627814996
NCKIPSD	5.47993996300053
ITM2A	5.4227902041301
POLR2H	8.6560854783623
ABCG5	3.68495146460842
PCDHA3	2.94771237357878
DSG3	3.31836296470672
ZNF180	4.71090562364349
BUB1B	7.30736259352849
JMJD1C	6.90584290973489
NFKBIB	4.6009168430665
DKK1	3.29050588112267
CAPN5	4.35879108975003
ZNF205	4.06565443495725
COX7A1	4.72587899810823
OLFML2B	6.13969420070288
MAGEA1	3.04992646781805
PA2G4	6.81723761355152
NEDD8	7.84454084915521
MRPS2	7.1052329948662
ABHD11	8.1118833876241
NOTCH4	4.01091834684585
CADM1	7.88179218980365
PAIP2B	4.60159206058073
MAT1A	3.41623236974857
THUMPD2	5.27709793792156
CALM3	7.04980501966044
KCNC4	3.55261996872289
TSPAN1	3.85998854483527
NMI	8.12857132463668
ACIN1	6.10409352785325
RGS9	3.10735709479432
XKR8	6.9116723105448
RPL23	7.89791883340381
B4GALT7	5.04244976014781
CNKSR1	4.17313299792855
MPDZ	5.72960580833217
SDHC	8.23673247272668
ATF6	6.29729161721178
OR1F1	3.73550551399236
GBF1	4.58400664853474
ITIH1	3.17081338132995
ZC3H11A	7.78918307336502
RNASEH2A	7.8970387970322
CCR10	3.02566137615598
EIF2AK1	8.21271233227715
B4GALT3	6.96407473874451
TMEM112	3.64796372162796
MAP1B	7.32720312229169
NVL	6.24235059304033
PKM2	9.51525588558098
GGNBP2	7.70343598201895
ARC	3.13713640352757
NUP54	8.48456442043031
PPFIBP2	5.67041388811442
GPR175	4.54717966905908
VCAM1	7.33364973944338
STAT2	3.59771069219927
SEPT8	6.29359400868853
PTAFR	3.93319240024802
ALG3	6.90700524615335
REL	4.43308898719919
GNA14	3.56323666177123
CR2	3.06720981504361
RNF40	5.32578840769378
EWSR1	5.74490423882424
CSN1S1	3.31768558640557
PLEKHH3	2.95274746700982
IFT81	5.78327823899288
PDCD11	5.51745782410721
PCDHB1	3.5793802796884
TM7SF3	4.97489496164990
OR10H3	3.46350940631809
ABP1	4.95077399384331
GLT25D2	4.53331487812726
CHRD	3.21595492127134
PEX10	4.19282827082985
C19orf57	3.76904573535128
KLC1	5.84636277684098
GALE	5.52731532398756
NT5C2	7.52861888425536
TBC1D10B	5.11440925977758
EFCAB2	4.18590001917258
NCALD	6.77599811317489
AKAP13	5.76530370458052
FLG	2.99508876864483
IFNA1	2.85952454958351
ACCN1	3.71576010898929
ZNF337	6.32453588286839
ARMET	8.17358168292341
ALS2CL	4.67534913081191
REEP4	6.80805565486236
MTSS1	3.90615221128533
ACN9	6.17120199967682
ADH1B	5.39719413362021
DLD	8.9132784983171
CDK5	6.49342426891355
PPFIA1	4.92528966168271
DNAJB12	5.03933995186234
MLANA	3.20100019776484
HMMR	6.78070545576172
CUL2	6.87823683647357
DENND4C	5.42297096144921
KIAA0319	3.53669542665355
RPS7	12.3778128870037
JAK3	3.21752319762233
C6orf106	4.9727891188057
HEY2	5.9081440108704
GCG	2.90872748456529
FCER2	3.03816329189259
CAMKV	3.37370207134651
ARHGDIA	5.23922193340424
ARFGEF1	6.8390900617765
CXCL5	2.93558502666857
AP1M2	7.46724395643074
GCAT	5.78110913493109
TRAPPC4	8.14694244401467
LL22NC03-75B3.6	3.41126451607333
SPRR3	3.3587571582244
LAPTM5	8.03198786338202
CETN2	9.18771331071664
NOLC1	6.27398250863128
IARS2	8.58403521629332
HSPC111	6.57821949381459
C16orf61	7.90788316725741
RHOBTB3	5.49340130158731
RGS10	6.77007072204451
PHLPP	4.4297438529726
CAB39L	3.91472097999015
CHERP	6.00477389845633
FSTL3	4.28593482577409
QSOX1	5.49284545410289
PEX11A	4.29745143789861
FCN3	3.3811443378024
NPTX1	4.14695704479985
PTPN3	5.66420333551557
C11orf51	6.70570166978408
ZBED2	4.6274902458786
NPY2R	2.80912977186184
SCAMP2	6.76432493817935
SYT17	7.24412367801178
PLD3	5.6110921320021
ART3	2.91255881765217
SGSM2	6.14948680633489
OR1A2	3.15381856902052
SLC5A1	3.32500769786551
MLNR	3.04870637146717
EPHB6	6.09081620420494
POFUT1	4.43383627773936
C6orf25	3.09292114634878
STAC	4.98994940456166
CXXC4	3.76762347028506
TJP2	8.67522840279231
JARID1C	5.2166427042274
LILRA3	3.06452174674279
KRT10	9.10127923448237
SERINC1	8.74039027549683
CCT5	10.4285605512756
ARF3	8.53250491565324
RAB27A	5.13487091438268
SLC9A8	4.18753270326488
PEX19	6.21416968619618
CNP	7.71748011582163
EDN2	3.49252154884387
PSMD7	7.21530043847234
UQCR	9.54980499273502
CCDC121	4.06730994573897
SSX2IP	5.3201105384929
PPP1R3C	5.12562740411773
TM2D1	6.34885293860176
LRP4	3.63067906415895
TTC17	5.89567715462556
C4BPB	3.77117408890194
POMT2	4.61390431928772
ARL15	3.57264599322896
ZNF253	4.58757221142796
CHRNA9	3.92252878310793
SOX11	3.81053731440972
HIVEP3	3.99027417639276
SEP15	9.6420535664399
MRPL16	7.19446801674714
PKD2L1	3.58076690852302
RHBDD3	3.63460501971487
BMPR1B	3.20363566582701
PDE8B	3.74537417714666
ABLIM3	3.52740314764197
CENPC1	5.39294284542444
C2orf42	6.14635611592683
LTC4S	3.64081365134273
PSMC3	7.89405956864357
SMARCA2	4.62385291924892
FUT5	3.34136991927811
P4HB	9.18240541708596
ADH6	3.40647907283768
CST2	3.34001414567873
PLAC4	3.94515320735848
BRF2	4.63138091166037
RAMP2	3.9886311246928
BCL11A	7.74735485397004
F11R	7.94093527122763
CLUAP1	4.965092357761
ZNF330	4.8503970861152
PSMB1	10.2495615453181
VIPR1	3.43317305760512
TXN	7.44050537175869
ACTA2	11.4722700218960
KIAA0947	8.28211305682542
REM1	4.364435935064
FANCE	4.44282165582195
PLAC8	4.32588157602286
BECN1	6.46626034138218
GMPS	9.45543897824
LGALS8	6.25919227533254
ANKRD1	3.06319904246588
DDR1	8.7427583291091
ATP6V1D	7.69611122789427
PTGS1	8.02125840010907
ALDOB	3.47799487201232
DCC	3.21823566205097
SPAG7	7.01264141670749
HOXD9	3.72702997164028
LOC440295	7.1047073587854
SYNPO	6.296909767222
C6orf47	5.56463923525038
UBE3C	7.74820943662084
TRIT1	6.48702265573613
HOXC6	6.79005461829438
LRP2BP	3.25576352031447
PDSS2	5.0065502014137
MYST2	7.1714310888046
GABARAPL3	3.26200076387116
ARAF	6.20331394563675
PLA2G2E	3.13490396365707
KLF10	7.13747603753354
DCTN5	5.54379602122327
ASCL1	3.16052667513237
TSNAXIP1	3.64387104899924
HKDC1	3.98693786763809
PHF10	7.69500797755372
FAM131B	3.71412506581686
PSME3	6.90550728384518
IFNA10	3.17693675092734
NUP43	8.30777267180502
DBR1	5.5935162753162
NME3	6.44000470153852
CYP46A1	3.39793557625604
L1TD1	3.30898374396377
NMD3	6.5092843971439
CHN1	7.48373509881164
HGSNAT	8.0779235245437
RAG2	3.33947327347768
KIAA0754	4.72923051015532
TMED1	6.42065121285583
PMM2	6.41650518334139
VPS13C	6.23686382687775
METTL3	7.6821973682348
REXO2	9.34263857183474
