Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E08_586166
Composite Element REF	Signal
EPHB4	4.93844176105944
SOX18	3.64628545523687
SERPINA10	3.150993305165
INSIG1	7.66895205171554
WDR23	6.59597369776048
SYNGR1	4.63865973560817
TEX15	3.96663112629927
REEP2	4.50222311832928
CDK3	4.75777971889195
HSPA12A	4.55974070241524
REPIN1	7.98169870536476
ARL8B	9.36062113647534
PDE4A	3.66567714462874
CAPZB	8.2633826859869
SATB1	7.20614050712375
PPM1D	6.74491655357173
VPS45	7.57466477804678
TP53BP2	6.89454358245808
GINS2	7.76088762308577
CYP1B1	7.2829084153759
CACNA1G	3.45411312945113
VGLL4	8.65675587762494
XYLT1	4.51461281428616
BRWD1	3.74027188397117
ROS1	2.98439611887977
BMP8B	3.33373039260572
SLC5A4	3.5830285787208
SLC6A3	3.28701270005992
C16orf53	5.98582578479082
APC2	3.82921812005348
GOLPH3L	7.92460005046356
ZBTB17	4.28305994330838
C6orf54	3.3396891030811
SLC19A2	5.99354750747077
C6orf134	3.57889263539899
C9	2.72048047929176
ZBED5	8.05496576646522
PVR	3.70738957186607
ARTN	3.54117261259667
LTA4H	8.45364541623885
MAGEA4	3.25873106489888
IFIT3	6.6409710426676
PDE3B	3.85651377102272
GNRH2	3.47769812095162
STEAP1	9.07520655275225
FLJ10292	7.93140580610884
RPL39L	8.78128006146983
PGK1	8.72878257634032
CCL13	3.27825688683545
RLF	6.94040993922275
MLXIP	4.15614928974781
PLOD1	7.84779257669672
MTFR1	6.83645897312366
NPDC1	5.5727501794119
C11orf16	3.78242388730032
RRN3	4.84384219237486
GPAA1	7.90435623591133
C3orf14	7.62402902222261
TEX264	7.07079852304725
C22orf28	8.9399681467098
RYR3	2.82807080462483
VAMP2	4.38551395513487
XPNPEP2	3.23011911858181
PDE6A	3.60621937562614
SUPV3L1	7.23706083568301
FIBP	8.3841730966142
SPIB	3.16293430995753
TBCB	8.35209004642022
DHCR24	10.1401743171222
ADRA2C	5.23758941600199
MEF2D	3.77065230003849
MYO1B	6.5812434593018
VAMP8	10.7174946541413
ANKRA2	6.16504943392967
TLX3	3.02191188642562
PANX1	6.03848233054492
RCBTB1	5.57466766495434
FGL2	6.04983957776921
CEP70	7.20060485857639
WASL	6.17570547552593
DCHS2	3.48293495725955
RNF25	5.25165937682701
CYBA	10.5171258186916
ARHGAP11A	3.53800262452969
PLAU	7.07437897963846
MPZL2	7.50305013510686
MATK	3.24492370765298
EHF	6.8037892992821
CTNND2	3.42094207596918
PTEN	6.99691356788915
ANXA1	8.34894219872138
AFF1	4.39250099029508
ZNF189	7.17612581014335
SUSD5	4.25492148736343
SLC28A3	4.27280901619124
GUCY1A3	6.628172281957
RASSF7	6.84056319524718
SETD2	5.40415212735883
ROGDI	4.91249577483075
C20orf195	3.08538152410971
TICAM1	4.61091601923821
PACSIN2	6.52885826112118
SERPINB5	3.50881308318360
PRKCDBP	5.26887947569766
TFDP3	3.00835834724605
PLCB2	3.89947816649763
RFX5	7.04782551912985
TXNDC15	7.59130102191845
PTPN18	5.72650340060295
HLTF	9.07283115012953
PKP1	3.23532857176267
NDUFA6	8.76103823033378
KCNF1	3.72342743104468
HMG20B	5.61549404030716
SYNE2	7.02158916183572
SLC22A4	4.30380777750103
VCPIP1	3.73451954507536
NETO2	5.37776325173632
SQRDL	8.99766094662717
BAI3	2.76553043667364
GALK1	3.91650920915597
SERPINA6	3.319474913615
ASCL3	3.42250741269021
NOSIP	8.04252490637664
HD	5.0598073567593
TRIM23	4.22527555483291
FBXL6	3.86258363442471
FABP7	2.85212284604248
ARL1	7.81422130182701
MAGEC3	2.95783756605621
CDK5RAP2	5.02399625197657
KCTD15	4.43486450648483
CD1D	3.70115594067506
EIF3B	7.53778051642141
KIAA0141	5.27325166031629
BIK	7.2245169549267
PAX4	3.24827722945531
NANOG	3.25268405382208
CEP135	4.19136078496888
ALOX5	3.89806659216046
TRIM22	7.88382217014795
LYRM2	7.0545223461293
GPR162	3.44674130981104
RNASE6	6.08331927726429
GJA1	9.98542973849187
TAS2R10	2.75454308809151
FASN	4.45993509597606
MRPS14	8.63868260190333
HMHB1	3.01230450442597
GPR116	6.09787540704587
TAF7	9.03590891974941
GK2	3.27309454431624
ZNF219	5.05522963456806
AMBP	3.18508487466318
CD33	3.56384981555876
RAB3GAP1	6.09249069314133
NXPH3	3.83239684053442
KIAA0953	3.50622028008903
CROCC	4.0004591206152
CCBP2	3.48740766501742
GPX7	7.23264650045584
TGM2	4.28481675933846
STAM	7.4708991284829
BASP1	7.2616569413399
ZNF202	4.75218716755409
ACTL6A	8.38865731719837
POU3F4	3.37125393422858
ARHGEF7	5.0269954690458
SLC23A2	3.97674564100665
TBK1	6.99665079489677
CRYM	3.84707981383446
PKD2	5.72401603725279
STX2	3.94168096250336
ACTL7B	3.04183892659551
RPL29	11.7496202743325
NR1H3	5.82499252533779
MPPE1	6.68506346602766
CLCN6	4.18500227588662
C16orf59	4.55420121657647
AADAC	8.4771909218691
SQSTM1	8.77482244204545
TCP10	3.62877647371842
BIN3	5.13261190238796
DEFA4	3.56631887621914
HPS6	6.5544333417066
ZNF197	3.47475497013253
MAN2A2	5.29576627244951
PTOV1	5.17252517479369
GABPB2	5.66451520963209
KCND1	3.35421655430116
RNF208	3.75451016110282
PTPN11	5.13060371073815
ZNF274	6.85497792499245
C7orf26	5.68032121017517
ATF3	6.24928304109816
UCHL1	8.59263541769494
APOL6	6.56874638271722
PLK1	4.36032991041685
NPHP1	3.33929370799995
DAB1	3.32246609387964
MLL	4.14974200361732
ANKRD15	5.94791520986844
C1orf218	6.54293054151192
DDX47	9.76834012948955
ATP8B2	5.11468471540675
ANXA13	5.69973171677076
RFTN1	8.20560057402275
TAPBPL	7.17127546488612
BTG1	8.546372273892
DPP4	4.77978567044247
KLHL23	6.11848853148517
APOC3	3.43804763298052
NPPB	3.27788188027715
ZNF148	7.91202789274002
CNOT4	4.44544836058852
HIST1H3I	3.07131374143244
IKZF1	3.81191409563226
ZNF141	3.43494020423122
PSMC2	10.0134153690131
APEH	7.08948588053599
GGA3	4.89165022402389
OR2J2	3.03502223091676
KCNA2	3.01458258505204
ZNF749	3.37682541992369
LPGAT1	7.46537757836821
TMEM159	6.13790187437758
PCYT1A	4.01487147551336
BRMS1	7.15567909292802
CHST1	4.7957476800490
LGALS1	11.2007881765531
THOC2	6.76406520563593
TAF1B	6.16756668333919
GPR173	3.24834528027497
CASP10	3.9791738739943
COL15A1	6.72803799504932
ALK	4.0380189058075
GAN	3.64353860605553
EXOC6B	3.13049122461287
PCMT1	7.07921766400243
HIST1H2AE	8.0221539248413
VAMP1	3.86327526143023
HDAC5	4.65821170070999
SRI	8.69234295733594
HLA-E	10.3110407908361
SLC25A32	7.23246982145835
FLT3LG	3.03721011010190
WDR1	7.2163454848432
ATP1B1	7.66937904680316
SGPL1	6.98835921013422
AFG3L2	6.50265410505779
C5orf15	9.14462821665789
SWAP70	6.23924670288224
UBXD1	6.51561972033804
TRIM31	2.99552832149285
LILRB4	3.33489056215747
GSTA4	7.141638808628
ARNT	4.21124355140297
CDKN1B	8.81982095056861
SEMA3A	4.68895159106255
FOXC1	4.4719221196551
HIST1H3B	3.76141691170418
BTRC	3.90085925511619
LSM14A	7.20206880702059
IQCH	2.95371902952145
STEAP3	5.2435164278299
YEATS2	6.18875664621477
CABP5	3.74550610174032
TRIM3	3.44535818206808
FGG	2.98472092640895
ABCA1	6.93200789323517
HNRPM	7.44066707012967
PLSCR2	3.59358317845111
JTB	10.3037874358920
PQBP1	5.93518618627476
CLEC2B	8.04029891953665
EDC3	4.43674432418936
REST	5.13692761090013
THBS3	5.54053567204150
EVI1	8.49864557611303
MGAT5	3.55223379803498
TSPAN8	8.57726688512539
DYNLT1	9.67542257503023
MUC1	7.71576859108401
IGSF1	3.05865916820894
TEAD3	5.10209376733737
ATP13A3	6.52964775630489
C3AR1	6.40024324109199
STOML1	5.43694976683256
EFNA4	6.62898144760818
HAO1	3.40502054462643
USP24	5.22855743666127
TWF1	7.57621133280297
MRPS17	8.33066882576218
MYH9	6.96384294874329
C9orf9	4.11870127681119
LBP	3.36837537198885
FSCN3	3.65841024694744
BDKRB2	4.90728495525063
HSD17B4	8.76790639928977
SEC31B	3.26849245729189
IDH2	7.43086903053433
SFRS16	4.49317906160385
AICDA	3.00968563815309
RAP1GAP	7.55479152814256
C1orf56	4.15886635798882
DCLK1	3.71023070316645
MEF2A	5.87688541953911
ASF1B	6.56883716958122
HTN3	2.91285983198339
ADAMTS9	3.06561269416540
COPZ1	7.89373609287177
SLC4A3	3.03552336768652
TAF2	7.79231340745541
KATNA1	5.91859604530297
STIM1	4.79420642276088
TBX2	4.95947925326344
FOXD3	2.8434170657048
RPS4X	12.5200533146831
PODXL2	3.66374809966554
C1orf176	3.24757684346256
RPS3	12.1781110383430
COL21A1	3.7426436264302
RAI14	7.52498114655914
LRFN3	4.7932011265892
SRPK3	3.56804784008295
FKBP14	6.18628701374334
TNNI3	3.51861618045368
CXorf9	4.44825522032359
REC8	4.87852302051269
HOXB3	3.32096411971690
SGCB	5.95565522806945
FRAT1	4.89889425971492
CLP1	7.48554288622226
MORN1	3.95702824700633
DUOX2	2.99695105373945
TSC22D3	7.37707930243372
ARHGEF2	5.99687039332362
CASP8	5.68077918649653
PRKD3	6.66129153838811
CFH	7.44470908408104
NRIP1	8.37487843002573
TRO	4.05686540023761
BNIP2	6.59826597541888
DHX30	5.27428828232595
TBC1D22B	2.95689951829567
GJA8	3.46761027619737
GPR52	3.21252785166049
FGF20	2.90066526189857
CASC3	6.9476430906507
METRN	3.73599504485230
KRT3	2.91495705766784
ARF1	9.1568558404159
MOG	3.15622630344491
ATP7A	5.88928262497905
CCNG2	5.93881924737536
PLCH2	3.51776993324284
ITSN2	4.57253266342142
GIP	3.1674437198739
LOC390688	2.95578193982447
LOC89944	6.18281244095709
PSPN	3.5077549664685
HOXB13	2.83953174651652
MTMR8	3.49359199261
UBXD8	7.25792787054687
GYPE	2.74166797672129
SPAM1	3.41048900573577
PPP2R1B	5.06415791420034
CNN3	8.60578592637183
JAG1	6.17158104611953
HIST1H2AL	3.17239332393153
CHGA	3.23888764955957
CACNA1B	3.09006475601532
PAPPA	3.43653453159845
RAPGEFL1	4.05421843011240
RHOA	10.3156254237503
CYP4F8	3.21888748498218
TRH	3.6242017563466
DCTN3	8.85482387955561
NT5C	5.26009371783645
ZWILCH	6.17550828253749
SLC1A5	7.03537938840628
CALCA	3.23977914382438
VPS41	5.2141063793698
SYCP1	2.82432736273054
KIAA0174	8.6097692968439
CXCL11	6.32523709579537
ZNF639	5.09608214461100
CACNG4	4.93186032489341
TNNC1	3.6029680450667
GFI1B	3.26800464623691
C11orf58	9.14418568595747
PSCD1	4.26091852895869
NUDT18	4.06685651156644
CASD1	5.79343601966214
LPPR2	4.37935417154336
TTC35	6.8676299746455
SMC4	8.2995234448546
ZNF771	3.34306450746983
TTBK2	3.9722728939322
GJB3	4.64463042674263
RGS19	6.09308835786107
SFRS3	9.47551896618759
HLA-DQB1	7.72219810274078
SCRG1	3.75467244412439
NRAS	7.85031505088402
FBXW2	5.82381444407119
SIX3	3.77300706767538
DUSP26	3.4948723044928
HDAC9	7.7059133981803
ZDHHC24	5.50635734394531
OGG1	5.17795765361294
DNAJC3	5.84800432089907
LITAF	7.93271974124018
ZNF410	8.56694964543153
APLP1	3.97878262933484
AFP	3.14693607554081
OR7A5	3.93683488149534
ZW10	6.05012066394125
DLX4	3.26448369202944
TUBA1B	12.4446052114058
MGC70863	6.79437739130386
C12orf29	7.25884706407437
CRY1	7.38531040401261
OR1D2	3.28183312770891
C1orf25	6.33379725898319
PHOX2B	3.36767602664762
CUZD1	3.45359317361814
SCAND1	8.14756502076916
MYT1	3.48187258329317
VILL	3.93304441256452
PPP3CC	3.71287067882048
GOLGA1	4.29448894062509
ZBTB43	4.4494726115185
VAPA	8.40530120030201
MEA1	8.95740187616935
STAP1	3.31840392830707
PIK3R3	5.89071756439435
TGM5	4.15051522689705
SLC34A1	3.36556287260253
USPL1	4.88960218074714
DLX6	3.0901883551064
FBXO40	3.31742379313299
NKG7	4.72749880831191
BRF1	3.64109169404672
CCL27	3.29005879470749
EMP1	8.18618967019372
ACTR6	6.63235959641911
PFN2	10.8176624251137
MYBPH	3.23885223483287
CHCHD7	7.03095400240884
TCEA2	6.28804835875188
PPP1CC	10.2294550418718
COG2	7.16576620526184
FLJ20294	4.40444217761819
TARS	9.4033169976158
ARHGAP28	3.29609169702469
TRAPPC2L	9.00368449093525
CCDC109B	7.69003421641192
LGTN	8.97500818323932
KCNB2	2.99348600588876
USP13	5.77059372937709
RPS2	10.9973509283657
C17orf75	6.12043786647753
FBXW4	6.81371456130639
SLC2A8	6.08538006521158
WT1	7.74627514812622
SNRPE	8.96001360197618
LEPROT	9.29942436616698
STK38L	7.59563708737389
CUEDC2	8.15389972634543
IL13RA2	3.25663399756592
DDX42	6.46265778041161
TXNRD2	3.80722391446749
C4orf19	5.80722932011724
TNFRSF4	3.61866610864283
AOC3	4.73705161732348
MTHFD2	9.39626676148504
KSR1	3.41011979656743
SS18L2	8.92541743862085
OAS3	5.71362491010715
SLC22A11	2.98600466479771
LARGE	4.1110923585685
LIMA1	7.53192254102876
STARD3	4.38574419924443
VPS39	5.2006819297882
ZNF236	4.29117083987272
C8orf32	6.957443768333
GABRB1	2.86805481127309
ZXDA	2.98355512130435
ODAM	3.11905858034254
MORF4L2	11.1190010946573
FBLN1	5.58909962522225
PRKAB2	4.15195022500949
AFF4	3.39033600191529
HSPB2	6.06366909595669
ZNF76	5.19561476102357
RAF1	7.43594578038652
SUB1	10.3738231216058
MRPS33	9.7660784530391
ZIC1	3.19094818096665
KLRK1	3.93867147688129
LYST	3.78544548359976
UBE2M	6.97263707515171
RAG1AP1	7.54377077460008
ZNF281	6.30438307547232
P2RX5	3.63494816596403
NCR3	3.55022211630573
ST8SIA1	3.58832039212369
HLA-DPA1	10.3346756499453
FKBPL	5.97282346881281
ANKRD46	7.41131702097071
CD248	5.73800688281201
SNX4	7.37617680353758
CCR2	3.79638257691387
ZYX	7.9371673406394
SMOX	3.94089639084953
ZSCAN5	4.66423372287544
RIMS3	3.65570442093378
NACAP1	8.9544069349237
DRD2	3.82870761538350
COPS2	9.13995300892248
CEACAM4	3.71014607936891
KRT76	3.2570194605338
SOX3	3.12428936422715
GATAD1	6.85734577674911
AVIL	3.52426335510423
LMOD1	4.31857852778111
FCER1A	3.71354258274825
TMEM112B	5.9488293578032
HIGD1A	10.8377673710939
CALR	7.7450456468478
ADRA1B	4.16849018218756
SNRPD1	7.7899740523234
LTB	5.68765397270882
NCAPG2	5.97836448057313
NEU3	3.33820224131956
KCNMB1	3.50515771462740
DES	4.02184023255489
BZW1	8.89329171606122
ITGAV	9.01594243591063
ZNF221	2.98534608586047
LENG4	5.41643882106077
C20orf3	8.70054597304751
GDAP1	3.2486459685528
PIP5K1A	4.64992778411837
PCNA	8.68259699539784
C1orf34	5.10996643605162
BEST1	3.35213370136196
RBBP4	8.45284361027233
MMACHC	6.18975565108959
REV3L	5.77174998434542
PHKA1	4.71493260325196
PRKAR1A	8.15611564319496
AVPI1	5.65218971602385
HSD3B1	4.05489540452366
ATG5	7.44926907052387
SARM1	3.76566619581938
RAD52	3.48626546560581
RGS7	2.96614103988361
CD207	3.22394498208066
HMP19	3.20021794377709
TMEPAI	4.93969039979125
ARL17	3.29090095699550
MYCT1	3.21110761507078
GM2A	5.36029079001863
SCGN	3.65677060458034
ETV4	3.69769353302059
MPP1	5.59817327264134
CD2AP	7.71745846495889
CCL20	4.72914585229605
CCDC86	6.28496427574946
ZFP30	5.46411108019738
MYH10	7.24616461030894
CTBP1	8.05919409082931
MAK10	7.28859083167787
OR10J1	3.64027075666476
TMEM9B	8.01720686052032
DNAJA1	10.0581802111750
LOR	3.74664685901603
MAP6D1	4.43413073225445
LRRC50	3.89486447246168
PRKX	4.63387547970178
ARMC7	5.35198642801368
KIF5A	3.31879971193901
ARG1	3.27801961148516
PCTK1	5.89723937290208
NSL1	6.20723526051578
ASCC2	6.11287391025453
KIF2C	5.62050622795436
PSENEN	8.64700325682794
FCRL2	3.04805010771901
RAB11FIP3	4.31137027278
NPR3	3.92470188691854
CENTD3	4.47889105267669
KBTBD11	3.30796203831955
HBD	3.31830351714387
PCK1	4.07041890860409
IRAK3	3.50483753181227
OLAH	3.85203986082289
CNNM4	4.99512742360827
MYO5A	4.34087857648668
CYB561D2	5.47199974160977
MEGF8	3.63331899070688
SIPA1L3	5.01423148058938
ADAM10	5.25220241920686
ALPPL2	3.07679097402089
OBFC2B	6.03091276049151
GALC	5.00777584065723
LIPA	9.66013368285636
NAP1L4	6.46733626036336
MRPS22	8.71287298722287
GNG4	4.38540770661197
TBKBP1	4.05995815779631
PSG5	3.62512165231553
CAMLG	9.18988517088951
RSAD1	5.08839262375052
SLC6A13	4.14036110728469
AGPAT4	4.15455314695739
ZNF167	4.60640984419748
FAM53C	7.66496640708013
VWF	7.43267901009009
VTN	3.21050399220285
BAD	7.0889683806389
TPM1	7.42970682564065
PYHIN1	3.45759768128513
PDS5B	5.8367460539337
CIDEC	5.70745824334784
CRIM1	7.40174761208798
DHTKD1	6.05124711699206
SH3GLB2	3.73995856282419
SMPDL3A	5.57401034025253
SFRS2IP	7.44904534382861
FLNB	6.64522446758638
NOC2L	4.63204357757387
NRG2	3.32413425168796
C14orf162	3.09137356078275
HMG4L	4.79866965198088
IL15	5.87731718307168
GABARAPL1	5.46232764954334
SPTBN5	3.46204950714266
C1orf77	5.76873002191337
LAT2	4.14748428264833
WDR78	3.43269060520148
SLCO1A2	3.15594353960933
LIG4	3.64132866633155
GSDMDC1	6.53637434151553
METT10D	3.36946276143215
ECSIT	6.34209298443268
BMP4	4.71890010016773
VSIG4	7.8585710714519
DIRAS2	4.37054214845545
SLC12A9	4.55118922384975
MC1R	3.26870589415147
TXNL1	10.1371335885470
GALNT7	7.81790136934074
ISG20L2	6.53452469542088
OBSCN	3.90103480294178
GBA	6.57610047460441
C6orf64	6.12716877466175
ESD	8.10669711343181
PNRC1	7.40874280850589
PPIA	12.7926830755181
VDAC1	7.85740225826026
CLDN17	3.6759999833926
TRIB1	7.12663484618665
MED6	5.93687737514013
TXNDC5	8.41276274115802
CD46	7.87412070153608
ICOSLG	3.76490903897808
RGR	3.50839324241098
DSG1	3.42074320594053
CCK	3.51134500954962
C17orf48	4.69830788735256
C1orf69	3.46160846412156
DEF6	3.70206697306859
SIT1	4.33683150312023
UTP14A	5.49403130449876
RPH3AL	4.50806446519345
NXF1	6.39315016808093
C20orf46	3.83253408082926
NHEJ1	4.90900228049845
SLC24A2	3.9617563091226
TUBB3	5.43022946145404
SEC22B	7.72246339782458
S100A6	9.69531528180554
CDKL2	3.19641917638431
TINF2	6.17509751685564
SLC7A10	3.37144033427913
SPRR1A	3.10252136523835
CYP4A11	2.99236703137989
SCEL	6.1468318460345
TES	8.8670508531701
CCDC70	3.18472267570151
SH3TC1	3.80333801173345
RAB36	3.63385508628484
GRIA3	3.172522885819
CRYGB	3.33555037168265
BHLHB9	4.33946389475913
CRISP2	3.35002166027958
ILF3	6.67978847422462
NTRK3	3.08500734945978
B3GNT1	6.10829345312244
ZNF444	5.24868244644992
LARP6	5.8487838564793
FMO1	4.79411686444611
POLR3C	5.64908488205196
FBN1	7.71110482352326
SGCG	3.17581159835646
JOSD1	7.21296979394181
BEX4	6.7848176332062
INHBB	7.60813319812446
TBL2	9.29280087076402
HYDIN	3.11027874937056
RPS6KB2	5.0354538969606
ADRM1	7.49735264981015
DDEF1	5.24580582437864
PEX6	5.02612000418854
BAT3	7.91281973081712
TXLNA	5.90456103382491
RAB31	8.16824929981294
SCGB2A1	10.3526961121698
TMEM187	5.87840580325104
AIP	6.18577316515951
LGALS14	3.13705836397704
SLC6A14	2.76431866059525
DDX4	2.99759419366874
CTNNA3	3.35694354432729
PRRC1	7.48900022684456
AP3B2	3.01001342732845
TRGV7	3.29686846873657
LAMA5	6.59863820342757
PMS2L11	5.1964973720225
TMEM184B	6.5566392421209
AKAP4	3.46044902186963
ZNF292	5.9428849335775
C21orf45	6.77835500793179
ARNTL	4.74801734301808
CTCF	7.32809361906714
CCL2	6.68672983697003
SNTB2	4.30361368457165
KPNA1	6.52732475096746
KIAA0746	7.67902826305253
KRT81	3.86566446730280
ALDH3B2	5.5094118671575
TMEM41B	6.85998248050036
M6PR	8.39078416099465
S100A11	9.00989010944694
LAMC1	8.43224890578376
CCND3	7.60135742544621
COASY	6.92238341799356
EFHC2	4.43052095228001
DOT1L	3.18257605983649
CLTC	11.0040638963385
CLASP2	6.32766433613198
SRP9	11.4054415725923
EIF2AK3	7.24531840549394
GPR88	2.80034856165315
COL13A1	3.96846131662312
SMYD2	8.67756631652536
TMPRSS2	3.66466092310474
PBX3	5.3766024909309
SIGLEC6	3.38808128816736
PVRL2	5.97569222358876
ALKBH4	5.22799205644379
ZNF629	4.99821819176992
NXT1	8.53368666193079
CCDC93	4.33797979416355
TROAP	4.97665117081081
KCNA10	3.47234502189927
FLJ10154	7.546370625204
ANGPT1	5.44745533093442
MED23	6.76973142716332
RAN	10.3306536458707
LMTK2	3.12430703620565
SEMA6A	3.26942206883038
UFC1	9.49691105778046
UBE1DC1	6.80704187967283
GMEB2	5.99530756968734
EEF1A1	12.8835471032909
PSMD14	10.1081345368687
FLJ10213	4.1073780086969
CHAC1	6.51465892083117
PDCD2	5.7272042059371
MAST1	3.17545696225876
EPHA1	5.39242617723209
HMGA2	3.23981176856232
EIF4G1	7.66144083986875
ING2	5.66357612771685
C1orf109	6.19118394761172
INTS3	5.2558147987099
TRPM4	4.34586000239214
LTB4R	3.14782676752884
ISYNA1	6.46202228925183
UBE2D1	6.63096339796
LSM7	9.0370966380189
IDH3A	5.86084175108273
FLJ21511	3.15812703771226
CREB5	2.94785342583439
LRRC47	8.58464647665377
ANGPT2	4.2295204658276
RANBP3	5.13886517118354
DYRK1B	3.58211498472967
HLA-DRB6	4.45956669686833
ATP6V0A4	3.10913273833937
COPS7B	5.30087548919898
TMSB4Y	4.27988201747049
RBKS	7.2744387276387
ITGA4	3.24102927967325
RIN1	3.39469923339355
DNAJC6	3.82775980323497
SEC23A	6.77896633248241
PHLDB1	4.85563509582039
CLOCK	5.9161805214281
LOC26010	6.08730857468162
MLX	5.20253623358606
TPD52	6.75836047656662
PSMA4	9.91257754723498
C1orf149	7.96080110261766
C14orf135	5.65817366650657
KIFC3	3.83738665159839
ROCK1	6.42804459670527
NCAPH	5.30240841430649
TAGLN	9.85733561933521
PTPRK	8.36402695383404
CCDC19	4.33612255298471
ZNF45	5.38090767915073
ZNF329	5.79026337263663
TK1	6.64591652844104
TAX1BP1	9.10318582097146
ZDHHC18	4.84437122152181
C10orf88	4.97857762852338
TMBIM4	8.38051985537973
KLF1	2.96482927506055
NMUR1	2.99810402184144
KIR2DS4	3.25672425522451
SAP30L	6.20554240844308
KDR	5.51025687160598
KCNK2	3.43921455671408
VEZF1	7.23923417249358
GIT1	4.96733181555441
RLN2	3.80627761370492
ST3GAL2	5.06525587614583
DNM3	4.56589127804152
C7orf10	5.59354089420703
MMP28	3.47138671202246
ZNF394	7.21382139012268
HPD	3.13887032578653
MOXD1	5.417794840206
PDGFRL	7.29098923674276
ODF2	3.69087569703444
TREX2	2.82901211980654
MFAP4	4.13509848480161
SMCR7L	5.88693875577157
EPB41	3.06644432428811
GZMH	5.14408794990891
CNNM1	3.35067350841683
PHF17	5.97035739202998
CBLN1	2.96448920527357
NUP98	5.9002886231879
PRKRIR	9.20144972329745
RMI1	7.64307966490412
MED4	6.52617611529656
TRABD	4.71219856679858
C11orf21	3.65361483963435
SHCBP1	6.04099031241188
ECM2	6.73958914155618
PTPRS	3.59733856580395
COTL1	6.29493661905395
ANKRD57	6.06087219605108
CLDN15	4.91376560212153
ZNF659	2.96458888160821
TNC	6.912043064735
GUCA2B	3.1659066347702
DOCK9	3.83505520103825
ITGB1BP1	7.71931079134373
DLG2	3.12967245103178
BRAP	5.21891644805606
C13orf7	5.03671073263249
ZC3H7B	3.96915830659016
PPP1R12B	3.67386372156169
SOCS7	3.54934109333583
MARCKS	7.76138261936025
SACS	5.29271522901677
TTLL12	5.65208596797826
SH2D3A	4.20432994261362
RFC2	7.12075219209965
PPARA	3.22593582269784
DVL3	6.57743309247884
ADFP	9.58274164275254
KRIT1	5.99945858302719
SERTAD3	6.54429873814205
LEFTY2	4.59220288690252
MN1	5.07823666095582
PTPRD	4.5315994399599
RORA	4.92394917836812
PIAS2	6.31757353310772
MOSPD3	5.98603991717311
FBXL15	6.17799565927788
MYH15	3.05129159914696
LY6G6D	2.99354707558678
CRX	3.09687050912504
SLC22A17	4.11206416975604
TBC1D13	5.22185199977927
PLK2	5.85955943023082
EIF1B	9.55986495825326
PRIM1	7.1764142340721
ATP1A2	3.92670290949939
CRYAA	3.22629576129123
PLEK2	5.69138113803547
BACE1	6.88722665936557
FAM12A	3.12723869048402
TG	3.06388876382368
AGTRL1	5.15772146796867
OPTN	8.0178564087226
MAPKAPK5	4.59462359581586
DGKG	3.88313379854105
RBP4	3.76960190117651
ZNF428	4.46622062927331
TFB2M	7.3268009989607
METTL9	9.43585462449178
ATP5O	10.5606872271068
SP100	5.54977597402083
CPSF1	5.86010527831410
LIME1	3.64235748398549
S100A4	9.16955683515992
BTC	4.13630152108734
MAP2K5	4.79719931086073
NUP188	4.35853906541851
SDPR	3.10432856460864
RPS20	11.1794345770892
