Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_A12_471884
Composite Element REF	Signal
SUCLG2	7.22450002719805
FOXF2	3.09948699017382
MLH1	7.30349565550091
S100A12	4.40263126827129
ABHD14A	6.28903386888366
DEXI	6.47302021825028
ACTN1	8.7064333083862
AMPD2	5.9375318706944
IFNAR2	6.32475533173768
CYB5A	7.90271404546669
TLOC1	8.89399682279043
NRBF2	5.56408109152297
MKS1	4.08970229919754
P2RY11	2.94608410325327
CX3CR1	6.10443207103456
PDE1B	3.38613022654764
KCTD3	7.05923568761011
ITGAE	7.33438527670201
SLC30A3	3.75668987508661
KISS1	3.29920005147372
PLP1	3.25121106843509
C14orf2	9.80578352100595
IFRD2	7.11791857426627
ANKRD7	3.48701001665976
XAB1	8.23992624060147
NARS2	7.66949377748702
TMLHE	3.49740917942736
SERPINB3	2.72472960324926
FAM127B	5.6634146682217
ZNF391	2.9084732517184
ABCA5	3.8846144535864
DNAJB14	5.3680943686525
TSFM	6.44960749198817
WRB	5.74383039920701
ABCC8	3.29284986678886
MAP1S	4.51310011197524
BPI	3.13336237259956
TTC4	5.90661860807301
BNC2	5.31113824326944
HIST1H4A	3.13764191624156
NDUFS3	8.77905964245103
WDR3	7.17612291800194
MAGED1	9.12884990945318
TTC33	4.17582134238576
CPN2	3.44737335000109
STMN2	2.84081182009585
PCOLCE2	3.24431359999931
ROR1	4.83603195392607
HSD17B14	4.34182418439676
SAMD4B	3.50076384930976
HEXA	7.48192294985018
USP39	7.21876231644119
HNRNPU	5.9484078718356
NRD1	8.47336513054849
ATXN2L	3.94172277643545
MAP2K3	5.47994403231864
FLT4	3.89105266055946
OMG	3.15169185726885
SCAP	6.55839805699959
ELA2	2.94135151228729
NARS	10.3046420936003
PRCC	6.79982526684016
ZNF675	3.18993100514607
VENTXP1	2.90835743494924
CALCOCO1	5.88351820471102
ZBTB32	3.62059247317714
RFC5	5.51342798471163
BRAF	4.01801998148603
PAX5	3.42956777313984
MGC14376	4.86254097607467
TNFSF5IP1	9.83523248237616
PEBP1	8.53321861934342
AAK1	3.66064739670731
FBXO2	3.86217866030315
RMND1	4.65545069068046
IGKV1-5	3.56965237207477
COL1A2	10.8410428328255
SERPINA5	4.20658485719657
GMEB1	4.26956160871715
AKT3	3.2171800007893
AANAT	2.88977000737313
CRB1	3.12578472047601
C19orf21	7.07937703028791
UBR4	7.34645259375495
LTBP3	7.08237419793914
AMHR2	3.64005358572196
CTTN	5.95922354828607
UTP15	3.01005783284854
C20orf39	4.21707806152166
MYBBP1A	5.17857732505981
HSBP1	8.26145967615678
PROCR	4.43588475615701
PHF11	8.51755225685884
PASK	4.55821469162696
RFXDC2	4.99174144816551
KIAA0467	3.68607760828481
NDEL1	5.87342308427443
USP8	7.39410244794596
BAIAP2	5.23568106269172
SI	2.85656192686829
ARSJ	3.2407224874277
GULP1	5.2548610968479
KCNE4	3.88910619838524
KCNS3	4.37799645647525
BAAT	3.27591092683348
DKFZp434K191	3.19717454004459
MBD1	5.98265880459556
ITGAL	4.01049634935315
WDR73	6.93598627383076
ARFGAP1	4.73121025295592
ZBTB40	4.53416452894075
CH25H	3.18758706909049
LOC81691	3.63802386326799
CYP4B1	4.50030846715014
ALPL	3.55002537493133
FOLR3	4.52790087309881
CHST3	3.62443326351441
TRIM62	3.80095922731643
MAP3K9	3.40492754347486
ABLIM1	8.2947824079076
BTAF1	7.73604770599798
MAST3	4.69874959431352
RBM35B	4.93545239187499
ANKRD25	5.80313823743332
RYBP	7.17815299207898
UQCRC2	9.54639806383775
TTC26	3.72758221265521
ZNF22	8.2886920650713
MAEA	7.74028032612338
RNPEPL1	4.05260685423228
HYAL1	3.53483823897672
PSD3	3.91553924180438
AGR2	3.3145463208079
HDLBP	6.94935261320836
GNB3	3.99288164795012
HECW1	3.48008324540978
ACTR2	8.70646187060981
HMGB1	11.0652795462185
EDG1	3.74520509906596
HOPX	7.10941988442691
ZNF304	5.54790850308764
OR12D3	3.33945764224623
METTL1	5.61672898096336
PSPH	4.41774450171485
SOAT2	3.40837807632078
RAP1GDS1	6.0507107334936
CLCA3	3.04958402756647
DARS2	5.30034920850384
CDC25A	4.76591036826928
RCN3	4.31886299966957
CREBL1	4.64524228173426
PTGER3	3.39742252132688
USP29	3.82702631081686
ARHGEF10L	4.99680274195488
ADAM30	3.20870425645598
ATOX1	7.64977487474689
KIF26B	3.43719404922675
C17orf70	5.09203348829418
STT3A	6.98199913153207
ZNF225	3.01077786543235
DNASE1	3.63358806109317
C1orf106	7.74476384327255
PTN	5.25150538133749
RAB6IP1	6.81405619048873
HECA	6.26781396095748
RAE1	7.98750256532651
TNIK	3.30826236181723
RNF122	4.17189343258322
ACTN3	3.45003031279119
SLC22A18AS	3.51513518864054
CCNA1	3.32185214534962
ELP4	5.79767062815177
FAM65A	5.29839768377642
IL26	3.23269538709395
RYK	6.80028357990525
QARS	9.49730757072624
RPL10A	12.1853799829399
LRP3	4.84186000987514
OR2S2	3.14634306298783
BID	7.7760338676615
IRS4	3.68260578187932
MACF1	7.54950725884802
CXCL14	4.37355114248804
SEC24D	4.13683892353994
LOC374395	3.99060813632481
TGFB2	3.13345644790884
CHRNE	4.91613941880406
MDFIC	4.61576769001111
HSPB8	4.38443214538463
PRDM14	3.78794439492652
MNAT1	5.22133842155912
ADD3	8.38490268875196
MBNL2	4.93699954862611
KLK6	9.96724358826048
ATP6V0D1	7.79136005493772
MTA2	3.67668325102452
TMEM111	8.81375115432547
KIAA1279	6.69735597735451
LZTR1	4.92594481755722
RAP1A	7.84739614163395
AXIN1	5.5555403995719
POLR1C	6.93608335474063
TRIO	5.12209367309618
NUBP2	5.87458312227434
ID3	4.72137720325391
TM9SF1	7.25576740947013
POU4F2	3.24620579102072
ZNF473	4.89336476990048
IQCK	5.79476288869903
MTM1	5.5809133970992
GPR107	4.81265090357427
CAPN3	3.51387743846591
FLJ14154	6.406440016221
RECQL	5.77711773191869
AP1G1	5.25803372338205
CTNNBL1	6.4049076695463
ENPP4	4.70668992653223
PADI3	3.28476791326011
ECHDC1	5.49730245355202
RNF170	5.7301342551452
SMARCC1	7.22332976617812
C16orf7	3.74792272034898
CG018	4.57101746790711
GNAI3	7.22514284703239
KCNE1	3.30754145257209
POLG2	5.8421553236392
CD4	5.31646343179124
EBI2	5.4911917976187
IRF1	7.78856053167988
TPD52L2	8.10386421411746
PTPRE	4.67731597233961
PTK2B	3.63052843339308
SDHB	6.80245927114393
SOX4	7.26933659755164
TSPAN3	9.5123315301675
RHOF	6.2274618570909
SH2D1A	3.17471268917683
PTPLAD1	6.74724174566146
DUSP22	6.62653487563565
USP20	3.9360252867593
CALB1	7.77296660836581
DERA	8.9723430202064
TMEM118	4.23571290388027
MCRS1	5.33806333491543
C18orf8	5.56213293354494
FLJ10241	7.03610383766854
GINS3	4.7371748130881
C19orf53	9.32669157130455
TPP2	6.20709239062255
GJA12	3.74618338456045
PKD1	3.91831424380642
ST6GALNAC5	9.02858615477355
JAM3	4.91614160611289
CHSY1	8.08374906728394
LAPTM4A	10.9399284334319
TRPM8	3.49541090218758
MYOM1	3.8657777224287
PHKG2	5.61792969461689
EXT2	7.08406207768669
MOBKL1B	8.33686513724598
DIAPH2	4.64232817493047
DOLK	4.42571776218875
TUBAL3	3.67308635926925
CRYZL1	4.84094711009371
CLN8	3.94935893672146
PTPN12	5.45376132279876
ABL2	3.30972932532329
ACVRL1	3.55691084092886
C14orf156	8.60884542060512
CRY2	4.2905356913322
PTPRZ1	3.23831464038182
LAMP1	7.0736551989417
PNPLA4	5.65570562178844
FCGR2B	7.24567296103311
DIP2C	4.47191666364177
RXRA	4.847956069652
MAP3K5	4.48439011188443
PDLIM7	3.82612482954996
ALKBH1	6.69744199102476
ARL14	3.0130506865557
SNIP1	4.97040145512937
CLDN11	3.43313802886468
TIMP3	4.8749806912257
CIB2	4.00276334881389
HRK	3.93022452385945
MXRA8	5.07297209404408
RGS3	4.31538785815139
SPAG16	6.05770539131099
C4orf31	3.72340545259546
FAM5B	3.32426420342317
ABHD4	5.40430170804972
ARHGEF12	5.72381934119427
CCR9	3.26630716104626
NFATC1	4.00558120623802
RAC2	5.1694647789072
GLUD2	3.43356825024427
SEPT10	6.37567464098503
UAP1L1	3.58521231255581
RPP40	5.77580807726918
SLC18A3	3.42140548578030
YOD1	3.53511219247819
RALY	6.5965172521519
TBX5	3.48224444161799
NAPG	4.30894584392841
C14orf45	4.7121678083974
RHD	3.45577984291113
HMOX2	5.06852737287377
DBNDD2	7.04418480650065
YIPF4	4.73006789882585
ZBTB22	5.22886917454646
THAP10	5.4486063557366
ANKRD10	6.40883854352351
PLCG1	4.53829658385511
TAGLN2	7.77844555003036
SLC16A7	3.08443228018875
HTR2C	3.04872183480275
TSGA14	3.91545216623111
MDH1	10.5774447331918
ITGB4	5.41699501005819
DCBLD2	3.59136357611318
C5orf28	4.59385782490789
YTHDF3	6.60072927695265
FMO4	3.87716129117085
THYN1	8.02983011732226
OTOR	3.35438620059757
PGRMC2	6.50425576129181
DRD5	3.12818820232603
TMEM30B	7.85325072386636
PAQR6	3.54866859741203
UBE2I	6.21902150820418
TBC1D5	5.64121795913612
C8orf70	6.03212057604391
HRH4	3.1843331422632
ANGPTL3	3.26958272400693
MYO6	6.03253646453207
GLRX2	7.0987443822544
ATP11A	3.58810349513003
MUC16	10.2013474143233
SLC25A5	11.1420132326932
MYO1C	7.24142984514835
RBM23	7.78638669731253
FAM89B	6.67972749169552
FAS	5.19359950235832
KIFAP3	6.40534171618572
NGFB	3.55850829859132
C1orf63	6.52050478584774
PERLD1	4.42184178722405
GLRA2	3.68037283098986
BTN3A2	5.37782321092475
C17orf59	3.79236583995567
HSPBAP1	5.07325214242124
CSTF3	6.91441852883927
PRKCI	8.87266755406625
OSMR	5.39472251885387
SOD3	3.29261708574716
ZNF574	5.6222421087651
CYSLTR2	3.22917659015044
RPL12	12.4807568026172
WIZ	4.49481018321741
ALDH4A1	3.79002766400738
CRYAB	7.87644312825907
RNF17	3.55505996330149
NEIL3	4.17828446961673
COPA	6.28233749839176
KIF11	6.96946399019838
SLC26A3	3.08537844421193
SKP2	5.11889213478698
ZNF175	5.45631743775244
PARVA	7.54982954657575
JAKMIP2	2.885035622509
C8orf4	3.49771457161472
PTHLH	3.15600096120445
RNF34	6.89314448605795
PKLR	3.13345519361174
PCDHB17	3.31781598230364
CD36	4.44975067062104
CCT2	9.39014533466388
PRKG2	4.03636799161229
ARF4	9.2251861034658
SIKE	3.8863800812279
ANAPC13	8.6189269508161
MBTPS1	5.61164138915437
SLCO3A1	6.24266677822061
ZNF692	4.8513608414732
GPSN2	7.78511258027227
NCF2	4.68937708123761
SH3GLB1	7.55031525077553
SLC12A6	3.20630150853574
MRPL48	7.42043007140175
HMGN3	9.56728663162098
SUPT5H	5.52174611267179
XRCC6	9.08260126834055
SOS2	4.44127479761116
PAX9	3.20781210836666
CCDC99	6.56798090233635
NNAT	3.90216844159205
USP16	6.1874506976022
C20orf42	3.73394089685412
LARS	8.0301329822467
SCML2	4.34592238477209
BCL9	6.15885357179991
ABO	3.36003433757801
TRAF3	4.1101536728159
LETM1	4.01732479656998
PLXNB1	5.39031553230978
NIPSNAP1	6.24333439179829
USP10	5.69108023822167
F9	3.00516689836826
CNGB3	4.08286142954362
LIPE	3.52616966641241
C12orf52	4.68785416682343
PI4K2A	4.25386811036293
KIAA0515	5.83259752952915
MED8	5.67958178884353
TEX261	6.13539413177153
STAT4	3.46433672113427
LY86	4.73397429665739
WDR32	6.11576521992321
FLJ13611	4.43973135100587
SNRPA	8.33633997415522
ZMYND8	6.85361005384142
GATAD2A	7.94438267675604
PDXK	5.92126337962599
PTGES3	10.8850943826574
C7orf42	8.3628197765841
TAP1	8.49744852955588
CYP11B2	3.51279639269047
ETS2	4.56104537983852
C6orf166	3.64543734325821
PRMT2	4.88388983359067
PRDX1	10.4780537703935
FGB	3.47972969928015
INTS8	7.86816853844903
COX17	7.21458311375658
C16orf33	7.93947618076826
EPHA5	3.40050424143722
PIWIL1	3.01104942773511
FOLR1	9.84833744933612
FREQ	4.14907693883855
KIAA0082	5.96000591045645
TSGA10	3.72516163096207
TMCC2	4.06624492132686
TCF12	8.26330459394006
FAM130A2	3.44168119998335
MYOT	3.07335316229386
HAL	3.07636204191007
POU4F1	3.18678451204577
SNRPF	7.25570820674346
BCL2L2	5.56325062907738
CUGBP2	5.53020854186425
EMG1	8.13166451359593
PRRG4	4.28133678836471
HIRA	5.83073569058632
MERTK	3.87466763477566
BAG1	7.60339487048605
MYNN	6.41453543756737
CORO2B	3.74235384848930
ALOX15	3.07797550142052
TBXA2R	3.59854461592009
RNF144A	5.15301478774253
MARCH5	6.79478707800207
CST1	3.22024162542912
NUPR1	6.52025082821807
DULLARD	5.88857976178058
DCLRE1B	5.25965836629191
ITGA8	3.47584399031821
CCL7	3.51232405449451
TP73	3.33222275686365
PRKCD	5.75425151029114
NDUFB4	10.4521807759070
DSC2	5.55628771291295
RBMS2	4.1707999366836
GRIK4	3.27402020051876
TMPRSS6	3.87228268817856
GLB1L	4.06935634157019
COL4A3	3.07174810421060
PUS1	5.4957433072051
MYO10	7.62126838556472
PEX1	4.5541301193202
OLFM1	4.99886808221287
RBM19	3.75210711377271
RET	3.33548345021197
TAPBP	7.90337649734452
RUNX1	3.68085557327233
IL1RL1	3.43467683527854
ALX3	3.70102497544033
MID1	6.83729347743114
C14orf138	6.37916204729315
GPR64	7.46862864141364
SNX10	6.24467580542219
MYO16	3.4320148751795
DBF4	6.05529584232705
POGK	8.34974461658658
MAPK9	5.19743478929954
RIPK2	6.87266821154765
LRRC31	3.09139002632924
C8orf79	3.52635309008873
CLDN7	6.96320460639735
EFNB3	4.68868603610703
GLP1R	3.47791473177881
CSTF2T	6.00635296141187
TRIM37	6.3911571708716
GRHL2	5.91679400521961
IREB2	5.79615945389894
GRSF1	5.46184848217056
CNR1	3.07160474949277
ABCC4	8.41054593810305
DLG3	4.62166870648333
ZFP36L2	5.48769077390484
VGLL1	5.05595775285926
IL1F7	2.91207094057496
NR2E1	2.72406736749191
MS4A6A	6.79626195810425
FTL	9.32130951267952
DYRK2	7.0418591415233
PCLO	3.73543341292534
ARIH2	4.93487369176365
PCNX	3.65589152386665
ANXA9	4.98947774482883
SRR	4.71288935578839
SCNN1D	3.13490412028690
NOL3	4.08962165107897
IFITM2	10.6535167700871
ARNTL2	5.02868681050972
MRPS18A	6.78513992594733
ASPH	4.59254349294032
PVRIG	3.971506016022
CPA2	3.07085108473242
LEPR	3.3893419722205
SH3BGRL	8.54158514987946
C16orf42	4.52019686545609
C9orf6	7.01319060600512
ERN2	5.68992430599637
SYNGR2	10.5074095895906
CDKN2D	3.36979673773838
PITPNA	8.27825745409377
PRPF4B	6.68765845736116
NRBP1	4.87654748450586
SLC43A3	5.64128334797875
SLC25A22	4.90527626617861
ILK	7.0635835233908
SLC22A8	3.39141588654593
SEC14L3	2.78682687001720
MRPS7	7.92525615345459
SLC22A1	3.48856783792279
BTN2A3	3.67355968464813
RASA4	4.25662262498828
PITX2	2.81320255307177
CCNL2	4.76485053832457
GJA4	5.0112079719063
FABP3	3.83807045052650
MYBPC3	4.14976091680743
LOC728215	3.47147366571491
TRPV2	4.04971995001964
NIBP	4.92778700262047
CDADC1	3.64732930244989
ZFHX4	3.8502236619594
TFPT	5.89709882496324
TSPYL2	4.5148606647787
EIF2S3	8.15477995133002
ABTB2	4.35632716969976
SOX30	3.15963978865896
VBP1	7.98573668385228
DKFZP564O0523	4.07519414592686
MORC3	5.52117471728227
BHMT2	3.22027189000616
FZD7	6.21162440204247
CDH18	3.90544668660556
CHL1	4.27366728055835
PMS2CL	5.19925087664609
TBC1D2B	5.0327069559333
FA2H	3.09230695744294
TTLL7	3.10501857382442
SPOCK3	3.51051392242130
SLC13A2	3.43464884154869
AIM1	6.79210634003998
GSN	7.2820182915536
EGR2	4.25173535728823
SMARCA5	5.52866001507865
GARNL4	5.23906791598919
WWC1	7.18711643477624
PLEKHG3	4.7192082078603
PLS1	5.70307747711121
DGKZ	4.16627343470828
EFNA1	7.02790599656988
ANK2	3.510541930828
PAGE4	3.08152358449209
SH3GL3	3.26580101606143
SENP6	6.04306534293467
AKR7A2	6.46492297325651
FKBP10	5.32552355174678
RIF1	4.96950948584164
PRLH	2.85151878368801
VLDLR	4.76281702725247
VEGFC	4.2778235781427
LARP1	8.22584155923356
SRBD1	4.45311725168027
DBT	5.08780951661861
ITGB6	3.7208240423953
CGGBP1	4.57667912748242
SLC1A2	3.30886795831283
INVS	3.59460275381896
MPO	3.2918668203384
ZBTB16	3.11975076249981
TADA3L	5.20735026124652
MOBKL3	7.15169448916873
PDGFB	3.71460848970525
CUTL2	3.14803352321017
RFX1	3.03809763319063
KLK2	3.29864785115129
VIM	11.3080413620256
REG1B	2.92135637100487
SUMO3	7.47033143817524
UQCRB	8.60221813423514
MLL4	3.88329958218399
LGALS3BP	9.717623296198
DKFZP564O0823	4.05420517891125
MRFAP1L1	8.2596622449622
SPR	7.15079580337499
HOXA10	3.76247328465098
NGB	3.35333167554518
LZTS1	3.28862800303983
ABCE1	6.7222254163145
ARHGEF3	6.27890114854
ChGn	3.60795119448769
CSNK1G2	6.43889677899592
SUPT3H	5.05838040152453
GABRB2	3.96230870464501
MGC72080	7.17382975710025
SLIT3	3.9924887443136
CD27	3.84295681784106
EGLN1	4.84606746209467
PEX13	4.23843754094122
MAN1C1	4.64919421959757
RWDD3	4.88278240104803
GRIN2B	3.24466332209906
HSPA6	4.05317601706299
ATP6AP1	7.78212768991883
NR1H2	4.44390330622133
PDK2	3.97279683010298
PHC2	6.09510674976025
LIN7A	3.27570935032942
SLC38A2	10.1331820444416
FAM83E	3.29287092474099
SPHK1	4.02163643152438
TRIM26	7.26243397546275
C18orf24	4.49988711672161
C15orf29	5.09454729023475
ADAM9	7.46876795645371
RUVBL1	7.80537546941013
TMUB2	4.34286057308247
APAF1	3.49192830811512
GPR176	3.62737156894404
MYH11	4.40553064542676
NEK1	4.67307913254731
MPP2	4.12544531817778
TNK2	3.49113331081691
C12orf24	4.28326699632627
MATN3	3.20757055440342
ZNF289	6.3291399148715
AGK	6.17925049998456
IFNGR2	7.85180307422615
NDUFA4	10.0538357526881
ITPR1	4.03240294930915
PKP4	7.78568633157641
DUSP1	5.28298856319606
DDAH2	8.3230111789306
ATXN3	5.18223278367781
TRIM27	7.86586114801794
LUZP4	3.75630883078823
SETD6	4.78501287394996
CDC42EP2	4.23257916884111
P2RY2	3.28710502363440
SLC45A2	3.18476126011875
RABGAP1	7.95922107150293
CHP	6.44749619353683
GPRC5A	5.39562656749438
SOX17	7.66109001669618
PAK3	3.88978095998092
ZNF259	6.73850010131651
LOC63920	5.1974368891026
TGFBR1	3.21292201490333
GBP2	6.3948023144907
MRC2	5.65592175934433
CDC42	5.58265034863518
AOF2	6.91788820685305
LRPPRC	9.52930507908437
CD97	5.21660422309654
SETD5	8.1932660596217
NINJ2	5.76645510621108
PTER	5.49266016475042
POMGNT1	5.66076325900167
RRS1	7.10412824978444
HRB	5.38225434559907
SNX2	6.85211589109253
ECGF1	4.00732366300117
ATP1B2	3.53796851094693
RBX1	7.5726082947097
LOC400506	6.15810129798134
COL4A3BP	6.23352079420287
C6orf97	3.26761910741689
GRHPR	7.80545212933402
TSNAX	7.09585686443622
TAS2R1	4.25776015844327
SEMA7A	3.52864344367061
ZBTB7A	3.94953927877273
ATM	6.24061812244309
TIE1	3.5758534643626
PCID2	5.81977895750767
HIST1H3G	4.18083762081339
EDF1	8.27835189949417
GTF2H4	5.25612559896769
NEUROD1	3.17665193118931
LRRC15	3.51770590711996
TFF2	3.70623683555533
PARP2	6.63196145460457
WDR60	4.70361245539569
IFNA5	3.28586471631434
ZNF134	5.03342569024081
GSDML	3.91004776689951
SMEK1	6.62880783894628
PCGF2	5.0584689256922
CYP2A13	4.06489601033509
TNS1	5.80668147739215
MDM1	4.31210644911476
KCNH6	3.16245479466182
SMPX	3.55386561144876
CD9	11.7384746403584
SRGN	8.79955040671644
ALDH7A1	6.90459465869839
EIF3F	10.7200502838871
VDAC3	7.3724757322477
CASP7	6.49707569577732
KCNJ10	3.31378413110733
EDEM2	6.01865829836653
CCNJL	3.55853737574277
CAMK1G	3.70989964341678
AATF	7.44457955799992
CDC20	7.70994559051336
E2F5	4.46529000732286
ACSL5	8.14165626936228
FTSJ3	7.01893517111894
PRUNE2	7.09759897317256
LYPLA2	5.18316663708102
C19orf56	9.01386053155598
FAM30A	3.78759971362962
SMAD4	7.36281603182748
AFM	2.77109911289165
ACPP	3.78191965540586
G0S2	5.83307528491054
FCHSD2	6.55518836839187
SLC4A7	4.38684173070944
RRP1B	5.22087822880803
STAT6	6.03627659143427
CCDC40	3.50011404107444
GNL1	4.81784419804777
ZNF195	7.04018569014698
GART	4.5326983542457
THOP1	4.80363973970387
PER3	4.29687252864008
TRIAP1	7.40825315216453
SCARB1	4.13475766397059
ADCY8	3.12685537157439
CACNA1F	3.71283930516726
C10orf10	5.17147522246397
SFRS8	4.90490285019281
PBOV1	3.19302596922937
GOLSYN	4.24040995215839
PSG1	3.18181771207564
DHX34	4.23266787026791
CAMK2N1	4.39285613564208
FLJ20433	3.98913321279756
GREM1	2.78565051621607
NFIC	6.06475295970447
ITPR2	3.97543718968516
QPCT	6.4567601010023
PRKAG2	5.39952436650475
H2AFZ	9.07495839597
MLLT3	4.08769817525472
CCNT2	4.65146146164717
PLK4	4.48029604654606
H2AFX	5.31907779875788
MED16	5.10075424059928
PLEKHQ1	5.49793599229191
GOSR1	5.56901617572652
BTG4	3.28923556271066
RPL30	12.3477355721431
PLOD3	6.56037272087973
ZBTB39	4.53207561998928
SHC3	3.23036718895573
HAVCR1	2.90217396306941
DYNC2H1	4.94715293259873
WASF3	6.04924383297472
DRG1	8.54117095795585
SPCS1	9.75593949946762
PRR4	4.32857413287965
KDELR3	5.34272998027301
SRP19	8.04687753649656
GABRA6	2.89857657123813
RNF5	9.0695499066729
MFSD1	8.55560990621236
KRI1	5.44962927822002
LRP10	8.51778206545246
KLHL25	4.51442452056647
PUS7L	5.1851131629006
MGMT	6.81588095104992
BUB1	4.51626534923942
RNF138	8.03523354858988
MYLPF	4.89836704674064
HOXD1	3.97978931987135
DYNLRB1	8.90635776376569
AIF1	6.02183616698036
HCN3	3.19727039523146
CSH1	3.36471578189688
MAP4K5	4.99029928234086
CHODL	4.26045485506399
EXOSC8	7.69180186648503
LASP1	8.64246347642466
SLC28A1	3.54556124522307
PLAA	4.73881920137087
KRT6A	5.13078059156968
MYO7B	3.60059408721963
SEH1L	7.38821283330751
MTNR1A	3.37951731822979
TSPAN5	3.97524982123967
MCL1	5.87575047612575
EHBP1	6.58144334532077
CDC45L	5.36060948320381
ATAD3A	4.63396447585923
PRNP	7.77075169334416
OSGIN2	3.2193995727703
DARC	4.30069454514032
SHMT1	4.3561382691486
POPDC2	3.24383555289206
CRISP3	2.79190063357973
FBXL8	3.2821617100093
TRIP13	7.09586088760498
C1orf113	4.34680262241242
NEB	3.54918466403942
ASGR1	3.36695780548088
IL6	3.42089968349465
CTGF	6.81815207675666
RAB17	4.73390759968614
JARID1B	6.53369153286281
FBXL2	5.878592897302
PTBP1	8.4365463499205
PTPN7	3.94770372454043
BRD1	5.619811827596
STATH	2.61798258823834
CDC7	4.6396816266156
ZNF335	4.60338943689763
SNX7	7.14575198297258
MCCC2	4.35192336401406
CPT2	5.28200216669363
CDC2	7.06922946940365
C5orf23	5.19169481888578
IVD	4.49544054728682
HEATR1	7.38508390975969
HSPC152	10.6558163144607
PSME1	10.7773672988922
STAG3	3.81760953786565
MSL3L1	5.3426147016153
MVP	7.73563183711724
EPOR	3.98896139250768
ZMYM1	3.94696800985397
BCL7C	5.75907951517896
PSTPIP2	5.87767290931359
SF1	6.09782719564881
PNLIPRP2	3.90311359470818
BCAS4	3.85094593441472
TRSPAP1	4.67764867972809
NUP210	4.64380500682992
RAB11B	3.98146075827867
ANP32C	3.19754277520837
ITGB3BP	7.08345108449245
EDG6	3.73095671642175
UBASH3A	3.37817682679457
PPAN	5.60038038901865
YWHAB	9.36952532963857
CUL1	7.208939371325
CCRK	3.91647923214786
LY6G5C	3.72642772984362
DHX9	5.66591130551689
SLC7A2	3.34045009326826
CLK1	5.87097307473825
NCKAP1	6.33542456765424
TNFAIP1	4.73149067649534
PKN2	7.23307149534364
VDR	4.72670368028458
PODNL1	3.86713759949705
ACE	3.77336410711706
DALRD3	6.69491427550665
PSMA2	8.47922888924777
OPN1SW	3.42604844030563
CCDC131	7.20866973003363
EML2	3.93066939999682
DUSP11	8.33511512212318
DSPP	3.30348799094166
L1CAM	3.43175173661489
NEK11	4.66541280070071
DLL3	3.28222153420428
CREB3L2	7.69081475519873
GFRA3	2.974434634022
CPA1	2.990607703560
PPT2	4.89387474744873
FASLG	3.71006092494732
RTN4	9.8167145517094
GNL3L	4.96658571580683
NUDT2	4.6599322170525
GTPBP8	6.10227305667092
CACNA1D	3.79796483889915
PRKAA2	4.22772213441802
CD163	8.17649139101443
CD37	3.81247033572081
NBLA00301	3.02915796132099
DPT	3.22596993837758
RGS5	5.98214766698136
ACTL8	3.64093508792862
PRDM8	3.41736130514262
PRKAR2B	5.64165522511863
OPLAH	3.9185951354739
KRT14	7.06919914300883
MRPL18	8.08474222332615
PACRG	2.90577608454693
ABCG2	3.91098118835877
KREMEN2	3.7572227407301
HNRPUL1	8.05453691923973
FBXO21	8.37809015128252
GRB10	4.55167529190626
CLSTN1	7.55104050735253
TBL1X	6.44773667929237
PCDHA10	3.44576671894040
CHCHD3	8.93766045355635
LMAN2	7.72270748875118
