Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C09_472018
Composite Element REF	Signal
PADI1	4.34588625474193
DEC1	3.33726827721235
PON3	4.92171275217839
PROP1	3.67002978733896
UBB	8.73798935313194
RPA4	3.14478860829896
TCF25	7.77303917263849
NDUFS1	7.82021899576813
UPK1A	3.78144736572862
AES	5.56553967207651
PPP1R13B	5.76946721813386
TCL6	3.51972874374130
ARL2	6.41285924325469
CD2BP2	6.22829628232002
TOP3A	3.87014719952044
CHRM5	3.46167315553906
FGFR1	4.4387747235993
UGT2B17	3.06179718961573
CEACAM6	4.08078972046122
CERK	4.61284161942506
FXYD6	4.87551848701654
AP3S2	5.16859790817523
ZNF208	3.58905812400332
CARKL	4.10905843137633
HIST1H4E	3.71467147382151
GOT1	6.23272012251623
BBC3	4.53194240533856
CASP6	5.48951970652808
HOXA1	3.24068580770777
RCL1	5.20389758926348
RAB40B	5.61481519192691
PI4KB	5.50827849933027
LRRN2	4.65822826543643
B3GAT1	3.16524560764866
OAZ2	6.59817736259537
BET1L	4.24790622364467
NOC4L	5.11428994289015
FRY	3.90848827789629
C10orf12	3.28752540880951
AK3L1	8.2044663697798
FADS1	5.81398771460375
CSF3R	3.65367114188048
DKK2	3.28860054701265
POLR3K	7.21515451305539
LBX1	3.40370537227907
ATG2B	4.09866568355720
RHOT1	6.52072729176564
DARS	9.1956593624208
EPS8	6.91519665342828
OXT	3.13716283279919
C10orf56	4.43422136071832
ARL4A	5.1224182236611
CCDC64	3.75948868065105
DAD1	9.45588767883284
HERC2	5.71596596895888
HSD11B2	5.88490021362571
USE1	6.72383537776901
FAM96B	8.89356419082653
HNMT	3.90175703208668
PCGF3	4.78979510020198
BSN	4.04049658972633
CAND1	7.31282355839296
ACTR10	9.31591296537276
NASP	5.70332930601517
C20orf4	5.76707412049293
ACSBG2	3.32017060041325
COL9A2	6.15600250476418
RWDD2A	4.30299444695992
PALLD	7.8068258064075
GPC5	3.17814599987437
CENTD2	4.99512328205458
TBL3	5.49839200206767
TLR1	3.72510087187661
LMO6	4.03593592802072
CCDC106	3.98457639304661
KPNA2	9.02497848509719
PARP16	4.68597092379172
PDIA3	10.0726738391529
MACROD1	5.41300159467045
SFRS1	7.6216984382607
DCP1A	6.56833295777258
TMCO3	3.73314444961597
NTN2L	3.25377680838736
CLN5	5.17206181228187
BIRC5	5.99731543438971
PRR16	3.10918519738834
FAM63B	3.75609724310438
GLE1L	3.68977866979342
CES2	5.66475194586982
GNAS	9.26341721708546
KATNB1	5.68691028861586
CPLX3	3.43363612129671
WNT8B	3.46324995445726
TSPAN13	7.65539074530466
MRPL52	3.92300606204111
GHR	2.91162952508339
DUX4	4.38253260465773
BCLAF1	7.50211869090057
GOLGA3	5.82595263454079
CLEC4E	3.38621576243013
SCUBE3	3.60700153718555
UCRC	11.5126832047464
CDKL3	4.0458801177536
MGAT4B	6.00240111435344
BBS7	3.42006198396795
ZNF345	3.86848272559618
RTF1	5.68748546781152
SERPINB9	3.72896832440422
DHRS7	4.56754903861846
RIPK4	4.93895031709562
PLEC1	4.79789460573956
PIP3-E	4.14137235031325
KNTC1	5.33047585146741
EXOSC2	5.64792816025785
MS4A2	3.27743625597686
FGF17	3.58917073472843
WDR59	4.83899507468221
LAIR1	3.88053378211397
EVI2A	4.01598614905337
IL17RC	3.98641548383334
GTF3C3	7.45376295521902
HS3ST1	3.76662767657217
ITGB1BP2	3.4963731418645
RBPJ	9.30196583885643
LRRC8D	6.46687007754302
ALDH18A1	7.56408050988948
INE1	3.81647843816785
TPI1	9.83230141171977
FLJ20035	7.98316784717193
GATA6	5.6548925236106
CABP1	3.62948158177839
RASGRF1	3.38972940103783
C4orf15	5.02416606429849
ALDH2	9.02494924250485
DAPK3	3.52531099087245
C3	8.69025582407558
EMP2	7.38885080819046
GJB1	5.75005861588235
PIN1	4.75881629552278
SLC6A15	7.27061642454037
POLE3	7.62777988348475
RIN2	8.03736614059294
CTSL2	3.63160094605706
APOC4	4.18365960967693
CYorf15B	3.04095370281471
TRIM2	5.3131483422883
CP110	4.58963240396705
KIAA1622	3.27688261620312
DNM1	4.41058229600752
HYOU1	7.09350638246782
OTUD4	5.75927938775564
USP7	6.30844513682029
ZSCAN16	5.05208308575647
ASCC1	6.52899974659766
OTUD3	3.68483100256553
YME1L1	9.03931986896344
HNRNPR	9.09240729713357
SERPING1	8.20911062392269
TPCN1	5.39549648111232
STARD13	4.82253796185169
PCBP4	5.48129281027912
ADI1	8.05142254797686
ASIP	3.1557891691521
CDH10	3.32209896672989
WBSCR22	9.05710809252433
SCP2	7.7961185492217
KL	2.98254783557569
SLC35D2	5.83166666881832
MAFK	3.62600463334908
SON	7.65576227915808
SBNO2	4.02519719413117
RACGAP1	8.01312465297362
SC4MOL	9.2322393889961
SLC6A6	3.27116121520691
OBP2A	5.99229994656681
PSMD3	5.92596310260466
ERLIN2	3.78282508677073
PPP1R9A	5.36589081309485
RAB35	4.2395044259225
PDZRN3	4.82186689901918
AVEN	5.11648262155122
FLJ21075	4.44185783344095
BCAM	6.58038175888345
C14orf132	4.45423477281827
PCK2	7.30062961754978
FKRP	3.50721454517232
HLA-DRA	9.55880091178973
GUCY2C	3.16210024111716
RP11-125A7.3	4.94065475358078
BARX2	3.38335479787555
DAO	3.44520534565335
EDNRA	5.02013948391119
NIPBL	5.5092877803798
ZNF331	5.53274103326979
PPP2R5A	5.29607040588305
HMGN4	8.61926455324507
DDX39	9.3875748391123
EFHC1	5.21753769293292
EIF3M	9.45734768579443
SLC17A3	3.09421995252446
ZNF24	6.40791072157994
ASCIZ	6.90984090879663
FNDC8	3.5449322516445
ESRRA	4.81239659408413
PTMS	5.18911119640469
PHF7	3.74534534909363
PIP4K2B	5.1551764643174
IRF3	6.05509969300793
GPR19	4.75102094546761
HHLA2	3.82241192428455
GMFG	4.31203150461226
BDH2	7.26766153744533
APOBEC2	3.54915104891877
PRSS21	9.53482446871014
PENK	3.5049986016184
PHF16	5.46381021227401
ZMAT5	6.48874948646928
SMAD9	3.21322750637469
SLAMF1	3.42383992246091
RGL1	6.92367721500054
DLGAP4	4.4976614645735
MBD5	5.06685076474461
PHLDA1	3.84091398490091
BACE2	6.83354593359013
APPBP2	5.89233510093557
LIF	6.27754905832855
OXTR	4.72470202483352
ACTC1	4.03404328705222
USP19	4.01285620836452
SUV39H2	3.52938181916476
ERO1L	5.81737874332811
ZNF395	5.42584950483053
CNTFR	3.65880464304726
HIST1H2BL	3.22008999772163
WNT3	3.47321238322726
ZNF549	3.4380288448441
ZNF467	4.29295950516034
SLC25A21	2.89100369481602
IL5	3.26763653673784
CLSTN2	3.7368918805189
LSM12	6.43201780717026
KRT37	3.12891927201107
NACAD	3.96119363177078
NAG18	2.86725130471742
PTGES	5.05523062770689
GDAP1L1	3.27248627006446
MFAP5	6.48930287100774
OPRK1	3.09271440291308
C12orf4	4.39813030658920
NTAN1	4.76331571894615
CST3	10.3620782589453
WDR6	5.59901726159621
NUP88	6.79126515210393
CD300A	3.69975130581211
FCGBP	6.08248725033164
CNIH	8.68885888176837
VASH1	3.90330771877078
DHX16	5.40105149822532
SLC35A5	5.99526227645387
CLEC3B	3.26372137027052
ARL2BP	5.71348898878367
C10orf79	3.27426993773173
ZNF79	3.75476479050833
CRP	3.30301870299539
OCRL	5.16076223485231
GLA	6.222515309991
NEBL	4.29231208293315
HSPA8	10.4499435678227
DIDO1	4.93929870190631
PLA2R1	3.02322169492408
NGDN	7.79167572342268
CBFA2T2	4.46389849664397
SAC3D1	5.08646880335225
PNOC	7.24513572605632
PIGP	7.66910607869939
AGGF1	4.54364547874617
PRRG1	9.83473866256684
DPF2	5.52086382339659
MYH13	3.43396702652672
TMED9	7.06892306153682
TRPV5	3.64987714496011
UGT2B4	3.0740501373935
PJA2	7.53763396557546
COLEC11	5.56401315514595
SCYE1	6.43897936987726
MED12	5.51605586422368
CARS	7.1290711973906
MYH1	3.43093549780645
CYP7A1	3.03877568335312
PHF1	5.59213820145291
LOC644096	5.24739778205071
FRYL	5.57575030978197
RHOBTB2	3.40292513644118
MMP27	2.9472843177141
ZNF432	4.93926793907494
SRD5A2	3.67210729413413
UTP14C	7.4055837489169
RABEP2	4.94054498654094
VWA1	5.17467688249062
FUBP1	5.93228351804132
IGLL1	3.78223709603425
KIAA0586	4.25174864623532
IL27RA	4.38600783561947
STON1	7.41547951296377
IL5RA	3.28190003839500
PERP	8.57218232550974
SMPD2	3.8518090777468
TNFSF12	3.42757155078837
FN1	8.31032251724826
MTR	6.98907178267904
CSRP3	3.16340429843249
MMP20	3.07431233510549
PHLPPL	5.13138066234007
CBX6	5.65645388734913
DHFR	5.6774631946074
PRG3	3.27661359632529
ALPP	3.36343886518633
ASH1L	4.3708826578119
CHRNA2	3.57655954056278
PPP1R12A	6.38607521771615
RBM38	6.34959264504022
ZNF7	5.69416093215793
RDH8	3.18607493543461
GPR132	3.64402007305316
DGKD	5.2452979477079
TPMT	5.18739753490322
ATP1A1	8.69824354878413
SERTAD2	7.1457916238386
C5orf4	5.03366966921257
ZNF672	5.16861336252221
PLXNB3	3.71532253280997
FAIM3	3.92482002269599
UBQLN2	8.56676155828684
NR1I3	3.03351542284134
ACVR2A	5.10879130929115
YWHAZ	10.0211558689116
LILRP2	3.84343546873174
GNAO1	3.49146401146772
OPA1	5.33365724542711
RPS6KA6	3.4948913430908
RPL10	12.2822157357502
MMP23B	3.90531942411695
PFKL	5.77459364704158
TMEM140	4.36198405370528
AURKB	5.47049640663453
IFI16	9.54356324005332
CSTA	6.45390609873624
PRPF39	5.45380715543474
DISC1	3.87785186261675
USP4	7.89547451237558
OSBPL10	7.09628985394328
CAPN6	3.15950583095692
CLTCL1	3.8382927645087
NUAK1	4.76960714700317
ALG6	4.99054192179841
NPPA	3.85542598959452
LAMB3	3.9605480179748
PPL	6.06007891925193
LRTM1	3.10459411486772
RRAD	3.35714791464325
TIPIN	4.49129946586525
CARD14	3.31740447071381
RBM9	6.39376698305219
LCN1	3.68862212064586
RALGPS1	3.76350376030446
NCOA3	5.95535121635379
CCDC6	7.86736858330047
RASSF4	3.66918806107613
MTHFD1	8.72833896717663
FCMD	4.38159377670629
IGHD	3.63026801391096
PLA2G6	4.51411373402092
TPT1	11.5449718591053
S100A3	3.36535822238711
SEC63	6.15731670947182
C10orf59	2.93023634688615
TOR1AIP1	6.16175251881943
PAFAH1B3	5.46682428471632
CEBPD	6.04606286568429
ZNF107	4.49532440333402
ALDH6A1	7.87438030959581
G6PC2	3.67414301248408
SNTG2	2.88769363658024
GRWD1	4.43795051599037
FLJ22222	5.0123650384933
BCKDK	5.79916124485827
CTSB	8.11969631189534
PFKFB1	3.29946964415479
ZFP36	5.35443543599375
SVEP1	3.48297642691143
PXN	4.37793835734487
TNF	3.85287292634576
SIRT2	7.2550986086865
C5orf21	6.13183373019476
VIL2	5.54072685467138
DIXDC1	4.77805727186656
GANAB	7.4071221222888
PDSS1	5.14455680474915
GRM6	3.25638665976536
NGFR	3.08204766068271
ATP8B4	2.83429271047146
MEIS1	10.4847254342948
BMP8A	3.62988329810555
NGFRAP1	10.0119015044766
EDAR	3.82940812145865
NEDD4L	4.20427068084296
CRYBB3	3.71490902809751
C6orf60	3.39802498319132
IL1A	3.32474475830853
GNRH1	2.95291690245304
PDGFD	4.26211377566207
CACNA1H	3.83674027628545
TXNDC3	3.09805779225473
ERCC1	6.03089693674906
CAV3	3.35292263106044
HARS	6.92142393129423
AQP8	4.07895586788968
CREBBP	4.93322113133739
ITGB1	5.18640626575493
SPACA1	3.30861525231952
ZNF254	4.42844477470494
PARK7	10.4473088971041
PAX1	3.18624514472961
PSMC4	10.0246304090794
KCNH4	3.70571780356927
TUBA1A	9.81621425376697
PRMT8	3.43132161081304
SELP	3.50553452312351
PSMD8	7.03606240723388
SOX10	3.94558198520588
HTR1E	3.72954979987685
RABGEF1	6.58662381347276
EPS8L3	3.69352417838516
MAP1LC3B	7.92172909366259
AGXT2L1	2.95756146728899
CYB5R4	3.85205853529542
MEMO1	7.84157509665307
LRBA	6.80774777521517
TRAPPC2	5.2378631861957
FLJ14107	3.82101076550913
FNTB	4.22657300569267
MYST3	5.34686820952524
KRT8	8.39712674646315
AURKAIP1	8.2547877312217
LMAN2L	5.8862989503187
C1GALT1C1	6.98327337488905
DSE	4.6245870976118
FHIT	5.32389739621866
OSBPL3	3.60574286812327
PPOX	6.11971973857008
SLC39A9	4.00849803860947
EPB49	3.85533273745605
LOC137886	6.03044824458979
C7orf49	5.08520612156083
RHCE	3.02215189249741
CST8	3.51206117555687
ATG7	4.92086392074995
SPP1	10.3276729696360
GLI1	3.72143311265458
HYPK	7.44780502188781
SFTPD	3.89613586037114
MCFD2	8.89643930422072
ZNF157	3.34958738108525
EPS15	6.02378497348594
SFRS2B	6.59658685964579
BTNL3	3.93192351880459
GPR23	3.30802108002189
TRPA1	3.24094254616566
ASPSCR1	4.73520510354317
GNS	6.78955155437457
FDFT1	8.4333732782981
ENO2	6.8524980778139
CBX1	6.90084295184693
PTGS2	3.31082520765688
BMP7	4.58743372283809
CCDC90B	6.18016746310082
LRP5	3.93735729573079
UBE2D3	9.00440153811685
ARFGEF2	4.63351966188304
ARR3	3.95732180826939
MAP1A	3.52755074138808
NEFL	3.12406860403993
CD2	3.93560669668612
FLJ23861	4.23024125312141
NAV2	4.8543277795168
ENTPD2	3.5588575359818
COX7B	10.2361207886843
ATP6V1A	7.64278206793305
TRGV3	3.18340655630721
ANKRD17	7.9277803126277
ADH1C	3.29807221947877
ATXN7	3.88279909623067
IL21R	3.38088258471818
CHN2	3.41366575865921
HAS2	3.77479600581252
C6orf48	9.40050606553708
TGIF2	7.01617765483676
KIAA0241	3.88311458953087
IGF2AS	3.86266071893137
CYP2C9	3.35518102575462
DNMT3A	4.85501557804204
CNOT7	7.8988885412027
FCAR	3.24806798927487
SFRS10	7.53195073161461
MARCH3	3.37686952478687
RUNX1T1	3.37478731176146
CTSK	7.54235460482958
LRRC61	6.26044207680033
HNF4G	3.28313245057891
LRCH4	4.50657562636591
PSIP1	6.91681641480788
AP2B1	6.07906642067489
C7orf28A	4.51633436921268
SMCHD1	5.8276331551117
EIF2C3	4.63981761803926
S100B	3.29356047301879
BMP2	3.59724910021793
POP7	7.55746814232683
UGT2A3	2.6368588989304
ESR1	5.00630553075767
ZFPL1	4.14120190968112
ARHGAP12	6.57246616474715
PGGT1B	4.04082113152331
LRRC19	2.78101115326981
ZNF767	6.38031956222991
DEPDC6	7.45035206714725
SLCO1B1	3.05672320459078
SST	11.2467701673159
NACA	12.0338257470648
KCNN3	3.54480057259653
GLOD4	6.91086035885841
SCCPDH	6.44024948127084
PRF1	3.29150798196994
LST1	3.65776885070953
CDK4	9.58228327649317
TCF15	4.18196371325542
PARC	4.55738867458358
PRMT1	8.99299363959554
ITIH3	3.35161231575781
PPM2C	4.6176637403067
TEX10	7.76954016039866
EDA2R	3.53603954483599
LOC283345	4.12867892672974
NARFL	4.73588971679387
DENND2A	3.76717891422390
C1orf103	5.33142652329846
DMXL1	5.12827301722398
KCNAB1	3.46083843851055
FLJ20254	5.79214467706471
RBM3	7.30163531815053
GPR1	4.60027330115732
DMTF1	6.33555446047025
HTR5A	3.32513111875945
MXRA5	8.77060885111807
GRM1	3.44451662308179
SCFD1	7.03746819652212
RAPSN	3.57501243564843
ACOT9	5.85445581552905
PDE4D	3.26758981996898
TRPC4	3.09396344312841
EPHB3	3.83567573498443
GEMIN4	4.60717451551469
RAMP3	3.65320928922915
CNTN5	3.05170216443312
DLEU2	3.89370850846285
TSPYL5	3.6644879748786
GRTP1	3.74668406583685
ITGB8	4.12405313851481
GAP43	3.2918826948373
FRS3	3.86229862244125
PDE3A	3.33752989711256
TNFRSF10C	3.21849598312742
JMJD5	3.65611156254328
OTOF	3.41852036905696
TEX14	3.10744920948145
XYLT2	4.72215629737652
HIPK3	3.53357343782808
XPOT	9.16578153665889
RRH	3.46385560208814
CDR2L	4.28852887727959
GAL3ST1	5.51190426947479
DHCR7	5.76574054433387
PDZD7	3.71990504701243
FGFR4	3.40689928628207
CRAT	4.195995555518
C1orf217	4.35121491739185
SLC19A1	3.79184599873575
PPP1R14D	3.96007407180627
LIMS1	7.17883289809496
TMPRSS11D	3.28310672716902
TRIM14	5.14059389792739
PIK3CD	4.16600244400281
MFAP3L	3.28047118174679
DERL2	5.77579943867867
SLC7A11	4.81967528494957
FHL5	3.07405079090498
OR10H2	2.99847275989760
ACAN	3.60168681062016
BRWD2	7.41667719562446
PPM1E	2.89885007900737
DCUN1D2	4.90071426929544
TINAGL1	3.79854655454799
C3orf36	3.09042776792878
DOCK4	4.13207559070571
ENOPH1	8.34554033494647
FAM127A	8.38851635324629
SLC5A3	8.0343743216498
ARPC1A	8.30866593591621
CHST2	5.33709456370408
SPATA2	4.59436777648642
PGLYRP4	3.53517675626571
RUFY1	6.08346423208991
NTS	4.21920767195452
FRMD4A	3.49013291735507
RPS4Y1	5.22154936179242
BCL11B	3.38332354885606
TNFRSF8	4.01063958968666
FOXE3	3.53391296469709
PTGIR	4.19344700360635
ART4	3.32919467385792
EVX1	3.74512373343718
PRM1	3.33966749439274
GLCE	4.23142965555098
GPR18	3.4200135241224
ACAA2	4.31519531701553
PIGK	6.51037302705918
HIST1H2AG	3.84877850881582
C16orf67	4.4364951364924
UQCC	6.7236220975727
PLS3	8.49429248326732
DAG1	6.40921792335717
WWOX	5.01630706841852
GTSE1	4.34588395429738
GP2	3.58361180482744
CHIT1	3.40856673794386
PLOD2	6.38847142055503
RPS24	12.6320099521124
KLF9	4.00317096840355
TTC27	7.30782922038849
PYROXD1	6.46369087015277
MIA	4.00347776562224
TSPAN2	3.04114309312221
MRPL9	6.66404465968986
PCSK2	3.34409783804069
PI3	4.48962933694299
RPL24	11.9788597698193
HIST1H2BE	4.74553872198019
CD86	3.47540207317031
CALM2	11.6764165041386
LFNG	3.62027341841441
GYG2	3.62768905796488
INTS12	5.77817200129165
RAB4B	4.28914407912364
CTSF	6.98089970278038
HUNK	3.75925266516625
GNA13	3.67928357287099
B4GALT4	4.59923797337696
TSPAN31	6.77470935590405
CHD1L	5.97413534228075
CNKSR2	3.66327751660928
C1orf156	4.66675332014815
IBSP	3.4989375632111
FUT8	7.88595306933151
TRMT11	5.89771521347009
AGA	6.61896121854559
GFRA2	3.87274663753624
WWP1	5.2372187151726
B9D2	4.24228589373915
CPZ	3.38746913668874
STAT1	6.9292155093523
PTTG1	9.12256088272146
TMEM62	3.98010470390391
COL8A1	3.03962693941508
RBPJL	3.43395391398917
CASP8AP2	4.69106628346868
SSBP2	5.60703778305697
MMP12	3.67182804062274
NME4	7.79025024557374
LOC55565	4.09343610218828
GABRA1	3.43687392035794
PEX11B	6.79014970024468
HABP2	3.63054609666410
REEP1	3.59165074268069
C9orf156	4.36603373818904
SMARCA1	5.52749084663574
WEE1	6.96823049409346
APOF	2.81736703183876
GCDH	5.85773720988036
SSR4	10.6649492687119
SPAST	4.96518820450395
RGS1	4.71853298058568
ACCN4	4.08294115744905
PLXND1	5.78290315423798
FLJ20489	5.73188237018136
MLCK	3.73074718100962
INTS5	5.05236473031251
BSG	8.69965187544015
PARP8	5.73295913501177
ZNF215	3.30947108023895
TEAD4	5.40870782930998
PDE7B	3.15030572726495
MS4A3	3.11346303293586
DTX4	6.42938490316878
EFEMP1	3.8680849635104
TNRC6B	5.65000626034109
TULP2	3.69818599142238
RERE	4.82053844355161
BNC1	3.28322247890182
FGFBP1	3.72558344070262
TIMM8A	5.45399461459389
PIGB	4.33899787237362
AJAP1	3.35955185834763
COMMD8	6.41495473025389
TRIP11	4.29352427045847
SLC25A42	3.02282461129224
SYP	3.88624005311929
PCDHB6	3.6942538328236
FLJ12716	5.76861130870753
FKBP8	4.30336716423626
KIAA1109	4.29287120551161
PTPRC	3.76532485156132
POT1	7.01427797022966
CCT7	8.5639759283771
MMP11	4.22638411484045
MYO1E	4.56062356174805
EEF1A2	3.76371902541098
MIPEP	5.17542178320895
ZFX	4.46787006429916
UCHL3	7.55187075258608
LRFN4	5.32251533050597
XCL1	3.28446223478087
CARHSP1	6.14239862274857
GREM2	3.30131658485509
CCDC102B	3.70844056172406
HDDC2	6.17390064938123
SHC2	3.763591592347
SDS	3.81245261065159
CASQ1	3.51708940519660
LYPLA3	4.61718124376018
INPPL1	6.07718212068012
SLC25A40	3.78825593189782
IHH	4.30359055330675
CHGB	2.9254532068915
COL9A3	3.33995055615004
C2orf18	4.47073780502968
DDEF2	5.73836454488978
BUB3	8.88050977420725
C6orf211	5.94239020266954
FOXD2	3.50115602406591
GGH	8.0419996357993
GGT1	3.54783815383032
ADARB1	3.93193064034143
VPS35	10.3178677234415
CNN2	4.57965695258368
DBP	4.98063068466523
WNT1	3.60642972558824
COL5A3	4.28527775097171
RHOD	5.37282269209621
ASNA1	7.72363074186558
WDTC1	5.15496578691822
COL4A2	8.1187315306722
HEBP1	6.78261395358613
SLC1A6	3.94223948586
LUM	8.91099198111476
C1S	8.62939319806739
TCF7L1	3.756181148767
ZCCHC6	5.1529256916841
ME2	5.44244379774235
PAGE1	3.85840602618186
DTX2	3.66911462325428
KPNA4	4.4983098213672
H3F3A	10.3245044322044
GLO1	9.23074976707434
WDR61	6.80654972031663
CD302	3.48069382404652
SIRT7	5.53596802133998
D4S234E	6.16974291765261
RABIF	5.85158645430032
DYRK3	5.03238815089155
PKIG	6.33633466162242
PFAS	5.73785890499927
ALOXE3	3.33920085803714
RPLP0	12.4854528454538
RBM34	6.49560913458118
MKNK2	9.46285257834797
ZNF528	4.01786745004317
U2AF2	5.28298502943538
SEC16A	6.71830323513183
EFNA5	3.41864389270081
ZNF44	4.22236893322893
FCGRT	6.46029690087857
NOL4	3.22281877702872
CCS	4.96735424536214
IGF2BP2	5.50885587034352
MFSD7	3.37340856193938
OR1D5	3.51259255155436
SIX6	3.47994884149797
CCR6	3.15549767268899
TSSC4	4.95510568989117
COL11A2	3.67750480986597
CHRNA6	3.90243915314999
PLD2	4.49559913212215
PALM	4.17810754214325
ORC1L	4.03104994843007
SASH1	4.37455173044989
PUM2	8.71233513457807
ZNF365	3.39699718711671
CDC14B	4.29309566413749
PHC1	5.68614430880938
KIAA0913	4.47324855842582
LDLRAP1	4.76137906833131
NAT8B	3.32723684455503
PPP3CB	7.15854697743297
ANGPTL4	3.78744079379395
HHEX	3.60937772221905
LSM14B	4.49870728902418
PLCH1	3.85661891395801
INSM1	2.95175648872754
TLN2	4.07371582746613
ZNF493	4.6864554302897
HDAC4	5.1500557444816
GLRA1	3.21292186651876
RPS6	11.6034810127684
SFXN1	4.8546826567876
FAM102A	5.14355355282519
KLHL1	3.52351828675779
SAPS2	3.97996947302338
CTNNBIP1	6.003548793261
SCGB1A1	2.95119256545696
SCAND2	3.61172940396105
HMGN2	11.6414444366817
NEUROD2	3.14994367986151
YAF2	4.67016348849124
BRPF1	5.6342014027497
RICH2	3.44708448774373
TBCE	5.49606149038654
LIAS	5.2274844789927
MAPK1	5.18486777801584
MRM1	4.20368748683663
HDHD1A	6.79588310193237
CTA-246H3.1	4.33825638534511
ATP9A	6.97393607181706
HSD17B3	3.40999463482781
HN1L	5.70208039895972
SAG	3.61092941987809
C20orf10	3.65173724106826
CTRC	3.4980895540028
HNRNPA2B1	10.6035594532372
RNF216	3.86175672683205
GADD45A	6.86731503606264
MSH4	3.06772401906116
HOXD12	3.11371005895242
TMEM70	5.94621665682893
PPP1R14B	7.3131782419893
SBF1	3.73990274889423
HIST1H2AM	3.26768239484695
GNG3	4.08390095639636
C1orf50	5.74908336483355
FTO	8.08049860762426
CALCB	3.13112392353359
PPP3R1	5.7974924303317
USP46	5.35069333444618
CCNJ	4.49773832298442
PSD	3.58603871060459
GNAZ	3.59773967174746
FAM57A	4.18389596474262
LILRB3	4.19324545192631
DHX8	5.37472072679965
SPI1	3.71222607034257
OXSM	7.05352572612012
GYS2	2.92770229055663
UBE3B	4.62368137115975
PLAT	9.25827028214705
NUPL2	5.27133948897981
SF3A1	8.45236065356349
COPE	7.59985655843699
EIF3A	8.381163881536
IQCE	3.45974290491983
FBXW10	2.77059907241034
KIAA0182	6.79993333911608
YRDC	5.33864893677263
GPRC5D	3.47272207027637
LRRC23	4.10110206639556
BLVRA	5.5219869918289
SLC22A7	3.59666283261959
RASL12	3.71191583776096
DAZAP2	9.04734245202396
IKBKB	4.71080202042897
PPFIA2	3.54128642369282
ZNF271	6.05266058033291
CXorf6	5.69296757278983
FRG1	7.76497947952369
BTN2A2	4.45537174891455
THBS4	3.80216627150871
ARHGAP1	5.38737197302798
ENOX1	3.09890353323446
ZNF706	9.03517514139905
DOK1	3.93716608317012
FCHO1	5.52655225032812
PGAP1	4.511243774325
HOXD10	3.16236827749494
CXCR3	3.28512857292402
FSCN1	6.47749790608357
KIF17	3.41307689831415
TRIM66	3.49314875905292
CHI3L2	3.77340556143953
SRPX2	3.82943996336207
C13orf24	5.82962693567899
CBR3	4.41010892462358
ZNF132	5.70958796361209
AQP3	3.74864093958649
BNIP1	3.79024865440648
ST6GALNAC4	4.09644782816137
KIAA0391	4.79530675264291
KRTAP5-8	4.66334180465754
SIRPA	3.84693008601502
LYVE1	3.76536926932985
IGFBP6	4.44251973162474
APOH	4.44020258210457
TSC22D2	4.26156842640841
PLCD1	5.51004059469742
NPHS2	2.92844427874647
ARHGEF15	3.25223736333843
M-RIP	6.33489151664538
POLDIP2	5.81801199813936
NDUFV1	7.77297395553868
SRD5A1	5.599028842992
RAB3GAP2	6.68171893464365
CLEC7A	3.63868149725972
REXO4	4.55611495742672
HSPA14	6.72566269180309
TAAR5	3.70965095696399
ZNF142	5.16963390099383
MUT	6.70463496344875
