Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E08_516348
Composite Element REF	Signal
LEPROT	7.53948838838133
STK38L	7.33745830345745
CUEDC2	7.90520372120308
IL13RA2	3.11442228712248
DDX42	6.95587645653184
TXNRD2	4.10446918435844
C4orf19	3.68694116292392
TNFRSF4	3.76718709933465
AOC3	3.51753231356101
MTHFD2	7.44045087684534
KSR1	3.47953395999519
SS18L2	7.87783501649493
OAS3	4.68172247282589
SLC22A11	3.19233029385434
LARGE	4.46718971578568
LIMA1	5.90389958533236
STARD3	3.68302104282343
VPS39	5.86606865296614
ZNF236	4.00810201175544
C8orf32	6.3506570539543
GABRB1	2.83659862037138
ZXDA	3.15736975857522
ODAM	3.13305046906760
MORF4L2	10.3733193423618
FBLN1	4.50008376223566
PRKAB2	4.37980813366284
AFF4	3.5121201466052
HSPB2	6.65031267130692
ZNF76	5.76085311516821
RAF1	7.09868013874179
SUB1	9.16270924492585
MRPS33	9.70337567407902
ZIC1	3.25013458849324
KLRK1	3.09676468966755
LYST	3.82079219829636
UBE2M	5.83527084708492
RAG1AP1	7.08555560869515
ZNF281	5.59389200960448
P2RX5	3.36384707761922
NCR3	3.70946943610967
ST8SIA1	3.81360575518935
HLA-DPA1	6.9069266427218
FKBPL	5.26979029368084
ANKRD46	7.988106405844
CD248	4.10099238764511
SNX4	6.15232662532482
CCR2	3.44152835343893
ZYX	6.44341001132207
SMOX	4.27041011440639
ZSCAN5	4.15182793568088
RIMS3	3.60301039360246
NACAP1	9.25231692305919
DRD2	4.04948000002137
COPS2	9.33268168620343
CEACAM4	3.64575472917325
KRT76	3.51329833868847
SOX3	3.24418335802739
GATAD1	6.90744743674846
AVIL	3.73063483594209
LMOD1	3.5430992174369
FCER1A	3.50636170265290
TMEM112B	4.9933831230835
HIGD1A	8.38288717854198
CALR	7.12518767854863
ADRA1B	4.11035235623603
SNRPD1	5.90520133358492
LTB	4.12780985771425
NCAPG2	6.09091002697428
NEU3	3.46567301357241
KCNMB1	3.2734248381109
DES	5.15250829000921
BZW1	7.4072737296748
ITGAV	6.31531391323114
ZNF221	3.58501615831038
LENG4	5.39662476981629
C20orf3	8.15473144167568
GDAP1	3.48614956289678
PIP5K1A	5.3390483155502
PCNA	7.34025502674269
C1orf34	3.52770583576392
BEST1	3.37725687444273
RBBP4	8.56395475522379
MMACHC	5.70909748890755
REV3L	4.80032179900813
PHKA1	4.32261902449658
PRKAR1A	6.97295788164198
AVPI1	6.46433185962973
HSD3B1	4.24463661323099
ATG5	4.80363323676179
SARM1	3.98778964439547
RAD52	4.04825303918888
RGS7	3.02008979068994
CD207	3.36728702901149
HMP19	3.36688045572135
TMEPAI	5.32006921003126
ARL17	3.71415075047512
MYCT1	3.51887582729894
GM2A	4.9166847762676
SCGN	3.82736325189721
ETV4	4.42357926346391
MPP1	3.95091883958981
CD2AP	4.69452208446278
CCL20	3.72458702236070
CCDC86	5.25175081289987
ZFP30	4.6909570908557
MYH10	8.23942182552946
CTBP1	7.70170506122806
MAK10	6.02562555817951
OR10J1	3.73935479272267
TMEM9B	6.80806007511912
DNAJA1	9.00915698740895
LOR	3.89890643453641
MAP6D1	3.85850790118237
LRRC50	3.75485988275931
PRKX	5.72937947932565
ARMC7	4.7169400023369
KIF5A	3.20554539135037
ARG1	3.90961085873817
PCTK1	5.63273089668225
NSL1	5.51408097772259
ASCC2	5.75976660719356
KIF2C	4.32523695852445
PSENEN	6.80005651583244
FCRL2	3.12740795462576
RAB11FIP3	5.36107728139758
NPR3	4.12671880732595
CENTD3	5.28718071046306
KBTBD11	3.72732097373648
HBD	2.95113590303869
PCK1	4.27765717004080
IRAK3	3.45582297824706
OLAH	3.97138594071435
CNNM4	5.00007033918947
MYO5A	3.75397629242827
CYB561D2	5.60354145645034
MEGF8	4.17009177675531
SIPA1L3	4.69305725260193
ADAM10	4.31372573990166
ALPPL2	3.25966152669071
OBFC2B	4.98269030953808
GALC	4.85831600215433
LIPA	8.1077716443797
NAP1L4	6.55603330951767
MRPS22	7.58774364417658
GNG4	4.35871169141128
TBKBP1	4.11919666331773
PSG5	3.59556754785434
CAMLG	8.74339355104773
RSAD1	6.31743386829177
SLC6A13	3.86556101985218
AGPAT4	3.78261935226271
ZNF167	5.14273888972314
FAM53C	7.42426882388437
VWF	5.88550824332321
VTN	3.5338661627321
BAD	5.44921011888291
TPM1	6.80896240792586
PYHIN1	3.68353191976266
PDS5B	5.79407332301329
CIDEC	4.01466192078138
CRIM1	7.01502994064213
DHTKD1	6.69025667675698
SH3GLB2	4.77396165862444
SMPDL3A	3.6186709249626
SFRS2IP	7.93586230639451
FLNB	6.00911221235256
NOC2L	4.84620455611415
NRG2	3.63362863348453
C14orf162	2.98748434992359
HMG4L	4.55977127151067
IL15	3.24072103190103
GABARAPL1	4.16159676985549
SPTBN5	3.93287172606435
C1orf77	6.18221247250693
LAT2	3.53412521749613
WDR78	3.97811061711295
SLCO1A2	3.48295772264629
LIG4	3.84530521907083
GSDMDC1	5.68231794319906
METT10D	3.64454549664415
ECSIT	5.13621123035084
BMP4	7.62185602880416
VSIG4	3.47080109561165
DIRAS2	3.10521524757805
SLC12A9	4.9387233373456
MC1R	3.42003614748894
TXNL1	9.54071881534318
GALNT7	6.07660669562125
ISG20L2	6.29240828092935
OBSCN	3.90315424245796
GBA	5.6951409772657
C6orf64	3.70833088688493
ESD	8.99627572829862
PNRC1	6.98977915370248
PPIA	12.1633874060747
VDAC1	7.97850003653897
CLDN17	3.84314195080735
TRIB1	6.40006547843068
MED6	5.69276127742385
TXNDC5	8.23229443847035
CD46	6.09596983074965
ICOSLG	3.9378286176157
RGR	3.75722263897928
DSG1	3.30665305376938
CCK	3.81057555701275
C17orf48	5.12751737529273
C1orf69	3.52992948657825
DEF6	3.66397171939253
SIT1	4.28225420310749
UTP14A	5.2177765487611
RPH3AL	4.61527771030951
NXF1	7.67951435468706
C20orf46	3.66728894110878
NHEJ1	5.09755219917923
SLC24A2	3.97729582225293
TUBB3	4.66531943386710
SEC22B	5.93276568973392
S100A6	9.3286517835734
CDKL2	3.41699204737704
TINF2	5.04223164692573
SLC7A10	3.23374853571957
SPRR1A	3.40576927119525
CYP4A11	3.18485870009254
SCEL	3.15358218195998
TES	8.60201476091456
CCDC70	3.21882438484367
SH3TC1	3.70976915409494
RAB36	4.60902922836519
GRIA3	3.2525991730618
CRYGB	3.5306237495792
BHLHB9	4.37600837524796
CRISP2	3.28724695079779
ILF3	5.99991993985466
NTRK3	3.39715717554980
B3GNT1	6.04400015233885
ZNF444	5.26408016852395
LARP6	4.86284097655888
FMO1	3.55019662953294
POLR3C	5.50610669610852
FBN1	4.16997820042812
SGCG	2.82516949432859
JOSD1	5.77427361495445
BEX4	7.86886860639543
INHBB	4.00343452969519
TBL2	8.57254885393899
HYDIN	3.41250162347254
RPS6KB2	4.55117971678178
ADRM1	7.15541305357576
DDEF1	4.97501605767163
PEX6	4.06542780408959
BAT3	9.01631302014371
TXLNA	5.66277223444667
RAB31	4.1020972924541
SCGB2A1	7.57473556335432
TMEM187	6.31998021205747
AIP	5.96681759354896
LGALS14	3.12530767433271
SLC6A14	3.24646082424588
DDX4	3.04260605990762
CTNNA3	3.76675443742998
PRRC1	7.89710713632607
AP3B2	3.38720668773547
TRGV7	3.49076569512682
LAMA5	8.84375872946065
PMS2L11	5.26139640211942
TMEM184B	6.23274251575761
AKAP4	3.44000165896049
ZNF292	5.23556099464132
C21orf45	5.50891013810795
ARNTL	4.59118789239005
CTCF	7.64347959493156
CCL2	3.8860621373405
SNTB2	4.36279918030237
KPNA1	5.20539847583812
KIAA0746	6.98374480594217
KRT81	4.83894479052074
ALDH3B2	3.75679980237078
TMEM41B	6.02081178535852
M6PR	7.6471326296551
S100A11	7.62742033231821
LAMC1	7.76978660331565
CCND3	5.9874544241195
COASY	5.83586324988659
EFHC2	3.96432694109004
DOT1L	3.32311401245123
CLTC	9.96960205362844
CLASP2	5.30904801903701
SRP9	9.78770770934545
EIF2AK3	6.59117236635382
GPR88	3.08640887039879
COL13A1	3.78431863113657
SMYD2	8.10919715587113
TMPRSS2	3.58394469241579
PBX3	4.17656002222317
SIGLEC6	3.41111578493235
PVRL2	5.69297342395587
ALKBH4	4.94243843946239
ZNF629	5.5893591236789
NXT1	7.68871111068155
CCDC93	4.37923649351784
TROAP	4.29457111187292
KCNA10	3.63011289532864
FLJ10154	8.87788396329323
ANGPT1	4.26545280421352
MED23	5.3184974368145
RAN	9.49961259513507
LMTK2	3.60932879610096
SEMA6A	4.26112820991587
UFC1	9.74471611798888
UBE1DC1	5.33975379130774
GMEB2	6.50670369906752
EEF1A1	12.4964754259342
PSMD14	7.55396026819886
FLJ10213	4.37997955511593
CHAC1	4.07885133154348
PDCD2	4.67345207041667
MAST1	3.75408979174303
EPHA1	3.96540691913529
HMGA2	4.79913594273855
EIF4G1	7.06448030209661
ING2	5.05184021026064
C1orf109	5.61263456434912
INTS3	5.62840671303743
TRPM4	3.47552453228551
LTB4R	3.65590200265990
ISYNA1	6.79341657073739
UBE2D1	5.5845670010732
LSM7	7.34229553511454
IDH3A	5.47691563057404
FLJ21511	3.28611664308497
CREB5	2.94213512045825
LRRC47	8.98317193618848
ANGPT2	3.43480025570149
RANBP3	4.38517977910916
DYRK1B	4.0559554367019
HLA-DRB6	3.87232862948373
ATP6V0A4	3.3004924920469
COPS7B	4.68900557094522
TMSB4Y	4.10759654882401
RBKS	5.92207158673183
ITGA4	3.25487666314145
RIN1	3.91187716949781
DNAJC6	3.26882994427738
SEC23A	5.11168586998154
PHLDB1	5.26757853342791
CLOCK	5.73426193726008
LOC26010	6.6247648955592
MLX	3.99015876998385
TPD52	7.70891168977196
PSMA4	8.96579634816271
C1orf149	7.07460241237349
C14orf135	5.46862081153395
KIFC3	3.81200618047174
ROCK1	5.19753047722104
NCAPH	4.00065287037961
TAGLN	9.1166163510823
PTPRK	7.66924981517274
CCDC19	4.47544586277511
ZNF45	3.77200984787699
ZNF329	4.36566138270782
TK1	4.75500989766101
TAX1BP1	6.99100103321409
ZDHHC18	4.49264378578692
C10orf88	4.66063499399489
TMBIM4	7.51076090884887
KLF1	3.16968451143492
NMUR1	3.35729318526613
KIR2DS4	3.09668218370259
SAP30L	5.42099204610472
KDR	3.89188259962867
KCNK2	3.03692213842045
VEZF1	7.54593742603187
GIT1	5.70560887065341
RLN2	4.8067035012817
ST3GAL2	4.80109356869191
DNM3	5.12633818637101
C7orf10	4.38359013267074
MMP28	4.64418415780512
ZNF394	7.08268848116226
HPD	3.71397786818052
MOXD1	3.35770971667235
PDGFRL	5.99392708350419
ODF2	3.69548680410574
TREX2	2.91144291809744
MFAP4	6.14128362389672
SMCR7L	5.51626486825242
EPB41	3.37133104986639
GZMH	3.30959902904081
CNNM1	3.08238004569395
PHF17	6.31167459900309
CBLN1	2.91491446072691
NUP98	5.31703439644753
PRKRIR	7.64961778322549
RMI1	6.1004214103532
MED4	6.21357490761444
TRABD	4.06305516495381
C11orf21	3.53071958640676
SHCBP1	4.13789859197514
ECM2	3.06247638219632
PTPRS	4.1557508827224
COTL1	4.33819775189958
ANKRD57	4.18893378132888
CLDN15	5.89989013411145
ZNF659	3.25283662453725
TNC	5.50492140185598
GUCA2B	3.49643946275537
DOCK9	3.97551048593792
ITGB1BP1	6.49393507524928
DLG2	3.10506142860162
BRAP	4.50994240804696
C13orf7	5.13210085737507
ZC3H7B	3.80264573033313
PPP1R12B	3.88206087266399
SOCS7	3.52823350897488
MARCKS	4.68756459708696
SACS	4.7072798170977
TTLL12	5.72688803357786
SH2D3A	3.91246416101654
RFC2	6.04617913262817
PPARA	3.33429702111565
DVL3	6.7353796963211
ADFP	6.15020344568297
KRIT1	5.52794476777535
SERTAD3	6.10667954386974
LEFTY2	4.56457748835773
MN1	3.9422601611285
PTPRD	4.23551877856071
RORA	4.86463513698182
PIAS2	4.31462431533437
MOSPD3	6.25419403868711
FBXL15	5.29099064242753
MYH15	3.48659323324584
LY6G6D	4.14452366468873
CRX	3.66592615610638
SLC22A17	3.7271297147788
TBC1D13	5.09156161196867
PLK2	6.83948253828377
EIF1B	9.31745415641172
PRIM1	5.50516801456016
ATP1A2	3.75511771123736
CRYAA	3.03744791997459
PLEK2	3.79276349035234
BACE1	6.25985645245175
FAM12A	3.33000322212333
TG	3.30486765215068
AGTRL1	3.61278122674480
OPTN	5.62331644274138
MAPKAPK5	4.43768109320117
DGKG	3.98156850126119
RBP4	3.55617297376299
ZNF428	4.82044281141996
TFB2M	7.08906086847006
METTL9	8.40693988702447
ATP5O	10.8359402337886
SP100	4.72016606614753
CPSF1	6.70501249381528
LIME1	3.82100034902595
S100A4	11.2862434361657
BTC	3.6533549462256
MAP2K5	4.98099755471882
NUP188	4.42068654608918
SDPR	3.63812929050482
RPS20	11.4346623295045
LAMB1	6.49801125296815
IGF2	6.13585001088597
ATAD2	5.6612969757124
ADM2	3.8260561480328
NPEPPS	5.43172649114809
DMN	3.30580209127314
EPN3	4.68854603728192
CD80	3.95604499300537
GPR77	3.29359751655874
CLIC3	6.12070141740953
HOMER2	5.20291027501437
KLF8	4.39555897633571
DNMT1	4.30121079002688
HTR1B	4.2053377662784
EPB41L2	4.13133230158044
JMJD6	4.26634419604932
CTSL1	6.68846792227663
BRIP1	3.00178888589707
SMARCD2	5.98964153545119
WIPF2	6.1692775899395
GPR27	3.57109896678797
ELAVL4	3.65995366018578
CDH9	3.36766469680813
PPM1B	6.47213997132646
SUV39H1	4.95957087501037
SLC7A5	5.5722499939672
GZMA	3.65901312824829
DLG7	4.32352499838318
AAMP	6.56962212751641
T	3.20969638918194
NFIB	6.48617031311266
MBD6	3.93139832126452
TUSC4	5.75059884251539
CAPRIN1	6.89949632910616
ETFDH	3.78047889351996
SLC15A1	3.39791939105064
KLK13	3.59706787846039
GSPT2	6.19049913855823
TRIM13	6.56927629791637
NAT9	5.81433984167921
MB	3.74164606869609
C15orf5	3.01005339235803
LIFR	3.39058397598722
DMBT1	3.88835019831388
KCNAB2	3.28861462709186
EIF4A1	10.6217827122246
MXI1	9.48489871921625
SPTLC2	5.63200628988613
TTC28	5.96055720897613
TSEN2	4.80905880407106
MAGI2	5.9962926260645
NLRP2	6.14505054815546
EXPH5	5.70594892923378
NELL1	4.38512144178857
MAP3K2	3.74478714084832
SEPX1	6.24010914399063
TSPO	6.6152177563496
ADORA1	3.99461231294161
CLINT1	6.5047649293836
SYMPK	3.78850437624156
LEPROTL1	6.90320463672052
C2orf54	3.76462207966228
SEMA6C	4.08369664884667
POLE2	5.31436749829184
IL2	3.3717378331076
TBPL1	5.19991013395674
STX12	5.68278578581934
MRPL39	5.77748037755391
PLCL1	3.93158101251524
CASC5	2.79182623034609
IFIT5	5.32750563490258
DDIT3	6.43220850125033
FAM46A	5.55915556442441
CYLC1	3.62776296543890
HPCAL1	5.55146419748124
HOMER1	4.52435495197267
CDH1	6.29316022988237
CCDC101	6.43714806682967
ITPA	7.5687963567809
D15Wsu75e	4.01920401446737
EDA	3.79425263783387
CREG1	9.5136514642117
SAP18	6.74985572305102
IFIT1	8.10351017047094
CHRNA4	3.83242475323538
CALML3	3.37415967289478
HSPA5	10.2624754112645
JUNB	7.16801848023873
SERPINB6	6.773632432324
NSUN5B	7.69691978471815
RAB40A	3.31512702992318
SCN2A	3.59637029196824
ALDH8A1	3.07404883036966
ZKSCAN5	4.59829335340862
WNT7A	4.04585446122294
PRRG2	3.75758625057867
RALA	6.51245390866101
H6PD	4.25370136811444
CAD	7.45409718575216
SAP30	3.95297331728536
DOCK10	3.37248436740648
XPA	5.75215561627521
FAIM2	3.7085857996389
PRB1	4.11517259075696
SPDEF	4.29181006406412
ETHE1	5.64976193973402
GNPTAB	4.97845630738404
IRF5	4.13008001005517
ABCC10	4.35743777005782
ACAT2	4.78634322110154
INSL4	3.55181444009991
GNMT	3.74504256844626
PFDN6	5.55263298391166
RPA1	7.98331713226375
ACTR1B	7.25664896892385
TROVE2	7.17571019564553
C12orf35	7.8156432353379
EEF1E1	5.31153574773319
PLEKHM1	4.44166169933706
MSX1	3.6039328076235
FNDC3A	5.94590984595089
ESF1	6.23476057781353
HSPC171	6.82725004226878
MRPL2	5.02737638785375
MICB	3.70243281034485
CELP	2.95766729073301
ST8SIA3	3.31391723208369
C10orf116	10.5213443982488
MYL7	4.38672795045329
NCR1	3.44349436772681
CD52	3.94899827406027
KHDRBS3	7.48052126593193
SLC30A10	3.00592825598489
PMS2L5	7.42659517952394
UBE2E1	9.87589546209212
AP4S1	3.82312064520614
TPK1	3.30557500892848
MICAL2	4.46913227438925
UBA52	11.0124245469738
GEMIN7	3.6321026144419
PPIF	6.02385264010142
RIPK1	4.21894555831482
COL14A1	4.03625579498879
HSPC159	4.75319032219837
CPNE3	8.99287525310306
ATP8A1	3.05443092962414
ALOX12P2	4.4544861868162
CSAD	5.52945438483356
MTHFS	6.64509349385671
RECK	3.44371023189612
CXCL9	3.27986657699828
ABAT	5.70718933159957
VPREB3	3.52077584048967
EGFL6	7.97936840978468
C1orf14	3.44936227974148
RAB3IL1	4.28951771785065
FGF18	4.91128015442456
LHX6	5.3856159832163
SLC20A2	4.07234771581949
JARID2	6.32143297507453
CRBN	6.10815559906525
SPINT1	7.39707437558802
PIN1L	3.30057152931488
ABCF3	5.35602661003726
NCBP1	3.95277021356393
SSX1	3.38076542756518
CELSR1	3.71429426163971
SLC9A1	4.57083766787256
CHRND	3.53738490161634
ELSPBP1	4.12110123949539
SRPRB	8.28617207235437
FOXF1	3.09555203654461
LTF	3.36069788498125
TPO	3.43736500959455
KIAA1467	4.02540944878389
DNAJB9	6.02751003158452
PAFAH1B2	4.1060296392007
MRPS27	7.63881968161005
DKFZp547H025	3.00288161326188
TNN	3.68035941619486
UBAP2L	6.38869685820053
WBP2	4.83446323784424
AGRP	3.65182678414356
PRPF18	4.14244614653858
GTDC1	4.4147292304404
TMEM131	6.69902834692343
RCE1	4.34685509234121
CD81	10.2602143462892
TIMM8B	10.3366449352298
MYH7	3.51821287293505
CYP2W1	3.88858524261477
SCRN3	3.45077240485933
SH2B3	4.07300364920571
KIF1C	5.93705712827755
TMCO1	7.0437879460139
NEUROG2	3.363675466032
SUHW2	4.22887753946563
PAPSS1	9.03997225283634
CABP2	3.62000431493168
H1FX	6.9949409556277
ELF2	5.40550584581681
HOXA4	4.06160109832432
KCNK13	3.15966642474247
SEMA3D	3.31475996598220
AP3D1	5.79304599878905
GLYAT	3.4013476415812
OGFR	4.47332660456597
MC5R	3.45543810026526
FLJ30092	5.50041022945247
TGFA	3.73184395120545
C8orf17	3.23616736754597
DDX54	4.69638284910515
NPAL3	4.13628509078465
NXF3	3.12441558789625
MMP17	3.18394471478205
KIF15	4.27523235844734
MYL5	4.03459412965174
PRLR	3.44323141747092
AP3S1	9.57902515373338
CHIA	3.54035912779539
FGFR1OP	3.85762465051367
MED28	7.20422873338281
PTPRA	5.89064354151625
CEACAM7	3.37047989039868
GOLIM4	5.10591474113405
PADI2	4.17081277021238
ADSL	8.4452875761829
HSF1	5.18355375971776
LAS1L	6.097883281421
DR1	5.74847838612407
BAP1	5.91239718495407
C14orf140	4.58400148562645
SLC17A2	3.74869406234541
HOXA9	3.55603424533650
TMEM161A	6.26172967158699
TMEM144	3.18658640979652
HIF1AN	4.85489738600409
METTL7A	7.50811767438527
NCKIPSD	5.6558941435721
ITM2A	4.38136273717818
POLR2H	8.32277221391539
ABCG5	3.80464980301759
PCDHA3	3.06330356689973
DSG3	3.26692433465486
ZNF180	3.8969218739224
BUB1B	6.13947937647387
JMJD1C	6.92014110775764
NFKBIB	4.39118772612707
DKK1	3.50975229583266
CAPN5	4.59915770813319
ZNF205	4.77926808975291
COX7A1	4.0492576284537
OLFML2B	3.91281845194609
MAGEA1	3.23818370988162
PA2G4	6.94841259529928
NEDD8	8.06912537344119
MRPS2	6.24185938731781
ABHD11	7.55063266143755
NOTCH4	4.14749266720190
CADM1	7.73313244782761
PAIP2B	5.82679963586285
MAT1A	3.44581116481523
THUMPD2	5.31426390109542
CALM3	6.50582729959054
KCNC4	3.42422922057879
TSPAN1	7.13700252948365
NMI	6.43272386099305
ACIN1	5.47754854911338
RGS9	3.55776692524329
XKR8	6.08418862559961
RPL23	7.89079835445404
B4GALT7	5.66750432489933
CNKSR1	5.54680051567452
MPDZ	6.09501287748634
SDHC	8.18389051432527
ATF6	6.24778876203093
OR1F1	3.99573084169968
GBF1	5.17062025529273
ITIH1	3.51673964462548
ZC3H11A	8.29479474540592
RNASEH2A	6.58131668125911
CCR10	3.20983320205727
EIF2AK1	6.71785545039114
B4GALT3	6.41614872407227
TMEM112	4.45315971295848
MAP1B	5.43367317525179
NVL	6.1631370688623
PKM2	9.57265270022426
GGNBP2	6.00311605374016
ARC	3.58352974731028
NUP54	6.48709100299769
PPFIBP2	4.66538417318498
GPR175	5.14068032671363
VCAM1	3.69758059905889
STAT2	3.82634967073937
SEPT8	4.88470573902138
PTAFR	3.57409213233302
ALG3	6.15953370134262
REL	4.22823462009649
GNA14	3.33079600236211
CR2	3.11465485309374
RNF40	5.34731087836077
EWSR1	4.99933625227824
CSN1S1	3.76288341457293
PLEKHH3	3.57657937630173
IFT81	5.32472896667916
PDCD11	5.46130445054656
PCDHB1	3.55945341461333
TM7SF3	5.29956746211671
OR10H3	3.46963709777558
ABP1	3.28894476556171
GLT25D2	4.72040250871610
CHRD	3.45167684821904
PEX10	4.56333722335747
C19orf57	4.00085948520177
KLC1	6.18044612626313
GALE	4.36412115939585
NT5C2	7.19483814533748
TBC1D10B	5.5434326160227
EFCAB2	4.90793797949186
NCALD	3.54436984983216
AKAP13	5.91153444173713
FLG	2.9955709324498
IFNA1	2.94157619850796
ACCN1	3.87627655480331
ZNF337	6.35758864904143
ARMET	8.24823958294198
ALS2CL	5.40460978760579
REEP4	6.42982645880192
MTSS1	4.27711042758225
ACN9	6.57980516482109
ADH1B	3.32656101517238
DLD	8.19662448717216
CDK5	5.1977845143577
PPFIA1	4.72183140443141
DNAJB12	4.99241129181659
MLANA	3.06357332016926
HMMR	5.52935071847504
CUL2	6.57827190533216
DENND4C	5.48086291097687
KIAA0319	3.34310735172186
RPS7	12.3759495333509
JAK3	3.42122209193452
C6orf106	4.94625717919506
HEY2	4.91905507187765
GCG	3.04713989178215
FCER2	3.1992971632866
CAMKV	3.48042240548437
ARHGDIA	4.92662473866022
ARFGEF1	6.47868668361082
CXCL5	3.05006634481895
AP1M2	5.58298793579845
GCAT	6.11355126136882
TRAPPC4	7.95943644728703
LL22NC03-75B3.6	4.62659870549131
SPRR3	3.28477327793915
LAPTM5	4.5159978957177
CETN2	9.34176461011804
NOLC1	6.7490672994852
IARS2	8.92482654524853
HSPC111	6.85662717689916
C16orf61	6.91727546147494
RHOBTB3	5.24936290858563
RGS10	6.73922343771801
PHLPP	4.17715854273977
CAB39L	3.55278528806992
CHERP	5.85627287268157
FSTL3	3.90153728950815
QSOX1	4.82560391307603
PEX11A	4.88282642368252
FCN3	3.27879454762986
NPTX1	3.80705632927815
PTPN3	4.87190721114499
C11orf51	6.37126031636885
ZBED2	9.7697776259867
NPY2R	3.0482166134287
SCAMP2	6.75247620233292
SYT17	5.58640585946069
PLD3	6.23879000191077
ART3	2.70815014729452
SGSM2	5.8163838061374
OR1A2	3.14501866371992
SLC5A1	5.97571356183033
MLNR	3.11160612312544
EPHB6	4.86197674566444
POFUT1	4.25825762831361
C6orf25	3.57776971320063
STAC	4.4315655727909
CXXC4	3.68522904531934
TJP2	6.14821091831741
JARID1C	5.07929547731969
LILRA3	3.24566556326017
KRT10	8.02288910673286
SERINC1	6.8577535331066
CCT5	9.70740684536857
ARF3	8.40578900344187
RAB27A	4.35561671611118
SLC9A8	4.35120534504993
PEX19	6.17908964110735
CNP	5.97408649029377
EDN2	3.88789830401009
PSMD7	5.9294076882046
UQCR	8.46731461549682
CCDC121	4.14168729282421
SSX2IP	4.94241633486141
PPP1R3C	6.98518840961413
TM2D1	5.15825696239831
LRP4	3.45740292399747
TTC17	6.38505796599706
C4BPB	3.72574526640247
POMT2	4.43011790341043
ARL15	3.93937305018094
ZNF253	4.17628319478031
CHRNA9	3.7758466489492
SOX11	4.4851704028197
HIVEP3	3.81682673604078
SEP15	9.32143861803072
MRPL16	6.48737343795189
PKD2L1	3.78828381555877
RHBDD3	3.08048429441668
BMPR1B	3.80131622603723
PDE8B	3.57086997101104
ABLIM3	4.87654073998558
CENPC1	4.54290280075558
C2orf42	5.8241571872084
LTC4S	6.56534001098325
PSMC3	6.66993736741647
SMARCA2	4.14420498337542
FUT5	3.4313125554971
P4HB	8.22682183347733
ADH6	3.29712324054234
CST2	3.63188698500585
PLAC4	3.84507737713469
BRF2	5.6105356819568
RAMP2	3.99451702017964
BCL11A	6.27750464788928
F11R	7.40667135611111
CLUAP1	5.54741857515082
ZNF330	5.37983205723196
PSMB1	8.24784727677993
VIPR1	4.28476763090803
TXN	7.1127186789211
ACTA2	8.7654737822835
KIAA0947	7.7613190038891
REM1	4.19780970568539
FANCE	5.11117993596174
PLAC8	3.97415188854647
BECN1	4.31180332242448
GMPS	8.59420259743284
LGALS8	5.22200594912903
ANKRD1	3.22820775216045
DDR1	9.42637597119553
ATP6V1D	7.90773439379
PTGS1	8.56757921062274
ALDOB	3.53050230743568
DCC	2.99519170244853
SPAG7	7.98322561433106
HOXD9	3.59478679077019
LOC440295	6.97783260808018
SYNPO	4.7509386808527
C6orf47	5.44438265608220
UBE3C	6.23934665069091
TRIT1	4.31317616564119
HOXC6	3.16195052481394
LRP2BP	3.40733091874178
PDSS2	4.14342385424075
MYST2	7.29993226461955
