Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C06_458628
Composite Element REF	Signal
IMP4	6.62045577602404
SH3BP4	7.77487963512745
PADI1	4.39258536324532
DEC1	3.40057277389033
PON3	3.48071822702833
PROP1	3.35928857108098
UBB	11.6944255876362
RPA4	2.94344084480903
TCF25	8.4040589402351
NDUFS1	8.679781280997
UPK1A	3.38358459582242
AES	5.87392307912238
PPP1R13B	5.22176189344858
TCL6	3.4609610155148
ARL2	7.04861874276805
CD2BP2	6.81679910572272
TOP3A	3.82009674932169
CHRM5	3.18243951694018
FGFR1	5.12792286786966
UGT2B17	2.74624397992715
CEACAM6	4.55185022224677
CERK	7.20432576302193
FXYD6	5.38190872299865
AP3S2	6.12488614706505
ZNF208	3.82930281556916
CARKL	4.33839622533598
HIST1H4E	3.58671588714502
GOT1	6.69698683457657
BBC3	4.96771043674152
CASP6	5.79477349635316
HOXA1	3.1918521705551
RCL1	5.89957570716358
RAB40B	7.12654725675132
PI4KB	5.86805057106418
LRRN2	5.33975012209517
B3GAT1	3.13730310313665
OAZ2	6.75712505664435
BET1L	4.07533339009594
NOC4L	5.1406683143582
FRY	3.95497962846128
C10orf12	3.06234676231616
AK3L1	8.18763191935439
FADS1	5.59811782989843
CSF3R	3.70092245881522
DKK2	2.78636585681525
POLR3K	6.84939966013351
LBX1	3.74698291557186
ATG2B	3.73537194856892
RHOT1	6.97210738240906
DARS	8.68321834630352
EPS8	6.85975239596503
OXT	3.45920958758538
C10orf56	4.85836333898714
ARL4A	6.23918681829781
CCDC64	3.95918772297306
DAD1	8.05148328826563
HERC2	5.02856676467094
HSD11B2	4.42046373951659
USE1	7.08186259009188
FAM96B	9.04900114394158
HNMT	3.86504782593774
PCGF3	4.4938531287851
BSN	3.92931873642005
CAND1	7.15122438665869
ACTR10	8.22189107851671
NASP	6.75260941857893
C20orf4	6.05124031176532
ACSBG2	3.23217028136334
COL9A2	5.79546986194544
RWDD2A	4.89794403006468
PALLD	7.40513159261746
GPC5	3.40202695279546
CENTD2	5.15369829319796
TBL3	6.3311471156697
TLR1	4.27762084994929
LMO6	3.90388662533797
CCDC106	4.33371196969186
KPNA2	7.35696691007357
PARP16	5.8123309775066
PDIA3	9.41337110025874
MACROD1	6.24342534004513
SFRS1	6.99688711177175
DCP1A	7.19395767567368
TMCO3	3.89111785289989
NTN2L	3.30217507833472
CLN5	7.56674321267259
BIRC5	5.46913562886774
PRR16	2.96455354180363
FAM63B	3.75693567313320
GLE1L	3.90971284327465
CES2	6.52892584690032
GNAS	9.99838977407323
KATNB1	5.35486018965714
CPLX3	3.27584459010667
WNT8B	3.73458238944052
TSPAN13	7.67348086178415
MRPL52	3.86706980580205
GHR	4.33515261355146
DUX4	3.98501933373271
BCLAF1	7.23857719458632
GOLGA3	6.3514191571582
CLEC4E	3.52251807749757
SCUBE3	3.70489422284908
UCRC	9.69397043519597
CDKL3	4.24607803997987
MGAT4B	6.96671270318664
BBS7	3.65571042519704
ZNF345	4.24638790007518
RTF1	5.48498756575304
SERPINB9	4.95533941997573
DHRS7	4.98467460430427
RIPK4	5.45511647471759
PLEC1	4.51397969343337
PIP3-E	3.54251673572014
KNTC1	5.94441225828838
EXOSC2	5.94283116475124
MS4A2	2.98539785898526
FGF17	3.48554743110524
WDR59	4.54749529915759
LAIR1	3.66683944451758
EVI2A	4.37794259244026
IL17RC	4.10392582676209
GTF3C3	7.10358476374363
HS3ST1	3.66688169232858
ITGB1BP2	3.20350752404181
RBPJ	9.67110423424574
LRRC8D	6.20255521445197
ALDH18A1	6.83405308931201
INE1	3.5813176008205
TPI1	9.6128144036698
FLJ20035	7.12842029061767
GATA6	8.03622057451833
CABP1	3.46411332431414
RASGRF1	3.5652694605561
C4orf15	5.23430888713641
ALDH2	9.86031086545176
DAPK3	3.552320352412
C3	11.7694417934072
EMP2	8.82518395764745
GJB1	5.12191856876164
PIN1	6.71245856981044
SLC6A15	3.56666077064027
POLE3	8.05409369836257
RIN2	7.92266224841412
CTSL2	4.63417015456415
APOC4	4.06675684201218
CYorf15B	3.09363049294841
TRIM2	5.82181611159384
CP110	6.33056529846752
KIAA1622	3.12530436315063
DNM1	4.2722323788605
HYOU1	7.1166931249509
OTUD4	6.04261674645221
USP7	6.88657051625221
ZSCAN16	6.16714798275181
ASCC1	6.3172751418599
OTUD3	3.82174926794698
YME1L1	7.82632532595195
HNRNPR	8.22835397815675
SERPING1	9.47055747369548
TPCN1	5.51757916785987
STARD13	5.05765333996394
PCBP4	5.8831001359808
ADI1	8.07571726221155
ASIP	3.27748535091453
CDH10	3.1766593871235
WBSCR22	8.51836237041414
SCP2	9.31882687498698
KL	2.89603198733879
SLC35D2	5.88635942677338
MAFK	3.79200363946685
SON	8.06345136962985
SBNO2	3.94258949341906
RACGAP1	7.02668671093843
SC4MOL	9.24422982251028
SLC6A6	3.51290306329537
OBP2A	3.78579826131653
PSMD3	6.13724258683768
ERLIN2	6.13107712462633
PPP1R9A	6.05599613435404
RAB35	4.60677941253317
PDZRN3	4.25961555657171
AVEN	5.37210729494487
FLJ21075	4.11534137118909
BCAM	5.72653666121949
C14orf132	4.85975031101153
PCK2	6.42416359717445
FKRP	3.10831515117233
HLA-DRA	11.0150416844111
GUCY2C	3.10211059168058
RP11-125A7.3	4.71701428908718
BARX2	3.44218141541611
DAO	3.35000263462551
EDNRA	5.52360347057612
NIPBL	5.94711288139578
ZNF331	5.91861506059937
PPP2R5A	5.89765779594633
HMGN4	8.82190445332182
DDX39	9.10604737647351
EFHC1	5.28896602135633
EIF3M	9.605098649191
SLC17A3	3.15705960958411
ZNF24	5.87323766575908
ASCIZ	7.6889170258082
FNDC8	3.24781961292458
ESRRA	5.0892891522116
PTMS	4.1419700588546
PHF7	3.97662276736849
PIP4K2B	4.78674582451952
IRF3	5.15524719807011
GPR19	4.50556117466007
HHLA2	3.36584076594735
GMFG	4.84282209973997
BDH2	7.3887913055772
APOBEC2	3.44093251522529
PRSS21	8.05762805720346
PENK	3.40798369903036
PHF16	5.583215016324
ZMAT5	4.75393631570051
SMAD9	3.03167731178223
SLAMF1	3.228760279419
RGL1	7.28511855189678
DLGAP4	4.4002079248874
MBD5	4.81295920717446
PHLDA1	4.47629776377354
BACE2	9.2659965443704
APPBP2	5.41689053966937
LIF	4.22928868149993
OXTR	6.93903849761939
ACTC1	3.58104515512143
USP19	4.26187842006273
SUV39H2	3.19226737610152
ERO1L	5.51487763598424
ZNF395	7.03412021612308
CNTFR	3.46815293016293
HIST1H2BL	2.90327093743922
WNT3	3.43650060103911
ZNF549	3.43685587923591
ZNF467	3.988883837061
SLC25A21	3.10224453849947
IL5	3.02786534219774
CLSTN2	3.74184693122948
LSM12	6.26097809235682
KRT37	2.89200058057334
NACAD	3.90333686731
NAG18	2.86141929943945
PTGES	5.61065665292547
GDAP1L1	3.02257896052094
MFAP5	8.58621880277954
OPRK1	3.19885790466564
C12orf4	5.27237990605277
NTAN1	5.44518134507602
CST3	8.0660423693465
WDR6	5.73579636079237
NUP88	7.01853503809949
CD300A	3.70957239888769
FCGBP	4.2586525768951
CNIH	7.64505555214212
VASH1	3.67777264576231
DHX16	6.3091318638564
SLC35A5	6.21749124826023
CLEC3B	3.77087234721229
ARL2BP	6.02088518543552
C10orf79	3.5898351305501
ZNF79	3.83379905128220
CRP	3.18980631446811
OCRL	5.25430463568176
GLA	6.32614430848866
NEBL	3.67222321110318
HSPA8	9.09888667144954
DIDO1	5.30549819357478
PLA2R1	3.10423945034569
NGDN	6.41614369744418
CBFA2T2	4.2509697361825
SAC3D1	6.41530284410612
PNOC	4.42229874789563
PIGP	8.35199505193611
AGGF1	5.01362697890003
PRRG1	4.87623036426934
DPF2	6.85151945087855
MYH13	3.01112861666804
TMED9	7.4108943411217
TRPV5	3.4647201051326
UGT2B4	2.83682250929983
PJA2	7.79199370672196
COLEC11	3.70647198845744
SCYE1	6.83305230838244
MED12	5.10109436991318
CARS	7.81088763759476
MYH1	3.14238662469179
CYP7A1	2.85512577412381
PHF1	6.34204522554087
LOC644096	4.73133633116202
FRYL	5.95506080228451
RHOBTB2	3.67145597844874
MMP27	3.11622416957324
ZNF432	5.40373982296718
SRD5A2	3.89512694053034
UTP14C	6.07451405604954
RABEP2	4.75196670259907
VWA1	4.75574853428641
FUBP1	4.33065692802292
IGLL1	4.072555762889
KIAA0586	4.49894437837755
IL27RA	5.23963130373438
STON1	7.48835784723603
IL5RA	3.39611948190374
PERP	8.57869700181308
SMPD2	4.08771096052826
TNFSF12	3.87178973704966
FN1	8.01268216139218
MTR	7.28164949639363
CSRP3	3.38673347525104
MMP20	3.21881995147491
PHLPPL	5.02693335134665
CBX6	5.26304678853151
DHFR	5.60143654822457
PRG3	3.1940394626495
ALPP	3.24862468935354
ASH1L	3.97233004710264
CHRNA2	3.74730065734539
PPP1R12A	5.86556630566817
RBM38	6.56582110312726
ZNF7	5.98890827397563
RDH8	3.22262025578882
GPR132	3.55054412697350
DGKD	4.42270745102938
TPMT	6.54774003559235
ATP1A1	8.8057450527784
SERTAD2	7.17253539883628
C5orf4	6.89075949045502
ZNF672	5.95254104340778
PLXNB3	3.27999462876089
FAIM3	3.8686253355035
UBQLN2	7.9249176767177
NR1I3	3.05569633448449
ACVR2A	5.25490765109624
YWHAZ	8.68829599033744
LILRP2	3.82120856706469
GNAO1	3.32334082518542
OPA1	5.64309332073091
RPS6KA6	3.58624549391802
RPL10	12.2748979296202
MMP23B	3.26542461740852
PFKL	5.44404060465664
TMEM140	4.88835391472725
AURKB	5.07873375981136
IFI16	10.0298435943101
CSTA	4.42108054937236
PRPF39	4.7902505439174
DISC1	3.919122012421
USP4	8.85439046721595
OSBPL10	8.04567435286237
CAPN6	3.10573686279644
CLTCL1	3.65792712824432
NUAK1	4.66110437319316
ALG6	6.14021145861293
NPPA	3.59913749920687
LAMB3	5.3445115591
PPL	8.4668678377103
LRTM1	3.14863809803022
RRAD	4.6853840180201
TIPIN	5.39533186253574
CARD14	3.31215063822607
RBM9	6.40307965664397
LCN1	3.58337089823885
RALGPS1	4.10961962531568
NCOA3	5.58548901551003
CCDC6	6.76910557988536
RASSF4	3.81839445087047
MTHFD1	8.37015299151492
FCMD	5.35264466237622
IGHD	3.56115227213242
PLA2G6	4.47194592747181
TPT1	11.6308518924764
S100A3	3.35014444392723
SEC63	7.20964865033189
C10orf59	3.02079957990277
TOR1AIP1	6.17124552941045
PAFAH1B3	6.24673407587712
CEBPD	7.54515939038421
ZNF107	4.7170058143132
ALDH6A1	7.74442213648284
G6PC2	3.12052978256417
SNTG2	2.92278182139020
GRWD1	4.35419852568706
FLJ22222	4.85446342503831
BCKDK	5.86965747119015
CTSB	8.1609076133948
PFKFB1	3.12580647228983
ZFP36	7.1997072370034
SVEP1	3.45814248629185
PXN	4.29620389054769
TNF	3.30380986737612
SIRT2	5.11062970248404
C5orf21	5.92820524637769
VIL2	7.09246230355224
DIXDC1	4.93632809548361
GANAB	7.64685959326982
PDSS1	4.29282557956906
GRM6	2.95579364391777
NGFR	3.06607867637561
ATP8B4	2.99930725957464
MEIS1	10.3630262581190
BMP8A	3.60504844704051
NGFRAP1	10.1870933220120
EDAR	3.89783484135589
NEDD4L	5.43166924095274
CRYBB3	3.74533262763437
C6orf60	4.07129819098072
IL1A	3.48825351475342
GNRH1	3.02563299217229
PDGFD	4.20143297144753
CACNA1H	3.78183483272636
TXNDC3	3.16140317490188
ERCC1	4.75098517882012
CAV3	3.44540112492367
HARS	6.89441720491473
AQP8	3.41031728928494
CREBBP	4.88842062271913
ITGB1	5.12105838412289
SPACA1	3.22025653634886
ZNF254	4.25361784550543
PARK7	10.0867481876427
PAX1	3.23673831094291
PSMC4	6.22980838398662
KCNH4	3.68995106478332
TUBA1A	9.46217809849013
PRMT8	3.5726411364198
SELP	3.30990456151074
PSMD8	7.57032014014132
SOX10	4.23165011092404
HTR1E	3.30829611304803
RABGEF1	6.25144036892624
EPS8L3	4.20406809766691
MAP1LC3B	8.40484388927289
AGXT2L1	3.13628086581943
CYB5R4	4.8291541353441
MEMO1	6.11904812857015
LRBA	8.49935298613113
TRAPPC2	6.59182180560943
FLJ14107	3.44254314376571
FNTB	3.53135563871707
MYST3	5.16219845518051
KRT8	7.65037337591308
AURKAIP1	8.07815618389275
LMAN2L	6.40094729965066
C1GALT1C1	6.11590345975055
DSE	5.26000424521921
FHIT	4.95148224731753
OSBPL3	5.3339888344638
PPOX	6.6930412957477
SLC39A9	3.38332697705159
EPB49	4.32688093898169
LOC137886	6.07536832145993
C7orf49	6.07790902282389
RHCE	3.28446830662361
CST8	3.39797629951804
ATG7	4.61906020963666
SPP1	9.72054508625495
GLI1	3.50910301991986
HYPK	7.37195659783691
SFTPD	5.55177255626295
MCFD2	7.00219351816373
ZNF157	3.19701176664817
EPS15	7.94746563271328
SFRS2B	6.98200156951752
BTNL3	3.93012145184311
GPR23	3.18941302345147
TRPA1	3.13955306978481
ASPSCR1	4.96314170936468
GNS	6.3835586250836
FDFT1	8.48118340695984
ENO2	7.0507451038756
CBX1	7.56085547203165
PTGS2	3.49859676383429
BMP7	3.97969487435703
CCDC90B	8.07789940924389
LRP5	4.65311173893433
UBE2D3	8.39001567178769
ARFGEF2	4.70403459435414
ARR3	3.59727376917365
MAP1A	3.51929310899282
NEFL	3.20925522800981
CD2	4.61503585830401
FLJ23861	4.17729573843687
NAV2	6.33754527703495
ENTPD2	2.9638026528057
COX7B	10.1407711181652
ATP6V1A	7.04325729360242
TRGV3	3.0705972644995
ANKRD17	7.1216693086974
ADH1C	3.16848895798238
ATXN7	3.9301516882679
IL21R	3.67745362400348
CHN2	3.41313437443665
HAS2	3.66841986144792
C6orf48	9.68471085145047
TGIF2	6.63791234955704
KIAA0241	4.44541173413815
IGF2AS	3.92632540651944
CYP2C9	3.30397816204495
DNMT3A	5.00163033390767
CNOT7	8.67583000407522
FCAR	3.23056977743988
SFRS10	7.93412357266942
MARCH3	3.57339652064020
RUNX1T1	3.26279710758851
CTSK	6.57662954105239
LRRC61	4.9405405060762
HNF4G	3.1804514379466
LRCH4	4.43656604690877
PSIP1	6.4771566986563
AP2B1	7.02257879120894
C7orf28A	4.30407832148979
SMCHD1	5.03637939526490
EIF2C3	6.6980087469649
S100B	3.10007518542545
BMP2	3.51350352586048
POP7	8.11718904280467
UGT2A3	2.62336344543140
ESR1	4.60457675549528
ZFPL1	4.35012137219295
ARHGAP12	5.13835305548992
PGGT1B	3.23753573519991
LRRC19	2.83387228597545
ZNF767	4.98462210991510
DEPDC6	8.07018204933854
SLCO1B1	3.46760642068418
SST	10.1723086217084
NACA	12.2588104110677
KCNN3	3.87185975276209
GLOD4	6.3957989955842
SCCPDH	6.36819057415439
PRF1	4.13282398704321
LST1	4.12474308681428
CDK4	9.29884023657051
TCF15	3.50359454446746
PARC	5.20375498576386
PRMT1	8.19182235787238
ITIH3	3.33270695039454
PPM2C	4.98948891886791
TEX10	7.88181505639245
EDA2R	3.51247982986675
LOC283345	5.44703869334987
NARFL	4.98953023607471
DENND2A	3.76444987667152
C1orf103	5.13622828743936
DMXL1	5.63269418137394
KCNAB1	3.47245782447918
FLJ20254	5.8971867382869
RBM3	7.42638288194902
GPR1	4.37991135904388
DMTF1	6.87994682843042
HTR5A	3.26246394126546
MXRA5	10.3419971936972
GRM1	3.44071167338767
SCFD1	6.65467022322408
RAPSN	3.3521985076511
ACOT9	6.80430042376704
PDE4D	3.18252302029076
TRPC4	2.89855055531975
EPHB3	4.1236530287895
GEMIN4	4.8277401332917
RAMP3	3.29848928167247
CNTN5	3.54684383907922
DLEU2	3.67383245830986
TSPYL5	5.74420571796096
GRTP1	4.53535797043119
ITGB8	4.17204318920201
GAP43	3.33762884295105
FRS3	4.12943018727706
PDE3A	3.62771065180512
TNFRSF10C	3.17503506170056
JMJD5	3.73774618418854
OTOF	2.98597192967781
TEX14	3.40840567739832
XYLT2	4.83907708313958
HIPK3	3.44536146597864
XPOT	8.22142398145552
RRH	3.2130813711239
CDR2L	4.85037695929846
GAL3ST1	4.04652704462743
DHCR7	5.25243979161194
PDZD7	3.44083939327118
FGFR4	3.63975768184065
CRAT	5.13648646644376
C1orf217	3.52210603907754
SLC19A1	3.61941155077375
PPP1R14D	3.24015399255547
LIMS1	7.80884165824976
TMPRSS11D	3.2925661160075
TRIM14	5.89928140561577
PIK3CD	4.04905367461889
MFAP3L	3.29711890139919
DERL2	6.74913084354358
SLC7A11	5.27066047727028
FHL5	2.92389741862403
OR10H2	2.97801483927101
ACAN	3.77022954998500
BRWD2	7.23539606736792
PPM1E	3.482891394383
DCUN1D2	5.3520286038939
TINAGL1	4.04267568800235
C3orf36	2.87682295247993
DOCK4	4.47761623507007
ENOPH1	7.42887307606412
FAM127A	8.06073517669291
SLC5A3	6.93641383030875
ARPC1A	9.18016503442708
CHST2	6.48532213507526
SPATA2	4.78583038215168
PGLYRP4	3.19952078623188
RUFY1	7.1089761470977
NTS	3.23075284487770
FRMD4A	3.66664638877668
RPS4Y1	4.91992778373592
BCL11B	3.23992303667304
TNFRSF8	4.41635750699805
FOXE3	3.36948951965677
PTGIR	4.00680766861641
ART4	3.20178456991981
EVX1	4.01777198229362
PRM1	3.55697876186763
GLCE	4.47952026835201
GPR18	3.62029646610874
ACAA2	7.61495276144198
PIGK	5.90289856561238
HIST1H2AG	3.57750466408853
C16orf67	4.25498764018201
UQCC	6.22589420635828
PLS3	8.61929008016627
DAG1	6.6658320636561
WWOX	5.32519124658242
GTSE1	4.8840851636868
GP2	3.35458245956695
CHIT1	3.15831198035803
PLOD2	8.4411108871639
RPS24	12.7709609412468
KLF9	4.88230310163625
TTC27	6.9300406678388
PYROXD1	7.16578598273356
MIA	3.82384913011558
TSPAN2	3.39303138357077
MRPL9	7.35569198405259
PCSK2	3.26238149796433
PI3	4.79534322096485
RPL24	12.1996828275503
HIST1H2BE	4.99431907768828
CD86	3.87511122076148
CALM2	10.7454251634315
LFNG	3.48804163897384
GYG2	5.13444872553051
INTS12	5.57543860890481
RAB4B	4.04882475321157
CTSF	6.407569765576
HUNK	3.47921013633305
GNA13	3.33776302825289
B4GALT4	4.83182137086939
TSPAN31	6.52580167399347
CHD1L	5.30977428105439
CNKSR2	3.84244165694184
C1orf156	6.83532983806374
IBSP	3.81135058472882
FUT8	5.7745014553193
TRMT11	7.16920264637133
AGA	5.11841422956064
GFRA2	3.90572128191104
WWP1	5.13508830519884
B9D2	3.73564206229921
CPZ	3.56807869768628
STAT1	6.77423872183619
PTTG1	9.09224581456333
TMEM62	4.05636169999652
COL8A1	2.87755590378294
RBPJL	3.32599133953000
CASP8AP2	6.26204364629093
SSBP2	5.84893090945767
MMP12	3.53704998381556
NME4	7.51779107445301
LOC55565	4.34526405381771
GABRA1	3.85933183776413
PEX11B	8.1991710324459
HABP2	3.46839459666152
REEP1	4.38687803327281
C9orf156	4.30455715191952
SMARCA1	5.69987095202067
WEE1	6.14929545628207
APOF	3.03154354875788
GCDH	6.0802687658851
SSR4	9.6329856596554
SPAST	4.58603206555231
RGS1	6.64977816329099
ACCN4	3.6739942652683
PLXND1	4.9022462924713
FLJ20489	4.86672522504139
MLCK	3.33253336965129
INTS5	5.91093591278226
BSG	7.45697611947666
PARP8	5.11682667636707
ZNF215	3.25164565369351
TEAD4	6.49058833968299
PDE7B	3.34944200735485
MS4A3	3.09810551391761
DTX4	6.57901686449855
EFEMP1	3.42480598852439
TNRC6B	5.55867446252988
TULP2	3.79950179192766
RERE	4.26486892444796
BNC1	2.85165698085629
FGFBP1	3.84285614002086
TIMM8A	5.45662287989476
PIGB	4.62459234039931
AJAP1	3.39068354723165
COMMD8	7.85513946485243
TRIP11	4.0570004731218
SLC25A42	2.73708319110996
SYP	3.86836770429830
PCDHB6	4.16552272083774
FLJ12716	6.07418263079137
FKBP8	4.16100144784895
KIAA1109	4.18926566251234
PTPRC	4.62655392463167
POT1	6.70455296573581
CCT7	8.0845888008753
MMP11	4.16430514235102
MYO1E	4.75260063995588
EEF1A2	3.83595853974401
MIPEP	4.53578024046172
ZFX	4.29298168450904
UCHL3	8.44580813445817
LRFN4	4.91712911067012
XCL1	3.11234023255634
CARHSP1	8.29704835349897
GREM2	3.06118312071281
CCDC102B	3.34419579254733
HDDC2	7.34985028541091
SHC2	3.75567998435215
SDS	5.06579575308172
CASQ1	3.29160563868192
LYPLA3	5.21616013578453
INPPL1	6.46811811889555
SLC25A40	3.9166423214156
IHH	4.26921915546585
CHGB	3.08786486043658
COL9A3	3.81426903191573
C2orf18	4.50773645975168
DDEF2	6.31293681189011
BUB3	8.27301156764026
C6orf211	5.66011104520635
FOXD2	3.32701160326918
GGH	5.34019307809416
GGT1	3.74175478271476
ADARB1	3.84388042463463
VPS35	10.7318999742220
CNN2	5.15813798081203
DBP	4.98636140339832
WNT1	3.45951766993551
COL5A3	3.97531481687901
RHOD	5.61146433031775
ASNA1	7.25670698146841
WDTC1	4.54188913007861
COL4A2	7.7215729809742
HEBP1	9.35032536210504
SLC1A6	3.65266578885385
LUM	6.86784589549521
C1S	10.5095382386312
TCF7L1	3.65670209568864
ZCCHC6	6.567307175598
ME2	6.34306871060148
PAGE1	3.63505858011423
DTX2	4.09576239720925
KPNA4	3.76272357305346
H3F3A	10.4332311397513
GLO1	10.4295552590343
WDR61	7.49933035632874
CD302	4.28781156142417
SIRT7	5.81668359940543
D4S234E	5.0911096021062
RABIF	5.50083713952213
DYRK3	5.31455738411793
PKIG	7.23104711117661
PFAS	4.91536836812541
ALOXE3	3.37800254417581
RPLP0	12.3743329608784
RBM34	7.15638525659347
MKNK2	9.24877609777952
ZNF528	4.21497271526421
U2AF2	4.75484693916654
SEC16A	6.93464481001018
EFNA5	3.07495855924508
ZNF44	4.83770299459733
FCGRT	4.88027387761175
NOL4	3.23115876425296
CCS	5.18357904932682
IGF2BP2	5.22837834771528
MFSD7	3.53894788948221
OR1D5	3.50708663882836
SIX6	3.52618913240083
CCR6	3.06703383081791
TSSC4	5.14463117263021
COL11A2	3.52855033027728
CHRNA6	4.25338932370738
PLD2	4.58560603090754
PALM	4.30334110224758
ORC1L	4.06289991259654
SASH1	4.62492850831222
PUM2	8.54084814850988
ZNF365	3.32222800145611
CDC14B	5.06115493253274
PHC1	5.99182179047952
KIAA0913	3.97314002871842
LDLRAP1	4.58300389459658
NAT8B	3.41378763305830
PPP3CB	6.38977678861101
ANGPTL4	6.13307164112381
HHEX	3.62531711180793
LSM14B	4.50355026655838
PLCH1	3.43795864106106
INSM1	3.16415550121342
TLN2	4.62641634289758
ZNF493	3.7778182563593
HDAC4	4.6148585417774
GLRA1	3.32840416324805
RPS6	11.8698126702012
SFXN1	4.88554594576208
FAM102A	6.40834075571425
KLHL1	3.55485030016266
SAPS2	4.52677322870272
CTNNBIP1	5.72859306791644
SCGB1A1	3.40667563743080
SCAND2	3.59161684721780
HMGN2	10.8311519065995
NEUROD2	3.01017994098177
YAF2	4.55860732199172
BRPF1	5.77703654059288
RICH2	4.45000765132884
TBCE	6.33892975089128
LIAS	5.88901073331705
MAPK1	5.5860292012962
MRM1	4.10063491174076
HDHD1A	7.60968848833216
CTA-246H3.1	4.06832317278329
ATP9A	7.28894631400765
HSD17B3	3.74735854213516
HN1L	6.62844387137215
SAG	3.43791750742016
C20orf10	3.69817549729125
CTRC	3.66077348489816
HNRNPA2B1	10.0376015789380
RNF216	4.59610863849111
GADD45A	7.84119403683858
MSH4	3.19646675465752
HOXD12	3.13438605246122
TMEM70	5.56542322583327
PPP1R14B	7.92850635742375
SBF1	3.80635245551526
HIST1H2AM	4.55119227548791
GNG3	3.84202734257482
C1orf50	6.705700193481
FTO	8.0317563859762
CALCB	3.18606737682973
PPP3R1	5.16476440534366
USP46	4.88910749844958
CCNJ	3.95907263366428
PSD	3.39480623875241
GNAZ	4.31120838276763
FAM57A	5.57162663008617
LILRB3	4.58438177042639
DHX8	5.07987227195919
SPI1	3.86603458985397
OXSM	7.65346778748249
GYS2	2.77838779625832
UBE3B	5.0082336907784
PLAT	6.05665640086684
NUPL2	6.12364245239206
SF3A1	6.74163691454007
COPE	7.0476248570853
EIF3A	8.85319788767399
IQCE	3.86595560940548
FBXW10	2.73544870113169
KIAA0182	7.5486076917231
YRDC	6.92479311685506
GPRC5D	3.42770517001543
LRRC23	4.95329266360287
BLVRA	5.61817207044344
SLC22A7	3.34583185501221
RASL12	3.58046940125083
DAZAP2	8.43110031322355
IKBKB	4.45767156945352
PPFIA2	3.51778386725707
ZNF271	7.71268977252866
CXorf6	5.68721910877772
FRG1	8.36394971404651
BTN2A2	5.53344380729984
THBS4	4.21512132592589
ARHGAP1	5.44938784824458
ENOX1	3.1153555014866
ZNF706	7.97878995960348
DOK1	4.35373993115982
FCHO1	4.12427074530133
PGAP1	4.51191283281421
HOXD10	3.26827584727368
CXCR3	3.41984448035404
FSCN1	5.25242318836495
KIF17	3.26235124367565
TRIM66	3.74828755692668
CHI3L2	3.44344403271448
SRPX2	3.38371404704987
C13orf24	6.77922169279103
CBR3	7.28724328651832
ZNF132	2.96700025352591
AQP3	4.90109098110237
BNIP1	4.09359503390056
ST6GALNAC4	4.49994452003758
KIAA0391	4.61892919056184
KRTAP5-8	4.03919233603108
SIRPA	4.00379238806742
LYVE1	3.31690365375240
IGFBP6	4.35791880956247
APOH	3.25413635762064
TSC22D2	4.23095288801283
PLCD1	6.57469688013376
NPHS2	3.31716567945963
ARHGEF15	3.00562711889345
M-RIP	6.25393330191863
POLDIP2	5.68484544570349
NDUFV1	8.69832219619934
SRD5A1	5.64197399514408
RAB3GAP2	5.96331813168729
CLEC7A	4.34741375169575
REXO4	4.77752753285089
HSPA14	7.67046618880682
TAAR5	3.62290038542399
ZNF142	4.96577451051096
MUT	9.00824395097675
